,BGN IM Equity
2013-03-24,40.1743
2013-03-25,40.1743
2013-03-26,40.1743
2013-03-27,40.1743
2013-03-28,40.1743
2013-03-29,40.1743
2013-03-30,40.1743
2013-03-31,33.2816
2013-04-01,33.2816
2013-04-02,33.2816
2013-04-03,33.2816
2013-04-04,33.2816
2013-04-05,33.2816
2013-04-06,33.2816
2013-04-07,33.2816
2013-04-08,33.2816
2013-04-09,33.2816
2013-04-10,33.2816
2013-04-11,33.2816
2013-04-12,33.2816
2013-04-13,33.2816
2013-04-14,33.2816
2013-04-15,33.2816
2013-04-16,33.2816
2013-04-17,33.2816
2013-04-18,33.2816
2013-04-19,33.2816
2013-04-20,33.2816
2013-04-21,33.2816
2013-04-22,33.2816
2013-04-23,33.2816
2013-04-24,33.2816
2013-04-25,33.2816
2013-04-26,33.2816
2013-04-27,33.2816
2013-04-28,33.2816
2013-04-29,33.2816
2013-04-30,33.2816
2013-05-01,33.2816
2013-05-02,33.2816
2013-05-03,33.2816
2013-05-04,33.2816
2013-05-05,33.2816
2013-05-06,33.2816
2013-05-07,33.2816
2013-05-08,33.2816
2013-05-09,33.2816
2013-05-10,33.2816
2013-05-11,33.2816
2013-05-12,33.2816
2013-05-13,33.2816
2013-05-14,33.2816
2013-05-15,33.2816
2013-05-16,33.2816
2013-05-17,33.2816
2013-05-18,33.2816
2013-05-19,33.2816
2013-05-20,33.2816
2013-05-21,33.2816
2013-05-22,33.2816
2013-05-23,33.2816
2013-05-24,33.2816
2013-05-25,33.2816
2013-05-26,33.2816
2013-05-27,33.2816
2013-05-28,33.2816
2013-05-29,33.2816
2013-05-30,33.2816
2013-05-31,33.2816
2013-06-01,33.2816
2013-06-02,33.2816
2013-06-03,33.2816
2013-06-04,33.2816
2013-06-05,33.2816
2013-06-06,33.2816
2013-06-07,33.2816
2013-06-08,33.2816
2013-06-09,33.2816
2013-06-10,33.2816
2013-06-11,33.2816
2013-06-12,33.2816
2013-06-13,33.2816
2013-06-14,33.2816
2013-06-15,33.2816
2013-06-16,33.2816
2013-06-17,33.2816
2013-06-18,33.2816
2013-06-19,33.2816
2013-06-20,33.2816
2013-06-21,33.2816
2013-06-22,33.2816
2013-06-23,33.2816
2013-06-24,33.2816
2013-06-25,33.2816
2013-06-26,33.2816
2013-06-27,33.2816
2013-06-28,33.2816
2013-06-29,33.2816
2013-06-30,41.2829
2013-07-01,41.2829
2013-07-02,41.2829
2013-07-03,41.2829
2013-07-04,41.2829
2013-07-05,41.2829
2013-07-06,41.2829
2013-07-07,41.2829
2013-07-08,41.2829
2013-07-09,41.2829
2013-07-10,41.2829
2013-07-11,41.2829
2013-07-12,41.2829
2013-07-13,41.2829
2013-07-14,41.2829
2013-07-15,41.2829
2013-07-16,41.2829
2013-07-17,41.2829
2013-07-18,41.2829
2013-07-19,41.2829
2013-07-20,41.2829
2013-07-21,41.2829
2013-07-22,41.2829
2013-07-23,41.2829
2013-07-24,41.2829
2013-07-25,41.2829
2013-07-26,41.2829
2013-07-27,41.2829
2013-07-28,41.2829
2013-07-29,41.2829
2013-07-30,41.2829
2013-07-31,41.2829
2013-08-01,41.2829
2013-08-02,41.2829
2013-08-03,41.2829
2013-08-04,41.2829
2013-08-05,41.2829
2013-08-06,41.2829
2013-08-07,41.2829
2013-08-08,41.2829
2013-08-09,41.2829
2013-08-10,41.2829
2013-08-11,41.2829
2013-08-12,41.2829
2013-08-13,41.2829
2013-08-14,41.2829
2013-08-15,41.2829
2013-08-16,41.2829
2013-08-17,41.2829
2013-08-18,41.2829
2013-08-19,41.2829
2013-08-20,41.2829
2013-08-21,41.2829
2013-08-22,41.2829
2013-08-23,41.2829
2013-08-24,41.2829
2013-08-25,41.2829
2013-08-26,41.2829
2013-08-27,41.2829
2013-08-28,41.2829
2013-08-29,41.2829
2013-08-30,41.2829
2013-08-31,41.2829
2013-09-01,41.2829
2013-09-02,41.2829
2013-09-03,41.2829
2013-09-04,41.2829
2013-09-05,41.2829
2013-09-06,41.2829
2013-09-07,41.2829
2013-09-08,41.2829
2013-09-09,41.2829
2013-09-10,41.2829
2013-09-11,41.2829
2013-09-12,41.2829
2013-09-13,41.2829
2013-09-14,41.2829
2013-09-15,41.2829
2013-09-16,41.2829
2013-09-17,41.2829
2013-09-18,41.2829
2013-09-19,41.2829
2013-09-20,41.2829
2013-09-21,41.2829
2013-09-22,41.2829
2013-09-23,41.2829
2013-09-24,41.2829
2013-09-25,41.2829
2013-09-26,41.2829
2013-09-27,41.2829
2013-09-28,41.2829
2013-09-29,41.2829
2013-09-30,36.8162
2013-10-01,36.8162
2013-10-02,36.8162
2013-10-03,36.8162
2013-10-04,36.8162
2013-10-05,36.8162
2013-10-06,36.8162
2013-10-07,36.8162
2013-10-08,36.8162
2013-10-09,36.8162
2013-10-10,36.8162
2013-10-11,36.8162
2013-10-12,36.8162
2013-10-13,36.8162
2013-10-14,36.8162
2013-10-15,36.8162
2013-10-16,36.8162
2013-10-17,36.8162
2013-10-18,36.8162
2013-10-19,36.8162
2013-10-20,36.8162
2013-10-21,36.8162
2013-10-22,36.8162
2013-10-23,36.8162
2013-10-24,36.8162
2013-10-25,36.8162
2013-10-26,36.8162
2013-10-27,36.8162
2013-10-28,36.8162
2013-10-29,36.8162
2013-10-30,36.8162
2013-10-31,36.8162
2013-11-01,36.8162
2013-11-02,36.8162
2013-11-03,36.8162
2013-11-04,36.8162
2013-11-05,36.8162
2013-11-06,36.8162
2013-11-07,36.8162
2013-11-08,36.8162
2013-11-09,36.8162
2013-11-10,36.8162
2013-11-11,36.8162
2013-11-12,36.8162
2013-11-13,36.8162
2013-11-14,36.8162
2013-11-15,36.8162
2013-11-16,36.8162
2013-11-17,36.8162
2013-11-18,36.8162
2013-11-19,36.8162
2013-11-20,36.8162
2013-11-21,36.8162
2013-11-22,36.8162
2013-11-23,36.8162
2013-11-24,36.8162
2013-11-25,36.8162
2013-11-26,36.8162
2013-11-27,36.8162
2013-11-28,36.8162
2013-11-29,36.8162
2013-11-30,36.8162
2013-12-01,36.8162
2013-12-02,36.8162
2013-12-03,36.8162
2013-12-04,36.8162
2013-12-05,36.8162
2013-12-06,36.8162
2013-12-07,36.8162
2013-12-08,36.8162
2013-12-09,36.8162
2013-12-10,36.8162
2013-12-11,36.8162
2013-12-12,36.8162
2013-12-13,36.8162
2013-12-14,36.8162
2013-12-15,36.8162
2013-12-16,36.8162
2013-12-17,36.8162
2013-12-18,36.8162
2013-12-19,36.8162
2013-12-20,36.8162
2013-12-21,36.8162
2013-12-22,36.8162
2013-12-23,36.8162
2013-12-24,36.8162
2013-12-25,36.8162
2013-12-26,36.8162
2013-12-27,36.8162
2013-12-28,36.8162
2013-12-29,36.8162
2013-12-30,36.8162
2013-12-31,36.8162
2014-01-01,36.8162
2014-01-02,36.8162
2014-01-03,36.8162
2014-01-04,36.8162
2014-01-05,36.8162
2014-01-06,36.8162
2014-01-07,36.8162
2014-01-08,36.8162
2014-01-09,36.8162
2014-01-10,36.8162
2014-01-11,36.8162
2014-01-12,36.8162
2014-01-13,36.8162
2014-01-14,36.8162
2014-01-15,36.8162
2014-01-16,36.8162
2014-01-17,36.8162
2014-01-18,36.8162
2014-01-19,36.8162
2014-01-20,36.8162
2014-01-21,36.8162
2014-01-22,36.8162
2014-01-23,36.8162
2014-01-24,36.8162
2014-01-25,36.8162
2014-01-26,36.8162
2014-01-27,36.8162
2014-01-28,36.8162
2014-01-29,36.8162
2014-01-30,36.8162
2014-01-31,36.8162
2014-02-01,36.8162
2014-02-02,36.8162
2014-02-03,36.8162
2014-02-04,36.8162
2014-02-05,36.8162
2014-02-06,36.8162
2014-02-07,36.8162
2014-02-08,36.8162
2014-02-09,36.8162
2014-02-10,36.8162
2014-02-11,36.8162
2014-02-12,36.8162
2014-02-13,36.8162
2014-02-14,36.8162
2014-02-15,36.8162
2014-02-16,36.8162
2014-02-17,36.8162
2014-02-18,36.8162
2014-02-19,36.8162
2014-02-20,36.8162
2014-02-21,36.8162
2014-02-22,36.8162
2014-02-23,36.8162
2014-02-24,36.8162
2014-02-25,36.8162
2014-02-26,36.8162
2014-02-27,36.8162
2014-02-28,36.8162
2014-03-01,36.8162
2014-03-02,36.8162
2014-03-03,36.8162
2014-03-04,36.8162
2014-03-05,36.8162
2014-03-06,36.8162
2014-03-07,36.8162
2014-03-08,36.8162
2014-03-09,36.8162
2014-03-10,36.8162
2014-03-11,36.8162
2014-03-12,36.8162
2014-03-13,36.8162
2014-03-14,36.8162
2014-03-15,36.8162
2014-03-16,36.8162
2014-03-17,36.8162
2014-03-18,36.8162
2014-03-19,36.8162
2014-03-20,36.8162
2014-03-21,36.8162
2014-03-22,36.8162
2014-03-23,36.8162
2014-03-24,36.8162
2014-03-25,36.8162
2014-03-26,36.8162
2014-03-27,36.8162
2014-03-28,36.8162
2014-03-29,36.8162
2014-03-30,36.8162
2014-03-31,30.4285
2014-04-01,30.4285
2014-04-02,30.4285
2014-04-03,30.4285
2014-04-04,30.4285
2014-04-05,30.4285
2014-04-06,30.4285
2014-04-07,30.4285
2014-04-08,30.4285
2014-04-09,30.4285
2014-04-10,30.4285
2014-04-11,30.4285
2014-04-12,30.4285
2014-04-13,30.4285
2014-04-14,30.4285
2014-04-15,30.4285
2014-04-16,30.4285
2014-04-17,30.4285
2014-04-18,30.4285
2014-04-19,30.4285
2014-04-20,30.4285
2014-04-21,30.4285
2014-04-22,30.4285
2014-04-23,30.4285
2014-04-24,30.4285
2014-04-25,30.4285
2014-04-26,30.4285
2014-04-27,30.4285
2014-04-28,30.4285
2014-04-29,30.4285
2014-04-30,30.4285
2014-05-01,30.4285
2014-05-02,30.4285
2014-05-03,30.4285
2014-05-04,30.4285
2014-05-05,30.4285
2014-05-06,30.4285
2014-05-07,30.4285
2014-05-08,30.4285
2014-05-09,30.4285
2014-05-10,30.4285
2014-05-11,30.4285
2014-05-12,30.4285
2014-05-13,30.4285
2014-05-14,30.4285
2014-05-15,30.4285
2014-05-16,30.4285
2014-05-17,30.4285
2014-05-18,30.4285
2014-05-19,30.4285
2014-05-20,30.4285
2014-05-21,30.4285
2014-05-22,30.4285
2014-05-23,30.4285
2014-05-24,30.4285
2014-05-25,30.4285
2014-05-26,30.4285
2014-05-27,30.4285
2014-05-28,30.4285
2014-05-29,30.4285
2014-05-30,30.4285
2014-05-31,30.4285
2014-06-01,30.4285
2014-06-02,30.4285
2014-06-03,30.4285
2014-06-04,30.4285
2014-06-05,30.4285
2014-06-06,30.4285
2014-06-07,30.4285
2014-06-08,30.4285
2014-06-09,30.4285
2014-06-10,30.4285
2014-06-11,30.4285
2014-06-12,30.4285
2014-06-13,30.4285
2014-06-14,30.4285
2014-06-15,30.4285
2014-06-16,30.4285
2014-06-17,30.4285
2014-06-18,30.4285
2014-06-19,30.4285
2014-06-20,30.4285
2014-06-21,30.4285
2014-06-22,30.4285
2014-06-23,30.4285
2014-06-24,30.4285
2014-06-25,30.4285
2014-06-26,30.4285
2014-06-27,30.4285
2014-06-28,30.4285
2014-06-29,30.4285
2014-06-30,38.2515
2014-07-01,38.2515
2014-07-02,38.2515
2014-07-03,38.2515
2014-07-04,38.2515
2014-07-05,38.2515
2014-07-06,38.2515
2014-07-07,38.2515
2014-07-08,38.2515
2014-07-09,38.2515
2014-07-10,38.2515
2014-07-11,38.2515
2014-07-12,38.2515
2014-07-13,38.2515
2014-07-14,38.2515
2014-07-15,38.2515
2014-07-16,38.2515
2014-07-17,38.2515
2014-07-18,38.2515
2014-07-19,38.2515
2014-07-20,38.2515
2014-07-21,38.2515
2014-07-22,38.2515
2014-07-23,38.2515
2014-07-24,38.2515
2014-07-25,38.2515
2014-07-26,38.2515
2014-07-27,38.2515
2014-07-28,38.2515
2014-07-29,38.2515
2014-07-30,38.2515
2014-07-31,38.2515
2014-08-01,38.2515
2014-08-02,38.2515
2014-08-03,38.2515
2014-08-04,38.2515
2014-08-05,38.2515
2014-08-06,38.2515
2014-08-07,38.2515
2014-08-08,38.2515
2014-08-09,38.2515
2014-08-10,38.2515
2014-08-11,38.2515
2014-08-12,38.2515
2014-08-13,38.2515
2014-08-14,38.2515
2014-08-15,38.2515
2014-08-16,38.2515
2014-08-17,38.2515
2014-08-18,38.2515
2014-08-19,38.2515
2014-08-20,38.2515
2014-08-21,38.2515
2014-08-22,38.2515
2014-08-23,38.2515
2014-08-24,38.2515
2014-08-25,38.2515
2014-08-26,38.2515
2014-08-27,38.2515
2014-08-28,38.2515
2014-08-29,38.2515
2014-08-30,38.2515
2014-08-31,38.2515
2014-09-01,38.2515
2014-09-02,38.2515
2014-09-03,38.2515
2014-09-04,38.2515
2014-09-05,38.2515
2014-09-06,38.2515
2014-09-07,38.2515
2014-09-08,38.2515
2014-09-09,38.2515
2014-09-10,38.2515
2014-09-11,38.2515
2014-09-12,38.2515
2014-09-13,38.2515
2014-09-14,38.2515
2014-09-15,38.2515
2014-09-16,38.2515
2014-09-17,38.2515
2014-09-18,38.2515
2014-09-19,38.2515
2014-09-20,38.2515
2014-09-21,38.2515
2014-09-22,38.2515
2014-09-23,38.2515
2014-09-24,38.2515
2014-09-25,38.2515
2014-09-26,38.2515
2014-09-27,38.2515
2014-09-28,38.2515
2014-09-29,38.2515
2014-09-30,36.7519
2014-10-01,36.7519
2014-10-02,36.7519
2014-10-03,36.7519
2014-10-04,36.7519
2014-10-05,36.7519
2014-10-06,36.7519
2014-10-07,36.7519
2014-10-08,36.7519
2014-10-09,36.7519
2014-10-10,36.7519
2014-10-11,36.7519
2014-10-12,36.7519
2014-10-13,36.7519
2014-10-14,36.7519
2014-10-15,36.7519
2014-10-16,36.7519
2014-10-17,36.7519
2014-10-18,36.7519
2014-10-19,36.7519
2014-10-20,36.7519
2014-10-21,36.7519
2014-10-22,36.7519
2014-10-23,36.7519
2014-10-24,36.7519
2014-10-25,36.7519
2014-10-26,36.7519
2014-10-27,36.7519
2014-10-28,36.7519
2014-10-29,36.7519
2014-10-30,36.7519
2014-10-31,36.7519
2014-11-01,36.7519
2014-11-02,36.7519
2014-11-03,36.7519
2014-11-04,36.7519
2014-11-05,36.7519
2014-11-06,36.7519
2014-11-07,36.7519
2014-11-08,36.7519
2014-11-09,36.7519
2014-11-10,36.7519
2014-11-11,36.7519
2014-11-12,36.7519
2014-11-13,36.7519
2014-11-14,36.7519
2014-11-15,36.7519
2014-11-16,36.7519
2014-11-17,36.7519
2014-11-18,36.7519
2014-11-19,36.7519
2014-11-20,36.7519
2014-11-21,36.7519
2014-11-22,36.7519
2014-11-23,36.7519
2014-11-24,36.7519
2014-11-25,36.7519
2014-11-26,36.7519
2014-11-27,36.7519
2014-11-28,36.7519
2014-11-29,36.7519
2014-11-30,36.7519
2014-12-01,36.7519
2014-12-02,36.7519
2014-12-03,36.7519
2014-12-04,36.7519
2014-12-05,36.7519
2014-12-06,36.7519
2014-12-07,36.7519
2014-12-08,36.7519
2014-12-09,36.7519
2014-12-10,36.7519
2014-12-11,36.7519
2014-12-12,36.7519
2014-12-13,36.7519
2014-12-14,36.7519
2014-12-15,36.7519
2014-12-16,36.7519
2014-12-17,36.7519
2014-12-18,36.7519
2014-12-19,36.7519
2014-12-20,36.7519
2014-12-21,36.7519
2014-12-22,36.7519
2014-12-23,36.7519
2014-12-24,36.7519
2014-12-25,36.7519
2014-12-26,36.7519
2014-12-27,36.7519
2014-12-28,36.7519
2014-12-29,36.7519
2014-12-30,36.7519
2014-12-31,36.7519
2015-01-01,36.7519
2015-01-02,36.7519
2015-01-03,36.7519
2015-01-04,36.7519
2015-01-05,36.7519
2015-01-06,36.7519
2015-01-07,36.7519
2015-01-08,36.7519
2015-01-09,36.7519
2015-01-10,36.7519
2015-01-11,36.7519
2015-01-12,36.7519
2015-01-13,36.7519
2015-01-14,36.7519
2015-01-15,36.7519
2015-01-16,36.7519
2015-01-17,36.7519
2015-01-18,36.7519
2015-01-19,36.7519
2015-01-20,36.7519
2015-01-21,36.7519
2015-01-22,36.7519
2015-01-23,36.7519
2015-01-24,36.7519
2015-01-25,36.7519
2015-01-26,36.7519
2015-01-27,36.7519
2015-01-28,36.7519
2015-01-29,36.7519
2015-01-30,36.7519
2015-01-31,36.7519
2015-02-01,36.7519
2015-02-02,36.7519
2015-02-03,36.7519
2015-02-04,36.7519
2015-02-05,36.7519
2015-02-06,36.7519
2015-02-07,36.7519
2015-02-08,36.7519
2015-02-09,36.7519
2015-02-10,36.7519
2015-02-11,36.7519
2015-02-12,36.7519
2015-02-13,36.7519
2015-02-14,36.7519
2015-02-15,36.7519
2015-02-16,36.7519
2015-02-17,36.7519
2015-02-18,36.7519
2015-02-19,36.7519
2015-02-20,36.7519
2015-02-21,36.7519
2015-02-22,36.7519
2015-02-23,36.7519
2015-02-24,36.7519
2015-02-25,36.7519
2015-02-26,36.7519
2015-02-27,36.7519
2015-02-28,36.7519
2015-03-01,36.7519
2015-03-02,36.7519
2015-03-03,36.7519
2015-03-04,36.7519
2015-03-05,36.7519
2015-03-06,36.7519
2015-03-07,36.7519
2015-03-08,36.7519
2015-03-09,36.7519
2015-03-10,36.7519
2015-03-11,36.7519
2015-03-12,36.7519
2015-03-13,36.7519
2015-03-14,36.7519
2015-03-15,36.7519
2015-03-16,36.7519
2015-03-17,36.7519
2015-03-18,36.7519
2015-03-19,36.7519
2015-03-20,36.7519
2015-03-21,36.7519
2015-03-22,36.7519
2015-03-23,36.7519
2015-03-24,36.7519
2015-03-25,36.7519
2015-03-26,36.7519
2015-03-27,36.7519
2015-03-28,36.7519
2015-03-29,36.7519
2015-03-30,36.7519
2015-03-31,37.2599
2015-04-01,37.2599
2015-04-02,37.2599
2015-04-03,37.2599
2015-04-04,37.2599
2015-04-05,37.2599
2015-04-06,37.2599
2015-04-07,37.2599
2015-04-08,37.2599
2015-04-09,37.2599
2015-04-10,37.2599
2015-04-11,37.2599
2015-04-12,37.2599
2015-04-13,37.2599
2015-04-14,37.2599
2015-04-15,37.2599
2015-04-16,37.2599
2015-04-17,37.2599
2015-04-18,37.2599
2015-04-19,37.2599
2015-04-20,37.2599
2015-04-21,37.2599
2015-04-22,37.2599
2015-04-23,37.2599
2015-04-24,37.2599
2015-04-25,37.2599
2015-04-26,37.2599
2015-04-27,37.2599
2015-04-28,37.2599
2015-04-29,37.2599
2015-04-30,37.2599
2015-05-01,37.2599
2015-05-02,37.2599
2015-05-03,37.2599
2015-05-04,37.2599
2015-05-05,37.2599
2015-05-06,37.2599
2015-05-07,37.2599
2015-05-08,37.2599
2015-05-09,37.2599
2015-05-10,37.2599
2015-05-11,37.2599
2015-05-12,37.2599
2015-05-13,37.2599
2015-05-14,37.2599
2015-05-15,37.2599
2015-05-16,37.2599
2015-05-17,37.2599
2015-05-18,37.2599
2015-05-19,37.2599
2015-05-20,37.2599
2015-05-21,37.2599
2015-05-22,37.2599
2015-05-23,37.2599
2015-05-24,37.2599
2015-05-25,37.2599
2015-05-26,37.2599
2015-05-27,37.2599
2015-05-28,37.2599
2015-05-29,37.2599
2015-05-30,37.2599
2015-05-31,37.2599
2015-06-01,37.2599
2015-06-02,37.2599
2015-06-03,37.2599
2015-06-04,37.2599
2015-06-05,37.2599
2015-06-06,37.2599
2015-06-07,37.2599
2015-06-08,37.2599
2015-06-09,37.2599
2015-06-10,37.2599
2015-06-11,37.2599
2015-06-12,37.2599
2015-06-13,37.2599
2015-06-14,37.2599
2015-06-15,37.2599
2015-06-16,37.2599
2015-06-17,37.2599
2015-06-18,37.2599
2015-06-19,37.2599
2015-06-20,37.2599
2015-06-21,37.2599
2015-06-22,37.2599
2015-06-23,37.2599
2015-06-24,37.2599
2015-06-25,37.2599
2015-06-26,37.2599
2015-06-27,37.2599
2015-06-28,37.2599
2015-06-29,37.2599
2015-06-30,42.264
2015-07-01,42.264
2015-07-02,42.264
2015-07-03,42.264
2015-07-04,42.264
2015-07-05,42.264
2015-07-06,42.264
2015-07-07,42.264
2015-07-08,42.264
2015-07-09,42.264
2015-07-10,42.264
2015-07-11,42.264
2015-07-12,42.264
2015-07-13,42.264
2015-07-14,42.264
2015-07-15,42.264
2015-07-16,42.264
2015-07-17,42.264
2015-07-18,42.264
2015-07-19,42.264
2015-07-20,42.264
2015-07-21,42.264
2015-07-22,42.264
2015-07-23,42.264
2015-07-24,42.264
2015-07-25,42.264
2015-07-26,42.264
2015-07-27,42.264
2015-07-28,42.264
2015-07-29,42.264
2015-07-30,42.264
2015-07-31,42.264
2015-08-01,42.264
2015-08-02,42.264
2015-08-03,42.264
2015-08-04,42.264
2015-08-05,42.264
2015-08-06,42.264
2015-08-07,42.264
2015-08-08,42.264
2015-08-09,42.264
2015-08-10,42.264
2015-08-11,42.264
2015-08-12,42.264
2015-08-13,42.264
2015-08-14,42.264
2015-08-15,42.264
2015-08-16,42.264
2015-08-17,42.264
2015-08-18,42.264
2015-08-19,42.264
2015-08-20,42.264
2015-08-21,42.264
2015-08-22,42.264
2015-08-23,42.264
2015-08-24,42.264
2015-08-25,42.264
2015-08-26,42.264
2015-08-27,42.264
2015-08-28,42.264
2015-08-29,42.264
2015-08-30,42.264
2015-08-31,42.264
2015-09-01,42.264
2015-09-02,42.264
2015-09-03,42.264
2015-09-04,42.264
2015-09-05,42.264
2015-09-06,42.264
2015-09-07,42.264
2015-09-08,42.264
2015-09-09,42.264
2015-09-10,42.264
2015-09-11,42.264
2015-09-12,42.264
2015-09-13,42.264
2015-09-14,42.264
2015-09-15,42.264
2015-09-16,42.264
2015-09-17,42.264
2015-09-18,42.264
2015-09-19,42.264
2015-09-20,42.264
2015-09-21,42.264
2015-09-22,42.264
2015-09-23,42.264
2015-09-24,42.264
2015-09-25,42.264
2015-09-26,42.264
2015-09-27,42.264
2015-09-28,42.264
2015-09-29,42.264
2015-09-30,35.3815
2015-10-01,35.3815
2015-10-02,35.3815
2015-10-03,35.3815
2015-10-04,35.3815
2015-10-05,35.3815
2015-10-06,35.3815
2015-10-07,35.3815
2015-10-08,35.3815
2015-10-09,35.3815
2015-10-10,35.3815
2015-10-11,35.3815
2015-10-12,35.3815
2015-10-13,35.3815
2015-10-14,35.3815
2015-10-15,35.3815
2015-10-16,35.3815
2015-10-17,35.3815
2015-10-18,35.3815
2015-10-19,35.3815
2015-10-20,35.3815
2015-10-21,35.3815
2015-10-22,35.3815
2015-10-23,35.3815
2015-10-24,35.3815
2015-10-25,35.3815
2015-10-26,35.3815
2015-10-27,35.3815
2015-10-28,35.3815
2015-10-29,35.3815
2015-10-30,35.3815
2015-10-31,35.3815
2015-11-01,35.3815
2015-11-02,35.3815
2015-11-03,35.3815
2015-11-04,35.3815
2015-11-05,35.3815
2015-11-06,35.3815
2015-11-07,35.3815
2015-11-08,35.3815
2015-11-09,35.3815
2015-11-10,35.3815
2015-11-11,35.3815
2015-11-12,35.3815
2015-11-13,35.3815
2015-11-14,35.3815
2015-11-15,35.3815
2015-11-16,35.3815
2015-11-17,35.3815
2015-11-18,35.3815
2015-11-19,35.3815
2015-11-20,35.3815
2015-11-21,35.3815
2015-11-22,35.3815
2015-11-23,35.3815
2015-11-24,35.3815
2015-11-25,35.3815
2015-11-26,35.3815
2015-11-27,35.3815
2015-11-28,35.3815
2015-11-29,35.3815
2015-11-30,35.3815
2015-12-01,35.3815
2015-12-02,35.3815
2015-12-03,35.3815
2015-12-04,35.3815
2015-12-05,35.3815
2015-12-06,35.3815
2015-12-07,35.3815
2015-12-08,35.3815
2015-12-09,35.3815
2015-12-10,35.3815
2015-12-11,35.3815
2015-12-12,35.3815
2015-12-13,35.3815
2015-12-14,35.3815
2015-12-15,35.3815
2015-12-16,35.3815
2015-12-17,35.3815
2015-12-18,35.3815
2015-12-19,35.3815
2015-12-20,35.3815
2015-12-21,35.3815
2015-12-22,35.3815
2015-12-23,35.3815
2015-12-24,35.3815
2015-12-25,35.3815
2015-12-26,35.3815
2015-12-27,35.3815
2015-12-28,35.3815
2015-12-29,35.3815
2015-12-30,35.3815
2015-12-31,34.7043
2016-01-01,34.7043
2016-01-02,34.7043
2016-01-03,34.7043
2016-01-04,34.7043
2016-01-05,34.7043
2016-01-06,34.7043
2016-01-07,34.7043
2016-01-08,34.7043
2016-01-09,34.7043
2016-01-10,34.7043
2016-01-11,34.7043
2016-01-12,34.7043
2016-01-13,34.7043
2016-01-14,34.7043
2016-01-15,34.7043
2016-01-16,34.7043
2016-01-17,34.7043
2016-01-18,34.7043
2016-01-19,34.7043
2016-01-20,34.7043
2016-01-21,34.7043
2016-01-22,34.7043
2016-01-23,34.7043
2016-01-24,34.7043
2016-01-25,34.7043
2016-01-26,34.7043
2016-01-27,34.7043
2016-01-28,34.7043
2016-01-29,34.7043
2016-01-30,34.7043
2016-01-31,34.7043
2016-02-01,34.7043
2016-02-02,34.7043
2016-02-03,34.7043
2016-02-04,34.7043
2016-02-05,34.7043
2016-02-06,34.7043
2016-02-07,34.7043
2016-02-08,34.7043
2016-02-09,34.7043
2016-02-10,34.7043
2016-02-11,34.7043
2016-02-12,34.7043
2016-02-13,34.7043
2016-02-14,34.7043
2016-02-15,34.7043
2016-02-16,34.7043
2016-02-17,34.7043
2016-02-18,34.7043
2016-02-19,34.7043
2016-02-20,34.7043
2016-02-21,34.7043
2016-02-22,34.7043
2016-02-23,34.7043
2016-02-24,34.7043
2016-02-25,34.7043
2016-02-26,34.7043
2016-02-27,34.7043
2016-02-28,34.7043
2016-02-29,34.7043
2016-03-01,34.7043
2016-03-02,34.7043
2016-03-03,34.7043
2016-03-04,34.7043
2016-03-05,34.7043
2016-03-06,34.7043
2016-03-07,34.7043
2016-03-08,34.7043
2016-03-09,34.7043
2016-03-10,34.7043
2016-03-11,34.7043
2016-03-12,34.7043
2016-03-13,34.7043
2016-03-14,34.7043
2016-03-15,34.7043
2016-03-16,34.7043
2016-03-17,34.7043
2016-03-18,34.7043
2016-03-19,34.7043
2016-03-20,34.7043
2016-03-21,34.7043
2016-03-22,34.7043
2016-03-23,34.7043
2016-03-24,34.7043
2016-03-25,34.7043
2016-03-26,34.7043
2016-03-27,34.7043
2016-03-28,34.7043
2016-03-29,34.7043
2016-03-30,34.7043
2016-03-31,21.6389
2016-04-01,21.6389
2016-04-02,21.6389
2016-04-03,21.6389
2016-04-04,21.6389
2016-04-05,21.6389
2016-04-06,21.6389
2016-04-07,21.6389
2016-04-08,21.6389
2016-04-09,21.6389
2016-04-10,21.6389
2016-04-11,21.6389
2016-04-12,21.6389
2016-04-13,21.6389
2016-04-14,21.6389
2016-04-15,21.6389
2016-04-16,21.6389
2016-04-17,21.6389
2016-04-18,21.6389
2016-04-19,21.6389
2016-04-20,21.6389
2016-04-21,21.6389
2016-04-22,21.6389
2016-04-23,21.6389
2016-04-24,21.6389
2016-04-25,21.6389
2016-04-26,21.6389
2016-04-27,21.6389
2016-04-28,21.6389
2016-04-29,21.6389
2016-04-30,21.6389
2016-05-01,21.6389
2016-05-02,21.6389
2016-05-03,21.6389
2016-05-04,21.6389
2016-05-05,21.6389
2016-05-06,21.6389
2016-05-07,21.6389
2016-05-08,21.6389
2016-05-09,21.6389
2016-05-10,21.6389
2016-05-11,21.6389
2016-05-12,21.6389
2016-05-13,21.6389
2016-05-14,21.6389
2016-05-15,21.6389
2016-05-16,21.6389
2016-05-17,21.6389
2016-05-18,21.6389
2016-05-19,21.6389
2016-05-20,21.6389
2016-05-21,21.6389
2016-05-22,21.6389
2016-05-23,21.6389
2016-05-24,21.6389
2016-05-25,21.6389
2016-05-26,21.6389
2016-05-27,21.6389
2016-05-28,21.6389
2016-05-29,21.6389
2016-05-30,21.6389
2016-05-31,21.6389
2016-06-01,21.6389
2016-06-02,21.6389
2016-06-03,21.6389
2016-06-04,21.6389
2016-06-05,21.6389
2016-06-06,21.6389
2016-06-07,21.6389
2016-06-08,21.6389
