,TRUL CN Equity
2020-06-24,89.9505
2020-06-25,89.9505
2020-06-26,89.9505
2020-06-27,89.9505
2020-06-28,89.9505
2020-06-29,89.9505
2020-06-30,60.3457
2020-07-01,60.3457
2020-07-02,60.3457
2020-07-03,60.3457
2020-07-04,60.3457
2020-07-05,60.3457
2020-07-06,60.3457
2020-07-07,60.3457
2020-07-08,60.3457
2020-07-09,60.3457
2020-07-10,60.3457
2020-07-11,60.3457
2020-07-12,60.3457
2020-07-13,60.3457
2020-07-14,60.3457
2020-07-15,60.3457
2020-07-16,60.3457
2020-07-17,60.3457
2020-07-18,60.3457
2020-07-19,60.3457
2020-07-20,60.3457
2020-07-21,60.3457
2020-07-22,60.3457
2020-07-23,60.3457
2020-07-24,60.3457
2020-07-25,60.3457
2020-07-26,60.3457
2020-07-27,60.3457
2020-07-28,60.3457
2020-07-29,60.3457
2020-07-30,60.3457
2020-07-31,60.3457
2020-08-01,60.3457
2020-08-02,60.3457
2020-08-03,60.3457
2020-08-04,60.3457
2020-08-05,60.3457
2020-08-06,60.3457
2020-08-07,60.3457
2020-08-08,60.3457
2020-08-09,60.3457
2020-08-10,60.3457
2020-08-11,60.3457
2020-08-12,60.3457
2020-08-13,60.3457
2020-08-14,60.3457
2020-08-15,60.3457
2020-08-16,60.3457
2020-08-17,60.3457
2020-08-18,60.3457
2020-08-19,60.3457
2020-08-20,60.3457
2020-08-21,60.3457
2020-08-22,60.3457
2020-08-23,60.3457
2020-08-24,60.3457
2020-08-25,60.3457
2020-08-26,60.3457
2020-08-27,60.3457
2020-08-28,60.3457
2020-08-29,60.3457
2020-08-30,60.3457
2020-08-31,60.3457
2020-09-01,60.3457
2020-09-02,60.3457
2020-09-03,60.3457
2020-09-04,60.3457
2020-09-05,60.3457
2020-09-06,60.3457
2020-09-07,60.3457
2020-09-08,60.3457
2020-09-09,60.3457
2020-09-10,60.3457
2020-09-11,60.3457
2020-09-12,60.3457
2020-09-13,60.3457
2020-09-14,60.3457
2020-09-15,60.3457
2020-09-16,60.3457
2020-09-17,60.3457
2020-09-18,60.3457
2020-09-19,60.3457
2020-09-20,60.3457
2020-09-21,60.3457
2020-09-22,60.3457
2020-09-23,60.3457
2020-09-24,60.3457
2020-09-25,60.3457
2020-09-26,60.3457
2020-09-27,60.3457
2020-09-28,60.3457
2020-09-29,60.3457
2020-09-30,28.9425
2020-10-01,28.9425
2020-10-02,28.9425
2020-10-03,28.9425
2020-10-04,28.9425
2020-10-05,28.9425
2020-10-06,28.9425
2020-10-07,28.9425
2020-10-08,28.9425
2020-10-09,28.9425
2020-10-10,28.9425
2020-10-11,28.9425
2020-10-12,28.9425
2020-10-13,28.9425
2020-10-14,28.9425
2020-10-15,28.9425
2020-10-16,28.9425
2020-10-17,28.9425
2020-10-18,28.9425
2020-10-19,28.9425
2020-10-20,28.9425
2020-10-21,28.9425
2020-10-22,28.9425
2020-10-23,28.9425
2020-10-24,28.9425
2020-10-25,28.9425
2020-10-26,28.9425
2020-10-27,28.9425
2020-10-28,28.9425
2020-10-29,28.9425
2020-10-30,28.9425
2020-10-31,28.9425
2020-11-01,28.9425
2020-11-02,28.9425
2020-11-03,28.9425
2020-11-04,28.9425
2020-11-05,28.9425
2020-11-06,28.9425
2020-11-07,28.9425
2020-11-08,28.9425
2020-11-09,28.9425
2020-11-10,28.9425
2020-11-11,28.9425
2020-11-12,28.9425
2020-11-13,28.9425
2020-11-14,28.9425
2020-11-15,28.9425
2020-11-16,28.9425
2020-11-17,28.9425
2020-11-18,28.9425
2020-11-19,28.9425
2020-11-20,28.9425
2020-11-21,28.9425
2020-11-22,28.9425
2020-11-23,28.9425
2020-11-24,28.9425
2020-11-25,28.9425
2020-11-26,28.9425
2020-11-27,28.9425
2020-11-28,28.9425
2020-11-29,28.9425
2020-11-30,28.9425
2020-12-01,28.9425
2020-12-02,28.9425
2020-12-03,28.9425
2020-12-04,28.9425
2020-12-05,28.9425
2020-12-06,28.9425
2020-12-07,28.9425
2020-12-08,28.9425
2020-12-09,28.9425
2020-12-10,28.9425
2020-12-11,28.9425
2020-12-12,28.9425
2020-12-13,28.9425
2020-12-14,28.9425
2020-12-15,28.9425
2020-12-16,28.9425
2020-12-17,28.9425
2020-12-18,28.9425
2020-12-19,28.9425
2020-12-20,28.9425
2020-12-21,28.9425
2020-12-22,28.9425
2020-12-23,28.9425
2020-12-24,28.9425
2020-12-25,28.9425
2020-12-26,28.9425
2020-12-27,28.9425
2020-12-28,28.9425
2020-12-29,28.9425
2020-12-30,28.9425
2020-12-31,23.2747
2021-01-01,23.2747
2021-01-02,23.2747
2021-01-03,23.2747
2021-01-04,23.2747
2021-01-05,23.2747
2021-01-06,23.2747
2021-01-07,23.2747
2021-01-08,23.2747
2021-01-09,23.2747
2021-01-10,23.2747
2021-01-11,23.2747
2021-01-12,23.2747
2021-01-13,23.2747
2021-01-14,23.2747
2021-01-15,23.2747
2021-01-16,23.2747
2021-01-17,23.2747
2021-01-18,23.2747
2021-01-19,23.2747
2021-01-20,23.2747
2021-01-21,23.2747
2021-01-22,23.2747
2021-01-23,23.2747
2021-01-24,23.2747
2021-01-25,23.2747
2021-01-26,23.2747
2021-01-27,23.2747
2021-01-28,23.2747
2021-01-29,23.2747
2021-01-30,23.2747
2021-01-31,23.2747
2021-02-01,23.2747
2021-02-02,23.2747
2021-02-03,23.2747
2021-02-04,23.2747
2021-02-05,23.2747
2021-02-06,23.2747
2021-02-07,23.2747
2021-02-08,23.2747
2021-02-09,23.2747
2021-02-10,23.2747
2021-02-11,23.2747
2021-02-12,23.2747
2021-02-13,23.2747
2021-02-14,23.2747
2021-02-15,23.2747
2021-02-16,23.2747
2021-02-17,23.2747
2021-02-18,23.2747
2021-02-19,23.2747
2021-02-20,23.2747
2021-02-21,23.2747
2021-02-22,23.2747
2021-02-23,23.2747
2021-02-24,23.2747
2021-02-25,23.2747
2021-02-26,23.2747
2021-02-27,23.2747
2021-02-28,23.2747
2021-03-01,23.2747
2021-03-02,23.2747
2021-03-03,23.2747
2021-03-04,23.2747
2021-03-05,23.2747
2021-03-06,23.2747
2021-03-07,23.2747
2021-03-08,23.2747
2021-03-09,23.2747
2021-03-10,23.2747
2021-03-11,23.2747
2021-03-12,23.2747
2021-03-13,23.2747
2021-03-14,23.2747
2021-03-15,23.2747
2021-03-16,23.2747
2021-03-17,23.2747
2021-03-18,23.2747
2021-03-19,23.2747
2021-03-20,23.2747
2021-03-21,23.2747
2021-03-22,23.2747
2021-03-23,23.2747
2021-03-24,23.2747
2021-03-25,23.2747
2021-03-26,23.2747
2021-03-27,23.2747
2021-03-28,23.2747
2021-03-29,23.2747
2021-03-30,23.2747
2021-03-31,23.3556
2021-04-01,23.3556
2021-04-02,23.3556
2021-04-03,23.3556
2021-04-04,23.3556
2021-04-05,23.3556
2021-04-06,23.3556
2021-04-07,23.3556
2021-04-08,23.3556
2021-04-09,23.3556
2021-04-10,23.3556
2021-04-11,23.3556
2021-04-12,23.3556
2021-04-13,23.3556
2021-04-14,23.3556
2021-04-15,23.3556
2021-04-16,23.3556
2021-04-17,23.3556
2021-04-18,23.3556
2021-04-19,23.3556
2021-04-20,23.3556
2021-04-21,23.3556
2021-04-22,23.3556
2021-04-23,23.3556
2021-04-24,23.3556
2021-04-25,23.3556
2021-04-26,23.3556
2021-04-27,23.3556
2021-04-28,23.3556
2021-04-29,23.3556
2021-04-30,23.3556
2021-05-01,23.3556
2021-05-02,23.3556
2021-05-03,23.3556
2021-05-04,23.3556
2021-05-05,23.3556
2021-05-06,23.3556
2021-05-07,23.3556
2021-05-08,23.3556
2021-05-09,23.3556
2021-05-10,23.3556
2021-05-11,23.3556
2021-05-12,23.3556
2021-05-13,23.3556
2021-05-14,23.3556
2021-05-15,23.3556
2021-05-16,23.3556
2021-05-17,23.3556
2021-05-18,23.3556
2021-05-19,23.3556
2021-05-20,23.3556
2021-05-21,23.3556
2021-05-22,23.3556
2021-05-23,23.3556
2021-05-24,23.3556
2021-05-25,23.3556
2021-05-26,23.3556
2021-05-27,23.3556
2021-05-28,23.3556
2021-05-29,23.3556
2021-05-30,23.3556
2021-05-31,23.3556
2021-06-01,23.3556
2021-06-02,23.3556
2021-06-03,23.3556
2021-06-04,23.3556
2021-06-05,23.3556
2021-06-06,23.3556
2021-06-07,23.3556
2021-06-08,23.3556
2021-06-09,23.3556
2021-06-10,23.3556
2021-06-11,23.3556
2021-06-12,23.3556
2021-06-13,23.3556
2021-06-14,23.3556
2021-06-15,23.3556
2021-06-16,23.3556
2021-06-17,23.3556
2021-06-18,23.3556
2021-06-19,23.3556
2021-06-20,23.3556
2021-06-21,23.3556
2021-06-22,23.3556
2021-06-23,23.3556
2021-06-24,23.3556
2021-06-25,23.3556
2021-06-26,23.3556
2021-06-27,23.3556
2021-06-28,23.3556
2021-06-29,23.3556
2021-06-30,21.1505
2021-07-01,21.1505
2021-07-02,21.1505
2021-07-03,21.1505
2021-07-04,21.1505
2021-07-05,21.1505
2021-07-06,21.1505
2021-07-07,21.1505
2021-07-08,21.1505
2021-07-09,21.1505
2021-07-10,21.1505
2021-07-11,21.1505
2021-07-12,21.1505
2021-07-13,21.1505
2021-07-14,21.1505
2021-07-15,21.1505
2021-07-16,21.1505
2021-07-17,21.1505
2021-07-18,21.1505
2021-07-19,21.1505
2021-07-20,21.1505
2021-07-21,21.1505
2021-07-22,21.1505
2021-07-23,21.1505
2021-07-24,21.1505
2021-07-25,21.1505
2021-07-26,21.1505
2021-07-27,21.1505
2021-07-28,21.1505
2021-07-29,21.1505
2021-07-30,21.1505
2021-07-31,21.1505
2021-08-01,21.1505
2021-08-02,21.1505
2021-08-03,21.1505
2021-08-04,21.1505
2021-08-05,21.1505
2021-08-06,21.1505
2021-08-07,21.1505
2021-08-08,21.1505
2021-08-09,21.1505
2021-08-10,21.1505
2021-08-11,21.1505
2021-08-12,21.1505
2021-08-13,21.1505
2021-08-14,21.1505
2021-08-15,21.1505
2021-08-16,21.1505
2021-08-17,21.1505
2021-08-18,21.1505
2021-08-19,21.1505
2021-08-20,21.1505
2021-08-21,21.1505
2021-08-22,21.1505
2021-08-23,21.1505
2021-08-24,21.1505
2021-08-25,21.1505
2021-08-26,21.1505
2021-08-27,21.1505
2021-08-28,21.1505
2021-08-29,21.1505
2021-08-30,21.1505
2021-08-31,21.1505
2021-09-01,21.1505
2021-09-02,21.1505
2021-09-03,21.1505
2021-09-04,21.1505
2021-09-05,21.1505
2021-09-06,21.1505
2021-09-07,21.1505
2021-09-08,21.1505
2021-09-09,21.1505
2021-09-10,21.1505
2021-09-11,21.1505
2021-09-12,21.1505
2021-09-13,21.1505
2021-09-14,21.1505
2021-09-15,21.1505
2021-09-16,21.1505
2021-09-17,21.1505
2021-09-18,21.1505
2021-09-19,21.1505
2021-09-20,21.1505
2021-09-21,21.1505
2021-09-22,21.1505
2021-09-23,21.1505
2021-09-24,21.1505
2021-09-25,21.1505
2021-09-26,21.1505
2021-09-27,21.1505
2021-09-28,21.1505
2021-09-29,21.1505
2021-09-30,20.7418
2021-10-01,20.7418
2021-10-02,20.7418
2021-10-03,20.7418
2021-10-04,20.7418
2021-10-05,20.7418
2021-10-06,20.7418
2021-10-07,20.7418
2021-10-08,20.7418
2021-10-09,20.7418
2021-10-10,20.7418
2021-10-11,20.7418
2021-10-12,20.7418
2021-10-13,20.7418
2021-10-14,20.7418
2021-10-15,20.7418
2021-10-16,20.7418
2021-10-17,20.7418
2021-10-18,20.7418
2021-10-19,20.7418
2021-10-20,20.7418
2021-10-21,20.7418
2021-10-22,20.7418
2021-10-23,20.7418
2021-10-24,20.7418
2021-10-25,20.7418
2021-10-26,20.7418
2021-10-27,20.7418
2021-10-28,20.7418
2021-10-29,20.7418
2021-10-30,20.7418
2021-10-31,20.7418
2021-11-01,20.7418
2021-11-02,20.7418
2021-11-03,20.7418
2021-11-04,20.7418
2021-11-05,20.7418
2021-11-06,20.7418
2021-11-07,20.7418
2021-11-08,20.7418
2021-11-09,20.7418
2021-11-10,20.7418
2021-11-11,20.7418
2021-11-12,20.7418
2021-11-13,20.7418
2021-11-14,20.7418
2021-11-15,20.7418
2021-11-16,20.7418
2021-11-17,20.7418
2021-11-18,20.7418
2021-11-19,20.7418
2021-11-20,20.7418
2021-11-21,20.7418
2021-11-22,20.7418
2021-11-23,20.7418
2021-11-24,20.7418
2021-11-25,20.7418
2021-11-26,20.7418
2021-11-27,20.7418
2021-11-28,20.7418
2021-11-29,20.7418
2021-11-30,20.7418
2021-12-01,20.7418
2021-12-02,20.7418
2021-12-03,20.7418
2021-12-04,20.7418
2021-12-05,20.7418
2021-12-06,20.7418
2021-12-07,20.7418
2021-12-08,20.7418
2021-12-09,20.7418
2021-12-10,20.7418
2021-12-11,20.7418
2021-12-12,20.7418
2021-12-13,20.7418
2021-12-14,20.7418
2021-12-15,20.7418
2021-12-16,20.7418
2021-12-17,20.7418
2021-12-18,20.7418
2021-12-19,20.7418
2021-12-20,20.7418
2021-12-21,20.7418
2021-12-22,20.7418
2021-12-23,20.7418
2021-12-24,20.7418
2021-12-25,20.7418
2021-12-26,20.7418
2021-12-27,20.7418
2021-12-28,20.7418
2021-12-29,20.7418
2021-12-30,20.7418
2021-12-31,1.3904
2022-01-01,1.3904
2022-01-02,1.3904
2022-01-03,1.3904
2022-01-04,1.3904
2022-01-05,1.3904
2022-01-06,1.3904
2022-01-07,1.3904
2022-01-08,1.3904
2022-01-09,1.3904
2022-01-10,1.3904
2022-01-11,1.3904
2022-01-12,1.3904
2022-01-13,1.3904
2022-01-14,1.3904
2022-01-15,1.3904
2022-01-16,1.3904
2022-01-17,1.3904
2022-01-18,1.3904
2022-01-19,1.3904
2022-01-20,1.3904
2022-01-21,1.3904
2022-01-22,1.3904
2022-01-23,1.3904
2022-01-24,1.3904
2022-01-25,1.3904
2022-01-26,1.3904
2022-01-27,1.3904
2022-01-28,1.3904
2022-01-29,1.3904
2022-01-30,1.3904
2022-01-31,1.3904
2022-02-01,1.3904
2022-02-02,1.3904
2022-02-03,1.3904
2022-02-04,1.3904
2022-02-05,1.3904
2022-02-06,1.3904
2022-02-07,1.3904
2022-02-08,1.3904
2022-02-09,1.3904
2022-02-10,1.3904
2022-02-11,1.3904
2022-02-12,1.3904
2022-02-13,1.3904
2022-02-14,1.3904
2022-02-15,1.3904
2022-02-16,1.3904
2022-02-17,1.3904
2022-02-18,1.3904
2022-02-19,1.3904
2022-02-20,1.3904
2022-02-21,1.3904
2022-02-22,1.3904
2022-02-23,1.3904
2022-02-24,1.3904
2022-02-25,1.3904
2022-02-26,1.3904
2022-02-27,1.3904
2022-02-28,1.3904
2022-03-01,1.3904
2022-03-02,1.3904
2022-03-03,1.3904
2022-03-04,1.3904
2022-03-05,1.3904
2022-03-06,1.3904
2022-03-07,1.3904
2022-03-08,1.3904
2022-03-09,1.3904
2022-03-10,1.3904
2022-03-11,1.3904
2022-03-12,1.3904
2022-03-13,1.3904
2022-03-14,1.3904
2022-03-15,1.3904
2022-03-16,1.3904
2022-03-17,1.3904
2022-03-18,1.3904
2022-03-19,1.3904
2022-03-20,1.3904
2022-03-21,1.3904
2022-03-22,1.3904
2022-03-23,1.3904
2022-03-24,1.3904
2022-03-25,1.3904
2022-03-26,1.3904
2022-03-27,1.3904
2022-03-28,1.3904
2022-03-29,1.3904
2022-03-30,1.3904
2022-03-31,-3.3812
2022-04-01,-3.3812
2022-04-02,-3.3812
2022-04-03,-3.3812
2022-04-04,-3.3812
2022-04-05,-3.3812
2022-04-06,-3.3812
2022-04-07,-3.3812
2022-04-08,-3.3812
2022-04-09,-3.3812
2022-04-10,-3.3812
2022-04-11,-3.3812
2022-04-12,-3.3812
2022-04-13,-3.3812
2022-04-14,-3.3812
2022-04-15,-3.3812
2022-04-16,-3.3812
2022-04-17,-3.3812
2022-04-18,-3.3812
2022-04-19,-3.3812
2022-04-20,-3.3812
2022-04-21,-3.3812
2022-04-22,-3.3812
2022-04-23,-3.3812
2022-04-24,-3.3812
2022-04-25,-3.3812
2022-04-26,-3.3812
2022-04-27,-3.3812
2022-04-28,-3.3812
2022-04-29,-3.3812
2022-04-30,-3.3812
2022-05-01,-3.3812
2022-05-02,-3.3812
2022-05-03,-3.3812
2022-05-04,-3.3812
2022-05-05,-3.3812
2022-05-06,-3.3812
2022-05-07,-3.3812
2022-05-08,-3.3812
2022-05-09,-3.3812
2022-05-10,-3.3812
2022-05-11,-3.3812
2022-05-12,-3.3812
2022-05-13,-3.3812
2022-05-14,-3.3812
2022-05-15,-3.3812
2022-05-16,-3.3812
2022-05-17,-3.3812
2022-05-18,-3.3812
2022-05-19,-3.3812
2022-05-20,-3.3812
2022-05-21,-3.3812
2022-05-22,-3.3812
2022-05-23,-3.3812
2022-05-24,-3.3812
2022-05-25,-3.3812
2022-05-26,-3.3812
2022-05-27,-3.3812
2022-05-28,-3.3812
2022-05-29,-3.3812
2022-05-30,-3.3812
2022-05-31,-3.3812
2022-06-01,-3.3812
2022-06-02,-3.3812
2022-06-03,-3.3812
2022-06-04,-3.3812
2022-06-05,-3.3812
2022-06-06,-3.3812
2022-06-07,-3.3812
2022-06-08,-3.3812
2022-06-09,-3.3812
2022-06-10,-3.3812
2022-06-11,-3.3812
2022-06-12,-3.3812
2022-06-13,-3.3812
2022-06-14,-3.3812
2022-06-15,-3.3812
2022-06-16,-3.3812
2022-06-17,-3.3812
2022-06-18,-3.3812
2022-06-19,-3.3812
2022-06-20,-3.3812
2022-06-21,-3.3812
2022-06-22,-3.3812
2022-06-23,-3.3812
2022-06-24,-3.3812
2022-06-25,-3.3812
2022-06-26,-3.3812
2022-06-27,-3.3812
2022-06-28,-3.3812
2022-06-29,-3.3812
2022-06-30,-7.4656
2022-07-01,-7.4656
2022-07-02,-7.4656
2022-07-03,-7.4656
2022-07-04,-7.4656
2022-07-05,-7.4656
2022-07-06,-7.4656
2022-07-07,-7.4656
2022-07-08,-7.4656
2022-07-09,-7.4656
2022-07-10,-7.4656
2022-07-11,-7.4656
2022-07-12,-7.4656
2022-07-13,-7.4656
2022-07-14,-7.4656
2022-07-15,-7.4656
2022-07-16,-7.4656
2022-07-17,-7.4656
2022-07-18,-7.4656
2022-07-19,-7.4656
2022-07-20,-7.4656
2022-07-21,-7.4656
2022-07-22,-7.4656
2022-07-23,-7.4656
2022-07-24,-7.4656
2022-07-25,-7.4656
2022-07-26,-7.4656
2022-07-27,-7.4656
2022-07-28,-7.4656
2022-07-29,-7.4656
2022-07-30,-7.4656
2022-07-31,-7.4656
2022-08-01,-7.4656
2022-08-02,-7.4656
2022-08-03,-7.4656
2022-08-04,-7.4656
2022-08-05,-7.4656
2022-08-06,-7.4656
2022-08-07,-7.4656
2022-08-08,-7.4656
2022-08-09,-7.4656
2022-08-10,-7.4656
2022-08-11,-7.4656
2022-08-12,-7.4656
2022-08-13,-7.4656
2022-08-14,-7.4656
2022-08-15,-7.4656
2022-08-16,-7.4656
2022-08-17,-7.4656
2022-08-18,-7.4656
2022-08-19,-7.4656
2022-08-20,-7.4656
2022-08-21,-7.4656
2022-08-22,-7.4656
2022-08-23,-7.4656
2022-08-24,-7.4656
2022-08-25,-7.4656
2022-08-26,-7.4656
2022-08-27,-7.4656
2022-08-28,-7.4656
2022-08-29,-7.4656
2022-08-30,-7.4656
2022-08-31,-7.4656
2022-09-01,-7.4656
2022-09-02,-7.4656
2022-09-03,-7.4656
2022-09-04,-7.4656
2022-09-05,-7.4656
2022-09-06,-7.4656
2022-09-07,-7.4656
2022-09-08,-7.4656
2022-09-09,-7.4656
2022-09-10,-7.4656
2022-09-11,-7.4656
2022-09-12,-7.4656
2022-09-13,-7.4656
2022-09-14,-7.4656
2022-09-15,-7.4656
2022-09-16,-7.4656
2022-09-17,-7.4656
2022-09-18,-7.4656
2022-09-19,-7.4656
2022-09-20,-7.4656
2022-09-21,-7.4656
2022-09-22,-7.4656
2022-09-23,-7.4656
2022-09-24,-7.4656
2022-09-25,-7.4656
2022-09-26,-7.4656
2022-09-27,-7.4656
2022-09-28,-7.4656
2022-09-29,-7.4656
2022-09-30,-16.9823
2022-10-01,-16.9823
2022-10-02,-16.9823
2022-10-03,-16.9823
2022-10-04,-16.9823
2022-10-05,-16.9823
2022-10-06,-16.9823
2022-10-07,-16.9823
2022-10-08,-16.9823
2022-10-09,-16.9823
2022-10-10,-16.9823
2022-10-11,-16.9823
2022-10-12,-16.9823
2022-10-13,-16.9823
2022-10-14,-16.9823
2022-10-15,-16.9823
2022-10-16,-16.9823
2022-10-17,-16.9823
2022-10-18,-16.9823
2022-10-19,-16.9823
2022-10-20,-16.9823
2022-10-21,-16.9823
2022-10-22,-16.9823
2022-10-23,-16.9823
2022-10-24,-16.9823
2022-10-25,-16.9823
2022-10-26,-16.9823
2022-10-27,-16.9823
2022-10-28,-16.9823
2022-10-29,-16.9823
2022-10-30,-16.9823
2022-10-31,-16.9823
2022-11-01,-16.9823
2022-11-02,-16.9823
2022-11-03,-16.9823
2022-11-04,-16.9823
2022-11-05,-16.9823
2022-11-06,-16.9823
2022-11-07,-16.9823
2022-11-08,-16.9823
2022-11-09,-16.9823
2022-11-10,-16.9823
2022-11-11,-16.9823
2022-11-12,-16.9823
2022-11-13,-16.9823
2022-11-14,-16.9823
2022-11-15,-16.9823
2022-11-16,-16.9823
2022-11-17,-16.9823
2022-11-18,-16.9823
2022-11-19,-16.9823
2022-11-20,-16.9823
2022-11-21,-16.9823
2022-11-22,-16.9823
2022-11-23,-16.9823
2022-11-24,-16.9823
2022-11-25,-16.9823
2022-11-26,-16.9823
2022-11-27,-16.9823
2022-11-28,-16.9823
2022-11-29,-16.9823
2022-11-30,-16.9823
2022-12-01,-16.9823
2022-12-02,-16.9823
2022-12-03,-16.9823
2022-12-04,-16.9823
2022-12-05,-16.9823
2022-12-06,-16.9823
2022-12-07,-16.9823
2022-12-08,-16.9823
2022-12-09,-16.9823
2022-12-10,-16.9823
2022-12-11,-16.9823
2022-12-12,-16.9823
2022-12-13,-16.9823
2022-12-14,-16.9823
2022-12-15,-16.9823
2022-12-16,-16.9823
2022-12-17,-16.9823
2022-12-18,-16.9823
2022-12-19,-16.9823
2022-12-20,-16.9823
2022-12-21,-16.9823
2022-12-22,-16.9823
2022-12-23,-16.9823
2022-12-24,-16.9823
2022-12-25,-16.9823
2022-12-26,-16.9823
2022-12-27,-16.9823
2022-12-28,-16.9823
2022-12-29,-16.9823
2022-12-30,-16.9823
2022-12-31,-12.0687
2023-01-01,-12.0687
2023-01-02,-12.0687
2023-01-03,-12.0687
2023-01-04,-12.0687
2023-01-05,-12.0687
2023-01-06,-12.0687
2023-01-07,-12.0687
2023-01-08,-12.0687
2023-01-09,-12.0687
2023-01-10,-12.0687
2023-01-11,-12.0687
2023-01-12,-12.0687
2023-01-13,-12.0687
2023-01-14,-12.0687
2023-01-15,-12.0687
2023-01-16,-12.0687
2023-01-17,-12.0687
2023-01-18,-12.0687
2023-01-19,-12.0687
2023-01-20,-12.0687
2023-01-21,-12.0687
2023-01-22,-12.0687
2023-01-23,-12.0687
2023-01-24,-12.0687
2023-01-25,-12.0687
2023-01-26,-12.0687
2023-01-27,-12.0687
2023-01-28,-12.0687
2023-01-29,-12.0687
2023-01-30,-12.0687
2023-01-31,-12.0687
2023-02-01,-12.0687
2023-02-02,-12.0687
2023-02-03,-12.0687
2023-02-04,-12.0687
2023-02-05,-12.0687
2023-02-06,-12.0687
2023-02-07,-12.0687
2023-02-08,-12.0687
2023-02-09,-12.0687
2023-02-10,-12.0687
