,NPI CN Equity
2013-01-07,-3.6846
2013-01-08,-3.6846
2013-01-09,-3.6846
2013-01-10,-3.6846
2013-01-11,-3.6846
2013-01-12,-3.6846
2013-01-13,-3.6846
2013-01-14,-3.6846
2013-01-15,-3.6846
2013-01-16,-3.6846
2013-01-17,-3.6846
2013-01-18,-3.6846
2013-01-19,-3.6846
2013-01-20,-3.6846
2013-01-21,-3.6846
2013-01-22,-3.6846
2013-01-23,-3.6846
2013-01-24,-3.6846
2013-01-25,-3.6846
2013-01-26,-3.6846
2013-01-27,-3.6846
2013-01-28,-3.6846
2013-01-29,-3.6846
2013-01-30,-3.6846
2013-01-31,-3.6846
2013-02-01,-3.6846
2013-02-02,-3.6846
2013-02-03,-3.6846
2013-02-04,-3.6846
2013-02-05,-3.6846
2013-02-06,-3.6846
2013-02-07,-3.6846
2013-02-08,-3.6846
2013-02-09,-3.6846
2013-02-10,-3.6846
2013-02-11,-3.6846
2013-02-12,-3.6846
2013-02-13,-3.6846
2013-02-14,-3.6846
2013-02-15,-3.6846
2013-02-16,-3.6846
2013-02-17,-3.6846
2013-02-18,-3.6846
2013-02-19,-3.6846
2013-02-20,-3.6846
2013-02-21,-3.6846
2013-02-22,-3.6846
2013-02-23,-3.6846
2013-02-24,-3.6846
2013-02-25,-3.6846
2013-02-26,-3.6846
2013-02-27,-3.6846
2013-02-28,-3.6846
2013-03-01,-3.6846
2013-03-02,-3.6846
2013-03-03,-3.6846
2013-03-04,-3.6846
2013-03-05,-3.6846
2013-03-06,-3.6846
2013-03-07,-3.6846
2013-03-08,-3.6846
2013-03-09,-3.6846
2013-03-10,-3.6846
2013-03-11,-3.6846
2013-03-12,-3.6846
2013-03-13,-3.6846
2013-03-14,-3.6846
2013-03-15,-3.6846
2013-03-16,-3.6846
2013-03-17,-3.6846
2013-03-18,-3.6846
2013-03-19,-3.6846
2013-03-20,-3.6846
2013-03-21,-3.6846
2013-03-22,-3.6846
2013-03-23,-3.6846
2013-03-24,-3.6846
2013-03-25,-3.6846
2013-03-26,-3.6846
2013-03-27,-3.6846
2013-03-28,-3.6846
2013-03-29,-3.6846
2013-03-30,-3.6846
2013-03-31,-9.025
2013-04-01,-9.025
2013-04-02,-9.025
2013-04-03,-9.025
2013-04-04,-9.025
2013-04-05,-9.025
2013-04-06,-9.025
2013-04-07,-9.025
2013-04-08,-9.025
2013-04-09,-9.025
2013-04-10,-9.025
2013-04-11,-9.025
2013-04-12,-9.025
2013-04-13,-9.025
2013-04-14,-9.025
2013-04-15,-9.025
2013-04-16,-9.025
2013-04-17,-9.025
2013-04-18,-9.025
2013-04-19,-9.025
2013-04-20,-9.025
2013-04-21,-9.025
2013-04-22,-9.025
2013-04-23,-9.025
2013-04-24,-9.025
2013-04-25,-9.025
2013-04-26,-9.025
2013-04-27,-9.025
2013-04-28,-9.025
2013-04-29,-9.025
2013-04-30,-9.025
2013-05-01,-9.025
2013-05-02,-9.025
2013-05-03,-9.025
2013-05-04,-9.025
2013-05-05,-9.025
2013-05-06,-9.025
2013-05-07,-9.025
2013-05-08,-9.025
2013-05-09,-9.025
2013-05-10,-9.025
2013-05-11,-9.025
2013-05-12,-9.025
2013-05-13,-9.025
2013-05-14,-9.025
2013-05-15,-9.025
2013-05-16,-9.025
2013-05-17,-9.025
2013-05-18,-9.025
2013-05-19,-9.025
2013-05-20,-9.025
2013-05-21,-9.025
2013-05-22,-9.025
2013-05-23,-9.025
2013-05-24,-9.025
2013-05-25,-9.025
2013-05-26,-9.025
2013-05-27,-9.025
2013-05-28,-9.025
2013-05-29,-9.025
2013-05-30,-9.025
2013-05-31,-9.025
2013-06-01,-9.025
2013-06-02,-9.025
2013-06-03,-9.025
2013-06-04,-9.025
2013-06-05,-9.025
2013-06-06,-9.025
2013-06-07,-9.025
2013-06-08,-9.025
2013-06-09,-9.025
2013-06-10,-9.025
2013-06-11,-9.025
2013-06-12,-9.025
2013-06-13,-9.025
2013-06-14,-9.025
2013-06-15,-9.025
2013-06-16,-9.025
2013-06-17,-9.025
2013-06-18,-9.025
2013-06-19,-9.025
2013-06-20,-9.025
2013-06-21,-9.025
2013-06-22,-9.025
2013-06-23,-9.025
2013-06-24,-9.025
2013-06-25,-9.025
2013-06-26,-9.025
2013-06-27,-9.025
2013-06-28,-9.025
2013-06-29,-9.025
2013-06-30,12.6535
2013-07-01,12.6535
2013-07-02,12.6535
2013-07-03,12.6535
2013-07-04,12.6535
2013-07-05,12.6535
2013-07-06,12.6535
2013-07-07,12.6535
2013-07-08,12.6535
2013-07-09,12.6535
2013-07-10,12.6535
2013-07-11,12.6535
2013-07-12,12.6535
2013-07-13,12.6535
2013-07-14,12.6535
2013-07-15,12.6535
2013-07-16,12.6535
2013-07-17,12.6535
2013-07-18,12.6535
2013-07-19,12.6535
2013-07-20,12.6535
2013-07-21,12.6535
2013-07-22,12.6535
2013-07-23,12.6535
2013-07-24,12.6535
2013-07-25,12.6535
2013-07-26,12.6535
2013-07-27,12.6535
2013-07-28,12.6535
2013-07-29,12.6535
2013-07-30,12.6535
2013-07-31,12.6535
2013-08-01,12.6535
2013-08-02,12.6535
2013-08-03,12.6535
2013-08-04,12.6535
2013-08-05,12.6535
2013-08-06,12.6535
2013-08-07,12.6535
2013-08-08,12.6535
2013-08-09,12.6535
2013-08-10,12.6535
2013-08-11,12.6535
2013-08-12,12.6535
2013-08-13,12.6535
2013-08-14,12.6535
2013-08-15,12.6535
2013-08-16,12.6535
2013-08-17,12.6535
2013-08-18,12.6535
2013-08-19,12.6535
2013-08-20,12.6535
2013-08-21,12.6535
2013-08-22,12.6535
2013-08-23,12.6535
2013-08-24,12.6535
2013-08-25,12.6535
2013-08-26,12.6535
2013-08-27,12.6535
2013-08-28,12.6535
2013-08-29,12.6535
2013-08-30,12.6535
2013-08-31,12.6535
2013-09-01,12.6535
2013-09-02,12.6535
2013-09-03,12.6535
2013-09-04,12.6535
2013-09-05,12.6535
2013-09-06,12.6535
2013-09-07,12.6535
2013-09-08,12.6535
2013-09-09,12.6535
2013-09-10,12.6535
2013-09-11,12.6535
2013-09-12,12.6535
2013-09-13,12.6535
2013-09-14,12.6535
2013-09-15,12.6535
2013-09-16,12.6535
2013-09-17,12.6535
2013-09-18,12.6535
2013-09-19,12.6535
2013-09-20,12.6535
2013-09-21,12.6535
2013-09-22,12.6535
2013-09-23,12.6535
2013-09-24,12.6535
2013-09-25,12.6535
2013-09-26,12.6535
2013-09-27,12.6535
2013-09-28,12.6535
2013-09-29,12.6535
2013-09-30,21.9922
2013-10-01,21.9922
2013-10-02,21.9922
2013-10-03,21.9922
2013-10-04,21.9922
2013-10-05,21.9922
2013-10-06,21.9922
2013-10-07,21.9922
2013-10-08,21.9922
2013-10-09,21.9922
2013-10-10,21.9922
2013-10-11,21.9922
2013-10-12,21.9922
2013-10-13,21.9922
2013-10-14,21.9922
2013-10-15,21.9922
2013-10-16,21.9922
2013-10-17,21.9922
2013-10-18,21.9922
2013-10-19,21.9922
2013-10-20,21.9922
2013-10-21,21.9922
2013-10-22,21.9922
2013-10-23,21.9922
2013-10-24,21.9922
2013-10-25,21.9922
2013-10-26,21.9922
2013-10-27,21.9922
2013-10-28,21.9922
2013-10-29,21.9922
2013-10-30,21.9922
2013-10-31,21.9922
2013-11-01,21.9922
2013-11-02,21.9922
2013-11-03,21.9922
2013-11-04,21.9922
2013-11-05,21.9922
2013-11-06,21.9922
2013-11-07,21.9922
2013-11-08,21.9922
2013-11-09,21.9922
2013-11-10,21.9922
2013-11-11,21.9922
2013-11-12,21.9922
2013-11-13,21.9922
2013-11-14,21.9922
2013-11-15,21.9922
2013-11-16,21.9922
2013-11-17,21.9922
2013-11-18,21.9922
2013-11-19,21.9922
2013-11-20,21.9922
2013-11-21,21.9922
2013-11-22,21.9922
2013-11-23,21.9922
2013-11-24,21.9922
2013-11-25,21.9922
2013-11-26,21.9922
2013-11-27,21.9922
2013-11-28,21.9922
2013-11-29,21.9922
2013-11-30,21.9922
2013-12-01,21.9922
2013-12-02,21.9922
2013-12-03,21.9922
2013-12-04,21.9922
2013-12-05,21.9922
2013-12-06,21.9922
2013-12-07,21.9922
2013-12-08,21.9922
2013-12-09,21.9922
2013-12-10,21.9922
2013-12-11,21.9922
2013-12-12,21.9922
2013-12-13,21.9922
2013-12-14,21.9922
2013-12-15,21.9922
2013-12-16,21.9922
2013-12-17,21.9922
2013-12-18,21.9922
2013-12-19,21.9922
2013-12-20,21.9922
2013-12-21,21.9922
2013-12-22,21.9922
2013-12-23,21.9922
2013-12-24,21.9922
2013-12-25,21.9922
2013-12-26,21.9922
2013-12-27,21.9922
2013-12-28,21.9922
2013-12-29,21.9922
2013-12-30,21.9922
2013-12-31,25.9389
2014-01-01,25.9389
2014-01-02,25.9389
2014-01-03,25.9389
2014-01-04,25.9389
2014-01-05,25.9389
2014-01-06,25.9389
2014-01-07,25.9389
2014-01-08,25.9389
2014-01-09,25.9389
2014-01-10,25.9389
2014-01-11,25.9389
2014-01-12,25.9389
2014-01-13,25.9389
2014-01-14,25.9389
2014-01-15,25.9389
2014-01-16,25.9389
2014-01-17,25.9389
2014-01-18,25.9389
2014-01-19,25.9389
2014-01-20,25.9389
2014-01-21,25.9389
2014-01-22,25.9389
2014-01-23,25.9389
2014-01-24,25.9389
2014-01-25,25.9389
2014-01-26,25.9389
2014-01-27,25.9389
2014-01-28,25.9389
2014-01-29,25.9389
2014-01-30,25.9389
2014-01-31,25.9389
2014-02-01,25.9389
2014-02-02,25.9389
2014-02-03,25.9389
2014-02-04,25.9389
2014-02-05,25.9389
2014-02-06,25.9389
2014-02-07,25.9389
2014-02-08,25.9389
2014-02-09,25.9389
2014-02-10,25.9389
2014-02-11,25.9389
2014-02-12,25.9389
2014-02-13,25.9389
2014-02-14,25.9389
2014-02-15,25.9389
2014-02-16,25.9389
2014-02-17,25.9389
2014-02-18,25.9389
2014-02-19,25.9389
2014-02-20,25.9389
2014-02-21,25.9389
2014-02-22,25.9389
2014-02-23,25.9389
2014-02-24,25.9389
2014-02-25,25.9389
2014-02-26,25.9389
2014-02-27,25.9389
2014-02-28,25.9389
2014-03-01,25.9389
2014-03-02,25.9389
2014-03-03,25.9389
2014-03-04,25.9389
2014-03-05,25.9389
2014-03-06,25.9389
2014-03-07,25.9389
2014-03-08,25.9389
2014-03-09,25.9389
2014-03-10,25.9389
2014-03-11,25.9389
2014-03-12,25.9389
2014-03-13,25.9389
2014-03-14,25.9389
2014-03-15,25.9389
2014-03-16,25.9389
2014-03-17,25.9389
2014-03-18,25.9389
2014-03-19,25.9389
2014-03-20,25.9389
2014-03-21,25.9389
2014-03-22,25.9389
2014-03-23,25.9389
2014-03-24,25.9389
2014-03-25,25.9389
2014-03-26,25.9389
2014-03-27,25.9389
2014-03-28,25.9389
2014-03-29,25.9389
2014-03-30,25.9389
2014-03-31,20.5359
2014-04-01,20.5359
2014-04-02,20.5359
2014-04-03,20.5359
2014-04-04,20.5359
2014-04-05,20.5359
2014-04-06,20.5359
2014-04-07,20.5359
2014-04-08,20.5359
2014-04-09,20.5359
2014-04-10,20.5359
2014-04-11,20.5359
2014-04-12,20.5359
2014-04-13,20.5359
2014-04-14,20.5359
2014-04-15,20.5359
2014-04-16,20.5359
2014-04-17,20.5359
2014-04-18,20.5359
2014-04-19,20.5359
2014-04-20,20.5359
2014-04-21,20.5359
2014-04-22,20.5359
2014-04-23,20.5359
2014-04-24,20.5359
2014-04-25,20.5359
2014-04-26,20.5359
2014-04-27,20.5359
2014-04-28,20.5359
2014-04-29,20.5359
2014-04-30,20.5359
2014-05-01,20.5359
2014-05-02,20.5359
2014-05-03,20.5359
2014-05-04,20.5359
2014-05-05,20.5359
2014-05-06,20.5359
2014-05-07,20.5359
2014-05-08,20.5359
2014-05-09,20.5359
2014-05-10,20.5359
2014-05-11,20.5359
2014-05-12,20.5359
2014-05-13,20.5359
2014-05-14,20.5359
2014-05-15,20.5359
2014-05-16,20.5359
2014-05-17,20.5359
2014-05-18,20.5359
2014-05-19,20.5359
2014-05-20,20.5359
2014-05-21,20.5359
2014-05-22,20.5359
2014-05-23,20.5359
2014-05-24,20.5359
2014-05-25,20.5359
2014-05-26,20.5359
2014-05-27,20.5359
2014-05-28,20.5359
2014-05-29,20.5359
2014-05-30,20.5359
2014-05-31,20.5359
2014-06-01,20.5359
2014-06-02,20.5359
2014-06-03,20.5359
2014-06-04,20.5359
2014-06-05,20.5359
2014-06-06,20.5359
2014-06-07,20.5359
2014-06-08,20.5359
2014-06-09,20.5359
2014-06-10,20.5359
2014-06-11,20.5359
2014-06-12,20.5359
2014-06-13,20.5359
2014-06-14,20.5359
2014-06-15,20.5359
2014-06-16,20.5359
2014-06-17,20.5359
2014-06-18,20.5359
2014-06-19,20.5359
2014-06-20,20.5359
2014-06-21,20.5359
2014-06-22,20.5359
2014-06-23,20.5359
2014-06-24,20.5359
2014-06-25,20.5359
2014-06-26,20.5359
2014-06-27,20.5359
2014-06-28,20.5359
2014-06-29,20.5359
2014-06-30,-1.4261
2014-07-01,-1.4261
2014-07-02,-1.4261
2014-07-03,-1.4261
2014-07-04,-1.4261
2014-07-05,-1.4261
2014-07-06,-1.4261
2014-07-07,-1.4261
2014-07-08,-1.4261
2014-07-09,-1.4261
2014-07-10,-1.4261
2014-07-11,-1.4261
2014-07-12,-1.4261
2014-07-13,-1.4261
2014-07-14,-1.4261
2014-07-15,-1.4261
2014-07-16,-1.4261
2014-07-17,-1.4261
2014-07-18,-1.4261
2014-07-19,-1.4261
2014-07-20,-1.4261
2014-07-21,-1.4261
2014-07-22,-1.4261
2014-07-23,-1.4261
2014-07-24,-1.4261
2014-07-25,-1.4261
2014-07-26,-1.4261
2014-07-27,-1.4261
2014-07-28,-1.4261
2014-07-29,-1.4261
2014-07-30,-1.4261
2014-07-31,-1.4261
2014-08-01,-1.4261
2014-08-02,-1.4261
2014-08-03,-1.4261
2014-08-04,-1.4261
2014-08-05,-1.4261
2014-08-06,-1.4261
2014-08-07,-1.4261
2014-08-08,-1.4261
2014-08-09,-1.4261
2014-08-10,-1.4261
2014-08-11,-1.4261
2014-08-12,-1.4261
2014-08-13,-1.4261
2014-08-14,-1.4261
2014-08-15,-1.4261
2014-08-16,-1.4261
2014-08-17,-1.4261
2014-08-18,-1.4261
2014-08-19,-1.4261
2014-08-20,-1.4261
2014-08-21,-1.4261
2014-08-22,-1.4261
2014-08-23,-1.4261
2014-08-24,-1.4261
2014-08-25,-1.4261
2014-08-26,-1.4261
2014-08-27,-1.4261
2014-08-28,-1.4261
2014-08-29,-1.4261
2014-08-30,-1.4261
2014-08-31,-1.4261
2014-09-01,-1.4261
2014-09-02,-1.4261
2014-09-03,-1.4261
2014-09-04,-1.4261
2014-09-05,-1.4261
2014-09-06,-1.4261
2014-09-07,-1.4261
2014-09-08,-1.4261
2014-09-09,-1.4261
2014-09-10,-1.4261
2014-09-11,-1.4261
2014-09-12,-1.4261
2014-09-13,-1.4261
2014-09-14,-1.4261
2014-09-15,-1.4261
2014-09-16,-1.4261
2014-09-17,-1.4261
2014-09-18,-1.4261
2014-09-19,-1.4261
2014-09-20,-1.4261
2014-09-21,-1.4261
2014-09-22,-1.4261
2014-09-23,-1.4261
2014-09-24,-1.4261
2014-09-25,-1.4261
2014-09-26,-1.4261
2014-09-27,-1.4261
2014-09-28,-1.4261
2014-09-29,-1.4261
2014-09-30,-9.2415
2014-10-01,-9.2415
2014-10-02,-9.2415
2014-10-03,-9.2415
2014-10-04,-9.2415
2014-10-05,-9.2415
2014-10-06,-9.2415
2014-10-07,-9.2415
2014-10-08,-9.2415
2014-10-09,-9.2415
2014-10-10,-9.2415
2014-10-11,-9.2415
2014-10-12,-9.2415
2014-10-13,-9.2415
2014-10-14,-9.2415
2014-10-15,-9.2415
2014-10-16,-9.2415
2014-10-17,-9.2415
2014-10-18,-9.2415
2014-10-19,-9.2415
2014-10-20,-9.2415
2014-10-21,-9.2415
2014-10-22,-9.2415
2014-10-23,-9.2415
2014-10-24,-9.2415
2014-10-25,-9.2415
2014-10-26,-9.2415
2014-10-27,-9.2415
2014-10-28,-9.2415
2014-10-29,-9.2415
2014-10-30,-9.2415
2014-10-31,-9.2415
2014-11-01,-9.2415
2014-11-02,-9.2415
2014-11-03,-9.2415
2014-11-04,-9.2415
2014-11-05,-9.2415
2014-11-06,-9.2415
2014-11-07,-9.2415
2014-11-08,-9.2415
2014-11-09,-9.2415
2014-11-10,-9.2415
2014-11-11,-9.2415
2014-11-12,-9.2415
2014-11-13,-9.2415
2014-11-14,-9.2415
2014-11-15,-9.2415
2014-11-16,-9.2415
2014-11-17,-9.2415
2014-11-18,-9.2415
2014-11-19,-9.2415
2014-11-20,-9.2415
2014-11-21,-9.2415
2014-11-22,-9.2415
2014-11-23,-9.2415
2014-11-24,-9.2415
2014-11-25,-9.2415
2014-11-26,-9.2415
2014-11-27,-9.2415
2014-11-28,-9.2415
2014-11-29,-9.2415
2014-11-30,-9.2415
2014-12-01,-9.2415
2014-12-02,-9.2415
2014-12-03,-9.2415
2014-12-04,-9.2415
2014-12-05,-9.2415
2014-12-06,-9.2415
2014-12-07,-9.2415
2014-12-08,-9.2415
2014-12-09,-9.2415
2014-12-10,-9.2415
2014-12-11,-9.2415
2014-12-12,-9.2415
2014-12-13,-9.2415
2014-12-14,-9.2415
2014-12-15,-9.2415
2014-12-16,-9.2415
2014-12-17,-9.2415
2014-12-18,-9.2415
2014-12-19,-9.2415
2014-12-20,-9.2415
2014-12-21,-9.2415
2014-12-22,-9.2415
2014-12-23,-9.2415
2014-12-24,-9.2415
2014-12-25,-9.2415
2014-12-26,-9.2415
2014-12-27,-9.2415
2014-12-28,-9.2415
2014-12-29,-9.2415
2014-12-30,-9.2415
2014-12-31,-20.2896
2015-01-01,-20.2896
2015-01-02,-20.2896
2015-01-03,-20.2896
2015-01-04,-20.2896
2015-01-05,-20.2896
2015-01-06,-20.2896
2015-01-07,-20.2896
2015-01-08,-20.2896
2015-01-09,-20.2896
2015-01-10,-20.2896
2015-01-11,-20.2896
2015-01-12,-20.2896
2015-01-13,-20.2896
2015-01-14,-20.2896
2015-01-15,-20.2896
2015-01-16,-20.2896
2015-01-17,-20.2896
2015-01-18,-20.2896
2015-01-19,-20.2896
2015-01-20,-20.2896
2015-01-21,-20.2896
2015-01-22,-20.2896
2015-01-23,-20.2896
2015-01-24,-20.2896
2015-01-25,-20.2896
2015-01-26,-20.2896
2015-01-27,-20.2896
2015-01-28,-20.2896
2015-01-29,-20.2896
2015-01-30,-20.2896
2015-01-31,-20.2896
2015-02-01,-20.2896
2015-02-02,-20.2896
2015-02-03,-20.2896
2015-02-04,-20.2896
2015-02-05,-20.2896
2015-02-06,-20.2896
2015-02-07,-20.2896
2015-02-08,-20.2896
2015-02-09,-20.2896
2015-02-10,-20.2896
2015-02-11,-20.2896
2015-02-12,-20.2896
2015-02-13,-20.2896
2015-02-14,-20.2896
2015-02-15,-20.2896
2015-02-16,-20.2896
2015-02-17,-20.2896
2015-02-18,-20.2896
2015-02-19,-20.2896
2015-02-20,-20.2896
2015-02-21,-20.2896
2015-02-22,-20.2896
2015-02-23,-20.2896
2015-02-24,-20.2896
2015-02-25,-20.2896
2015-02-26,-20.2896
2015-02-27,-20.2896
2015-02-28,-20.2896
2015-03-01,-20.2896
2015-03-02,-20.2896
2015-03-03,-20.2896
2015-03-04,-20.2896
2015-03-05,-20.2896
2015-03-06,-20.2896
2015-03-07,-20.2896
2015-03-08,-20.2896
2015-03-09,-20.2896
2015-03-10,-20.2896
2015-03-11,-20.2896
2015-03-12,-20.2896
2015-03-13,-20.2896
2015-03-14,-20.2896
2015-03-15,-20.2896
2015-03-16,-20.2896
2015-03-17,-20.2896
2015-03-18,-20.2896
2015-03-19,-20.2896
2015-03-20,-20.2896
2015-03-21,-20.2896
2015-03-22,-20.2896
2015-03-23,-20.2896
2015-03-24,-20.2896
2015-03-25,-20.2896
2015-03-26,-20.2896
2015-03-27,-20.2896
2015-03-28,-20.2896
2015-03-29,-20.2896
2015-03-30,-20.2896
2015-03-31,-18.9144
2015-04-01,-18.9144
2015-04-02,-18.9144
2015-04-03,-18.9144
2015-04-04,-18.9144
2015-04-05,-18.9144
2015-04-06,-18.9144
2015-04-07,-18.9144
2015-04-08,-18.9144
2015-04-09,-18.9144
2015-04-10,-18.9144
2015-04-11,-18.9144
2015-04-12,-18.9144
2015-04-13,-18.9144
2015-04-14,-18.9144
2015-04-15,-18.9144
2015-04-16,-18.9144
2015-04-17,-18.9144
2015-04-18,-18.9144
2015-04-19,-18.9144
2015-04-20,-18.9144
2015-04-21,-18.9144
2015-04-22,-18.9144
2015-04-23,-18.9144
2015-04-24,-18.9144
2015-04-25,-18.9144
2015-04-26,-18.9144
2015-04-27,-18.9144
2015-04-28,-18.9144
2015-04-29,-18.9144
2015-04-30,-18.9144
2015-05-01,-18.9144
2015-05-02,-18.9144
2015-05-03,-18.9144
2015-05-04,-18.9144
2015-05-05,-18.9144
2015-05-06,-18.9144
2015-05-07,-18.9144
2015-05-08,-18.9144
2015-05-09,-18.9144
2015-05-10,-18.9144
2015-05-11,-18.9144
2015-05-12,-18.9144
2015-05-13,-18.9144
2015-05-14,-18.9144
2015-05-15,-18.9144
2015-05-16,-18.9144
2015-05-17,-18.9144
2015-05-18,-18.9144
2015-05-19,-18.9144
2015-05-20,-18.9144
2015-05-21,-18.9144
2015-05-22,-18.9144
2015-05-23,-18.9144
2015-05-24,-18.9144
2015-05-25,-18.9144
2015-05-26,-18.9144
2015-05-27,-18.9144
2015-05-28,-18.9144
2015-05-29,-18.9144
2015-05-30,-18.9144
2015-05-31,-18.9144
2015-06-01,-18.9144
2015-06-02,-18.9144
2015-06-03,-18.9144
2015-06-04,-18.9144
2015-06-05,-18.9144
2015-06-06,-18.9144
2015-06-07,-18.9144
2015-06-08,-18.9144
2015-06-09,-18.9144
2015-06-10,-18.9144
2015-06-11,-18.9144
2015-06-12,-18.9144
2015-06-13,-18.9144
2015-06-14,-18.9144
2015-06-15,-18.9144
2015-06-16,-18.9144
2015-06-17,-18.9144
2015-06-18,-18.9144
2015-06-19,-18.9144
2015-06-20,-18.9144
2015-06-21,-18.9144
2015-06-22,-18.9144
2015-06-23,-18.9144
2015-06-24,-18.9144
2015-06-25,-18.9144
2015-06-26,-18.9144
2015-06-27,-18.9144
2015-06-28,-18.9144
2015-06-29,-18.9144
2015-06-30,0.5843
2015-07-01,0.5843
2015-07-02,0.5843
2015-07-03,0.5843
2015-07-04,0.5843
2015-07-05,0.5843
2015-07-06,0.5843
2015-07-07,0.5843
2015-07-08,0.5843
2015-07-09,0.5843
2015-07-10,0.5843
2015-07-11,0.5843
2015-07-12,0.5843
2015-07-13,0.5843
2015-07-14,0.5843
2015-07-15,0.5843
2015-07-16,0.5843
2015-07-17,0.5843
2015-07-18,0.5843
2015-07-19,0.5843
2015-07-20,0.5843
2015-07-21,0.5843
2015-07-22,0.5843
2015-07-23,0.5843
2015-07-24,0.5843
2015-07-25,0.5843
2015-07-26,0.5843
2015-07-27,0.5843
2015-07-28,0.5843
2015-07-29,0.5843
2015-07-30,0.5843
2015-07-31,0.5843
2015-08-01,0.5843
2015-08-02,0.5843
2015-08-03,0.5843
2015-08-04,0.5843
2015-08-05,0.5843
2015-08-06,0.5843
2015-08-07,0.5843
2015-08-08,0.5843
2015-08-09,0.5843
2015-08-10,0.5843
2015-08-11,0.5843
2015-08-12,0.5843
2015-08-13,0.5843
2015-08-14,0.5843
2015-08-15,0.5843
2015-08-16,0.5843
2015-08-17,0.5843
2015-08-18,0.5843
2015-08-19,0.5843
2015-08-20,0.5843
2015-08-21,0.5843
2015-08-22,0.5843
2015-08-23,0.5843
2015-08-24,0.5843
2015-08-25,0.5843
2015-08-26,0.5843
2015-08-27,0.5843
2015-08-28,0.5843
2015-08-29,0.5843
2015-08-30,0.5843
2015-08-31,0.5843
2015-09-01,0.5843
2015-09-02,0.5843
2015-09-03,0.5843
2015-09-04,0.5843
2015-09-05,0.5843
2015-09-06,0.5843
2015-09-07,0.5843
2015-09-08,0.5843
2015-09-09,0.5843
2015-09-10,0.5843
2015-09-11,0.5843
2015-09-12,0.5843
2015-09-13,0.5843
2015-09-14,0.5843
2015-09-15,0.5843
2015-09-16,0.5843
2015-09-17,0.5843
2015-09-18,0.5843
2015-09-19,0.5843
2015-09-20,0.5843
2015-09-21,0.5843
2015-09-22,0.5843
2015-09-23,0.5843
2015-09-24,0.5843
2015-09-25,0.5843
2015-09-26,0.5843
2015-09-27,0.5843
2015-09-28,0.5843
2015-09-29,0.5843
2015-09-30,-9.3501
2015-10-01,-9.3501
2015-10-02,-9.3501
2015-10-03,-9.3501
2015-10-04,-9.3501
2015-10-05,-9.3501
2015-10-06,-9.3501
2015-10-07,-9.3501
2015-10-08,-9.3501
2015-10-09,-9.3501
2015-10-10,-9.3501
2015-10-11,-9.3501
2015-10-12,-9.3501
2015-10-13,-9.3501
2015-10-14,-9.3501
2015-10-15,-9.3501
2015-10-16,-9.3501
2015-10-17,-9.3501
2015-10-18,-9.3501
2015-10-19,-9.3501
2015-10-20,-9.3501
2015-10-21,-9.3501
2015-10-22,-9.3501
2015-10-23,-9.3501
2015-10-24,-9.3501
2015-10-25,-9.3501
2015-10-26,-9.3501
2015-10-27,-9.3501
2015-10-28,-9.3501
2015-10-29,-9.3501
2015-10-30,-9.3501
2015-10-31,-9.3501
2015-11-01,-9.3501
2015-11-02,-9.3501
2015-11-03,-9.3501
2015-11-04,-9.3501
2015-11-05,-9.3501
2015-11-06,-9.3501
2015-11-07,-9.3501
2015-11-08,-9.3501
2015-11-09,-9.3501
2015-11-10,-9.3501
2015-11-11,-9.3501
2015-11-12,-9.3501
2015-11-13,-9.3501
2015-11-14,-9.3501
2015-11-15,-9.3501
2015-11-16,-9.3501
2015-11-17,-9.3501
2015-11-18,-9.3501
2015-11-19,-9.3501
2015-11-20,-9.3501
2015-11-21,-9.3501
2015-11-22,-9.3501
2015-11-23,-9.3501
2015-11-24,-9.3501
2015-11-25,-9.3501
2015-11-26,-9.3501
2015-11-27,-9.3501
2015-11-28,-9.3501
2015-11-29,-9.3501
2015-11-30,-9.3501
2015-12-01,-9.3501
2015-12-02,-9.3501
2015-12-03,-9.3501
2015-12-04,-9.3501
2015-12-05,-9.3501
2015-12-06,-9.3501
2015-12-07,-9.3501
2015-12-08,-9.3501
2015-12-09,-9.3501
2015-12-10,-9.3501
2015-12-11,-9.3501
2015-12-12,-9.3501
2015-12-13,-9.3501
2015-12-14,-9.3501
2015-12-15,-9.3501
2015-12-16,-9.3501
2015-12-17,-9.3501
2015-12-18,-9.3501
2015-12-19,-9.3501
2015-12-20,-9.3501
2015-12-21,-9.3501
2015-12-22,-9.3501
2015-12-23,-9.3501
2015-12-24,-9.3501
2015-12-25,-9.3501
2015-12-26,-9.3501
2015-12-27,-9.3501
2015-12-28,-9.3501
2015-12-29,-9.3501
2015-12-30,-9.3501
2015-12-31,-1.852
2016-01-01,-1.852
2016-01-02,-1.852
2016-01-03,-1.852
2016-01-04,-1.852
2016-01-05,-1.852
2016-01-06,-1.852
2016-01-07,-1.852
2016-01-08,-1.852
2016-01-09,-1.852
2016-01-10,-1.852
2016-01-11,-1.852
2016-01-12,-1.852
2016-01-13,-1.852
2016-01-14,-1.852
2016-01-15,-1.852
2016-01-16,-1.852
2016-01-17,-1.852
2016-01-18,-1.852
2016-01-19,-1.852
2016-01-20,-1.852
2016-01-21,-1.852
2016-01-22,-1.852
2016-01-23,-1.852
2016-01-24,-1.852
2016-01-25,-1.852
2016-01-26,-1.852
2016-01-27,-1.852
2016-01-28,-1.852
2016-01-29,-1.852
2016-01-30,-1.852
2016-01-31,-1.852
