,NOVOB DC Equity
2013-03-24,54.8975
2013-03-25,54.8975
2013-03-26,54.8975
2013-03-27,54.8975
2013-03-28,54.8975
2013-03-29,54.8975
2013-03-30,54.8975
2013-03-31,68.7737
2013-04-01,68.7737
2013-04-02,68.7737
2013-04-03,68.7737
2013-04-04,68.7737
2013-04-05,68.7737
2013-04-06,68.7737
2013-04-07,68.7737
2013-04-08,68.7737
2013-04-09,68.7737
2013-04-10,68.7737
2013-04-11,68.7737
2013-04-12,68.7737
2013-04-13,68.7737
2013-04-14,68.7737
2013-04-15,68.7737
2013-04-16,68.7737
2013-04-17,68.7737
2013-04-18,68.7737
2013-04-19,68.7737
2013-04-20,68.7737
2013-04-21,68.7737
2013-04-22,68.7737
2013-04-23,68.7737
2013-04-24,68.7737
2013-04-25,68.7737
2013-04-26,68.7737
2013-04-27,68.7737
2013-04-28,68.7737
2013-04-29,68.7737
2013-04-30,68.7737
2013-05-01,68.7737
2013-05-02,68.7737
2013-05-03,68.7737
2013-05-04,68.7737
2013-05-05,68.7737
2013-05-06,68.7737
2013-05-07,68.7737
2013-05-08,68.7737
2013-05-09,68.7737
2013-05-10,68.7737
2013-05-11,68.7737
2013-05-12,68.7737
2013-05-13,68.7737
2013-05-14,68.7737
2013-05-15,68.7737
2013-05-16,68.7737
2013-05-17,68.7737
2013-05-18,68.7737
2013-05-19,68.7737
2013-05-20,68.7737
2013-05-21,68.7737
2013-05-22,68.7737
2013-05-23,68.7737
2013-05-24,68.7737
2013-05-25,68.7737
2013-05-26,68.7737
2013-05-27,68.7737
2013-05-28,68.7737
2013-05-29,68.7737
2013-05-30,68.7737
2013-05-31,68.7737
2013-06-01,68.7737
2013-06-02,68.7737
2013-06-03,68.7737
2013-06-04,68.7737
2013-06-05,68.7737
2013-06-06,68.7737
2013-06-07,68.7737
2013-06-08,68.7737
2013-06-09,68.7737
2013-06-10,68.7737
2013-06-11,68.7737
2013-06-12,68.7737
2013-06-13,68.7737
2013-06-14,68.7737
2013-06-15,68.7737
2013-06-16,68.7737
2013-06-17,68.7737
2013-06-18,68.7737
2013-06-19,68.7737
2013-06-20,68.7737
2013-06-21,68.7737
2013-06-22,68.7737
2013-06-23,68.7737
2013-06-24,68.7737
2013-06-25,68.7737
2013-06-26,68.7737
2013-06-27,68.7737
2013-06-28,68.7737
2013-06-29,68.7737
2013-06-30,72.3876
2013-07-01,72.3876
2013-07-02,72.3876
2013-07-03,72.3876
2013-07-04,72.3876
2013-07-05,72.3876
2013-07-06,72.3876
2013-07-07,72.3876
2013-07-08,72.3876
2013-07-09,72.3876
2013-07-10,72.3876
2013-07-11,72.3876
2013-07-12,72.3876
2013-07-13,72.3876
2013-07-14,72.3876
2013-07-15,72.3876
2013-07-16,72.3876
2013-07-17,72.3876
2013-07-18,72.3876
2013-07-19,72.3876
2013-07-20,72.3876
2013-07-21,72.3876
2013-07-22,72.3876
2013-07-23,72.3876
2013-07-24,72.3876
2013-07-25,72.3876
2013-07-26,72.3876
2013-07-27,72.3876
2013-07-28,72.3876
2013-07-29,72.3876
2013-07-30,72.3876
2013-07-31,72.3876
2013-08-01,72.3876
2013-08-02,72.3876
2013-08-03,72.3876
2013-08-04,72.3876
2013-08-05,72.3876
2013-08-06,72.3876
2013-08-07,72.3876
2013-08-08,72.3876
2013-08-09,72.3876
2013-08-10,72.3876
2013-08-11,72.3876
2013-08-12,72.3876
2013-08-13,72.3876
2013-08-14,72.3876
2013-08-15,72.3876
2013-08-16,72.3876
2013-08-17,72.3876
2013-08-18,72.3876
2013-08-19,72.3876
2013-08-20,72.3876
2013-08-21,72.3876
2013-08-22,72.3876
2013-08-23,72.3876
2013-08-24,72.3876
2013-08-25,72.3876
2013-08-26,72.3876
2013-08-27,72.3876
2013-08-28,72.3876
2013-08-29,72.3876
2013-08-30,72.3876
2013-08-31,72.3876
2013-09-01,72.3876
2013-09-02,72.3876
2013-09-03,72.3876
2013-09-04,72.3876
2013-09-05,72.3876
2013-09-06,72.3876
2013-09-07,72.3876
2013-09-08,72.3876
2013-09-09,72.3876
2013-09-10,72.3876
2013-09-11,72.3876
2013-09-12,72.3876
2013-09-13,72.3876
2013-09-14,72.3876
2013-09-15,72.3876
2013-09-16,72.3876
2013-09-17,72.3876
2013-09-18,72.3876
2013-09-19,72.3876
2013-09-20,72.3876
2013-09-21,72.3876
2013-09-22,72.3876
2013-09-23,72.3876
2013-09-24,72.3876
2013-09-25,72.3876
2013-09-26,72.3876
2013-09-27,72.3876
2013-09-28,72.3876
2013-09-29,72.3876
2013-09-30,66.5535
2013-10-01,66.5535
2013-10-02,66.5535
2013-10-03,66.5535
2013-10-04,66.5535
2013-10-05,66.5535
2013-10-06,66.5535
2013-10-07,66.5535
2013-10-08,66.5535
2013-10-09,66.5535
2013-10-10,66.5535
2013-10-11,66.5535
2013-10-12,66.5535
2013-10-13,66.5535
2013-10-14,66.5535
2013-10-15,66.5535
2013-10-16,66.5535
2013-10-17,66.5535
2013-10-18,66.5535
2013-10-19,66.5535
2013-10-20,66.5535
2013-10-21,66.5535
2013-10-22,66.5535
2013-10-23,66.5535
2013-10-24,66.5535
2013-10-25,66.5535
2013-10-26,66.5535
2013-10-27,66.5535
2013-10-28,66.5535
2013-10-29,66.5535
2013-10-30,66.5535
2013-10-31,66.5535
2013-11-01,66.5535
2013-11-02,66.5535
2013-11-03,66.5535
2013-11-04,66.5535
2013-11-05,66.5535
2013-11-06,66.5535
2013-11-07,66.5535
2013-11-08,66.5535
2013-11-09,66.5535
2013-11-10,66.5535
2013-11-11,66.5535
2013-11-12,66.5535
2013-11-13,66.5535
2013-11-14,66.5535
2013-11-15,66.5535
2013-11-16,66.5535
2013-11-17,66.5535
2013-11-18,66.5535
2013-11-19,66.5535
2013-11-20,66.5535
2013-11-21,66.5535
2013-11-22,66.5535
2013-11-23,66.5535
2013-11-24,66.5535
2013-11-25,66.5535
2013-11-26,66.5535
2013-11-27,66.5535
2013-11-28,66.5535
2013-11-29,66.5535
2013-11-30,66.5535
2013-12-01,66.5535
2013-12-02,66.5535
2013-12-03,66.5535
2013-12-04,66.5535
2013-12-05,66.5535
2013-12-06,66.5535
2013-12-07,66.5535
2013-12-08,66.5535
2013-12-09,66.5535
2013-12-10,66.5535
2013-12-11,66.5535
2013-12-12,66.5535
2013-12-13,66.5535
2013-12-14,66.5535
2013-12-15,66.5535
2013-12-16,66.5535
2013-12-17,66.5535
2013-12-18,66.5535
2013-12-19,66.5535
2013-12-20,66.5535
2013-12-21,66.5535
2013-12-22,66.5535
2013-12-23,66.5535
2013-12-24,66.5535
2013-12-25,66.5535
2013-12-26,66.5535
2013-12-27,66.5535
2013-12-28,66.5535
2013-12-29,66.5535
2013-12-30,66.5535
2013-12-31,60.5377
2014-01-01,60.5377
2014-01-02,60.5377
2014-01-03,60.5377
2014-01-04,60.5377
2014-01-05,60.5377
2014-01-06,60.5377
2014-01-07,60.5377
2014-01-08,60.5377
2014-01-09,60.5377
2014-01-10,60.5377
2014-01-11,60.5377
2014-01-12,60.5377
2014-01-13,60.5377
2014-01-14,60.5377
2014-01-15,60.5377
2014-01-16,60.5377
2014-01-17,60.5377
2014-01-18,60.5377
2014-01-19,60.5377
2014-01-20,60.5377
2014-01-21,60.5377
2014-01-22,60.5377
2014-01-23,60.5377
2014-01-24,60.5377
2014-01-25,60.5377
2014-01-26,60.5377
2014-01-27,60.5377
2014-01-28,60.5377
2014-01-29,60.5377
2014-01-30,60.5377
2014-01-31,60.5377
2014-02-01,60.5377
2014-02-02,60.5377
2014-02-03,60.5377
2014-02-04,60.5377
2014-02-05,60.5377
2014-02-06,60.5377
2014-02-07,60.5377
2014-02-08,60.5377
2014-02-09,60.5377
2014-02-10,60.5377
2014-02-11,60.5377
2014-02-12,60.5377
2014-02-13,60.5377
2014-02-14,60.5377
2014-02-15,60.5377
2014-02-16,60.5377
2014-02-17,60.5377
2014-02-18,60.5377
2014-02-19,60.5377
2014-02-20,60.5377
2014-02-21,60.5377
2014-02-22,60.5377
2014-02-23,60.5377
2014-02-24,60.5377
2014-02-25,60.5377
2014-02-26,60.5377
2014-02-27,60.5377
2014-02-28,60.5377
2014-03-01,60.5377
2014-03-02,60.5377
2014-03-03,60.5377
2014-03-04,60.5377
2014-03-05,60.5377
2014-03-06,60.5377
2014-03-07,60.5377
2014-03-08,60.5377
2014-03-09,60.5377
2014-03-10,60.5377
2014-03-11,60.5377
2014-03-12,60.5377
2014-03-13,60.5377
2014-03-14,60.5377
2014-03-15,60.5377
2014-03-16,60.5377
2014-03-17,60.5377
2014-03-18,60.5377
2014-03-19,60.5377
2014-03-20,60.5377
2014-03-21,60.5377
2014-03-22,60.5377
2014-03-23,60.5377
2014-03-24,60.5377
2014-03-25,60.5377
2014-03-26,60.5377
2014-03-27,60.5377
2014-03-28,60.5377
2014-03-29,60.5377
2014-03-30,60.5377
2014-03-31,76.1605
2014-04-01,76.1605
2014-04-02,76.1605
2014-04-03,76.1605
2014-04-04,76.1605
2014-04-05,76.1605
2014-04-06,76.1605
2014-04-07,76.1605
2014-04-08,76.1605
2014-04-09,76.1605
2014-04-10,76.1605
2014-04-11,76.1605
2014-04-12,76.1605
2014-04-13,76.1605
2014-04-14,76.1605
2014-04-15,76.1605
2014-04-16,76.1605
2014-04-17,76.1605
2014-04-18,76.1605
2014-04-19,76.1605
2014-04-20,76.1605
2014-04-21,76.1605
2014-04-22,76.1605
2014-04-23,76.1605
2014-04-24,76.1605
2014-04-25,76.1605
2014-04-26,76.1605
2014-04-27,76.1605
2014-04-28,76.1605
2014-04-29,76.1605
2014-04-30,76.1605
2014-05-01,76.1605
2014-05-02,76.1605
2014-05-03,76.1605
2014-05-04,76.1605
2014-05-05,76.1605
2014-05-06,76.1605
2014-05-07,76.1605
2014-05-08,76.1605
2014-05-09,76.1605
2014-05-10,76.1605
2014-05-11,76.1605
2014-05-12,76.1605
2014-05-13,76.1605
2014-05-14,76.1605
2014-05-15,76.1605
2014-05-16,76.1605
2014-05-17,76.1605
2014-05-18,76.1605
2014-05-19,76.1605
2014-05-20,76.1605
2014-05-21,76.1605
2014-05-22,76.1605
2014-05-23,76.1605
2014-05-24,76.1605
2014-05-25,76.1605
2014-05-26,76.1605
2014-05-27,76.1605
2014-05-28,76.1605
2014-05-29,76.1605
2014-05-30,76.1605
2014-05-31,76.1605
2014-06-01,76.1605
2014-06-02,76.1605
2014-06-03,76.1605
2014-06-04,76.1605
2014-06-05,76.1605
2014-06-06,76.1605
2014-06-07,76.1605
2014-06-08,76.1605
2014-06-09,76.1605
2014-06-10,76.1605
2014-06-11,76.1605
2014-06-12,76.1605
2014-06-13,76.1605
2014-06-14,76.1605
2014-06-15,76.1605
2014-06-16,76.1605
2014-06-17,76.1605
2014-06-18,76.1605
2014-06-19,76.1605
2014-06-20,76.1605
2014-06-21,76.1605
2014-06-22,76.1605
2014-06-23,76.1605
2014-06-24,76.1605
2014-06-25,76.1605
2014-06-26,76.1605
2014-06-27,76.1605
2014-06-28,76.1605
2014-06-29,76.1605
2014-06-30,71.982
2014-07-01,71.982
2014-07-02,71.982
2014-07-03,71.982
2014-07-04,71.982
2014-07-05,71.982
2014-07-06,71.982
2014-07-07,71.982
2014-07-08,71.982
2014-07-09,71.982
2014-07-10,71.982
2014-07-11,71.982
2014-07-12,71.982
2014-07-13,71.982
2014-07-14,71.982
2014-07-15,71.982
2014-07-16,71.982
2014-07-17,71.982
2014-07-18,71.982
2014-07-19,71.982
2014-07-20,71.982
2014-07-21,71.982
2014-07-22,71.982
2014-07-23,71.982
2014-07-24,71.982
2014-07-25,71.982
2014-07-26,71.982
2014-07-27,71.982
2014-07-28,71.982
2014-07-29,71.982
2014-07-30,71.982
2014-07-31,71.982
2014-08-01,71.982
2014-08-02,71.982
2014-08-03,71.982
2014-08-04,71.982
2014-08-05,71.982
2014-08-06,71.982
2014-08-07,71.982
2014-08-08,71.982
2014-08-09,71.982
2014-08-10,71.982
2014-08-11,71.982
2014-08-12,71.982
2014-08-13,71.982
2014-08-14,71.982
2014-08-15,71.982
2014-08-16,71.982
2014-08-17,71.982
2014-08-18,71.982
2014-08-19,71.982
2014-08-20,71.982
2014-08-21,71.982
2014-08-22,71.982
2014-08-23,71.982
2014-08-24,71.982
2014-08-25,71.982
2014-08-26,71.982
2014-08-27,71.982
2014-08-28,71.982
2014-08-29,71.982
2014-08-30,71.982
2014-08-31,71.982
2014-09-01,71.982
2014-09-02,71.982
2014-09-03,71.982
2014-09-04,71.982
2014-09-05,71.982
2014-09-06,71.982
2014-09-07,71.982
2014-09-08,71.982
2014-09-09,71.982
2014-09-10,71.982
2014-09-11,71.982
2014-09-12,71.982
2014-09-13,71.982
2014-09-14,71.982
2014-09-15,71.982
2014-09-16,71.982
2014-09-17,71.982
2014-09-18,71.982
2014-09-19,71.982
2014-09-20,71.982
2014-09-21,71.982
2014-09-22,71.982
2014-09-23,71.982
2014-09-24,71.982
2014-09-25,71.982
2014-09-26,71.982
2014-09-27,71.982
2014-09-28,71.982
2014-09-29,71.982
2014-09-30,67.4648
2014-10-01,67.4648
2014-10-02,67.4648
2014-10-03,67.4648
2014-10-04,67.4648
2014-10-05,67.4648
2014-10-06,67.4648
2014-10-07,67.4648
2014-10-08,67.4648
2014-10-09,67.4648
2014-10-10,67.4648
2014-10-11,67.4648
2014-10-12,67.4648
2014-10-13,67.4648
2014-10-14,67.4648
2014-10-15,67.4648
2014-10-16,67.4648
2014-10-17,67.4648
2014-10-18,67.4648
2014-10-19,67.4648
2014-10-20,67.4648
2014-10-21,67.4648
2014-10-22,67.4648
2014-10-23,67.4648
2014-10-24,67.4648
2014-10-25,67.4648
2014-10-26,67.4648
2014-10-27,67.4648
2014-10-28,67.4648
2014-10-29,67.4648
2014-10-30,67.4648
2014-10-31,67.4648
2014-11-01,67.4648
2014-11-02,67.4648
2014-11-03,67.4648
2014-11-04,67.4648
2014-11-05,67.4648
2014-11-06,67.4648
2014-11-07,67.4648
2014-11-08,67.4648
2014-11-09,67.4648
2014-11-10,67.4648
2014-11-11,67.4648
2014-11-12,67.4648
2014-11-13,67.4648
2014-11-14,67.4648
2014-11-15,67.4648
2014-11-16,67.4648
2014-11-17,67.4648
2014-11-18,67.4648
2014-11-19,67.4648
2014-11-20,67.4648
2014-11-21,67.4648
2014-11-22,67.4648
2014-11-23,67.4648
2014-11-24,67.4648
2014-11-25,67.4648
2014-11-26,67.4648
2014-11-27,67.4648
2014-11-28,67.4648
2014-11-29,67.4648
2014-11-30,67.4648
2014-12-01,67.4648
2014-12-02,67.4648
2014-12-03,67.4648
2014-12-04,67.4648
2014-12-05,67.4648
2014-12-06,67.4648
2014-12-07,67.4648
2014-12-08,67.4648
2014-12-09,67.4648
2014-12-10,67.4648
2014-12-11,67.4648
2014-12-12,67.4648
2014-12-13,67.4648
2014-12-14,67.4648
2014-12-15,67.4648
2014-12-16,67.4648
2014-12-17,67.4648
2014-12-18,67.4648
2014-12-19,67.4648
2014-12-20,67.4648
2014-12-21,67.4648
2014-12-22,67.4648
2014-12-23,67.4648
2014-12-24,67.4648
2014-12-25,67.4648
2014-12-26,67.4648
2014-12-27,67.4648
2014-12-28,67.4648
2014-12-29,67.4648
2014-12-30,67.4648
2014-12-31,63.9151
2015-01-01,63.9151
2015-01-02,63.9151
2015-01-03,63.9151
2015-01-04,63.9151
2015-01-05,63.9151
2015-01-06,63.9151
2015-01-07,63.9151
2015-01-08,63.9151
2015-01-09,63.9151
2015-01-10,63.9151
2015-01-11,63.9151
2015-01-12,63.9151
2015-01-13,63.9151
2015-01-14,63.9151
2015-01-15,63.9151
2015-01-16,63.9151
2015-01-17,63.9151
2015-01-18,63.9151
2015-01-19,63.9151
2015-01-20,63.9151
2015-01-21,63.9151
2015-01-22,63.9151
2015-01-23,63.9151
2015-01-24,63.9151
2015-01-25,63.9151
2015-01-26,63.9151
2015-01-27,63.9151
2015-01-28,63.9151
2015-01-29,63.9151
2015-01-30,63.9151
2015-01-31,63.9151
2015-02-01,63.9151
2015-02-02,63.9151
2015-02-03,63.9151
2015-02-04,63.9151
2015-02-05,63.9151
2015-02-06,63.9151
2015-02-07,63.9151
2015-02-08,63.9151
2015-02-09,63.9151
2015-02-10,63.9151
2015-02-11,63.9151
2015-02-12,63.9151
2015-02-13,63.9151
2015-02-14,63.9151
2015-02-15,63.9151
2015-02-16,63.9151
2015-02-17,63.9151
2015-02-18,63.9151
2015-02-19,63.9151
2015-02-20,63.9151
2015-02-21,63.9151
2015-02-22,63.9151
2015-02-23,63.9151
2015-02-24,63.9151
2015-02-25,63.9151
2015-02-26,63.9151
2015-02-27,63.9151
2015-02-28,63.9151
2015-03-01,63.9151
2015-03-02,63.9151
2015-03-03,63.9151
2015-03-04,63.9151
2015-03-05,63.9151
2015-03-06,63.9151
2015-03-07,63.9151
2015-03-08,63.9151
2015-03-09,63.9151
2015-03-10,63.9151
2015-03-11,63.9151
2015-03-12,63.9151
2015-03-13,63.9151
2015-03-14,63.9151
2015-03-15,63.9151
2015-03-16,63.9151
2015-03-17,63.9151
2015-03-18,63.9151
2015-03-19,63.9151
2015-03-20,63.9151
2015-03-21,63.9151
2015-03-22,63.9151
2015-03-23,63.9151
2015-03-24,63.9151
2015-03-25,63.9151
2015-03-26,63.9151
2015-03-27,63.9151
2015-03-28,63.9151
2015-03-29,63.9151
2015-03-30,63.9151
2015-03-31,91.0292
2015-04-01,91.0292
2015-04-02,91.0292
2015-04-03,91.0292
2015-04-04,91.0292
2015-04-05,91.0292
2015-04-06,91.0292
2015-04-07,91.0292
2015-04-08,91.0292
2015-04-09,91.0292
2015-04-10,91.0292
2015-04-11,91.0292
2015-04-12,91.0292
2015-04-13,91.0292
2015-04-14,91.0292
2015-04-15,91.0292
2015-04-16,91.0292
2015-04-17,91.0292
2015-04-18,91.0292
2015-04-19,91.0292
2015-04-20,91.0292
2015-04-21,91.0292
2015-04-22,91.0292
2015-04-23,91.0292
2015-04-24,91.0292
2015-04-25,91.0292
2015-04-26,91.0292
2015-04-27,91.0292
2015-04-28,91.0292
2015-04-29,91.0292
2015-04-30,91.0292
2015-05-01,91.0292
2015-05-02,91.0292
2015-05-03,91.0292
2015-05-04,91.0292
2015-05-05,91.0292
2015-05-06,91.0292
2015-05-07,91.0292
2015-05-08,91.0292
2015-05-09,91.0292
2015-05-10,91.0292
2015-05-11,91.0292
2015-05-12,91.0292
2015-05-13,91.0292
2015-05-14,91.0292
2015-05-15,91.0292
2015-05-16,91.0292
2015-05-17,91.0292
2015-05-18,91.0292
2015-05-19,91.0292
2015-05-20,91.0292
2015-05-21,91.0292
2015-05-22,91.0292
2015-05-23,91.0292
2015-05-24,91.0292
2015-05-25,91.0292
2015-05-26,91.0292
2015-05-27,91.0292
2015-05-28,91.0292
2015-05-29,91.0292
2015-05-30,91.0292
2015-05-31,91.0292
2015-06-01,91.0292
2015-06-02,91.0292
2015-06-03,91.0292
2015-06-04,91.0292
2015-06-05,91.0292
2015-06-06,91.0292
2015-06-07,91.0292
2015-06-08,91.0292
2015-06-09,91.0292
2015-06-10,91.0292
2015-06-11,91.0292
2015-06-12,91.0292
2015-06-13,91.0292
2015-06-14,91.0292
2015-06-15,91.0292
2015-06-16,91.0292
2015-06-17,91.0292
2015-06-18,91.0292
2015-06-19,91.0292
2015-06-20,91.0292
2015-06-21,91.0292
2015-06-22,91.0292
2015-06-23,91.0292
2015-06-24,91.0292
2015-06-25,91.0292
2015-06-26,91.0292
2015-06-27,91.0292
2015-06-28,91.0292
2015-06-29,91.0292
2015-06-30,82.479
2015-07-01,82.479
2015-07-02,82.479
2015-07-03,82.479
2015-07-04,82.479
2015-07-05,82.479
2015-07-06,82.479
2015-07-07,82.479
2015-07-08,82.479
2015-07-09,82.479
2015-07-10,82.479
2015-07-11,82.479
2015-07-12,82.479
2015-07-13,82.479
2015-07-14,82.479
2015-07-15,82.479
2015-07-16,82.479
2015-07-17,82.479
2015-07-18,82.479
2015-07-19,82.479
2015-07-20,82.479
2015-07-21,82.479
2015-07-22,82.479
2015-07-23,82.479
2015-07-24,82.479
2015-07-25,82.479
2015-07-26,82.479
2015-07-27,82.479
2015-07-28,82.479
2015-07-29,82.479
2015-07-30,82.479
2015-07-31,82.479
2015-08-01,82.479
2015-08-02,82.479
2015-08-03,82.479
2015-08-04,82.479
2015-08-05,82.479
2015-08-06,82.479
2015-08-07,82.479
2015-08-08,82.479
2015-08-09,82.479
2015-08-10,82.479
2015-08-11,82.479
2015-08-12,82.479
2015-08-13,82.479
2015-08-14,82.479
2015-08-15,82.479
2015-08-16,82.479
2015-08-17,82.479
2015-08-18,82.479
2015-08-19,82.479
2015-08-20,82.479
2015-08-21,82.479
2015-08-22,82.479
2015-08-23,82.479
2015-08-24,82.479
2015-08-25,82.479
2015-08-26,82.479
2015-08-27,82.479
2015-08-28,82.479
2015-08-29,82.479
2015-08-30,82.479
2015-08-31,82.479
2015-09-01,82.479
2015-09-02,82.479
2015-09-03,82.479
2015-09-04,82.479
2015-09-05,82.479
2015-09-06,82.479
2015-09-07,82.479
2015-09-08,82.479
2015-09-09,82.479
2015-09-10,82.479
2015-09-11,82.479
2015-09-12,82.479
2015-09-13,82.479
2015-09-14,82.479
2015-09-15,82.479
2015-09-16,82.479
2015-09-17,82.479
2015-09-18,82.479
2015-09-19,82.479
2015-09-20,82.479
2015-09-21,82.479
2015-09-22,82.479
2015-09-23,82.479
2015-09-24,82.479
2015-09-25,82.479
2015-09-26,82.479
2015-09-27,82.479
2015-09-28,82.479
2015-09-29,82.479
2015-09-30,81.7283
2015-10-01,81.7283
2015-10-02,81.7283
2015-10-03,81.7283
2015-10-04,81.7283
2015-10-05,81.7283
2015-10-06,81.7283
2015-10-07,81.7283
2015-10-08,81.7283
2015-10-09,81.7283
2015-10-10,81.7283
2015-10-11,81.7283
2015-10-12,81.7283
2015-10-13,81.7283
2015-10-14,81.7283
2015-10-15,81.7283
2015-10-16,81.7283
2015-10-17,81.7283
2015-10-18,81.7283
2015-10-19,81.7283
2015-10-20,81.7283
2015-10-21,81.7283
2015-10-22,81.7283
2015-10-23,81.7283
2015-10-24,81.7283
2015-10-25,81.7283
2015-10-26,81.7283
2015-10-27,81.7283
2015-10-28,81.7283
2015-10-29,81.7283
2015-10-30,81.7283
2015-10-31,81.7283
2015-11-01,81.7283
2015-11-02,81.7283
2015-11-03,81.7283
2015-11-04,81.7283
2015-11-05,81.7283
2015-11-06,81.7283
2015-11-07,81.7283
2015-11-08,81.7283
2015-11-09,81.7283
2015-11-10,81.7283
2015-11-11,81.7283
2015-11-12,81.7283
2015-11-13,81.7283
2015-11-14,81.7283
2015-11-15,81.7283
2015-11-16,81.7283
2015-11-17,81.7283
2015-11-18,81.7283
2015-11-19,81.7283
2015-11-20,81.7283
2015-11-21,81.7283
2015-11-22,81.7283
2015-11-23,81.7283
2015-11-24,81.7283
2015-11-25,81.7283
2015-11-26,81.7283
2015-11-27,81.7283
2015-11-28,81.7283
2015-11-29,81.7283
2015-11-30,81.7283
2015-12-01,81.7283
2015-12-02,81.7283
2015-12-03,81.7283
2015-12-04,81.7283
2015-12-05,81.7283
2015-12-06,81.7283
2015-12-07,81.7283
2015-12-08,81.7283
2015-12-09,81.7283
2015-12-10,81.7283
2015-12-11,81.7283
2015-12-12,81.7283
2015-12-13,81.7283
2015-12-14,81.7283
2015-12-15,81.7283
2015-12-16,81.7283
2015-12-17,81.7283
2015-12-18,81.7283
2015-12-19,81.7283
2015-12-20,81.7283
2015-12-21,81.7283
2015-12-22,81.7283
2015-12-23,81.7283
2015-12-24,81.7283
2015-12-25,81.7283
2015-12-26,81.7283
2015-12-27,81.7283
2015-12-28,81.7283
2015-12-29,81.7283
2015-12-30,81.7283
2015-12-31,79.8964
2016-01-01,79.8964
2016-01-02,79.8964
2016-01-03,79.8964
2016-01-04,79.8964
2016-01-05,79.8964
2016-01-06,79.8964
2016-01-07,79.8964
2016-01-08,79.8964
2016-01-09,79.8964
2016-01-10,79.8964
2016-01-11,79.8964
2016-01-12,79.8964
2016-01-13,79.8964
2016-01-14,79.8964
2016-01-15,79.8964
2016-01-16,79.8964
2016-01-17,79.8964
2016-01-18,79.8964
2016-01-19,79.8964
2016-01-20,79.8964
2016-01-21,79.8964
2016-01-22,79.8964
2016-01-23,79.8964
2016-01-24,79.8964
2016-01-25,79.8964
2016-01-26,79.8964
2016-01-27,79.8964
2016-01-28,79.8964
2016-01-29,79.8964
2016-01-30,79.8964
2016-01-31,79.8964
2016-02-01,79.8964
2016-02-02,79.8964
2016-02-03,79.8964
2016-02-04,79.8964
2016-02-05,79.8964
2016-02-06,79.8964
2016-02-07,79.8964
2016-02-08,79.8964
2016-02-09,79.8964
2016-02-10,79.8964
2016-02-11,79.8964
2016-02-12,79.8964
2016-02-13,79.8964
2016-02-14,79.8964
2016-02-15,79.8964
2016-02-16,79.8964
2016-02-17,79.8964
2016-02-18,79.8964
2016-02-19,79.8964
2016-02-20,79.8964
2016-02-21,79.8964
2016-02-22,79.8964
2016-02-23,79.8964
2016-02-24,79.8964
2016-02-25,79.8964
2016-02-26,79.8964
2016-02-27,79.8964
2016-02-28,79.8964
2016-02-29,79.8964
2016-03-01,79.8964
2016-03-02,79.8964
2016-03-03,79.8964
2016-03-04,79.8964
2016-03-05,79.8964
2016-03-06,79.8964
2016-03-07,79.8964
2016-03-08,79.8964
2016-03-09,79.8964
2016-03-10,79.8964
2016-03-11,79.8964
2016-03-12,79.8964
2016-03-13,79.8964
2016-03-14,79.8964
2016-03-15,79.8964
2016-03-16,79.8964
2016-03-17,79.8964
2016-03-18,79.8964
2016-03-19,79.8964
2016-03-20,79.8964
2016-03-21,79.8964
2016-03-22,79.8964
2016-03-23,79.8964
2016-03-24,79.8964
2016-03-25,79.8964
2016-03-26,79.8964
2016-03-27,79.8964
2016-03-28,79.8964
2016-03-29,79.8964
2016-03-30,79.8964
2016-03-31,99.2593
2016-04-01,99.2593
2016-04-02,99.2593
2016-04-03,99.2593
2016-04-04,99.2593
2016-04-05,99.2593
2016-04-06,99.2593
2016-04-07,99.2593
2016-04-08,99.2593
2016-04-09,99.2593
2016-04-10,99.2593
2016-04-11,99.2593
2016-04-12,99.2593
2016-04-13,99.2593
2016-04-14,99.2593
2016-04-15,99.2593
2016-04-16,99.2593
2016-04-17,99.2593
2016-04-18,99.2593
2016-04-19,99.2593
2016-04-20,99.2593
2016-04-21,99.2593
2016-04-22,99.2593
2016-04-23,99.2593
2016-04-24,99.2593
2016-04-25,99.2593
2016-04-26,99.2593
2016-04-27,99.2593
2016-04-28,99.2593
2016-04-29,99.2593
2016-04-30,99.2593
2016-05-01,99.2593
2016-05-02,99.2593
2016-05-03,99.2593
2016-05-04,99.2593
2016-05-05,99.2593
2016-05-06,99.2593
2016-05-07,99.2593
2016-05-08,99.2593
2016-05-09,99.2593
2016-05-10,99.2593
2016-05-11,99.2593
2016-05-12,99.2593
2016-05-13,99.2593
2016-05-14,99.2593
2016-05-15,99.2593
2016-05-16,99.2593
2016-05-17,99.2593
2016-05-18,99.2593
2016-05-19,99.2593
2016-05-20,99.2593
2016-05-21,99.2593
2016-05-22,99.2593
2016-05-23,99.2593
2016-05-24,99.2593
2016-05-25,99.2593
2016-05-26,99.2593
2016-05-27,99.2593
2016-05-28,99.2593
2016-05-29,99.2593
2016-05-30,99.2593
2016-05-31,99.2593
2016-06-01,99.2593
2016-06-02,99.2593
2016-06-03,99.2593
2016-06-04,99.2593
2016-06-05,99.2593
2016-06-06,99.2593
2016-06-07,99.2593
2016-06-08,99.2593
2016-06-09,99.2593
2016-06-10,99.2593
2016-06-11,99.2593
2016-06-12,99.2593
2016-06-13,99.2593
2016-06-14,99.2593
2016-06-15,99.2593
2016-06-16,99.2593
