,7013 JP Equity,7013 JP Equity,7013 JP Equity,7013 JP Equity,7013 JP Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
1980-01-01,807.7,820.4,807.7,814.1,36300.0
1980-01-02,807.7,820.4,807.7,814.1,36300.0
1980-01-03,807.7,820.4,807.7,814.1,36300.0
1980-01-04,820.4,839.5,814.1,826.8,213100.0
1980-01-05,820.4,839.5,814.1,826.8,213100.0
1980-01-06,820.4,839.5,814.1,826.8,213100.0
1980-01-07,858.6,877.7,845.9,858.6,2431600.0
1980-01-08,858.6,858.6,833.1,839.5,294200.0
1980-01-09,858.6,858.6,845.9,852.2,253600.0
1980-01-10,858.6,871.3,858.6,858.6,275400.0
1980-01-11,858.6,858.6,845.9,845.9,163000.0
1980-01-12,858.6,858.6,845.9,845.9,163000.0
1980-01-13,858.6,858.6,845.9,845.9,163000.0
1980-01-14,858.6,858.6,845.9,852.2,90100.0
1980-01-15,858.6,858.6,845.9,852.2,90100.0
1980-01-16,852.2,858.6,845.9,845.9,59000.0
1980-01-17,845.9,852.2,839.5,839.5,64200.0
1980-01-18,839.5,871.3,839.5,845.9,163400.0
1980-01-19,839.5,871.3,839.5,845.9,163400.0
1980-01-20,839.5,871.3,839.5,845.9,163400.0
1980-01-21,852.2,864.9,845.9,845.9,312400.0
1980-01-22,852.2,858.6,839.5,845.9,1415400.0
1980-01-23,845.9,852.2,839.5,845.9,124400.0
1980-01-24,852.2,858.6,845.9,852.2,339200.0
1980-01-25,852.2,890.4,845.9,890.4,1308200.0
1980-01-26,852.2,890.4,845.9,890.4,1308200.0
1980-01-27,852.2,890.4,845.9,890.4,1308200.0
1980-01-28,909.5,922.2,877.7,903.1,961000.0
1980-01-29,903.1,909.5,864.9,864.9,467500.0
1980-01-30,890.4,896.7,877.7,877.7,446100.0
1980-01-31,890.4,909.5,884.0,903.1,401500.0
1980-02-01,909.5,909.5,884.0,884.0,325600.0
1980-02-02,909.5,909.5,884.0,884.0,325600.0
1980-02-03,909.5,909.5,884.0,884.0,325600.0
1980-02-04,890.4,890.4,884.0,884.0,80500.0
1980-02-05,884.0,890.4,871.3,871.3,128600.0
1980-02-06,877.7,884.0,871.3,877.7,112300.0
1980-02-07,877.7,884.0,871.3,871.3,73500.0
1980-02-08,877.7,896.7,877.7,890.4,192100.0
1980-02-09,877.7,896.7,877.7,890.4,192100.0
1980-02-10,877.7,896.7,877.7,890.4,192100.0
1980-02-11,877.7,896.7,877.7,890.4,192100.0
1980-02-12,890.4,890.4,884.0,890.4,82700.0
1980-02-13,890.4,903.1,884.0,896.7,314500.0
1980-02-14,903.1,954.0,903.1,947.6,2538800.0
1980-02-15,947.6,985.8,941.3,985.8,4488100.0
1980-02-16,947.6,985.8,941.3,985.8,4488100.0
1980-02-17,947.6,985.8,941.3,985.8,4488100.0
1980-02-18,979.4,1023.9,973.1,998.5,5765700.0
1980-02-19,985.8,1017.6,960.3,960.3,1897800.0
1980-02-20,985.8,1004.9,966.7,992.1,911400.0
1980-02-21,998.5,1004.9,973.1,992.1,1352300.0
1980-02-22,973.1,979.4,960.3,960.3,442900.0
1980-02-23,973.1,979.4,960.3,960.3,442900.0
1980-02-24,973.1,979.4,960.3,960.3,442900.0
1980-02-25,1023.9,1068.5,1017.6,1068.5,5248900.0
1980-02-26,1062.1,1068.5,1036.7,1043.0,2995200.0
1980-02-27,1030.3,1036.7,1011.2,1017.6,1441300.0
1980-02-28,1011.2,1023.9,1004.9,1004.9,451000.0
1980-02-29,992.1,1017.6,985.8,992.1,360700.0
1980-03-01,992.1,1017.6,985.8,992.1,360700.0
1980-03-02,992.1,1017.6,985.8,992.1,360700.0
1980-03-03,992.1,1011.2,979.4,979.4,258700.0
1980-03-04,979.4,992.1,941.3,954.0,326100.0
1980-03-05,934.9,954.0,928.5,934.9,173100.0
1980-03-06,928.5,954.0,928.5,934.9,131000.0
1980-03-07,928.5,947.6,903.1,909.5,234200.0
1980-03-08,928.5,947.6,903.1,909.5,234200.0
1980-03-09,928.5,947.6,903.1,909.5,234200.0
1980-03-10,896.7,896.7,858.6,864.9,166500.0
1980-03-11,871.3,909.5,864.9,909.5,208900.0
1980-03-12,903.1,915.8,890.4,903.1,178800.0
1980-03-13,922.2,941.3,909.5,934.9,267900.0
1980-03-14,934.9,947.6,922.2,928.5,314500.0
1980-03-15,934.9,947.6,922.2,928.5,314500.0
1980-03-16,934.9,947.6,922.2,928.5,314500.0
1980-03-17,928.5,934.9,903.1,903.1,106400.0
1980-03-18,903.1,928.5,890.4,922.2,213600.0
1980-03-19,909.5,947.6,909.5,928.5,190000.0
1980-03-20,909.5,947.6,909.5,928.5,190000.0
1980-03-21,941.3,954.0,934.9,941.3,216900.0
1980-03-22,941.3,954.0,934.9,941.3,216900.0
1980-03-23,941.3,954.0,934.9,941.3,216900.0
1980-03-24,1011.2,1023.9,985.8,1017.6,1347000.0
1980-03-25,1011.2,1017.6,998.5,998.5,763800.0
1980-03-26,1004.9,1030.3,998.5,1017.6,1119500.0
1980-03-27,1017.6,1023.9,992.1,1004.9,920500.0
1980-03-28,998.5,998.5,973.1,979.4,326600.0
1980-03-29,998.5,998.5,973.1,979.4,326600.0
1980-03-30,998.5,998.5,973.1,979.4,326600.0
1980-03-31,960.3,985.8,960.3,979.4,205200.0
1980-04-01,998.5,1004.9,947.6,960.3,402300.0
1980-04-02,947.6,973.1,947.6,966.7,109600.0
1980-04-03,966.7,973.1,947.6,960.3,193900.0
1980-04-04,966.7,985.8,966.7,973.1,307100.0
1980-04-05,966.7,985.8,966.7,973.1,307100.0
1980-04-06,966.7,985.8,966.7,973.1,307100.0
1980-04-07,979.4,979.4,960.3,960.3,98600.0
1980-04-08,954.0,960.3,947.6,954.0,142500.0
1980-04-09,954.0,979.4,947.6,960.3,168200.0
1980-04-10,973.1,992.1,960.3,985.8,482000.0
1980-04-11,992.1,1011.2,992.1,998.5,590100.0
1980-04-12,992.1,1011.2,992.1,998.5,590100.0
1980-04-13,992.1,1011.2,992.1,998.5,590100.0
1980-04-14,1036.7,1036.7,998.5,998.5,449400.0
1980-04-15,998.5,1017.6,985.8,985.8,120800.0
1980-04-16,979.4,998.5,979.4,992.1,76500.0
1980-04-17,992.1,998.5,985.8,985.8,82300.0
1980-04-18,992.1,1023.9,992.1,1017.6,1012900.0
1980-04-19,992.1,1023.9,992.1,1017.6,1012900.0
1980-04-20,992.1,1023.9,992.1,1017.6,1012900.0
1980-04-21,1023.9,1036.7,1017.6,1023.9,990400.0
1980-04-22,1030.3,1036.7,998.5,1004.9,560400.0
1980-04-23,1011.2,1049.4,1004.9,1049.4,805500.0
1980-04-24,1043.0,1049.4,1017.6,1030.3,426300.0
1980-04-25,1023.9,1036.7,1017.6,1036.7,172000.0
1980-04-26,1023.9,1036.7,1017.6,1036.7,172000.0
1980-04-27,1023.9,1036.7,1017.6,1036.7,172000.0
1980-04-28,1017.6,1030.3,1011.2,1030.3,198200.0
1980-04-29,1017.6,1030.3,1011.2,1030.3,198200.0
1980-04-30,1043.0,1055.7,1030.3,1043.0,1691800.0
1980-05-01,1049.4,1049.4,1030.3,1049.4,575700.0
1980-05-02,1055.7,1081.2,1055.7,1074.8,3199500.0
1980-05-03,1055.7,1081.2,1055.7,1074.8,3199500.0
1980-05-04,1055.7,1081.2,1055.7,1074.8,3199500.0
1980-05-05,1055.7,1081.2,1055.7,1074.8,3199500.0
1980-05-06,1074.8,1100.3,1068.5,1087.5,2496500.0
1980-05-07,1081.2,1087.5,1062.1,1068.5,602600.0
1980-05-08,1068.5,1068.5,1036.7,1049.4,348600.0
1980-05-09,1036.7,1068.5,1036.7,1068.5,551900.0
1980-05-10,1036.7,1068.5,1036.7,1068.5,551900.0
1980-05-11,1036.7,1068.5,1036.7,1068.5,551900.0
1980-05-12,1043.0,1049.4,1030.3,1049.4,131800.0
1980-05-13,1049.4,1062.1,1030.3,1043.0,307700.0
1980-05-14,1074.8,1074.8,1049.4,1068.5,678000.0
1980-05-15,1062.1,1062.1,1043.0,1043.0,182200.0
1980-05-16,1043.0,1055.7,1023.9,1023.9,103900.0
1980-05-17,1043.0,1055.7,1023.9,1023.9,103900.0
1980-05-18,1043.0,1055.7,1023.9,1023.9,103900.0
1980-05-19,922.2,985.8,922.2,979.4,429300.0
1980-05-20,992.1,1011.2,985.8,985.8,197500.0
1980-05-21,992.1,1017.6,985.8,1017.6,218300.0
1980-05-22,1017.6,1017.6,998.5,998.5,121000.0
1980-05-23,998.5,1004.9,985.8,985.8,68300.0
1980-05-24,998.5,1004.9,985.8,985.8,68300.0
1980-05-25,998.5,1004.9,985.8,985.8,68300.0
1980-05-26,1004.9,1011.2,998.5,998.5,137800.0
1980-05-27,998.5,998.5,979.4,985.8,164400.0
1980-05-28,998.5,998.5,979.4,979.4,122600.0
1980-05-29,985.8,985.8,979.4,979.4,67300.0
1980-05-30,979.4,985.8,966.7,966.7,66300.0
1980-05-31,979.4,985.8,966.7,966.7,66300.0
1980-06-01,979.4,985.8,966.7,966.7,66300.0
1980-06-02,966.7,992.1,960.3,960.3,53500.0
1980-06-03,960.3,966.7,960.3,966.7,35100.0
1980-06-04,960.3,966.7,954.0,954.0,90100.0
1980-06-05,960.3,966.7,954.0,954.0,41000.0
1980-06-06,960.3,966.7,954.0,954.0,45700.0
1980-06-07,960.3,966.7,954.0,954.0,45700.0
1980-06-08,960.3,966.7,954.0,954.0,45700.0
1980-06-09,954.0,960.3,941.3,947.6,25500.0
1980-06-10,947.6,966.7,947.6,954.0,49900.0
1980-06-11,954.0,960.3,947.6,947.6,144400.0
1980-06-12,954.0,954.0,947.6,947.6,77300.0
1980-06-13,947.6,954.0,947.6,954.0,46400.0
1980-06-14,947.6,954.0,947.6,954.0,46400.0
1980-06-15,947.6,954.0,947.6,954.0,46400.0
1980-06-16,947.6,954.0,934.9,941.3,53100.0
1980-06-17,941.3,947.6,941.3,941.3,70400.0
1980-06-18,941.3,947.6,934.9,941.3,52000.0
1980-06-19,941.3,954.0,941.3,941.3,41800.0
1980-06-20,941.3,960.3,934.9,960.3,68200.0
1980-06-21,941.3,960.3,934.9,960.3,68200.0
1980-06-22,941.3,960.3,934.9,960.3,68200.0
1980-06-23,954.0,992.1,954.0,985.8,66000.0
1980-06-24,985.8,985.8,947.6,954.0,250100.0
1980-06-25,954.0,960.3,941.3,954.0,43100.0
1980-06-26,941.3,954.0,934.9,934.9,60200.0
1980-06-27,941.3,954.0,934.9,934.9,44800.0
1980-06-28,941.3,954.0,934.9,934.9,44800.0
1980-06-29,941.3,954.0,934.9,934.9,44800.0
1980-06-30,941.3,992.1,934.9,992.1,162400.0
1980-07-01,928.5,954.0,928.5,941.3,69200.0
1980-07-02,941.3,954.0,922.2,922.2,97200.0
1980-07-03,941.3,954.0,934.9,954.0,43300.0
1980-07-04,941.3,941.3,928.5,934.9,69600.0
1980-07-05,941.3,941.3,928.5,934.9,69600.0
1980-07-06,941.3,941.3,928.5,934.9,69600.0
1980-07-07,934.9,941.3,928.5,928.5,27400.0
1980-07-08,928.5,934.9,922.2,928.5,41500.0
1980-07-09,928.5,934.9,922.2,928.5,35900.0
1980-07-10,934.9,941.3,928.5,934.9,34500.0
1980-07-11,928.5,928.5,922.2,922.2,62300.0
1980-07-12,928.5,928.5,922.2,922.2,62300.0
1980-07-13,928.5,928.5,922.2,922.2,62300.0
1980-07-14,915.8,922.2,896.7,896.7,36700.0
1980-07-15,903.1,909.5,896.7,909.5,26300.0
1980-07-16,909.5,909.5,896.7,896.7,31000.0
1980-07-17,903.1,909.5,896.7,896.7,57300.0
1980-07-18,903.1,903.1,896.7,896.7,222900.0
1980-07-19,903.1,903.1,896.7,896.7,222900.0
1980-07-20,903.1,903.1,896.7,896.7,222900.0
1980-07-21,896.7,934.9,896.7,928.5,147700.0
1980-07-22,928.5,928.5,909.5,915.8,55600.0
1980-07-23,909.5,915.8,896.7,903.1,223500.0
1980-07-24,903.1,915.8,903.1,903.1,35800.0
1980-07-25,909.5,922.2,909.5,909.5,48000.0
1980-07-26,909.5,922.2,909.5,909.5,48000.0
1980-07-27,909.5,922.2,909.5,909.5,48000.0
1980-07-28,909.5,922.2,909.5,915.8,29800.0
1980-07-29,915.8,915.8,903.1,903.1,45500.0
1980-07-30,903.1,909.5,903.1,903.1,21200.0
1980-07-31,903.1,915.8,903.1,909.5,34700.0
1980-08-01,915.8,922.2,909.5,909.5,41400.0
1980-08-02,915.8,922.2,909.5,909.5,41400.0
1980-08-03,915.8,922.2,909.5,909.5,41400.0
1980-08-04,922.2,922.2,909.5,915.8,28100.0
1980-08-05,909.5,909.5,903.1,903.1,130500.0
1980-08-06,903.1,915.8,903.1,903.1,98600.0
1980-08-07,903.1,909.5,896.7,903.1,84400.0
1980-08-08,909.5,941.3,903.1,934.9,63200.0
