,7915 JP Equity,7915 JP Equity,7915 JP Equity,7915 JP Equity,7915 JP Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
1980-01-01,238.1,238.1,238.1,238.1,1100.0
1980-01-02,238.1,238.1,238.1,238.1,1100.0
1980-01-03,238.1,238.1,238.1,238.1,1100.0
1980-01-04,235.9,236.4,233.6,233.6,5500.0
1980-01-05,235.9,236.4,233.6,233.6,5500.0
1980-01-06,235.9,236.4,233.6,233.6,5500.0
1980-01-07,235.3,235.3,234.7,234.7,3300.0
1980-01-08,235.3,235.3,234.7,234.7,3300.0
1980-01-09,235.3,235.3,235.3,235.3,4400.0
1980-01-10,235.9,236.4,235.9,236.4,5500.0
1980-01-11,239.2,240.4,239.2,240.4,4400.0
1980-01-12,239.2,240.4,239.2,240.4,4400.0
1980-01-13,239.2,240.4,239.2,240.4,4400.0
1980-01-14,238.7,238.7,238.7,238.7,7700.0
1980-01-15,238.7,238.7,238.7,238.7,7700.0
1980-01-16,238.7,238.7,238.7,238.7,11000.0
1980-01-17,241.5,241.5,241.5,241.5,6600.0
1980-01-18,241.5,241.5,241.5,241.5,9900.0
1980-01-19,241.5,241.5,241.5,241.5,9900.0
1980-01-20,241.5,241.5,241.5,241.5,9900.0
1980-01-21,242.0,242.0,242.0,242.0,5500.0
1980-01-22,241.5,242.0,238.7,238.7,18700.0
1980-01-23,238.7,238.7,235.9,236.4,5500.0
1980-01-24,236.4,241.5,236.4,241.5,5500.0
1980-01-25,240.4,240.4,240.4,240.4,2200.0
1980-01-26,240.4,240.4,240.4,240.4,2200.0
1980-01-27,240.4,240.4,240.4,240.4,2200.0
1980-01-28,236.4,236.4,236.4,236.4,5500.0
1980-01-29,236.4,236.4,236.4,236.4,2200.0
1980-01-30,236.4,237.0,235.9,237.0,5500.0
1980-01-31,235.9,235.9,235.9,235.9,17600.0
1980-02-01,236.4,236.4,235.9,235.9,8800.0
1980-02-02,236.4,236.4,235.9,235.9,8800.0
1980-02-03,236.4,236.4,235.9,235.9,8800.0
1980-02-04,237.0,237.0,237.0,237.0,3300.0
1980-02-05,237.0,241.5,237.0,241.5,12100.0
1980-02-06,238.7,241.5,238.7,241.5,4400.0
1980-02-07,240.9,241.5,240.9,241.5,6600.0
