,6501 JP Equity,6501 JP Equity,6501 JP Equity,6501 JP Equity,6501 JP Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
1980-01-01,750.3,753.1,742.0,744.8,360570.0
1980-01-02,750.3,753.1,742.0,744.8,360570.0
1980-01-03,750.3,753.1,742.0,744.8,360570.0
1980-01-04,747.5,750.3,744.8,744.8,409920.0
1980-01-05,747.5,750.3,744.8,744.8,409920.0
1980-01-06,747.5,750.3,744.8,744.8,409920.0
1980-01-07,753.1,758.7,750.3,755.9,1706670.0
1980-01-08,755.9,758.7,753.1,753.1,930510.0
1980-01-09,755.9,764.3,755.9,761.5,1461810.0
1980-01-10,764.3,767.1,761.5,761.5,2217600.0
1980-01-11,761.5,764.3,747.5,747.5,565740.0
1980-01-12,761.5,764.3,747.5,747.5,565740.0
1980-01-13,761.5,764.3,747.5,747.5,565740.0
1980-01-14,750.3,750.3,739.2,744.8,835590.0
1980-01-15,750.3,750.3,739.2,744.8,835590.0
1980-01-16,744.8,744.8,739.2,739.2,1139670.0
1980-01-17,742.0,744.8,739.2,744.8,530670.0
1980-01-18,742.0,742.0,736.4,742.0,847770.0
1980-01-19,742.0,742.0,736.4,742.0,847770.0
1980-01-20,742.0,742.0,736.4,742.0,847770.0
1980-01-21,742.0,744.8,736.4,739.2,438480.0
1980-01-22,739.2,742.0,725.2,725.2,181860.0
1980-01-23,725.2,736.4,725.2,725.2,887040.0
1980-01-24,728.0,733.6,728.0,728.0,88200.0
1980-01-25,728.0,739.2,728.0,736.4,645750.0
1980-01-26,728.0,739.2,728.0,736.4,645750.0
1980-01-27,728.0,739.2,728.0,736.4,645750.0
1980-01-28,747.5,755.9,747.5,750.3,218190.0
1980-01-29,750.3,753.1,742.0,750.3,710850.0
1980-01-30,747.5,747.5,736.4,739.2,383880.0
1980-01-31,739.2,742.0,736.4,739.2,310800.0
1980-02-01,739.2,747.5,736.4,736.4,389550.0
1980-02-02,739.2,747.5,736.4,736.4,389550.0
1980-02-03,739.2,747.5,736.4,736.4,389550.0
1980-02-04,733.6,736.4,728.0,733.6,266490.0
1980-02-05,733.6,733.6,728.0,728.0,731430.0
1980-02-06,728.0,730.8,725.2,730.8,355320.0
1980-02-07,730.8,733.6,728.0,728.0,827400.0
1980-02-08,728.0,733.6,725.2,730.8,1963290.0
1980-02-09,728.0,733.6,725.2,730.8,1963290.0
1980-02-10,728.0,733.6,725.2,730.8,1963290.0
1980-02-11,728.0,733.6,725.2,730.8,1963290.0
1980-02-12,728.0,730.8,725.2,728.0,462840.0
1980-02-13,728.0,728.0,722.4,722.4,302820.0
1980-02-14,728.0,739.2,725.2,739.2,572670.0
1980-02-15,736.4,739.2,730.8,739.2,975450.0
1980-02-16,736.4,739.2,730.8,739.2,975450.0
1980-02-17,736.4,739.2,730.8,739.2,975450.0
1980-02-18,739.2,742.0,728.0,730.8,672630.0
1980-02-19,719.7,728.0,719.7,728.0,352170.0
1980-02-20,728.0,728.0,722.4,722.4,406350.0
1980-02-21,722.4,725.2,722.4,722.4,206220.0
1980-02-22,722.4,725.2,722.4,722.4,56700.0
1980-02-23,722.4,725.2,722.4,722.4,56700.0
1980-02-24,722.4,725.2,722.4,722.4,56700.0
1980-02-25,714.1,716.9,702.9,702.9,373800.0
1980-02-26,702.9,711.3,700.1,705.7,590100.0
1980-02-27,705.7,714.1,702.9,705.7,456120.0
1980-02-28,702.9,711.3,700.1,711.3,594720.0
1980-02-29,702.9,705.7,691.8,691.8,673680.0
1980-03-01,702.9,705.7,691.8,691.8,673680.0
1980-03-02,702.9,705.7,691.8,691.8,673680.0
1980-03-03,705.7,708.5,702.9,705.7,247800.0
1980-03-04,708.5,711.3,705.7,711.3,224910.0
1980-03-05,711.3,711.3,697.3,697.3,255360.0
1980-03-06,700.1,702.9,691.8,697.3,384720.0
1980-03-07,694.6,697.3,691.8,691.8,498960.0
1980-03-08,694.6,697.3,691.8,691.8,498960.0
1980-03-09,694.6,697.3,691.8,691.8,498960.0
1980-03-10,677.8,680.6,672.2,672.2,883680.0
1980-03-11,672.2,672.2,661.1,672.2,403200.0
1980-03-12,672.2,677.8,672.2,675.0,216930.0
