,5401 JP Equity,5401 JP Equity,5401 JP Equity,5401 JP Equity,5401 JP Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
1980-01-01,633.9,639.3,633.9,639.3,162600.0
1980-01-02,633.9,639.3,633.9,639.3,162600.0
1980-01-03,633.9,639.3,633.9,639.3,162600.0
1980-01-04,639.3,644.7,639.3,639.3,331900.0
1980-01-05,639.3,644.7,639.3,639.3,331900.0
1980-01-06,639.3,644.7,639.3,639.3,331900.0
1980-01-07,650.0,666.2,650.0,655.4,4341900.0
1980-01-08,666.2,666.2,655.4,660.8,2381700.0
1980-01-09,671.5,676.9,666.2,676.9,4012100.0
1980-01-10,682.3,687.7,676.9,687.7,4904900.0
1980-01-11,687.7,693.0,671.5,676.9,3220200.0
1980-01-12,687.7,693.0,671.5,676.9,3220200.0
1980-01-13,687.7,693.0,671.5,676.9,3220200.0
1980-01-14,671.5,676.9,666.2,666.2,789200.0
1980-01-15,671.5,676.9,666.2,666.2,789200.0
1980-01-16,671.5,671.5,666.2,666.2,469700.0
1980-01-17,666.2,676.9,666.2,671.5,934100.0
1980-01-18,671.5,687.7,671.5,687.7,1605200.0
1980-01-19,671.5,687.7,671.5,687.7,1605200.0
1980-01-20,671.5,687.7,671.5,687.7,1605200.0
1980-01-21,687.7,693.0,682.3,682.3,1861500.0
1980-01-22,682.3,687.7,682.3,682.3,1095700.0
1980-01-23,682.3,698.4,682.3,693.0,2547100.0
1980-01-24,693.0,693.0,687.7,687.7,1577000.0
1980-01-25,693.0,703.8,687.7,703.8,6003100.0
1980-01-26,693.0,703.8,687.7,703.8,6003100.0
1980-01-27,693.0,703.8,687.7,703.8,6003100.0
1980-01-28,725.3,741.4,725.3,730.6,7401800.0
1980-01-29,730.6,730.6,709.1,719.9,4679600.0
1980-01-30,714.5,719.9,709.1,709.1,1403200.0
1980-01-31,709.1,714.5,698.4,698.4,1143100.0
1980-02-01,698.4,719.9,698.4,714.5,1723500.0
1980-02-02,698.4,719.9,698.4,714.5,1723500.0
1980-02-03,698.4,719.9,698.4,714.5,1723500.0
1980-02-04,709.1,714.5,703.8,709.1,452300.0
1980-02-05,703.8,703.8,693.0,693.0,732600.0
1980-02-06,693.0,703.8,693.0,698.4,593800.0
1980-02-07,698.4,703.8,698.4,698.4,758600.0
1980-02-08,703.8,719.9,703.8,719.9,1426100.0
1980-02-09,703.8,719.9,703.8,719.9,1426100.0
1980-02-10,703.8,719.9,703.8,719.9,1426100.0
