,RHI US Equity
2020-11-27,16.1736
2020-11-28,16.1736
2020-11-29,16.1736
2020-11-30,15.8321
2020-12-01,15.9862
2020-12-02,15.9888
2020-12-03,15.9631
2020-12-04,16.2917
2020-12-05,16.2917
2020-12-06,16.2917
2020-12-07,15.922
2020-12-08,16.0376
2020-12-09,15.9426
2020-12-10,15.8193
2020-12-11,15.8373
2020-12-12,15.8373
2020-12-13,15.8373
2020-12-14,15.5497
2020-12-15,15.6165
2020-12-16,15.4265
2020-12-17,15.3623
2020-12-18,15.542
2020-12-19,15.542
2020-12-20,15.542
2020-12-21,15.2801
2020-12-22,15.2827
2020-12-23,15.3417
2020-12-24,15.3263
2020-12-25,15.3263
2020-12-26,15.3263
2020-12-27,15.3263
2020-12-28,15.4496
2020-12-29,15.3392
2020-12-30,15.2981
2020-12-31,16.288
2021-01-01,16.288
2021-01-02,16.288
2021-01-03,16.288
2021-01-04,15.9276
2021-01-05,16.1796
2021-01-06,16.7325
2021-01-07,16.99
2021-01-08,16.8003
2021-01-09,16.8003
2021-01-10,16.8003
2021-01-11,16.4507
2021-01-12,16.8084
2021-01-13,16.5997
2021-01-14,17.0659
2021-01-15,16.6431
2021-01-16,16.6431
2021-01-17,16.6431
2021-01-18,16.6431
2021-01-19,16.7542
2021-01-20,17.4291
2021-01-21,17.8058
2021-01-22,17.8682
2021-01-23,17.8682
2021-01-24,17.8682
2021-01-25,17.9359
2021-01-26,17.6784
2021-01-27,17.1011
2021-01-28,16.9168
2021-01-29,17.6486
2021-01-30,17.6486
2021-01-31,17.6486
2021-02-01,17.9739
2021-02-02,17.6486
2021-02-03,18.4075
2021-02-04,18.4265
2021-02-05,18.5485
2021-02-06,18.5485
2021-02-07,18.5485
2021-02-08,18.8954
2021-02-09,18.9198
2021-02-10,19.142
2021-02-11,19.1556
2021-02-12,19.2007
2021-02-13,19.2007
2021-02-14,19.2007
2021-02-15,19.2007
2021-02-16,19.4643
2021-02-17,19.9324
2021-02-18,20.0373
2021-02-19,20.4515
2021-02-20,20.4515
2021-02-21,20.4515
2021-02-22,21.1563
2021-02-23,21.6244
2021-02-24,21.4522
2021-02-25,20.7098
2021-02-26,20.2794
2021-02-27,20.2794
2021-02-28,20.2794
2021-03-01,20.6156
2021-03-02,20.231
2021-03-03,20.0427
2021-03-04,19.7441
2021-03-05,20.0453
2021-03-06,20.0453
2021-03-07,20.0453
2021-03-08,20.1234
2021-03-09,20.0131
2021-03-10,19.9351
2021-03-11,20.1583
2021-03-12,20.4515
2021-03-13,20.4515
2021-03-14,20.4515
2021-03-15,20.2175
2021-03-16,19.7118
2021-03-17,19.7091
2021-03-18,20.1987
2021-03-19,19.9889
2021-03-20,19.9889
2021-03-21,19.9889
2021-03-22,19.6634
2021-03-23,19.1092
2021-03-24,19.1765
2021-03-25,19.5773
2021-03-26,20.1045
2021-03-27,20.1045
2021-03-28,20.1045
2021-03-29,19.9001
2021-03-30,20.2175
2021-03-31,19.6031
2021-04-01,19.4976
2021-04-02,19.4976
2021-04-03,19.4976
2021-04-04,19.4976
2021-04-05,19.6339
2021-04-06,19.9323
2021-04-07,19.9915
2021-04-08,20.1612
2021-04-09,20.4468
2021-04-10,20.4468
2021-04-11,20.4468
2021-04-12,20.5754
2021-04-13,20.7606
2021-04-14,20.8429
2021-04-15,20.6356
2021-04-16,20.9103
2021-04-17,20.9103
2021-04-18,20.9103
2021-04-19,20.443
2021-04-20,20.384
2021-04-21,20.7049
2021-04-22,21.3982
2021-04-23,21.8604
2021-04-24,21.8604
2021-04-25,21.8604
2021-04-26,22.0401
2021-04-27,22.3585
2021-04-28,22.035
2021-04-29,22.3225
2021-04-30,21.9884
2021-05-01,21.9884
2021-05-02,21.9884
2021-05-03,21.973
2021-05-04,22.3859
2021-05-05,22.3807
2021-05-06,22.5244
2021-05-07,22.6833
2021-05-08,22.6833
2021-05-09,22.6833
2021-05-10,22.8064
2021-05-11,22.5192
2021-05-12,21.9474
2021-05-13,22.2448
2021-05-14,22.6321
2021-05-15,22.6321
2021-05-16,22.6321
2021-05-17,22.532
2021-05-18,22.1807
2021-05-19,22.1012
2021-05-20,22.0166
2021-05-21,22.091
2021-05-22,22.091
2021-05-23,22.091
2021-05-24,22.0935
2021-05-25,21.8884
2021-05-26,22.0063
2021-05-27,22.3295
2021-05-28,22.291
2021-05-29,22.291
2021-05-30,22.291
2021-05-31,22.291
2021-06-01,22.6705
2021-06-02,22.6577
2021-06-03,22.6192
2021-06-04,22.6987
2021-06-05,22.6987
2021-06-06,22.6987
2021-06-07,22.5577
2021-06-08,22.9372
2021-06-09,22.9372
2021-06-10,22.9167
2021-06-11,22.7654
2021-06-12,22.7654
2021-06-13,22.7654
2021-06-14,22.7757
2021-06-15,22.968
2021-06-16,22.9116
2021-06-17,22.0474
2021-06-18,21.5807
2021-06-19,21.5807
2021-06-20,21.5807
2021-06-21,22.073
2021-06-22,22.0576
2021-06-23,22.0243
2021-06-24,22.432
2021-06-25,22.5218
2021-06-26,22.5218
2021-06-27,22.5218
2021-06-28,22.3295
2021-06-29,22.1961
2021-06-30,16.6797
2021-07-01,16.7547
2021-07-02,16.6219
2021-07-03,16.6219
2021-07-04,16.6219
2021-07-05,16.6219
2021-07-06,16.1464
2021-07-07,16.3928
2021-07-08,16.208
2021-07-09,16.5796
2021-07-10,16.5796
2021-07-11,16.5796
2021-07-12,16.4987
2021-07-13,16.2831
2021-07-14,16.3794
2021-07-15,16.2003
2021-07-16,16.1041
2021-07-17,16.1041
2021-07-18,16.1041
2021-07-19,15.7942
2021-07-20,16.1984
2021-07-21,16.3967
2021-07-22,16.2042
2021-07-23,17.4304
2021-07-24,17.4304
2021-07-25,17.4304
2021-07-26,17.569
2021-07-27,17.8423
2021-07-28,17.9694
2021-07-29,18.2928
2021-07-30,18.4583
2021-07-31,18.4583
2021-08-01,18.4583
2021-08-02,18.3563
2021-08-03,18.6065
2021-08-04,18.1963
2021-08-05,18.4792
2021-08-06,18.6244
2021-08-07,18.6244
2021-08-08,18.6244
2021-08-09,18.5709
2021-08-10,18.7391
2021-08-11,18.9512
2021-08-12,19.1557
2021-08-13,19.3487
2021-08-14,19.3487
2021-08-15,19.3487
2021-08-16,19.3888
2021-08-17,19.2837
2021-08-18,19.0104
2021-08-19,18.976
2021-08-20,19.0601
2021-08-21,19.0601
2021-08-22,19.0601
2021-08-23,19.085
2021-08-24,19.1958
2021-08-25,19.3124
2021-08-26,19.1958
2021-08-27,19.4462
2021-08-28,19.4462
2021-08-29,19.4462
2021-08-30,19.4156
2021-08-31,19.3143
2021-09-01,19.2474
2021-09-02,19.4787
2021-09-03,19.3621
2021-09-04,19.3621
2021-09-05,19.3621
2021-09-06,19.3621
2021-09-07,19.0506
2021-09-08,19.1328
2021-09-09,19.3009
2021-09-10,19.171
2021-09-11,19.171
2021-09-12,19.171
2021-09-13,19.1901
2021-09-14,19.0066
2021-09-15,19.3888
2021-09-16,19.2283
2021-09-17,18.8671
2021-09-18,18.8671
2021-09-19,18.8671
2021-09-20,18.7964
2021-09-21,18.7219
2021-09-22,18.8461
2021-09-23,19.1614
2021-09-24,19.2684
2021-09-25,19.2684
2021-09-26,19.2684
2021-09-27,19.2895
2021-09-28,19.1098
2021-09-29,19.15
2021-09-30,15.2867
2021-10-01,15.7686
2021-10-02,15.7686
2021-10-03,15.7686
2021-10-04,15.6426
2021-10-05,15.8694
2021-10-06,15.8206
2021-10-07,16.3592
2021-10-08,16.6679
2021-10-09,16.6679
2021-10-10,16.6679
2021-10-11,16.4993
2021-10-12,16.1765
2021-10-13,16.1513
2021-10-14,16.5592
2021-10-15,16.6442
2021-10-16,16.6442
2021-10-17,16.6442
2021-10-18,16.8679
2021-10-19,16.6868
2021-10-20,16.6915
2021-10-21,16.9135
2021-10-22,17.2238
2021-10-23,17.2238
2021-10-24,17.2238
2021-10-25,17.208
2021-10-26,17.0931
2021-10-27,16.7986
2021-10-28,17.1844
2021-10-29,17.1913
2021-10-30,17.1913
2021-10-31,17.1913
2021-11-01,17.3729
2021-11-02,17.4528
2021-11-03,17.7346
2021-11-04,18.2091
2021-11-05,18.0823
2021-11-06,18.0823
2021-11-07,18.0823
2021-11-08,18.0134
2021-11-09,17.8756
2021-11-10,17.6845
2021-11-11,17.8991
2021-11-12,17.7863
2021-11-13,17.7863
2021-11-14,17.7863
2021-11-15,17.7346
2021-11-16,17.921
2021-11-17,17.7112
2021-11-18,17.8192
2021-11-19,17.9225
2021-11-20,17.9225
2021-11-21,17.9225
2021-11-22,17.9617
2021-11-23,17.8928
2021-11-24,17.9492
2021-11-25,17.9492
2021-11-26,17.4262
2021-11-27,17.4262
2021-11-28,17.4262
2021-11-29,17.4559
2021-11-30,16.8938
2021-12-01,16.4006
2021-12-02,16.9251
2021-12-03,16.3426
2021-12-04,16.3426
2021-12-05,16.3426
2021-12-06,16.3301
2021-12-07,16.5947
2021-12-08,16.6949
2021-12-09,16.4021
2021-12-10,16.6401
2021-12-11,16.6401
2021-12-12,16.6401
2021-12-13,16.327
2021-12-14,16.161
2021-12-15,16.4836
2021-12-16,16.3411
2021-12-17,16.1641
2021-12-18,16.1641
2021-12-19,16.1641
2021-12-20,16.089
2021-12-21,16.3536
2021-12-22,16.4272
2021-12-23,16.5869
2021-12-24,16.5869
2021-12-25,16.5869
2021-12-26,16.5869
2021-12-27,16.9423
2021-12-28,16.9564
2021-12-29,17.0566
2021-12-30,16.9251
2021-12-31,14.8824
2022-01-01,14.8824
2022-01-02,14.8824
2022-01-03,14.5981
2022-01-04,14.969
2022-01-05,14.9484
2022-01-06,15.0912
2022-01-07,14.6736
2022-01-08,14.6736
2022-01-09,14.6736
2022-01-10,14.7217
2022-01-11,14.6942
2022-01-12,14.8206
2022-01-13,14.9964
2022-01-14,15.2753
2022-01-15,15.2753
2022-01-16,15.2753
2022-01-17,15.2753
2022-01-18,14.9566
2022-01-19,14.7753
2022-01-20,14.5198
2022-01-21,14.5363
2022-01-22,14.5363
2022-01-23,14.5363
2022-01-24,14.6572
2022-01-25,14.6736
2022-01-26,14.8275
2022-01-27,14.811
2022-01-28,14.7135
2022-01-29,14.7135
2022-01-30,14.7135
2022-01-31,15.1215
2022-02-01,15.3041
2022-02-02,15.6352
2022-02-03,15.5061
2022-02-04,15.822
2022-02-05,15.822
2022-02-06,15.822
2022-02-07,15.9457
2022-02-08,16.4113
2022-02-09,16.6696
2022-02-10,16.4072
2022-02-11,16.1737
2022-02-12,16.1737
2022-02-13,16.1737
2022-02-14,15.8946
2022-02-15,16.3726
2022-02-16,16.5651
2022-02-17,16.1062
2022-02-18,16.0038
2022-02-19,16.0038
2022-02-20,16.0038
2022-02-21,16.0038
2022-02-22,15.7457
2022-02-23,15.3182
2022-02-24,15.5258
2022-02-25,16.0776
2022-02-26,16.0776
2022-02-27,16.0776
2022-02-28,15.9915
2022-03-01,15.0738
2022-03-02,15.6078
2022-03-03,15.6911
2022-03-04,15.5449
2022-03-05,15.5449
2022-03-06,15.5449
2022-03-07,14.6613
2022-03-08,14.2243
2022-03-09,14.8826
2022-03-10,14.9058
2022-03-11,14.4237
2022-03-12,14.4237
2022-03-13,14.4237
2022-03-14,14.6763
2022-03-15,14.9864
2022-03-16,15.4111
2022-03-17,15.7061
2022-03-18,15.9997
2022-03-19,15.9997
2022-03-20,15.9997
2022-03-21,15.702
2022-03-22,15.7061
2022-03-23,15.4685
2022-03-24,15.5586
2022-03-25,15.5449
2022-03-26,15.5449
2022-03-27,15.5449
2022-03-28,15.5613
2022-03-29,16.1964
2022-03-30,15.7389
2022-03-31,13.9202
2022-04-01,13.8516
2022-04-02,13.8516
2022-04-03,13.8516
2022-04-04,14.161
2022-04-05,13.7194
2022-04-06,13.546
2022-04-07,13.4985
2022-04-08,13.4486
2022-04-09,13.4486
2022-04-10,13.4486
2022-04-11,13.5622
2022-04-12,13.5247
2022-04-13,13.5597
2022-04-14,13.2352
2022-04-15,13.2352
2022-04-16,13.2352
2022-04-17,13.2352
2022-04-18,13.3126
2022-04-19,13.8022
2022-04-20,14.0446
2022-04-21,14.0608
2022-04-22,13.7198
2022-04-23,13.7198
2022-04-24,13.7198
2022-04-25,13.6873
2022-04-26,13.3351
2022-04-27,12.166
2022-04-28,12.3921
2022-04-29,11.9549
2022-04-30,11.9549
2022-05-01,11.9549
2022-05-02,11.9112
2022-05-03,12.0786
2022-05-04,12.361
2022-05-05,11.9748
2022-05-06,11.7656
2022-05-07,11.7656
2022-05-08,11.7656
2022-05-09,11.5314
2022-05-10,11.6796
2022-05-11,11.3358
2022-05-12,11.2511
2022-05-13,11.3209
2022-05-14,11.3209
2022-05-15,11.3209
2022-05-16,11.1378
2022-05-17,11.4193
2022-05-18,10.8364
2022-05-19,10.7517
2022-05-20,10.713
2022-05-21,10.713
2022-05-22,10.713
2022-05-23,10.6894
2022-05-24,10.3954
2022-05-25,10.5586
2022-05-26,10.5013
2022-05-27,10.8077
2022-05-28,10.8077
2022-05-29,10.8077
2022-05-30,10.8077
2022-05-31,10.9049
2022-06-01,10.5088
2022-06-02,10.8775
2022-06-03,10.8849
2022-06-04,10.8849
2022-06-05,10.8849
2022-06-06,10.9796
2022-06-07,11.1415
2022-06-08,11.0232
2022-06-09,10.5897
2022-06-10,10.2136
2022-06-11,10.2136
2022-06-12,10.2136
2022-06-13,9.7116
2022-06-14,9.8187
2022-06-15,9.932
2022-06-16,9.4313
2022-06-17,9.247
2022-06-18,9.247
2022-06-19,9.247
2022-06-20,9.247
2022-06-21,9.5509
2022-06-22,9.6543
2022-06-23,9.0277
2022-06-24,9.379
2022-06-25,9.379
2022-06-26,9.379
2022-06-27,9.3367
2022-06-28,9.1137
2022-06-29,9.0826
2022-06-30,8.5978
2022-07-01,8.6588
2022-07-02,8.6588
2022-07-03,8.6588
2022-07-04,8.6588
2022-07-05,8.8791
2022-07-06,8.9558
2022-07-07,9.1856
2022-07-08,9.0324
2022-07-09,9.0324
2022-07-10,9.0324
2022-07-11,8.927
2022-07-12,8.8576
2022-07-13,8.6948
2022-07-14,8.7235
2022-07-15,8.8097
2022-07-16,8.8097
2022-07-17,8.8097
2022-07-18,8.9881
2022-07-19,9.3892
2022-07-20,9.6394
2022-07-21,9.5329
2022-07-22,8.8564
2022-07-23,8.8564
2022-07-24,8.8564
2022-07-25,8.9761
2022-07-26,8.6612
2022-07-27,8.9282
2022-07-28,8.9857
2022-07-29,9.1066
2022-07-30,9.1066
2022-07-31,9.1066
2022-08-01,9.1162
2022-08-02,8.9701
2022-08-03,9.149
2022-08-04,9.0101
2022-08-05,8.9923
2022-08-06,8.9923
2022-08-07,8.9923
2022-08-08,8.9567
2022-08-09,8.8629
2022-08-10,9.1336
2022-08-11,9.2653
2022-08-12,9.403
2022-08-13,9.403
2022-08-14,9.403
2022-08-15,9.2867
2022-08-16,9.3579
2022-08-17,9.2594
2022-08-18,9.2439
2022-08-19,9.2926
2022-08-20,9.2926
2022-08-21,9.2926
2022-08-22,8.9911
2022-08-23,8.9614
2022-08-24,8.9567
2022-08-25,9.2273
2022-08-26,8.8629
2022-08-27,8.8629
2022-08-28,8.8629
2022-08-29,8.8273
2022-08-30,8.7062
2022-08-31,8.7679
2022-09-01,8.7679
2022-09-02,8.6599
2022-09-03,8.6599
2022-09-04,8.6599
2022-09-05,8.6599
2022-09-06,8.7834
2022-09-07,8.8131
2022-09-08,8.8985
2022-09-09,9.1834
2022-09-10,9.1834
2022-09-11,9.1834
2022-09-12,9.276
2022-09-13,8.9519
2022-09-14,8.9686
2022-09-15,8.9258
2022-09-16,8.7371
2022-09-17,8.7371
2022-09-18,8.7371
2022-09-19,8.9258
2022-09-20,8.7252
2022-09-21,8.521
2022-09-22,8.3145
2022-09-23,8.3715
2022-09-24,8.3715
2022-09-25,8.3715
2022-09-26,8.3667
2022-09-27,8.394
2022-09-28,8.7193
2022-09-29,8.6528
2022-09-30,8.731
2022-10-01,8.731
2022-10-02,8.731
2022-10-03,8.7883
2022-10-04,9.1485
2022-10-05,9.1079
2022-10-06,9.0984
2022-10-07,8.8503
2022-10-08,8.8503
2022-10-09,8.8503
2022-10-10,8.9648
2022-10-11,9.0877
2022-10-12,9.1843
2022-10-13,9.3954
2022-10-14,9.2678
2022-10-15,9.2678
2022-10-16,9.2678
2022-10-17,9.387
2022-10-18,9.4622
2022-10-19,9.2475
2022-10-20,9.1294
2022-10-21,8.3148
2022-10-22,8.3148
2022-10-23,8.3148
2022-10-24,8.2217
2022-10-25,8.5223
2022-10-26,8.5104
2022-10-27,8.5247
2022-10-28,8.7908
2022-10-29,8.7908
2022-10-30,8.7908
2022-10-31,8.6373
2022-11-01,8.74
2022-11-02,8.5841
2022-11-03,8.0845
2022-11-04,8.4211
2022-11-05,8.4211
2022-11-06,8.4211
2022-11-07,8.5085
2022-11-08,8.4884
2022-11-09,8.3597
2022-11-10,9.0069
2022-11-11,9.1558
2022-11-12,9.1558
2022-11-13,9.1558
2022-11-14,8.8711
2022-11-15,8.8191
2022-11-16,8.6869
2022-11-17,8.5345
2022-11-18,8.5239
2022-11-19,8.5239
2022-11-20,8.5239
2022-11-21,8.4896
2022-11-22,8.7117
2022-11-23,8.7176
2022-11-24,8.7176
2022-11-25,8.7967
2022-11-26,8.7967
2022-11-27,8.7967
2022-11-28,8.5865
2022-11-29,8.6077
2022-11-30,8.9113
2022-12-01,8.8758
2022-12-02,8.7577
2022-12-03,8.7577
2022-12-04,8.7577
2022-12-05,8.531
2022-12-06,8.329
2022-12-07,8.3337
2022-12-08,8.2298
2022-12-09,8.2298
2022-12-10,8.2298
2022-12-11,8.2298
2022-12-12,8.4554
2022-12-13,8.5888
2022-12-14,8.5345
2022-12-15,8.2688
2022-12-16,8.2392
2022-12-17,8.2392
2022-12-18,8.2392
2022-12-19,8.1188
2022-12-20,8.0786
2022-12-21,8.2475
2022-12-22,8.1046
2022-12-23,8.2735
2022-12-24,8.2735
2022-12-25,8.2735
2022-12-26,8.2735
2022-12-27,8.2841
2022-12-28,8.1459
2022-12-29,8.3314
2022-12-30,8.4837
2022-12-31,8.4837
2023-01-01,8.4837
2023-01-02,8.4837
2023-01-03,8.4546
2023-01-04,8.6862
2023-01-05,8.5298
2023-01-06,8.7772
2023-01-07,8.7772
2023-01-08,8.7772
2023-01-09,8.6753
2023-01-10,8.6316
2023-01-11,8.7735
2023-01-12,8.7578
2023-01-13,8.9288
2023-01-14,8.9288
2023-01-15,8.9288
2023-01-16,8.9288
2023-01-17,8.8463
2023-01-18,8.8451
2023-01-19,8.7129
2023-01-20,9.0222
2023-01-21,9.0222
2023-01-22,9.0222
2023-01-23,9.2017
2023-01-24,9.1228
2023-01-25,9.0961
2023-01-26,9.3302
2023-01-27,9.8626
2023-01-28,9.8626
2023-01-29,9.8626
2023-01-30,9.5315
2023-01-31,9.7122
2023-02-01,9.9099
2023-02-02,10.2883
2023-02-03,10.0882
2023-02-04,10.0882
2023-02-05,10.0882
2023-02-06,9.8105
2023-02-07,9.8275
2023-02-08,9.7644
2023-02-09,9.5594
2023-02-10,9.7226
2023-02-11,9.7226
2023-02-12,9.7226
2023-02-13,9.6901
2023-02-14,9.6022
2023-02-15,9.6937
2023-02-16,9.5096
2023-02-17,9.4518
2023-02-18,9.4518
2023-02-19,9.4518
2023-02-20,9.4518
2023-02-21,9.158
2023-02-22,9.217
2023-02-23,9.1051
2023-02-24,8.9883
2023-02-25,8.9883
2023-02-26,8.9883
2023-02-27,9.1219
2023-02-28,9.2351
2023-03-01,9.2616
2023-03-02,9.2351
2023-03-03,9.3193
2023-03-04,9.3193
2023-03-05,9.3193
2023-03-06,9.3109
2023-03-07,9.2423
2023-03-08,9.2279
2023-03-09,9.0208
2023-03-10,8.8486
2023-03-11,8.8486
2023-03-12,8.8486
2023-03-13,8.839
2023-03-14,8.8173
2023-03-15,8.5994
2023-03-16,8.5657
2023-03-17,8.3635
