,EXEL US Equity
2023-03-18,22.7665
2023-03-19,22.7665
2023-03-20,24.0212
2023-03-21,24.4072
2023-03-22,23.989
2023-03-23,24.0212
2023-03-24,24.2624
2023-03-25,24.2624
2023-03-26,24.2624
2023-03-27,24.552
2023-03-28,24.7289
2023-03-29,25.4045
2023-03-30,24.8254
2023-03-31,35.1147
2023-04-01,35.1147
2023-04-02,35.1147
2023-04-03,35.2689
2023-04-04,35.4232
2023-04-05,36.1724
2023-04-06,37.4725
2023-04-07,37.4725
2023-04-08,37.4725
2023-04-09,37.4725
2023-04-10,36.6572
2023-04-11,36.5911
2023-04-12,35.291
2023-04-13,35.6215
2023-04-14,35.2249
2023-04-15,35.2249
2023-04-16,35.2249
2023-04-17,35.8639
2023-04-18,34.5197
2023-04-19,34.5638
2023-04-20,34.0129
2023-04-21,34.2332
2023-04-22,34.2332
2023-04-23,34.2332
2023-04-24,33.7705
2023-04-25,33.8807
2023-04-26,32.9992
2023-04-27,32.3822
2023-04-28,32.6687
2023-04-29,32.6687
2023-04-30,32.6687
2023-05-01,33.8366
2023-05-02,33.8366
2023-05-03,34.674
2023-05-04,35.2689
2023-05-05,35.2689
2023-05-06,35.2689
2023-05-07,35.2689
2023-05-08,34.2773
2023-05-09,34.9206
2023-05-10,35.2527
2023-05-11,35.1863
2023-05-12,34.8099
2023-05-13,34.8099
2023-05-14,34.8099
2023-05-15,35.5184
2023-05-16,34.6992
2023-05-17,34.9649
2023-05-18,36.0277
2023-05-19,36.1605
2023-05-20,36.1605
2023-05-21,36.1605
2023-05-22,36.1163
2023-05-23,35.142
2023-05-24,35.131
2023-05-25,34.4778
2023-05-26,34.6992
2023-05-27,34.6992
2023-05-28,34.6992
2023-05-29,34.6992
2023-05-30,34.4335
2023-05-31,35.0313
2023-06-01,35.2749
2023-06-02,34.832
2023-06-03,34.832
2023-06-04,34.832
2023-06-05,35.4741
2023-06-06,35.5627
2023-06-07,35.0092
2023-06-08,35.1863
2023-06-09,34.8542
2023-06-10,34.8542
2023-06-11,34.8542
2023-06-12,34.6106
2023-06-13,34.8542
2023-06-14,33.9242
2023-06-15,34.6328
2023-06-16,34.6106
2023-06-17,34.6106
2023-06-18,34.6106
2023-06-19,34.6106
2023-06-20,34.2785
2023-06-21,34.4335
2023-06-22,36.3598
2023-06-23,36.3155
2023-06-24,36.3155
2023-06-25,36.3155
2023-06-26,35.4299
2023-06-27,34.6992
2023-06-28,34.3892
2023-06-29,34.3228
2023-06-30,36.4749
2023-07-01,36.4749
2023-07-02,36.4749
2023-07-03,36.521
2023-07-04,36.521
2023-07-05,36.3134
2023-07-06,36.9822
2023-07-07,36.9361
2023-07-08,36.9361
2023-07-09,36.9361
2023-07-10,36.3826
2023-07-11,36.6824
2023-07-12,37.0744
2023-07-13,37.0283
2023-07-14,37.1205
2023-07-15,37.1205
2023-07-16,37.1205
2023-07-17,36.6593
2023-07-18,36.913
2023-07-19,37.4664
2023-07-20,38.2274
2023-07-21,37.8123
2023-07-22,37.8123
2023-07-23,37.8123
2023-07-24,38.2735
2023-07-25,37.9968
2023-07-26,38.1121
2023-07-27,37.6048
2023-07-28,38.1813
2023-07-29,38.1813
2023-07-30,38.1813
2023-07-31,37.8584
2023-08-01,36.6653
2023-08-02,38.2661
2023-08-03,39.213
2023-08-04,38.1083
2023-08-05,38.1083
2023-08-06,38.1083
2023-08-07,38.0632
2023-08-08,38.6268
2023-08-09,38.8974
2023-08-10,40.0923
2023-08-11,40.9265
2023-08-12,40.9265
2023-08-13,40.9265
2023-08-14,40.9039
2023-08-15,41.0167
2023-08-16,40.4756
2023-08-17,39.7541
2023-08-18,39.9796
2023-08-19,39.9796
2023-08-20,39.9796
2023-08-21,40.5883
2023-08-22,40.8363
2023-08-23,41.445
2023-08-24,41.445
2023-08-25,41.9861
2023-08-26,41.9861
2023-08-27,41.9861
2023-08-28,42.4145
2023-08-29,42.9105
2023-08-30,43.136
2023-08-31,42.888
2023-09-01,43.6771
2023-09-02,43.6771
2023-09-03,43.6771
2023-09-04,43.6771
2023-09-05,42.6174
2023-09-06,42.5047
2023-09-07,42.0538
2023-09-08,42.2567
2023-09-09,42.2567
2023-09-10,42.2567
2023-09-11,41.9861
2023-09-12,42.2116
2023-09-13,42.3694
2023-09-14,42.6174
2023-09-15,41.5803
2023-09-16,41.5803
2023-09-17,41.5803
2023-09-18,40.5432
2023-09-19,40.701
2023-09-20,40.9039
2023-09-21,41.0618
2023-09-22,40.8363
2023-09-23,40.8363
2023-09-24,40.8363
2023-09-25,41.6254
2023-09-26,41.445
2023-09-27,42.4371
2023-09-28,42.888
2023-09-29,147.3486
2023-09-30,147.3486
2023-10-01,147.3486
2023-10-02,150.2204
2023-10-03,147.5814
2023-10-04,146.65
2023-10-05,149.5995
2023-10-06,150.2204
2023-10-07,150.2204
2023-10-08,150.2204
2023-10-09,144.5543
2023-10-10,145.4857
2023-10-11,144.6319
2023-10-12,142.6139
2023-10-13,143.5453
2023-10-14,143.5453
2023-10-15,143.5453
2023-10-16,145.1753
2023-10-17,146.8052
2023-10-18,143.4677
2023-10-19,139.4316
2023-10-20,141.6049
2023-10-21,141.6049
2023-10-22,141.6049
2023-10-23,127.1679
2023-10-24,129.9622
2023-10-25,132.0579
2023-10-26,140.6734
2023-10-27,134.5416
2023-10-28,134.5416
2023-10-29,134.5416
2023-10-30,134.8521
2023-10-31,137.5687
2023-11-01,137.1108
2023-11-02,130.3635
2023-11-03,136.9591
2023-11-04,136.9591
2023-11-05,136.9591
2023-11-06,135.7462
2023-11-07,137.7931
2023-11-08,134.988
2023-11-09,137.1108
2023-11-10,136.9591
2023-11-11,136.9591
2023-11-12,136.9591
2023-11-13,136.5043
2023-11-14,139.7642
2023-11-15,138.7028
2023-11-16,136.8075
2023-11-17,137.9447
2023-11-18,137.9447
2023-11-19,137.9447
2023-11-20,136.4285
2023-11-21,138.627
2023-11-22,140.7498
2023-11-23,140.7498
2023-11-24,142.1144
2023-11-25,142.1144
2023-11-26,142.1144
2023-11-27,141.5837
2023-11-28,137.3382
2023-11-29,139.0061
2023-11-30,143.0999
2023-12-01,144.0855
2023-12-02,144.0855
2023-12-03,144.0855
2023-12-04,147.8003
2023-12-05,143.5548
2023-12-06,144.0097
2023-12-07,144.4646
2023-12-08,144.5404
2023-12-09,144.5404
2023-12-10,144.5404
2023-12-11,144.9194
2023-12-12,150.3779
2023-12-13,156.5945
2023-12-14,154.4718
2023-12-15,155.2299
2023-12-16,155.2299
2023-12-17,155.2299
2023-12-18,154.6992
2023-12-19,158.4898
2023-12-20,153.7895
2023-12-21,155.7606
2023-12-22,159.2479
2023-12-23,159.2479
2023-12-24,159.2479
2023-12-25,159.2479
2023-12-26,159.8544
2023-12-27,160.0819
2023-12-28,160.6884
2023-12-29,39.0943
2023-12-30,39.0943
2023-12-31,39.0943
2024-01-01,39.0943
2024-01-02,38.9851
2024-01-03,38.6393
2024-01-04,38.4028
2024-01-05,37.7294
2024-01-06,37.7294
2024-01-07,37.7294
2024-01-08,36.4556
2024-01-09,37.784
2024-01-10,37.0379
2024-01-11,36.219
2024-01-12,36.7468
2024-01-13,36.7468
2024-01-14,36.7468
2024-01-15,36.7468
2024-01-16,36.4556
2024-01-17,36.4556
2024-01-18,35.9642
2024-01-19,36.3464
2024-01-20,36.3464
2024-01-21,36.3464
2024-01-22,36.6376
2024-01-23,36.583
2024-01-24,35.6731
2024-01-25,35.6367
2024-01-26,35.6913
2024-01-27,35.6913
2024-01-28,35.6913
2024-01-29,35.2727
2024-01-30,35.2727
2024-01-31,35.0362
2024-02-01,35.018
2024-02-02,34.5448
2024-02-03,34.5448
2024-02-04,34.5448
2024-02-05,34.381
2024-02-06,34.1697
2024-02-07,31.2422
2024-02-08,31.2244
2024-02-09,31.3131
2024-02-10,31.3131
2024-02-11,31.3131
2024-02-12,31.6148
2024-02-13,31.3309
2024-02-14,31.6148
2024-02-15,31.9696
2024-02-16,31.7744
2024-02-17,31.7744
2024-02-18,31.7744
2024-02-19,31.7744
2024-02-20,32.0406
2024-02-21,32.2003
2024-02-22,32.1825
2024-02-23,33.6374
2024-02-24,33.6374
2024-02-25,33.6374
2024-02-26,34.4003
2024-02-27,33.9568
2024-02-28,34.3116
2024-02-29,34.2939
2024-03-01,34.8971
2024-03-02,34.8971
2024-03-03,34.8971
2024-03-04,35.4472
2024-03-05,34.9326
2024-03-06,35.1455
2024-03-07,34.631
2024-03-08,34.8439
2024-03-09,34.8439
2024-03-10,34.8439
2024-03-11,35.2875
2024-03-12,35.6956
2024-03-13,36.3698
2024-03-14,35.5536
2024-03-15,36.2101
2024-03-16,36.2101
2024-03-17,36.2101
2024-03-18,36.5472
2024-03-19,37.0795
2024-03-20,37.5053
2024-03-21,37.8779
2024-03-22,37.6295
2024-03-23,37.6295
2024-03-24,37.6295
2024-03-25,37.4876
2024-03-26,37.3279
2024-03-27,37.7714
2024-03-28,37.5408
2024-03-29,37.5408
2024-03-30,37.5408
2024-03-31,37.5408
2024-04-01,37.4521
2024-04-02,36.8488
2024-04-03,37.4698
2024-04-04,37.115
2024-04-05,36.494
2024-04-06,36.494
2024-04-07,36.494
2024-04-08,36.8666
