,SPGI US Equity
2023-03-17,24.4388
2023-03-18,24.4388
2023-03-19,24.4388
2023-03-20,24.4453
2023-03-21,24.8996
2023-03-22,24.5185
2023-03-23,24.6913
2023-03-24,24.8412
2023-03-25,24.8412
2023-03-26,24.8412
2023-03-27,24.9224
2023-03-28,24.8154
2023-03-29,25.0795
2023-03-30,25.2868
2023-03-31,30.2186
2023-04-01,30.2186
2023-04-02,30.2186
2023-04-03,30.3351
2023-04-04,30.346
2023-04-05,30.2053
2023-04-06,29.9147
2023-04-07,29.9147
2023-04-08,29.9147
2023-04-09,29.9147
2023-04-10,29.7569
2023-04-11,29.9963
2023-04-12,30.0647
2023-04-13,30.4595
2023-04-14,30.4587
2023-04-15,30.4587
2023-04-16,30.4587
2023-04-17,30.5481
2023-04-18,30.7937
2023-04-19,30.7828
2023-04-20,30.8512
2023-04-21,30.7587
2023-04-22,30.7587
2023-04-23,30.7587
2023-04-24,30.4432
2023-04-25,30.2528
2023-04-26,29.8533
2023-04-27,31.0587
2023-04-28,30.9886
2023-04-29,30.9886
2023-04-30,30.9886
2023-05-01,30.9939
2023-05-02,30.4899
2023-05-03,30.0299
2023-05-04,29.8429
2023-05-05,30.3507
2023-05-06,30.3507
2023-05-07,30.3507
2023-05-08,30.426
2023-05-09,30.4328
2023-05-10,30.9582
2023-05-11,30.8145
2023-05-12,30.7423
2023-05-13,30.7423
2023-05-14,30.7423
2023-05-15,30.905
2023-05-16,30.6898
2023-05-17,30.8639
2023-05-18,31.0813
2023-05-19,31.2045
2023-05-20,31.2045
2023-05-21,31.2045
2023-05-22,31.7314
2023-05-23,30.9589
2023-05-24,30.5035
2023-05-25,30.6647
2023-05-26,30.8517
2023-05-27,30.8517
2023-05-28,30.8517
2023-05-29,30.8517
2023-05-30,31.1216
2023-05-31,31.3573
2023-06-01,31.4759
2023-06-02,32.0111
2023-06-03,32.0111
2023-06-04,32.0111
2023-06-05,32.1685
2023-06-06,32.2506
2023-06-07,31.8713
2023-06-08,32.4772
2023-06-09,32.6171
2023-06-10,32.6171
2023-06-11,32.6171
2023-06-12,32.7129
2023-06-13,33.1158
2023-06-14,33.3081
2023-06-15,33.832
2023-06-16,33.4693
2023-06-17,33.4693
2023-06-18,33.4693
2023-06-19,33.4693
2023-06-20,33.2131
2023-06-21,33.0056
2023-06-22,32.9394
2023-06-23,33.1006
2023-06-24,33.1006
2023-06-25,33.1006
2023-06-26,32.8459
2023-06-27,33.15
2023-06-28,33.1888
2023-06-29,33.5172
2023-06-30,39.1541
2023-07-01,39.1541
2023-07-02,39.1541
2023-07-03,38.805
2023-07-04,38.805
2023-07-05,39.0407
2023-07-06,38.6677
2023-07-07,38.4822
2023-07-08,38.4822
2023-07-09,38.4822
2023-07-10,38.9378
2023-07-11,38.761
2023-07-12,39.6528
2023-07-13,40.1339
2023-07-14,40.4849
2023-07-15,40.4849
2023-07-16,40.4849
2023-07-17,40.6054
2023-07-18,40.9977
2023-07-19,41.0575
2023-07-20,41.1683
2023-07-21,41.1243
2023-07-22,41.1243
2023-07-23,41.1243
2023-07-24,41.0812
2023-07-25,41.4972
2023-07-26,41.5746
2023-07-27,38.4138
2023-07-28,38.1067
2023-07-29,38.1067
2023-07-30,38.1067
2023-07-31,38.3118
2023-08-01,38.6433
2023-08-02,38.2891
2023-08-03,37.3704
2023-08-04,37.6426
2023-08-05,37.6426
2023-08-06,37.6426
2023-08-07,37.9514
2023-08-08,37.6138
2023-08-09,37.7142
2023-08-10,37.7272
2023-08-11,37.7168
2023-08-12,37.7168
2023-08-13,37.7168
2023-08-14,37.804
2023-08-15,37.6609
2023-08-16,37.6348
2023-08-17,37.428
2023-08-18,37.2204
2023-08-19,37.2204
2023-08-20,37.2204
2023-08-21,36.9133
2023-08-22,37.3547
2023-08-23,38.0692
2023-08-24,37.6583
2023-08-25,37.7674
2023-08-26,37.7674
2023-08-27,37.7674
2023-08-28,37.9558
2023-08-29,38.1364
2023-08-30,38.1259
2023-08-31,37.9933
2023-09-01,38.2882
2023-09-02,38.2882
2023-09-03,38.2882
2023-09-04,38.2882
2023-09-05,38.228
2023-09-06,38.2803
2023-09-07,38.2306
2023-09-08,37.9802
2023-09-09,37.9802
2023-09-10,37.9802
2023-09-11,37.8625
2023-09-12,37.6819
2023-09-13,37.9052
2023-09-14,38.4583
2023-09-15,37.7665
2023-09-16,37.7665
2023-09-17,37.7665
2023-09-18,37.8764
2023-09-19,37.8581
2023-09-20,37.5903
2023-09-21,36.375
2023-09-22,36.3209
2023-09-23,36.3209
2023-09-24,36.3209
2023-09-25,36.3008
2023-09-26,35.6561
2023-09-27,35.568
2023-09-28,36.0452
2023-09-29,33.6993
2023-09-30,33.6993
2023-10-01,33.6993
2023-10-02,33.807
2023-10-03,32.9597
2023-10-04,33.4418
2023-10-05,33.3595
2023-10-06,33.5882
2023-10-07,33.5882
2023-10-08,33.5882
2023-10-09,33.7865
2023-10-10,34.0423
2023-10-11,34.2332
2023-10-12,33.733
2023-10-13,33.5594
2023-10-14,33.5594
2023-10-15,33.5594
2023-10-16,33.8745
2023-10-17,33.8556
2023-10-18,33.246
2023-10-19,33.0535
2023-10-20,32.434
2023-10-21,32.434
2023-10-22,32.434
2023-10-23,32.448
2023-10-24,32.2621
2023-10-25,32.36
2023-10-26,32.2884
2023-10-27,31.8129
2023-10-28,31.8129
2023-10-29,31.8129
2023-10-30,32.026
2023-10-31,32.3748
2023-11-01,32.5467
2023-11-02,34.5639
2023-11-03,34.9995
2023-11-04,34.9995
2023-11-05,34.9995
2023-11-06,35.1428
2023-11-07,35.1363
2023-11-08,35.2845
2023-11-09,35.391
2023-11-10,35.9062
2023-11-11,35.9062
2023-11-12,35.9062
2023-11-13,35.975
2023-11-14,36.7203
2023-11-15,36.5688
2023-11-16,36.7261
2023-11-17,37.0651
2023-11-18,37.0651
2023-11-19,37.0651
2023-11-20,37.3453
2023-11-21,37.5271
2023-11-22,37.6368
2023-11-23,37.6368
2023-11-24,37.6368
2023-11-25,37.6368
2023-11-26,37.6368
2023-11-27,37.4034
2023-11-28,37.4632
2023-11-29,37.5992
2023-11-30,37.6966
2023-12-01,38.202
2023-12-02,38.202
2023-12-03,38.202
2023-12-04,38.3813
2023-12-05,38.2962
2023-12-06,37.9284
2023-12-07,37.8236
2023-12-08,37.6598
2023-12-09,37.6598
2023-12-10,37.6598
2023-12-11,38.3453
2023-12-12,38.5959
2023-12-13,39.288
2023-12-14,39.4944
2023-12-15,39.3306
2023-12-16,39.3306
2023-12-17,39.3306
2023-12-18,39.3822
2023-12-19,39.4027
2023-12-20,38.6795
2023-12-21,39.0775
2023-12-22,39.2536
2023-12-23,39.2536
2023-12-24,39.2536
2023-12-25,39.2536
2023-12-26,39.3675
2023-12-27,39.6762
2023-12-28,39.827
2023-12-29,38.1704
2023-12-30,38.1704
2023-12-31,38.1704
2024-01-01,38.1704
2024-01-02,37.8467
2024-01-03,37.3347
2024-01-04,37.3198
2024-01-05,37.1834
2024-01-06,37.1834
2024-01-07,37.1834
2024-01-08,37.5158
2024-01-09,37.359
2024-01-10,37.5911
2024-01-11,37.6742
2024-01-12,37.8945
2024-01-13,37.8945
2024-01-14,37.8945
2024-01-15,37.8945
2024-01-16,37.8592
2024-01-17,37.9517
2024-01-18,38.0983
2024-01-19,38.2825
2024-01-20,38.2825
2024-01-21,38.2825
2024-01-22,38.4793
2024-01-23,38.6385
2024-01-24,38.5922
2024-01-25,38.8619
2024-01-26,38.6471
2024-01-27,38.6471
2024-01-28,38.6471
2024-01-29,38.8987
2024-01-30,39.2711
2024-01-31,38.7843
2024-02-01,39.4797
2024-02-02,39.2311
2024-02-03,39.2311
2024-02-04,39.2311
2024-02-05,39.0344
2024-02-06,39.1716
2024-02-07,39.6757
2024-02-08,37.8655
2024-02-09,37.6717
2024-02-10,37.6717
2024-02-11,37.6717
2024-02-12,37.0219
2024-02-13,36.4739
2024-02-14,36.3752
2024-02-15,36.6301
2024-02-16,36.5586
2024-02-17,36.5586
2024-02-18,36.5586
2024-02-19,36.5586
2024-02-20,36.7483
2024-02-21,36.6177
2024-02-22,37.4641
2024-02-23,37.7012
2024-02-24,37.7012
2024-02-25,37.7012
2024-02-26,37.3235
2024-02-27,36.8905
2024-02-28,37.011
2024-02-29,36.9325
2024-03-01,36.9814
2024-03-02,36.9814
2024-03-03,36.9814
2024-03-04,36.704
2024-03-05,36.4607
2024-03-06,36.7584
2024-03-07,36.7996
2024-03-08,36.9208
2024-03-09,36.9208
2024-03-10,36.9208
2024-03-11,36.8003
2024-03-12,36.9504
2024-03-13,36.9053
2024-03-14,36.5508
2024-03-15,36.4995
2024-03-16,36.4995
2024-03-17,36.4995
2024-03-18,36.4171
2024-03-19,36.5897
2024-03-20,37.3989
2024-03-21,37.5986
2024-03-22,36.8521
2024-03-23,36.8521
2024-03-24,36.8521
2024-03-25,36.8006
2024-03-26,36.8806
2024-03-27,37.1437
2024-03-28,37.3529
2024-03-29,37.3529
2024-03-30,37.3529
2024-03-31,37.3529
2024-04-01,37.4829
2024-04-02,37.4053
2024-04-03,37.433
2024-04-04,37.5883
2024-04-05,37.8396
2024-04-06,37.8396
2024-04-07,37.8396
2024-04-08,38.0393
