,BMY US Equity
2020-10-23,43.7454
2020-10-24,43.7454
2020-10-25,43.7454
2020-10-26,43.4615
2020-10-27,42.8875
2020-10-28,42.2827
2020-10-29,42.3814
2020-10-30,42.7085
2020-10-31,42.7085
2020-11-01,42.7085
2020-11-02,43.3504
2020-11-03,44.4304
2020-11-04,47.0164
2020-11-05,46.0811
2020-11-06,46.112
2020-11-07,46.112
2020-11-08,46.112
2020-11-09,46.2853
2020-11-10,46.5575
2020-11-11,45.8769
2020-11-12,45.4623
2020-11-13,46.0007
2020-11-14,46.0007
2020-11-15,46.0007
2020-11-16,46.5452
2020-11-17,46.4338
2020-11-18,45.0044
2020-11-19,45.0539
2020-11-20,44.7569
2020-11-21,44.7569
2020-11-22,44.7569
2020-11-23,44.9487
2020-11-24,45.7531
2020-11-25,45.518
2020-11-26,45.518
2020-11-27,45.648
2020-11-28,45.648
2020-11-29,45.648
2020-11-30,45.2458
2020-12-01,45.2519
2020-12-02,45.1096
2020-12-03,44.8621
2020-12-04,45.1901
2020-12-05,45.1901
2020-12-06,45.1901
2020-12-07,44.5032
2020-12-08,44.4537
2020-12-09,44.33
2020-12-10,43.8845
2020-12-11,44.2062
2020-12-12,44.2062
2020-12-13,44.2062
2020-12-14,43.7421
2020-12-15,45.3509
2020-12-16,45.2086
2020-12-17,45.3324
2020-12-18,45.6913
2020-12-19,45.6913
2020-12-20,45.6913
2020-12-21,45.0044
2020-12-22,44.6455
2020-12-23,44.3795
2020-12-24,44.4723
2020-12-25,44.4723
2020-12-26,44.4723
2020-12-27,44.4723
2020-12-28,44.4537
2020-12-29,44.6394
2020-12-30,44.9487
2020-12-31,44.9487
2021-01-01,44.9487
2021-01-02,44.9487
2021-01-03,44.9487
2021-01-04,44.9487
2021-01-05,44.9487
2021-01-06,44.9487
2021-01-07,44.9487
2021-01-08,44.9487
2021-01-09,44.9487
2021-01-10,44.9487
2021-01-11,44.9487
2021-01-12,44.9487
2021-01-13,44.9487
2021-01-14,44.9487
2021-01-15,44.9487
2021-01-16,44.9487
2021-01-17,44.9487
2021-01-18,44.9487
2021-01-19,44.9487
2021-01-20,44.9487
2021-01-21,44.9487
2021-01-22,44.9487
2021-01-23,44.9487
2021-01-24,44.9487
2021-01-25,44.9487
2021-01-26,44.9487
2021-01-27,44.9487
2021-01-28,44.9487
2021-01-29,44.9487
2021-01-30,44.9487
2021-01-31,44.9487
2021-02-01,44.9487
2021-02-02,44.9487
2021-02-03,44.9487
2021-02-04,44.9487
2021-02-05,44.9487
2021-02-06,44.9487
2021-02-07,44.9487
2021-02-08,44.9487
2021-02-09,44.9487
2021-02-10,44.9487
2021-02-11,44.9487
2021-02-12,44.9487
2021-02-13,44.9487
2021-02-14,44.9487
2021-02-15,44.9487
2021-02-16,44.9487
2021-02-17,44.9487
2021-02-18,44.9487
2021-02-19,44.9487
2021-02-20,44.9487
2021-02-21,44.9487
2021-02-22,44.9487
2021-02-23,44.9487
2021-02-24,44.9487
2021-02-25,44.9487
2021-02-26,44.9487
2021-02-27,44.9487
2021-02-28,44.9487
2021-03-01,44.9487
2021-03-02,44.9487
2021-03-03,44.9487
2021-03-04,44.9487
2021-03-05,44.9487
2021-03-06,44.9487
2021-03-07,44.9487
2021-03-08,44.9487
2021-03-09,44.9487
2021-03-10,44.9487
2021-03-11,44.9487
2021-03-12,44.9487
2021-03-13,44.9487
2021-03-14,44.9487
2021-03-15,44.9487
2021-03-16,44.9487
2021-03-17,44.9487
2021-03-18,44.9487
2021-03-19,44.9487
2021-03-20,44.9487
2021-03-21,44.9487
2021-03-22,44.9487
2021-03-23,44.9487
2021-03-24,44.9487
2021-03-25,44.9487
2021-03-26,44.9487
2021-03-27,44.9487
2021-03-28,44.9487
2021-03-29,44.9487
2021-03-30,44.9487
2021-03-31,44.9487
2021-04-01,44.9487
2021-04-02,44.9487
2021-04-03,44.9487
2021-04-04,44.9487
2021-04-05,44.9487
2021-04-06,44.9487
2021-04-07,44.9487
2021-04-08,44.9487
2021-04-09,44.9487
2021-04-10,44.9487
2021-04-11,44.9487
2021-04-12,44.9487
2021-04-13,44.9487
2021-04-14,44.9487
2021-04-15,44.9487
2021-04-16,44.9487
2021-04-17,44.9487
2021-04-18,44.9487
2021-04-19,44.9487
2021-04-20,44.9487
2021-04-21,44.9487
2021-04-22,44.9487
2021-04-23,44.9487
2021-04-24,44.9487
2021-04-25,44.9487
2021-04-26,44.9487
2021-04-27,44.9487
2021-04-28,44.9487
2021-04-29,44.9487
2021-04-30,44.9487
2021-05-01,44.9487
2021-05-02,44.9487
2021-05-03,44.9487
2021-05-04,44.9487
2021-05-05,44.9487
2021-05-06,44.9487
2021-05-07,44.9487
2021-05-08,44.9487
2021-05-09,44.9487
2021-05-10,44.9487
2021-05-11,44.9487
2021-05-12,44.9487
2021-05-13,44.9487
2021-05-14,44.9487
2021-05-15,44.9487
2021-05-16,44.9487
2021-05-17,44.9487
2021-05-18,44.9487
2021-05-19,44.9487
2021-05-20,44.9487
2021-05-21,44.9487
2021-05-22,44.9487
2021-05-23,44.9487
2021-05-24,44.9487
2021-05-25,44.9487
2021-05-26,44.9487
2021-05-27,44.9487
2021-05-28,44.9487
2021-05-29,44.9487
2021-05-30,44.9487
2021-05-31,44.9487
2021-06-01,44.9487
2021-06-02,44.9487
2021-06-03,44.9487
2021-06-04,44.9487
2021-06-05,44.9487
2021-06-06,44.9487
2021-06-07,44.9487
2021-06-08,44.9487
2021-06-09,44.9487
2021-06-10,44.9487
2021-06-11,44.9487
2021-06-12,44.9487
2021-06-13,44.9487
2021-06-14,44.9487
2021-06-15,44.9487
2021-06-16,44.9487
2021-06-17,44.9487
2021-06-18,44.9487
2021-06-19,44.9487
2021-06-20,44.9487
2021-06-21,44.9487
2021-06-22,44.9487
2021-06-23,44.9487
2021-06-24,44.9487
2021-06-25,44.9487
2021-06-26,44.9487
2021-06-27,44.9487
2021-06-28,44.9487
2021-06-29,44.9487
2021-06-30,44.9487
2021-07-01,44.9487
2021-07-02,44.9487
2021-07-03,44.9487
2021-07-04,44.9487
2021-07-05,44.9487
2021-07-06,44.9487
2021-07-07,44.9487
2021-07-08,44.9487
2021-07-09,44.9487
2021-07-10,44.9487
2021-07-11,44.9487
2021-07-12,44.9487
2021-07-13,44.9487
2021-07-14,44.9487
2021-07-15,44.9487
2021-07-16,44.9487
2021-07-17,44.9487
2021-07-18,44.9487
2021-07-19,44.9487
2021-07-20,44.9487
2021-07-21,44.9487
2021-07-22,44.9487
2021-07-23,44.9487
2021-07-24,44.9487
2021-07-25,44.9487
2021-07-26,44.9487
2021-07-27,44.9487
2021-07-28,44.9487
2021-07-29,44.9487
2021-07-30,44.9487
2021-07-31,44.9487
2021-08-01,44.9487
2021-08-02,44.9487
2021-08-03,44.9487
2021-08-04,44.9487
2021-08-05,44.9487
2021-08-06,44.9487
2021-08-07,44.9487
2021-08-08,44.9487
2021-08-09,44.9487
2021-08-10,44.9487
2021-08-11,44.9487
2021-08-12,44.9487
2021-08-13,44.9487
2021-08-14,44.9487
2021-08-15,44.9487
2021-08-16,44.9487
2021-08-17,44.9487
2021-08-18,44.9487
2021-08-19,44.9487
2021-08-20,44.9487
2021-08-21,44.9487
2021-08-22,44.9487
2021-08-23,44.9487
2021-08-24,44.9487
2021-08-25,44.9487
2021-08-26,44.9487
2021-08-27,44.9487
2021-08-28,44.9487
2021-08-29,44.9487
2021-08-30,44.9487
2021-08-31,44.9487
2021-09-01,44.9487
2021-09-02,44.9487
2021-09-03,44.9487
2021-09-04,44.9487
2021-09-05,44.9487
2021-09-06,44.9487
2021-09-07,44.9487
2021-09-08,44.9487
2021-09-09,44.9487
2021-09-10,44.9487
2021-09-11,44.9487
2021-09-12,44.9487
2021-09-13,44.9487
2021-09-14,44.9487
2021-09-15,44.9487
2021-09-16,44.9487
2021-09-17,44.9487
2021-09-18,44.9487
2021-09-19,44.9487
2021-09-20,44.9487
2021-09-21,44.9487
2021-09-22,44.9487
2021-09-23,44.9487
2021-09-24,44.9487
2021-09-25,44.9487
2021-09-26,44.9487
2021-09-27,44.9487
2021-09-28,44.9487
2021-09-29,44.9487
2021-09-30,44.9487
2021-10-01,44.9487
2021-10-02,44.9487
2021-10-03,44.9487
2021-10-04,44.9487
2021-10-05,44.9487
2021-10-06,44.9487
2021-10-07,44.9487
2021-10-08,44.9487
2021-10-09,44.9487
2021-10-10,44.9487
2021-10-11,44.9487
2021-10-12,44.9487
2021-10-13,44.9487
2021-10-14,44.9487
2021-10-15,44.9487
2021-10-16,44.9487
2021-10-17,44.9487
2021-10-18,44.9487
2021-10-19,44.9487
2021-10-20,44.9487
2021-10-21,44.9487
2021-10-22,44.9487
2021-10-23,44.9487
2021-10-24,44.9487
2021-10-25,44.9487
2021-10-26,44.9487
2021-10-27,44.9487
2021-10-28,44.9487
2021-10-29,44.9487
2021-10-30,44.9487
2021-10-31,44.9487
2021-11-01,44.9487
2021-11-02,44.9487
2021-11-03,44.9487
2021-11-04,44.9487
2021-11-05,44.9487
2021-11-06,44.9487
2021-11-07,44.9487
2021-11-08,44.9487
2021-11-09,44.9487
2021-11-10,44.9487
2021-11-11,44.9487
2021-11-12,44.9487
2021-11-13,44.9487
2021-11-14,44.9487
2021-11-15,44.9487
2021-11-16,44.9487
2021-11-17,44.9487
2021-11-18,44.9487
2021-11-19,44.9487
2021-11-20,44.9487
2021-11-21,44.9487
2021-11-22,44.9487
2021-11-23,44.9487
2021-11-24,44.9487
2021-11-25,44.9487
2021-11-26,44.9487
2021-11-27,44.9487
2021-11-28,44.9487
2021-11-29,44.9487
2021-11-30,44.9487
2021-12-01,44.9487
2021-12-02,44.9487
2021-12-03,44.9487
2021-12-04,44.9487
2021-12-05,44.9487
2021-12-06,44.9487
2021-12-07,44.9487
2021-12-08,44.9487
2021-12-09,44.9487
2021-12-10,44.9487
2021-12-11,44.9487
2021-12-12,44.9487
2021-12-13,44.9487
2021-12-14,44.9487
2021-12-15,44.9487
2021-12-16,44.9487
2021-12-17,44.9487
2021-12-18,44.9487
2021-12-19,44.9487
2021-12-20,44.9487
2021-12-21,44.9487
2021-12-22,44.9487
2021-12-23,44.9487
2021-12-24,44.9487
2021-12-25,44.9487
2021-12-26,44.9487
2021-12-27,44.9487
2021-12-28,44.9487
2021-12-29,44.9487
2021-12-30,44.9487
2021-12-31,22.6464
2022-01-01,22.6464
2022-01-02,22.6464
2022-01-03,22.505
2022-01-04,22.5802
2022-01-05,22.5892
2022-01-06,22.3846
2022-01-07,22.7908
2022-01-08,22.7908
2022-01-09,22.7908
2022-01-10,23.4737
2022-01-11,23.588
2022-01-12,23.3895
2022-01-13,23.3233
2022-01-14,23.4225
2022-01-15,23.4225
2022-01-16,23.4225
2022-01-17,23.4225
2022-01-18,23.4105
2022-01-19,23.3594
2022-01-20,23.3172
2022-01-21,23.0044
2022-01-22,23.0044
2022-01-23,23.0044
2022-01-24,22.7246
2022-01-25,22.6795
2022-01-26,22.6133
2022-01-27,23.1006
2022-01-28,23.4165
2022-01-29,23.4165
2022-01-30,23.4165
2022-01-31,23.4105
2022-02-01,23.5008
2022-02-02,23.3834
2022-02-03,23.1638
2022-02-04,23.4406
2022-02-05,23.4406
2022-02-06,23.4406
2022-02-07,23.8016
2022-02-08,23.7114
2022-02-09,23.724
2022-02-10,23.5379
2022-02-11,23.6472
2022-02-12,23.6472
2022-02-13,23.6472
2022-02-14,23.6265
2022-02-15,23.9102
2022-02-16,23.8599
2022-02-17,23.7979
2022-02-18,23.8452
2022-02-19,23.8452
2022-02-20,23.8452
2022-02-21,23.8452
2022-02-22,23.8156
2022-02-23,23.9574
2022-02-24,23.7122
2022-02-25,24.2145
2022-02-26,24.2145
2022-02-27,24.2145
2022-02-28,24.176
2022-03-01,24.1642
2022-03-02,24.2292
2022-03-03,24.306
2022-03-04,24.3799
2022-03-05,24.3799
2022-03-06,24.3799
2022-03-07,24.2056
2022-03-08,23.9013
2022-03-09,24.0165
2022-03-10,24.1022
2022-03-11,24.2351
2022-03-12,24.2351
2022-03-13,24.2351
2022-03-14,24.3444
2022-03-15,24.4951
2022-03-16,24.4685
2022-03-17,24.7226
2022-03-18,24.8703
2022-03-19,24.8703
2022-03-20,24.8703
2022-03-21,24.8792
2022-03-22,24.8112
2022-03-23,24.9767
2022-03-24,24.746
2022-03-25,24.9966
2022-03-26,24.9966
2022-03-27,24.9966
2022-03-28,24.9476
2022-03-29,24.9822
2022-03-30,25.1233
2022-03-31,23.5947
2022-04-01,23.8076
2022-04-02,23.8076
2022-04-03,23.8076
2022-04-04,23.7995
2022-04-05,23.972
2022-04-06,24.2172
2022-04-07,24.7346
2022-04-08,24.8721
2022-04-09,24.8721
2022-04-10,24.8721
2022-04-11,24.5298
2022-04-12,24.5433
2022-04-13,24.6295
2022-04-14,24.802
2022-04-15,24.802
2022-04-16,24.802
2022-04-17,24.802
2022-04-18,24.5972
2022-04-19,24.5028
2022-04-20,24.74
2022-04-21,24.8155
2022-04-22,24.3277
2022-04-23,24.3277
2022-04-24,24.3277
2022-04-25,24.4085
2022-04-26,24.2846
2022-04-27,24.3439
2022-04-28,24.7184
2022-04-29,24.2352
2022-04-30,24.2352
2022-05-01,24.2352
2022-05-02,24.1839
2022-05-03,24.1758
2022-05-04,24.516
2022-05-05,24.4998
2022-05-06,24.6132
2022-05-07,24.6132
2022-05-08,24.6132
2022-05-09,24.5052
2022-05-10,24.5106
2022-05-11,24.4728
2022-05-12,24.5133
2022-05-13,24.3783
2022-05-14,24.3783
2022-05-15,24.3783
2022-05-16,24.678
2022-05-17,25.0316
2022-05-18,24.7077
2022-05-19,24.4215
2022-05-20,24.4836
2022-05-21,24.4836
2022-05-22,24.4836
2022-05-23,24.6213
2022-05-24,24.7373
2022-05-25,24.767
2022-05-26,24.8615
2022-05-27,24.4701
2022-05-28,24.4701
2022-05-29,24.4701
2022-05-30,24.4701
2022-05-31,24.2838
2022-06-01,24.1515
2022-06-02,24.1812
2022-06-03,24.2082
2022-06-04,24.2082
2022-06-05,24.2082
2022-06-06,24.2298
2022-06-07,24.5916
2022-06-08,24.4809
2022-06-09,24.4269
2022-06-10,24.1866
2022-06-11,24.1866
2022-06-12,24.1866
2022-06-13,23.7789
2022-06-14,23.5872
2022-06-15,23.6277
2022-06-16,23.5197
2022-06-17,23.8302
2022-06-18,23.8302
2022-06-19,23.8302
2022-06-20,23.8302
2022-06-21,24.5592
2022-06-22,24.5808
2022-06-23,24.8885
2022-06-24,25.2314
2022-06-25,25.2314
2022-06-26,25.2314
2022-06-27,25.5068
2022-06-28,25.1612
2022-06-29,25.0478
2022-06-30,22.5968
2022-07-01,22.5571
2022-07-02,22.5571
2022-07-03,22.5571
2022-07-04,22.5571
2022-07-05,22.3387
2022-07-06,22.4032
2022-07-07,22.1351
2022-07-08,22.1947
2022-07-09,22.1947
2022-07-10,22.1947
2022-07-11,22.2394
2022-07-12,22.1028
2022-07-13,21.9837
2022-07-14,21.8546
2022-07-15,22.2617
2022-07-16,22.2617
2022-07-17,22.2617
2022-07-18,21.7876
2022-07-19,21.6387
2022-07-20,21.5592
2022-07-21,21.6138
2022-07-22,21.5915
2022-07-23,21.5915
2022-07-24,21.5915
2022-07-25,21.5642
2022-07-26,21.7603
2022-07-27,22.1072
2022-07-28,22.0798
2022-07-29,21.8508
2022-07-30,21.8508
2022-07-31,21.8508
2022-08-01,21.8109
2022-08-02,21.7263
2022-08-03,21.6541
2022-08-04,21.4375
2022-08-05,21.4375
2022-08-06,21.4375
2022-08-07,21.4375
2022-08-08,21.8558
2022-08-09,22.1445
2022-08-10,22.1196
2022-08-11,22.0201
2022-08-12,22.2964
2022-08-13,22.2964
2022-08-14,22.2964
2022-08-15,22.0375
2022-08-16,21.9379
2022-08-17,22.045
2022-08-18,21.9429
2022-08-19,22.2367
2022-08-20,22.2367
2022-08-21,22.2367
2022-08-22,22.0425
2022-08-23,21.5993
2022-08-24,21.5122
2022-08-25,21.2832
2022-08-26,21.206
2022-08-27,21.206
2022-08-28,21.206
2022-08-29,20.1007
2022-08-30,20.2127
2022-08-31,20.265
2022-09-01,20.6832
2022-09-02,20.5637
2022-09-03,20.5637
2022-09-04,20.5637
2022-09-05,20.5637
2022-09-06,20.5737
2022-09-07,20.601
2022-09-08,20.7554
2022-09-09,20.9496
2022-09-10,20.9496
2022-09-11,20.9496
2022-09-12,21.4973
2022-09-13,21.1687
2022-09-14,21.0267
2022-09-15,21.3529
2022-09-16,21.2881
2022-09-17,21.2881
2022-09-18,21.2881
2022-09-19,20.957
2022-09-20,20.8425
2022-09-21,20.7753
2022-09-22,21.2309
2022-09-23,21.0865
2022-09-24,21.0865
2022-09-25,21.0865
2022-09-26,20.9471
2022-09-27,20.9994
2022-09-28,21.4226
2022-09-29,21.3354
2022-09-30,20.5598
2022-10-01,20.5598
2022-10-02,20.5598
2022-10-03,20.4254
2022-10-04,20.5886
2022-10-05,20.6462
2022-10-06,20.3558
2022-10-07,20.2263
2022-10-08,20.2263
2022-10-09,20.2263
2022-10-10,19.9335
2022-10-11,20.2143
2022-10-12,20.1255
2022-10-13,20.483
2022-10-14,20.447
2022-10-15,20.447
2022-10-16,20.447
2022-10-17,20.6294
2022-10-18,20.7158
2022-10-19,20.5718
2022-10-20,20.3822
2022-10-21,20.8286
2022-10-22,20.8286
2022-10-23,20.8286
2022-10-24,21.0158
2022-10-25,20.963
2022-10-26,21.29
2022-10-27,21.3259
2022-10-28,21.8587
2022-10-29,21.8587
2022-10-30,21.8587
2022-10-31,22.0116
2022-11-01,22.0666
2022-11-02,22.0069
2022-11-03,22.253
2022-11-04,22.3247
2022-11-05,22.3247
2022-11-06,22.3247
2022-11-07,22.4226
2022-11-08,22.6114
2022-11-09,22.5636
2022-11-10,22.468
2022-11-11,21.6508
2022-11-12,21.6508
2022-11-13,21.6508
2022-11-14,21.7536
2022-11-15,21.7273
2022-11-16,21.6962
2022-11-17,21.9376
2022-11-18,22.0069
2022-11-19,22.0069
2022-11-20,22.0069
2022-11-21,22.3677
2022-11-22,22.3438
2022-11-23,22.4107
2022-11-24,22.4107
2022-11-25,22.4346
2022-11-26,22.4346
2022-11-27,22.4346
2022-11-28,22.4107
2022-11-29,22.3844
2022-11-30,22.6831
2022-12-01,22.8265
2022-12-02,22.8862
2022-12-03,22.8862
2022-12-04,22.8862
2022-12-05,22.7835
2022-12-06,22.5971
2022-12-07,22.5995
2022-12-08,22.5875
2022-12-09,22.3366
2022-12-10,22.3366
2022-12-11,22.3366
2022-12-12,22.351
2022-12-13,21.983
2022-12-14,21.9328
2022-12-15,21.4214
2022-12-16,21.0606
2022-12-17,21.0606
2022-12-18,21.0606
2022-12-19,20.9818
2022-12-20,20.8599
2022-12-21,21.0224
2022-12-22,21.1419
2022-12-23,20.9173
2022-12-24,20.9173
2022-12-25,20.9173
2022-12-26,20.9173
2022-12-27,20.8504
2022-12-28,20.7022
2022-12-29,20.7285
2022-12-30,22.2582
2022-12-31,22.2582
2023-01-01,22.2582
2023-01-02,22.2582
2023-01-03,22.3377
2023-01-04,22.4301
2023-01-05,22.2505
2023-01-06,22.5275
2023-01-07,22.5275
2023-01-08,22.5275
2023-01-09,22.0171
2023-01-10,22.1813
2023-01-11,22.2556
2023-01-12,22.1684
2023-01-13,22.4018
2023-01-14,22.4018
2023-01-15,22.4018
2023-01-16,22.4018
2023-01-17,22.3505
2023-01-18,22.3069
2023-01-19,22.7199
2023-01-20,22.8225
2023-01-21,22.8225
2023-01-22,22.8225
2023-01-23,22.5942
2023-01-24,22.3582
2023-01-25,22.5711
2023-01-26,22.525
2023-01-27,22.3865
2023-01-28,22.3865
2023-01-29,22.3865
2023-01-30,22.2787
2023-01-31,22.4378
2023-02-01,22.0735
2023-02-02,22.4685
2023-02-03,22.8995
2023-02-04,22.8995
2023-02-05,22.8995
2023-02-06,22.92
2023-02-07,22.9174
2023-02-08,22.6943
2023-02-09,22.1402
2023-02-10,22.3223
2023-02-11,22.3223
2023-02-12,22.3223
2023-02-13,22.5711
2023-02-14,22.0965
2023-02-15,21.899
2023-02-16,21.742
2023-02-17,21.8078
2023-02-18,21.8078
2023-02-19,21.8078
2023-02-20,21.8078
2023-02-21,21.8357
2023-02-22,21.8585
2023-02-23,21.8812
2023-02-24,21.5723
2023-02-25,21.5723
2023-02-26,21.5723
2023-02-27,21.5242
2023-02-28,21.2634
2023-03-01,21.3647
2023-03-02,21.3217
2023-03-03,21.3495
2023-03-04,21.3495
2023-03-05,21.3495
2023-03-06,21.2482
2023-03-07,21.0204
2023-03-08,20.8406
2023-03-09,20.6431
2023-03-10,20.4405
2023-03-11,20.4405
2023-03-12,20.4405
2023-03-13,20.514
2023-03-14,20.633
