,TGNA US Equity
2021-06-19,8.5731
2021-06-20,8.5731
2021-06-21,8.677
2021-06-22,8.6844
2021-06-23,8.682
2021-06-24,8.7067
2021-06-25,8.7215
2021-06-26,8.7215
2021-06-27,8.7215
2021-06-28,8.6572
2021-06-29,8.5805
2021-06-30,7.6289
2021-07-01,7.6818
2021-07-02,7.6399
2021-07-03,7.6399
2021-07-04,7.6399
2021-07-05,7.6399
2021-07-06,7.5475
2021-07-07,7.5299
2021-07-08,7.4506
2021-07-09,7.5431
2021-07-10,7.5431
2021-07-11,7.5431
2021-07-12,7.5475
2021-07-13,7.4528
2021-07-14,7.444
2021-07-15,7.4572
2021-07-16,7.3714
2021-07-17,7.3714
2021-07-18,7.3714
2021-07-19,7.2701
2021-07-20,7.3207
2021-07-21,7.3603
2021-07-22,7.2921
2021-07-23,7.3075
2021-07-24,7.3075
2021-07-25,7.3075
2021-07-26,7.3405
2021-07-27,7.3405
2021-07-28,7.3824
2021-07-29,7.4
2021-07-30,7.4
2021-07-31,7.4
2021-08-01,7.4
2021-08-02,7.3625
2021-08-03,7.3515
2021-08-04,7.3053
2021-08-05,7.4066
2021-08-06,7.3736
2021-08-07,7.3736
2021-08-08,7.3736
2021-08-09,7.3768
2021-08-10,7.4275
2021-08-11,7.4408
2021-08-12,7.3658
2021-08-13,7.3217
2021-08-14,7.3217
2021-08-15,7.3217
2021-08-16,7.3482
2021-08-17,7.3305
2021-08-18,7.3394
2021-08-19,7.2512
2021-08-20,7.2975
2021-08-21,7.2975
2021-08-22,7.2975
2021-08-23,7.3239
2021-08-24,7.3614
2021-08-25,7.3967
2021-08-26,7.3482
2021-08-27,7.4452
2021-08-28,7.4452
2021-08-29,7.4452
2021-08-30,7.4209
2021-08-31,7.4055
2021-09-01,7.4606
2021-09-02,7.4165
2021-09-03,7.3526
2021-09-04,7.3526
2021-09-05,7.3526
2021-09-06,7.3526
2021-09-07,7.2534
2021-09-08,7.2071
2021-09-09,7.1784
2021-09-10,7.1608
2021-09-11,7.1608
2021-09-12,7.1608
2021-09-13,7.2776
2021-09-14,7.3041
2021-09-15,7.626
2021-09-16,7.8376
2021-09-17,7.8156
2021-09-18,7.8156
2021-09-19,7.8156
2021-09-20,7.8023
2021-09-21,8.2653
2021-09-22,8.2609
2021-09-23,8.2389
2021-09-24,8.1771
2021-09-25,8.1771
2021-09-26,8.1771
2021-09-27,8.2102
2021-09-28,8.1374
2021-09-29,8.1308
2021-09-30,7.8596
2021-10-01,7.9515
2021-10-02,7.9515
2021-10-03,7.9515
2021-10-04,7.9537
2021-10-05,7.9492
2021-10-06,7.8708
2021-10-07,7.9201
2021-10-08,7.8708
2021-10-09,7.8708
2021-10-10,7.8708
2021-10-11,7.8237
2021-10-12,7.8596
2021-10-13,7.873
2021-10-14,7.8843
2021-10-15,7.8417
2021-10-16,7.8417
2021-10-17,7.8417
2021-10-18,7.8775
2021-10-19,7.8686
2021-10-20,8.0389
2021-10-21,8.0232
2021-10-22,8.0411
2021-10-23,8.0411
2021-10-24,8.0411
2021-10-25,7.9739
2021-10-26,7.9717
2021-10-27,7.8417
2021-10-28,7.8798
2021-10-29,7.8462
2021-10-30,7.8462
2021-10-31,7.8462
2021-11-01,7.9649
2021-11-02,7.9582
2021-11-03,7.9605
2021-11-04,7.9577
2021-11-05,8.2247
2021-11-06,8.2247
2021-11-07,8.2247
2021-11-08,8.1327
2021-11-09,8.2336
2021-11-10,8.1753
2021-11-11,8.1865
2021-11-12,8.1821
2021-11-13,8.1821
2021-11-14,8.1821
2021-11-15,8.2269
2021-11-16,8.1731
2021-11-17,8.1506
2021-11-18,8.1506
2021-11-19,8.1551
2021-11-20,8.1551
2021-11-21,8.1551
2021-11-22,8.191
2021-11-23,8.1506
2021-11-24,8.1776
2021-11-25,8.1776
2021-11-26,8.117
2021-11-27,8.117
2021-11-28,8.117
2021-11-29,8.0699
2021-11-30,7.8702
2021-12-01,7.7962
2021-12-02,7.9353
2021-12-03,8.0004
2021-12-04,8.0004
2021-12-05,8.0004
2021-12-06,8.0093
2021-12-07,8.043
2021-12-08,7.9846
2021-12-09,7.8949
2021-12-10,7.8187
2021-12-11,7.8187
2021-12-12,7.8187
2021-12-13,7.7626
2021-12-14,7.7199
2021-12-15,7.6885
2021-12-16,7.7132
2021-12-17,7.6459
2021-12-18,7.6459
2021-12-19,7.6459
2021-12-20,7.5584
2021-12-21,7.6302
2021-12-22,7.6302
2021-12-23,7.6684
2021-12-24,7.6684
2021-12-25,7.6684
2021-12-26,7.6684
2021-12-27,7.7065
2021-12-28,7.6773
2021-12-29,7.6482
2021-12-30,7.6257
2021-12-31,9.2231
2022-01-01,9.2231
2022-01-02,9.2231
2022-01-03,9.419
2022-01-04,9.3583
2022-01-05,9.2148
2022-01-06,9.1817
2022-01-07,9.1983
2022-01-08,9.1983
2022-01-09,9.1983
2022-01-10,9.1735
2022-01-11,9.1128
2022-01-12,9.3224
2022-01-13,9.4079
2022-01-14,9.4576
2022-01-15,9.4576
2022-01-16,9.4576
2022-01-17,9.4576
2022-01-18,9.3941
2022-01-19,9.6727
2022-01-20,9.6479
2022-01-21,9.5293
2022-01-22,9.5293
2022-01-23,9.5293
2022-01-24,9.51
2022-01-25,9.4852
2022-01-26,9.4217
2022-01-27,9.3252
2022-01-28,9.4438
2022-01-29,9.4438
2022-01-30,9.4438
2022-01-31,9.4438
2022-02-01,9.5845
2022-02-02,9.5762
2022-02-03,9.5845
2022-02-04,9.9899
2022-02-05,9.9899
2022-02-06,9.9899
2022-02-07,9.8686
2022-02-08,9.9044
2022-02-09,9.9182
2022-02-10,9.9403
2022-02-11,9.8741
2022-02-12,9.8741
2022-02-13,9.8741
2022-02-14,9.8493
2022-02-15,9.9596
2022-02-16,9.9651
2022-02-17,9.8741
2022-02-18,9.8824
2022-02-19,9.8824
2022-02-20,9.8824
2022-02-21,9.8824
2022-02-22,10.2934
2022-02-23,10.2627
2022-02-24,10.3262
2022-02-25,10.376
2022-02-26,10.376
2022-02-27,10.376
2022-02-28,10.434
2022-03-01,10.4112
2022-03-02,10.436
2022-03-03,10.4139
2022-03-04,10.2952
2022-03-05,10.2952
2022-03-06,10.2952
2022-03-07,10.1985
2022-03-08,10.2013
2022-03-09,10.251
2022-03-10,10.2234
2022-03-11,10.262
2022-03-12,10.262
2022-03-13,10.262
2022-03-14,10.2758
2022-03-15,10.2869
2022-03-16,10.2952
2022-03-17,10.3007
2022-03-18,10.2758
2022-03-19,10.2758
2022-03-20,10.2758
2022-03-21,10.2758
2022-03-22,10.2676
2022-03-23,10.2538
2022-03-24,10.2593
2022-03-25,10.2841
2022-03-26,10.2841
2022-03-27,10.2841
2022-03-28,10.3173
2022-03-29,10.3256
2022-03-30,10.2952
2022-03-31,9.9193
2022-04-01,9.9247
2022-04-02,9.9247
2022-04-03,9.9247
2022-04-04,9.9356
2022-04-05,9.941
2022-04-06,9.9383
2022-04-07,9.9492
2022-04-08,9.9492
2022-04-09,9.9492
2022-04-10,9.9492
2022-04-11,9.9301
2022-04-12,9.9301
2022-04-13,9.9668
2022-04-14,9.9641
2022-04-15,9.9641
2022-04-16,9.9641
2022-04-17,9.9641
2022-04-18,9.9695
2022-04-19,9.9805
2022-04-20,10.016
2022-04-21,10.0406
2022-04-22,9.9832
2022-04-23,9.9832
2022-04-24,9.9832
2022-04-25,9.9777
2022-04-26,9.9231
2022-04-27,9.9231
2022-04-28,9.9067
2022-04-29,9.8575
2022-04-30,9.8575
2022-05-01,9.8575
2022-05-02,9.863
2022-05-03,9.8439
2022-05-04,9.8766
2022-05-05,9.8083
2022-05-06,9.7892
2022-05-07,9.7892
2022-05-08,9.7892
2022-05-09,9.6218
2022-05-10,9.6464
2022-05-11,9.7748
2022-05-12,9.7229
2022-05-13,9.5617
2022-05-14,9.5617
2022-05-15,9.5617
2022-05-16,9.5863
2022-05-17,9.6628
2022-05-18,9.5781
2022-05-19,9.5234
2022-05-20,9.5699
2022-05-21,9.5699
2022-05-22,9.5699
2022-05-23,9.6874
2022-05-24,9.6245
2022-05-25,9.7202
2022-05-26,9.7366
2022-05-27,9.8022
2022-05-28,9.8022
2022-05-29,9.8022
2022-05-30,9.8022
2022-05-31,9.8186
2022-06-01,9.7858
2022-06-02,9.8432
2022-06-03,9.7967
2022-06-04,9.7967
2022-06-05,9.7967
2022-06-06,9.7502
2022-06-07,9.6901
2022-06-08,9.619
2022-06-09,9.5589
2022-06-10,9.5507
2022-06-11,9.5507
2022-06-12,9.5507
2022-06-13,9.4086
2022-06-14,9.3758
2022-06-15,9.4359
2022-06-16,9.3567
2022-06-17,9.4961
2022-06-18,9.4961
2022-06-19,9.4961
2022-06-20,9.4961
2022-06-21,9.5617
2022-06-22,9.5398
2022-06-23,9.6136
2022-06-24,9.6901
2022-06-25,9.6901
2022-06-26,9.6901
2022-06-27,9.671
2022-06-28,9.5726
2022-06-29,9.5535
2022-06-30,8.9811
2022-07-01,8.9864
2022-07-02,8.9864
2022-07-03,8.9864
2022-07-04,8.9864
2022-07-05,8.9497
2022-07-06,8.7847
2022-07-07,8.7638
2022-07-08,8.7402
2022-07-09,8.7402
2022-07-10,8.7402
2022-07-11,8.6878
2022-07-12,8.6276
2022-07-13,8.6119
2022-07-14,8.6302
2022-07-15,8.7795
2022-07-16,8.7795
2022-07-17,8.7795
2022-07-18,8.8764
2022-07-19,8.9576
2022-07-20,8.9392
2022-07-21,8.934
2022-07-22,8.9654
2022-07-23,8.9654
2022-07-24,8.9654
2022-07-25,9.0126
2022-07-26,8.989
2022-07-27,9.0073
2022-07-28,9.0152
2022-07-29,8.9733
2022-07-30,8.9733
2022-07-31,8.9733
2022-08-01,8.9549
2022-08-02,8.9759
2022-08-03,9.0257
2022-08-04,9.0885
2022-08-05,9.0414
2022-08-06,9.0414
2022-08-07,9.0414
2022-08-08,9.0426
2022-08-09,9.0452
2022-08-10,9.1055
2022-08-11,9.1134
2022-08-12,9.1553
2022-08-13,9.1553
2022-08-14,9.1553
2022-08-15,9.192
2022-08-16,9.2182
2022-08-17,9.2051
2022-08-18,9.2104
2022-08-19,9.1999
2022-08-20,9.1999
2022-08-21,9.1999
2022-08-22,9.1527
2022-08-23,9.1265
2022-08-24,9.1107
2022-08-25,9.1579
2022-08-26,9.1081
2022-08-27,9.1081
2022-08-28,9.1081
2022-08-29,9.116
2022-08-30,9.1107
2022-08-31,9.1003
2022-09-01,9.1265
2022-09-02,9.1003
2022-09-03,9.1003
2022-09-04,9.1003
2022-09-05,9.1003
2022-09-06,9.0557
2022-09-07,9.0688
2022-09-08,9.1343
2022-09-09,9.1868
2022-09-10,9.1868
2022-09-11,9.1868
2022-09-12,9.2418
2022-09-13,9.1081
2022-09-14,9.1212
2022-09-15,9.137
2022-09-16,9.1737
2022-09-17,9.1737
2022-09-18,9.1737
2022-09-19,9.2182
2022-09-20,9.1973
2022-09-21,9.1606
2022-09-22,9.1842
2022-09-23,9.1396
2022-09-24,9.1396
2022-09-25,9.1396
2022-09-26,9.0583
2022-09-27,9.0295
2022-09-28,9.1107
2022-09-29,9.1422
2022-09-30,8.4939
2022-10-01,8.4939
2022-10-02,8.4939
2022-10-03,8.6116
2022-10-04,8.6014
2022-10-05,8.5886
2022-10-06,8.4222
2022-10-07,8.499
2022-10-08,8.499
2022-10-09,8.499
2022-10-10,8.4145
2022-10-11,8.4325
2022-10-12,8.435
2022-10-13,8.5041
2022-10-14,8.4811
2022-10-15,8.4811
2022-10-16,8.4811
2022-10-17,8.5143
2022-10-18,8.5118
2022-10-19,8.4222
2022-10-20,8.4888
2022-10-21,8.5579
2022-10-22,8.5579
2022-10-23,8.5579
2022-10-24,8.5579
2022-10-25,8.5399
2022-10-26,8.4785
2022-10-27,8.4529
2022-10-28,8.476
2022-10-29,8.476
2022-10-30,8.476
2022-10-31,8.5451
2022-11-01,8.522
2022-11-02,8.4555
2022-11-03,8.2866
2022-11-04,8.1689
2022-11-05,8.1689
2022-11-06,8.1689
2022-11-07,8.1458
2022-11-08,8.133
2022-11-09,8.091
2022-11-10,8.1832
2022-11-11,8.0654
2022-11-12,8.0654
2022-11-13,8.0654
2022-11-14,8.0577
2022-11-15,8.1499
2022-11-16,8.2779
2022-11-17,8.324
2022-11-18,8.2959
2022-11-19,8.2959
2022-11-20,8.2959
2022-11-21,8.1627
2022-11-22,8.196
2022-11-23,8.2498
2022-11-24,8.2498
2022-11-25,8.2344
2022-11-26,8.2344
2022-11-27,8.2344
2022-11-28,8.1857
2022-11-29,8.2088
2022-11-30,8.2575
2022-12-01,8.26
2022-12-02,8.3087
2022-12-03,8.3087
2022-12-04,8.3087
2022-12-05,8.3753
2022-12-06,8.3112
2022-12-07,8.2831
2022-12-08,8.3548
2022-12-09,8.3138
2022-12-10,8.3138
2022-12-11,8.3138
2022-12-12,8.2728
2022-12-13,8.2728
2022-12-14,8.2831
2022-12-15,8.2318
2022-12-16,8.2779
2022-12-17,8.2779
2022-12-18,8.2779
2022-12-19,8.2882
2022-12-20,8.3061
2022-12-21,8.3522
2022-12-22,8.3727
2022-12-23,8.5059
2022-12-24,8.5059
2022-12-25,8.5059
2022-12-26,8.5059
2022-12-27,8.5392
2022-12-28,8.5289
2022-12-29,8.6493
2022-12-30,7.4272
2022-12-31,7.4272
2023-01-01,7.4272
2023-01-02,7.4272
2023-01-03,7.4317
2023-01-04,7.3957
2023-01-05,7.3551
2023-01-06,7.3461
2023-01-07,7.3461
2023-01-08,7.3461
2023-01-09,7.3168
2023-01-10,7.3551
2023-01-11,7.4114
2023-01-12,7.2559
2023-01-13,7.2176
2023-01-14,7.2176
2023-01-15,7.2176
2023-01-16,7.2176
2023-01-17,7.1274
2023-01-18,7.1612
2023-01-19,7.1612
2023-01-20,7.159
2023-01-21,7.159
2023-01-22,7.159
2023-01-23,7.0373
2023-01-24,7.0057
2023-01-25,7.0125
2023-01-26,7.1319
2023-01-27,7.0778
2023-01-28,7.0778
2023-01-29,7.0778
2023-01-30,7.0936
2023-01-31,7.1432
2023-02-01,7.1838
2023-02-02,7.2401
2023-02-03,7.2086
2023-02-04,7.2086
2023-02-05,7.2086
2023-02-06,7.159
2023-02-07,7.2469
2023-02-08,7.2153
2023-02-09,7.1635
2023-02-10,7.1432
2023-02-11,7.1432
2023-02-12,7.1432
2023-02-13,7.1838
2023-02-14,7.2266
2023-02-15,7.2649
2023-02-16,7.2875
2023-02-17,7.2086
2023-02-18,7.2086
2023-02-19,7.2086
2023-02-20,7.2086
2023-02-21,7.2536
2023-02-22,7.5309
2023-02-23,7.5309
2023-02-24,7.5737
2023-02-25,7.5737
2023-02-26,7.5737
2023-02-27,6.6474
2023-02-28,6.5775
2023-03-01,6.5662
2023-03-02,6.4872
2023-03-03,6.4962
2023-03-04,6.4962
2023-03-05,6.4962
2023-03-06,6.5098
2023-03-07,6.4872
2023-03-08,6.4692
2023-03-09,6.3496
2023-03-10,6.1555
2023-03-11,6.1555
2023-03-12,6.1555
2023-03-13,6.16
2023-03-14,6.151
2023-03-15,6.1239
2023-03-16,6.1081
2023-03-17,6.1126
