,LPLA US Equity
2023-03-19,14.1542
2023-03-20,14.8006
2023-03-21,15.3827
2023-03-22,14.7624
2023-03-23,14.6887
2023-03-24,13.9337
2023-03-25,13.9337
2023-03-26,13.9337
2023-03-27,14.4739
2023-03-28,14.4199
2023-03-29,14.5127
2023-03-30,14.3747
2023-03-31,12.1884
2023-04-01,12.1884
2023-04-02,12.1884
2023-04-03,11.9396
2023-04-04,11.6452
2023-04-05,11.6085
2023-04-06,11.5842
2023-04-07,11.5842
2023-04-08,11.5842
2023-04-09,11.5842
2023-04-10,11.9365
2023-04-11,11.8196
2023-04-12,11.8966
2023-04-13,12.0353
2023-04-14,12.2189
2023-04-15,12.2189
2023-04-16,12.2189
2023-04-17,12.2861
2023-04-18,12.2432
2023-04-19,12.4149
2023-04-20,12.3415
2023-04-21,12.2649
2023-04-22,12.2649
2023-04-23,12.2649
2023-04-24,12.343
2023-04-25,12.0906
2023-04-26,12.0368
2023-04-27,12.2199
2023-04-28,12.4752
2023-04-29,12.4752
2023-04-30,12.4752
2023-05-01,12.6086
2023-05-02,11.7349
2023-05-03,11.3024
2023-05-04,10.9592
2023-05-05,11.4632
2023-05-06,11.4632
2023-05-07,11.4632
2023-05-08,11.5822
2023-05-09,11.549
2023-05-10,11.4392
2023-05-11,11.3172
2023-05-12,11.3157
2023-05-13,11.3157
2023-05-14,11.3157
2023-05-15,11.4775
2023-05-16,11.4158
2023-05-17,11.7043
2023-05-18,11.7661
2023-05-19,11.8289
2023-05-20,11.8289
2023-05-21,11.8289
2023-05-22,11.8319
2023-05-23,11.7804
2023-05-24,11.6057
2023-05-25,11.833
2023-05-26,11.8146
2023-05-27,11.8146
2023-05-28,11.8146
2023-05-29,11.8146
2023-05-30,11.8564
2023-05-31,11.6655
2023-06-01,11.717
2023-06-02,12.0735
2023-06-03,12.0735
2023-06-04,12.0735
2023-06-05,11.9315
2023-06-06,11.9499
2023-06-07,12.1812
2023-06-08,11.9667
2023-06-09,12.1628
2023-06-10,12.1628
2023-06-11,12.1628
2023-06-12,11.765
2023-06-13,11.9371
2023-06-14,12.2185
2023-06-15,12.6454
2023-06-16,12.3906
2023-06-17,12.3906
2023-06-18,12.3906
2023-06-19,12.3906
2023-06-20,12.4023
2023-06-21,12.4748
2023-06-22,12.4299
2023-06-23,12.3528
2023-06-24,12.3528
2023-06-25,12.3528
2023-06-26,12.5131
2023-06-27,12.5826
2023-06-28,12.5172
2023-06-29,12.8461
2023-06-30,11.3269
2023-07-01,11.3269
2023-07-02,11.3269
2023-07-03,11.4665
2023-07-04,11.4665
2023-07-05,11.375
2023-07-06,11.4679
2023-07-07,11.6619
2023-07-08,11.6619
2023-07-09,11.6619
2023-07-10,11.4955
2023-07-11,11.5449
2023-07-12,11.4253
2023-07-13,11.5168
2023-07-14,11.4652
2023-07-15,11.4652
2023-07-16,11.4652
2023-07-17,11.7081
2023-07-18,12.0753
2023-07-19,11.8631
2023-07-20,12.0304
2023-07-21,11.9143
2023-07-22,11.9143
2023-07-23,11.9143
2023-07-24,11.9905
2023-07-25,12.0426
2023-07-26,12.1736
2023-07-27,12.0636
2023-07-28,11.6159
2023-07-29,11.6159
2023-07-30,11.6159
2023-07-31,11.7282
2023-08-01,11.852
2023-08-02,11.7995
2023-08-03,12.0154
2023-08-04,11.7674
2023-08-05,11.7674
2023-08-06,11.7674
2023-08-07,11.897
2023-08-08,11.7474
2023-08-09,11.4869
2023-08-10,11.4994
2023-08-11,11.5176
2023-08-12,11.5176
2023-08-13,11.5176
2023-08-14,11.5991
2023-08-15,11.3649
2023-08-16,11.3293
2023-08-17,11.2313
2023-08-18,11.4949
2023-08-19,11.4949
2023-08-20,11.4949
2023-08-21,11.8004
2023-08-22,11.6601
2023-08-23,11.6753
2023-08-24,11.9148
2023-08-25,11.8965
2023-08-26,11.8965
2023-08-27,11.8965
2023-08-28,12.011
2023-08-29,11.8502
2023-08-30,11.8636
2023-08-31,11.7389
2023-09-01,11.9063
2023-09-02,11.9063
2023-09-03,11.9063
2023-09-04,11.9063
2023-09-05,11.8627
2023-09-06,11.917
2023-09-07,11.9602
2023-09-08,12.2692
2023-09-09,12.2692
2023-09-10,12.2692
2023-09-11,12.1971
2023-09-12,12.2795
2023-09-13,12.2839
2023-09-14,12.4024
2023-09-15,12.4731
2023-09-16,12.4731
2023-09-17,12.4731
2023-09-18,12.4473
2023-09-19,12.4927
2023-09-20,12.4553
2023-09-21,12.1076
2023-09-22,12.2091
2023-09-23,12.2091
2023-09-24,12.2091
2023-09-25,12.1877
2023-09-26,12.0506
2023-09-27,12.027
2023-09-28,12.1071
2023-09-29,11.8881
2023-09-30,11.8881
2023-10-01,11.8881
2023-10-02,11.9113
2023-10-03,11.5833
2023-10-04,11.6644
2023-10-05,11.7649
2023-10-06,11.9811
2023-10-07,11.9811
2023-10-08,11.9811
2023-10-09,11.8508
2023-10-10,11.867
2023-10-11,11.7008
2023-10-12,11.4574
2023-10-13,11.4587
2023-10-14,11.4587
2023-10-15,11.4587
2023-10-16,11.6456
2023-10-17,11.9065
2023-10-18,11.6728
2023-10-19,11.3719
2023-10-20,11.1824
2023-10-21,11.1824
2023-10-22,11.1824
2023-10-23,11.0781
2023-10-24,11.1158
2023-10-25,10.9478
2023-10-26,11.1987
2023-10-27,11.0917
2023-10-28,11.0917
2023-10-29,11.0917
2023-10-30,11.1713
2023-10-31,11.2249
2023-11-01,10.9623
2023-11-02,11.0097
2023-11-03,10.9428
2023-11-04,10.9428
2023-11-05,10.9428
2023-11-06,11.068
2023-11-07,11.0888
2023-11-08,11.1649
2023-11-09,11.331
2023-11-10,11.4009
2023-11-11,11.4009
2023-11-12,11.4009
2023-11-13,11.314
2023-11-14,11.118
2023-11-15,11.0932
2023-11-16,11.0728
2023-11-17,11.2223
2023-11-18,11.2223
2023-11-19,11.2223
2023-11-20,11.2505
2023-11-21,11.3636
2023-11-22,11.304
2023-11-23,11.304
2023-11-24,11.4131
2023-11-25,11.4131
2023-11-26,11.4131
2023-11-27,11.4896
2023-11-28,10.8745
2023-11-29,10.8902
2023-11-30,11.1284
2023-12-01,11.1149
2023-12-02,11.1149
2023-12-03,11.1149
2023-12-04,11.1332
2023-12-05,11.1175
2023-12-06,10.8893
2023-12-07,10.8693
2023-12-08,11.2071
2023-12-09,11.2071
2023-12-10,11.2071
2023-12-11,11.2601
2023-12-12,11.3762
2023-12-13,10.798
2023-12-14,10.8037
2023-12-15,10.589
2023-12-16,10.589
2023-12-17,10.589
2023-12-18,10.9515
2023-12-19,11.1414
2023-12-20,11.0975
2023-12-21,11.1593
2023-12-22,11.2788
2023-12-23,11.2788
2023-12-24,11.2788
2023-12-25,11.2788
2023-12-26,11.3449
2023-12-27,11.3618
2023-12-28,11.3962
2023-12-29,12.7288
2023-12-30,12.7288
2023-12-31,12.7288
2024-01-01,12.7288
2024-01-02,12.8738
2024-01-03,12.9656
2024-01-04,12.9633
2024-01-05,13.05
2024-01-06,13.05
2024-01-07,13.05
2024-01-08,13.1895
2024-01-09,12.9712
2024-01-10,13.0324
2024-01-11,12.974
2024-01-12,12.8822
2024-01-13,12.8822
2024-01-14,12.8822
2024-01-15,12.8822
2024-01-16,12.9809
2024-01-17,13.0282
2024-01-18,13.1468
2024-01-19,13.284
2024-01-20,13.284
2024-01-21,13.284
2024-01-22,13.4031
2024-01-23,13.3554
2024-01-24,13.3985
2024-01-25,13.3341
2024-01-26,13.4421
2024-01-27,13.4421
2024-01-28,13.4421
2024-01-29,13.3155
2024-01-30,13.5023
2024-01-31,13.265
2024-02-01,13.3239
2024-02-02,13.6737
2024-02-03,13.6737
2024-02-04,13.6737
2024-02-05,13.5373
2024-02-06,13.2294
2024-02-07,13.3346
2024-02-08,13.3351
2024-02-09,13.5327
2024-02-10,13.5327
2024-02-11,13.5327
2024-02-12,13.6842
2024-02-13,13.9752
2024-02-14,13.8471
2024-02-15,13.9597
2024-02-16,13.9688
2024-02-17,13.9688
2024-02-18,13.9688
2024-02-19,13.9688
2024-02-20,13.8864
2024-02-21,13.8838
2024-02-22,14.1644
2024-02-23,14.1968
2024-02-24,14.1968
2024-02-25,14.1968
2024-02-26,14.4053
2024-02-27,14.4062
2024-02-28,14.4254
2024-02-29,14.4035
2024-03-01,14.3282
2024-03-02,14.3282
2024-03-03,14.3282
2024-03-04,14.3948
2024-03-05,14.242
2024-03-06,14.3492
2024-03-07,14.4427
2024-03-08,14.2251
2024-03-09,14.2251
2024-03-10,14.2251
2024-03-11,14.231
2024-03-12,14.2835
2024-03-13,14.1607
2024-03-14,14.2369
2024-03-15,14.4286
2024-03-16,14.4286
2024-03-17,14.4286
2024-03-18,14.4884
2024-03-19,14.4866
2024-03-20,14.4478
2024-03-21,14.6718
2024-03-22,14.0603
2024-03-23,14.0603
2024-03-24,14.0603
2024-03-25,14.1589
2024-03-26,14.0535
2024-03-27,14.1617
2024-03-28,14.2351
2024-03-29,14.2351
2024-03-30,14.2351
2024-03-31,14.2351
2024-04-01,14.3741
2024-04-02,14.2524
2024-04-03,14.2354
2024-04-04,13.9186
2024-04-05,14.0967
2024-04-06,14.0967
2024-04-07,14.0967
2024-04-08,14.1425
