,CE US Equity
2020-08-07,26.4867
2020-08-08,26.4867
2020-08-09,26.4867
2020-08-10,26.9117
2020-08-11,26.8823
2020-08-12,26.6865
2020-08-13,26.4985
2020-08-14,26.5847
2020-08-15,26.5847
2020-08-16,26.5847
2020-08-17,26.4437
2020-08-18,26.3575
2020-08-19,26.3457
2020-08-20,26.287
2020-08-21,26.2576
2020-08-22,26.2576
2020-08-23,26.2576
2020-08-24,26.8941
2020-08-25,26.7198
2020-08-26,26.8412
2020-08-27,26.8765
2020-08-28,27.0664
2020-08-29,27.0664
2020-08-30,27.0664
2020-08-31,26.52
2020-09-01,27.3073
2020-09-02,27.5032
2020-09-03,27.0273
2020-09-04,27.5051
2020-09-05,27.5051
2020-09-06,27.5051
2020-09-07,27.5051
2020-09-08,27.1095
2020-09-09,27.5561
2020-09-10,27.2936
2020-09-11,27.5835
2020-09-12,27.5835
2020-09-13,27.5835
2020-09-14,28.1377
2020-09-15,28.3179
2020-09-16,28.927
2020-09-17,29.0797
2020-09-18,29.0014
2020-09-19,29.0014
2020-09-20,29.0014
2020-09-21,28.1632
2020-09-22,28.0888
2020-09-23,27.4797
2020-09-24,27.3641
2020-09-25,27.4973
2020-09-26,27.4973
2020-09-27,27.4973
2020-09-28,27.9791
2020-09-29,27.6422
2020-09-30,31.6755
2020-10-01,31.3602
2020-10-02,31.8544
2020-10-03,31.8544
2020-10-04,31.8544
2020-10-05,32.4022
2020-10-06,32.5073
2020-10-07,33.6902
2020-10-08,34.0234
2020-10-09,33.9988
2020-10-10,33.9988
2020-10-11,33.9988
2020-10-12,33.8758
2020-10-13,33.6701
2020-10-14,34.1464
2020-10-15,34.37
2020-10-16,34.5042
2020-10-17,34.5042
2020-10-18,34.5042
2020-10-19,33.9675
2020-10-20,33.8915
2020-10-21,33.6321
2020-10-22,34.0502
2020-10-23,34.5221
2020-10-24,34.5221
2020-10-25,34.5221
2020-10-26,33.1708
2020-10-27,32.4217
2020-10-28,32.2892
2020-10-29,32.793
2020-10-30,32.7311
2020-10-31,32.7311
2020-11-01,32.7311
2020-11-02,33.6128
2020-11-03,33.8603
2020-11-04,33.0979
2020-11-05,34.0923
2020-11-06,34.0967
2020-11-07,34.0967
2020-11-08,34.0967
2020-11-09,35.5463
2020-11-10,35.9065
2020-11-11,35.9772
2020-11-12,35.1419
2020-11-13,36.0236
2020-11-14,36.0236
2020-11-15,36.0236
2020-11-16,36.9959
2020-11-17,36.9075
2020-11-18,37.0843
2020-11-19,37.1594
2020-11-20,36.797
2020-11-21,36.797
2020-11-22,36.797
2020-11-23,37.345
2020-11-24,38.019
2020-11-25,37.0401
2020-11-26,37.0401
2020-11-27,37.1881
2020-11-28,37.1881
2020-11-29,37.1881
2020-11-30,36.2269
2020-12-01,36.4457
2020-12-02,36.5186
2020-12-03,36.3087
2020-12-04,36.9583
2020-12-05,36.9583
2020-12-06,36.9583
2020-12-07,36.3263
2020-12-08,36.4965
2020-12-09,36.4965
2020-12-10,36.5893
2020-12-11,36.5959
2020-12-12,36.5959
2020-12-13,36.5959
2020-12-14,36.1518
2020-12-15,36.5981
2020-12-16,36.3794
2020-12-17,36.5871
2020-12-18,36.7639
2020-12-19,36.7639
2020-12-20,36.7639
2020-12-21,36.5429
2020-12-22,36.4214
2020-12-23,36.2402
2020-12-24,36.3418
2020-12-25,36.3418
2020-12-26,36.3418
2020-12-27,36.3418
2020-12-28,35.8822
2020-12-29,35.8247
2020-12-30,36.2866
2020-12-31,26.9616
2021-01-01,26.9616
2021-01-02,26.9616
2021-01-03,26.9616
2021-01-04,26.261
2021-01-05,27.2517
2021-01-06,28.1166
2021-01-07,28.6181
2021-01-08,28.1638
2021-01-09,28.1638
2021-01-10,28.1638
2021-01-11,28.1935
2021-01-12,28.501
2021-01-13,28.1603
2021-01-14,28.2948
2021-01-15,27.685
2021-01-16,27.685
2021-01-17,27.685
2021-01-18,27.685
2021-01-19,27.4159
2021-01-20,27.3862
2021-01-21,27.3793
2021-01-22,27.2168
2021-01-23,27.2168
2021-01-24,27.2168
2021-01-25,26.6891
2021-01-26,26.212
2021-01-27,25.1147
2021-01-28,25.5184
2021-01-29,25.6005
2021-01-30,25.6005
2021-01-31,25.6005
2021-02-01,25.6913
2021-02-02,26.102
2021-02-03,26.3169
2021-02-04,26.2837
2021-02-05,26.5038
2021-02-06,26.5038
2021-02-07,26.5038
2021-02-08,26.9791
2021-02-09,26.8638
2021-02-10,26.8236
2021-02-11,27.0543
2021-02-12,26.9092
2021-02-13,26.9092
2021-02-14,26.9092
2021-02-15,26.9092
2021-02-16,26.6344
2021-02-17,26.8563
2021-02-18,26.6822
2021-02-19,27.3341
2021-02-20,27.3341
2021-02-21,27.3341
2021-02-22,27.7266
2021-02-23,27.6311
2021-02-24,28.3564
2021-02-25,27.9468
2021-02-26,27.9639
2021-02-27,27.9639
2021-02-28,27.9639
2021-03-01,28.5782
2021-03-02,28.6141
2021-03-03,28.7608
2021-03-04,28.4554
2021-03-05,29.4916
2021-03-06,29.4916
2021-03-07,29.4916
2021-03-08,29.8739
2021-03-09,29.065
2021-03-10,29.4404
2021-03-11,29.3449
2021-03-12,29.5155
2021-03-13,29.5155
2021-03-14,29.5155
2021-03-15,29.1588
2021-03-16,28.7817
2021-03-17,29.2681
2021-03-18,29.6299
2021-03-19,29.4541
2021-03-20,29.4541
2021-03-21,29.4541
2021-03-22,29.3346
2021-03-23,28.4011
2021-03-24,28.6485
2021-03-25,29.7903
2021-03-26,30.3159
2021-03-27,30.3159
2021-03-28,30.3159
2021-03-29,30.2357
2021-03-30,30.1111
2021-03-31,25.3482
2021-04-01,25.6462
2021-04-02,25.6462
2021-04-03,25.6462
2021-04-04,25.6462
2021-04-05,25.9084
2021-04-06,25.8797
2021-04-07,25.5187
2021-04-08,25.3898
2021-04-09,25.7092
2021-04-10,25.7092
2021-04-11,25.7092
2021-04-12,26.0258
2021-04-13,25.6519
2021-04-14,25.874
2021-04-15,26.1591
2021-04-16,26.51
2021-04-17,26.51
2021-04-18,26.51
2021-04-19,26.5602
2021-04-20,26.1691
2021-04-21,26.616
2021-04-22,25.9585
2021-04-23,26.1168
2021-04-24,26.1168
2021-04-25,26.1168
2021-04-26,26.1818
2021-04-27,26.008
2021-04-28,25.9599
2021-04-29,26.1861
2021-04-30,26.025
2021-05-01,26.025
2021-05-02,26.025
2021-05-03,26.4701
2021-05-04,27.2262
2021-05-05,27.5569
2021-05-06,27.6841
2021-05-07,27.718
2021-05-08,27.718
2021-05-09,27.718
2021-05-10,27.5159
2021-05-11,27.6572
2021-05-12,26.9223
2021-05-13,27.4382
2021-05-14,27.5145
2021-05-15,27.5145
2021-05-16,27.5145
2021-05-17,27.7745
2021-05-18,27.4919
2021-05-19,27.1188
2021-05-20,27.1032
2021-05-21,27.0849
2021-05-22,27.0849
2021-05-23,27.0849
2021-05-24,27.3392
2021-05-25,27.0368
2021-05-26,27.0566
2021-05-27,27.2601
2021-05-28,27.2686
2021-05-29,27.2686
2021-05-30,27.2686
2021-05-31,27.2686
2021-06-01,27.6897
2021-06-02,27.3166
2021-06-03,27.5046
2021-06-04,27.3944
2021-06-05,27.3944
2021-06-06,27.3944
2021-06-07,27.2474
2021-06-08,27.2036
2021-06-09,26.8206
2021-06-10,26.6595
2021-06-11,26.5464
2021-06-12,26.5464
2021-06-13,26.5464
2021-06-14,25.9995
2021-06-15,26.032
2021-06-16,25.4568
2021-06-17,24.7799
2021-06-18,24.5863
2021-06-19,24.5863
2021-06-20,24.5863
2021-06-21,24.9961
2021-06-22,24.8845
2021-06-23,24.9085
2021-06-24,25.0866
2021-06-25,25.112
2021-06-26,25.112
2021-06-27,25.112
2021-06-28,24.852
2021-06-29,24.6725
2021-06-30,15.7378
2021-07-01,15.8728
2021-07-02,16.0122
2021-07-03,16.0122
2021-07-04,16.0122
2021-07-05,16.0122
2021-07-06,15.6134
2021-07-07,15.7264
2021-07-08,15.5739
2021-07-09,15.907
2021-07-10,15.907
2021-07-11,15.907
2021-07-12,15.9815
2021-07-13,15.9631
2021-07-14,15.9596
2021-07-15,16.12
2021-07-16,15.8036
2021-07-17,15.8036
2021-07-18,15.8036
2021-07-19,15.389
2021-07-20,15.6852
2021-07-21,15.7264
2021-07-22,15.4994
2021-07-23,15.6635
2021-07-24,15.6635
2021-07-25,15.6635
2021-07-26,15.7283
2021-07-27,15.775
2021-07-28,15.7543
2021-07-29,15.9116
2021-07-30,15.9194
2021-07-31,15.9194
2021-08-01,15.9194
2021-08-02,15.7655
2021-08-03,15.9592
2021-08-04,15.6393
2021-08-05,15.6842
2021-08-06,15.8926
2021-08-07,15.8926
2021-08-08,15.8926
2021-08-09,15.9825
2021-08-10,16.3146
2021-08-11,16.5593
2021-08-12,16.529
2021-08-13,16.491
2021-08-14,16.491
2021-08-15,16.491
2021-08-16,16.2428
2021-08-17,16.0033
2021-08-18,15.8381
2021-08-19,15.6246
2021-08-20,15.7499
2021-08-21,15.7499
2021-08-22,15.7499
2021-08-23,15.8917
2021-08-24,16.0638
2021-08-25,16.2074
2021-08-26,16.1287
2021-08-27,16.3068
2021-08-28,16.3068
2021-08-29,16.3068
2021-08-30,16.2316
2021-08-31,16.1641
2021-09-01,16.0284
2021-09-02,15.9739
2021-09-03,15.8649
2021-09-04,15.8649
2021-09-05,15.8649
2021-09-06,15.8649
2021-09-07,15.6349
2021-09-08,15.5156
2021-09-09,15.6678
2021-09-10,15.6981
2021-09-11,15.6981
2021-09-12,15.6981
2021-09-13,15.756
2021-09-14,15.3954
2021-09-15,15.5294
2021-09-16,15.6246
2021-09-17,15.3262
2021-09-18,15.3262
2021-09-19,15.3262
2021-09-20,15.0046
2021-09-21,15.0746
2021-09-22,15.0461
2021-09-23,15.3729
2021-09-24,15.6669
2021-09-25,15.6669
2021-09-26,15.6669
2021-09-27,15.8753
2021-09-28,15.7102
2021-09-29,15.7534
2021-09-30,12.1136
2021-10-01,12.2959
2021-10-02,12.2959
2021-10-03,12.2959
2021-10-04,12.2932
2021-10-05,12.7362
2021-10-06,12.6715
2021-10-07,12.7552
2021-10-08,12.6872
2021-10-09,12.6872
2021-10-10,12.6872
2021-10-11,12.7382
2021-10-12,12.6987
2021-10-13,12.6599
2021-10-14,12.9369
2021-10-15,13.0736
2021-10-16,13.0736
2021-10-17,13.0736
2021-10-18,13.0213
2021-10-19,13.0641
2021-10-20,13.1968
2021-10-21,13.1431
2021-10-22,13.0959
2021-10-23,13.0959
2021-10-24,13.0959
2021-10-25,13.2912
2021-10-26,13.2979
2021-10-27,12.7692
2021-10-28,12.8952
2021-10-29,12.6312
2021-10-30,12.6312
2021-10-31,12.6312
2021-11-01,12.6312
2021-11-02,12.9392
2021-11-03,12.9705
2021-11-04,12.9852
2021-11-05,13.1572
2021-11-06,13.1572
2021-11-07,13.1572
2021-11-08,13.1965
2021-11-09,13.3912
2021-11-10,13.1279
2021-11-11,13.2339
2021-11-12,13.2059
2021-11-13,13.2059
2021-11-14,13.2059
2021-11-15,13.0252
2021-11-16,13.1059
2021-11-17,12.9905
2021-11-18,13.0279
2021-11-19,12.9132
2021-11-20,12.9132
2021-11-21,12.9132
2021-11-22,12.9305
2021-11-23,13.0299
2021-11-24,12.9279
2021-11-25,12.9279
2021-11-26,12.5899
2021-11-27,12.5899
2021-11-28,12.5899
2021-11-29,12.5165
2021-11-30,11.9545
2021-12-01,11.7932
2021-12-02,12.1198
2021-12-03,12.0918
2021-12-04,12.0918
2021-12-05,12.0918
2021-12-06,12.4078
2021-12-07,12.5205
2021-12-08,12.5185
2021-12-09,12.4385
2021-12-10,12.5919
2021-12-11,12.5919
2021-12-12,12.5919
2021-12-13,12.4018
2021-12-14,12.5032
2021-12-15,12.5325
2021-12-16,12.7359
2021-12-17,12.4792
2021-12-18,12.4792
2021-12-19,12.4792
2021-12-20,12.2572
2021-12-21,12.4332
2021-12-22,12.4952
2021-12-23,12.6185
2021-12-24,12.6185
2021-12-25,12.6185
2021-12-26,12.6185
2021-12-27,12.7859
2021-12-28,12.8959
2021-12-29,13.0025
2021-12-30,12.9392
2021-12-31,11.4727
2022-01-01,11.4727
2022-01-02,11.4727
2022-01-03,11.4407
2022-01-04,11.7034
2022-01-05,11.7952
2022-01-06,11.6771
2022-01-07,11.6972
2022-01-08,11.6972
2022-01-09,11.6972
2022-01-10,11.5975
2022-01-11,11.6463
2022-01-12,11.7347
2022-01-13,11.7695
2022-01-14,11.779
2022-01-15,11.779
2022-01-16,11.779
2022-01-17,11.779
2022-01-18,11.6104
2022-01-19,11.4749
2022-01-20,11.3007
2022-01-21,11.0577
2022-01-22,11.0577
2022-01-23,11.0577
2022-01-24,11.0661
2022-01-25,11.0123
2022-01-26,11.0011
2022-01-27,11.0252
2022-01-28,10.6393
2022-01-29,10.6393
2022-01-30,10.6393
2022-01-31,10.781
2022-02-01,10.8885
2022-02-02,10.9569
2022-02-03,11.014
2022-02-04,10.8258
2022-02-05,10.8258
2022-02-06,10.8258
2022-02-07,10.7468
2022-02-08,10.9249
2022-02-09,11.0549
2022-02-10,10.9531
2022-02-11,10.7058
2022-02-12,10.7058
2022-02-13,10.7058
2022-02-14,10.628
2022-02-15,10.8581
2022-02-16,10.7347
2022-02-17,10.5591
2022-02-18,10.0768
2022-02-19,10.0768
2022-02-20,10.0768
2022-02-21,10.0768
2022-02-22,10.0667
2022-02-23,9.7572
2022-02-24,9.6855
2022-02-25,9.9117
2022-02-26,9.9117
2022-02-27,9.9117
2022-02-28,9.8006
2022-03-01,9.5994
2022-03-02,10.0234
2022-03-03,10.1034
2022-03-04,9.9462
2022-03-05,9.9462
2022-03-06,9.9462
2022-03-07,9.486
2022-03-08,9.5016
2022-03-09,9.7633
2022-03-10,9.7617
2022-03-11,9.73
2022-03-12,9.73
2022-03-13,9.73
2022-03-14,9.83
2022-03-15,9.7595
2022-03-16,9.9651
2022-03-17,9.9834
2022-03-18,9.999
2022-03-19,9.999
2022-03-20,9.999
2022-03-21,9.9934
2022-03-22,10.0451
2022-03-23,9.9234
2022-03-24,10.0551
2022-03-25,10.069
2022-03-26,10.069
2022-03-27,10.069
2022-03-28,10.0523
2022-03-29,10.1923
2022-03-30,10.0984
2022-03-31,9.0224
2022-04-01,9.063
2022-04-02,9.063
2022-04-03,9.063
2022-04-04,9.0479
2022-04-05,9.0048
2022-04-06,8.9004
2022-04-07,8.9351
2022-04-08,9.1026
2022-04-09,9.1026
2022-04-10,9.1026
2022-04-11,9.1282
2022-04-12,9.0776
2022-04-13,9.2356
2022-04-14,9.1378
2022-04-15,9.1378
2022-04-16,9.1378
2022-04-17,9.1378
2022-04-18,9.1453
2022-04-19,9.2492
2022-04-20,9.2968
2022-04-21,9.2818
2022-04-22,9.0143
2022-04-23,9.0143
2022-04-24,9.0143
2022-04-25,8.9742
2022-04-26,8.8402
2022-04-27,8.8819
2022-04-28,9.0254
2022-04-29,9.2457
2022-04-30,9.2457
2022-05-01,9.2457
2022-05-02,9.1959
2022-05-03,9.4167
2022-05-04,9.7055
2022-05-05,9.4776
2022-05-06,9.3488
2022-05-07,9.3488
2022-05-08,9.3488
2022-05-09,9.0434
2022-05-10,8.9398
2022-05-11,8.9735
2022-05-12,8.8472
2022-05-13,9.0233
2022-05-14,9.0233
2022-05-15,9.0233
2022-05-16,9.132
2022-05-17,9.6768
2022-05-18,9.4655
2022-05-19,9.4006
2022-05-20,9.4363
2022-05-21,9.4363
2022-05-22,9.4363
2022-05-23,9.4896
2022-05-24,9.3729
2022-05-25,9.4735
2022-05-26,9.6889
2022-05-27,9.8629
2022-05-28,9.8629
2022-05-29,9.8629
2022-05-30,9.8629
2022-05-31,9.7276
2022-06-01,9.6622
2022-06-02,9.8227
2022-06-03,9.7432
2022-06-04,9.7432
2022-06-05,9.7432
2022-06-06,9.8659
2022-06-07,9.9681
2022-06-08,9.8242
2022-06-09,9.6647
2022-06-10,9.1843
2022-06-11,9.1843
2022-06-12,9.1843
2022-06-13,8.7823
2022-06-14,8.7059
2022-06-15,8.6138
2022-06-16,8.0509
2022-06-17,8.0162
2022-06-18,8.0162
2022-06-19,8.0162
2022-06-20,8.0162
2022-06-21,8.0967
2022-06-22,7.9266
2022-06-23,7.9065
2022-06-24,8.2712
2022-06-25,8.2712
2022-06-26,8.2712
2022-06-27,8.1274
2022-06-28,8.0418
2022-06-29,7.8768
2022-06-30,7.9285
2022-07-01,7.8295
2022-07-02,7.8295
2022-07-03,7.8295
2022-07-04,7.8295
2022-07-05,7.689
2022-07-06,7.71
2022-07-07,7.7923
2022-07-08,7.6864
2022-07-09,7.6864
2022-07-10,7.6864
2022-07-11,7.5916
2022-07-12,7.6167
2022-07-13,7.4359
2022-07-14,7.3584
2022-07-15,7.4637
2022-07-16,7.4637
2022-07-17,7.4637
2022-07-18,7.5104
2022-07-19,7.8253
2022-07-20,7.8158
2022-07-21,7.8017
2022-07-22,7.7048
2022-07-23,7.7048
2022-07-24,7.7048
2022-07-25,7.7996
2022-07-26,7.7692
2022-07-27,7.9557
2022-07-28,8.0422
2022-07-29,7.9255
2022-07-30,7.9255
2022-07-31,7.9255
2022-08-01,7.7342
2022-08-02,7.6079
2022-08-03,7.5644
2022-08-04,7.5832
2022-08-05,7.5764
2022-08-06,7.5764
2022-08-07,7.5764
2022-08-08,7.5838
2022-08-09,7.5675
2022-08-10,7.7347
2022-08-11,7.8579
2022-08-12,7.9313
2022-08-13,7.9313
2022-08-14,7.9313
2022-08-15,7.8579
2022-08-16,7.9423
2022-08-17,7.7793
2022-08-18,7.8941
2022-08-19,7.7767
2022-08-20,7.7767
2022-08-21,7.7767
2022-08-22,7.5848
2022-08-23,7.8464
2022-08-24,7.8668
2022-08-25,7.9837
2022-08-26,7.7358
2022-08-27,7.7358
2022-08-28,7.7358
2022-08-29,7.7945
2022-08-30,7.6802
2022-08-31,7.5769
2022-09-01,7.4642
2022-09-02,7.3683
2022-09-03,7.3683
2022-09-04,7.3683
2022-09-05,7.3683
2022-09-06,7.3395
2022-09-07,7.5439
2022-09-08,7.6545
2022-09-09,7.8092
2022-09-10,7.8092
2022-09-11,7.8092
2022-09-12,7.8972
2022-09-13,7.4946
2022-09-14,7.4265
2022-09-15,7.3851
2022-09-16,7.1351
2022-09-17,7.1351
2022-09-18,7.1351
2022-09-19,7.2079
2022-09-20,6.9757
2022-09-21,6.8661
2022-09-22,6.6895
2022-09-23,6.5359
2022-09-24,6.5359
2022-09-25,6.5359
2022-09-26,6.3708
2022-09-27,6.3933
2022-09-28,6.5878
2022-09-29,6.4421
2022-09-30,7.0555
2022-10-01,7.0555
2022-10-02,7.0555
2022-10-03,7.2847
2022-10-04,7.4411
2022-10-05,7.3153
2022-10-06,7.1872
2022-10-07,7.0496
2022-10-08,7.0496
2022-10-09,7.0496
2022-10-10,7.1442
2022-10-11,7.0949
2022-10-12,7.0308
2022-10-13,7.2265
2022-10-14,6.9579
2022-10-15,6.9579
2022-10-16,6.9579
2022-10-17,7.1513
2022-10-18,7.3241
2022-10-19,7.1877
2022-10-20,7.156
2022-10-21,7.3083
2022-10-22,7.3083
2022-10-23,7.3083
2022-10-24,7.2177
2022-10-25,7.3894
2022-10-26,7.4041
2022-10-27,7.3788
2022-10-28,7.3941
2022-10-29,7.3941
2022-10-30,7.3941
2022-10-31,7.3953
2022-11-01,7.527
2022-11-02,7.2706
2022-11-03,7.2994
2022-11-04,7.1535
2022-11-05,7.1535
2022-11-06,7.1535
2022-11-07,7.1806
2022-11-08,7.2641
2022-11-09,7.1423
2022-11-10,7.8801
2022-11-11,8.2489
2022-11-12,8.2489
2022-11-13,8.2489
2022-11-14,7.9218
2022-11-15,7.7924
2022-11-16,7.66
2022-11-17,7.5877
2022-11-18,7.7
2022-11-19,7.7
2022-11-20,7.7
2022-11-21,7.6024
2022-11-22,7.8677
2022-11-23,7.8759
2022-11-24,7.8759
2022-11-25,7.9007
2022-11-26,7.9007
2022-11-27,7.9007
2022-11-28,7.673
2022-11-29,7.9542
2022-11-30,8.0572
2022-12-01,8.0683
2022-12-02,8.1636
2022-12-03,8.1636
2022-12-04,8.1636
2022-12-05,8.1207
2022-12-06,7.9107
2022-12-07,7.74
2022-12-08,7.6971
2022-12-09,7.7665
2022-12-10,7.7665
2022-12-11,7.7665
2022-12-12,7.9365
2022-12-13,8.1566
2022-12-14,7.9795
2022-12-15,7.7689
2022-12-16,7.7177
2022-12-17,7.7177
2022-12-18,7.7177
2022-12-19,7.6853
2022-12-20,7.7095
2022-12-21,7.8071
2022-12-22,7.6942
2022-12-23,7.7783
2022-12-24,7.7783
2022-12-25,7.7783
2022-12-26,7.7783
2022-12-27,7.8483
2022-12-28,7.6571
2022-12-29,7.833
2022-12-30,18.2536
2022-12-31,18.2536
2023-01-01,18.2536
2023-01-02,18.2536
2023-01-03,18.2559
2023-01-04,18.7969
2023-01-05,18.9314
2023-01-06,19.3843
2023-01-07,19.3843
2023-01-08,19.3843
2023-01-09,19.3984
2023-01-10,19.5344
2023-01-11,19.5816
2023-01-12,19.779
2023-01-13,19.7514
2023-01-14,19.7514
2023-01-15,19.7514
2023-01-16,19.7514
2023-01-17,19.6555
2023-01-18,19.5462
2023-01-19,19.3811
2023-01-20,19.775
2023-01-21,19.775
2023-01-22,19.775
2023-01-23,19.882
2023-01-24,19.8332
2023-01-25,19.7656
2023-01-26,19.6846
2023-01-27,19.6893
2023-01-28,19.6893
2023-01-29,19.6893
2023-01-30,19.8033
2023-01-31,19.9016
2023-02-01,20.0416
2023-02-02,20.1823
2023-02-03,20.0785
2023-02-04,20.0785
2023-02-05,20.0785
2023-02-06,19.8167
2023-02-07,19.9574
2023-02-08,19.768
2023-02-09,19.6697
2023-02-10,19.6406
2023-02-11,19.6406
2023-02-12,19.6406
2023-02-13,19.8033
2023-02-14,19.8136
2023-02-15,19.8772
2023-02-16,19.7467
2023-02-17,19.5635
2023-02-18,19.5635
2023-02-19,19.5635
2023-02-20,19.5635
2023-02-21,19.1114
2023-02-22,19.1955
2023-02-23,19.2396
2023-02-24,19.4747
2023-02-25,19.4747
2023-02-26,19.4747
2023-02-27,19.4542
2023-02-28,19.3575
2023-03-01,19.6312
2023-03-02,19.9341
2023-03-03,20.0111
2023-03-04,20.0111
2023-03-05,20.0111
2023-03-06,19.6619
2023-03-07,19.4707
2023-03-08,19.4936
2023-03-09,19.3507
2023-03-10,18.9858
2023-03-11,18.9858
2023-03-12,18.9858
2023-03-13,18.6724
2023-03-14,18.8942
2023-03-15,18.4369
2023-03-16,18.6017
2023-03-17,18.4924
