,PSX US Equity
2020-05-14,14.5736
2020-05-15,14.5736
2020-05-16,14.5736
2020-05-17,14.5736
2020-05-18,14.5736
2020-05-19,14.5736
2020-05-20,14.5736
2020-05-21,14.5736
2020-05-22,14.5736
2020-05-23,14.5736
2020-05-24,14.5736
2020-05-25,14.5736
2020-05-26,14.5736
2020-05-27,14.5736
2020-05-28,14.5736
2020-05-29,14.5736
2020-05-30,14.5736
2020-05-31,14.5736
2020-06-01,14.5736
2020-06-02,14.5736
2020-06-03,14.5736
2020-06-04,14.5736
2020-06-05,14.5736
2020-06-06,14.5736
2020-06-07,14.5736
2020-06-08,14.5736
2020-06-09,14.5736
2020-06-10,14.5736
2020-06-11,14.5736
2020-06-12,14.5736
2020-06-13,14.5736
2020-06-14,14.5736
2020-06-15,14.5736
2020-06-16,14.5736
2020-06-17,14.5736
2020-06-18,14.5736
2020-06-19,14.5736
2020-06-20,14.5736
2020-06-21,14.5736
2020-06-22,14.5736
2020-06-23,14.5736
2020-06-24,14.5736
2020-06-25,14.5736
2020-06-26,14.5736
2020-06-27,14.5736
2020-06-28,14.5736
2020-06-29,14.5736
2020-06-30,14.5736
2020-07-01,14.5736
2020-07-02,14.5736
2020-07-03,14.5736
2020-07-04,14.5736
2020-07-05,14.5736
2020-07-06,14.5736
2020-07-07,14.5736
2020-07-08,14.5736
2020-07-09,14.5736
2020-07-10,14.5736
2020-07-11,14.5736
2020-07-12,14.5736
2020-07-13,14.5736
2020-07-14,14.5736
2020-07-15,14.5736
2020-07-16,14.5736
2020-07-17,14.5736
2020-07-18,14.5736
2020-07-19,14.5736
2020-07-20,14.5736
2020-07-21,14.5736
2020-07-22,14.5736
2020-07-23,14.5736
2020-07-24,14.5736
2020-07-25,14.5736
2020-07-26,14.5736
2020-07-27,14.5736
2020-07-28,14.5736
2020-07-29,14.5736
2020-07-30,14.5736
2020-07-31,14.5736
2020-08-01,14.5736
2020-08-02,14.5736
2020-08-03,14.5736
2020-08-04,14.5736
2020-08-05,14.5736
2020-08-06,14.5736
2020-08-07,14.5736
2020-08-08,14.5736
2020-08-09,14.5736
2020-08-10,14.5736
2020-08-11,14.5736
2020-08-12,14.5736
2020-08-13,14.5736
2020-08-14,14.5736
2020-08-15,14.5736
2020-08-16,14.5736
2020-08-17,14.5736
2020-08-18,14.5736
2020-08-19,14.5736
2020-08-20,14.5736
2020-08-21,14.5736
2020-08-22,14.5736
2020-08-23,14.5736
2020-08-24,14.5736
2020-08-25,14.5736
2020-08-26,14.5736
2020-08-27,14.5736
2020-08-28,14.5736
2020-08-29,14.5736
2020-08-30,14.5736
2020-08-31,14.5736
2020-09-01,14.5736
2020-09-02,14.5736
2020-09-03,14.5736
2020-09-04,14.5736
2020-09-05,14.5736
2020-09-06,14.5736
2020-09-07,14.5736
2020-09-08,14.5736
2020-09-09,14.5736
2020-09-10,14.5736
2020-09-11,14.5736
2020-09-12,14.5736
2020-09-13,14.5736
2020-09-14,14.5736
2020-09-15,14.5736
2020-09-16,14.5736
2020-09-17,14.5736
2020-09-18,14.5736
2020-09-19,14.5736
2020-09-20,14.5736
2020-09-21,14.5736
2020-09-22,14.5736
2020-09-23,14.5736
2020-09-24,14.5736
2020-09-25,14.5736
2020-09-26,14.5736
2020-09-27,14.5736
2020-09-28,14.5736
2020-09-29,14.5736
2020-09-30,14.5736
2020-10-01,14.5736
2020-10-02,14.5736
2020-10-03,14.5736
2020-10-04,14.5736
2020-10-05,14.5736
2020-10-06,14.5736
2020-10-07,14.5736
2020-10-08,14.5736
2020-10-09,14.5736
2020-10-10,14.5736
2020-10-11,14.5736
2020-10-12,14.5736
2020-10-13,14.5736
2020-10-14,14.5736
2020-10-15,14.5736
2020-10-16,14.5736
2020-10-17,14.5736
2020-10-18,14.5736
2020-10-19,14.5736
2020-10-20,14.5736
2020-10-21,14.5736
2020-10-22,14.5736
2020-10-23,14.5736
2020-10-24,14.5736
2020-10-25,14.5736
2020-10-26,14.5736
2020-10-27,14.5736
2020-10-28,14.5736
2020-10-29,14.5736
2020-10-30,14.5736
2020-10-31,14.5736
2020-11-01,14.5736
2020-11-02,14.5736
2020-11-03,14.5736
2020-11-04,14.5736
2020-11-05,14.5736
2020-11-06,14.5736
2020-11-07,14.5736
2020-11-08,14.5736
2020-11-09,14.5736
2020-11-10,14.5736
2020-11-11,14.5736
2020-11-12,14.5736
2020-11-13,14.5736
2020-11-14,14.5736
2020-11-15,14.5736
2020-11-16,14.5736
2020-11-17,14.5736
2020-11-18,14.5736
2020-11-19,14.5736
2020-11-20,14.5736
2020-11-21,14.5736
2020-11-22,14.5736
2020-11-23,14.5736
2020-11-24,14.5736
2020-11-25,14.5736
2020-11-26,14.5736
2020-11-27,14.5736
2020-11-28,14.5736
2020-11-29,14.5736
2020-11-30,14.5736
2020-12-01,14.5736
2020-12-02,14.5736
2020-12-03,14.5736
2020-12-04,14.5736
2020-12-05,14.5736
2020-12-06,14.5736
2020-12-07,14.5736
2020-12-08,14.5736
2020-12-09,14.5736
2020-12-10,14.5736
2020-12-11,14.5736
2020-12-12,14.5736
2020-12-13,14.5736
2020-12-14,14.5736
2020-12-15,14.5736
2020-12-16,14.5736
2020-12-17,14.5736
2020-12-18,14.5736
2020-12-19,14.5736
2020-12-20,14.5736
2020-12-21,14.5736
2020-12-22,14.5736
2020-12-23,14.5736
2020-12-24,14.5736
2020-12-25,14.5736
2020-12-26,14.5736
2020-12-27,14.5736
2020-12-28,14.5736
2020-12-29,14.5736
2020-12-30,14.5736
2020-12-31,14.5736
2021-01-01,14.5736
2021-01-02,14.5736
2021-01-03,14.5736
2021-01-04,14.5736
2021-01-05,14.5736
2021-01-06,14.5736
2021-01-07,14.5736
2021-01-08,14.5736
2021-01-09,14.5736
2021-01-10,14.5736
2021-01-11,14.5736
2021-01-12,14.5736
2021-01-13,14.5736
2021-01-14,14.5736
2021-01-15,14.5736
2021-01-16,14.5736
2021-01-17,14.5736
2021-01-18,14.5736
2021-01-19,14.5736
2021-01-20,14.5736
2021-01-21,14.5736
2021-01-22,14.5736
2021-01-23,14.5736
2021-01-24,14.5736
2021-01-25,14.5736
2021-01-26,14.5736
2021-01-27,14.5736
2021-01-28,14.5736
2021-01-29,14.5736
2021-01-30,14.5736
2021-01-31,14.5736
2021-02-01,14.5736
2021-02-02,14.5736
2021-02-03,14.5736
2021-02-04,14.5736
2021-02-05,14.5736
2021-02-06,14.5736
2021-02-07,14.5736
2021-02-08,14.5736
2021-02-09,14.5736
2021-02-10,14.5736
2021-02-11,14.5736
2021-02-12,14.5736
2021-02-13,14.5736
2021-02-14,14.5736
2021-02-15,14.5736
2021-02-16,14.5736
2021-02-17,14.5736
2021-02-18,14.5736
2021-02-19,14.5736
2021-02-20,14.5736
2021-02-21,14.5736
2021-02-22,14.5736
2021-02-23,14.5736
2021-02-24,14.5736
2021-02-25,14.5736
2021-02-26,14.5736
2021-02-27,14.5736
2021-02-28,14.5736
2021-03-01,14.5736
2021-03-02,14.5736
2021-03-03,14.5736
2021-03-04,14.5736
2021-03-05,14.5736
2021-03-06,14.5736
2021-03-07,14.5736
2021-03-08,14.5736
2021-03-09,14.5736
2021-03-10,14.5736
2021-03-11,14.5736
2021-03-12,14.5736
2021-03-13,14.5736
2021-03-14,14.5736
2021-03-15,14.5736
2021-03-16,14.5736
2021-03-17,14.5736
2021-03-18,14.5736
2021-03-19,14.5736
2021-03-20,14.5736
2021-03-21,14.5736
2021-03-22,14.5736
2021-03-23,14.5736
2021-03-24,14.5736
2021-03-25,14.5736
2021-03-26,14.5736
2021-03-27,14.5736
2021-03-28,14.5736
2021-03-29,14.5736
2021-03-30,14.5736
2021-03-31,14.5736
2021-04-01,14.5736
2021-04-02,14.5736
2021-04-03,14.5736
2021-04-04,14.5736
2021-04-05,14.5736
2021-04-06,14.5736
2021-04-07,14.5736
2021-04-08,14.5736
2021-04-09,14.5736
2021-04-10,14.5736
2021-04-11,14.5736
2021-04-12,14.5736
2021-04-13,14.5736
2021-04-14,14.5736
2021-04-15,14.5736
2021-04-16,14.5736
2021-04-17,14.5736
2021-04-18,14.5736
2021-04-19,14.5736
2021-04-20,14.5736
2021-04-21,14.5736
2021-04-22,14.5736
2021-04-23,14.5736
2021-04-24,14.5736
2021-04-25,14.5736
2021-04-26,14.5736
2021-04-27,14.5736
2021-04-28,14.5736
2021-04-29,14.5736
2021-04-30,14.5736
2021-05-01,14.5736
2021-05-02,14.5736
2021-05-03,14.5736
2021-05-04,14.5736
2021-05-05,14.5736
2021-05-06,14.5736
2021-05-07,14.5736
2021-05-08,14.5736
2021-05-09,14.5736
2021-05-10,14.5736
2021-05-11,14.5736
2021-05-12,14.5736
2021-05-13,14.5736
2021-05-14,14.5736
2021-05-15,14.5736
2021-05-16,14.5736
2021-05-17,14.5736
2021-05-18,14.5736
2021-05-19,14.5736
2021-05-20,14.5736
2021-05-21,14.5736
2021-05-22,14.5736
2021-05-23,14.5736
2021-05-24,14.5736
2021-05-25,14.5736
2021-05-26,14.5736
2021-05-27,14.5736
2021-05-28,14.5736
2021-05-29,14.5736
2021-05-30,14.5736
2021-05-31,14.5736
2021-06-01,14.5736
2021-06-02,14.5736
2021-06-03,14.5736
2021-06-04,14.5736
2021-06-05,14.5736
2021-06-06,14.5736
2021-06-07,14.5736
2021-06-08,14.5736
2021-06-09,14.5736
2021-06-10,14.5736
2021-06-11,14.5736
2021-06-12,14.5736
2021-06-13,14.5736
2021-06-14,14.5736
2021-06-15,14.5736
2021-06-16,14.5736
2021-06-17,14.5736
2021-06-18,14.5736
2021-06-19,14.5736
2021-06-20,14.5736
2021-06-21,14.5736
2021-06-22,14.5736
2021-06-23,14.5736
2021-06-24,14.5736
2021-06-25,14.5736
2021-06-26,14.5736
2021-06-27,14.5736
2021-06-28,14.5736
2021-06-29,14.5736
2021-06-30,14.5736
2021-07-01,14.5736
2021-07-02,14.5736
2021-07-03,14.5736
2021-07-04,14.5736
2021-07-05,14.5736
2021-07-06,14.5736
2021-07-07,14.5736
2021-07-08,14.5736
2021-07-09,14.5736
2021-07-10,14.5736
2021-07-11,14.5736
2021-07-12,14.5736
2021-07-13,14.5736
2021-07-14,14.5736
2021-07-15,14.5736
2021-07-16,14.5736
2021-07-17,14.5736
2021-07-18,14.5736
2021-07-19,14.5736
2021-07-20,14.5736
2021-07-21,14.5736
2021-07-22,14.5736
2021-07-23,14.5736
2021-07-24,14.5736
2021-07-25,14.5736
2021-07-26,14.5736
2021-07-27,14.5736
2021-07-28,14.5736
2021-07-29,14.5736
2021-07-30,14.5736
2021-07-31,14.5736
2021-08-01,14.5736
2021-08-02,14.5736
2021-08-03,14.5736
2021-08-04,14.5736
2021-08-05,14.5736
2021-08-06,14.5736
2021-08-07,14.5736
2021-08-08,14.5736
2021-08-09,14.5736
2021-08-10,14.5736
2021-08-11,14.5736
2021-08-12,14.5736
2021-08-13,14.5736
2021-08-14,14.5736
2021-08-15,14.5736
2021-08-16,14.5736
2021-08-17,14.5736
2021-08-18,14.5736
2021-08-19,14.5736
2021-08-20,14.5736
2021-08-21,14.5736
2021-08-22,14.5736
2021-08-23,14.5736
2021-08-24,14.5736
2021-08-25,14.5736
2021-08-26,14.5736
2021-08-27,14.5736
2021-08-28,14.5736
2021-08-29,14.5736
2021-08-30,14.5736
2021-08-31,14.5736
2021-09-01,14.5736
2021-09-02,14.5736
2021-09-03,14.5736
2021-09-04,14.5736
2021-09-05,14.5736
2021-09-06,14.5736
2021-09-07,14.5736
2021-09-08,14.5736
2021-09-09,14.5736
2021-09-10,14.5736
2021-09-11,14.5736
2021-09-12,14.5736
2021-09-13,14.5736
2021-09-14,14.5736
2021-09-15,14.5736
2021-09-16,14.5736
2021-09-17,14.5736
2021-09-18,14.5736
2021-09-19,14.5736
2021-09-20,14.5736
2021-09-21,14.5736
2021-09-22,14.5736
2021-09-23,14.5736
2021-09-24,14.5736
2021-09-25,14.5736
2021-09-26,14.5736
2021-09-27,14.5736
2021-09-28,14.5736
2021-09-29,14.5736
2021-09-30,14.5736
2021-10-01,14.5736
2021-10-02,14.5736
2021-10-03,14.5736
2021-10-04,14.5736
2021-10-05,14.5736
2021-10-06,14.5736
2021-10-07,14.5736
2021-10-08,14.5736
2021-10-09,14.5736
2021-10-10,14.5736
2021-10-11,14.5736
2021-10-12,14.5736
2021-10-13,14.5736
2021-10-14,14.5736
2021-10-15,14.5736
2021-10-16,14.5736
2021-10-17,14.5736
2021-10-18,14.5736
2021-10-19,14.5736
2021-10-20,14.5736
2021-10-21,14.5736
2021-10-22,14.5736
2021-10-23,14.5736
2021-10-24,14.5736
2021-10-25,14.5736
2021-10-26,14.5736
2021-10-27,14.5736
2021-10-28,14.5736
2021-10-29,14.5736
2021-10-30,14.5736
2021-10-31,14.5736
2021-11-01,14.5736
2021-11-02,14.5736
2021-11-03,14.5736
2021-11-04,14.5736
2021-11-05,14.5736
2021-11-06,14.5736
2021-11-07,14.5736
2021-11-08,14.5736
2021-11-09,14.5736
2021-11-10,14.5736
2021-11-11,14.5736
2021-11-12,14.5736
2021-11-13,14.5736
2021-11-14,14.5736
2021-11-15,14.5736
2021-11-16,14.5736
2021-11-17,14.5736
2021-11-18,14.5736
2021-11-19,14.5736
2021-11-20,14.5736
2021-11-21,14.5736
2021-11-22,14.5736
2021-11-23,14.5736
2021-11-24,14.5736
2021-11-25,14.5736
2021-11-26,14.5736
2021-11-27,14.5736
2021-11-28,14.5736
2021-11-29,14.5736
2021-11-30,14.5736
2021-12-01,14.5736
2021-12-02,14.5736
2021-12-03,14.5736
2021-12-04,14.5736
2021-12-05,14.5736
2021-12-06,14.5736
2021-12-07,14.5736
2021-12-08,14.5736
2021-12-09,14.5736
2021-12-10,14.5736
2021-12-11,14.5736
2021-12-12,14.5736
2021-12-13,14.5736
2021-12-14,14.5736
2021-12-15,14.5736
2021-12-16,14.5736
2021-12-17,14.5736
2021-12-18,14.5736
2021-12-19,14.5736
2021-12-20,14.5736
2021-12-21,14.5736
2021-12-22,14.5736
2021-12-23,14.5736
2021-12-24,14.5736
2021-12-25,14.5736
2021-12-26,14.5736
2021-12-27,14.5736
2021-12-28,14.5736
2021-12-29,14.5736
2021-12-30,14.5736
2021-12-31,14.5736
2022-01-01,14.5736
2022-01-02,14.5736
2022-01-03,14.5736
2022-01-04,14.5736
2022-01-05,14.5736
2022-01-06,14.5736
2022-01-07,14.5736
2022-01-08,14.5736
2022-01-09,14.5736
2022-01-10,14.5736
2022-01-11,14.5736
2022-01-12,14.5736
2022-01-13,14.5736
2022-01-14,14.5736
2022-01-15,14.5736
2022-01-16,14.5736
2022-01-17,14.5736
2022-01-18,14.5736
2022-01-19,14.5736
2022-01-20,14.5736
2022-01-21,14.5736
2022-01-22,14.5736
2022-01-23,14.5736
2022-01-24,14.5736
2022-01-25,14.5736
2022-01-26,14.5736
2022-01-27,14.5736
2022-01-28,14.5736
2022-01-29,14.5736
2022-01-30,14.5736
2022-01-31,14.5736
2022-02-01,14.5736
2022-02-02,14.5736
2022-02-03,14.5736
2022-02-04,14.5736
2022-02-05,14.5736
2022-02-06,14.5736
2022-02-07,14.5736
2022-02-08,14.5736
2022-02-09,14.5736
2022-02-10,14.5736
2022-02-11,14.5736
2022-02-12,14.5736
2022-02-13,14.5736
2022-02-14,14.5736
2022-02-15,14.5736
2022-02-16,14.5736
2022-02-17,14.5736
2022-02-18,14.5736
2022-02-19,14.5736
2022-02-20,14.5736
2022-02-21,14.5736
2022-02-22,14.5736
2022-02-23,14.5736
2022-02-24,14.5736
2022-02-25,14.5736
2022-02-26,14.5736
2022-02-27,14.5736
2022-02-28,14.5736
2022-03-01,14.5736
2022-03-02,14.5736
2022-03-03,14.5736
2022-03-04,14.5736
2022-03-05,14.5736
2022-03-06,14.5736
2022-03-07,14.5736
2022-03-08,14.5736
2022-03-09,14.5736
2022-03-10,14.5736
2022-03-11,14.5736
2022-03-12,14.5736
2022-03-13,14.5736
2022-03-14,14.5736
2022-03-15,14.5736
2022-03-16,14.5736
2022-03-17,14.5736
2022-03-18,14.5736
2022-03-19,14.5736
2022-03-20,14.5736
2022-03-21,14.5736
2022-03-22,14.5736
2022-03-23,14.5736
2022-03-24,14.5736
2022-03-25,14.5736
2022-03-26,14.5736
2022-03-27,14.5736
2022-03-28,14.5736
2022-03-29,14.5736
2022-03-30,14.5736
2022-03-31,108.5544
2022-04-01,116.2096
2022-04-02,116.2096
2022-04-03,116.2096
2022-04-04,116.962
2022-04-05,116.1567
2022-04-06,115.9129
2022-04-07,113.1578
2022-04-08,114.3976
2022-04-09,114.3976
2022-04-10,114.3976
2022-04-11,112.5326
2022-04-12,111.9816
2022-04-13,113.2214
2022-04-14,112.9141
2022-04-15,112.9141
2022-04-16,112.9141
2022-04-17,112.9141
2022-04-18,117.4812
2022-04-19,120.0138
2022-04-20,119.2933
2022-04-21,116.1991
2022-04-22,113.73
2022-04-23,113.73
2022-04-24,113.73
2022-04-25,110.9749
2022-04-26,111.8862
2022-04-27,113.0836
2022-04-28,117.5342
2022-04-29,117.06
2022-04-30,117.06
2022-05-01,117.06
2022-05-02,119.6245
2022-05-03,121.3306
2022-05-04,127.0317
2022-05-05,125.2832
2022-05-06,127.233
2022-05-07,127.233
2022-05-08,127.233
2022-05-09,119.9424
2022-05-10,120.0377
2022-05-11,121.765
2022-05-12,121.7544
2022-05-13,125.368
2022-05-14,125.368
2022-05-15,125.368
2022-05-16,127.996
2022-05-17,128.6742
2022-05-18,126.3429
2022-05-19,126.1416
2022-05-20,124.5096
2022-05-21,124.5096
2022-05-22,124.5096
2022-05-23,125.8766
2022-05-24,127.6675
2022-05-25,130.1154
2022-05-26,129.6915
2022-05-27,132.9236
2022-05-28,132.9236
2022-05-29,132.9236
2022-05-30,132.9236
2022-05-31,131.9487
2022-06-01,134.4601
2022-06-02,134.2694
2022-06-03,135.8165
2022-06-04,135.8165
2022-06-05,135.8165
2022-06-06,137.4697
2022-06-07,141.6025
2022-06-08,141.9522
2022-06-09,139.854
2022-06-10,137.777
2022-06-11,137.777
2022-06-12,137.777
2022-06-13,132.6163
2022-06-14,135.4668
2022-06-15,133.6124
2022-06-16,127.3814
2022-06-17,121.0338
2022-06-18,121.0338
2022-06-19,121.0338
2022-06-20,121.0338
2022-06-21,126.8304
2022-06-22,121.0338
2022-06-23,114.5485
2022-06-24,114.3472
2022-06-25,114.3472
2022-06-26,114.3472
2022-06-27,117.5263
2022-06-28,119.2748
2022-06-29,114.7499
2022-06-30,12.3003
2022-07-01,12.5826
2022-07-02,12.5826
2022-07-03,12.5826
2022-07-04,12.5826
2022-07-05,12.1106
2022-07-06,12.0086
2022-07-07,12.3655
2022-07-08,12.3027
2022-07-09,12.3027
2022-07-10,12.3027
2022-07-11,12.273
2022-07-12,12.1248
2022-07-13,12.0228
2022-07-14,11.8924
2022-07-15,12.2588
2022-07-16,12.2588
2022-07-17,12.2588
2022-07-18,12.3904
2022-07-19,12.7059
2022-07-20,12.8766
2022-07-21,12.6822
2022-07-22,12.6015
2022-07-23,12.6015
2022-07-24,12.6015
2022-07-25,12.9229
2022-07-26,12.7699
2022-07-27,13.0533
2022-07-28,13.0142
2022-07-29,13.1305
2022-07-30,13.1305
2022-07-31,13.1305
2022-08-01,12.9515
2022-08-02,12.9574
2022-08-03,12.7167
2022-08-04,12.3776
2022-08-05,12.5092
2022-08-06,12.5092
2022-08-07,12.5092
2022-08-08,12.5139
2022-08-09,12.7191
2022-08-10,12.7309
2022-08-11,13.0511
2022-08-12,13.2491
2022-08-13,13.2491
2022-08-14,13.2491
2022-08-15,13.1495
2022-08-16,13.1732
2022-08-17,13.2337
2022-08-18,13.0938
2022-08-19,13.0641
2022-08-20,13.0641
2022-08-21,13.0641
2022-08-22,13.0392
2022-08-23,13.4163
2022-08-24,13.5301
2022-08-25,13.7009
2022-08-26,13.5076
2022-08-27,13.5076
2022-08-28,13.5076
2022-08-29,13.6285
2022-08-30,13.2669
2022-08-31,13.1851
2022-09-01,12.8139
2022-09-02,13.0665
2022-09-03,13.0665
2022-09-04,13.0665
2022-09-05,13.0665
2022-09-06,12.8649
2022-09-07,12.8128
2022-09-08,12.7665
2022-09-09,13.0155
2022-09-10,13.0155
2022-09-11,13.0155
2022-09-12,13.1969
2022-09-13,12.7938
2022-09-14,12.7748
2022-09-15,12.2851
2022-09-16,12.1499
2022-09-17,12.1499
2022-09-18,12.1499
2022-09-19,12.2922
2022-09-20,12.4452
2022-09-21,12.214
2022-09-22,12.3325
2022-09-23,11.5879
2022-09-24,11.5879
2022-09-25,11.5879
2022-09-26,11.3709
2022-09-27,11.6152
2022-09-28,12.2294
2022-09-29,12.1381
2022-09-30,5.2683
2022-10-01,5.2683
2022-10-02,5.2683
2022-10-03,5.4375
2022-10-04,5.6908
2022-10-05,5.7894
2022-10-06,5.8223
2022-10-07,5.7846
2022-10-08,5.7846
2022-10-09,5.7846
2022-10-10,5.7237
2022-10-11,5.6899
2022-10-12,5.8039
2022-10-13,5.9775
2022-10-14,5.8548
2022-10-15,5.8548
2022-10-16,5.8548
2022-10-17,5.9144
2022-10-18,5.9429
2022-10-19,6.0235
2022-10-20,6.0143
2022-10-21,6.1326
2022-10-22,6.1326
2022-10-23,6.1326
2022-10-24,6.1309
2022-10-25,6.123
2022-10-26,6.2124
2022-10-27,6.2694
2022-10-28,6.2975
2022-10-29,6.2975
2022-10-30,6.2975
2022-10-31,6.3014
2022-11-01,6.4368
2022-11-02,6.2554
2022-11-03,6.2501
2022-11-04,6.2659
2022-11-05,6.2659
2022-11-06,6.2659
2022-11-07,6.3514
2022-11-08,6.3373
2022-11-09,6.2128
2022-11-10,6.3054
2022-11-11,6.5233
2022-11-12,6.5233
2022-11-13,6.5233
2022-11-14,6.4785
2022-11-15,6.5151
2022-11-16,6.3674
2022-11-17,6.4557
2022-11-18,6.4238
2022-11-19,6.4238
2022-11-20,6.4238
2022-11-21,6.4255
2022-11-22,6.5659
2022-11-23,6.4979
2022-11-24,6.4979
2022-11-25,6.5009
2022-11-26,6.5009
2022-11-27,6.5009
2022-11-28,6.3734
2022-11-29,6.4229
2022-11-30,6.4001
2022-12-01,6.3829
2022-12-02,6.3235
2022-12-03,6.3235
2022-12-04,6.3235
2022-12-05,6.2154
2022-12-06,6.1693
2022-12-07,6.1663
2022-12-08,6.0754
2022-12-09,5.9505
2022-12-10,5.9505
2022-12-11,5.9505
2022-12-12,6.1258
2022-12-13,6.1284
2022-12-14,6.0918
2022-12-15,6.1
2022-12-16,6.0642
2022-12-17,6.0642
2022-12-18,6.0642
2022-12-19,6.0629
2022-12-20,6.1503
2022-12-21,6.1809
2022-12-22,6.0595
2022-12-23,6.2063
2022-12-24,6.2063
2022-12-25,6.2063
2022-12-26,6.2063
2022-12-27,6.2339
2022-12-28,6.1292
2022-12-29,6.2136
2022-12-30,5.365
2022-12-31,5.365
2023-01-01,5.365
2023-01-02,5.365
2023-01-03,5.2476
2023-01-04,5.2342
2023-01-05,5.3242
2023-01-06,5.4273
2023-01-07,5.4273
2023-01-08,5.4273
2023-01-09,5.2853
2023-01-10,5.2684
2023-01-11,5.2626
2023-01-12,5.318
2023-01-13,5.3246
2023-01-14,5.3246
2023-01-15,5.3246
2023-01-16,5.3246
2023-01-17,5.3046
2023-01-18,5.3123
2023-01-19,5.3765
2023-01-20,5.4758
2023-01-21,5.4758
2023-01-22,5.4758
2023-01-23,5.4751
2023-01-24,5.4778
2023-01-25,5.5486
2023-01-26,5.6502
2023-01-27,5.544
2023-01-28,5.544
2023-01-29,5.544
2023-01-30,5.4551
2023-01-31,5.2184
2023-02-01,5.0777
2023-02-02,5.1153
2023-02-03,5.1088
2023-02-04,5.1088
2023-02-05,5.1088
2023-02-06,5.0811
2023-02-07,5.2405
2023-02-08,5.2579
2023-02-09,5.234
2023-02-10,5.434
2023-02-11,5.434
2023-02-12,5.434
2023-02-13,5.4674
2023-02-14,5.4556
2023-02-15,5.4063
2023-02-16,5.3407
2023-02-17,5.1365
2023-02-18,5.1365
2023-02-19,5.1365
2023-02-20,5.1365
2023-02-21,5.1407
2023-02-22,5.1169
2023-02-23,5.1502
2023-02-24,5.2125
2023-02-25,5.2125
2023-02-26,5.2125
2023-02-27,5.2748
2023-02-28,5.2336
2023-03-01,5.4104
2023-03-02,5.3564
2023-03-03,5.3643
2023-03-04,5.3643
2023-03-05,5.3643
2023-03-06,5.2873
2023-03-07,5.2046
2023-03-08,5.1109
2023-03-09,5.18
2023-03-10,5.183
2023-03-11,5.183
2023-03-12,5.183
