,IFF US Equity
2020-04-19,24.9177
2020-04-20,24.2179
2020-04-21,24.466
2020-04-22,24.7891
2020-04-23,24.6176
2020-04-24,25.1275
2020-04-25,25.1275
2020-04-26,25.1275
2020-04-27,25.7478
2020-04-28,25.9269
2020-04-29,26.1704
2020-04-30,25.8228
2020-05-01,25.149
2020-05-02,25.149
2020-05-03,25.149
2020-05-04,25.3435
2020-05-05,25.4966
2020-05-06,25.8657
2020-05-07,25.7079
2020-05-08,26.3496
2020-05-09,26.3496
2020-05-10,26.3496
2020-05-11,26.0678
2020-05-12,26.1844
2020-05-13,25.5731
2020-05-14,25.069
2020-05-15,25.4015
2020-05-16,25.4015
2020-05-17,25.4015
2020-05-18,25.9653
2020-05-19,25.4965
2020-05-20,25.7171
2020-05-21,25.5179
2020-05-22,25.5853
2020-05-23,25.5853
2020-05-24,25.5853
2020-05-25,25.5853
2020-05-26,26.1537
2020-05-27,26.6287
2020-05-28,26.333
2020-05-29,26.1629
2020-05-30,26.1629
2020-05-31,26.1629
2020-06-01,25.8305
2020-06-02,26.2763
2020-06-03,26.7176
2020-06-04,26.5567
2020-06-05,26.8784
2020-06-06,26.8784
2020-06-07,26.8784
2020-06-08,26.5276
2020-06-09,26.3744
2020-06-10,26.2135
2020-06-11,25.0997
2020-06-12,25.1916
2020-06-13,25.1916
2020-06-14,25.1916
2020-06-15,25.2667
2020-06-16,25.5286
2020-06-17,25.4674
2020-06-18,25.449
2020-06-19,25.0751
2020-06-20,25.0751
2020-06-21,25.0751
2020-06-22,24.9189
2020-06-23,24.6492
2020-06-24,24.4592
2020-06-25,24.5098
2020-06-26,23.9965
2020-06-27,23.9965
2020-06-28,23.9965
2020-06-29,24.4301
2020-06-30,27.6669
2020-07-01,27.9631
2020-07-02,28.4326
2020-07-03,28.4326
2020-07-04,28.4326
2020-07-05,28.4326
2020-07-06,28.6612
2020-07-07,28.462
2020-07-08,27.8246
2020-07-09,27.6392
2020-07-10,28.1502
2020-07-11,28.1502
2020-07-12,28.1502
2020-07-13,28.0238
2020-07-14,28.4551
2020-07-15,28.9245
2020-07-16,28.9055
2020-07-17,29.1445
2020-07-18,29.1445
2020-07-19,29.1445
2020-07-20,28.7513
2020-07-21,28.6162
2020-07-22,28.7219
2020-07-23,28.7115
2020-07-24,28.4222
2020-07-25,28.4222
2020-07-26,28.4222
2020-07-27,28.7803
2020-07-28,28.7023
2020-07-29,28.685
2020-07-30,28.0349
2020-07-31,28.288
2020-08-01,28.288
2020-08-02,28.288
2020-08-03,28.0436
2020-08-04,28.2776
2020-08-05,28.3695
2020-08-06,28.1892
2020-08-07,28.4354
2020-08-08,28.4354
2020-08-09,28.4354
2020-08-10,29.0854
2020-08-11,28.1737
2020-08-12,28.4701
2020-08-13,27.9171
2020-08-14,27.8062
2020-08-15,27.8062
2020-08-16,27.8062
2020-08-17,27.827
2020-08-18,27.7108
2020-08-19,27.5999
2020-08-20,27.3763
2020-08-21,27.352
2020-08-22,27.352
2020-08-23,27.352
2020-08-24,27.7576
2020-08-25,27.7559
2020-08-26,28.1061
2020-08-27,27.8773
2020-08-28,28.0315
2020-08-29,28.0315
2020-08-30,28.0315
2020-08-31,27.9137
2020-09-01,28.0783
2020-09-02,28.2898
2020-09-03,27.9293
2020-09-04,27.7975
2020-09-05,27.7975
2020-09-06,27.7975
2020-09-07,27.7975
2020-09-08,27.5392
2020-09-09,27.6034
2020-09-10,27.319
2020-09-11,27.4352
2020-09-12,27.4352
2020-09-13,27.4352
2020-09-14,27.7732
2020-09-15,27.9917
2020-09-16,27.9917
2020-09-17,27.9813
2020-09-18,27.697
2020-09-19,27.697
2020-09-20,27.697
2020-09-21,27.3312
2020-09-22,27.3624
2020-09-23,26.584
2020-09-24,26.6586
2020-09-25,27.0781
2020-09-26,27.0781
2020-09-27,27.0781
2020-09-28,27.4993
2020-09-29,27.5167
2020-09-30,29.3028
2020-10-01,28.8695
2020-10-02,28.7006
2020-10-03,28.7006
2020-10-04,28.7006
2020-10-05,28.5519
2020-10-06,27.992
2020-10-07,28.2123
2020-10-08,28.1553
2020-10-09,28.7447
2020-10-10,28.7447
2020-10-11,28.7447
2020-10-12,28.6033
2020-10-13,28.3334
2020-10-14,28.2857
2020-10-15,28.1205
2020-10-16,28.1682
2020-10-17,28.1682
2020-10-18,28.1682
2020-10-19,27.6688
2020-10-20,27.678
2020-10-21,27.0997
2020-10-22,27.3567
2020-10-23,27.1218
2020-10-24,27.1218
2020-10-25,27.1218
2020-10-26,26.8244
2020-10-27,26.213
2020-10-28,25.4456
2020-10-29,25.7173
2020-10-30,25.6696
2020-10-31,25.6696
2020-11-01,25.6696
2020-11-02,26.112
2020-11-03,26.5086
2020-11-04,26.1029
2020-11-05,26.5673
2020-11-06,26.7528
2020-11-07,26.7528
2020-11-08,26.7528
2020-11-09,27.454
2020-11-10,27.4652
2020-11-11,26.8704
2020-11-12,26.9934
2020-11-13,27.4157
2020-11-14,27.4157
2020-11-15,27.4157
2020-11-16,27.8911
2020-11-17,27.8452
2020-11-18,27.456
2020-11-19,27.3753
2020-11-20,27.3955
2020-11-21,27.3955
2020-11-22,27.3955
2020-11-23,27.2523
2020-11-24,27.9591
2020-11-25,27.4579
2020-11-26,27.4579
2020-11-27,27.5442
2020-11-28,27.5442
2020-11-29,27.5442
2020-11-30,27.4028
2020-12-01,27.3147
2020-12-02,27.4781
2020-12-03,27.5019
2020-12-04,28.1188
2020-12-05,28.1188
2020-12-06,28.1188
2020-12-07,27.9187
2020-12-08,28.0141
2020-12-09,27.9756
2020-12-10,27.4928
2020-12-11,27.2082
2020-12-12,27.2082
2020-12-13,27.2082
2020-12-14,26.8796
2020-12-15,27.188
2020-12-16,27.4065
2020-12-17,27.6745
2020-12-18,27.8049
2020-12-19,27.8049
2020-12-20,27.8049
2020-12-21,27.8049
2020-12-22,27.9279
2020-12-23,27.1146
2020-12-24,27.0283
2020-12-25,27.0283
2020-12-26,27.0283
2020-12-27,27.0283
2020-12-28,26.8759
2020-12-29,27.2082
2020-12-30,27.2486
2020-12-31,27.946
2021-01-01,27.946
2021-01-02,27.946
2021-01-03,27.946
2021-01-04,27.2359
2021-01-05,27.7855
2021-01-06,28.7165
2021-01-07,29.7986
2021-01-08,29.8647
2021-01-09,29.8647
2021-01-10,29.8647
2021-01-11,30.5162
2021-01-12,31.1828
2021-01-13,30.3406
2021-01-14,30.0422
2021-01-15,29.6229
2021-01-16,29.6229
2021-01-17,29.6229
2021-01-18,29.6229
2021-01-19,30.1177
2021-01-20,30.0686
2021-01-21,29.2981
2021-01-22,29.2622
2021-01-23,29.2622
2021-01-24,29.2622
2021-01-25,29.3605
2021-01-26,28.8789
2021-01-27,28.3426
2021-01-28,29.1131
2021-01-29,28.6145
2021-01-30,28.6145
2021-01-31,28.6145
2021-02-01,31.9703
2021-02-02,30.8523
2021-02-03,31.6153
2021-02-04,63.1383
2021-02-05,63.191
2021-02-06,63.191
2021-02-07,63.191
2021-02-08,63.2745
2021-02-09,63.5819
2021-02-10,66.9283
2021-02-11,67.4553
2021-02-12,66.2651
2021-02-13,66.2651
2021-02-14,66.2651
2021-02-15,66.2651
2021-02-16,67.508
2021-02-17,67.8505
2021-02-18,67.9735
2021-02-19,68.6542
2021-02-20,68.6542
2021-02-21,68.6542
2021-02-22,69.1197
2021-02-23,68.4113
2021-02-24,68.0731
2021-02-25,67.4054
2021-02-26,66.9135
2021-02-27,66.9135
2021-02-28,66.9135
2021-03-01,68.5123
2021-03-02,67.6338
2021-03-03,65.2532
2021-03-04,64.8842
2021-03-05,66.1272
2021-03-06,66.1272
2021-03-07,66.1272
2021-03-08,65.0335
2021-03-09,65.0687
2021-03-10,66.8169
2021-03-11,67.0716
2021-03-12,66.6192
2021-03-13,66.6192
2021-03-14,66.6192
2021-03-15,67.4757
2021-03-16,67.4274
2021-03-17,67.9413
2021-03-18,67.8666
2021-03-19,67.7041
2021-03-20,67.7041
2021-03-21,67.7041
2021-03-22,67.6997
2021-03-23,67.1287
2021-03-24,67.3467
2021-03-25,68.6563
2021-03-26,69.1441
2021-03-27,69.1441
2021-03-28,69.1441
2021-03-29,69.4912
2021-03-30,68.8057
2021-03-31,124.6868
2021-04-01,124.1815
2021-04-02,124.1815
2021-04-03,124.1815
2021-04-04,124.1815
2021-04-05,124.2812
2021-04-06,125.5645
2021-04-07,123.9488
2021-04-08,123.869
2021-04-09,125.1323
2021-04-10,125.1323
2021-04-11,125.1323
2021-04-12,125.2719
2021-04-13,125.4714
2021-04-14,125.5778
2021-04-15,126.2028
2021-04-16,126.8477
2021-04-17,126.8477
2021-04-18,126.8477
2021-04-19,126.8876
2021-04-20,126.1562
2021-04-21,127.5126
2021-04-22,126.6017
2021-04-23,127.9648
2021-04-24,127.9648
2021-04-25,127.9648
2021-04-26,127.9382
2021-04-27,126.6682
2021-04-28,127.4594
2021-04-29,127.6921
2021-04-30,126.3889
2021-05-01,126.3889
2021-05-02,126.3889
2021-05-03,127.6855
2021-05-04,128.6031
2021-05-05,128.0512
2021-05-06,129.2746
2021-05-07,129.2347
2021-05-08,129.2347
2021-05-09,129.2347
2021-05-10,126.748
2021-05-11,124.0954
2021-05-12,121.8408
2021-05-13,124.0755
2021-05-14,125.7781
2021-05-15,125.7781
2021-05-16,125.7781
2021-05-17,126.8024
2021-05-18,126.3169
2021-05-19,126.2504
2021-05-20,124.561
2021-05-21,125.3325
2021-05-22,125.3325
2021-05-23,125.3325
2021-05-24,126.2104
2021-05-25,126.0508
2021-05-26,126.104
2021-05-27,126.8622
2021-05-28,126.0841
2021-05-29,126.0841
2021-05-30,126.0841
2021-05-31,126.0841
2021-06-01,126.5097
2021-06-02,127.4143
2021-06-03,126.7758
2021-06-04,126.9687
2021-06-05,126.9687
2021-06-06,126.9687
2021-06-07,127.0884
2021-06-08,128.1725
2021-06-09,129.6889
2021-06-10,130.1279
2021-06-11,130.1478
2021-06-12,130.1478
2021-06-13,130.1478
2021-06-14,130.1412
2021-06-15,129.782
2021-06-16,129.8086
2021-06-17,128.8376
2021-06-18,128.2057
2021-06-19,128.2057
2021-06-20,128.2057
2021-06-21,130.5668
2021-06-22,131.0257
2021-06-23,130.5934
2021-06-24,130.5735
2021-06-25,130.9326
2021-06-26,130.9326
2021-06-27,130.9326
2021-06-28,130.8196
2021-06-29,130.7996
2021-06-30,134.4086
2021-07-01,134.4018
2021-07-02,134.8111
2021-07-03,134.8111
2021-07-04,134.8111
2021-07-05,134.8111
2021-07-06,133.3922
2021-07-07,133.9993
2021-07-08,133.3171
2021-07-09,133.2489
2021-07-10,133.2489
2021-07-11,133.2489
2021-07-12,133.8492
2021-07-13,131.714
2021-07-14,131.2092
2021-07-15,130.7249
2021-07-16,130.3292
2021-07-17,130.3292
2021-07-18,130.3292
2021-07-19,128.0712
2021-07-20,130.5816
2021-07-21,131.3934
2021-07-22,132.1233
2021-07-23,133.6787
2021-07-24,133.6787
2021-07-25,133.6787
2021-07-26,133.9993
2021-07-27,134.2449
2021-07-28,133.7742
2021-07-29,134.2244
2021-07-30,135.2545
2021-07-31,135.2545
2021-08-01,135.2545
2021-08-02,134.5382
2021-08-03,134.893
2021-08-04,133.3103
2021-08-05,133.5669
2021-08-06,135.601
2021-08-07,135.601
2021-08-08,135.601
2021-08-09,137.4235
2021-08-10,139.2118
2021-08-11,139.5053
2021-08-12,139.0343
2021-08-13,139.4848
2021-08-14,139.4848
2021-08-15,139.4848
2021-08-16,138.6726
2021-08-17,138.1743
2021-08-18,135.9081
2021-08-19,134.4679
2021-08-20,134.7136
2021-08-21,134.7136
2021-08-22,134.7136
2021-08-23,135.0413
2021-08-24,135.758
2021-08-25,136.0174
2021-08-26,135.5805
2021-08-27,136.1266
2021-08-28,136.1266
2021-08-29,136.1266
2021-08-30,135.6965
2021-08-31,135.9013
2021-09-01,135.1914
2021-09-02,135.8535
2021-09-03,135.4986
2021-09-04,135.4986
2021-09-05,135.4986
2021-09-06,135.4986
2021-09-07,134.9252
2021-09-08,135.5737
2021-09-09,135.4508
2021-09-10,133.2325
2021-09-11,133.2325
2021-09-12,133.2325
2021-09-13,133.2325
2021-09-14,130.6114
2021-09-15,133.153
2021-09-16,132.3229
2021-09-17,126.8054
2021-09-18,126.8054
2021-09-19,126.8054
2021-09-20,126.638
2021-09-21,124.9709
2021-09-22,124.9918
2021-09-23,125.1872
2021-09-24,125.0128
2021-09-25,125.0128
2021-09-26,125.0128
2021-09-27,124.2804
2021-09-28,125.2151
2021-09-29,126.0172
2021-09-30,89.3948
2021-10-01,93.0592
2021-10-02,93.0592
2021-10-03,93.0592
2021-10-04,91.52
2021-10-05,90.2637
2021-10-06,91.2767
2021-10-07,91.6441
2021-10-08,91.5398
2021-10-09,91.5398
2021-10-10,91.5398
2021-10-11,92.513
2021-10-12,94.2211
2021-10-13,94.673
2021-10-14,96.6442
2021-10-15,96.2768
2021-10-16,96.2768
2021-10-17,96.2768
2021-10-18,95.2539
2021-10-19,95.9937
2021-10-20,95.378
2021-10-21,95.4178
2021-10-22,95.1546
2021-10-23,95.1546
2021-10-24,95.1546
2021-10-25,95.6611
2021-10-26,96.53
2021-10-27,96.6144
2021-10-28,96.7237
2021-10-29,96.2122
2021-10-30,96.2122
2021-10-31,96.2122
2021-11-01,94.5389
2021-11-02,94.6978
2021-11-03,95.1397
2021-11-04,93.4416
2021-11-05,94.3006
2021-11-06,94.3006
2021-11-07,94.3006
2021-11-08,96.2583
2021-11-09,99.0342
2021-11-10,98.046
2021-11-11,97.609
2021-11-12,98.7661
2021-11-13,98.7661
2021-11-14,98.7661
2021-11-15,98.6568
2021-11-16,98.9498
2021-11-17,98.8902
2021-11-18,97.5097
2021-11-19,97.4998
2021-11-20,97.4998
2021-11-21,97.4998
2021-11-22,97.1274
2021-11-23,96.2832
2021-11-24,96.2286
2021-11-25,96.2286
2021-11-26,94.7885
2021-11-27,94.7885
2021-11-28,94.7885
2021-11-29,96.0895
2021-11-30,93.5967
2021-12-01,93.264
2021-12-02,92.7674
2021-12-03,92.9015
2021-12-04,92.9015
2021-12-05,92.9015
2021-12-06,94.0238
2021-12-07,95.0566
2021-12-08,96.5712
2021-12-09,96.2335
2021-12-10,96.0548
2021-12-11,96.0548
2021-12-12,96.0548
2021-12-13,95.7469
2021-12-14,95.3546
2021-12-15,95.007
2021-12-16,95.4539
2021-12-17,94.719
2021-12-18,94.719
2021-12-19,94.719
2021-12-20,93.6563
2021-12-21,93.8549
2021-12-22,93.6215
2021-12-23,94.0535
2021-12-24,94.0535
2021-12-25,94.0535
2021-12-26,94.0535
2021-12-27,95.1063
2021-12-28,96.2137
2021-12-29,96.9834
2021-12-30,96.7698
2021-12-31,85.4197
2022-01-01,85.4197
2022-01-02,85.4197
2022-01-03,84.7539
2022-01-04,84.9976
2022-01-05,82.9264
2022-01-06,82.4478
2022-01-07,81.6428
2022-01-08,81.6428
2022-01-09,81.6428
2022-01-10,81.0423
2022-01-11,83.466
2022-01-12,83.4355
2022-01-13,83.3441
2022-01-14,83.305
2022-01-15,83.305
2022-01-16,83.305
2022-01-17,83.305
2022-01-18,81.3165
2022-01-19,80.5158
2022-01-20,81.2207
2022-01-21,80.4767
2022-01-22,80.4767
2022-01-23,80.4767
2022-01-24,79.3149
2022-01-25,78.1879
2022-01-26,77.8398
2022-01-27,77.2872
2022-01-28,76.7433
2022-01-29,76.7433
2022-01-30,76.7433
2022-01-31,77.2698
2022-02-01,78.2184
2022-02-02,77.9138
2022-02-03,75.9949
2022-02-04,75.1725
2022-02-05,75.1725
2022-02-06,75.1725
2022-02-07,75.5511
2022-02-08,75.9644
2022-02-09,77.5657
2022-02-10,79.2192
2022-02-11,78.1052
2022-02-12,78.1052
2022-02-13,78.1052
2022-02-14,77.1349
2022-02-15,78.7231
2022-02-16,79.6891
2022-02-17,78.9146
2022-02-18,78.5186
2022-02-19,78.5186
2022-02-20,78.5186
2022-02-21,78.5186
2022-02-22,78.0617
2022-02-23,77.9094
2022-02-24,78.9059
2022-02-25,80.5942
2022-02-26,80.5942
2022-02-27,80.5942
2022-02-28,77.7711
2022-03-01,75.7728
2022-03-02,76.3431
2022-03-03,75.172
2022-03-04,73.6351
2022-03-05,73.6351
2022-03-06,73.6351
2022-03-07,70.4309
2022-03-08,71.9851
2022-03-09,72.4684
2022-03-10,72.6469
2022-03-11,71.3016
2022-03-12,71.3016
2022-03-13,71.3016
2022-03-14,70.592
2022-03-15,72.3204
2022-03-16,74.2795
2022-03-17,74.9673
2022-03-18,76.0862
2022-03-19,76.0862
2022-03-20,76.0862
2022-03-21,74.9717
2022-03-22,75.4027
2022-03-23,74.7801
2022-03-24,75.5856
2022-03-25,76.2473
2022-03-26,76.2473
2022-03-27,76.2473
2022-03-28,76.6351
2022-03-29,78.2898
2022-03-30,77.0052
2022-03-31,49.0907
2022-04-01,49.9196
2022-04-02,49.9196
2022-04-03,49.9196
2022-04-04,48.9553
2022-04-05,48.5574
2022-04-06,47.4799
2022-04-07,47.5904
2022-04-08,47.1401
2022-04-09,47.1401
2022-04-10,47.1401
2022-04-11,47.5269
2022-04-12,47.1843
2022-04-13,48.0601
2022-04-14,47.4606
2022-04-15,47.4606
2022-04-16,47.4606
2022-04-17,47.4606
2022-04-18,46.7146
2022-04-19,47.2147
2022-04-20,47.3832
2022-04-21,47.3003
2022-04-22,47.234
2022-04-23,47.234
2022-04-24,47.234
2022-04-25,46.8085
2022-04-26,45.9105
2022-04-27,46.8582
2022-04-28,47.3887
2022-04-29,46.3195
2022-04-30,46.3195
2022-05-01,46.3195
2022-05-02,46.3941
2022-05-03,46.4852
2022-05-04,47.7534
2022-05-05,46.7201
2022-05-06,46.5543
2022-05-07,46.5543
2022-05-08,46.5543
2022-05-09,45.8314
2022-05-10,47.4926
2022-05-11,48.1836
2022-05-12,48.3301
2022-05-13,49.3334
2022-05-14,49.3334
2022-05-15,49.3334
2022-05-16,48.1725
2022-05-17,48.6894
2022-05-18,47.8934
2022-05-19,48.4627
2022-05-20,48.4406
2022-05-21,48.4406
2022-05-22,48.4406
2022-05-23,48.4904
2022-05-24,48.3328
2022-05-25,48.6507
2022-05-26,49.0128
2022-05-27,49.5545
2022-05-28,49.5545
2022-05-29,49.5545
2022-05-30,49.5545
2022-05-31,49.3362
2022-06-01,49.3334
2022-06-02,49.7895
2022-06-03,49.4467
2022-06-04,49.4467
2022-06-05,49.4467
2022-06-06,49.4522
2022-06-07,49.9857
2022-06-08,49.5435
2022-06-09,48.9575
2022-06-10,47.3268
2022-06-11,47.3268
2022-06-12,47.3268
2022-06-13,45.8508
2022-06-14,45.1902
2022-06-15,44.9857
2022-06-16,43.0868
2022-06-17,42.7413
2022-06-18,42.7413
2022-06-19,42.7413
2022-06-20,42.7413
2022-06-21,44.0238
2022-06-22,44.7867
2022-06-23,44.9691
2022-06-24,46.3621
2022-06-25,46.3621
2022-06-26,46.3621
2022-06-27,45.7347
2022-06-28,45.0575
2022-06-29,45.2482
2022-06-30,41.6237
2022-07-01,41.6585
2022-07-02,41.6585
2022-07-03,41.6585
2022-07-04,41.6585
2022-07-05,41.569
2022-07-06,41.7008
2022-07-07,41.2433
2022-07-08,40.9922
2022-07-09,40.9922
2022-07-10,40.9922
2022-07-11,40.9027
2022-07-12,41.1041
2022-07-13,40.5894
2022-07-14,40.1419
2022-07-15,40.843
2022-07-16,40.843
2022-07-17,40.843
2022-07-18,40.4602
2022-07-19,41.2707
2022-07-20,41.6809
2022-07-21,42.4218
2022-07-22,42.4044
2022-07-23,42.4044
2022-07-24,42.4044
2022-07-25,42.6033
2022-07-26,42.0886
2022-07-27,42.1558
2022-07-28,42.9141
2022-07-29,42.8494
2022-07-30,42.8494
2022-07-31,42.8494
2022-08-01,43.1229
2022-08-02,42.8967
2022-08-03,43.4685
2022-08-04,43.5679
2022-08-05,43.5182
2022-08-06,43.5182
2022-08-07,43.5182
2022-08-08,43.7605
2022-08-09,41.8876
2022-08-10,42.6139
2022-08-11,42.4099
2022-08-12,42.9422
2022-08-13,42.9422
2022-08-14,42.9422
2022-08-15,42.9895
2022-08-16,42.987
2022-08-17,42.5716
2022-08-18,42.3652
2022-08-19,41.6861
2022-08-20,41.6861
2022-08-21,41.6861
2022-08-22,40.6738
2022-08-23,40.7484
2022-08-24,41.1215
2022-08-25,41.6215
2022-08-26,40.4176
2022-08-27,40.4176
2022-08-28,40.4176
2022-08-29,40.1216
2022-08-30,39.7063
2022-08-31,39.4874
2022-09-01,39.0297
2022-09-02,38.8282
2022-09-03,38.8282
2022-09-04,38.8282
2022-09-05,38.8282
2022-09-06,39.3008
2022-09-07,40.1689
2022-09-08,40.4027
2022-09-09,40.4848
2022-09-10,40.4848
2022-09-11,40.4848
2022-09-12,41.1315
2022-09-13,39.2187
2022-09-14,38.8655
2022-09-15,38.2263
2022-09-16,37.4776
2022-09-17,37.4776
2022-09-18,37.4776
2022-09-19,37.602
2022-09-20,37.2687
2022-09-21,36.6693
2022-09-22,36.2987
2022-09-23,36.0673
2022-09-24,36.0673
2022-09-25,36.0673
2022-09-26,35.9554
2022-09-27,35.3883
2022-09-28,35.7042
2022-09-29,34.7864
2022-09-30,34.7864
2022-10-01,34.7864
2022-10-02,34.7864
2022-10-03,34.7864
2022-10-04,34.7864
2022-10-05,34.7864
2022-10-06,34.7864
2022-10-07,34.7864
2022-10-08,34.7864
2022-10-09,34.7864
2022-10-10,34.7864
2022-10-11,34.7864
2022-10-12,34.7864
2022-10-13,34.7864
2022-10-14,34.7864
2022-10-15,34.7864
2022-10-16,34.7864
2022-10-17,34.7864
2022-10-18,34.7864
2022-10-19,34.7864
2022-10-20,34.7864
2022-10-21,34.7864
2022-10-22,34.7864
2022-10-23,34.7864
2022-10-24,34.7864
2022-10-25,34.7864
2022-10-26,34.7864
2022-10-27,34.7864
2022-10-28,34.7864
2022-10-29,34.7864
2022-10-30,34.7864
2022-10-31,34.7864
2022-11-01,34.7864
2022-11-02,34.7864
2022-11-03,34.7864
2022-11-04,34.7864
2022-11-05,34.7864
2022-11-06,34.7864
2022-11-07,34.7864
2022-11-08,34.7864
2022-11-09,34.7864
2022-11-10,34.7864
2022-11-11,34.7864
2022-11-12,34.7864
2022-11-13,34.7864
2022-11-14,34.7864
2022-11-15,34.7864
2022-11-16,34.7864
2022-11-17,34.7864
2022-11-18,34.7864
2022-11-19,34.7864
2022-11-20,34.7864
2022-11-21,34.7864
2022-11-22,34.7864
2022-11-23,34.7864
2022-11-24,34.7864
2022-11-25,34.7864
2022-11-26,34.7864
2022-11-27,34.7864
2022-11-28,34.7864
2022-11-29,34.7864
2022-11-30,34.7864
2022-12-01,34.7864
2022-12-02,34.7864
2022-12-03,34.7864
2022-12-04,34.7864
2022-12-05,34.7864
2022-12-06,34.7864
2022-12-07,34.7864
2022-12-08,34.7864
2022-12-09,34.7864
2022-12-10,34.7864
2022-12-11,34.7864
2022-12-12,34.7864
2022-12-13,34.7864
2022-12-14,34.7864
2022-12-15,34.7864
2022-12-16,34.7864
2022-12-17,34.7864
2022-12-18,34.7864
2022-12-19,34.7864
2022-12-20,34.7864
2022-12-21,34.7864
2022-12-22,34.7864
2022-12-23,34.7864
2022-12-24,34.7864
2022-12-25,34.7864
2022-12-26,34.7864
2022-12-27,34.7864
2022-12-28,34.7864
2022-12-29,34.7864
2022-12-30,34.7864
2022-12-31,34.7864
2023-01-01,34.7864
2023-01-02,34.7864
2023-01-03,34.7864
2023-01-04,34.7864
2023-01-05,34.7864
2023-01-06,34.7864
2023-01-07,34.7864
2023-01-08,34.7864
2023-01-09,34.7864
2023-01-10,34.7864
2023-01-11,34.7864
2023-01-12,34.7864
2023-01-13,34.7864
2023-01-14,34.7864
2023-01-15,34.7864
2023-01-16,34.7864
2023-01-17,34.7864
2023-01-18,34.7864
2023-01-19,34.7864
2023-01-20,34.7864
2023-01-21,34.7864
2023-01-22,34.7864
2023-01-23,34.7864
2023-01-24,34.7864
2023-01-25,34.7864
2023-01-26,34.7864
2023-01-27,34.7864
2023-01-28,34.7864
2023-01-29,34.7864
2023-01-30,34.7864
2023-01-31,34.7864
2023-02-01,34.7864
2023-02-02,34.7864
2023-02-03,34.7864
2023-02-04,34.7864
2023-02-05,34.7864
2023-02-06,34.7864
2023-02-07,34.7864
2023-02-08,34.7864
2023-02-09,34.7864
2023-02-10,34.7864
2023-02-11,34.7864
2023-02-12,34.7864
2023-02-13,34.7864
2023-02-14,34.7864
2023-02-15,34.7864
2023-02-16,34.7864
2023-02-17,34.7864
2023-02-18,34.7864
2023-02-19,34.7864
2023-02-20,34.7864
2023-02-21,34.7864
2023-02-22,34.7864
2023-02-23,34.7864
2023-02-24,34.7864
2023-02-25,34.7864
2023-02-26,34.7864
2023-02-27,34.7864
2023-02-28,34.7864
2023-03-01,34.7864
2023-03-02,34.7864
2023-03-03,34.7864
2023-03-04,34.7864
2023-03-05,34.7864
2023-03-06,34.7864
2023-03-07,34.7864
2023-03-08,34.7864
2023-03-09,34.7864
2023-03-10,34.7864
2023-03-11,34.7864
2023-03-12,34.7864
2023-03-13,34.7864
2023-03-14,34.7864
2023-03-15,34.7864
