,BGS US Equity
2020-09-09,13.8692
2020-09-10,13.4565
2020-09-11,13.3099
2020-09-12,13.3099
2020-09-13,13.3099
2020-09-14,13.4491
2020-09-15,13.2651
2020-09-16,13.2925
2020-09-17,13.4416
2020-09-18,13.5013
2020-09-19,13.5013
2020-09-20,13.5013
2020-09-21,13.6405
2020-09-22,13.5982
2020-09-23,13.4715
2020-09-24,13.6554
2020-09-25,13.6753
2020-09-26,13.6753
2020-09-27,13.6753
2020-09-28,13.7996
2020-09-29,13.643
2020-09-30,13.6331
2020-10-01,13.643
2020-10-02,12.8324
2020-10-03,12.8324
2020-10-04,12.8324
2020-10-05,12.8645
2020-10-06,12.8347
2020-10-07,12.8989
2020-10-08,12.9058
2020-10-09,12.9562
2020-10-10,12.9562
2020-10-11,12.9562
2020-10-12,13.041
2020-10-13,13.0777
2020-10-14,13.0226
2020-10-15,13.1052
2020-10-16,12.9103
2020-10-17,12.9103
2020-10-18,12.9103
2020-10-19,12.9103
2020-10-20,12.7797
2020-10-21,12.7958
2020-10-22,12.8141
2020-10-23,12.8301
2020-10-24,12.8301
2020-10-25,12.8301
2020-10-26,12.7637
2020-10-27,12.9585
2020-10-28,12.5116
2020-10-29,12.5482
2020-10-30,12.4589
2020-10-31,12.4589
2020-11-01,12.4589
2020-11-02,12.7889
2020-11-03,12.9562
2020-11-04,12.7958
2020-11-05,12.8347
2020-11-06,12.9538
2020-11-07,12.9538
2020-11-08,12.9538
2020-11-09,12.5131
2020-11-10,12.5452
2020-11-11,12.722
2020-11-12,12.6967
2020-11-13,12.6623
2020-11-14,12.6623
2020-11-15,12.6623
2020-11-16,12.5315
2020-11-17,12.4443
2020-11-18,12.3915
2020-11-19,12.4695
2020-11-20,12.3938
2020-11-21,12.3938
2020-11-22,12.3938
2020-11-23,12.3938
2020-11-24,12.5338
2020-11-25,12.4236
2020-11-26,12.4236
2020-11-27,12.5292
2020-11-28,12.5292
2020-11-29,12.5292
2020-11-30,12.7265
2020-12-01,12.6738
2020-12-02,12.5154
2020-12-03,12.66
2020-12-04,12.7151
2020-12-05,12.7151
2020-12-06,12.7151
2020-12-07,12.7013
2020-12-08,12.9744
2020-12-09,12.9538
2020-12-10,13.0708
2020-12-11,13.1167
2020-12-12,13.1167
2020-12-13,13.1167
2020-12-14,13.0479
2020-12-15,13.0639
2020-12-16,13.1121
2020-12-17,13.1282
2020-12-18,13.22
2020-12-19,13.22
2020-12-20,13.22
2020-12-21,13.3141
2020-12-22,13.4862
2020-12-23,13.4632
2020-12-24,13.3692
2020-12-25,13.3692
2020-12-26,13.3692
2020-12-27,13.3692
2020-12-28,13.3095
2020-12-29,13.2888
2020-12-30,12.8321
2020-12-31,14.7602
2021-01-01,14.7602
2021-01-02,14.7602
2021-01-03,14.7602
2021-01-04,14.7532
2021-01-05,14.5265
2021-01-06,14.7069
2021-01-07,14.8064
2021-01-08,14.737
2021-01-09,14.737
2021-01-10,14.737
2021-01-11,14.656
2021-01-12,14.5126
2021-01-13,14.6537
2021-01-14,14.8273
2021-01-15,14.8759
2021-01-16,14.8759
2021-01-17,14.8759
2021-01-18,14.8759
2021-01-19,15.142
2021-01-20,15.1975
2021-01-21,15.1882
2021-01-22,15.297
2021-01-23,15.297
2021-01-24,15.297
2021-01-25,16.2179
2021-01-26,17.0347
2021-01-27,17.8423
2021-01-28,17.0232
2021-01-29,17.155
2021-01-30,17.155
2021-01-31,17.155
2021-02-01,16.9815
2021-02-02,15.8315
2021-02-03,15.9426
2021-02-04,15.8616
2021-02-05,15.887
2021-02-06,15.887
2021-02-07,15.887
2021-02-08,16.0444
2021-02-09,16.012
2021-02-10,15.9796
2021-02-11,15.9264
2021-02-12,15.887
2021-02-13,15.887
2021-02-14,15.887
2021-02-15,15.887
2021-02-16,15.57
2021-02-17,15.6441
2021-02-18,15.4914
2021-02-19,15.5261
2021-02-20,15.5261
2021-02-21,15.5261
2021-02-22,15.4937
2021-02-23,15.6464
2021-02-24,15.5885
2021-02-25,15.5214
2021-02-26,15.3618
2021-02-27,15.3618
2021-02-28,15.3618
2021-03-01,15.4682
2021-03-02,15.4239
2021-03-03,14.9139
2021-03-04,14.9116
2021-03-05,15.3471
2021-03-06,15.3471
2021-03-07,15.3471
2021-03-08,15.4705
2021-03-09,15.5288
2021-03-10,15.7256
2021-03-11,15.8258
2021-03-12,15.8794
2021-03-13,15.8794
2021-03-14,15.8794
2021-03-15,15.7862
2021-03-16,15.7955
2021-03-17,15.8561
2021-03-18,15.7372
2021-03-19,16.0496
2021-03-20,16.0496
2021-03-21,16.0496
2021-03-22,16.1218
2021-03-23,16.0029
2021-03-24,15.7023
2021-03-25,15.9377
2021-03-26,16.1381
2021-03-27,16.1381
2021-03-28,16.1381
2021-03-29,15.9237
2021-03-30,15.6766
2021-03-31,15.5834
2021-04-01,15.3223
2021-04-02,15.3223
2021-04-03,15.3223
2021-04-04,15.3223
2021-04-05,15.3362
2021-04-06,15.3431
2021-04-07,15.3014
2021-04-08,15.1995
2021-04-09,15.1485
2021-04-10,15.1485
2021-04-11,15.1485
2021-04-12,15.2597
2021-04-13,15.1833
2021-04-14,15.1972
2021-04-15,15.2319
2021-04-16,15.2736
2021-04-17,15.2736
2021-04-18,15.2736
2021-04-19,15.2968
2021-04-20,15.3177
2021-04-21,15.371
2021-04-22,15.3478
2021-04-23,15.218
2021-04-24,15.218
2021-04-25,15.218
2021-04-26,15.1439
2021-04-27,15.0234
2021-04-28,15.0373
2021-04-29,15.1253
2021-04-30,15.0674
2021-05-01,15.0674
2021-05-02,15.0674
2021-05-03,15.0211
2021-05-04,15.1022
2021-05-05,15.0975
2021-05-06,15.174
2021-05-07,15.1068
2021-05-08,15.1068
2021-05-09,15.1068
2021-05-10,15.0443
2021-05-11,14.9426
2021-05-12,14.945
2021-05-13,15.091
2021-05-14,15.2648
2021-05-15,15.2648
2021-05-16,15.2648
2021-05-17,15.04
2021-05-18,15.1304
2021-05-19,15.1628
2021-05-20,15.1698
2021-05-21,15.1003
2021-05-22,15.1003
2021-05-23,15.1003
2021-05-24,15.1072
2021-05-25,15.1234
2021-05-26,15.3321
2021-05-27,15.237
2021-05-28,15.3993
2021-05-29,15.3993
2021-05-30,15.3993
2021-05-31,15.3993
2021-06-01,15.3066
2021-06-02,16.2152
2021-06-03,15.7423
2021-06-04,15.5778
2021-06-05,15.5778
2021-06-06,15.5778
2021-06-07,15.8212
2021-06-08,15.937
2021-06-09,16.0993
2021-06-10,15.8976
2021-06-11,15.9533
2021-06-12,15.9533
2021-06-13,15.9533
2021-06-14,16.2036
2021-06-15,16.1549
2021-06-16,16.0112
2021-06-17,16.0576
2021-06-18,15.9857
2021-06-19,15.9857
2021-06-20,15.9857
2021-06-21,15.9857
2021-06-22,16.0135
2021-06-23,15.937
2021-06-24,15.9857
2021-06-25,16.09
2021-06-26,16.09
2021-06-27,16.09
2021-06-28,16.0205
2021-06-29,15.8907
2021-06-30,15.9092
2021-07-01,15.645
2021-07-02,17.1193
2021-07-03,17.1193
2021-07-04,17.1193
2021-07-05,17.1193
2021-07-06,17.081
2021-07-07,17.0554
2021-07-08,17.1602
2021-07-09,17.2471
2021-07-10,17.2471
2021-07-11,17.2471
2021-07-12,17.15
2021-07-13,17.0171
2021-07-14,16.9557
2021-07-15,16.9609
2021-07-16,16.8535
2021-07-17,16.8535
2021-07-18,16.8535
2021-07-19,16.9864
2021-07-20,17.0938
2021-07-21,17.0324
2021-07-22,16.8791
2021-07-23,16.7078
2021-07-24,16.7078
2021-07-25,16.7078
2021-07-26,16.7257
2021-07-27,16.8075
2021-07-28,16.7513
2021-07-29,16.7155
2021-07-30,16.5264
2021-07-31,16.5264
2021-08-01,16.5264
2021-08-02,16.5519
2021-08-03,16.5724
2021-08-04,16.3398
2021-08-05,16.3888
2021-08-06,16.6293
2021-08-07,16.6293
2021-08-08,16.6293
2021-08-09,16.8135
2021-08-10,16.9415
2021-08-11,16.9875
2021-08-12,16.9031
2021-08-13,16.8775
2021-08-14,16.8775
2021-08-15,16.8775
2021-08-16,16.8366
2021-08-17,16.9824
2021-08-18,16.8186
2021-08-19,16.747
2021-08-20,16.8647
2021-08-21,16.8647
2021-08-22,16.8647
2021-08-23,16.4912
2021-08-24,16.632
2021-08-25,16.7318
2021-08-26,16.6269
2021-08-27,16.6857
2021-08-28,16.6857
2021-08-29,16.6857
2021-08-30,16.7343
2021-08-31,16.9544
2021-09-01,16.9109
2021-09-02,16.9749
2021-09-03,16.9928
2021-09-04,16.9928
2021-09-05,16.9928
2021-09-06,16.9928
2021-09-07,16.8879
2021-09-08,17.0004
2021-09-09,16.8444
2021-09-10,16.8546
2021-09-11,16.8546
2021-09-12,16.8546
2021-09-13,16.7292
2021-09-14,16.7497
2021-09-15,16.7215
2021-09-16,16.7215
2021-09-17,16.8623
2021-09-18,16.8623
2021-09-19,16.8623
2021-09-20,16.8316
2021-09-21,16.8955
2021-09-22,16.9262
2021-09-23,16.8955
2021-09-24,16.8418
2021-09-25,16.8418
2021-09-26,16.8418
2021-09-27,17.0644
2021-09-28,16.9979
2021-09-29,17.154
2021-09-30,16.8341
2021-10-01,19.9931
2021-10-02,19.9931
2021-10-03,19.9931
2021-10-04,20.0197
2021-10-05,19.8808
2021-10-06,19.8453
2021-10-07,19.8069
2021-10-08,19.7418
2021-10-09,19.7418
2021-10-10,19.7418
2021-10-11,19.801
2021-10-12,19.8453
2021-10-13,19.8069
2021-10-14,19.8246
2021-10-15,19.6325
2021-10-16,19.6325
2021-10-17,19.6325
2021-10-18,19.7418
2021-10-19,19.7655
2021-10-20,19.8424
2021-10-21,19.7803
2021-10-22,19.7152
2021-10-23,19.7152
2021-10-24,19.7152
2021-10-25,19.7891
2021-10-26,19.8276
2021-10-27,19.73
2021-10-28,19.8305
2021-10-29,19.8187
2021-10-30,19.8187
2021-10-31,19.8187
2021-11-01,20.0611
2021-11-02,20.3301
2021-11-03,20.9451
2021-11-04,20.7368
2021-11-05,20.9469
2021-11-06,20.9469
2021-11-07,20.9469
2021-11-08,21.1008
2021-11-09,20.8996
2021-11-10,20.7782
2021-11-11,20.7841
2021-11-12,20.8611
2021-11-13,20.8611
2021-11-14,20.8611
2021-11-15,20.9084
2021-11-16,20.8108
2021-11-17,20.6983
2021-11-18,20.2869
2021-11-19,20.2159
2021-11-20,20.2159
2021-11-21,20.2159
2021-11-22,20.3165
2021-11-23,20.2189
2021-11-24,20.1538
2021-11-25,20.1538
2021-11-26,20.1419
2021-11-27,20.1419
2021-11-28,20.1419
2021-11-29,20.0827
2021-11-30,20.0324
2021-12-01,19.9851
2021-12-02,20.0768
2021-12-03,20.0324
2021-12-04,20.0324
2021-12-05,20.0324
2021-12-06,20.0443
2021-12-07,19.92
2021-12-08,19.9673
2021-12-09,19.9495
2021-12-10,20.0206
2021-12-11,20.0206
2021-12-12,20.0206
2021-12-13,19.9703
2021-12-14,19.9229
2021-12-15,19.988
2021-12-16,20.1804
2021-12-17,20.3491
2021-12-18,20.3491
2021-12-19,20.3491
2021-12-20,20.2189
2021-12-21,20.2396
2021-12-22,20.2248
2021-12-23,20.358
2021-12-24,20.358
2021-12-25,20.358
2021-12-26,20.358
2021-12-27,20.4616
2021-12-28,20.4882
2021-12-29,20.3284
2021-12-30,20.2781
2021-12-31,21.7996
2022-01-01,21.7996
2022-01-02,21.7996
2022-01-03,21.9807
2022-01-04,22.0828
2022-01-05,22.2804
2022-01-06,22.4253
2022-01-07,22.7875
2022-01-08,22.7875
2022-01-09,22.7875
2022-01-10,22.6755
2022-01-11,22.7315
2022-01-12,22.8961
2022-01-13,22.4747
2022-01-14,22.7348
2022-01-15,22.7348
2022-01-16,22.7348
2022-01-17,22.7348
2022-01-18,22.6294
2022-01-19,22.4845
2022-01-20,22.254
2022-01-21,22.2442
2022-01-22,22.2442
2022-01-23,22.2442
2022-01-24,21.9774
2022-01-25,21.9379
2022-01-26,21.7338
2022-01-27,21.8424
2022-01-28,21.8688
2022-01-29,21.8688
2022-01-30,21.8688
2022-01-31,21.9215
2022-02-01,21.9412
2022-02-02,21.9445
2022-02-03,22.0334
2022-02-04,21.7799
2022-02-05,21.7799
2022-02-06,21.7799
2022-02-07,21.7041
2022-02-08,21.6877
2022-02-09,21.7008
2022-02-10,21.6284
2022-02-11,21.8754
2022-02-12,21.8754
2022-02-13,21.8754
2022-02-14,21.8326
2022-02-15,21.8787
2022-02-16,21.8885
2022-02-17,21.9511
2022-02-18,22.0202
2022-02-19,22.0202
2022-02-20,22.0202
2022-02-21,22.0202
2022-02-22,22.017
2022-02-23,21.8754
2022-02-24,21.7074
2022-02-25,21.7832
2022-02-26,21.7832
2022-02-27,21.7832
2022-02-28,21.4275
2022-03-01,21.8711
2022-03-02,21.8676
2022-03-03,22.1562
2022-03-04,21.8468
2022-03-05,21.8468
2022-03-06,21.8468
2022-03-07,22.0589
2022-03-08,21.7355
2022-03-09,21.5895
2022-03-10,20.9567
2022-03-11,20.6125
2022-03-12,20.6125
2022-03-13,20.6125
2022-03-14,20.6299
2022-03-15,20.7446
2022-03-16,20.9428
2022-03-17,21.0402
2022-03-18,21.221
2022-03-19,21.221
2022-03-20,21.221
2022-03-21,20.9811
2022-03-22,21.1167
2022-03-23,20.9984
2022-03-24,21.0367
2022-03-25,21.1862
2022-03-26,21.1862
2022-03-27,21.1862
2022-03-28,21.1653
2022-03-29,21.36
2022-03-30,21.0263
2022-03-31,21.1054
2022-04-01,21.6861
2022-04-02,21.6861
2022-04-03,21.6861
2022-04-04,21.7401
2022-04-05,21.5567
2022-04-06,21.6754
2022-04-07,21.7185
2022-04-08,21.7976
2022-04-09,21.7976
2022-04-10,21.7976
2022-04-11,21.8335
2022-04-12,21.8012
2022-04-13,21.8551
2022-04-14,21.9629
2022-04-15,21.9629
2022-04-16,21.9629
2022-04-17,21.9629
2022-04-18,21.9306
2022-04-19,22.2037
2022-04-20,22.4158
2022-04-21,22.4553
2022-04-22,22.3511
2022-04-23,22.3511
2022-04-24,22.3511
2022-04-25,22.3978
2022-04-26,22.0743
2022-04-27,22.06
2022-04-28,22.024
2022-04-29,21.7185
2022-04-30,21.7185
2022-05-01,21.7185
2022-05-02,21.2836
2022-05-03,21.6897
2022-05-04,22.0671
2022-05-05,21.7743
2022-05-06,20.8033
2022-05-07,20.8033
2022-05-08,20.8033
2022-05-09,21.0838
2022-05-10,20.6127
2022-05-11,20.4077
2022-05-12,20.6091
2022-05-13,20.9219
2022-05-14,20.9219
2022-05-15,20.9219
2022-05-16,20.6738
2022-05-17,20.6342
2022-05-18,20.1811
2022-05-19,20.0084
2022-05-20,19.7711
2022-05-21,19.7711
2022-05-22,19.7711
2022-05-23,20.012
2022-05-24,20.0768
2022-05-25,20.1307
2022-05-26,20.1955
2022-05-27,20.2566
2022-05-28,20.2566
2022-05-29,20.2566
2022-05-30,20.2566
2022-05-31,20.1703
2022-06-01,20.1271
2022-06-02,20.1056
2022-06-03,20.048
2022-06-04,20.048
2022-06-05,20.048
2022-06-06,20.1703
2022-06-07,20.0192
2022-06-08,20.0624
2022-06-09,19.9617
2022-06-10,20.0624
2022-06-11,20.0624
2022-06-12,20.0624
2022-06-13,19.9437
2022-06-14,20.048
2022-06-15,20.048
2022-06-16,20.2027
2022-06-17,20.5227
2022-06-18,20.5227
2022-06-19,20.5227
2022-06-20,20.5227
2022-06-21,20.7709
2022-06-22,20.5803
2022-06-23,21.037
2022-06-24,21.0406
2022-06-25,21.0406
2022-06-26,21.0406
2022-06-27,21.2025
2022-06-28,20.9867
2022-06-29,20.3501
2022-06-30,20.5911
2022-07-01,25.0173
2022-07-02,25.0173
2022-07-03,25.0173
2022-07-04,25.0173
2022-07-05,24.9439
2022-07-06,24.9482
2022-07-07,24.8187
2022-07-08,24.6286
2022-07-09,24.6286
2022-07-10,24.6286
2022-07-11,24.5423
2022-07-12,24.8618
2022-07-13,24.8748
2022-07-14,24.823
2022-07-15,24.7323
2022-07-16,24.7323
2022-07-17,24.7323
2022-07-18,24.8662
2022-07-19,24.9741
2022-07-20,24.9439
2022-07-21,24.7409
2022-07-22,24.905
2022-07-23,24.905
2022-07-24,24.905
2022-07-25,24.9957
2022-07-26,25.0303
2022-07-27,24.9871
2022-07-28,25.3585
2022-07-29,25.2548
2022-07-30,25.2548
2022-07-31,25.2548
2022-08-01,25.4492
2022-08-02,25.6565
2022-08-03,25.514
2022-08-04,25.9649
2022-08-05,25.1112
2022-08-06,25.1112
2022-08-07,25.1112
2022-08-08,25.3269
2022-08-09,24.7877
2022-08-10,24.599
2022-08-11,25.0438
2022-08-12,25.1247
2022-08-13,25.1247
2022-08-14,25.1247
2022-08-15,25.2774
2022-08-16,25.5381
2022-08-17,25.4212
2022-08-18,25.2999
2022-08-19,25.1876
2022-08-20,25.1876
2022-08-21,25.1876
2022-08-22,24.8731
2022-08-23,24.8191
2022-08-24,24.8955
2022-08-25,25.0168
2022-08-26,24.7967
2022-08-27,24.7967
2022-08-28,24.7967
2022-08-29,24.7967
2022-08-30,24.5271
2022-08-31,24.3157
2022-09-01,24.0282
2022-09-02,23.799
2022-09-03,23.799
2022-09-04,23.799
2022-09-05,23.799
2022-09-06,23.4935
2022-09-07,23.8529
2022-09-08,23.6597
2022-09-09,23.8934
2022-09-10,23.8934
2022-09-11,23.8934
2022-09-12,24.0282
2022-09-13,23.7361
2022-09-14,23.7226
2022-09-15,23.5025
2022-09-16,23.1205
2022-09-17,23.1205
2022-09-18,23.1205
2022-09-19,22.806
2022-09-20,22.6667
2022-09-21,22.8959
2022-09-22,22.9498
2022-09-23,22.6533
2022-09-24,22.6533
2022-09-25,22.6533
2022-09-26,22.505
2022-09-27,22.496
2022-09-28,22.7925
2022-09-29,22.159
2022-09-30,65.7599
2022-10-01,65.7599
2022-10-02,65.7599
2022-10-03,65.7207
2022-10-04,65.7338
2022-10-05,64.7685
2022-10-06,64.325
2022-10-07,63.6728
2022-10-08,63.6728
2022-10-09,63.6728
2022-10-10,63.9076
2022-10-11,64.4163
2022-10-12,64.612
2022-10-13,64.5598
2022-10-14,63.9467
2022-10-15,63.9467
2022-10-16,63.9467
2022-10-17,63.5554
2022-10-18,63.8684
2022-10-19,63.5032
2022-10-20,63.0988
2022-10-21,63.0466
2022-10-22,63.0466
2022-10-23,63.0466
2022-10-24,63.4249
2022-10-25,64.4424
2022-10-26,64.5076
2022-10-27,65.0815
2022-10-28,65.5251
2022-10-29,65.5251
2022-10-30,65.5251
2022-10-31,65.6164
2022-11-01,65.3816
2022-11-02,65.3033
2022-11-03,64.4032
2022-11-04,64.6772
2022-11-05,64.6772
2022-11-06,64.6772
2022-11-07,63.9597
2022-11-08,64.038
2022-11-09,63.3594
2022-11-10,63.9203
2022-11-11,63.3594
2022-11-12,63.3594
2022-11-13,63.3594
2022-11-14,61.8854
2022-11-15,62.6941
2022-11-16,61.8463
2022-11-17,61.3375
2022-11-18,61.181
2022-11-19,61.181
2022-11-20,61.181
2022-11-21,61.5071
2022-11-22,61.2723
2022-11-23,61.7158
2022-11-24,61.7158
2022-11-25,61.4028
2022-11-26,61.4028
2022-11-27,61.4028
2022-11-28,61.0897
2022-11-29,61.8854
2022-11-30,61.5723
2022-12-01,60.3331
2022-12-02,61.1941
2022-12-03,61.1941
2022-12-04,61.1941
2022-12-05,60.9593
2022-12-06,60.9071
2022-12-07,60.9071
2022-12-08,60.8549
2022-12-09,60.5158
2022-12-10,60.5158
2022-12-11,60.5158
2022-12-12,60.594
2022-12-13,60.6462
2022-12-14,60.7114
2022-12-15,60.1897
2022-12-16,60.1244
2022-12-17,60.1244
2022-12-18,60.1244
2022-12-19,60.0331
2022-12-20,59.7331
2022-12-21,59.5896
2022-12-22,58.7287
2022-12-23,59.4461
2022-12-24,59.4461
2022-12-25,59.4461
2022-12-26,59.4461
2022-12-27,59.3027
2022-12-28,58.9765
2022-12-29,58.8983
2022-12-30,31.9825
2022-12-31,31.9825
2023-01-01,31.9825
2023-01-02,31.9825
2023-01-03,32.0467
2023-01-04,32.5606
2023-01-05,32.6248
2023-01-06,32.9031
2023-01-07,32.9031
2023-01-08,32.9031
2023-01-09,32.8246
2023-01-10,33.2599
2023-01-11,33.7952
2023-01-12,33.9593
2023-01-13,33.9022
2023-01-14,33.9022
2023-01-15,33.9022
2023-01-16,33.9022
2023-01-17,34.3233
2023-01-18,34.0449
2023-01-19,34.0806
2023-01-20,34.3233
2023-01-21,34.3233
2023-01-22,34.3233
2023-01-23,34.6658
2023-01-24,33.9522
2023-01-25,33.9093
2023-01-26,33.5811
2023-01-27,34.0449
2023-01-28,34.0449
2023-01-29,34.0449
2023-01-30,34.1092
2023-01-31,34.0307
2023-02-01,34.3803
2023-02-02,34.416
2023-02-03,34.1805
2023-02-04,34.1805
2023-02-05,34.1805
2023-02-06,34.0093
2023-02-07,33.5168
2023-02-08,33.2671
2023-02-09,32.532
2023-02-10,32.6819
2023-02-11,32.6819
2023-02-12,32.6819
2023-02-13,32.9031
2023-02-14,32.5748
2023-02-15,33.0887
2023-02-16,32.8888
2023-02-17,32.9245
2023-02-18,32.9245
2023-02-19,32.9245
2023-02-20,32.9245
2023-02-21,32.7104
2023-02-22,32.8817
2023-02-23,32.9317
2023-02-24,33.0102
2023-02-25,33.0102
2023-02-26,33.0102
2023-02-27,33.0173
2023-02-28,33.0672
2023-03-01,35.6435
2023-03-02,35.1725
2023-03-03,35.358
2023-03-04,35.358
2023-03-05,35.358
2023-03-06,34.9441
2023-03-07,34.8228
2023-03-08,34.9798
2023-03-09,34.7514
2023-03-10,34.6587
2023-03-11,34.6587
2023-03-12,34.6587
2023-03-13,34.4018
2023-03-14,34.4588
2023-03-15,34.7443
2023-03-16,34.7372
2023-03-17,34.6658
