,ED US Equity
2020-09-20,17.1968
2020-09-21,17.0706
2020-09-22,17.175
2020-09-23,17.1289
2020-09-24,17.2029
2020-09-25,17.4262
2020-09-26,17.4262
2020-09-27,17.4262
2020-09-28,17.4929
2020-09-29,17.573
2020-09-30,18.1176
2020-10-01,18.2684
2020-10-02,18.3572
2020-10-03,18.3572
2020-10-04,18.3572
2020-10-05,18.3767
2020-10-06,18.4776
2020-10-07,18.4861
2020-10-08,18.6613
2020-10-09,18.6953
2020-10-10,18.6953
2020-10-11,18.6953
2020-10-12,18.7367
2020-10-13,18.6674
2020-10-14,18.6576
2020-10-15,18.5968
2020-10-16,18.592
2020-10-17,18.592
2020-10-18,18.592
2020-10-19,18.4813
2020-10-20,18.4582
2020-10-21,18.4253
2020-10-22,18.5603
2020-10-23,18.5798
2020-10-24,18.5798
2020-10-25,18.5798
2020-10-26,18.7185
2020-10-27,18.7562
2020-10-28,18.4047
2020-10-29,18.3572
2020-10-30,18.2015
2020-10-31,18.2015
2020-11-01,18.2015
2020-11-02,18.3584
2020-11-03,18.5457
2020-11-04,18.3317
2020-11-05,18.3629
2020-11-06,18.1279
2020-11-07,18.1279
2020-11-08,18.1279
2020-11-09,18.3081
2020-11-10,18.649
2020-11-11,18.6052
2020-11-12,18.4578
2020-11-13,18.5942
2020-11-14,18.5942
2020-11-15,18.5942
2020-11-16,18.7257
2020-11-17,18.3044
2020-11-18,18.1145
2020-11-19,18.0426
2020-11-20,18.0779
2020-11-21,18.0779
2020-11-22,18.0779
2020-11-23,18.0999
2020-11-24,18.1985
2020-11-25,18.2326
2020-11-26,18.2326
2020-11-27,18.1242
2020-11-28,18.1242
2020-11-29,18.1242
2020-11-30,17.9391
2020-12-01,18.0195
2020-12-02,18.2374
2020-12-03,18.098
2020-12-04,18.0234
2020-12-05,18.0234
2020-12-06,18.0234
2020-12-07,17.9649
2020-12-08,17.9301
2020-12-09,17.8903
2020-12-10,17.7796
2020-12-11,17.7559
2020-12-12,17.7559
2020-12-13,17.7559
2020-12-14,17.6626
2020-12-15,17.736
2020-12-16,17.5805
2020-12-17,17.5644
2020-12-18,17.5059
2020-12-19,17.5059
2020-12-20,17.5059
2020-12-21,17.3566
2020-12-22,17.3193
2020-12-23,17.3716
2020-12-24,17.4176
2020-12-25,17.4176
2020-12-26,17.4176
2020-12-27,17.4176
2020-12-28,17.5196
2020-12-29,17.4574
2020-12-30,17.4897
2020-12-31,18.0479
2021-01-01,18.0479
2021-01-02,18.0479
2021-01-03,18.0479
2021-01-04,17.8433
2021-01-05,17.7429
2021-01-06,17.9322
2021-01-07,17.748
2021-01-08,17.7505
2021-01-09,17.7505
2021-01-10,17.7505
2021-01-11,17.598
2021-01-12,17.4951
2021-01-13,17.7098
2021-01-14,17.5637
2021-01-15,17.7086
2021-01-16,17.7086
2021-01-17,17.7086
2021-01-18,17.7086
2021-01-19,17.6933
2021-01-20,17.7518
2021-01-21,17.6514
2021-01-22,17.6107
2021-01-23,17.6107
2021-01-24,17.6107
2021-01-25,17.8407
2021-01-26,17.795
2021-01-27,17.9551
2021-01-28,17.7861
2021-01-29,17.8585
2021-01-30,17.8585
2021-01-31,17.8585
2021-02-01,17.8547
2021-02-02,17.7924
2021-02-03,17.8242
2021-02-04,17.8344
2021-02-05,17.95
2021-02-06,17.95
2021-02-07,17.95
2021-02-08,17.9221
2021-02-09,17.9309
2021-02-10,18.0529
2021-02-11,17.9907
2021-02-12,17.8941
2021-02-13,17.8941
2021-02-14,17.8941
2021-02-15,17.8941
2021-02-16,17.7657
2021-02-17,17.7797
2021-02-18,17.7698
2021-02-19,17.5358
2021-02-20,17.5358
2021-02-21,17.5358
2021-02-22,17.5091
2021-02-23,17.4709
2021-02-24,17.3412
2021-02-25,17.4048
2021-02-26,17.214
2021-02-27,17.214
2021-02-28,17.214
2021-03-01,17.3908
2021-03-02,17.3959
2021-03-03,17.4404
2021-03-04,17.3806
2021-03-05,17.5511
2021-03-06,17.5511
2021-03-07,17.5511
2021-03-08,17.7037
2021-03-09,17.7279
2021-03-10,17.8143
2021-03-11,17.7444
2021-03-12,17.8868
2021-03-13,17.8868
2021-03-14,17.8868
2021-03-15,17.9988
2021-03-16,18.0318
2021-03-17,17.995
2021-03-18,18.0496
2021-03-19,18.0598
2021-03-20,18.0598
2021-03-21,18.0598
2021-03-22,18.028
2021-03-23,18.1794
2021-03-24,18.2035
2021-03-25,18.3104
2021-03-26,18.332
2021-03-27,18.332
2021-03-28,18.332
2021-03-29,18.4605
2021-03-30,18.3244
2021-03-31,18.4177
2021-04-01,18.354
2021-04-02,18.354
2021-04-03,18.354
2021-04-04,18.354
2021-04-05,18.4776
2021-04-06,18.5362
2021-04-07,18.4887
2021-04-08,18.465
2021-04-09,18.4712
2021-04-10,18.4712
2021-04-11,18.4712
2021-04-12,18.4899
2021-04-13,18.5586
2021-04-14,18.5948
2021-04-15,18.7235
2021-04-16,18.8509
2021-04-17,18.8509
2021-04-18,18.8509
2021-04-19,18.8683
2021-04-20,18.9932
2021-04-21,18.8696
2021-04-22,18.8384
2021-04-23,18.7559
2021-04-24,18.7559
2021-04-25,18.7559
2021-04-26,18.6835
2021-04-27,18.5986
2021-04-28,18.6011
2021-04-29,18.6635
2021-04-30,18.7509
2021-05-01,18.7509
2021-05-02,18.7509
2021-05-03,18.7934
2021-05-04,18.8396
2021-05-05,18.686
2021-05-06,18.8071
2021-05-07,18.8394
2021-05-08,18.8394
2021-05-09,18.8394
2021-05-10,19.0593
2021-05-11,18.9956
2021-05-12,18.8157
2021-05-13,18.9881
2021-05-14,18.9494
2021-05-15,18.9494
2021-05-16,18.9494
2021-05-17,18.9194
2021-05-18,18.7957
2021-05-19,18.8257
2021-05-20,18.8806
2021-05-21,18.9481
2021-05-22,18.9481
2021-05-23,18.9481
2021-05-24,18.8757
2021-05-25,18.8044
2021-05-26,18.8282
2021-05-27,18.687
2021-05-28,18.7332
2021-05-29,18.7332
2021-05-30,18.7332
2021-05-31,18.7332
2021-06-01,18.632
2021-06-02,18.677
2021-06-03,18.7357
2021-06-04,18.7332
2021-06-05,18.7332
2021-06-06,18.7332
2021-06-07,18.742
2021-06-08,18.6146
2021-06-09,18.6883
2021-06-10,18.7082
2021-06-11,18.732
2021-06-12,18.732
2021-06-13,18.732
2021-06-14,18.7969
2021-06-15,18.7969
2021-06-16,18.6102
2021-06-17,18.6177
2021-06-18,18.6682
2021-06-19,18.6682
2021-06-20,18.6682
2021-06-21,18.7582
2021-06-22,18.6643
2021-06-23,18.5369
2021-06-24,18.5318
2021-06-25,18.5884
2021-06-26,18.5884
2021-06-27,18.5884
2021-06-28,18.582
2021-06-29,18.3542
2021-06-30,18.4061
2021-07-01,18.514
2021-07-02,18.5048
2021-07-03,18.5048
2021-07-04,18.5048
2021-07-05,18.5048
2021-07-06,18.5667
2021-07-07,18.6193
2021-07-08,18.6219
2021-07-09,18.614
2021-07-10,18.614
2021-07-11,18.614
2021-07-12,18.6219
2021-07-13,18.5259
2021-07-14,18.5996
2021-07-15,18.7535
2021-07-16,18.8286
2021-07-17,18.8286
2021-07-18,18.8286
2021-07-19,18.6759
2021-07-20,18.6496
2021-07-21,18.5456
2021-07-22,18.5798
2021-07-23,18.7299
2021-07-24,18.7299
2021-07-25,18.7299
2021-07-26,18.7009
2021-07-27,18.9075
2021-07-28,18.7838
2021-07-29,18.7746
2021-07-30,18.6759
2021-07-31,18.6759
2021-08-01,18.6759
2021-08-02,18.772
2021-08-03,18.818
2021-08-04,18.8207
2021-08-05,18.8799
2021-08-06,18.9149
2021-08-07,18.9149
2021-08-08,18.9149
2021-08-09,18.9874
2021-08-10,19.0308
2021-08-11,19.1257
2021-08-12,19.1428
2021-08-13,19.2073
2021-08-14,19.2073
2021-08-15,19.2073
2021-08-16,19.2745
2021-08-17,19.1415
2021-08-18,19.0572
2021-08-19,19.069
2021-08-20,19.1033
2021-08-21,19.1033
2021-08-22,19.1033
2021-08-23,18.9505
2021-08-24,18.8491
2021-08-25,18.882
2021-08-26,18.8754
2021-08-27,18.9307
2021-08-28,18.9307
2021-08-29,18.9307
2021-08-30,18.9386
2021-08-31,18.9057
2021-09-01,19.0361
2021-09-02,19.127
2021-09-03,19.0177
2021-09-04,19.0177
2021-09-05,19.0177
2021-09-06,19.0177
2021-09-07,18.8306
2021-09-08,19.0993
2021-09-09,19.0282
2021-09-10,18.8056
2021-09-11,18.8056
2021-09-12,18.8056
2021-09-13,18.7687
2021-09-14,18.7397
2021-09-15,18.7134
2021-09-16,18.6699
2021-09-17,18.5922
2021-09-18,18.5922
2021-09-19,18.5922
2021-09-20,18.6238
2021-09-21,18.5896
2021-09-22,18.6159
2021-09-23,18.5975
2021-09-24,18.583
2021-09-25,18.583
2021-09-26,18.583
2021-09-27,18.5211
2021-09-28,18.4724
2021-09-29,18.6423
2021-09-30,18.6969
2021-10-01,18.566
2021-10-02,18.566
2021-10-03,18.566
2021-10-04,18.7802
2021-10-05,18.7564
2021-10-06,18.964
2021-10-07,18.9336
2021-10-08,18.8133
2021-10-09,18.8133
2021-10-10,18.8133
2021-10-11,18.8728
2021-10-12,19.1068
2021-10-13,19.1544
2021-10-14,19.1042
2021-10-15,18.9455
2021-10-16,18.9455
2021-10-17,18.9455
2021-10-18,18.7366
2021-10-19,18.8477
2021-10-20,19.083
2021-10-21,19.0738
2021-10-22,19.1597
2021-10-23,19.1597
2021-10-24,19.1597
2021-10-25,19.132
2021-10-26,19.1849
2021-10-27,19.1465
2021-10-28,19.1862
2021-10-29,19.0685
2021-10-30,19.0685
2021-10-31,19.0685
2021-11-01,19.1624
2021-11-02,19.206
2021-11-03,19.2774
2021-11-04,19.1953
2021-11-05,19.4508
2021-11-06,19.4508
2021-11-07,19.4508
2021-11-08,19.2973
2021-11-09,19.4005
2021-11-10,19.4177
2021-11-11,19.3674
2021-11-12,19.3105
2021-11-13,19.3105
2021-11-14,19.3105
2021-11-15,19.525
2021-11-16,19.3595
2021-11-17,19.3568
2021-11-18,19.378
2021-11-19,19.427
2021-11-20,19.427
2021-11-21,19.427
2021-11-22,19.4985
2021-11-23,19.5779
2021-11-24,19.5845
2021-11-25,19.5845
2021-11-26,19.5117
2021-11-27,19.5117
2021-11-28,19.5117
2021-11-29,19.7341
2021-11-30,19.3754
2021-12-01,19.4151
2021-12-02,19.5144
2021-12-03,19.7579
2021-12-04,19.7579
2021-12-05,19.7579
2021-12-06,19.8665
2021-12-07,19.8943
2021-12-08,19.8903
2021-12-09,19.9102
2021-12-10,20.0333
2021-12-11,20.0333
2021-12-12,20.0333
2021-12-13,20.1471
2021-12-14,20.1074
2021-12-15,20.2861
2021-12-16,20.3086
2021-12-17,20.1934
2021-12-18,20.1934
2021-12-19,20.1934
2021-12-20,20.2226
2021-12-21,20.1339
2021-12-22,20.1974
2021-12-23,20.1868
2021-12-24,20.1868
2021-12-25,20.1868
2021-12-26,20.1868
2021-12-27,20.1815
2021-12-28,20.2702
2021-12-29,20.3629
2021-12-30,20.3735
2021-12-31,19.1121
2022-01-01,19.1121
2022-01-02,19.1121
2022-01-03,19.0886
2022-01-04,19.0688
2022-01-05,19.1405
2022-01-06,19.1183
2022-01-07,19.1554
2022-01-08,19.1554
2022-01-09,19.1554
2022-01-10,19.0453
2022-01-11,18.834
2022-01-12,18.8488
2022-01-13,18.9415
2022-01-14,18.8896
2022-01-15,18.8896
2022-01-16,18.8896
2022-01-17,18.8896
2022-01-18,18.7005
2022-01-19,18.7203
2022-01-20,18.7067
2022-01-21,18.7833
2022-01-22,18.7833
2022-01-23,18.7833
2022-01-24,18.7005
2022-01-25,18.6783
2022-01-26,18.6251
2022-01-27,18.7957
2022-01-28,19.0268
2022-01-29,19.0268
2022-01-30,19.0268
2022-01-31,19.2518
2022-02-01,19.2023
2022-02-02,19.3383
2022-02-03,19.3185
2022-02-04,19.2073
2022-02-05,19.2073
2022-02-06,19.2073
2022-02-07,19.2703
2022-02-08,19.2481
2022-02-09,19.2431
2022-02-10,18.9526
2022-02-11,18.9811
2022-02-12,18.9811
2022-02-13,18.9811
2022-02-14,18.8278
2022-02-15,18.6226
2022-02-16,18.588
2022-02-17,18.6435
2022-02-18,19.0344
2022-02-19,19.0344
2022-02-20,19.0344
2022-02-21,19.0344
2022-02-22,19.0518
2022-02-23,19.0085
2022-02-24,18.8736
2022-02-25,19.199
2022-02-26,19.199
2022-02-27,19.199
2022-02-28,19.178
2022-03-01,19.1297
2022-03-02,19.319
2022-03-03,19.4897
2022-03-04,19.6864
2022-03-05,19.6864
2022-03-06,19.6864
2022-03-07,19.7186
2022-03-08,19.5466
2022-03-09,19.5009
2022-03-10,19.6357
2022-03-11,19.6196
2022-03-12,19.6196
2022-03-13,19.6196
2022-03-14,19.6419
2022-03-15,19.7508
2022-03-16,19.6568
2022-03-17,19.7025
2022-03-18,19.5405
2022-03-19,19.5405
2022-03-20,19.5405
2022-03-21,19.6481
2022-03-22,19.6135
2022-03-23,19.6939
2022-03-24,19.8757
2022-03-25,20.0329
2022-03-26,20.0329
2022-03-27,20.0329
2022-03-28,20.0786
2022-03-29,20.1368
2022-03-30,20.2865
2022-03-31,20.9733
2022-04-01,21.1541
2022-04-02,21.1541
2022-04-03,21.1541
2022-04-04,21.0707
2022-04-05,21.1627
2022-04-06,21.4473
2022-04-07,21.341
2022-04-08,21.3853
2022-04-09,21.3853
2022-04-10,21.3853
2022-04-11,21.2196
2022-04-12,21.3714
2022-04-13,21.384
2022-04-14,21.4005
2022-04-15,21.4005
2022-04-16,21.4005
2022-04-17,21.4005
2022-04-18,21.2626
2022-04-19,21.3979
2022-04-20,21.4485
2022-04-21,21.4207
2022-04-22,21.2057
2022-04-23,21.2057
2022-04-24,21.2057
2022-04-25,21.1501
2022-04-26,21.0375
2022-04-27,20.9831
2022-04-28,21.0729
2022-04-29,20.7315
2022-04-30,20.7315
2022-05-01,20.7315
2022-05-02,20.6391
2022-05-03,20.6733
2022-05-04,20.8276
2022-05-05,20.7247
2022-05-06,20.8917
2022-05-07,20.8917
2022-05-08,20.8917
2022-05-09,20.9423
2022-05-10,20.7235
2022-05-11,20.9297
2022-05-12,20.9385
2022-05-13,21.0713
2022-05-14,21.0713
2022-05-15,21.0713
2022-05-16,21.0258
2022-05-17,21.084
2022-05-18,21.0486
2022-05-19,20.998
2022-05-20,21.1232
2022-05-21,21.1232
2022-05-22,21.1232
2022-05-23,21.3598
2022-05-24,21.7026
2022-05-25,21.6937
2022-05-26,21.6368
2022-05-27,21.7266
2022-05-28,21.7266
2022-05-29,21.7266
2022-05-30,21.7266
2022-05-31,21.5597
2022-06-01,21.48
2022-06-02,21.4736
2022-06-03,21.3889
2022-06-04,21.3889
2022-06-05,21.3889
2022-06-06,21.4129
2022-06-07,21.461
2022-06-08,21.2788
2022-06-09,20.9588
2022-06-10,21.0397
2022-06-11,21.0397
2022-06-12,21.0397
2022-06-13,20.5337
2022-06-14,20.2339
2022-06-15,20.1668
2022-06-16,20.0935
2022-06-17,19.9935
2022-06-18,19.9935
2022-06-19,19.9935
2022-06-20,19.9935
2022-06-21,20.1618
2022-06-22,20.2491
2022-06-23,20.5539
2022-06-24,20.7589
2022-06-25,20.7589
2022-06-26,20.7589
2022-06-27,20.8386
2022-06-28,20.9094
2022-06-29,20.9853
2022-06-30,21.2721
2022-07-01,21.5458
2022-07-02,21.5458
2022-07-03,21.5458
2022-07-04,21.5458
2022-07-05,20.9638
2022-07-06,21.0162
2022-07-07,20.9139
2022-07-08,20.8717
2022-07-09,20.8717
2022-07-10,20.8717
2022-07-11,20.9945
2022-07-12,20.9804
2022-07-13,20.9433
2022-07-14,20.983
2022-07-15,21.0546
2022-07-16,21.0546
2022-07-17,21.0546
2022-07-18,20.8282
2022-07-19,20.9037
2022-07-20,20.7015
2022-07-21,20.7246
2022-07-22,20.9318
2022-07-23,20.9318
2022-07-24,20.9318
2022-07-25,21.1429
2022-07-26,21.3053
2022-07-27,21.3475
2022-07-28,21.7044
2022-07-29,21.8055
2022-07-30,21.8055
2022-07-31,21.8055
2022-08-01,21.6852
2022-08-02,21.6494
2022-08-03,21.6558
2022-08-04,21.5802
2022-08-05,21.5495
2022-08-06,21.5495
2022-08-07,21.5495
2022-08-08,21.7172
2022-08-09,21.7697
2022-08-10,21.7799
2022-08-11,21.7146
2022-08-12,21.7953
2022-08-13,21.7953
2022-08-14,21.7953
2022-08-15,21.9463
2022-08-16,21.9118
2022-08-17,21.9835
2022-08-18,22.0283
2022-08-19,21.9796
2022-08-20,21.9796
2022-08-21,21.9796
2022-08-22,21.8337
2022-08-23,21.7505
2022-08-24,21.7658
2022-08-25,21.8401
2022-08-26,21.721
2022-08-27,21.721
2022-08-28,21.721
2022-08-29,21.8081
2022-08-30,21.6916
2022-08-31,21.6199
2022-09-01,21.8375
2022-09-02,21.7146
2022-09-03,21.7146
2022-09-04,21.7146
2022-09-05,21.7146
2022-09-06,21.6212
2022-09-07,22.0667
2022-09-08,21.9937
2022-09-09,22.018
2022-09-10,22.018
2022-09-11,22.018
2022-09-12,22.155
2022-09-13,21.7582
2022-09-14,21.9054
2022-09-15,21.6071
2022-09-16,21.5776
2022-09-17,21.5776
2022-09-18,21.5776
2022-09-19,21.7133
2022-09-20,21.5725
2022-09-21,21.4279
2022-09-22,21.4509
2022-09-23,21.3293
2022-09-24,21.3293
2022-09-25,21.3293
2022-09-26,21.0348
2022-09-27,20.7276
2022-09-28,20.734
2022-09-29,20.3294
2022-09-30,20.1006
2022-10-01,20.1006
2022-10-02,20.1006
2022-10-03,20.3404
2022-10-04,20.5234
2022-10-05,20.1688
2022-10-06,19.8784
2022-10-07,19.573
2022-10-08,19.573
2022-10-09,19.573
2022-10-10,19.5616
2022-10-11,19.5755
2022-10-12,19.3066
2022-10-13,19.6449
2022-10-14,19.6146
2022-10-15,19.6146
2022-10-16,19.6146
2022-10-17,19.7547
2022-10-18,20.0047
2022-10-19,19.9466
2022-10-20,19.8052
2022-10-21,19.9882
2022-10-22,19.9882
2022-10-23,19.9882
2022-10-24,19.9655
2022-10-25,20.1119
2022-10-26,20.0981
2022-10-27,20.1839
2022-10-28,20.4401
2022-10-29,20.4401
2022-10-30,20.4401
2022-10-31,20.3783
2022-11-01,20.3859
2022-11-02,20.4098
2022-11-03,20.4843
2022-11-04,20.6498
2022-11-05,20.6498
2022-11-06,20.6498
2022-11-07,20.3479
2022-11-08,20.4288
2022-11-09,20.3504
2022-11-10,20.7648
2022-11-11,20.5336
2022-11-12,20.5336
2022-11-13,20.5336
2022-11-14,20.5601
2022-11-15,20.6069
2022-11-16,20.8141
2022-11-17,20.7471
2022-11-18,21.0907
2022-11-19,21.0907
2022-11-20,21.0907
2022-11-21,21.169
2022-11-22,21.3042
2022-11-23,21.4874
2022-11-24,21.4874
2022-11-25,21.5922
2022-11-26,21.5922
2022-11-27,21.5922
2022-11-28,21.4709
2022-11-29,21.4406
2022-11-30,21.6604
2022-12-01,21.6364
2022-12-02,21.5733
2022-12-03,21.5733
2022-12-04,21.5733
2022-12-05,21.5758
2022-12-06,21.5998
2022-12-07,21.4773
2022-12-08,21.6036
2022-12-09,21.4697
2022-12-10,21.4697
2022-12-11,21.4697
2022-12-12,21.6996
2022-12-13,21.7198
2022-12-14,21.711
2022-12-15,21.5265
2022-12-16,21.2979
2022-12-17,21.2979
2022-12-18,21.2979
2022-12-19,21.2575
2022-12-20,21.2246
2022-12-21,21.3674
2022-12-22,21.2966
2022-12-23,21.3838
2022-12-24,21.3838
2022-12-25,21.3838
2022-12-26,21.3838
2022-12-27,21.4722
2022-12-28,21.3989
2022-12-29,21.4646
2022-12-30,21.4896
2022-12-31,21.4896
2023-01-01,21.4896
2023-01-02,21.4896
2023-01-03,21.5497
2023-01-04,21.6604
2023-01-05,21.4869
2023-01-06,21.8258
2023-01-07,21.8258
2023-01-08,21.8258
2023-01-09,21.8111
2023-01-10,21.8605
2023-01-11,21.9299
2023-01-12,21.7858
2023-01-13,21.647
2023-01-14,21.647
2023-01-15,21.647
2023-01-16,21.647
2023-01-17,21.5136
2023-01-18,21.2268
2023-01-19,21.1121
2023-01-20,21.2868
2023-01-21,21.2868
2023-01-22,21.2868
2023-01-23,21.2548
2023-01-24,21.3215
2023-01-25,21.3749
2023-01-26,21.4322
2023-01-27,21.4362
2023-01-28,21.4362
2023-01-29,21.4362
2023-01-30,21.4549
2023-01-31,21.4896
2023-02-01,21.5083
2023-02-02,21.4696
2023-02-03,21.1721
2023-02-04,21.1721
2023-02-05,21.1721
2023-02-06,21.2548
2023-02-07,21.2148
2023-02-08,21.0173
2023-02-09,20.8065
2023-02-10,21.096
2023-02-11,21.096
2023-02-12,21.096
2023-02-13,21.1547
2023-02-14,20.9279
2023-02-15,20.9413
2023-02-16,21.0089
2023-02-17,21.2212
2023-02-18,21.2212
2023-02-19,21.2212
2023-02-20,21.2212
2023-02-21,21.1518
2023-02-22,21.109
2023-02-23,20.9982
2023-02-24,20.9555
2023-02-25,20.9555
2023-02-26,20.9555
2023-02-27,20.9008
2023-02-28,20.7006
2023-03-01,20.5404
2023-03-02,20.7353
2023-03-03,20.8794
2023-03-04,20.8794
2023-03-05,20.8794
2023-03-06,21.0049
2023-03-07,20.8754
2023-03-08,21.0129
2023-03-09,20.9595
2023-03-10,20.8701
2023-03-11,20.8701
2023-03-12,20.8701
2023-03-13,21.1598
2023-03-14,21.3226
2023-03-15,21.5402
2023-03-16,21.6283
2023-03-17,21.5389
2023-03-18,21.5389
2023-03-19,21.5389
2023-03-20,21.7097
