,MRO US Equity
,CURRENT_EV_TO_T12M_EBIT
2023-02-26,6.5482
2023-02-27,6.5935
2023-02-28,6.4652
2023-03-01,6.5859
2023-03-02,6.6444
2023-03-03,6.7255
2023-03-04,6.7255
2023-03-05,6.7255
2023-03-06,6.6708
2023-03-07,6.5614
2023-03-08,6.5105
2023-03-09,6.3577
2023-03-10,6.2426
2023-03-11,6.2426
2023-03-12,6.2426
2023-03-13,6.0502
2023-03-14,6.103
2023-03-15,5.7314
2023-03-16,5.8729
2023-03-17,5.7201
2023-03-18,5.7201
2023-03-19,5.7201
2023-03-20,5.822
2023-03-21,6.0521
2023-03-22,5.9238
2023-03-23,5.871
2023-03-24,5.9012
2023-03-25,5.9012
2023-03-26,5.9012
2023-03-27,6.0408
2023-03-28,6.1106
2023-03-29,6.1804
2023-03-30,6.1936
2023-03-31,6.5732
2023-04-01,6.5732
2023-04-02,6.5732
2023-04-03,7.0417
2023-04-04,6.9231
2023-04-05,6.9171
2023-04-06,6.8816
2023-04-07,6.8816
2023-04-08,6.8816
2023-04-09,6.8816
2023-04-10,6.929
2023-04-11,6.9982
2023-04-12,6.8468
2023-04-13,6.8546
2023-04-14,6.8683
2023-04-15,6.8683
2023-04-16,6.8683
2023-04-17,6.6864
2023-04-18,6.6747
2023-04-19,6.6591
2023-04-20,6.5828
2023-04-21,6.5476
2023-04-22,6.5476
2023-04-23,6.5476
2023-04-24,6.6727
2023-04-25,6.4791
2023-04-26,6.3911
2023-04-27,6.4283
2023-04-28,6.5613
2023-04-29,6.5613
2023-04-30,6.5613
2023-05-01,6.5378
2023-05-02,6.2836
2023-05-03,6.1917
2023-05-04,6.118
2023-05-05,6.2828
2023-05-06,6.2828
2023-05-07,6.2828
2023-05-08,6.2615
2023-05-09,6.277
2023-05-10,6.2324
2023-05-11,6.1936
2023-05-12,6.1781
2023-05-13,6.1781
2023-05-14,6.1781
2023-05-15,6.2324
2023-05-16,6.0966
2023-05-17,6.2401
2023-05-18,6.3061
2023-05-19,6.3099
2023-05-20,6.3099
2023-05-21,6.3099
2023-05-22,6.3797
2023-05-23,6.4205
2023-05-24,6.4941
2023-05-25,6.3603
2023-05-26,6.3468
2023-05-27,6.3468
2023-05-28,6.3468
2023-05-29,6.3468
2023-05-30,6.2653
2023-05-31,6.1335
2023-06-01,6.1936
2023-06-02,6.3468
2023-06-03,6.3468
2023-06-04,6.3468
2023-06-05,6.2847
2023-06-06,6.3313
2023-06-07,6.5504
2023-06-08,6.4806
2023-06-09,6.403
2023-06-10,6.403
2023-06-11,6.403
2023-06-12,6.3448
2023-06-13,6.3623
2023-06-14,6.2595
2023-06-15,6.3526
2023-06-16,6.3933
2023-06-17,6.3933
2023-06-18,6.3933
2023-06-19,6.3933
2023-06-20,6.2615
2023-06-21,6.3041
2023-06-22,6.1509
2023-06-23,6.0928
2023-06-24,6.0928
2023-06-25,6.0928
2023-06-26,6.1335
2023-06-27,6.1238
2023-06-28,6.1684
2023-06-29,6.2828
2023-06-30,8.0829
2023-07-01,8.0829
2023-07-02,8.0829
2023-07-03,8.0779
2023-07-04,8.0779
2023-07-05,8.053
2023-07-06,7.9632
2023-07-07,8.2077
2023-07-08,8.2077
2023-07-09,8.2077
2023-07-10,8.2776
2023-07-11,8.4098
2023-07-12,8.5246
2023-07-13,8.6095
2023-07-14,8.3474
2023-07-15,8.3474
2023-07-16,8.3474
2023-07-17,8.3175
2023-07-18,8.5271
2023-07-19,8.5446
2023-07-20,8.6344
2023-07-21,8.6494
2023-07-22,8.6494
2023-07-23,8.6494
2023-07-24,8.7367
2023-07-25,8.8216
2023-07-26,8.854
2023-07-27,8.7916
2023-07-28,8.8515
2023-07-29,8.8515
2023-07-30,8.8515
2023-07-31,8.8939
2023-08-01,8.8715
2023-08-02,8.7542
2023-08-03,8.6475
2023-08-04,8.7454
2023-08-05,8.7454
2023-08-06,8.7454
2023-08-07,8.7063
2023-08-08,8.6573
2023-08-09,8.7674
2023-08-10,8.7601
2023-08-11,8.9069
2023-08-12,8.9069
2023-08-13,8.9069
2023-08-14,8.8115
2023-08-15,8.6671
2023-08-16,8.5937
2023-08-17,8.7014
2023-08-18,8.7968
2023-08-19,8.7968
2023-08-20,8.7968
2023-08-21,8.809
2023-08-22,8.7283
2023-08-23,8.6353
2023-08-24,8.5839
2023-08-25,8.6084
2023-08-26,8.6084
2023-08-27,8.6084
2023-08-28,8.6818
2023-08-29,8.7356
2023-08-30,8.7944
2023-08-31,8.787
2023-09-01,8.973
2023-09-02,8.973
2023-09-03,8.973
2023-09-04,8.973
2023-09-05,8.9852
2023-09-06,8.9681
2023-09-07,8.8727
2023-09-08,9.0219
2023-09-09,9.0219
2023-09-10,9.0219
2023-09-11,8.7405
2023-09-12,8.9779
2023-09-13,8.8409
2023-09-14,9.0268
2023-09-15,8.9167
2023-09-16,8.9167
2023-09-17,8.9167
2023-09-18,8.9216
2023-09-19,8.8849
2023-09-20,8.7381
2023-09-21,8.6695
2023-09-22,8.7405
2023-09-23,8.7405
2023-09-24,8.7405
2023-09-25,8.8506
2023-09-26,8.7723
2023-09-27,9.0415
2023-09-28,9.0464
2023-09-29,9.7761
2023-09-30,9.7761
2023-10-01,9.7761
2023-10-02,9.4555
2023-10-03,9.4804
2023-10-04,9.1267
2023-10-05,9.0825
2023-10-06,9.1792
2023-10-07,9.1792
2023-10-08,9.1792
2023-10-09,9.6296
2023-10-10,9.6324
2023-10-11,9.7042
2023-10-12,9.7899
2023-10-13,10.1408
2023-10-14,10.1408
2023-10-15,10.1408
2023-10-16,10.2458
2023-10-17,10.2955
2023-10-18,10.3563
2023-10-19,10.4503
2023-10-20,10.2569
2023-10-21,10.2569
2023-10-22,10.2569
2023-10-23,10.1684
2023-10-24,10.1657
2023-10-25,10.1546
2023-10-26,10.0386
2023-10-27,9.9778
2023-10-28,9.9778
2023-10-29,9.9778
2023-10-30,9.8894
2023-10-31,9.9308
2023-11-01,9.8755
2023-11-02,9.8657
2023-11-03,9.7162
2023-11-04,9.7162
2023-11-05,9.7162
2023-11-06,9.4892
2023-11-07,9.2009
2023-11-08,9.0193
2023-11-09,9.006
2023-11-10,9.0834
2023-11-11,9.0834
2023-11-12,9.0834
2023-11-13,9.0807
2023-11-14,9.2196
2023-11-15,9.1689
2023-11-16,8.9926
2023-11-17,9.2089
2023-11-18,9.2089
2023-11-19,9.2089
2023-11-20,9.2116
2023-11-21,9.1422
2023-11-22,9.1235
2023-11-23,9.1235
2023-11-24,9.1528
2023-11-25,9.1528
2023-11-26,9.1528
2023-11-27,9.1448
2023-11-28,9.1448
2023-11-29,9.1395
2023-11-30,9.1742
2023-12-01,9.1769
2023-12-02,9.1769
2023-12-03,9.1769
2023-12-04,9.0754
2023-12-05,8.8992
2023-12-06,8.6696
2023-12-07,8.7016
2023-12-08,8.8164
2023-12-09,8.8164
2023-12-10,8.8164
2023-12-11,8.8057
2023-12-12,8.6189
2023-12-13,8.7737
2023-12-14,8.9099
2023-12-15,8.8778
2023-12-16,8.8778
2023-12-17,8.8778
2023-12-18,8.9446
2023-12-19,9.0167
2023-12-20,8.9179
2023-12-21,8.982
2023-12-22,8.9633
2023-12-23,8.9633
2023-12-24,8.9633
2023-12-25,8.9633
2023-12-26,9.0994
2023-12-27,9.0193
2023-12-28,8.8939
2023-12-29,9.3154
2023-12-30,9.3154
2023-12-31,9.3154
2024-01-01,9.3154
2024-01-02,9.3891
2024-01-03,9.5338
2024-01-04,9.321
2024-01-05,9.3806
2024-01-06,9.3806
2024-01-07,9.3806
2024-01-08,9.1962
2024-01-09,9.0459
2024-01-10,8.9437
2024-01-11,8.9693
2024-01-12,9.0998
2024-01-13,9.0998
2024-01-14,9.0998
2024-01-15,9.0998
2024-01-16,8.8898
2024-01-17,8.7934
2024-01-18,8.7451
2024-01-19,8.7792
2024-01-20,8.7792
2024-01-21,8.7792
2024-01-22,8.782
2024-01-23,8.8076
2024-01-24,8.87
2024-01-25,9.0232
2024-01-26,9.0459
2024-01-27,9.0459
2024-01-28,9.0459
2024-01-29,9.0402
2024-01-30,9.1395
2024-01-31,8.9437
2024-02-01,8.8898
2024-02-02,8.8331
2024-02-03,8.8331
2024-02-04,8.8331
2024-02-05,8.7934
2024-02-06,8.8529
2024-02-07,8.8983
2024-02-08,8.9012
2024-02-09,8.8302
2024-02-10,8.8302
2024-02-11,8.8302
2024-02-12,8.887
2024-02-13,8.7962
2024-02-14,8.8132
2024-02-15,9.0544
2024-02-16,9.0941
2024-02-17,9.0941
2024-02-18,9.0941
2024-02-19,9.0941
2024-02-20,9.0345
2024-02-21,9.1707
2024-02-22,9.1707
2024-02-23,9.1148
2024-02-24,9.1148
2024-02-25,9.1148
2024-02-26,9.2183
2024-02-27,9.2575
2024-02-28,9.2099
2024-02-29,9.2463
2024-03-01,9.3442
2024-03-02,9.3442
2024-03-03,9.3442
2024-03-04,9.2491
2024-03-05,9.2435
2024-03-06,9.3218
2024-03-07,9.361
2024-03-08,9.3834
2024-03-09,9.3834
2024-03-10,9.3834
2024-03-11,9.4533
2024-03-12,9.4925
2024-03-13,9.7079
2024-03-14,9.8086
2024-03-15,9.8786
2024-03-16,9.8786
2024-03-17,9.8786
2024-03-18,9.901
2024-03-19,10.0157
2024-03-20,10.0436
2024-03-21,10.0716
2024-03-22,10.0436
2024-03-23,10.0436
2024-03-24,10.0436
2024-03-25,10.1751
2024-03-26,10.1388
2024-03-27,10.2143
2024-03-28,10.3906
2024-03-29,10.3906
2024-03-30,10.3906
2024-03-31,10.3906
2024-04-01,10.4549
2024-04-02,10.5165
2024-04-03,10.7151
2024-04-04,10.7095
2024-04-05,10.7683
2024-04-06,10.7683
2024-04-07,10.7683
2024-04-08,10.7123
