,LRCX US Equity
2020-05-08,15.1264
2020-05-09,15.1264
2020-05-10,15.1264
2020-05-11,14.9451
2020-05-12,14.5877
2020-05-13,14.1422
2020-05-14,15.3323
2020-05-15,14.3509
2020-05-16,14.3509
2020-05-17,14.3509
2020-05-18,14.6729
2020-05-19,14.9125
2020-05-20,15.4564
2020-05-21,14.8576
2020-05-22,14.8828
2020-05-23,14.8828
2020-05-24,14.8828
2020-05-25,14.8828
2020-05-26,15.1813
2020-05-27,15.739
2020-05-28,15.2077
2020-05-29,15.5994
2020-05-30,15.5994
2020-05-31,15.5994
2020-06-01,15.445
2020-06-02,15.473
2020-06-03,16.3555
2020-06-04,16.6386
2020-06-05,17.3866
2020-06-06,17.3866
2020-06-07,17.3866
2020-06-08,16.9674
2020-06-09,17.2385
2020-06-10,17.1796
2020-06-11,16.1004
2020-06-12,16.2199
2020-06-13,16.2199
2020-06-14,16.2199
2020-06-15,16.5986
2020-06-16,17.4187
2020-06-17,17.8934
2020-06-18,17.9517
2020-06-19,17.9774
2020-06-20,17.9774
2020-06-21,17.9774
2020-06-22,17.8087
2020-06-23,18.0192
2020-06-24,17.4358
2020-06-25,17.8259
2020-06-26,16.1565
2020-06-27,16.1565
2020-06-28,16.1565
2020-06-29,16.479
2020-06-30,17.2934
2020-07-01,16.9687
2020-07-02,17.3064
2020-07-03,17.3064
2020-07-04,17.3064
2020-07-05,17.3064
2020-07-06,17.9177
2020-07-07,17.5339
2020-07-08,17.8547
2020-07-09,17.9611
2020-07-10,18.1902
2020-07-11,18.1902
2020-07-12,18.1902
2020-07-13,18.0361
2020-07-14,18.5203
2020-07-15,18.3661
2020-07-16,18.4563
2020-07-17,18.5317
2020-07-18,18.5317
2020-07-19,18.5317
2020-07-20,18.9378
2020-07-21,19.1153
2020-07-22,19.3835
2020-07-23,18.9959
2020-07-24,18.5019
2020-07-25,18.5019
2020-07-26,18.5019
2020-07-27,19.1729
2020-07-28,18.6761
2020-07-29,19.345
2020-07-30,20.3076
2020-07-31,20.2326
2020-08-01,20.2326
2020-08-02,20.2326
2020-08-03,20.4636
2020-08-04,20.6565
2020-08-05,20.5755
2020-08-06,20.2679
2020-08-07,19.976
2020-08-08,19.976
2020-08-09,19.976
2020-08-10,20.1565
2020-08-11,19.7896
2020-08-12,20.4695
2020-08-13,20.225
2020-08-14,20.0412
2020-08-15,20.0412
2020-08-16,20.0412
2020-08-17,20.3369
2020-08-18,20.133
2020-08-19,20.0034
2020-08-20,19.2578
2020-08-21,18.9822
2020-08-22,18.9822
2020-08-23,18.9822
2020-08-24,18.8504
2020-08-25,18.931
2020-08-26,18.8929
2020-08-27,18.3292
2020-08-28,18.8373
2020-08-29,18.8373
2020-08-30,18.8373
2020-08-31,18.0509
2020-09-01,18.2807
2020-09-02,19.4865
2020-09-03,18.3335
2020-09-04,17.8755
2020-09-05,17.8755
2020-09-06,17.8755
2020-09-07,17.8755
2020-09-08,16.2198
2020-09-09,16.1212
2020-09-10,15.936
2020-09-11,15.7443
2020-09-12,15.7443
2020-09-13,15.7443
2020-09-14,16.3668
2020-09-15,16.558
2020-09-16,16.4311
2020-09-17,16.3924
2020-09-18,16.4643
2020-09-19,16.4643
2020-09-20,16.4643
2020-09-21,16.8864
2020-09-22,17.0896
2020-09-23,16.9349
2020-09-24,17.4857
2020-09-25,15.2023
2020-09-26,15.2023
2020-09-27,15.2023
2020-09-28,15.4993
2020-09-29,15.5509
2020-09-30,15.2717
2020-10-01,15.6174
2020-10-02,15.1293
2020-10-03,15.1293
2020-10-04,15.1293
2020-10-05,15.7626
2020-10-06,15.704
2020-10-07,15.9284
2020-10-08,16.3809
2020-10-09,16.7219
2020-10-10,16.7219
2020-10-11,16.7219
2020-10-12,17.0685
2020-10-13,17.2596
2020-10-14,17.2617
2020-10-15,17.3205
2020-10-16,16.8273
2020-10-17,16.8273
2020-10-18,16.8273
2020-10-19,16.7622
2020-10-20,16.7622
2020-10-21,16.905
2020-10-22,16.5298
2020-10-23,16.3379
2020-10-24,16.3379
2020-10-25,16.3379
2020-10-26,16.0428
2020-10-27,15.7178
2020-10-28,15.4886
2020-10-29,16.1562
2020-10-30,15.6364
2020-10-31,15.6364
2020-11-01,15.6364
2020-11-02,16.0488
2020-11-03,16.9592
2020-11-04,17.4153
2020-11-05,18.3158
2020-11-06,18.7673
2020-11-07,18.7673
2020-11-08,18.7673
2020-11-09,19.0862
2020-11-10,18.6952
2020-11-11,19.4452
2020-11-12,19.1876
2020-11-13,19.5526
2020-11-14,19.5526
2020-11-15,19.5526
2020-11-16,20.156
2020-11-17,19.8138
2020-11-18,19.7395
2020-11-19,20.0812
2020-11-20,19.8934
2020-11-21,19.8934
2020-11-22,19.8934
2020-11-23,20.5954
2020-11-24,20.4885
2020-11-25,20.5043
2020-11-26,20.5043
2020-11-27,20.958
2020-11-28,20.958
2020-11-29,20.958
2020-11-30,20.7777
2020-12-01,21.4746
2020-12-02,22.0125
2020-12-03,22.238
2020-12-04,22.9777
2020-12-05,22.9777
2020-12-06,22.9777
2020-12-07,23.3822
2020-12-08,23.5208
2020-12-09,22.6918
2020-12-10,22.5207
2020-12-11,22.5928
2020-12-12,22.5928
2020-12-13,22.5928
2020-12-14,22.6007
2020-12-15,22.7615
2020-12-16,22.6676
2020-12-17,22.3389
2020-12-18,22.0939
2020-12-19,22.0939
2020-12-20,22.0939
2020-12-21,22.199
2020-12-22,21.907
2020-12-23,21.6364
2020-12-24,20.1607
2020-12-25,20.1607
2020-12-26,20.1607
2020-12-27,20.1607
2020-12-28,19.9821
2020-12-29,19.8609
2020-12-30,20.3337
2020-12-31,19.8209
2021-01-01,19.8209
2021-01-02,19.8209
2021-01-03,19.8209
2021-01-04,20.063
2021-01-05,20.7589
2021-01-06,20.8406
2021-01-07,21.5971
2021-01-08,21.057
2021-01-09,21.057
2021-01-10,21.057
2021-01-11,21.6822
2021-01-12,22.5225
2021-01-13,22.104
2021-01-14,23.4213
2021-01-15,22.9894
2021-01-16,22.9894
2021-01-17,22.9894
2021-01-18,22.9894
2021-01-19,24.3572
2021-01-20,23.6407
2021-01-21,23.6908
2021-01-22,23.6764
2021-01-23,23.6764
2021-01-24,23.6764
2021-01-25,23.8411
2021-01-26,23.2053
2021-01-27,21.5004
2021-01-28,21.1785
2021-01-29,20.1989
2021-01-30,20.1989
2021-01-31,20.1989
2021-02-01,20.9315
2021-02-02,21.4988
2021-02-03,21.0083
2021-02-04,21.6434
2021-02-05,21.2352
2021-02-06,21.2352
2021-02-07,21.2352
2021-02-08,22.1969
2021-02-09,22.0006
2021-02-10,22.1852
2021-02-11,23.8442
2021-02-12,24.4271
2021-02-13,24.4271
2021-02-14,24.4271
2021-02-15,24.4271
2021-02-16,24.6623
2021-02-17,24.4166
2021-02-18,24.0765
2021-02-19,24.9388
2021-02-20,24.9388
2021-02-21,24.9388
2021-02-22,23.66
2021-02-23,23.4448
2021-02-24,24.8758
2021-02-25,22.8182
2021-02-26,23.6345
2021-02-27,23.6345
2021-02-28,23.6345
2021-03-01,24.9556
2021-03-02,23.8923
2021-03-03,22.9677
2021-03-04,22.0311
2021-03-05,22.8203
2021-03-06,22.8203
2021-03-07,22.8203
2021-03-08,20.9365
2021-03-09,22.6452
2021-03-10,21.6087
2021-03-11,22.306
2021-03-12,21.8644
2021-03-13,21.8644
2021-03-14,21.8644
2021-03-15,22.3628
2021-03-16,22.7985
2021-03-17,23.0421
2021-03-18,22.4639
2021-03-19,22.5951
2021-03-20,22.5951
2021-03-21,22.5951
2021-03-22,23.3354
2021-03-23,22.6828
2021-03-24,23.0187
2021-03-25,22.834
2021-03-26,21.2968
2021-03-27,21.2968
2021-03-28,21.2968
2021-03-29,20.7888
2021-03-30,20.8715
2021-03-31,21.698
2021-04-01,23.3035
2021-04-02,23.3035
2021-04-03,23.3035
2021-04-04,23.3035
2021-04-05,24.0869
2021-04-06,23.7838
2021-04-07,24.0133
2021-04-08,24.3493
2021-04-09,24.1307
2021-04-10,24.1307
2021-04-11,24.1307
2021-04-12,23.7032
2021-04-13,23.5108
2021-04-14,23.3447
2021-04-15,23.6752
2021-04-16,23.4642
2021-04-17,23.4642
2021-04-18,23.4642
2021-04-19,22.6633
2021-04-20,22.3462
2021-04-21,23.3746
2021-04-22,22.354
2021-04-23,22.8249
2021-04-24,22.8249
2021-04-25,22.8249
2021-04-26,23.3951
2021-04-27,23.4573
2021-04-28,23.2109
2021-04-29,23.3171
2021-04-30,22.5709
2021-05-01,22.5709
2021-05-02,22.5709
2021-05-03,22.4542
2021-05-04,22.056
2021-05-05,22.2272
2021-05-06,22.4614
2021-05-07,22.9378
2021-05-08,22.9378
2021-05-09,22.9378
2021-05-10,21.3345
2021-05-11,21.5519
2021-05-12,20.2879
2021-05-13,21.2719
2021-05-14,21.936
2021-05-15,21.936
2021-05-16,21.936
2021-05-17,21.5388
2021-05-18,21.2756
2021-05-19,21.9072
2021-05-20,22.7989
2021-05-21,22.34
2021-05-22,22.34
2021-05-23,22.34
2021-05-24,23.0869
2021-05-25,23.2953
2021-05-26,23.2106
2021-05-27,23.4891
2021-05-28,23.6401
2021-05-29,23.6401
2021-05-30,23.6401
2021-05-31,23.6401
2021-06-01,23.6106
2021-06-02,23.6088
2021-06-03,23.1284
2021-06-04,23.8386
2021-06-05,23.8386
2021-06-06,23.8386
2021-06-07,23.6302
2021-06-08,23.1928
2021-06-09,23.0669
2021-06-10,23.3099
2021-06-11,23.3586
2021-06-12,23.3586
2021-06-13,23.3586
2021-06-14,23.6542
2021-06-15,23.4084
2021-06-16,23.236
2021-06-17,23.2738
2021-06-18,22.2876
2021-06-19,22.2876
2021-06-20,22.2876
2021-06-21,22.5044
2021-06-22,22.6196
2021-06-23,22.708
2021-06-24,23.1007
2021-06-25,19.935
2021-06-26,19.935
2021-06-27,19.935
2021-06-28,20.4607
2021-06-29,20.6144
2021-06-30,20.5797
2021-07-01,20.0187
2021-07-02,19.9668
2021-07-03,19.9668
2021-07-04,19.9668
2021-07-05,19.9668
2021-07-06,19.6633
2021-07-07,19.3988
2021-07-08,19.1583
2021-07-09,19.3753
2021-07-10,19.3753
2021-07-11,19.3753
2021-07-12,19.7753
2021-07-13,19.7514
2021-07-14,19.5353
2021-07-15,19.3082
2021-07-16,18.5998
2021-07-17,18.5998
2021-07-18,18.5998
2021-07-19,18.6966
2021-07-20,19.192
2021-07-21,20.1517
2021-07-22,20.1097
2021-07-23,20.2478
2021-07-24,20.2478
2021-07-25,20.2478
2021-07-26,20.2516
2021-07-27,19.6852
2021-07-28,20.0633
2021-07-29,19.5747
2021-07-30,20.14
2021-07-31,20.14
2021-08-01,20.14
2021-08-02,20.2795
2021-08-03,20.3978
2021-08-04,20.5333
2021-08-05,20.4023
2021-08-06,20.4754
2021-08-07,20.4754
2021-08-08,20.4754
2021-08-09,20.2382
2021-08-10,19.4965
2021-08-11,19.2214
2021-08-12,18.4263
2021-08-13,18.3277
2021-08-14,18.3277
2021-08-15,18.3277
2021-08-16,18.5967
2021-08-17,18.2119
2021-08-18,17.9116
2021-08-19,18.1533
2021-08-20,17.7995
2021-08-21,17.7995
2021-08-22,17.7995
2021-08-23,18.38
2021-08-24,18.4206
2021-08-25,18.5216
2021-08-26,18.4133
2021-08-27,19.181
2021-08-28,19.181
2021-08-29,19.181
2021-08-30,19.1303
2021-08-31,19.0299
2021-09-01,18.8703
2021-09-02,18.9438
2021-09-03,19.2165
2021-09-04,19.2165
2021-09-05,19.2165
2021-09-06,19.2165
2021-09-07,18.6616
2021-09-08,18.356
2021-09-09,18.6749
2021-09-10,18.8174
2021-09-11,18.8174
2021-09-12,18.8174
2021-09-13,19.1551
2021-09-14,18.9881
2021-09-15,19.2415
2021-09-16,19.3793
2021-09-17,19.1617
2021-09-18,19.1617
2021-09-19,19.1617
2021-09-20,18.5577
2021-09-21,18.4409
2021-09-22,18.9121
2021-09-23,19.2751
2021-09-24,17.8467
2021-09-25,17.8467
2021-09-26,17.8467
2021-09-27,17.9683
2021-09-28,16.9398
2021-09-29,16.4086
2021-09-30,16.4558
2021-10-01,16.4725
2021-10-02,16.4725
2021-10-03,16.4725
2021-10-04,15.9088
2021-10-05,16.0746
2021-10-06,15.9546
2021-10-07,16.0723
2021-10-08,15.9094
2021-10-09,15.9094
2021-10-10,15.9094
2021-10-11,15.975
2021-10-12,15.8121
2021-10-13,15.7439
2021-10-14,16.4207
2021-10-15,16.3212
2021-10-16,16.3212
2021-10-17,16.3212
2021-10-18,16.4429
2021-10-19,16.5042
2021-10-20,16.3518
2021-10-21,16.0617
2021-10-22,16.0997
2021-10-23,16.0997
2021-10-24,16.0997
2021-10-25,15.9624
2021-10-26,15.8738
2021-10-27,16.0085
2021-10-28,16.3633
2021-10-29,16.2948
2021-10-30,16.2948
2021-10-31,16.2948
2021-11-01,16.5592
2021-11-02,16.6018
2021-11-03,16.8079
2021-11-04,17.3065
2021-11-05,17.653
2021-11-06,17.653
2021-11-07,17.653
2021-11-08,17.604
2021-11-09,17.9735
2021-11-10,17.5094
2021-11-11,17.7373
2021-11-12,18.0457
2021-11-13,18.0457
2021-11-14,18.0457
2021-11-15,18.2138
2021-11-16,18.3289
2021-11-17,18.2244
2021-11-18,18.3732
2021-11-19,18.6235
2021-11-20,18.6235
2021-11-21,18.6235
2021-11-22,18.6868
2021-11-23,19.1075
2021-11-24,19.0923
2021-11-25,19.0923
2021-11-26,18.551
2021-11-27,18.551
2021-11-28,18.551
2021-11-29,19.6606
2021-11-30,19.6407
2021-12-01,20.0343
2021-12-02,19.1133
2021-12-03,19.1118
2021-12-04,19.1118
2021-12-05,19.1118
2021-12-06,19.2871
2021-12-07,20.3975
2021-12-08,20.6242
2021-12-09,20.2029
2021-12-10,20.392
2021-12-11,20.392
2021-12-12,20.392
2021-12-13,19.788
2021-12-14,19.6223
2021-12-15,20.1431
2021-12-16,19.3941
2021-12-17,19.3334
2021-12-18,19.3334
2021-12-19,19.3334
2021-12-20,19.1006
2021-12-21,19.7334
2021-12-22,19.9679
2021-12-23,18.7766
2021-12-24,18.7766
2021-12-25,18.7766
2021-12-26,18.7766
2021-12-27,19.4421
2021-12-28,19.2453
2021-12-29,19.5324
2021-12-30,19.3054
2021-12-31,19.3275
2022-01-01,19.3275
2022-01-02,19.3275
2022-01-03,19.4976
2022-01-04,19.1347
2022-01-05,18.5903
2022-01-06,18.8626
2022-01-07,17.983
2022-01-08,17.983
2022-01-09,17.983
2022-01-10,17.8482
2022-01-11,18.0887
2022-01-12,18.4422
2022-01-13,18.4544
2022-01-14,19.6152
2022-01-15,19.6152
2022-01-16,19.6152
2022-01-17,19.6152
2022-01-18,18.2451
2022-01-19,17.2669
2022-01-20,16.6451
2022-01-21,16.2708
2022-01-22,16.2708
2022-01-23,16.2708
2022-01-24,16.703
2022-01-25,15.7973
2022-01-26,15.965
2022-01-27,14.8536
2022-01-28,15.0105
2022-01-29,15.0105
2022-01-30,15.0105
2022-01-31,15.7837
2022-02-01,15.6841
2022-02-02,16.2799
2022-02-03,15.6652
2022-02-04,15.4063
2022-02-05,15.4063
2022-02-06,15.4063
2022-02-07,15.2006
2022-02-08,15.332
2022-02-09,16.1642
2022-02-10,15.8284
2022-02-11,14.8965
2022-02-12,14.8965
2022-02-13,14.8965
2022-02-14,14.8501
2022-02-15,15.8003
2022-02-16,15.7376
2022-02-17,15.4474
2022-02-18,15.1637
2022-02-19,15.1637
2022-02-20,15.1637
2022-02-21,15.1637
2022-02-22,14.8893
2022-02-23,14.4263
2022-02-24,14.9737
2022-02-25,15.2495
2022-02-26,15.2495
2022-02-27,15.2495
2022-02-28,14.9329
2022-03-01,14.3777
2022-03-02,14.737
2022-03-03,14.4563
2022-03-04,13.9826
2022-03-05,13.9826
2022-03-06,13.9826
2022-03-07,13.004
2022-03-08,13.0366
2022-03-09,13.7563
2022-03-10,13.2156
2022-03-11,12.8501
2022-03-12,12.8501
2022-03-13,12.8501
2022-03-14,12.4657
2022-03-15,12.8856
2022-03-16,13.681
2022-03-17,13.997
2022-03-18,14.4864
2022-03-19,14.4864
2022-03-20,14.4864
2022-03-21,14.2786
2022-03-22,14.5431
2022-03-23,14.1218
2022-03-24,14.7958
2022-03-25,14.9569
2022-03-26,14.9569
2022-03-27,14.9569
2022-03-28,15.0235
2022-03-29,15.3341
2022-03-30,14.7896
2022-03-31,14.4968
2022-04-01,14.1718
2022-04-02,14.1718
2022-04-03,14.1718
2022-04-04,14.4418
2022-04-05,13.5887
2022-04-06,13.4425
2022-04-07,13.5807
2022-04-08,13.2679
2022-04-09,13.2679
2022-04-10,13.2679
2022-04-11,12.8434
2022-04-12,12.6093
2022-04-13,12.7592
2022-04-14,12.3195
2022-04-15,12.3195
2022-04-16,12.3195
2022-04-17,12.3195
2022-04-18,12.7042
2022-04-19,12.9351
2022-04-20,12.9224
2022-04-21,12.605
2022-04-22,12.4354
2022-04-23,12.4354
2022-04-24,12.4354
2022-04-25,12.7887
2022-04-26,12.279
2022-04-27,12.2673
2022-04-28,13.0039
2022-04-29,12.506
2022-04-30,12.506
2022-05-01,12.506
2022-05-02,12.8665
2022-05-03,13.0278
2022-05-04,13.5736
2022-05-05,12.9197
2022-05-06,12.8375
2022-05-07,12.8375
2022-05-08,12.8375
2022-05-09,12.0113
2022-05-10,12.3295
2022-05-11,12.0127
2022-05-12,12.3644
2022-05-13,13.2014
2022-05-14,13.2014
2022-05-15,13.2014
2022-05-16,12.9502
2022-05-17,13.7424
2022-05-18,12.8176
2022-05-19,12.6754
2022-05-20,12.7283
2022-05-21,12.7283
2022-05-22,12.7283
2022-05-23,12.9723
2022-05-24,12.6445
2022-05-25,13.0861
2022-05-26,13.661
2022-05-27,14.2408
2022-05-28,14.2408
2022-05-29,14.2408
2022-05-30,14.2408
2022-05-31,13.9486
2022-06-01,13.5701
2022-06-02,14.0356
2022-06-03,13.7878
2022-06-04,13.7878
2022-06-05,13.7878
2022-06-06,13.8484
2022-06-07,14.0393
2022-06-08,13.7386
2022-06-09,13.2421
2022-06-10,12.736
2022-06-11,12.736
2022-06-12,12.736
2022-06-13,12.0095
2022-06-14,12.081
2022-06-15,12.1839
2022-06-16,11.2445
2022-06-17,11.2753
2022-06-18,11.2753
2022-06-19,11.2753
2022-06-20,11.2753
2022-06-21,11.6363
2022-06-22,11.4393
2022-06-23,11.3981
2022-06-24,11.8947
2022-06-25,11.8947
2022-06-26,11.8947
2022-06-27,11.8843
2022-06-28,11.5872
2022-06-29,11.2982
2022-06-30,11.275
2022-07-01,10.4678
2022-07-02,10.4678
2022-07-03,10.4678
2022-07-04,10.4678
2022-07-05,10.3116
2022-07-06,10.3868
2022-07-07,10.9846
2022-07-08,10.9907
2022-07-09,10.9907
2022-07-10,10.9907
2022-07-11,10.6631
2022-07-12,10.7523
2022-07-13,10.9106
2022-07-14,11.099
2022-07-15,11.3003
2022-07-16,11.3003
2022-07-17,11.3003
2022-07-18,11.198
2022-07-19,11.8109
2022-07-20,12.279
2022-07-21,12.5633
2022-07-22,12.2504
2022-07-23,12.2504
2022-07-24,12.2504
2022-07-25,12.0818
2022-07-26,11.8184
2022-07-27,12.1937
2022-07-28,12.6335
2022-07-29,13.0298
2022-07-30,13.0298
2022-07-31,13.0298
2022-08-01,13.0881
2022-08-02,13.0843
2022-08-03,13.6452
2022-08-04,13.8275
2022-08-05,13.5251
2022-08-06,13.5251
2022-08-07,13.5251
2022-08-08,13.2596
2022-08-09,12.238
2022-08-10,12.8883
2022-08-11,12.9522
2022-08-12,13.49
2022-08-13,13.49
2022-08-14,13.49
2022-08-15,13.4569
2022-08-16,13.2805
2022-08-17,12.9547
2022-08-18,13.097
2022-08-19,12.4261
2022-08-20,12.4261
2022-08-21,12.4261
2022-08-22,11.9369
2022-08-23,12.0998
2022-08-24,12.0765
2022-08-25,12.4629
2022-08-26,11.8296
2022-08-27,11.8296
2022-08-28,11.8296
2022-08-29,11.6064
2022-08-30,11.559
2022-08-31,11.4376
2022-09-01,11.2882
2022-09-02,11.2416
2022-09-03,11.2416
2022-09-04,11.2416
2022-09-05,11.2416
2022-09-06,11.1538
2022-09-07,11.2872
2022-09-08,11.4694
2022-09-09,11.7652
2022-09-10,11.7652
2022-09-11,11.7652
2022-09-12,11.6766
2022-09-13,10.9939
2022-09-14,11.0265
2022-09-15,10.8147
2022-09-16,10.7073
2022-09-17,10.7073
2022-09-18,10.7073
2022-09-19,10.7073
2022-09-20,10.5592
2022-09-21,10.4383
2022-09-22,10.1374
2022-09-23,9.2438
2022-09-24,9.2438
2022-09-25,9.2438
2022-09-26,9.0249
2022-09-27,9.1512
2022-09-28,9.2597
2022-09-29,8.9936
2022-09-30,8.8845
2022-10-01,8.8845
2022-10-02,8.8845
2022-10-03,9.4523
2022-10-04,9.7148
2022-10-05,9.6975
2022-10-06,9.6421
2022-10-07,9.0965
2022-10-08,9.0965
2022-10-09,9.0965
2022-10-10,8.5182
2022-10-11,7.9507
2022-10-12,7.8771
2022-10-13,8.2758
2022-10-14,7.6606
2022-10-15,7.6606
2022-10-16,7.6606
2022-10-17,7.6719
2022-10-18,7.8311
2022-10-19,7.9967
2022-10-20,8.613
2022-10-21,8.9336
2022-10-22,8.9336
2022-10-23,8.9336
2022-10-24,9.0456
2022-10-25,9.1865
2022-10-26,9.3237
2022-10-27,9.4076
2022-10-28,9.8014
2022-10-29,9.8014
2022-10-30,9.8014
2022-10-31,9.782
2022-11-01,9.9715
2022-11-02,9.5607
2022-11-03,9.5105
2022-11-04,10.1347
2022-11-05,10.1347
2022-11-06,10.1347
2022-11-07,10.5034
2022-11-08,10.7397
2022-11-09,10.4501
2022-11-10,11.7087
2022-11-11,12.0769
2022-11-12,12.0769
2022-11-13,12.0769
2022-11-14,11.5961
2022-11-15,11.836
2022-11-16,10.9911
2022-11-17,11.1292
2022-11-18,11.0226
2022-11-19,11.0226
2022-11-20,11.0226
2022-11-21,10.8661
2022-11-22,10.9968
2022-11-23,11.1349
2022-11-24,11.1349
2022-11-25,10.9402
2022-11-26,10.9402
2022-11-27,10.9402
2022-11-28,10.7008
2022-11-29,10.6726
2022-11-30,11.3973
2022-12-01,11.1765
2022-12-02,11.0458
2022-12-03,11.0458
2022-12-04,11.0458
2022-12-05,10.9247
2022-12-06,10.6974
2022-12-07,10.7259
2022-12-08,10.982
2022-12-09,10.8673
2022-12-10,10.8673
2022-12-11,10.8673
2022-12-12,11.2042
2022-12-13,11.4824
2022-12-14,11.2984
2022-12-15,10.7684
2022-12-16,10.7172
2022-12-17,10.7172
2022-12-18,10.7172
2022-12-19,10.5923
2022-12-20,10.5605
2022-12-21,10.8116
2022-12-22,9.8855
2022-12-23,9.3595
2022-12-24,9.3595
2022-12-25,9.3595
2022-12-26,9.3595
2022-12-27,9.2094
2022-12-28,9.1494
2022-12-29,9.5509
2022-12-30,9.544
2022-12-31,9.544
2023-01-01,9.544
2023-01-02,9.544
2023-01-03,9.4087
2023-01-04,9.5926
2023-01-05,9.4709
2023-01-06,10.1069
2023-01-07,10.1069
2023-01-08,10.1069
2023-01-09,10.2683
2023-01-10,10.4076
2023-01-11,10.5359
2023-01-12,10.6653
2023-01-13,10.7471
2023-01-14,10.7471
2023-01-15,10.7471
2023-01-16,10.7471
2023-01-17,10.6867
2023-01-18,10.5943
2023-01-19,10.3012
2023-01-20,10.7208
2023-01-21,10.7208
2023-01-22,10.7208
2023-01-23,11.1329
2023-01-24,11.0589
2023-01-25,11.0004
2023-01-26,11.2097
2023-01-27,10.8768
2023-01-28,10.8768
2023-01-29,10.8768
2023-01-30,10.7448
2023-01-31,11.2237
2023-02-01,11.8964
2023-02-02,12.1369
2023-02-03,11.8739
2023-02-04,11.8739
2023-02-05,11.8739
2023-02-06,11.6887
2023-02-07,11.9629
2023-02-08,11.6209
2023-02-09,11.5676
2023-02-10,11.333
2023-02-11,11.333
2023-02-12,11.333
2023-02-13,11.451
2023-02-14,11.583
2023-02-15,11.674
2023-02-16,11.2511
2023-02-17,11.1246
2023-02-18,11.1246
2023-02-19,11.1246
2023-02-20,11.1246
2023-02-21,10.7372
2023-02-22,10.7138
2023-02-23,10.8953
2023-02-24,10.7443
2023-02-25,10.7443
2023-02-26,10.7443
2023-02-27,10.8358
2023-02-28,10.9094
2023-03-01,11.0189
2023-03-02,10.9979
2023-03-03,11.0352
2023-03-04,11.0352
2023-03-05,11.0352
2023-03-06,10.8918
2023-03-07,10.7677
2023-03-08,11.0742
2023-03-09,11.0046
2023-03-10,10.749
2023-03-11,10.749
2023-03-12,10.749
2023-03-13,10.7084
2023-03-14,11.0872
2023-03-15,10.9326
2023-03-16,11.5603
2023-03-17,11.4079
2023-03-18,11.4079
