,QCOM US Equity
2020-05-26,11.7291
2020-05-27,11.9068
2020-05-28,11.7417
2020-05-29,12.1293
2020-05-30,12.1293
2020-05-31,12.1293
2020-06-01,11.9683
2020-06-02,12.654
2020-06-03,12.5813
2020-06-04,12.8513
2020-06-05,13.2026
2020-06-06,13.2026
2020-06-07,13.2026
2020-06-08,13.5972
2020-06-09,13.3705
2020-06-10,13.5468
2020-06-11,12.5687
2020-06-12,12.7394
2020-06-13,12.7394
2020-06-14,12.7394
2020-06-15,12.9003
2020-06-16,13.3383
2020-06-17,13.3971
2020-06-18,13.3943
2020-06-19,13.2389
2020-06-20,13.2389
2020-06-21,13.2389
2020-06-22,13.2837
2020-06-23,13.3145
2020-06-24,13.2851
2020-06-25,13.2599
2020-06-26,29.921
2020-06-27,29.921
2020-06-28,29.921
2020-06-29,30.2388
2020-06-30,30.9451
2020-07-01,30.486
2020-07-02,31.157
2020-07-03,31.157
2020-07-04,31.157
2020-07-05,31.157
2020-07-06,31.4941
2020-07-07,31.2437
2020-07-08,31.6899
2020-07-09,31.6
2020-07-10,31.3625
2020-07-11,31.3625
2020-07-12,31.3625
2020-07-13,30.9836
2020-07-14,31.3207
2020-07-15,31.3753
2020-07-16,30.9419
2020-07-17,31.2726
2020-07-18,31.2726
2020-07-19,31.2726
2020-07-20,31.5744
2020-07-21,31.2983
2020-07-22,31.3914
2020-07-23,30.4507
2020-07-24,30.2003
2020-07-25,30.2003
2020-07-26,30.2003
2020-07-27,31.4235
2020-07-28,31.0222
2020-07-29,31.611
2020-07-30,36.1693
2020-07-31,35.6607
2020-08-01,35.6607
2020-08-02,35.6607
2020-08-03,36.9419
2020-08-04,37.3797
2020-08-05,37.5214
2020-08-06,37.4151
2020-08-07,36.5106
2020-08-08,36.5106
2020-08-09,36.5106
2020-08-10,35.9021
2020-08-11,36.6973
2020-08-12,38.9378
2020-08-13,38.1717
2020-08-14,38.2779
2020-08-15,38.2779
2020-08-16,38.2779
2020-08-17,37.7757
2020-08-18,37.7274
2020-08-19,37.4087
2020-08-20,37.2864
2020-08-21,38.0397
2020-08-22,38.0397
2020-08-23,38.0397
2020-08-24,38.9764
2020-08-25,38.9893
2020-08-26,39.0183
2020-08-27,39.0119
2020-08-28,39.7136
2020-08-29,39.7136
2020-08-30,39.7136
2020-08-31,40.0034
2020-09-01,40.9401
2020-09-02,41.3168
2020-09-03,39.1438
2020-09-04,38.9958
2020-09-05,38.9958
2020-09-06,38.9958
2020-09-07,38.9958
2020-09-08,36.9999
2020-09-09,38.368
2020-09-10,37.8594
2020-09-11,38.1749
2020-09-12,38.1749
2020-09-13,38.1749
2020-09-14,38.1878
2020-09-15,39.1921
2020-09-16,38.5419
2020-09-17,38.6449
2020-09-18,37.296
2020-09-19,37.296
2020-09-20,37.296
2020-09-21,37.692
2020-09-22,38.3036
2020-09-23,37.2574
2020-09-24,37.7789
2020-09-25,21.4505
2020-09-26,21.4505
2020-09-27,21.4505
2020-09-28,22.1665
2020-09-29,21.9699
2020-09-30,22.024
2020-10-01,22.3558
2020-10-02,21.6254
2020-10-03,21.6254
2020-10-04,21.6254
2020-10-05,22.5361
2020-10-06,22.3594
2020-10-07,22.9888
2020-10-08,22.8644
2020-10-09,23.3206
2020-10-10,23.3206
2020-10-11,23.3206
2020-10-12,23.6488
2020-10-13,23.7877
2020-10-14,24.2241
2020-10-15,23.9896
2020-10-16,24.0708
2020-10-17,24.0708
2020-10-18,24.0708
2020-10-19,23.9608
2020-10-20,23.9392
2020-10-21,23.9842
2020-10-22,23.9536
2020-10-23,24.0437
2020-10-24,24.0437
2020-10-25,24.0437
2020-10-26,23.5604
2020-10-27,23.5082
2020-10-28,22.7273
2020-10-29,23.6037
2020-10-30,23.0483
2020-10-31,23.0483
2020-11-01,23.0483
2020-11-02,23.1583
2020-11-03,23.4252
2020-11-04,24.1218
2020-11-05,27.0944
2020-11-06,27.0221
2020-11-07,27.0221
2020-11-08,27.0221
2020-11-09,26.5882
2020-11-10,26.1361
2020-11-11,27.5067
2020-11-12,26.8232
2020-11-13,26.8865
2020-11-14,26.8865
2020-11-15,26.8865
2020-11-16,27.7562
2020-11-17,27.6966
2020-11-18,27.391
2020-11-19,27.4778
2020-11-20,27.2065
2020-11-21,27.2065
2020-11-22,27.2065
2020-11-23,26.8069
2020-11-24,27.1885
2020-11-25,26.854
2020-11-26,26.854
2020-11-27,26.8087
2020-11-28,26.8087
2020-11-29,26.8087
2020-11-30,27.4127
2020-12-01,28.1522
2020-12-02,27.9208
2020-12-03,27.9081
2020-12-04,29.3022
2020-12-05,29.3022
2020-12-06,29.3022
2020-12-07,29.3745
2020-12-08,29.5156
2020-12-09,29.0129
2020-12-10,28.9641
2020-12-11,26.8901
2020-12-12,26.8901
2020-12-13,26.8901
2020-12-14,27.2536
2020-12-15,27.6278
2020-12-16,27.8774
2020-12-17,27.8394
2020-12-18,27.4579
2020-12-19,27.4579
2020-12-20,27.4579
2020-12-21,27.3458
2020-12-22,27.2626
2020-12-23,27.3747
2020-12-24,22.1538
2020-12-25,22.1538
2020-12-26,22.1538
2020-12-27,22.1538
2020-12-28,22.0006
2020-12-29,22.1101
2020-12-30,22.3231
2020-12-31,22.6719
2021-01-01,22.6719
2021-01-02,22.6719
2021-01-03,22.6719
2021-01-04,22.1115
2021-01-05,22.685
2021-01-06,22.504
2021-01-07,23.1621
2021-01-08,23.2993
2021-01-09,23.2993
2021-01-10,23.2993
2021-01-11,23.222
2021-01-12,22.9797
2021-01-13,23.4131
2021-01-14,23.9136
2021-01-15,23.365
2021-01-16,23.365
2021-01-17,23.365
2021-01-18,23.365
2021-01-19,24.3397
2021-01-20,24.4608
2021-01-21,24.5837
2021-01-22,24.2423
2021-01-23,24.2423
2021-01-24,24.2423
2021-01-25,24.5324
2021-01-26,24.2614
2021-01-27,22.9602
2021-01-28,23.2356
2021-01-29,23.3426
2021-01-30,23.3426
2021-01-31,23.3426
2021-02-01,24.1192
2021-02-02,24.5881
2021-02-03,24.2299
2021-02-04,22.1297
2021-02-05,21.8175
2021-02-06,21.8175
2021-02-07,21.8175
2021-02-08,22.0432
2021-02-09,21.857
2021-02-10,21.7676
2021-02-11,21.7764
2021-02-12,22.1311
2021-02-13,22.1311
2021-02-14,22.1311
2021-02-15,22.1311
2021-02-16,22.0109
2021-02-17,21.6577
2021-02-18,21.5346
2021-02-19,21.6856
2021-02-20,21.6856
2021-02-21,21.6856
2021-02-22,20.8824
2021-02-23,20.5395
2021-02-24,21.1228
2021-02-25,20.3064
2021-02-26,20.4032
2021-02-27,20.4032
2021-02-28,20.4032
2021-03-01,20.8868
2021-03-02,20.5277
2021-03-03,19.7392
2021-03-04,19.1735
2021-03-05,19.4593
2021-03-06,19.4593
2021-03-07,19.4593
2021-03-08,18.4993
2021-03-09,19.3655
2021-03-10,19.1838
2021-03-11,19.751
2021-03-12,19.493
2021-03-13,19.493
2021-03-14,19.493
2021-03-15,19.7363
2021-03-16,20.0309
2021-03-17,20.0705
2021-03-18,19.4593
2021-03-19,19.6454
2021-03-20,19.6454
2021-03-21,19.6454
2021-03-22,20.0954
2021-03-23,19.8653
2021-03-24,19.0826
2021-03-25,19.0973
2021-03-26,17.397
2021-03-27,17.397
2021-03-28,17.397
2021-03-29,17.1781
2021-03-30,17.0305
2021-03-31,17.3461
2021-04-01,18.0079
2021-04-02,18.0079
2021-04-03,18.0079
2021-04-04,18.0079
2021-04-05,18.3312
2021-04-06,18.0423
2021-04-07,18.2166
2021-04-08,18.3324
2021-04-09,18.3617
2021-04-10,18.3617
2021-04-11,18.3617
2021-04-12,17.9633
2021-04-13,17.9455
2021-04-14,17.621
2021-04-15,18.0143
2021-04-16,18.0613
2021-04-17,18.0613
2021-04-18,18.0613
2021-04-19,17.6846
2021-04-20,17.4492
2021-04-21,17.8043
2021-04-22,17.3945
2021-04-23,17.7075
2021-04-24,17.7075
2021-04-25,17.7075
2021-04-26,18.1568
2021-04-27,18.0359
2021-04-28,17.7302
2021-04-29,18.5024
2021-04-30,18.012
2021-05-01,18.012
2021-05-02,18.012
2021-05-03,17.8389
2021-05-04,17.4206
2021-05-05,17.4876
2021-05-06,17.6582
2021-05-07,17.892
2021-05-08,17.892
2021-05-09,17.892
2021-05-10,16.766
2021-05-11,16.694
2021-05-12,16.2201
2021-05-13,16.5347
2021-05-14,16.9189
2021-05-15,16.9189
2021-05-16,16.9189
2021-05-17,16.8747
2021-05-18,16.7622
2021-05-19,16.9834
2021-05-20,17.2336
2021-05-21,17.0845
2021-05-22,17.0845
2021-05-23,17.0845
2021-05-24,17.2677
2021-05-25,17.3739
2021-05-26,17.2904
2021-05-27,17.36
2021-05-28,17.4737
2021-05-29,17.4737
2021-05-30,17.4737
2021-05-31,17.4737
2021-06-01,17.3979
2021-06-02,17.3827
2021-06-03,17.1249
2021-06-04,17.4484
2021-06-05,17.4484
2021-06-06,17.4484
2021-06-07,17.3195
2021-06-08,17.4307
2021-06-09,17.2652
2021-06-10,17.4332
2021-06-11,17.4838
2021-06-12,17.4838
2021-06-13,17.4838
2021-06-14,17.8237
2021-06-15,17.6051
2021-06-16,17.5255
2021-06-17,17.576
2021-06-18,17.2791
2021-06-19,17.2791
2021-06-20,17.2791
2021-06-21,17.4004
2021-06-22,17.5419
2021-06-23,17.5975
2021-06-24,17.9008
2021-06-25,15.2918
2021-06-26,15.2918
2021-06-27,15.2918
2021-06-28,15.5177
2021-06-29,15.8341
2021-06-30,15.8679
2021-07-01,15.6355
2021-07-02,15.8297
2021-07-03,15.8297
2021-07-04,15.8297
2021-07-05,15.8297
2021-07-06,15.678
2021-07-07,15.5449
2021-07-08,15.3617
2021-07-09,15.7042
2021-07-10,15.7042
2021-07-11,15.7042
2021-07-12,15.8177
2021-07-13,15.677
2021-07-14,15.9573
2021-07-15,15.7075
2021-07-16,15.5166
2021-07-17,15.5166
2021-07-18,15.5166
2021-07-19,15.4162
2021-07-20,15.4991
2021-07-21,15.785
2021-07-22,15.8144
2021-07-23,16.0806
2021-07-24,16.0806
2021-07-25,16.0806
2021-07-26,15.9301
2021-07-27,15.6497
2021-07-28,15.8144
2021-07-29,16.7472
2021-07-30,16.6174
2021-07-31,16.6174
2021-08-01,16.6174
2021-08-02,16.5149
2021-08-03,16.4156
2021-08-04,16.445
2021-08-05,16.2934
2021-08-06,16.2334
2021-08-07,16.2334
2021-08-08,16.2334
2021-08-09,16.3032
2021-08-10,16.1886
2021-08-11,16.277
2021-08-12,16.3283
2021-08-13,16.4909
2021-08-14,16.4909
2021-08-15,16.4909
2021-08-16,16.4352
2021-08-17,16.0294
2021-08-18,15.7861
2021-08-19,15.6148
2021-08-20,15.7762
2021-08-21,15.7762
2021-08-22,15.7762
2021-08-23,15.9999
2021-08-24,16.0348
2021-08-25,15.9704
2021-08-26,15.8079
2021-08-27,16.0774
2021-08-28,16.0774
2021-08-29,16.0774
2021-08-30,16.1963
2021-08-31,16.2781
2021-09-01,16.2519
2021-09-02,16.1068
2021-09-03,16.0534
2021-09-04,16.0534
2021-09-05,16.0534
2021-09-06,16.0534
2021-09-07,15.9573
2021-09-08,15.8232
2021-09-09,15.7206
2021-09-10,15.8406
2021-09-11,15.8406
2021-09-12,15.8406
2021-09-13,15.9203
2021-09-14,15.6726
2021-09-15,15.3562
2021-09-16,15.3737
2021-09-17,14.85
2021-09-18,14.85
2021-09-19,14.85
2021-09-20,14.7583
2021-09-21,14.6481
2021-09-22,14.7856
2021-09-23,14.8838
2021-09-24,15.8241
2021-09-25,15.8241
2021-09-26,15.8241
2021-09-27,15.778
2021-09-28,15.3654
2021-09-29,15.294
2021-09-30,15.2594
2021-10-01,15.2283
2021-10-02,15.2283
2021-10-03,15.2283
2021-10-04,14.9944
2021-10-05,15.0923
2021-10-06,15.1534
2021-10-07,15.1281
2021-10-08,14.9794
2021-10-09,14.9794
2021-10-10,14.9794
2021-10-11,14.7939
2021-10-12,14.5646
2021-10-13,14.8054
2021-10-14,15.2225
2021-10-15,15.4
2021-10-16,15.4
2021-10-17,15.4
2021-10-18,15.3908
2021-10-19,15.665
2021-10-20,15.6259
2021-10-21,15.7284
2021-10-22,15.5636
2021-10-23,15.5636
2021-10-24,15.5636
2021-10-25,15.5994
2021-10-26,15.6005
2021-10-27,15.5152
2021-10-28,15.8022
2021-10-29,15.7273
2021-10-30,15.7273
2021-10-31,15.7273
2021-11-01,15.9312
2021-11-02,15.9796
2021-11-03,16.3541
2021-11-04,18.2581
2021-11-05,19.0498
2021-11-06,19.0498
2021-11-07,19.0498
2021-11-08,19.3725
2021-11-09,19.4743
2021-11-10,18.6803
2021-11-11,19.2088
2021-11-12,19.2683
2021-11-13,19.2683
2021-11-14,19.2683
2021-11-15,19.6768
2021-11-16,21.1985
2021-11-17,21.3964
2021-11-18,21.7145
2021-11-19,21.5635
2021-11-20,21.5635
2021-11-21,21.5635
2021-11-22,21.1516
2021-11-23,21.099
2021-11-24,21.0727
2021-11-25,21.0727
2021-11-26,20.504
2021-11-27,20.504
2021-11-28,20.504
2021-11-29,21.4193
2021-11-30,21.0555
2021-12-01,20.4914
2021-12-02,20.6516
2021-12-03,20.5921
2021-12-04,20.5921
2021-12-05,20.5921
2021-12-06,20.4708
2021-12-07,21.417
2021-12-08,21.2923
2021-12-09,21.25
2021-12-10,21.4353
2021-12-11,21.4353
2021-12-12,21.4353
2021-12-13,21.3713
2021-12-14,21.218
2021-12-15,22.0532
2021-12-16,20.7798
2021-12-17,20.6253
2021-12-18,20.6253
2021-12-19,20.6253
2021-12-20,20.6104
2021-12-21,20.9434
2021-12-22,21.1493
2021-12-23,18.7929
2021-12-24,18.7929
2021-12-25,18.7929
2021-12-26,18.7929
2021-12-27,19.1543
2021-12-28,19.0023
2021-12-29,19.1412
2021-12-30,18.7919
2021-12-31,18.806
2022-01-01,18.806
2022-01-02,18.806
2022-01-03,19.1422
2022-01-04,19.2449
2022-01-05,19.1714
2022-01-06,19.116
2022-01-07,18.5584
2022-01-08,18.5584
2022-01-09,18.5584
2022-01-10,18.4849
2022-01-11,19.0607
2022-01-12,19.1633
2022-01-13,18.9087
2022-01-14,19.3918
2022-01-15,19.3918
2022-01-16,19.3918
2022-01-17,19.3918
2022-01-18,18.4024
2022-01-19,17.7592
2022-01-20,17.2343
2022-01-21,17.0756
2022-01-22,17.0756
2022-01-23,17.0756
2022-01-24,17.5953
2022-01-25,17.1281
2022-01-26,17.2849
2022-01-27,16.6984
2022-01-28,17.2656
2022-01-29,17.2656
2022-01-30,17.2656
2022-01-31,18.1706
2022-02-01,18.3091
2022-02-02,19.4609
2022-02-03,18.5392
2022-02-04,18.5767
2022-02-05,18.5767
2022-02-06,18.5767
2022-02-07,18.133
2022-02-08,18.4875
2022-02-09,19.0304
2022-02-10,18.0297
2022-02-11,17.0746
2022-02-12,17.0746
2022-02-13,17.0746
2022-02-14,17.1242
2022-02-15,17.9214
2022-02-16,17.8808
2022-02-17,17.2934
2022-02-18,17.3785
2022-02-19,17.3785
2022-02-20,17.3785
2022-02-21,17.3785
2022-02-22,17.2012
2022-02-23,16.7687
2022-02-24,17.4129
2022-02-25,17.7117
2022-02-26,17.7117
2022-02-27,17.7117
2022-02-28,17.8191
2022-03-01,16.9784
2022-03-02,17.5415
2022-03-03,17.1465
2022-03-04,16.8336
2022-03-05,16.8336
2022-03-06,16.8336
2022-03-07,15.6019
2022-03-08,15.6688
2022-03-09,16.3119
2022-03-10,16.0689
2022-03-11,15.8288
2022-03-12,15.8288
2022-03-13,15.8288
2022-03-14,14.7096
2022-03-15,15.0054
2022-03-16,15.6374
2022-03-17,15.8784
2022-03-18,15.9959
2022-03-19,15.9959
2022-03-20,15.9959
2022-03-21,16.158
2022-03-22,16.3626
2022-03-23,15.8825
2022-03-24,16.4487
2022-03-25,14.2106
2022-03-26,14.2106
2022-03-27,14.2106
2022-03-28,14.2528
2022-03-29,14.4832
2022-03-30,13.75
2022-03-31,13.7579
2022-04-01,13.2453
2022-04-02,13.2453
2022-04-03,13.2453
2022-04-04,13.8449
2022-04-05,13.1108
2022-04-06,12.5675
2022-04-07,12.5622
2022-04-08,12.3398
2022-04-09,12.3398
2022-04-10,12.3398
2022-04-11,12.2229
2022-04-12,12.287
2022-04-13,12.6747
2022-04-14,12.3591
2022-04-15,12.3591
2022-04-16,12.3591
2022-04-17,12.3591
2022-04-18,12.571
2022-04-19,12.7231
2022-04-20,12.6607
2022-04-21,12.2888
2022-04-22,11.9987
2022-04-23,11.9987
2022-04-24,11.9987
2022-04-25,12.3284
2022-04-26,12.0593
2022-04-27,12.1262
2022-04-28,13.2699
2022-04-29,12.5272
2022-04-30,12.5272
2022-05-01,12.5272
2022-05-02,13.0148
2022-05-03,12.9265
2022-05-04,13.345
2022-05-05,12.6976
2022-05-06,12.605
2022-05-07,12.605
2022-05-08,12.605
2022-05-09,12.1105
2022-05-10,12.2756
2022-05-11,11.8816
2022-05-12,11.8353
2022-05-13,12.1114
2022-05-14,12.1114
2022-05-15,12.1114
2022-05-16,12.0222
2022-05-17,12.5272
2022-05-18,11.7199
2022-05-19,11.7304
2022-05-20,11.8204
2022-05-21,11.8204
2022-05-22,11.8204
2022-05-23,11.8659
2022-05-24,11.5522
2022-05-25,11.7881
2022-05-26,12.1035
2022-05-27,12.5334
2022-05-28,12.5334
2022-05-29,12.5334
2022-05-30,12.5334
2022-05-31,12.8357
2022-06-01,12.5561
2022-06-02,13.096
2022-06-03,12.6609
2022-06-04,12.6609
2022-06-05,12.6609
2022-06-06,12.5928
2022-06-07,12.7195
2022-06-08,12.4635
2022-06-09,12.2669
2022-06-10,11.9602
2022-06-11,11.9602
2022-06-12,11.9602
2022-06-13,11.5636
2022-06-14,11.7033
2022-06-15,11.7706
2022-06-16,10.8786
2022-06-17,10.8934
2022-06-18,10.8934
2022-06-19,10.8934
2022-06-20,10.8934
2022-06-21,11.1905
2022-06-22,10.9956
2022-06-23,10.8148
2022-06-24,9.8575
2022-06-25,9.8575
2022-06-26,9.8575
2022-06-27,10.0118
2022-06-28,10.3398
2022-06-29,10.2381
2022-06-30,10.0534
2022-07-01,9.741
2022-07-02,9.741
2022-07-03,9.741
2022-07-04,9.741
2022-07-05,9.9117
2022-07-06,10.0029
2022-07-07,10.5475
2022-07-08,10.6669
2022-07-09,10.6669
2022-07-10,10.6669
2022-07-11,10.3872
2022-07-12,10.4399
2022-07-13,10.6395
2022-07-14,11.1039
2022-07-15,11.2872
2022-07-16,11.2872
2022-07-17,11.2872
2022-07-18,11.0884
2022-07-19,11.5098
2022-07-20,11.8318
2022-07-21,12.1397
2022-07-22,11.9794
2022-07-23,11.9794
2022-07-24,11.9794
2022-07-25,11.946
2022-07-26,11.7027
2022-07-27,11.9891
2022-07-28,11.4706
2022-07-29,11.3672
2022-07-30,11.3672
2022-07-31,11.3672
2022-08-01,11.5435
2022-08-02,11.5138
2022-08-03,11.6722
2022-08-04,11.8098
2022-08-05,11.7503
2022-08-06,11.7503
2022-08-07,11.7503
2022-08-08,11.5718
2022-08-09,11.1775
2022-08-10,11.5108
2022-08-11,11.5733
2022-08-12,11.8307
2022-08-13,11.8307
2022-08-14,11.8307
2022-08-15,11.8931
2022-08-16,11.7369
2022-08-17,11.6253
2022-08-18,11.8374
2022-08-19,11.5562
2022-08-20,11.5562
2022-08-21,11.5562
2022-08-22,11.1106
2022-08-23,11.0444
2022-08-24,11.0882
2022-08-25,11.4557
2022-08-26,10.8703
2022-08-27,10.8703
2022-08-28,10.8703
2022-08-29,10.7736
2022-08-30,10.5749
2022-08-31,10.4158
2022-09-01,10.2409
2022-09-02,10.1338
2022-09-03,10.1338
2022-09-04,10.1338
2022-09-05,10.1338
2022-09-06,9.9992
2022-09-07,10.1427
2022-09-08,10.1613
2022-09-09,10.3994
2022-09-10,10.3994
2022-09-11,10.3994
2022-09-12,10.4701
2022-09-13,9.8697
2022-09-14,10.0631
2022-09-15,9.8734
2022-09-16,9.8712
2022-09-17,9.8712
2022-09-18,9.8712
2022-09-19,9.9977
2022-09-20,9.8578
2022-09-21,9.8467
2022-09-22,9.7767
2022-09-23,9.1976
2022-09-24,9.1976
2022-09-25,9.1976
2022-09-26,9.0949
2022-09-27,9.1374
2022-09-28,9.0375
2022-09-29,8.7479
2022-09-30,8.6162
2022-10-01,8.6162
2022-10-02,8.6162
2022-10-03,8.9165
2022-10-04,9.2811
2022-10-05,9.4596
2022-10-06,9.4872
2022-10-07,9.1777
2022-10-08,9.1777
2022-10-09,9.1777
2022-10-10,8.7309
2022-10-11,8.4074
2022-10-12,8.3089
2022-10-13,8.6077
2022-10-14,8.4017
2022-10-15,8.4017
2022-10-16,8.4017
2022-10-17,8.5178
2022-10-18,8.4909
2022-10-19,8.607
2022-10-20,8.5454
2022-10-21,8.8117
2022-10-22,8.8117
2022-10-23,8.8117
2022-10-24,8.857
2022-10-25,9.0545
2022-10-26,8.9795
2022-10-27,8.738
2022-10-28,9.0574
2022-10-29,9.0574
2022-10-30,9.0574
2022-10-31,8.9476
2022-11-01,8.9242
2022-11-02,8.5681
2022-11-03,7.9588
2022-11-04,8.1574
2022-11-05,8.1574
2022-11-06,8.1574
2022-11-07,8.3977
2022-11-08,8.5709
2022-11-09,8.4218
2022-11-10,9.1462
2022-11-11,9.1992
2022-11-12,9.1992
2022-11-13,9.1992
2022-11-14,9.1547
2022-11-15,9.5237
2022-11-16,9.1498
2022-11-17,9.3003
2022-11-18,9.3703
2022-11-19,9.3703
2022-11-20,9.3703
2022-11-21,9.1123
2022-11-22,9.3562
2022-11-23,9.4622
2022-11-24,9.4622
2022-11-25,9.342
2022-11-26,9.342
2022-11-27,9.342
2022-11-28,9.0657
2022-11-29,8.9837
2022-11-30,9.5569
2022-12-01,9.5795
2022-12-02,9.4982
2022-12-03,9.4982
2022-12-04,9.4982
2022-12-05,9.3314
2022-12-06,9.0826
2022-12-07,8.9717
2022-12-08,9.2219
2022-12-09,9.031
2022-12-10,9.031
2022-12-11,9.031
2022-12-12,9.1837
2022-12-13,9.3448
2022-12-14,9.219
2022-12-15,8.8607
2022-12-16,8.7115
2022-12-17,8.7115
2022-12-18,8.7115
2022-12-19,8.5758
2022-12-20,8.5398
2022-12-21,8.7158
2022-12-22,8.4394
2022-12-23,9.1896
2022-12-24,9.1896
2022-12-25,9.1896
2022-12-26,9.1896
2022-12-27,9.0826
2022-12-28,8.8896
2022-12-29,9.1121
2022-12-30,9.1198
2022-12-31,9.1198
2023-01-01,9.1198
2023-01-02,9.1198
2023-01-03,8.9074
2023-01-04,9.2431
2023-01-05,9.078
2023-01-06,9.5384
2023-01-07,9.5384
2023-01-08,9.5384
2023-01-09,9.4818
2023-01-10,9.6601
2023-01-11,9.7749
2023-01-12,10.0229
2023-01-13,9.9183
2023-01-14,9.9183
2023-01-15,9.9183
2023-01-16,9.9183
2023-01-17,9.9214
2023-01-18,10.0578
2023-01-19,9.7121
2023-01-20,10.0921
2023-01-21,10.0921
2023-01-22,10.0921
2023-01-23,10.7202
2023-01-24,10.6947
2023-01-25,10.731
2023-01-26,10.9466
2023-01-27,10.9033
2023-01-28,10.9033
2023-01-29,10.9033
2023-01-30,10.7665
2023-01-31,10.8886
2023-02-01,11.2942
2023-02-02,11.072
2023-02-03,11.008
2023-02-04,11.008
2023-02-05,11.008
2023-02-06,10.8468
2023-02-07,11.1321
2023-02-08,10.7882
2023-02-09,10.6618
2023-02-10,10.543
2023-02-11,10.543
2023-02-12,10.543
2023-02-13,10.6857
2023-02-14,10.8013
2023-02-15,10.8576
2023-02-16,10.6332
2023-02-17,10.4451
2023-02-18,10.4451
2023-02-19,10.4451
2023-02-20,10.4451
2023-02-21,10.1352
2023-02-22,10.1544
2023-02-23,10.3279
2023-02-24,10.1845
2023-02-25,10.1845
2023-02-26,10.1845
2023-02-27,10.1136
2023-02-28,10.122
2023-03-01,10.1336
2023-03-02,10.1413
2023-03-03,10.1274
2023-03-04,10.1274
2023-03-05,10.1274
2023-03-06,10.0357
2023-03-07,9.7874
2023-03-08,9.9424
2023-03-09,9.6355
2023-03-10,9.479
2023-03-11,9.479
2023-03-12,9.479
2023-03-13,9.4204
2023-03-14,9.5839
2023-03-15,9.5021
2023-03-16,9.8892
2023-03-17,9.9062
2023-03-18,9.9062
