,WM US Equity
2020-05-30,20.8996
2020-05-31,20.8996
2020-06-01,20.7817
2020-06-02,21.008
2020-06-03,21.4511
2020-06-04,21.0973
2020-06-05,21.7682
2020-06-06,21.7682
2020-06-07,21.7682
2020-06-08,21.9802
2020-06-09,21.6168
2020-06-10,21.3108
2020-06-11,20.3338
2020-06-12,20.4438
2020-06-13,20.4438
2020-06-14,20.4438
2020-06-15,20.5394
2020-06-16,20.7323
2020-06-17,20.7323
2020-06-18,20.5633
2020-06-19,20.1059
2020-06-20,20.1059
2020-06-21,20.1059
2020-06-22,20.4135
2020-06-23,20.439
2020-06-24,20.0422
2020-06-25,20.2047
2020-06-26,20.2717
2020-06-27,20.2717
2020-06-28,20.2717
2020-06-29,20.3912
2020-06-30,22.0946
2020-07-01,21.955
2020-07-02,21.9346
2020-07-03,21.9346
2020-07-04,21.9346
2020-07-05,21.9346
2020-07-06,21.9754
2020-07-07,21.875
2020-07-08,21.6197
2020-07-09,21.4427
2020-07-10,21.7388
2020-07-11,21.7388
2020-07-12,21.7388
2020-07-13,21.8256
2020-07-14,22.1439
2020-07-15,22.2443
2020-07-16,22.3584
2020-07-17,22.5694
2020-07-18,22.5694
2020-07-19,22.5694
2020-07-20,22.2069
2020-07-21,22.3686
2020-07-22,22.486
2020-07-23,22.4554
2020-07-24,22.3277
2020-07-25,22.3277
2020-07-26,22.3277
2020-07-27,22.292
2020-07-28,22.3686
2020-07-29,22.7311
2020-07-30,22.6339
2020-07-31,22.6713
2020-08-01,22.6713
2020-08-02,22.6713
2020-08-03,22.566
2020-08-04,22.5389
2020-08-05,22.6
2020-08-06,22.8019
2020-08-07,23.2008
2020-08-08,23.2008
2020-08-09,23.2008
2020-08-10,23.0124
2020-08-11,23.009
2020-08-12,23.121
2020-08-13,22.9666
2020-08-14,22.9886
2020-08-15,22.9886
2020-08-16,22.9886
2020-08-17,22.8868
2020-08-18,22.9106
2020-08-19,22.8342
2020-08-20,22.7646
2020-08-21,22.936
2020-08-22,22.936
2020-08-23,22.936
2020-08-24,23.1652
2020-08-25,23.2806
2020-08-26,23.4011
2020-08-27,23.4639
2020-08-28,23.4198
2020-08-29,23.4198
2020-08-30,23.4198
2020-08-31,23.4181
2020-09-01,23.357
2020-09-02,23.4435
2020-09-03,22.9462
2020-09-04,22.9445
2020-09-05,22.9445
2020-09-06,22.9445
2020-09-07,22.9445
2020-09-08,22.8172
2020-09-09,23.1737
2020-09-10,23.0243
2020-09-11,23.2738
2020-09-12,23.2738
2020-09-13,23.2738
2020-09-14,23.8186
2020-09-15,23.9391
2020-09-16,23.9018
2020-09-17,23.6829
2020-09-18,23.6336
2020-09-19,23.6336
2020-09-20,23.6336
2020-09-21,23.469
2020-09-22,23.5827
2020-09-23,23.0328
2020-09-24,22.9598
2020-09-25,23.3553
2020-09-26,23.3553
2020-09-27,23.3553
2020-09-28,23.4249
2020-09-29,23.3179
2020-09-30,23.6267
2020-10-01,23.5781
2020-10-02,23.7516
2020-10-03,23.7516
2020-10-04,23.7516
2020-10-05,23.8123
2020-10-06,23.6405
2020-10-07,23.7498
2020-10-08,23.8921
2020-10-09,24.0049
2020-10-10,24.0049
2020-10-11,24.0049
2020-10-12,24.2599
2020-10-13,24.0309
2020-10-14,23.8713
2020-10-15,23.991
2020-10-16,24.0951
2020-10-17,24.0951
2020-10-18,24.0951
2020-10-19,23.7186
2020-10-20,23.8245
2020-10-21,23.8002
2020-10-22,24.0778
2020-10-23,24.2391
2020-10-24,24.2391
2020-10-25,24.2391
2020-10-26,23.6666
2020-10-27,23.186
2020-10-28,22.5493
2020-10-29,22.6516
2020-10-30,22.7141
2020-10-31,22.7141
2020-11-01,22.7141
2020-11-02,23.1995
2020-11-03,23.9007
2020-11-04,24.1332
2020-11-05,24.765
2020-11-06,24.6938
2020-11-07,24.6938
2020-11-08,24.6938
2020-11-09,24.9854
2020-11-10,25.4054
2020-11-11,25.3047
2020-11-12,25.008
2020-11-13,25.152
2020-11-14,25.152
2020-11-15,25.152
2020-11-16,25.1642
2020-11-17,25.0444
2020-11-18,24.9108
2020-11-19,24.9194
2020-11-20,24.8795
2020-11-21,24.8795
2020-11-22,24.8795
2020-11-23,24.8379
2020-11-24,24.8934
2020-11-25,24.7563
2020-11-26,24.7563
2020-11-27,24.6782
2020-11-28,24.6782
2020-11-29,24.6782
2020-11-30,24.6678
2020-12-01,24.7563
2020-12-02,24.3207
2020-12-03,24.3224
2020-12-04,24.3918
2020-12-05,24.3918
2020-12-06,24.3918
2020-12-07,24.2582
2020-12-08,24.2547
2020-12-09,24.2252
2020-12-10,23.9406
2020-12-11,24.0222
2020-12-12,24.0222
2020-12-13,24.0222
2020-12-14,23.9128
2020-12-15,24.2599
2020-12-16,24.1385
2020-12-17,24.3866
2020-12-18,24.3693
2020-12-19,24.3693
2020-12-20,24.3693
2020-12-21,24.2131
2020-12-22,24.4578
2020-12-23,24.168
2020-12-24,24.2981
2020-12-25,24.2981
2020-12-26,24.2981
2020-12-27,24.2981
2020-12-28,24.4873
2020-12-29,24.2669
2020-12-30,24.286
2020-12-31,26.1351
2021-01-01,26.1351
2021-01-02,26.1351
2021-01-03,26.1351
2021-01-04,25.5969
2021-01-05,25.6629
2021-01-06,26.1056
2021-01-07,26.156
2021-01-08,26.2515
2021-01-09,26.2515
2021-01-10,26.2515
2021-01-11,25.9806
2021-01-12,25.8695
2021-01-13,25.8365
2021-01-14,25.5639
2021-01-15,25.5778
2021-01-16,25.5778
2021-01-17,25.5778
2021-01-18,25.5778
2021-01-19,25.6282
2021-01-20,25.6351
2021-01-21,25.5535
2021-01-22,25.6889
2021-01-23,25.6889
2021-01-24,25.6889
2021-01-25,25.4858
2021-01-26,25.4441
2021-01-27,24.925
2021-01-28,25.1246
2021-01-29,24.9875
2021-01-30,24.9875
2021-01-31,24.9875
2021-02-01,25.1212
2021-02-02,25.2792
2021-02-03,25.1437
2021-02-04,25.2931
2021-02-05,25.4059
2021-02-06,25.4059
2021-02-07,25.4059
2021-02-08,25.5188
2021-02-09,25.3747
2021-02-10,25.399
2021-02-11,25.3174
2021-02-12,25.3226
2021-02-13,25.3226
2021-02-14,25.3226
2021-02-15,25.3226
2021-02-16,25.2097
2021-02-17,25.142
2021-02-18,25.3538
2021-02-19,25.0413
2021-02-20,25.0413
2021-02-21,25.0413
2021-02-22,24.8804
2021-02-23,24.7691
2021-02-24,25.1081
2021-02-25,25.1776
2021-02-26,24.9377
2021-02-27,24.9377
2021-02-28,24.9377
2021-03-01,25.2142
2021-03-02,25.5358
2021-03-03,25.4732
2021-03-04,25.7427
2021-03-05,26.292
2021-03-06,26.292
2021-03-07,26.292
2021-03-08,26.8223
2021-03-09,26.452
2021-03-10,26.8153
2021-03-11,26.5215
2021-03-12,26.8327
2021-03-13,26.8327
2021-03-14,26.8327
2021-03-15,26.977
2021-03-16,27.0274
2021-03-17,26.3459
2021-03-18,26.8518
2021-03-19,26.7945
2021-03-20,26.7945
2021-03-21,26.7945
2021-03-22,27.1074
2021-03-23,27.2343
2021-03-24,27.3595
2021-03-25,27.8132
2021-03-26,28.2252
2021-03-27,28.2252
2021-03-28,28.2252
2021-03-29,28.3191
2021-03-30,28.1348
2021-03-31,26.8681
2021-04-01,26.9118
2021-04-02,26.9118
2021-04-03,26.9118
2021-04-04,26.9118
2021-04-05,27.1992
2021-04-06,27.3017
2021-04-07,27.4378
2021-04-08,27.5101
2021-04-09,27.8194
2021-04-10,27.8194
2021-04-11,27.8194
2021-04-12,27.7841
2021-04-13,27.7824
2021-04-14,27.6849
2021-04-15,27.7925
2021-04-16,27.8816
2021-04-17,27.8816
2021-04-18,27.8816
2021-04-19,27.7773
2021-04-20,27.8513
2021-04-21,27.9673
2021-04-22,27.8311
2021-04-23,27.9572
2021-04-24,27.9572
2021-04-25,27.9572
2021-04-26,27.6933
2021-04-27,27.8879
2021-04-28,28.0846
2021-04-29,28.2443
2021-04-30,28.3771
2021-05-01,28.3771
2021-05-02,28.3771
2021-05-03,28.7755
2021-05-04,28.8663
2021-05-05,28.9941
2021-05-06,28.9672
2021-05-07,28.9504
2021-05-08,28.9504
2021-05-09,28.9504
2021-05-10,29.2664
2021-05-11,28.9201
2021-05-12,28.4124
2021-05-13,28.9571
2021-05-14,29.0396
2021-05-15,29.0396
2021-05-16,29.0396
2021-05-17,28.9673
2021-05-18,28.7925
2021-05-19,28.5707
2021-05-20,28.7858
2021-05-21,28.8766
2021-05-22,28.8766
2021-05-23,28.8766
2021-05-24,28.9001
2021-05-25,28.8295
2021-05-26,28.6749
2021-05-27,28.806
2021-05-28,28.8278
2021-05-29,28.8278
2021-05-30,28.8278
2021-05-31,28.8278
2021-06-01,28.7253
2021-06-02,28.9018
2021-06-03,28.811
2021-06-04,28.8396
2021-06-05,28.8396
2021-06-06,28.8396
2021-06-07,28.6413
2021-06-08,28.6026
2021-06-09,28.6429
2021-06-10,28.7018
2021-06-11,28.6984
2021-06-12,28.6984
2021-06-13,28.6984
2021-06-14,28.7556
2021-06-15,28.8581
2021-06-16,28.6833
2021-06-17,28.5959
2021-06-18,28.2211
2021-06-19,28.2211
2021-06-20,28.2211
2021-06-21,28.606
2021-06-22,28.6581
2021-06-23,28.4648
2021-06-24,28.4681
2021-06-25,28.5639
2021-06-26,28.5639
2021-06-27,28.5639
2021-06-28,28.5757
2021-06-29,28.6228
2021-06-30,26.0289
2021-07-01,26.1901
2021-07-02,26.3117
2021-07-03,26.3117
2021-07-04,26.3117
2021-07-05,26.3117
2021-07-06,26.4334
2021-07-07,26.6266
2021-07-08,26.3422
2021-07-09,26.4745
2021-07-10,26.4745
2021-07-11,26.4745
2021-07-12,26.4851
2021-07-13,26.3954
2021-07-14,26.619
2021-07-15,26.8273
2021-07-16,26.8942
2021-07-17,26.8942
2021-07-18,26.8942
2021-07-19,26.5642
2021-07-20,26.7984
2021-07-21,26.7498
2021-07-22,26.7695
2021-07-23,26.984
2021-07-24,26.984
2021-07-25,26.984
2021-07-26,27.0296
2021-07-27,27.0208
2021-07-28,26.825
2021-07-29,26.907
2021-07-30,27.2181
2021-07-31,27.2181
2021-08-01,27.2181
2021-08-02,27.0678
2021-08-03,27.3926
2021-08-04,27.3091
2021-08-05,27.2287
2021-08-06,27.1543
2021-08-07,27.1543
2021-08-08,27.1543
2021-08-09,27.0618
2021-08-10,27.0238
2021-08-11,27.3501
2021-08-12,27.4942
2021-08-13,27.5747
2021-08-14,27.5747
2021-08-15,27.5747
2021-08-16,27.775
2021-08-17,27.7401
2021-08-18,27.4153
2021-08-19,27.7279
2021-08-20,27.9282
2021-08-21,27.9282
2021-08-22,27.9282
2021-08-23,27.7492
2021-08-24,27.8448
2021-08-25,27.9116
2021-08-26,28.0284
2021-08-27,28.1119
2021-08-28,28.1119
2021-08-29,28.1119
2021-08-30,28.2606
2021-08-31,28.2575
2021-09-01,28.3698
2021-09-02,28.3638
2021-09-03,28.3015
2021-09-04,28.3015
2021-09-05,28.3015
2021-09-06,28.3015
2021-09-07,27.9768
2021-09-08,28.1255
2021-09-09,28.0587
2021-09-10,28.1574
2021-09-11,28.1574
2021-09-12,28.1574
2021-09-13,28.2606
2021-09-14,28.1771
2021-09-15,28.3364
2021-09-16,28.0724
2021-09-17,27.8888
2021-09-18,27.8888
2021-09-19,27.8888
2021-09-20,27.8964
2021-09-21,27.8994
2021-09-22,28.0011
2021-09-23,28.0132
2021-09-24,28.1179
2021-09-25,28.1179
2021-09-26,28.1179
2021-09-27,27.7932
2021-09-28,27.47
2021-09-29,27.7249
2021-09-30,26.1387
2021-10-01,26.2084
2021-10-02,26.2084
2021-10-03,26.2084
2021-10-04,26.0618
2021-10-05,26.2098
2021-10-06,26.4174
2021-10-07,26.8108
2021-10-08,26.9167
2021-10-09,26.9167
2021-10-10,26.9167
2021-10-11,26.8238
2021-10-12,26.879
2021-10-13,26.953
2021-10-14,27.387
2021-10-15,27.4175
2021-10-16,27.4175
2021-10-17,27.4175
2021-10-18,27.2709
2021-10-19,27.5148
2021-10-20,27.7557
2021-10-21,27.9561
2021-10-22,28.3247
2021-10-23,28.3247
2021-10-24,28.3247
2021-10-25,27.8501
2021-10-26,27.4259
2021-10-27,26.8303
2021-10-28,27.1692
2021-10-29,27.5629
2021-10-30,27.5629
2021-10-31,27.5629
2021-11-01,27.4259
2021-11-02,27.707
2021-11-03,27.4893
2021-11-04,27.6321
2021-11-05,27.5138
2021-11-06,27.5138
2021-11-07,27.5138
2021-11-08,27.5369
2021-11-09,27.4691
2021-11-10,27.8296
2021-11-11,27.7085
2021-11-12,27.9594
2021-11-13,27.9594
2021-11-14,27.9594
2021-11-15,27.9623
2021-11-16,28.1973
2021-11-17,28.3098
2021-11-18,28.1771
2021-11-19,28.0185
2021-11-20,28.0185
2021-11-21,28.0185
2021-11-22,27.9652
2021-11-23,28.2276
2021-11-24,28.3545
2021-11-25,28.3545
2021-11-26,28.03
2021-11-27,28.03
2021-11-28,28.03
2021-11-29,28.5146
2021-11-30,27.6263
2021-12-01,27.6032
2021-12-02,28.069
2021-12-03,27.994
2021-12-04,27.994
2021-12-05,27.994
2021-12-06,28.0315
2021-12-07,28.1425
2021-12-08,28.0387
2021-12-09,27.932
2021-12-10,28.2103
2021-12-11,28.2103
2021-12-12,28.2103
2021-12-13,28.1396
2021-12-14,27.9017
2021-12-15,27.8945
2021-12-16,28.4006
2021-12-17,27.7186
2021-12-18,27.7186
2021-12-19,27.7186
2021-12-20,27.6148
2021-12-21,27.534
2021-12-22,27.6249
2021-12-23,27.8094
2021-12-24,27.8094
2021-12-25,27.8094
2021-12-26,27.8094
2021-12-27,28.0762
2021-12-28,28.2709
2021-12-29,28.4497
2021-12-30,28.3559
2021-12-31,28.2054
2022-01-01,28.2054
2022-01-02,28.2054
2022-01-03,27.6185
2022-01-04,27.8386
2022-01-05,27.4915
2022-01-06,27.634
2022-01-07,27.4802
2022-01-08,27.4802
2022-01-09,27.4802
2022-01-10,27.1487
2022-01-11,27.1557
2022-01-12,27.1515
2022-01-13,26.8721
2022-01-14,26.7593
2022-01-15,26.7593
2022-01-16,26.7593
2022-01-17,26.7593
2022-01-18,26.5759
2022-01-19,26.5378
2022-01-20,26.2768
2022-01-21,26.0186
2022-01-22,26.0186
2022-01-23,26.0186
2022-01-24,25.7914
2022-01-25,25.5403
2022-01-26,25.5333
2022-01-27,25.292
2022-01-28,25.5248
2022-01-29,25.5248
2022-01-30,25.5248
2022-01-31,25.8831
2022-02-01,25.7872
2022-02-02,25.5558
2022-02-03,25.3174
2022-02-04,25.1199
2022-02-05,25.1199
2022-02-06,25.1199
2022-02-07,25.1283
2022-02-08,25.1368
2022-02-09,25.347
2022-02-10,24.9492
2022-02-11,24.7827
2022-02-12,24.7827
2022-02-13,24.7827
2022-02-14,24.6599
2022-02-15,24.6088
2022-02-16,24.5935
2022-02-17,24.662
2022-02-18,24.5599
2022-02-19,24.5599
2022-02-20,24.5599
2022-02-21,24.5599
2022-02-22,24.448
2022-02-23,24.318
2022-02-24,24.5012
2022-02-25,24.9556
2022-02-26,24.9556
2022-02-27,24.9556
2022-02-28,24.8493
2022-03-01,25.1542
2022-03-02,25.6548
2022-03-03,26.0253
2022-03-04,26.7258
2022-03-05,26.7258
2022-03-06,26.7258
2022-03-07,26.4504
2022-03-08,25.3471
2022-03-09,25.6296
2022-03-10,25.8351
2022-03-11,25.8379
2022-03-12,25.8379
2022-03-13,25.8379
2022-03-14,26.2546
2022-03-15,26.3553
2022-03-16,26.2616
2022-03-17,26.4196
2022-03-18,26.4252
2022-03-19,26.4252
2022-03-20,26.4252
2022-03-21,26.4755
2022-03-22,26.3077
2022-03-23,26.1288
2022-03-24,26.3371
2022-03-25,26.5105
2022-03-26,26.5105
2022-03-27,26.5105
2022-03-28,26.7734
2022-03-29,26.716
2022-03-30,26.9846
2022-03-31,25.6688
2022-04-01,25.8452
2022-04-02,25.8452
2022-04-03,25.8452
2022-04-04,25.7886
2022-04-05,25.9502
2022-04-06,26.0189
2022-04-07,26.3798
2022-04-08,26.5643
2022-04-09,26.5643
2022-04-10,26.5643
2022-04-11,26.431
2022-04-12,26.1199
2022-04-13,25.8358
2022-04-14,25.7577
2022-04-15,25.7577
2022-04-16,25.7577
2022-04-17,25.7577
2022-04-18,25.6028
2022-04-19,25.7469
2022-04-20,25.9502
2022-04-21,26.027
2022-04-22,25.5355
2022-04-23,25.5355
2022-04-24,25.5355
2022-04-25,25.3267
2022-04-26,26.4321
2022-04-27,26.8766
2022-04-28,27.1728
2022-04-29,26.4712
2022-04-30,26.4712
2022-05-01,26.4712
2022-05-02,25.7439
2022-05-03,25.783
2022-05-04,26.187
2022-05-05,25.6901
2022-05-06,26.1129
2022-05-07,26.1129
2022-05-08,26.1129
2022-05-09,25.7709
2022-05-10,25.4625
2022-05-11,25.5742
2022-05-12,25.2645
2022-05-13,25.5904
2022-05-14,25.5904
2022-05-15,25.5904
2022-05-16,25.5247
2022-05-17,25.4978
2022-05-18,24.9362
2022-05-19,24.8972
2022-05-20,25.1301
2022-05-21,25.1301
2022-05-22,25.1301
2022-05-23,25.3429
2022-05-24,25.5476
2022-05-25,25.3335
2022-05-26,25.6001
2022-05-27,26.0054
2022-05-28,26.0054
2022-05-29,26.0054
2022-05-30,26.0054
2022-05-31,25.6701
2022-06-01,25.6728
2022-06-02,25.7873
2022-06-03,25.7523
2022-06-04,25.7523
2022-06-05,25.7523
2022-06-06,25.5934
2022-06-07,25.8438
2022-06-08,25.4749
2022-06-09,24.9753
2022-06-10,24.714
2022-06-11,24.714
2022-06-12,24.714
2022-06-13,24.236
2022-06-14,23.9343
2022-06-15,23.9061
2022-06-16,23.4927
2022-06-17,23.2651
2022-06-18,23.2651
2022-06-19,23.2651
2022-06-20,23.2651
2022-06-21,23.7148
2022-06-22,23.8387
2022-06-23,24.1458
2022-06-24,24.5659
2022-06-25,24.5659
2022-06-26,24.5659
2022-06-27,24.4609
2022-06-28,24.3733
2022-06-29,24.6925
2022-06-30,24.166
2022-07-01,24.5143
2022-07-02,24.5143
2022-07-03,24.5143
2022-07-04,24.5143
2022-07-05,23.999
2022-07-06,24.3721
2022-07-07,24.2417
2022-07-08,24.1373
2022-07-09,24.1373
2022-07-10,24.1373
2022-07-11,24.1138
2022-07-12,23.9116
2022-07-13,23.8333
2022-07-14,23.9168
2022-07-15,24.0394
2022-07-16,24.0394
2022-07-17,24.0394
2022-07-18,23.6819
2022-07-19,24.0564
2022-07-20,24.136
2022-07-21,24.4622
2022-07-22,24.4204
2022-07-23,24.4204
2022-07-24,24.4204
2022-07-25,24.547
2022-07-26,24.4308
2022-07-27,24.8992
2022-07-28,25.5838
2022-07-29,25.5825
2022-07-30,25.5825
2022-07-31,25.5825
2022-08-01,25.4266
2022-08-02,25.4227
2022-08-03,25.7929
2022-08-04,26.1761
2022-08-05,26.1372
2022-08-06,26.1372
2022-08-07,26.1372
2022-08-08,26.2242
2022-08-09,26.2762
2022-08-10,26.2982
2022-08-11,26.2554
2022-08-12,26.5152
2022-08-13,26.5152
2022-08-14,26.5152
2022-08-15,26.6399
2022-08-16,26.914
2022-08-17,26.9763
2022-08-18,26.9373
2022-08-19,26.8503
2022-08-20,26.8503
2022-08-21,26.8503
2022-08-22,26.8399
2022-08-23,26.7347
2022-08-24,26.7412
2022-08-25,26.8906
2022-08-26,26.4853
2022-08-27,26.4853
2022-08-28,26.4853
2022-08-29,26.5139
2022-08-30,26.384
2022-08-31,26.1631
2022-09-01,26.2943
2022-09-02,26.0878
2022-09-03,26.0878
2022-09-04,26.0878
2022-09-05,26.0878
2022-09-06,26.18
2022-09-07,26.7737
2022-09-08,26.7542
2022-09-09,26.7308
2022-09-10,26.7308
2022-09-11,26.7308
2022-09-12,26.7711
2022-09-13,26.4463
2022-09-14,26.5139
2022-09-15,26.4229
2022-09-16,26.2034
2022-09-17,26.2034
2022-09-18,26.2034
2022-09-19,26.4074
2022-09-20,26.2502
2022-09-21,26.145
2022-09-22,25.8826
2022-09-23,25.7358
2022-09-24,25.7358
2022-09-25,25.7358
2022-09-26,25.6682
2022-09-27,25.4084
2022-09-28,25.5968
2022-09-29,25.2383
2022-09-30,24.1557
2022-10-01,24.1557
2022-10-02,24.1557
2022-10-03,24.7636
2022-10-04,25.1485
2022-10-05,24.9554
2022-10-06,24.0548
2022-10-07,23.5365
2022-10-08,23.5365
2022-10-09,23.5365
2022-10-10,23.5689
2022-10-11,23.6648
2022-10-12,23.4257
2022-10-13,23.8031
2022-10-14,23.473
2022-10-15,23.473
2022-10-16,23.473
2022-10-17,23.8579
2022-10-18,24.269
2022-10-19,24.3164
2022-10-20,24.0398
2022-10-21,24.1083
2022-10-22,24.1083
2022-10-23,24.1083
2022-10-24,24.4646
2022-10-25,24.7586
2022-10-26,23.988
2022-10-27,23.7814
2022-10-28,23.7331
2022-10-29,23.7331
2022-10-30,23.7331
2022-10-31,23.79
2022-11-01,23.5611
2022-11-02,23.4003
2022-11-03,23.6366
2022-11-04,23.4684
2022-11-05,23.4684
2022-11-06,23.4684
2022-11-07,23.6638
2022-11-08,23.9471
2022-11-09,23.769
2022-11-10,24.1426
2022-11-11,23.764
2022-11-12,23.764
2022-11-13,23.764
2022-11-14,23.6935
2022-11-15,23.6317
2022-11-16,23.7541
2022-11-17,23.8791
2022-11-18,24.1376
2022-11-19,24.1376
2022-11-20,24.1376
2022-11-21,24.3381
2022-11-22,24.3925
2022-11-23,24.4877
2022-11-24,24.4877
2022-11-25,24.5434
2022-11-26,24.5434
2022-11-27,24.5434
2022-11-28,24.5595
2022-11-29,24.6201
2022-11-30,24.9467
2022-12-01,24.9591
2022-12-02,25.2053
2022-12-03,25.2053
2022-12-04,25.2053
2022-12-05,24.9554
2022-12-06,24.6795
2022-12-07,24.6362
2022-12-08,24.7352
2022-12-09,24.8366
2022-12-10,24.8366
2022-12-11,24.8366
2022-12-12,24.8317
2022-12-13,24.8267
2022-12-14,24.8007
2022-12-15,24.4086
2022-12-16,24.2131
2022-12-17,24.2131
2022-12-18,24.2131
2022-12-19,23.6935
2022-12-20,23.7183
2022-12-21,23.9014
2022-12-22,23.7108
2022-12-23,23.8939
2022-12-24,23.8939
2022-12-25,23.8939
2022-12-26,23.8939
2022-12-27,23.9298
2022-12-28,23.6663
2022-12-29,23.8519
2022-12-30,23.6457
2022-12-31,23.6457
2023-01-01,23.6457
2023-01-02,23.6457
2023-01-03,23.664
2023-01-04,23.6493
2023-01-05,23.2797
2023-01-06,23.964
2023-01-07,23.964
2023-01-08,23.964
2023-01-09,23.8116
2023-01-10,23.4054
2023-01-11,23.6591
2023-01-12,23.1333
2023-01-13,23.3175
2023-01-14,23.3175
2023-01-15,23.3175
2023-01-16,23.3175
2023-01-17,23.3395
2023-01-18,22.9162
2023-01-19,22.8662
2023-01-20,23.0577
2023-01-21,23.0577
2023-01-22,23.0577
2023-01-23,23.1321
2023-01-24,23.0833
2023-01-25,23.1858
2023-01-26,23.1114
2023-01-27,23.1248
2023-01-28,23.1248
2023-01-29,23.1248
2023-01-30,23.1846
2023-01-31,23.3834
2023-02-01,23.3444
2023-02-02,22.8479
2023-02-03,22.9357
2023-02-04,22.9357
2023-02-05,22.9357
2023-02-06,23.0284
2023-02-07,22.8641
2023-02-08,22.8071
2023-02-09,22.9793
2023-02-10,23.1964
2023-02-11,23.1964
2023-02-12,23.1964
2023-02-13,23.04
2023-02-14,22.8653
2023-02-15,22.9623
2023-02-16,22.9781
2023-02-17,23.2995
2023-02-18,23.2995
2023-02-19,23.2995
2023-02-20,23.2995
2023-02-21,23.0109
2023-02-22,22.9636
2023-02-23,22.8216
2023-02-24,22.8617
2023-02-25,22.8617
2023-02-26,22.8617
2023-02-27,22.8326
2023-02-28,22.6737
2023-03-01,22.5609
2023-03-02,22.7028
2023-03-03,22.7125
2023-03-04,22.7125
2023-03-05,22.7125
2023-03-06,22.7962
2023-03-07,22.63
2023-03-08,22.6906
2023-03-09,22.778
2023-03-10,22.6215
2023-03-11,22.6215
2023-03-12,22.6215
2023-03-13,22.8532
2023-03-14,23.2316
2023-03-15,23.3165
2023-03-16,23.3832
2023-03-17,23.0848
2023-03-18,23.0848
