,ULTA US Equity
2020-07-06,22.083
2020-07-07,21.5199
2020-07-08,21.4355
2020-07-09,20.5337
2020-07-10,20.8761
2020-07-11,20.8761
2020-07-12,20.8761
2020-07-13,20.5718
2020-07-14,20.5004
2020-07-15,21.6015
2020-07-16,21.5431
2020-07-17,21.5264
2020-07-18,21.5264
2020-07-19,21.5264
2020-07-20,21.2537
2020-07-21,21.4299
2020-07-22,21.7528
2020-07-23,21.7713
2020-07-24,21.5923
2020-07-25,21.5923
2020-07-26,21.5923
2020-07-27,21.1405
2020-07-28,21.0217
2020-07-29,21.5283
2020-07-30,21.1191
2020-07-31,30.7064
2020-08-01,30.7064
2020-08-02,30.7064
2020-08-03,30.4707
2020-08-04,31.4688
2020-08-05,31.9498
2020-08-06,32.234
2020-08-07,32.2159
2020-08-08,32.2159
2020-08-09,32.2159
2020-08-10,34.3285
2020-08-11,33.9224
2020-08-12,34.1428
2020-08-13,34.786
2020-08-14,35.2018
2020-08-15,35.2018
2020-08-16,35.2018
2020-08-17,35.0161
2020-08-18,33.9293
2020-08-19,33.5301
2020-08-20,32.4266
2020-08-21,33.6188
2020-08-22,33.6188
2020-08-23,33.6188
2020-08-24,34.7971
2020-08-25,34.42
2020-08-26,34.5559
2020-08-27,35.0043
2020-08-28,36.8165
2020-08-29,36.8165
2020-08-30,36.8165
2020-08-31,36.1454
2020-09-01,36.2425
2020-09-02,36.9052
2020-09-03,36.9579
2020-09-04,37.3003
2020-09-05,37.3003
2020-09-06,37.3003
2020-09-07,37.3003
2020-09-08,36.2938
2020-09-09,36.5919
2020-09-10,36.1343
2020-09-11,35.6906
2020-09-12,35.6906
2020-09-13,35.6906
2020-09-14,36.4172
2020-09-15,36.8581
2020-09-16,37.2213
2020-09-17,36.499
2020-09-18,36.0844
2020-09-19,36.0844
2020-09-20,36.0844
2020-09-21,35.2719
2020-09-22,35.0057
2020-09-23,34.0463
2020-09-24,33.8452
2020-09-25,34.0172
2020-09-26,34.0172
2020-09-27,34.0172
2020-09-28,35.2525
2020-09-29,34.856
2020-09-30,35.0085
2020-10-01,35.6532
2020-10-02,35.6601
2020-10-03,35.6601
2020-10-04,35.6601
2020-10-05,36.3672
2020-10-06,35.2303
2020-10-07,35.7724
2020-10-08,36.8719
2020-10-09,36.3354
2020-10-10,36.3354
2020-10-11,36.3354
2020-10-12,36.9385
2020-10-13,37.0078
2020-10-14,37.1839
2020-10-15,37.0827
2020-10-16,37.5069
2020-10-17,37.5069
2020-10-18,37.5069
2020-10-19,36.5988
2020-10-20,36.2217
2020-10-21,36.2383
2020-10-22,36.675
2020-10-23,36.5516
2020-10-24,36.5516
2020-10-25,36.5516
2020-10-26,34.5912
2020-10-27,33.5388
2020-10-28,31.882
2020-10-29,32.4629
2020-10-30,37.5059
2020-10-31,37.5059
2020-11-01,37.5059
2020-11-02,38.1576
2020-11-03,39.2545
2020-11-04,39.2204
2020-11-05,38.7231
2020-11-06,38.8466
2020-11-07,38.8466
2020-11-08,38.8466
2020-11-09,44.0762
2020-11-10,47.0484
2020-11-11,45.412
2020-11-12,44.2192
2020-11-13,46.5382
2020-11-14,46.5382
2020-11-15,46.5382
2020-11-16,48.641
2020-11-17,48.7889
2020-11-18,48.4655
2020-11-19,48.5712
2020-11-20,48.3745
2020-11-21,48.3745
2020-11-22,48.3745
2020-11-23,49.8729
2020-11-24,50.1719
2020-11-25,49.3317
2020-11-26,49.3317
2020-11-27,49.6161
2020-11-28,49.6161
2020-11-29,49.6161
2020-11-30,48.6589
2020-12-01,49.3301
2020-12-02,49.7315
2020-12-03,50.9681
2020-12-04,49.3442
2020-12-05,49.3442
2020-12-06,49.3442
2020-12-07,48.3234
2020-12-08,48.1186
2020-12-09,48.7135
2020-12-10,48.1397
2020-12-11,47.0441
2020-12-12,47.0441
2020-12-13,47.0441
2020-12-14,47.1091
2020-12-15,47.3952
2020-12-16,47.7805
2020-12-17,48.2454
2020-12-18,47.5383
2020-12-19,47.5383
2020-12-20,47.5383
2020-12-21,47.4911
2020-12-22,46.9953
2020-12-23,47.5431
2020-12-24,46.9222
2020-12-25,46.9222
2020-12-26,46.9222
2020-12-27,46.9222
2020-12-28,49.1215
2020-12-29,48.9866
2020-12-30,49.9034
2020-12-31,50.5829
2021-01-01,50.5829
2021-01-02,50.5829
2021-01-03,50.5829
2021-01-04,49.8205
2021-01-05,49.4775
2021-01-06,51.238
2021-01-07,51.4379
2021-01-08,51.737
2021-01-09,51.737
2021-01-10,51.737
2021-01-11,51.0738
2021-01-12,51.7305
2021-01-13,51.6964
2021-01-14,52.9611
2021-01-15,52.9708
2021-01-16,52.9708
2021-01-17,52.9708
2021-01-18,52.9708
2021-01-19,51.5598
2021-01-20,51.9223
2021-01-21,52.7091
2021-01-22,52.6571
2021-01-23,52.6571
2021-01-24,52.6571
2021-01-25,51.9776
2021-01-26,51.9744
2021-01-27,50.6284
2021-01-28,51.1778
2021-01-29,60.7405
2021-01-30,60.7405
2021-01-31,60.7405
2021-02-01,61.2452
2021-02-02,62.2628
2021-02-03,62.6398
2021-02-04,64.0015
2021-02-05,65.3281
2021-02-06,65.3281
2021-02-07,65.3281
2021-02-08,68.1956
2021-02-09,68.8403
2021-02-10,68.1441
2021-02-11,69.205
2021-02-12,69.0051
2021-02-13,69.0051
2021-02-14,69.0051
2021-02-15,69.0051
2021-02-16,70.6305
2021-02-17,69.9671
2021-02-18,68.8177
2021-02-19,69.3986
2021-02-20,69.3986
2021-02-21,69.3986
2021-02-22,70.6593
2021-02-23,70.6902
2021-02-24,71.9303
2021-02-25,70.6119
2021-02-26,69.5098
2021-02-27,69.5098
2021-02-28,69.5098
2021-03-01,72.6183
2021-03-02,72.4947
2021-03-03,71.9942
2021-03-04,69.9362
2021-03-05,71.784
2021-03-06,71.784
2021-03-07,71.784
2021-03-08,74.3384
2021-03-09,72.9541
2021-03-10,73.7966
2021-03-11,74.6948
2021-03-12,68.6488
2021-03-13,68.6488
2021-03-14,68.6488
2021-03-15,69.5428
2021-03-16,67.4354
2021-03-17,68.8239
2021-03-18,68.8712
2021-03-19,69.4089
2021-03-20,69.4089
2021-03-21,69.4089
2021-03-22,68.0184
2021-03-23,66.8731
2021-03-24,65.1159
2021-03-25,66.2674
2021-03-26,65.3805
2021-03-27,65.3805
2021-03-28,65.3805
2021-03-29,66.034
2021-03-30,66.4081
2021-03-31,66.6485
2021-04-01,67.563
2021-04-02,67.563
2021-04-03,67.563
2021-04-04,67.563
2021-04-05,68.8269
2021-04-06,67.9432
2021-04-07,68.0748
2021-04-08,68.8804
2021-04-09,69.3304
2021-04-10,69.3304
2021-04-11,69.3304
2021-04-12,70.4751
2021-04-13,71.3547
2021-04-14,70.7341
2021-04-15,70.173
2021-04-16,71.0752
2021-04-17,71.0752
2021-04-18,71.0752
2021-04-19,70.5717
2021-04-20,68.2453
2021-04-21,68.4511
2021-04-22,68.6901
2021-04-23,69.6277
2021-04-24,69.6277
2021-04-25,69.6277
2021-04-26,69.5974
2021-04-27,69.7715
2021-04-28,69.3078
2021-04-29,69.7209
2021-04-30,28.0494
2021-05-01,28.0494
2021-05-02,28.0494
2021-05-03,27.6385
2021-05-04,27.3573
2021-05-05,27.2058
2021-05-06,27.0453
2021-05-07,27.5137
2021-05-08,27.5137
2021-05-09,27.5137
2021-05-10,27.4813
2021-05-11,26.6677
2021-05-12,25.8541
2021-05-13,26.6158
2021-05-14,27.6385
2021-05-15,27.6385
2021-05-16,27.6385
2021-05-17,28.0867
2021-05-18,27.8492
2021-05-19,27.2374
2021-05-20,27.1798
2021-05-21,26.974
2021-05-22,26.974
2021-05-23,26.974
2021-05-24,26.9529
2021-05-25,27.3719
2021-05-26,27.8987
2021-05-27,27.6659
2021-05-28,29.0279
2021-05-29,29.0279
2021-05-30,29.0279
2021-05-31,29.0279
2021-06-01,28.8532
2021-06-02,28.3413
2021-06-03,28.0337
2021-06-04,27.5265
2021-06-05,27.5265
2021-06-06,27.5265
2021-06-07,28.0216
2021-06-08,28.705
2021-06-09,28.012
2021-06-10,27.9583
2021-06-11,28.4751
2021-06-12,28.4751
2021-06-13,28.4751
2021-06-14,28.3413
2021-06-15,28.0096
2021-06-16,27.9439
2021-06-17,27.6643
2021-06-18,27.5722
2021-06-19,27.5722
2021-06-20,27.5722
2021-06-21,28.1899
2021-06-22,28.2516
2021-06-23,28.693
2021-06-24,29.5478
2021-06-25,29.3083
2021-06-26,29.3083
2021-06-27,29.3083
2021-06-28,28.8484
2021-06-29,28.9005
2021-06-30,29.0607
2021-07-01,29.3179
2021-07-02,29.5518
2021-07-03,29.5518
2021-07-04,29.5518
2021-07-05,29.5518
2021-07-06,29.5574
2021-07-07,28.6626
2021-07-08,28.2243
2021-07-09,28.8909
2021-07-10,28.8909
2021-07-11,28.8909
2021-07-12,28.826
2021-07-13,28.5432
2021-07-14,28.7811
2021-07-15,28.6762
2021-07-16,27.9672
2021-07-17,27.9672
2021-07-18,27.9672
2021-07-19,27.2902
2021-07-20,28.1578
2021-07-21,28.7307
2021-07-22,28.6241
2021-07-23,28.725
2021-07-24,28.725
2021-07-25,28.725
2021-07-26,28.9406
2021-07-27,28.3998
2021-07-28,28.1154
2021-07-29,28.1666
2021-07-30,19.5208
2021-07-31,19.5208
2021-08-01,19.5208
2021-08-02,19.5735
2021-08-03,20.117
2021-08-04,19.8925
2021-08-05,20.391
2021-08-06,20.4645
2021-08-07,20.4645
2021-08-08,20.4645
2021-08-09,20.4459
2021-08-10,20.9449
2021-08-11,21.2243
2021-08-12,21.5032
2021-08-13,21.4999
2021-08-14,21.4999
2021-08-15,21.4999
2021-08-16,21.3802
2021-08-17,20.89
2021-08-18,20.9438
2021-08-19,20.8966
2021-08-20,21.221
2021-08-21,21.221
2021-08-22,21.221
2021-08-23,21.3984
2021-08-24,21.6097
2021-08-25,22.3345
2021-08-26,22.268
2021-08-27,22.189
2021-08-28,22.189
2021-08-29,22.189
2021-08-30,21.9677
2021-08-31,22.1933
2021-09-01,22.2015
2021-09-02,21.8609
2021-09-03,21.91
2021-09-04,21.91
2021-09-05,21.91
2021-09-06,21.91
2021-09-07,21.7585
2021-09-08,21.5933
2021-09-09,21.9083
2021-09-10,21.5127
2021-09-11,21.5127
2021-09-12,21.5127
2021-09-13,21.3748
2021-09-14,21.4533
2021-09-15,21.5732
2021-09-16,21.9214
2021-09-17,21.7432
2021-09-18,21.7432
2021-09-19,21.7432
2021-09-20,21.2358
2021-09-21,21.2413
2021-09-22,21.5688
2021-09-23,21.8364
2021-09-24,21.911
2021-09-25,21.911
2021-09-26,21.911
2021-09-27,21.8565
2021-09-28,21.6936
2021-09-29,21.705
2021-09-30,20.7551
2021-10-01,21.1426
2021-10-02,21.1426
2021-10-03,21.1426
2021-10-04,21.2456
2021-10-05,21.4554
2021-10-06,21.1524
2021-10-07,21.5241
2021-10-08,21.7061
2021-10-09,21.7061
2021-10-10,21.7061
2021-10-11,21.8424
2021-10-12,22.1721
2021-10-13,22.6293
2021-10-14,23.098
2021-10-15,23.1967
2021-10-16,23.1967
2021-10-17,23.1967
2021-10-18,23.231
2021-10-19,20.8876
2021-10-20,20.6042
2021-10-21,21.3524
2021-10-22,21.329
2021-10-23,21.329
2021-10-24,21.329
2021-10-25,21.3045
2021-10-26,21.0353
2021-10-27,21.2385
2021-10-28,21.2712
2021-10-29,18.0037
2021-10-30,18.0037
2021-10-31,18.0037
2021-11-01,17.9008
2021-11-02,18.2114
2021-11-03,18.6693
2021-11-04,18.6365
2021-11-05,19.134
2021-11-06,19.134
2021-11-07,19.134
2021-11-08,18.9614
2021-11-09,19.2845
2021-11-10,19.1105
2021-11-11,19.3057
2021-11-12,19.3486
2021-11-13,19.3486
2021-11-14,19.3486
2021-11-15,19.59
2021-11-16,20.1499
2021-11-17,19.6122
2021-11-18,19.7709
2021-11-19,19.866
2021-11-20,19.866
2021-11-21,19.866
2021-11-22,20.0534
2021-11-23,19.9223
2021-11-24,19.9514
2021-11-25,19.9514
2021-11-26,19.4885
2021-11-27,19.4885
2021-11-28,19.4885
2021-11-29,19.5757
2021-11-30,18.7694
2021-12-01,18.1265
2021-12-02,18.6778
2021-12-03,18.4558
2021-12-04,18.4558
2021-12-05,18.4558
2021-12-06,18.9709
2021-12-07,19.7834
2021-12-08,19.9851
2021-12-09,19.6322
2021-12-10,19.5899
2021-12-11,19.5899
2021-12-12,19.5899
2021-12-13,18.8914
2021-12-14,18.9539
2021-12-15,19.1819
2021-12-16,18.7481
2021-12-17,18.5537
2021-12-18,18.5537
2021-12-19,18.5537
2021-12-20,17.8589
2021-12-21,18.431
2021-12-22,18.874
2021-12-23,19.0789
2021-12-24,19.0789
2021-12-25,19.0789
2021-12-26,19.0789
2021-12-27,19.606
2021-12-28,19.3749
2021-12-29,19.6731
2021-12-30,19.6497
2021-12-31,19.9966
2022-01-01,19.9966
2022-01-02,19.9966
2022-01-03,20.0375
2022-01-04,20.2907
2022-01-05,19.498
2022-01-06,19.4521
2022-01-07,19.2963
2022-01-08,19.2963
2022-01-09,19.2963
2022-01-10,18.5583
2022-01-11,18.7145
2022-01-12,18.7017
2022-01-13,18.4255
2022-01-14,18.2569
2022-01-15,18.2569
2022-01-16,18.2569
2022-01-17,18.2569
2022-01-18,18.1875
2022-01-19,18.1282
2022-01-20,17.5506
2022-01-21,17.1053
2022-01-22,17.1053
2022-01-23,17.1053
2022-01-24,17.8139
2022-01-25,17.2579
2022-01-26,17.307
2022-01-27,17.2046
2022-01-28,15.6325
2022-01-29,15.6325
2022-01-30,15.6325
2022-01-31,15.8319
2022-02-01,16.1803
2022-02-02,16.1547
2022-02-03,15.8733
2022-02-04,15.9127
2022-02-05,15.9127
2022-02-06,15.9127
2022-02-07,15.853
2022-02-08,15.8518
2022-02-09,16.3313
2022-02-10,16.2489
2022-02-11,15.7681
2022-02-12,15.7681
2022-02-13,15.7681
2022-02-14,15.7876
2022-02-15,16.4779
2022-02-16,16.5571
2022-02-17,16.0503
2022-02-18,16.3228
2022-02-19,16.3228
2022-02-20,16.3228
2022-02-21,16.3228
2022-02-22,16.0101
2022-02-23,15.4798
2022-02-24,16.2115
2022-02-25,16.4138
2022-02-26,16.4138
2022-02-27,16.4138
2022-02-28,16.2688
2022-03-01,16.0459
2022-03-02,16.553
2022-03-03,16.2359
2022-03-04,15.9545
2022-03-05,15.9545
2022-03-06,15.9545
2022-03-07,15.3081
2022-03-08,15.6402
2022-03-09,16.2205
2022-03-10,16.4665
2022-03-11,16.0256
2022-03-12,16.0256
2022-03-13,16.0256
2022-03-14,15.5793
2022-03-15,16.1421
2022-03-16,16.7159
2022-03-17,16.789
2022-03-18,16.9481
2022-03-19,16.9481
2022-03-20,16.9481
2022-03-21,16.7224
2022-03-22,16.888
2022-03-23,16.8897
2022-03-24,17.1353
2022-03-25,16.5726
2022-03-26,16.5726
2022-03-27,16.5726
2022-03-28,16.5887
2022-03-29,17.0214
2022-03-30,16.8349
2022-03-31,16.6963
2022-04-01,16.3037
2022-04-02,16.3037
2022-04-03,16.3037
2022-04-04,16.712
2022-04-05,16.7014
2022-04-06,16.4211
2022-04-07,16.7183
2022-04-08,16.827
2022-04-09,16.827
2022-04-10,16.827
2022-04-11,16.9146
2022-04-12,16.9978
2022-04-13,17.3747
2022-04-14,17.3806
2022-04-15,17.3806
2022-04-16,17.3806
2022-04-17,17.3806
2022-04-18,17.3881
2022-04-19,17.88
2022-04-20,17.9658
2022-04-21,17.5759
2022-04-22,16.9912
2022-04-23,16.9912
2022-04-24,16.9912
2022-04-25,17.4469
2022-04-26,17.0234
2022-04-27,16.8451
2022-04-28,17.4187
2022-04-29,14.9681
2022-04-30,14.9681
2022-05-01,14.9681
2022-05-02,15.2803
2022-05-03,15.1262
2022-05-04,15.3905
2022-05-05,14.9621
2022-05-06,14.7052
2022-05-07,14.7052
2022-05-08,14.7052
2022-05-09,14.4077
2022-05-10,14.3999
2022-05-11,14.2243
2022-05-12,14.2921
2022-05-13,14.9357
2022-05-14,14.9357
2022-05-15,14.9357
2022-05-16,14.8383
2022-05-17,14.8329
2022-05-18,13.3147
2022-05-19,13.3454
2022-05-20,13.0507
2022-05-21,13.0507
2022-05-22,13.0507
2022-05-23,13.1791
2022-05-24,13.0161
2022-05-25,13.4039
2022-05-26,14.1904
2022-05-27,15.8582
2022-05-28,15.8582
2022-05-29,15.8582
2022-05-30,15.8582
2022-05-31,15.7881
2022-06-01,15.2296
2022-06-02,15.5559
2022-06-03,15.1266
2022-06-04,15.1266
2022-06-05,15.1266
2022-06-06,15.4565
2022-06-07,15.7145
2022-06-08,15.8692
2022-06-09,15.7616
2022-06-10,15.2438
2022-06-11,15.2438
2022-06-12,15.2438
2022-06-13,14.6792
2022-06-14,14.7111
2022-06-15,15.1691
2022-06-16,14.6332
2022-06-17,14.8229
2022-06-18,14.8229
2022-06-19,14.8229
2022-06-20,14.8229
2022-06-21,15.0151
2022-06-22,14.8367
2022-06-23,14.8258
2022-06-24,15.3436
2022-06-25,15.3436
2022-06-26,15.3436
2022-06-27,14.9879
2022-06-28,14.4715
2022-06-29,14.6746
2022-06-30,14.4566
2022-07-01,14.3635
2022-07-02,14.3635
2022-07-03,14.3635
2022-07-04,14.3635
2022-07-05,14.2085
2022-07-06,14.3249
2022-07-07,14.3915
2022-07-08,14.3136
2022-07-09,14.3136
2022-07-10,14.3136
2022-07-11,14.3784
2022-07-12,14.1586
2022-07-13,14.3596
2022-07-14,14.4601
2022-07-15,14.8728
2022-07-16,14.8728
2022-07-17,14.8728
2022-07-18,14.7436
2022-07-19,15.054
2022-07-20,15.2664
2022-07-21,15.3694
2022-07-22,15.197
2022-07-23,15.197
2022-07-24,15.197
2022-07-25,15.0151
2022-07-26,14.4322
2022-07-27,14.8091
2022-07-28,14.9974
2022-07-29,14.1935
2022-07-30,14.1935
2022-07-31,14.1935
2022-08-01,14.3765
2022-08-02,14.3295
2022-08-03,13.6477
2022-08-04,13.629
2022-08-05,13.8147
2022-08-06,13.8147
2022-08-07,13.8147
2022-08-08,13.8689
2022-08-09,13.7459
2022-08-10,13.9402
2022-08-11,14.2317
2022-08-12,14.4171
2022-08-13,14.4171
2022-08-14,14.4171
2022-08-15,14.7536
2022-08-16,14.819
2022-08-17,14.7198
2022-08-18,14.8869
2022-08-19,14.6823
2022-08-20,14.6823
2022-08-21,14.6823
2022-08-22,14.4846
2022-08-23,14.6162
2022-08-24,14.9813
2022-08-25,15.0632
2022-08-26,14.801
2022-08-27,14.801
2022-08-28,14.801
2022-08-29,15.0083
2022-08-30,14.9803
2022-08-31,15.0841
2022-09-01,15.2317
2022-09-02,15.1923
2022-09-03,15.1923
2022-09-04,15.1923
2022-09-05,15.1923
2022-09-06,15.352
2022-09-07,15.8975
2022-09-08,15.9424
2022-09-09,15.8601
2022-09-10,15.8601
2022-09-11,15.8601
2022-09-12,15.9693
2022-09-13,15.4275
2022-09-14,15.2957
2022-09-15,15.1784
2022-09-16,15.0433
2022-09-17,15.0433
2022-09-18,15.0433
2022-09-19,15.138
2022-09-20,14.9746
2022-09-21,14.7791
2022-09-22,14.4708
2022-09-23,14.1551
2022-09-24,14.1551
2022-09-25,14.1551
2022-09-26,13.9987
2022-09-27,14.2161
2022-09-28,14.7249
2022-09-29,14.5749
2022-09-30,14.4546
2022-10-01,14.4546
2022-10-02,14.4546
2022-10-03,14.5746
2022-10-04,14.5476
2022-10-05,14.2794
2022-10-06,14.1477
2022-10-07,14.0095
2022-10-08,14.0095
2022-10-09,14.0095
2022-10-10,14.0877
2022-10-11,14.3067
2022-10-12,14.3478
2022-10-13,14.3771
2022-10-14,14.2204
2022-10-15,14.2204
2022-10-16,14.2204
2022-10-17,14.5001
2022-10-18,14.5824
2022-10-19,13.9515
2022-10-20,13.7942
2022-10-21,13.8353
2022-10-22,13.8353
2022-10-23,13.8353
2022-10-24,13.8966
2022-10-25,14.2595
2022-10-26,14.3899
2022-10-27,14.49
2022-10-28,14.4207
2022-10-29,14.4207
2022-10-30,14.4207
2022-10-31,14.5246
2022-11-01,14.6092
2022-11-02,14.1192
2022-11-03,14.4046
2022-11-04,14.4908
2022-11-05,14.4908
2022-11-06,14.4908
2022-11-07,14.5239
2022-11-08,14.6452
2022-11-09,14.3348
2022-11-10,14.66
2022-11-11,14.8752
2022-11-12,14.8752
2022-11-13,14.8752
2022-11-14,14.6291
2022-11-15,15.0682
2022-11-16,15.046
2022-11-17,15.0177
2022-11-18,15.2043
2022-11-19,15.2043
2022-11-20,15.2043
2022-11-21,15.2529
2022-11-22,15.5112
2022-11-23,15.4253
2022-11-24,15.4253
2022-11-25,15.4568
2022-11-26,15.4568
2022-11-27,15.4568
2022-11-28,15.7428
2022-11-29,15.506
2022-11-30,15.9873
2022-12-01,16.1335
2022-12-02,16.0952
2022-12-03,16.0952
2022-12-04,16.0952
2022-12-05,16.1332
2022-12-06,15.9114
2022-12-07,16.3738
2022-12-08,16.425
2022-12-09,16.1048
2022-12-10,16.1048
2022-12-11,16.1048
2022-12-12,16.1153
2022-12-13,15.8741
2022-12-14,15.8242
2022-12-15,15.574
2022-12-16,15.4494
2022-12-17,15.4494
2022-12-18,15.4494
2022-12-19,15.1103
2022-12-20,15.0685
2022-12-21,15.4868
2022-12-22,15.6389
2022-12-23,15.6181
2022-12-24,15.6181
2022-12-25,15.6181
2022-12-26,15.6181
2022-12-27,15.861
2022-12-28,15.8456
2022-12-29,15.8875
2022-12-30,16.023
2022-12-31,16.023
2023-01-01,16.023
2023-01-02,16.023
2023-01-03,16.1048
2023-01-04,16.4847
2023-01-05,16.6579
2023-01-06,16.57
2023-01-07,16.57
2023-01-08,16.57
2023-01-09,16.5243
2023-01-10,16.6477
2023-01-11,16.8052
2023-01-12,16.7503
2023-01-13,16.7234
2023-01-14,16.7234
2023-01-15,16.7234
2023-01-16,16.7234
2023-01-17,16.8385
2023-01-18,17.0139
2023-01-19,16.6317
2023-01-20,16.7317
2023-01-21,16.7317
2023-01-22,16.7317
2023-01-23,17.0263
2023-01-24,17.0602
2023-01-25,17.0954
2023-01-26,17.2293
2023-01-27,14.7861
2023-01-28,14.7861
2023-01-29,14.7861
2023-01-30,14.8504
2023-01-31,15.018
2023-02-01,15.2873
2023-02-02,15.2101
2023-02-03,15.2082
2023-02-04,15.2082
2023-02-05,15.2082
2023-02-06,15.131
2023-02-07,15.3257
2023-02-08,15.277
2023-02-09,15.2451
2023-02-10,15.068
2023-02-11,15.068
2023-02-12,15.068
2023-02-13,15.192
2023-02-14,15.317
2023-02-15,15.3704
2023-02-16,15.5103
2023-02-17,15.4667
2023-02-18,15.4667
2023-02-19,15.4667
2023-02-20,15.4667
2023-02-21,15.3251
2023-02-22,15.4977
2023-02-23,15.5078
2023-02-24,15.1866
2023-02-25,15.1866
2023-02-26,15.1866
2023-02-27,15.275
2023-02-28,15.1533
2023-03-01,15.0756
2023-03-02,15.2182
2023-03-03,15.2445
2023-03-04,15.2445
2023-03-05,15.2445
2023-03-06,15.282
2023-03-07,15.3559
2023-03-08,15.3016
2023-03-09,15.185
2023-03-10,15.2199
2023-03-11,15.2199
2023-03-12,15.2199
2023-03-13,15.0101
2023-03-14,15.1427
2023-03-15,15.3038
2023-03-16,15.0146
2023-03-17,14.8082
2023-03-18,14.8082
2023-03-19,14.8082
