,CMI US Equity
2023-03-17,13.2711
2023-03-18,13.2711
2023-03-19,13.2711
2023-03-20,13.5009
2023-03-21,13.7133
2023-03-22,13.4748
2023-03-23,13.3184
2023-03-24,13.2079
2023-03-25,13.2079
2023-03-26,13.2079
2023-03-27,13.3674
2023-03-28,13.4891
2023-03-29,13.6462
2023-03-30,13.7129
2023-03-31,12.199
2023-04-01,12.199
2023-04-02,12.199
2023-04-03,12.1889
2023-04-04,11.9042
2023-04-05,11.4164
2023-04-06,11.4155
2023-04-07,11.4155
2023-04-08,11.4155
2023-04-09,11.4155
2023-04-10,11.6424
2023-04-11,11.8176
2023-04-12,11.9431
2023-04-13,11.8696
2023-04-14,11.9765
2023-04-15,11.9765
2023-04-16,11.9765
2023-04-17,12.0149
2023-04-18,12.0757
2023-04-19,12.0119
2023-04-20,12.0132
2023-04-21,11.9456
2023-04-22,11.9456
2023-04-23,11.9456
2023-04-24,12.0314
2023-04-25,11.9701
2023-04-26,11.7323
2023-04-27,11.8616
2023-04-28,12.0369
2023-04-29,12.0369
2023-04-30,12.0369
2023-05-01,12.0174
2023-05-02,11.7258
2023-05-03,11.591
2023-05-04,11.4643
2023-05-05,11.6726
2023-05-06,11.6726
2023-05-07,11.6726
2023-05-08,11.561
2023-05-09,11.447
2023-05-10,11.2151
2023-05-11,11.2742
2023-05-12,11.2869
2023-05-13,11.2869
2023-05-14,11.2869
2023-05-15,11.3502
2023-05-16,11.0917
2023-05-17,11.2218
2023-05-18,11.177
2023-05-19,11.2628
2023-05-20,11.2628
2023-05-21,11.2628
2023-05-22,11.3198
2023-05-23,11.2332
2023-05-24,11.003
2023-05-25,11.0212
2023-05-26,11.0921
2023-05-27,11.0921
2023-05-28,11.0921
2023-05-29,11.0921
2023-05-30,10.9409
2023-05-31,10.7444
2023-06-01,10.8479
2023-06-02,11.3101
2023-06-03,11.3101
2023-06-04,11.3101
2023-06-05,11.3295
2023-06-06,11.5234
2023-06-07,11.6873
2023-06-08,11.6945
2023-06-09,11.6831
2023-06-10,11.6831
2023-06-11,11.6831
2023-06-12,11.8141
2023-06-13,12.1905
2023-06-14,12.0076
2023-06-15,12.1292
2023-06-16,12.0709
2023-06-17,12.0709
2023-06-18,12.0709
2023-06-19,12.0709
2023-06-20,11.9577
2023-06-21,11.9628
2023-06-22,11.8652
2023-06-23,11.9108
2023-06-24,11.9108
2023-06-25,11.9108
2023-06-26,12.0042
2023-06-27,12.2319
2023-06-28,12.2112
2023-06-29,12.3324
2023-06-30,12.0635
2023-07-01,12.0635
2023-07-02,12.0635
2023-07-03,12.1964
2023-07-04,12.1964
2023-07-05,11.9872
2023-07-06,11.9421
2023-07-07,12.0898
2023-07-08,12.0898
2023-07-09,12.0898
2023-07-10,12.3856
2023-07-11,12.5324
2023-07-12,12.5505
2023-07-13,12.4463
2023-07-14,12.3511
2023-07-15,12.3511
2023-07-16,12.3511
2023-07-17,12.4721
2023-07-18,12.6374
2023-07-19,12.6251
2023-07-20,12.6711
2023-07-21,12.621
2023-07-22,12.621
2023-07-23,12.621
2023-07-24,12.5857
2023-07-25,12.5825
2023-07-26,12.5172
2023-07-27,12.6132
2023-07-28,12.621
2023-07-29,12.621
2023-07-30,12.621
2023-07-31,12.7051
2023-08-01,12.877
2023-08-02,12.7634
2023-08-03,11.9662
2023-08-04,11.7146
2023-08-05,11.7146
2023-08-06,11.7146
2023-08-07,11.7445
2023-08-08,11.7893
2023-08-09,11.7999
2023-08-10,11.7437
2023-08-11,11.8053
2023-08-12,11.8053
2023-08-13,11.8053
2023-08-14,11.7384
2023-08-15,11.5528
2023-08-16,11.5434
2023-08-17,11.5664
2023-08-18,11.5959
2023-08-19,11.5959
2023-08-20,11.5959
2023-08-21,11.5951
2023-08-22,11.6358
2023-08-23,11.623
2023-08-24,11.4781
2023-08-25,11.5315
2023-08-26,11.5315
2023-08-27,11.5315
2023-08-28,11.5549
2023-08-29,11.4527
2023-08-30,11.5307
2023-08-31,11.449
2023-09-01,11.7199
2023-09-02,11.7199
2023-09-03,11.7199
2023-09-04,11.7199
2023-09-05,11.5229
2023-09-06,11.6809
2023-09-07,11.552
2023-09-08,11.6473
2023-09-09,11.6473
2023-09-10,11.6473
2023-09-11,11.5943
2023-09-12,11.669
2023-09-13,11.5939
2023-09-14,11.7363
2023-09-15,11.6678
2023-09-16,11.6678
2023-09-17,11.6678
2023-09-18,11.7897
2023-09-19,11.6395
2023-09-20,11.5623
2023-09-21,11.3985
2023-09-22,11.4794
2023-09-23,11.4794
2023-09-24,11.4794
2023-09-25,11.5093
2023-09-26,11.4084
2023-09-27,11.4453
2023-09-28,11.5011
2023-09-29,10.2018
2023-09-30,10.2018
2023-10-01,10.2018
2023-10-02,10.0926
2023-10-03,10.0307
2023-10-04,10.1718
2023-10-05,10.0877
2023-10-06,10.1703
2023-10-07,10.1703
2023-10-08,10.1703
2023-10-09,10.1879
2023-10-10,10.2295
2023-10-11,10.2614
2023-10-12,10.1673
2023-10-13,10.174
2023-10-14,10.174
2023-10-15,10.174
2023-10-16,10.1939
2023-10-17,10.2145
2023-10-18,10.031
2023-10-19,9.9481
2023-10-20,9.8539
2023-10-21,9.8539
2023-10-22,9.8539
2023-10-23,9.7455
2023-10-24,9.8543
2023-10-25,9.8311
2023-10-26,9.813
2023-10-27,9.7057
2023-10-28,9.7057
2023-10-29,9.7057
2023-10-30,9.7965
2023-10-31,9.7455
2023-11-01,9.8112
2023-11-02,9.8127
2023-11-03,10.1108
2023-11-04,10.1108
2023-11-05,10.1108
2023-11-06,9.89
2023-11-07,9.8765
2023-11-08,9.7958
2023-11-09,9.7188
2023-11-10,9.8532
2023-11-11,9.8532
2023-11-12,9.8532
2023-11-13,9.7935
2023-11-14,10.0019
2023-11-15,10.0308
2023-11-16,10.0184
2023-11-17,10.0965
2023-11-18,10.0965
2023-11-19,10.0965
2023-11-20,10.0462
2023-11-21,10.0327
2023-11-22,10.0594
2023-11-23,10.0594
2023-11-24,10.0962
2023-11-25,10.0962
2023-11-26,10.0962
2023-11-27,10.0556
2023-11-28,10.0308
2023-11-29,10.0383
2023-11-30,10.0462
2023-12-01,10.127
2023-12-02,10.127
2023-12-03,10.127
2023-12-04,10.3098
2023-12-05,10.2156
2023-12-06,10.2895
2023-12-07,10.2929
2023-12-08,10.2873
2023-12-09,10.2873
2023-12-10,10.2873
2023-12-11,10.4653
2023-12-12,10.4409
2023-12-13,10.6166
2023-12-14,10.9515
2023-12-15,10.6984
2023-12-16,10.6984
2023-12-17,10.6984
2023-12-18,10.7292
2023-12-19,10.8107
2023-12-20,10.6609
2023-12-21,10.7912
2023-12-22,10.528
2023-12-23,10.528
2023-12-24,10.528
2023-12-25,10.528
2023-12-26,10.6218
2023-12-27,10.635
2023-12-28,10.6628
2023-12-29,22.4184
2023-12-30,22.4184
2023-12-31,22.4184
2024-01-01,22.4184
2024-01-02,22.548
2024-01-03,22.2695
2024-01-04,22.1214
2024-01-05,22.3049
2024-01-06,22.3049
2024-01-07,22.3049
2024-01-08,22.5472
2024-01-09,22.4055
2024-01-10,22.3902
2024-01-11,22.2566
2024-01-12,22.2236
2024-01-13,22.2236
2024-01-14,22.2236
2024-01-15,22.2236
2024-01-16,22.0321
2024-01-17,21.896
2024-01-18,21.9049
2024-01-19,21.5845
2024-01-20,21.5845
2024-01-21,21.5845
2024-01-22,21.9604
2024-01-23,22.1472
2024-01-24,22.115
2024-01-25,22.3605
2024-01-26,22.5037
2024-01-27,22.5037
2024-01-28,22.5037
2024-01-29,22.5222
2024-01-30,22.6784
2024-01-31,22.3967
2024-02-01,22.6921
2024-02-02,22.8273
2024-02-03,22.8273
2024-02-04,22.8273
2024-02-05,22.5424
2024-02-06,23.3898
2024-02-07,23.1136
2024-02-08,23.2593
2024-02-09,23.4091
2024-02-10,23.4091
2024-02-11,23.4091
2024-02-12,23.8256
2024-02-13,23.6363
2024-02-14,24.1172
2024-02-15,24.5466
2024-02-16,24.6014
2024-02-17,24.6014
2024-02-18,24.6014
2024-02-19,24.6014
2024-02-20,24.2276
2024-02-21,24.3363
2024-02-22,24.3114
2024-02-23,24.3992
2024-02-24,24.3992
2024-02-25,24.3992
2024-02-26,24.5796
2024-02-27,24.7673
2024-02-28,24.9139
2024-02-29,24.773
2024-03-01,24.9059
2024-03-02,24.9059
2024-03-03,24.9059
2024-03-04,24.9904
2024-03-05,24.9937
2024-03-06,25.162
2024-03-07,24.5796
2024-03-08,24.7721
2024-03-09,24.7721
2024-03-10,24.7721
2024-03-11,24.897
2024-03-12,24.8664
2024-03-13,24.9043
2024-03-14,24.3678
2024-03-15,25.2748
2024-03-16,25.2748
2024-03-17,25.2748
2024-03-18,26.1835
2024-03-19,25.7718
2024-03-20,26.2648
2024-03-21,26.6088
2024-03-22,26.5234
2024-03-23,26.5234
2024-03-24,26.5234
2024-03-25,26.3156
2024-03-26,26.6426
2024-03-27,26.8738
2024-03-28,26.8706
2024-03-29,26.8706
2024-03-30,26.8706
2024-03-31,26.8706
2024-04-01,26.8609
2024-04-02,26.9689
2024-04-03,26.8722
2024-04-04,26.8787
2024-04-05,27.3555
2024-04-06,27.3555
2024-04-07,27.3555
2024-04-08,27.3298
