,GIS US Equity
2020-07-08,17.3224
2020-07-09,17.2423
2020-07-10,17.4476
2020-07-11,17.4476
2020-07-12,17.4476
2020-07-13,17.4497
2020-07-14,17.7802
2020-07-15,17.6632
2020-07-16,17.6816
2020-07-17,17.6714
2020-07-18,17.6714
2020-07-19,17.6714
2020-07-20,17.4661
2020-07-21,17.6426
2020-07-22,17.6878
2020-07-23,17.7432
2020-07-24,17.5872
2020-07-25,17.5872
2020-07-26,17.5872
2020-07-27,17.5564
2020-07-28,17.6508
2020-07-29,17.6159
2020-07-30,17.4332
2020-07-31,17.3901
2020-08-01,17.3901
2020-08-02,17.3901
2020-08-03,17.6632
2020-08-04,17.8972
2020-08-05,17.6262
2020-08-06,17.5769
2020-08-07,17.6118
2020-08-08,17.6118
2020-08-09,17.6118
2020-08-10,17.4887
2020-08-11,17.1801
2020-08-12,17.3693
2020-08-13,17.3508
2020-08-14,17.4125
2020-08-15,17.4125
2020-08-16,17.4125
2020-08-17,17.6202
2020-08-18,17.6921
2020-08-19,17.6572
2020-08-20,17.6058
2020-08-21,17.5667
2020-08-22,17.5667
2020-08-23,17.5667
2020-08-24,17.5893
2020-08-25,17.542
2020-08-26,17.614
2020-08-27,17.7086
2020-08-28,16.3579
2020-08-29,16.3579
2020-08-30,16.3579
2020-08-31,16.4667
2020-09-01,16.3055
2020-09-02,16.5735
2020-09-03,16.2763
2020-09-04,16.3113
2020-09-05,16.3113
2020-09-06,16.3113
2020-09-07,16.3113
2020-09-08,15.6062
2020-09-09,15.6956
2020-09-10,15.4061
2020-09-11,15.4159
2020-09-12,15.4159
2020-09-13,15.4159
2020-09-14,15.4586
2020-09-15,15.5091
2020-09-16,15.4566
2020-09-17,15.2294
2020-09-18,15.1789
2020-09-19,15.1789
2020-09-20,15.1789
2020-09-21,15.2857
2020-09-22,15.309
2020-09-23,15.2642
2020-09-24,15.4547
2020-09-25,15.6432
2020-09-26,15.6432
2020-09-27,15.6432
2020-09-28,15.6879
2020-09-29,15.6802
2020-09-30,16.0339
2020-10-01,16.2069
2020-10-02,16.1972
2020-10-03,16.1972
2020-10-04,16.1972
2020-10-05,16.2283
2020-10-06,15.9464
2020-10-07,16.0164
2020-10-08,15.9775
2020-10-09,16.0708
2020-10-10,16.0708
2020-10-11,16.0708
2020-10-12,16.1641
2020-10-13,16.2361
2020-10-14,16.1136
2020-10-15,16.2322
2020-10-16,16.168
2020-10-17,16.168
2020-10-18,16.168
2020-10-19,15.9581
2020-10-20,15.9251
2020-10-21,15.8959
2020-10-22,15.962
2020-10-23,16.0534
2020-10-24,16.0534
2020-10-25,16.0534
2020-10-26,15.8979
2020-10-27,15.9251
2020-10-28,15.6141
2020-10-29,15.5558
2020-10-30,15.5363
2020-10-31,15.5363
2020-11-01,15.5363
2020-11-02,15.6549
2020-11-03,15.8804
2020-11-04,15.7987
2020-11-05,15.8162
2020-11-06,15.9153
2020-11-07,15.9153
2020-11-08,15.9153
2020-11-09,15.3886
2020-11-10,15.4975
2020-11-11,15.686
2020-11-12,15.8026
2020-11-13,15.8959
2020-11-14,15.8959
2020-11-15,15.8959
2020-11-16,15.9426
2020-11-17,15.9562
2020-11-18,15.927
2020-11-19,16.0961
2020-11-20,15.9717
2020-11-21,15.9717
2020-11-22,15.9717
2020-11-23,15.9056
2020-11-24,15.8182
2020-11-25,15.7074
2020-11-26,15.7074
2020-11-27,15.0838
2020-11-28,15.0838
2020-11-29,15.0838
2020-11-30,15.2136
2020-12-01,15.3057
2020-12-02,15.1007
2020-12-03,15.1421
2020-12-04,15.1421
2020-12-05,15.1421
2020-12-06,15.1421
2020-12-07,15.0105
2020-12-08,15.1346
2020-12-09,14.9333
2020-12-10,14.8468
2020-12-11,14.9315
2020-12-12,14.9315
2020-12-13,14.9315
2020-12-14,14.9371
2020-12-15,14.8769
2020-12-16,14.8562
2020-12-17,15.0048
2020-12-18,14.9484
2020-12-19,14.9484
2020-12-20,14.9484
2020-12-21,14.8713
2020-12-22,14.7979
2020-12-23,14.8713
2020-12-24,14.8976
2020-12-25,14.8976
2020-12-26,14.8976
2020-12-27,14.8976
2020-12-28,14.939
2020-12-29,14.9014
2020-12-30,14.7904
2020-12-31,14.8355
2021-01-01,14.8355
2021-01-02,14.8355
2021-01-03,14.8355
2021-01-04,14.8788
2021-01-05,14.8901
2021-01-06,14.8619
2021-01-07,14.6756
2021-01-08,14.3841
2021-01-09,14.3841
2021-01-10,14.3841
2021-01-11,14.228
2021-01-12,14.0022
2021-01-13,14.1941
2021-01-14,14.2618
2021-01-15,14.354
2021-01-16,14.354
2021-01-17,14.354
2021-01-18,14.354
2021-01-19,14.2468
2021-01-20,14.1847
2021-01-21,14.1753
2021-01-22,14.3032
2021-01-23,14.3032
2021-01-24,14.3032
2021-01-25,14.6662
2021-01-26,14.8976
2021-01-27,15.1365
2021-01-28,14.9409
2021-01-29,14.7039
2021-01-30,14.7039
2021-01-31,14.7039
2021-02-01,14.6004
2021-02-02,14.6136
2021-02-03,14.4631
2021-02-04,14.4781
2021-02-05,14.5722
2021-02-06,14.5722
2021-02-07,14.5722
2021-02-08,14.6286
2021-02-09,14.623
2021-02-10,14.702
2021-02-11,14.48
2021-02-12,14.5195
2021-02-13,14.5195
2021-02-14,14.5195
2021-02-15,14.5195
2021-02-16,14.3634
2021-02-17,14.4612
2021-02-18,14.6888
2021-02-19,14.4029
2021-02-20,14.4029
2021-02-21,14.4029
2021-02-22,14.3408
2021-02-23,14.4631
2021-02-24,14.3465
2021-02-25,14.2788
2021-02-26,13.3159
2021-02-27,13.3159
2021-02-28,13.3159
2021-03-01,13.2677
2021-03-02,13.3266
2021-03-03,13.2945
2021-03-04,13.3658
2021-03-05,13.6317
2021-03-06,13.6317
2021-03-07,13.6317
2021-03-08,13.8066
2021-03-09,13.7424
2021-03-10,13.9494
2021-03-11,13.8726
2021-03-12,13.9833
2021-03-13,13.9833
2021-03-14,13.9833
2021-03-15,14.0315
2021-03-16,14.0957
2021-03-17,14.0975
2021-03-18,14.1885
2021-03-19,14.2188
2021-03-20,14.2188
2021-03-21,14.2188
2021-03-22,14.4651
2021-03-23,14.4187
2021-03-24,13.935
2021-03-25,14.097
2021-03-26,14.3534
2021-03-27,14.3534
2021-03-28,14.3534
2021-03-29,14.624
2021-03-30,14.4993
2021-03-31,14.4157
2021-04-01,14.3445
2021-04-02,14.3445
2021-04-03,14.3445
2021-04-04,14.3445
2021-04-05,14.4531
2021-04-06,14.4904
2021-04-07,14.4281
2021-04-08,14.3498
2021-04-09,14.2038
2021-04-10,14.2038
2021-04-11,14.2038
2021-04-12,14.3534
2021-04-13,14.3017
2021-04-14,14.2893
2021-04-15,14.2786
2021-04-16,14.4121
2021-04-17,14.4121
2021-04-18,14.4121
2021-04-19,14.4121
2021-04-20,14.5901
2021-04-21,14.672
2021-04-22,14.5421
2021-04-23,14.405
2021-04-24,14.405
2021-04-25,14.405
2021-04-26,14.2768
2021-04-27,14.2768
2021-04-28,14.3231
2021-04-29,14.4352
2021-04-30,14.3338
2021-05-01,14.3338
2021-05-02,14.3338
2021-05-03,14.4655
2021-05-04,14.5011
2021-05-05,14.5065
2021-05-06,14.8287
2021-05-07,14.7236
2021-05-08,14.7236
2021-05-09,14.7236
2021-05-10,14.8625
2021-05-11,14.7343
2021-05-12,14.7076
2021-05-13,14.8892
2021-05-14,14.7859
2021-05-15,14.7859
2021-05-16,14.7859
2021-05-17,14.6774
2021-05-18,14.7023
2021-05-19,14.6435
2021-05-20,14.6969
2021-05-21,14.7379
2021-05-22,14.7379
2021-05-23,14.7379
2021-05-24,14.7236
2021-05-25,14.688
2021-05-26,14.6845
2021-05-27,14.5866
2021-05-28,16.1383
2021-05-29,16.1383
2021-05-30,16.1383
2021-05-31,16.1383
2021-06-01,16.0995
2021-06-02,16.2605
2021-06-03,16.3206
2021-06-04,16.3652
2021-06-05,16.3652
2021-06-06,16.3652
2021-06-07,16.3051
2021-06-08,16.2023
2021-06-09,15.9948
2021-06-10,16.082
2021-06-11,16.0723
2021-06-12,16.0723
2021-06-13,16.0723
2021-06-14,16.0976
2021-06-15,15.9986
2021-06-16,15.8066
2021-06-17,15.7969
2021-06-18,15.537
2021-06-19,15.537
2021-06-20,15.537
2021-06-21,15.6107
2021-06-22,15.6243
2021-06-23,15.4303
2021-06-24,15.4187
2021-06-25,15.5118
2021-06-26,15.5118
2021-06-27,15.5118
2021-06-28,15.6902
2021-06-29,15.5894
2021-06-30,15.7639
2021-07-01,15.5734
2021-07-02,15.5734
2021-07-03,15.5734
2021-07-04,15.5734
2021-07-05,15.5734
2021-07-06,15.5
2021-07-07,15.6062
2021-07-08,15.4652
2021-07-09,15.473
2021-07-10,15.473
2021-07-11,15.473
2021-07-12,15.3899
2021-07-13,15.3629
2021-07-14,15.3899
2021-07-15,15.4884
2021-07-16,15.5405
2021-07-17,15.5405
2021-07-18,15.5405
2021-07-19,15.6718
2021-07-20,15.5154
2021-07-21,15.3359
2021-07-22,15.2992
2021-07-23,15.415
2021-07-24,15.415
2021-07-25,15.415
2021-07-26,15.3996
2021-07-27,15.444
2021-07-28,15.303
2021-07-29,15.3204
2021-07-30,15.3108
2021-07-31,15.3108
2021-08-01,15.3108
2021-08-02,15.4092
2021-08-03,15.4131
2021-08-04,15.0733
2021-08-05,15.0636
2021-08-06,15.1196
2021-08-07,15.1196
2021-08-08,15.1196
2021-08-09,15.195
2021-08-10,15.222
2021-08-11,15.3299
2021-08-12,15.3107
2021-08-13,15.4822
2021-08-14,15.4822
2021-08-15,15.4822
2021-08-16,15.5381
2021-08-17,15.6789
2021-08-18,15.3743
2021-08-19,15.5381
2021-08-20,15.5709
2021-08-21,15.5709
2021-08-22,15.5709
2021-08-23,15.436
2021-08-24,15.2085
2021-08-25,15.1584
2021-08-26,14.9926
2021-08-27,15.3474
2021-08-28,15.3474
2021-08-29,15.3474
2021-08-30,15.3184
2021-08-31,15.3629
2021-09-01,15.3416
2021-09-02,15.3841
2021-09-03,15.3551
2021-09-04,15.3551
2021-09-05,15.3551
2021-09-06,15.3551
2021-09-07,15.1656
2021-09-08,15.6664
2021-09-09,15.4866
2021-09-10,15.4827
2021-09-11,15.4827
2021-09-12,15.4827
2021-09-13,15.5214
2021-09-14,15.5485
2021-09-15,15.5388
2021-09-16,15.5388
2021-09-17,15.5775
2021-09-18,15.5775
2021-09-19,15.5775
2021-09-20,15.5446
2021-09-21,15.4015
2021-09-22,15.7597
2021-09-23,15.8292
2021-09-24,15.8794
2021-09-25,15.8794
2021-09-26,15.8794
2021-09-27,15.7075
2021-09-28,15.6457
2021-09-29,15.9239
2021-09-30,15.7404
2021-10-01,15.8949
2021-10-02,15.8949
2021-10-03,15.8949
2021-10-04,16.0552
2021-10-05,16.0726
2021-10-06,16.1866
2021-10-07,16.0301
2021-10-08,16.0572
2021-10-09,16.0572
2021-10-10,16.0572
2021-10-11,16.1016
2021-10-12,16.1885
2021-10-13,16.1344
2021-10-14,16.231
2021-10-15,16.1924
2021-10-16,16.1924
2021-10-17,16.1924
2021-10-18,16.0688
2021-10-19,16.1016
2021-10-20,16.2986
2021-10-21,16.2561
2021-10-22,16.2929
2021-10-23,16.2929
2021-10-24,16.2929
2021-10-25,16.1402
2021-10-26,16.1789
2021-10-27,16.0263
2021-10-28,16.1692
2021-10-29,16.1229
2021-10-30,16.1229
2021-10-31,16.1229
2021-11-01,16.2175
2021-11-02,16.2832
2021-11-03,16.3817
2021-11-04,16.2986
2021-11-05,16.2871
2021-11-06,16.2871
2021-11-07,16.2871
2021-11-08,16.2851
2021-11-09,16.3875
2021-11-10,16.4571
2021-11-11,16.3353
2021-11-12,16.401
2021-11-13,16.401
2021-11-14,16.401
2021-11-15,16.4899
2021-11-16,16.4049
2021-11-17,16.3778
2021-11-18,16.3353
2021-11-19,16.1692
2021-11-20,16.1692
2021-11-21,16.1692
2021-11-22,16.3315
2021-11-23,16.4397
2021-11-24,16.4126
2021-11-25,16.4126
2021-11-26,16.7301
2021-11-27,16.7301
2021-11-28,16.7301
2021-11-29,16.8825
2021-11-30,16.5314
2021-12-01,16.4632
2021-12-02,16.7501
2021-12-03,17.025
2021-12-04,17.025
2021-12-05,17.025
2021-12-06,17.0671
2021-12-07,17.0932
2021-12-08,17.021
2021-12-09,16.9728
2021-12-10,17.1313
2021-12-11,17.1313
2021-12-12,17.1313
2021-12-13,17.3661
2021-12-14,17.362
2021-12-15,17.649
2021-12-16,17.9539
2021-12-17,17.7112
2021-12-18,17.7112
2021-12-19,17.7112
2021-12-20,17.7392
2021-12-21,17.1379
2021-12-22,17.2658
2021-12-23,17.3238
2021-12-24,17.3238
2021-12-25,17.3238
2021-12-26,17.3238
2021-12-27,17.3378
2021-12-28,17.5036
2021-12-29,17.5296
2021-12-30,17.5356
2021-12-31,17.6015
2022-01-01,17.6015
2022-01-02,17.6015
2022-01-03,17.5775
2022-01-04,17.7034
2022-01-05,17.8852
2022-01-06,17.8233
2022-01-07,17.8393
2022-01-08,17.8393
2022-01-09,17.8393
2022-01-10,17.8792
2022-01-11,17.8313
2022-01-12,17.7913
2022-01-13,17.9052
2022-01-14,18.105
2022-01-15,18.105
2022-01-16,18.105
2022-01-17,18.105
2022-01-18,17.9771
2022-01-19,17.9552
2022-01-20,17.8213
2022-01-21,17.9312
2022-01-22,17.9312
2022-01-23,17.9312
2022-01-24,17.8353
2022-01-25,17.7933
2022-01-26,17.6854
2022-01-27,17.7953
2022-01-28,18.0011
2022-01-29,18.0011
2022-01-30,18.0011
2022-01-31,17.8613
2022-02-01,17.7753
2022-02-02,17.8792
2022-02-03,17.9352
2022-02-04,17.7094
2022-02-05,17.7094
2022-02-06,17.7094
2022-02-07,17.7534
2022-02-08,17.8113
2022-02-09,17.7593
2022-02-10,17.5416
2022-02-11,17.7374
2022-02-12,17.7374
2022-02-13,17.7374
2022-02-14,17.6515
2022-02-15,17.5256
2022-02-16,17.4776
2022-02-17,17.6834
2022-02-18,17.7554
2022-02-19,17.7554
2022-02-20,17.7554
2022-02-21,17.7554
2022-02-22,17.5935
2022-02-23,17.5476
2022-02-24,17.2378
2022-02-25,17.5223
2022-02-26,17.5223
2022-02-27,17.5223
2022-02-28,17.41
2022-03-01,17.2877
2022-03-02,17.416
2022-03-03,17.5785
2022-03-04,17.5484
2022-03-05,17.5484
2022-03-06,17.5484
2022-03-07,17.4581
2022-03-08,16.6739
2022-03-09,16.7441
2022-03-10,16.5416
2022-03-11,16.3751
2022-03-12,16.3751
2022-03-13,16.3751
2022-03-14,16.4353
2022-03-15,16.5777
2022-03-16,16.4513
2022-03-17,16.5656
2022-03-18,16.4032
2022-03-19,16.4032
2022-03-20,16.4032
2022-03-21,16.4854
2022-03-22,16.4573
2022-03-23,16.747
2022-03-24,17.1735
2022-03-25,17.3797
2022-03-26,17.3797
2022-03-27,17.3797
2022-03-28,17.2736
2022-03-29,17.4338
2022-03-30,17.4898
2022-03-31,17.4458
2022-04-01,17.672
2022-04-02,17.672
2022-04-03,17.672
2022-04-04,17.5999
2022-04-05,17.7341
2022-04-06,17.8482
2022-04-07,17.8522
2022-04-08,17.9363
2022-04-09,17.9363
2022-04-10,17.9363
2022-04-11,18.0044
2022-04-12,17.9884
2022-04-13,18.0385
2022-04-14,18.0865
2022-04-15,18.0865
2022-04-16,18.0865
2022-04-17,18.0865
2022-04-18,18.0705
2022-04-19,18.2467
2022-04-20,18.4689
2022-04-21,18.541
2022-04-22,18.4029
2022-04-23,18.4029
2022-04-24,18.4029
2022-04-25,18.3428
2022-04-26,18.1085
2022-04-27,18.1746
2022-04-28,18.3568
2022-04-29,18.0485
2022-04-30,18.0485
2022-05-01,18.0485
2022-05-02,17.7982
2022-05-03,17.8322
2022-05-04,18.0645
2022-05-05,18.0525
2022-05-06,18.1826
2022-05-07,18.1826
2022-05-08,18.1826
2022-05-09,18.6031
2022-05-10,18.2507
2022-05-11,18.2627
2022-05-12,18.3448
2022-05-13,18.523
2022-05-14,18.523
2022-05-15,18.523
2022-05-16,18.5951
2022-05-17,18.485
2022-05-18,17.4157
2022-05-19,17.1274
2022-05-20,17.3036
2022-05-21,17.3036
2022-05-22,17.3036
2022-05-23,17.3977
2022-05-24,17.7301
2022-05-25,17.7541
2022-05-26,17.7942
2022-05-27,15.4612
2022-05-28,15.4612
2022-05-29,15.4612
2022-05-30,15.4612
2022-05-31,15.4543
2022-06-01,15.3278
2022-06-02,15.2516
2022-06-03,15.2014
2022-06-04,15.2014
2022-06-05,15.2014
2022-06-06,15.2672
2022-06-07,15.3348
2022-06-08,15.2897
2022-06-09,15.1217
2022-06-10,15.1996
2022-06-11,15.1996
2022-06-12,15.1996
2022-06-13,14.9709
2022-06-14,14.8652
2022-06-15,14.8462
2022-06-16,14.9172
2022-06-17,14.8271
2022-06-18,14.8271
2022-06-19,14.8271
2022-06-20,14.8271
2022-06-21,15.1078
2022-06-22,15.1165
2022-06-23,15.3036
2022-06-24,15.5895
2022-06-25,15.5895
2022-06-26,15.5895
2022-06-27,15.6605
2022-06-28,15.5254
2022-06-29,16.2981
2022-06-30,16.3149
2022-07-01,16.3733
2022-07-02,16.3733
2022-07-03,16.3733
2022-07-04,16.3733
2022-07-05,16.2633
2022-07-06,16.4472
2022-07-07,16.3252
2022-07-08,16.3303
2022-07-09,16.3303
2022-07-10,16.3303
2022-07-11,16.3681
2022-07-12,16.3956
2022-07-13,16.4832
2022-07-14,16.186
2022-07-15,16.2238
2022-07-16,16.2238
2022-07-17,16.2238
2022-07-18,16.0572
2022-07-19,16.1293
2022-07-20,15.9627
2022-07-21,15.9111
2022-07-22,16.0022
2022-07-23,16.0022
2022-07-24,16.0022
2022-07-25,16.1087
2022-07-26,16.1362
2022-07-27,16.0348
2022-07-28,16.1688
2022-07-29,16.2015
2022-07-30,16.2015
2022-07-31,16.2015
2022-08-01,16.3578
2022-08-02,16.3544
2022-08-03,16.3406
2022-08-04,16.3269
2022-08-05,16.4386
2022-08-06,16.4386
2022-08-07,16.4386
2022-08-08,16.4394
2022-08-09,16.5542
2022-08-10,16.6485
2022-08-11,16.5422
2022-08-12,16.5491
2022-08-13,16.5491
2022-08-14,16.5491
2022-08-15,16.4874
2022-08-16,16.6245
2022-08-17,16.5731
2022-08-18,16.6348
2022-08-19,16.7153
2022-08-20,16.7153
2022-08-21,16.7153
2022-08-22,16.6348
2022-08-23,16.6982
2022-08-24,16.7976
2022-08-25,16.7033
2022-08-26,15.2492
2022-08-27,15.2492
2022-08-28,15.2492
2022-08-29,15.3935
2022-08-30,15.355
2022-08-31,15.3262
2022-09-01,15.3838
2022-09-02,15.3133
2022-09-03,15.3133
2022-09-04,15.3133
2022-09-05,15.3133
2022-09-06,15.0858
2022-09-07,15.2428
2022-09-08,15.1386
2022-09-09,15.1835
2022-09-10,15.1835
2022-09-11,15.1835
2022-09-12,15.222
2022-09-13,14.9335
2022-09-14,14.9447
2022-09-15,15.0489
2022-09-16,15.0777
2022-09-17,15.0777
2022-09-18,15.0777
2022-09-19,15.1707
2022-09-20,15.1034
2022-09-21,15.7475
2022-09-22,15.9167
2022-09-23,15.6597
2022-09-24,15.6597
2022-09-25,15.6597
2022-09-26,15.5782
2022-09-27,15.468
2022-09-28,15.599
2022-09-29,15.4265
2022-09-30,15.2509
2022-10-01,15.2509
2022-10-02,15.2509
2022-10-03,15.5495
2022-10-04,15.5527
2022-10-05,15.4233
2022-10-06,14.989
2022-10-07,15.0497
2022-10-08,15.0497
2022-10-09,15.0497
2022-10-10,15.2189
2022-10-11,15.3754
2022-10-12,15.3706
2022-10-13,15.6038
2022-10-14,15.4265
2022-10-15,15.4265
2022-10-16,15.4265
2022-10-17,15.3786
2022-10-18,15.5159
2022-10-19,15.4936
2022-10-20,15.2605
2022-10-21,15.3195
2022-10-22,15.3195
2022-10-23,15.3195
2022-10-24,15.4122
2022-10-25,15.5207
2022-10-26,15.5303
2022-10-27,15.7714
2022-10-28,16.0429
2022-10-29,16.0429
2022-10-30,16.0429
2022-10-31,16.0445
2022-11-01,15.8385
2022-11-02,15.7619
2022-11-03,15.6181
2022-11-04,15.6421
2022-11-05,15.6421
2022-11-06,15.6421
2022-11-07,15.6629
2022-11-08,15.7219
2022-11-09,15.8465
2022-11-10,15.7251
2022-11-11,15.3531
2022-11-12,15.3531
2022-11-13,15.3531
2022-11-14,15.3084
2022-11-15,15.3834
2022-11-16,15.6421
2022-11-17,15.7555
2022-11-18,15.9567
2022-11-19,15.9567
2022-11-20,15.9567
2022-11-21,16.1084
2022-11-22,16.1387
2022-11-23,16.2361
2022-11-24,16.2361
2022-11-25,16.3024
2022-11-26,16.3024
2022-11-27,16.3024
2022-11-28,16.296
2022-11-29,16.2816
2022-11-30,16.6744
2022-12-01,16.6936
2022-12-02,16.8693
2022-12-03,16.8693
2022-12-04,16.8693
2022-12-05,16.8341
2022-12-06,16.6872
2022-12-07,16.9811
2022-12-08,17.0338
2022-12-09,16.7607
2022-12-10,16.7607
2022-12-11,16.7607
2022-12-12,16.9204
2022-12-13,16.9411
2022-12-14,16.9986
2022-12-15,16.9379
2022-12-16,16.9347
2022-12-17,16.9347
2022-12-18,16.9347
2022-12-19,16.9651
2022-12-20,16.2401
2022-12-21,16.5939
2022-12-22,16.5637
2022-12-23,16.6018
2022-12-24,16.6018
2022-12-25,16.6018
2022-12-26,16.6018
2022-12-27,16.6859
2022-12-28,16.4987
2022-12-29,16.4384
2022-12-30,16.3544
2022-12-31,16.3544
2023-01-01,16.3544
2023-01-02,16.3544
2023-01-03,16.2544
2023-01-04,16.3607
2023-01-05,16.4432
2023-01-06,16.6891
2023-01-07,16.6891
2023-01-08,16.6891
2023-01-09,16.486
2023-01-10,16.3861
2023-01-11,16.3702
2023-01-12,16.145
2023-01-13,16.1418
2023-01-14,16.1418
2023-01-15,16.1418
2023-01-16,16.1418
2023-01-17,16.0387
2023-01-18,15.4914
2023-01-19,15.3391
2023-01-20,15.3407
2023-01-21,15.3407
2023-01-22,15.3407
2023-01-23,15.3312
2023-01-24,15.2693
2023-01-25,15.4057
2023-01-26,15.236
2023-01-27,15.4089
2023-01-28,15.4089
2023-01-29,15.4089
2023-01-30,15.4597
2023-01-31,15.4835
2023-02-01,15.4248
2023-02-02,15.0932
2023-02-03,15.0266
2023-02-04,15.0266
2023-02-05,15.0266
2023-02-06,15.2963
2023-02-07,15.1583
2023-02-08,15.0678
2023-02-09,14.9853
2023-02-10,15.1234
2023-02-11,15.1234
2023-02-12,15.1234
2023-02-13,15.2043
2023-02-14,15.006
2023-02-15,14.9679
2023-02-16,14.9679
2023-02-17,15.2312
2023-02-18,15.2312
2023-02-19,15.2312
2023-02-20,15.2312
2023-02-21,15.769
2023-02-22,15.788
2023-02-23,15.7912
2023-02-24,16.1808
2023-02-25,16.1808
2023-02-26,16.1808
2023-02-27,16.236
2023-02-28,15.9974
2023-03-01,15.8902
2023-03-02,15.9065
2023-03-03,16.012
2023-03-04,16.012
2023-03-05,16.012
2023-03-06,15.9324
2023-03-07,15.9211
2023-03-08,15.9422
2023-03-09,15.8561
2023-03-10,15.8366
2023-03-11,15.8366
2023-03-12,15.8366
2023-03-13,16.0428
2023-03-14,16.1029
2023-03-15,16.2312
2023-03-16,16.1532
2023-03-17,16.0428
