,AVNT US Equity
2020-07-21,14.5592
2020-07-22,14.797
2020-07-23,14.2417
2020-07-24,14.0104
2020-07-25,14.0104
2020-07-26,14.0104
2020-07-27,14.4095
2020-07-28,13.8658
2020-07-29,14.2822
2020-07-30,13.6634
2020-07-31,13.5072
2020-08-01,13.5072
2020-08-02,13.5072
2020-08-03,13.6807
2020-08-04,13.8137
2020-08-05,14.1029
2020-08-06,13.9873
2020-08-07,14.6466
2020-08-08,14.6466
2020-08-09,14.6466
2020-08-10,15.0919
2020-08-11,15.4274
2020-08-12,15.4274
2020-08-13,15.0167
2020-08-14,14.8606
2020-08-15,14.8606
2020-08-16,14.8606
2020-08-17,14.7102
2020-08-18,14.554
2020-08-19,14.7044
2020-08-20,14.7738
2020-08-21,14.6813
2020-08-22,14.6813
2020-08-23,14.6813
2020-08-24,15.3638
2020-08-25,15.144
2020-08-26,14.716
2020-08-27,14.982
2020-08-28,15.1845
2020-08-29,15.1845
2020-08-30,15.1845
2020-08-31,14.4442
2020-09-01,15.1787
2020-09-02,15.7397
2020-09-03,15.2076
2020-09-04,15.7975
2020-09-05,15.7975
2020-09-06,15.7975
2020-09-07,15.7975
2020-09-08,15.329
2020-09-09,15.5835
2020-09-10,15.1613
2020-09-11,15.1555
2020-09-12,15.1555
2020-09-13,15.1555
2020-09-14,15.5083
2020-09-15,15.705
2020-09-16,15.5835
2020-09-17,15.7513
2020-09-18,15.4389
2020-09-19,15.4389
2020-09-20,15.4389
2020-09-21,14.4615
2020-09-22,14.4962
2020-09-23,13.9468
2020-09-24,14.207
2020-09-25,15.2076
2020-09-26,15.2076
2020-09-27,15.2076
2020-09-28,15.4968
2020-09-29,15.3464
2020-09-30,25.727
2020-10-01,25.9426
2020-10-02,27.1377
2020-10-03,27.1377
2020-10-04,27.1377
2020-10-05,27.9941
2020-10-06,28.5239
2020-10-07,29.3617
2020-10-08,29.4233
2020-10-09,28.9736
2020-10-10,28.9736
2020-10-11,28.9736
2020-10-12,29.0722
2020-10-13,28.9859
2020-10-14,29.1646
2020-10-15,29.0907
2020-10-16,29.2755
2020-10-17,29.2755
2020-10-18,29.2755
2020-10-19,28.9798
2020-10-20,29.0968
2020-10-21,29.4911
2020-10-22,29.5958
2020-10-23,29.5342
2020-10-24,29.5342
2020-10-25,29.5342
2020-10-26,28.9859
2020-10-27,28.4623
2020-10-28,28.1666
2020-10-29,28.6594
2020-10-30,28.567
2020-10-31,28.567
2020-11-01,28.567
2020-11-02,29.2324
2020-11-03,29.6722
2020-11-04,28.532
2020-11-05,29.8571
2020-11-06,29.5366
2020-11-07,29.5366
2020-11-08,29.5366
2020-11-09,30.8494
2020-11-10,31.6198
2020-11-11,30.9727
2020-11-12,30.7446
2020-11-13,31.1267
2020-11-14,31.1267
2020-11-15,31.1267
2020-11-16,31.7985
2020-11-17,31.7739
2020-11-18,31.2623
2020-11-19,31.3301
2020-11-20,31.3609
2020-11-21,31.3609
2020-11-22,31.3609
2020-11-23,31.9033
2020-11-24,33.1545
2020-11-25,32.3532
2020-11-26,32.3532
2020-11-27,32.4765
2020-11-28,32.4765
2020-11-29,32.4765
2020-11-30,31.9526
2020-12-01,32.2115
2020-12-02,32.3286
2020-12-03,32.2731
2020-12-04,33.5612
2020-12-05,33.5612
2020-12-06,33.5612
2020-12-07,33.1298
2020-12-08,33.4626
2020-12-09,33.438
2020-12-10,33.3948
2020-12-11,33.29
2020-12-12,33.29
2020-12-13,33.29
2020-12-14,33.1976
2020-12-15,34.1221
2020-12-16,33.5243
2020-12-17,34.1652
2020-12-18,33.9125
2020-12-19,33.9125
2020-12-20,33.9125
2020-12-21,34.0789
2020-12-22,34.2392
2020-12-23,34.3008
2020-12-24,34.2207
2020-12-25,34.2207
2020-12-26,34.2207
2020-12-27,34.2207
2020-12-28,34.2207
2020-12-29,33.7893
2020-12-30,34.307
2020-12-31,25.9953
2021-01-01,25.9953
2021-01-02,25.9953
2021-01-03,25.9953
2021-01-04,25.6008
2021-01-05,26.1759
2021-01-06,27.6492
2021-01-07,28.5712
2021-01-08,28.267
2021-01-09,28.267
2021-01-10,28.267
2021-01-11,28.0769
2021-01-12,28.6045
2021-01-13,27.9296
2021-01-14,27.9201
2021-01-15,27.2072
2021-01-16,27.2072
2021-01-17,27.2072
2021-01-18,27.2072
2021-01-19,27.212
2021-01-20,26.9696
2021-01-21,26.6131
2021-01-22,27.0599
2021-01-23,27.0599
2021-01-24,27.0599
2021-01-25,26.4658
2021-01-26,25.8194
2021-01-27,25.0971
2021-01-28,25.7196
2021-01-29,25.1161
2021-01-30,25.1161
2021-01-31,25.1161
2021-02-01,26.1806
2021-02-02,26.1997
2021-02-03,26.0761
2021-02-04,26.0096
2021-02-05,26.3232
2021-02-06,26.3232
2021-02-07,26.3232
2021-02-08,26.9411
2021-02-09,27.0979
2021-02-10,26.8365
2021-02-11,27.4401
2021-02-12,27.8441
2021-02-13,27.8441
2021-02-14,27.8441
2021-02-15,27.8441
2021-02-16,27.654
2021-02-17,27.6349
2021-02-18,27.3308
2021-02-19,27.9961
2021-02-20,27.9961
2021-02-21,27.9961
2021-02-22,28.0104
2021-02-23,27.7965
2021-02-24,28.3763
2021-02-25,27.4607
2021-02-26,27.3516
2021-02-27,27.3516
2021-02-28,27.3516
2021-03-01,28.2054
2021-03-02,28.1817
2021-03-03,29.2489
2021-03-04,28.286
2021-03-05,29.1161
2021-03-06,29.1161
2021-03-07,29.1161
2021-03-08,29.3865
2021-03-09,29.211
2021-03-10,29.8655
2021-03-11,30.1975
2021-03-12,30.7003
2021-03-13,30.7003
2021-03-14,30.7003
2021-03-15,30.5295
2021-03-16,30.3019
2021-03-17,30.9375
2021-03-18,31.1414
2021-03-19,30.9707
2021-03-20,30.9707
2021-03-21,30.9707
2021-03-22,30.0505
2021-03-23,28.0109
2021-03-24,28.4189
2021-03-25,29.6236
2021-03-26,30.1454
2021-03-27,30.1454
2021-03-28,30.1454
2021-03-29,29.3485
2021-03-30,29.5037
2021-03-31,21.8754
2021-04-01,22.1142
2021-04-02,22.1142
2021-04-03,22.1142
2021-04-04,22.1142
2021-04-05,22.5321
2021-04-06,22.4443
2021-04-07,22.1915
2021-04-08,22.2301
2021-04-09,22.4583
2021-04-10,22.4583
2021-04-11,22.4583
2021-04-12,22.5461
2021-04-13,22.2793
2021-04-14,22.6128
2021-04-15,22.6269
2021-04-16,23.0026
2021-04-17,23.0026
2021-04-18,23.0026
2021-04-19,22.7779
2021-04-20,22.4022
2021-04-21,22.7322
2021-04-22,22.3916
2021-04-23,22.8657
2021-04-24,22.8657
2021-04-25,22.8657
2021-04-26,23.0237
2021-04-27,22.9464
2021-04-28,23.0131
2021-04-29,22.9078
2021-04-30,23.0913
2021-05-01,23.0913
2021-05-02,23.0913
2021-05-03,23.5264
2021-05-04,23.3896
2021-05-05,23.9404
2021-05-06,23.9825
2021-05-07,24.1334
2021-05-08,24.1334
2021-05-09,24.1334
2021-05-10,23.779
2021-05-11,24.0106
2021-05-12,23.2492
2021-05-13,23.7931
2021-05-14,24.1053
2021-05-15,24.1053
2021-05-16,24.1053
2021-05-17,24.0176
2021-05-18,23.6106
2021-05-19,23.3685
2021-05-20,23.3229
2021-05-21,23.3896
2021-05-22,23.3896
2021-05-23,23.3896
2021-05-24,23.558
2021-05-25,23.0878
2021-05-26,23.3159
2021-05-27,23.5089
2021-05-28,23.5159
2021-05-29,23.5159
2021-05-30,23.5159
2021-05-31,23.5159
2021-06-01,23.8422
2021-06-02,23.4632
2021-06-03,23.5018
2021-06-04,23.5089
2021-06-05,23.5089
2021-06-06,23.5089
2021-06-07,23.3755
2021-06-08,23.3825
2021-06-09,23.165
2021-06-10,22.9264
2021-06-11,23.2317
2021-06-12,23.2317
2021-06-13,23.2317
2021-06-14,22.8738
2021-06-15,23.2036
2021-06-16,23.1545
2021-06-17,22.3194
2021-06-18,21.8492
2021-06-19,21.8492
2021-06-20,21.8492
2021-06-21,22.4106
2021-06-22,22.3755
2021-06-23,22.5334
2021-06-24,22.3755
2021-06-25,22.4632
2021-06-26,22.4632
2021-06-27,22.4632
2021-06-28,22.2492
2021-06-29,22.2036
2021-06-30,17.7001
2021-07-01,17.725
2021-07-02,17.5343
2021-07-03,17.5343
2021-07-04,17.5343
2021-07-05,17.5343
2021-07-06,17.0094
2021-07-07,17.2415
2021-07-08,16.9348
2021-07-09,17.3713
2021-07-10,17.3713
2021-07-11,17.3713
2021-07-12,17.4459
2021-07-13,17.2387
2021-07-14,17.1807
2021-07-15,17.2553
2021-07-16,16.8989
2021-07-17,16.8989
2021-07-18,16.8989
2021-07-19,16.5673
2021-07-20,16.9818
2021-07-21,17.1724
2021-07-22,17.1475
2021-07-23,17.3658
2021-07-24,17.3658
2021-07-25,17.3658
2021-07-26,17.4045
2021-07-27,17.3382
2021-07-28,17.363
2021-07-29,17.5785
2021-07-30,17.5233
2021-07-31,17.5233
2021-08-01,17.5233
2021-08-02,17.2249
2021-08-03,17.3879
2021-08-04,16.8712
2021-08-05,17.0508
2021-08-06,17.352
2021-08-07,17.352
2021-08-08,17.352
2021-08-09,17.2277
2021-08-10,17.4984
2021-08-11,17.6338
2021-08-12,17.7609
2021-08-13,17.9046
2021-08-14,17.9046
2021-08-15,17.9046
2021-08-16,17.7885
2021-08-17,17.6946
2021-08-18,17.7747
2021-08-19,17.2663
2021-08-20,17.5288
2021-08-21,17.5288
2021-08-22,17.5288
2021-08-23,17.7968
2021-08-24,17.9322
2021-08-25,18.0593
2021-08-26,18.167
2021-08-27,18.6201
2021-08-28,18.6201
2021-08-29,18.6201
2021-08-30,18.5345
2021-08-31,18.5096
2021-09-01,18.0676
2021-09-02,17.9681
2021-09-03,17.841
2021-09-04,17.841
2021-09-05,17.841
2021-09-06,17.841
2021-09-07,17.5067
2021-09-08,17.2056
2021-09-09,17.3326
2021-09-10,17.1807
2021-09-11,17.1807
2021-09-12,17.1807
2021-09-13,17.294
2021-09-14,17.1006
2021-09-15,17.3105
2021-09-16,17.095
2021-09-17,16.7773
2021-09-18,16.7773
2021-09-19,16.7773
2021-09-20,16.5618
2021-09-21,16.4237
2021-09-22,16.6917
2021-09-23,17.0895
2021-09-24,17.0122
2021-09-25,17.0122
2021-09-26,17.0122
2021-09-27,17.3133
2021-09-28,17.1254
2021-09-29,17.1835
2021-09-30,15.0393
2021-10-01,15.1998
2021-10-02,15.1998
2021-10-03,15.1998
2021-10-04,15.2387
2021-10-05,15.4552
2021-10-06,15.2266
2021-10-07,15.5161
2021-10-08,15.4771
2021-10-09,15.4771
2021-10-10,15.4771
2021-10-11,15.4236
2021-10-12,15.4674
2021-10-13,15.4674
2021-10-14,15.8444
2021-10-15,16.2118
2021-10-16,16.2118
2021-10-17,16.2118
2021-10-18,16.1728
2021-10-19,16.2069
2021-10-20,16.4891
2021-10-21,16.5474
2021-10-22,16.7688
2021-10-23,16.7688
2021-10-24,16.7688
2021-10-25,17.3258
2021-10-26,17.3745
2021-10-27,16.7761
2021-10-28,17.1718
2021-10-29,16.8988
2021-10-30,16.8988
2021-10-31,16.8988
2021-11-01,17.2279
2021-11-02,17.1694
2021-11-03,17.3327
2021-11-04,17.7764
2021-11-05,17.8715
2021-11-06,17.8715
2021-11-07,17.8715
2021-11-08,18.0323
2021-11-09,18.125
2021-11-10,17.891
2021-11-11,18.1689
2021-11-12,18.1884
2021-11-13,18.1884
2021-11-14,18.1884
2021-11-15,18.2883
2021-11-16,18.6125
2021-11-17,18.615
2021-11-18,18.5979
2021-11-19,18.3956
2021-11-20,18.3956
2021-11-21,18.3956
2021-11-22,18.3249
2021-11-23,18.4126
2021-11-24,18.2469
2021-11-25,18.2469
2021-11-26,17.7569
2021-11-27,17.7569
2021-11-28,17.7569
2021-11-29,17.7666
2021-11-30,17.1743
2021-12-01,17.028
2021-12-02,17.6789
2021-12-03,17.418
2021-12-04,17.418
2021-12-05,17.418
2021-12-06,17.6374
2021-12-07,17.6179
2021-12-08,17.4985
2021-12-09,17.1913
2021-12-10,17.3595
2021-12-11,17.3595
2021-12-12,17.3595
2021-12-13,16.8623
2021-12-14,16.8281
2021-12-15,16.8281
2021-12-16,16.6526
2021-12-17,16.6819
2021-12-18,16.6819
2021-12-19,16.6819
2021-12-20,16.3479
2021-12-21,16.8428
2021-12-22,17.028
2021-12-23,17.1133
2021-12-24,17.1133
2021-12-25,17.1133
2021-12-26,17.1133
2021-12-27,17.4351
2021-12-28,17.4692
2021-12-29,17.6423
2021-12-30,17.3498
2021-12-31,17.9425
2022-01-01,17.9425
2022-01-02,17.9425
2022-01-03,18.0846
2022-01-04,18.3562
2022-01-05,17.9958
2022-01-06,18.0085
2022-01-07,17.9653
2022-01-08,17.9653
2022-01-09,17.9653
2022-01-10,17.6175
2022-01-11,17.8232
2022-01-12,17.7546
2022-01-13,17.6962
2022-01-14,17.6835
2022-01-15,17.6835
2022-01-16,17.6835
2022-01-17,17.6835
2022-01-18,17.45
2022-01-19,17.1555
2022-01-20,16.8712
2022-01-21,16.5945
2022-01-22,16.5945
2022-01-23,16.5945
2022-01-24,16.9068
2022-01-25,16.7443
2022-01-26,16.658
2022-01-27,16.4143
2022-01-28,16.2924
2022-01-29,16.2924
2022-01-30,16.2924
2022-01-31,16.3737
2022-02-01,16.5894
2022-02-02,16.5945
2022-02-03,16.2645
2022-02-04,15.9929
2022-02-05,15.9929
2022-02-06,15.9929
2022-02-07,16.1173
2022-02-08,16.6707
2022-02-09,17.2012
2022-02-10,17.0464
2022-02-11,17.1022
2022-02-12,17.1022
2022-02-13,17.1022
2022-02-14,17.1022
2022-02-15,17.7673
2022-02-16,17.7038
2022-02-17,17.4068
2022-02-18,17.0794
2022-02-19,17.0794
2022-02-20,17.0794
2022-02-21,17.0794
2022-02-22,17.0553
2022-02-23,16.7452
2022-02-24,16.5291
2022-02-25,17.19
2022-02-26,17.19
2022-02-27,17.19
2022-02-28,17.0553
2022-03-01,16.5291
2022-03-02,16.9892
2022-03-03,16.9155
2022-03-04,16.5037
2022-03-05,16.5037
2022-03-06,16.5037
2022-03-07,15.6828
2022-03-08,15.5964
2022-03-09,16.2597
2022-03-10,16.214
2022-03-11,16.1733
2022-03-12,16.1733
2022-03-13,16.1733
2022-03-14,16.0462
2022-03-15,16.092
2022-03-16,16.6435
2022-03-17,16.8545
2022-03-18,16.7528
2022-03-19,16.7528
2022-03-20,16.7528
2022-03-21,16.7401
2022-03-22,16.6715
2022-03-23,16.3792
2022-03-24,16.3563
2022-03-25,16.2928
2022-03-26,16.2928
2022-03-27,16.2928
2022-03-28,16.1936
2022-03-29,16.6562
2022-03-30,16.3089
2022-03-31,16.8989
2022-04-01,17.0839
2022-04-02,17.0839
2022-04-03,17.0839
2022-04-04,17.033
2022-04-05,16.789
2022-04-06,16.3735
2022-04-07,16.3359
2022-04-08,16.1858
2022-04-09,16.1858
2022-04-10,16.1858
2022-04-11,16.3627
2022-04-12,16.4003
2022-04-13,16.6362
2022-04-14,16.5102
2022-04-15,16.5102
2022-04-16,16.5102
2022-04-17,16.5102
2022-04-18,16.5558
2022-04-19,16.8668
2022-04-20,18.4432
2022-04-21,18.277
2022-04-22,17.8587
2022-04-23,17.8587
2022-04-24,17.8587
2022-04-25,17.9016
2022-04-26,17.462
2022-04-27,17.3998
2022-04-28,17.5013
2022-04-29,17.1887
2022-04-30,17.1887
2022-05-01,17.1887
2022-05-02,17.1593
2022-05-03,17.365
2022-05-04,17.8995
2022-05-05,17.3704
2022-05-06,17.0577
2022-05-07,17.0577
2022-05-08,17.0577
2022-05-09,16.7798
2022-05-10,16.5019
2022-05-11,16.264
2022-05-12,16.3362
2022-05-13,16.5714
2022-05-14,16.5714
2022-05-15,16.5714
2022-05-16,16.4484
2022-05-17,16.9188
2022-05-18,16.6462
2022-05-19,16.5767
2022-05-20,16.4965
2022-05-21,16.4965
2022-05-22,16.4965
2022-05-23,16.7771
2022-05-24,16.5714
2022-05-25,16.8867
2022-05-26,17.0951
2022-05-27,17.3169
2022-05-28,17.3169
2022-05-29,17.3169
2022-05-30,17.3169
2022-05-31,17.178
2022-06-01,17.039
2022-06-02,17.7071
2022-06-03,17.6296
2022-06-04,17.6296
2022-06-05,17.6296
2022-06-06,17.7659
2022-06-07,18.0117
2022-06-08,17.5708
2022-06-09,17.4639
2022-06-10,16.6328
2022-06-11,16.6328
2022-06-12,16.6328
2022-06-13,16.0342
2022-06-14,15.9086
2022-06-15,15.9273
2022-06-16,14.7969
2022-06-17,14.9573
2022-06-18,14.9573
2022-06-19,14.9573
2022-06-20,14.9573
2022-06-21,15.0081
2022-06-22,14.9813
2022-06-23,14.8584
2022-06-24,15.5158
2022-06-25,15.5158
2022-06-26,15.5158
2022-06-27,15.1924
2022-06-28,15.0401
2022-06-29,14.8958
2022-06-30,14.8388
2022-07-01,14.6033
2022-07-02,14.6033
2022-07-03,14.6033
2022-07-04,14.6033
2022-07-05,14.4008
2022-07-06,14.3405
2022-07-07,14.7293
2022-07-08,14.5979
2022-07-09,14.5979
2022-07-10,14.5979
2022-07-11,14.5732
2022-07-12,14.6116
2022-07-13,14.6033
2022-07-14,14.5732
2022-07-15,14.8936
2022-07-16,14.8936
2022-07-17,14.8936
2022-07-18,14.9675
2022-07-19,15.5807
2022-07-20,15.5753
2022-07-21,15.6738
2022-07-22,15.6437
2022-07-23,15.6437
2022-07-24,15.6437
2022-07-25,15.8189
2022-07-26,15.1831
2022-07-27,15.6351
2022-07-28,15.597
2022-07-29,15.6161
2022-07-30,15.6161
2022-07-31,15.6161
2022-08-01,15.5562
2022-08-02,15.3165
2022-08-03,15.5589
2022-08-04,15.6106
2022-08-05,15.725
2022-08-06,15.725
2022-08-07,15.725
2022-08-08,15.8612
2022-08-09,15.8666
2022-08-10,16.3268
2022-08-11,16.1117
2022-08-12,17.1955
2022-08-13,17.1955
2022-08-14,17.1955
2022-08-15,17.269
2022-08-16,17.3534
2022-08-17,16.8469
2022-08-18,16.9422
2022-08-19,16.8388
2022-08-20,16.8388
2022-08-21,16.8388
2022-08-22,16.3295
2022-08-23,16.4439
2022-08-24,16.3622
2022-08-25,16.689
2022-08-26,16.1199
2022-08-27,16.1199
2022-08-28,16.1199
2022-08-29,15.9347
2022-08-30,15.8993
2022-08-31,15.8013
2022-09-01,15.6488
2022-09-02,15.5072
2022-09-03,15.5072
2022-09-04,15.5072
2022-09-05,15.5072
2022-09-06,14.7284
2022-09-07,15.243
2022-09-08,15.4037
2022-09-09,15.6678
2022-09-10,15.6678
2022-09-11,15.6678
2022-09-12,15.6379
2022-09-13,14.919
2022-09-14,14.437
2022-09-15,14.2246
2022-09-16,13.8815
2022-09-17,13.8815
2022-09-18,13.8815
2022-09-19,14.181
2022-09-20,13.8679
2022-09-21,13.5247
2022-09-22,13.4757
2022-09-23,13.1217
2022-09-24,13.1217
2022-09-25,13.1217
2022-09-26,12.8331
2022-09-27,12.3184
2022-09-28,12.46
2022-09-29,12.204
2022-09-30,18.4145
2022-10-01,18.4145
2022-10-02,18.4145
2022-10-03,19.0598
2022-10-04,19.5314
2022-10-05,19.2646
2022-10-06,19.0567
2022-10-07,18.5324
2022-10-08,18.5324
2022-10-09,18.5324
2022-10-10,18.4672
2022-10-11,18.4052
2022-10-12,18.4269
2022-10-13,18.5665
2022-10-14,18.7651
2022-10-15,18.7651
2022-10-16,18.7651
2022-10-17,19.2553
2022-10-18,19.5345
2022-10-19,19.2181
2022-10-20,19.0133
2022-10-21,19.2739
2022-10-22,19.2739
2022-10-23,19.2739
2022-10-24,19.2491
2022-10-25,19.5594
2022-10-26,19.6183
2022-10-27,19.6152
2022-10-28,19.7548
2022-10-29,19.7548
2022-10-30,19.7548
2022-10-31,19.7145
2022-11-01,19.8696
2022-11-02,17.8225
2022-11-03,17.7264
2022-11-04,17.9249
2022-11-05,17.9249
2022-11-06,17.9249
2022-11-07,18.1111
2022-11-08,18.1142
2022-11-09,18.0149
2022-11-10,19.0047
2022-11-11,19.4081
2022-11-12,19.4081
2022-11-13,19.4081
2022-11-14,19.436
2022-11-15,19.3802
2022-11-16,19.2188
2022-11-17,18.952
2022-11-18,19.1102
2022-11-19,19.1102
2022-11-20,19.1102
2022-11-21,18.8713
2022-11-22,19.346
2022-11-23,19.5322
2022-11-24,19.5322
2022-11-25,19.5322
2022-11-26,19.5322
2022-11-27,19.5322
2022-11-28,19.1692
2022-11-29,19.3522
2022-11-30,19.7525
2022-12-01,19.9231
2022-12-02,20.0721
2022-12-03,20.0721
2022-12-04,20.0721
2022-12-05,19.7587
2022-12-06,19.4763
2022-12-07,19.4794
2022-12-08,19.526
2022-12-09,19.6563
2022-12-10,19.6563
2022-12-11,19.6563
2022-12-12,19.7804
2022-12-13,19.9542
2022-12-14,19.7835
2022-12-15,19.3615
2022-12-16,19.3988
2022-12-17,19.3988
2022-12-18,19.3988
2022-12-19,19.1257
2022-12-20,19.3274
2022-12-21,19.6625
2022-12-22,19.2312
2022-12-23,19.4763
2022-12-24,19.4763
2022-12-25,19.4763
2022-12-26,19.4763
2022-12-27,19.4981
2022-12-28,19.1816
2022-12-29,19.5849
2022-12-30,19.253
2022-12-31,19.253
2023-01-01,19.253
2023-01-02,19.253
2023-01-03,19.3315
2023-01-04,19.9595
2023-01-05,20.0716
2023-01-06,20.7893
2023-01-07,20.7893
2023-01-08,20.7893
2023-01-09,20.7781
2023-01-10,21.0136
2023-01-11,21.0397
2023-01-12,20.8865
2023-01-13,21.0584
2023-01-14,21.0584
2023-01-15,21.0584
2023-01-16,21.0584
2023-01-17,20.9014
2023-01-18,20.7855
2023-01-19,20.565
2023-01-20,21.0584
2023-01-21,21.0584
2023-01-22,21.0584
2023-01-23,21.3537
2023-01-24,21.2789
2023-01-25,21.2416
2023-01-26,21.4285
2023-01-27,21.5256
2023-01-28,21.5256
2023-01-29,21.5256
2023-01-30,21.406
2023-01-31,21.7798
2023-02-01,22.0153
2023-02-02,22.5573
2023-02-03,22.105
2023-02-04,22.105
2023-02-05,22.105
2023-02-06,21.7424
2023-02-07,21.9219
2023-02-08,21.5032
2023-02-09,20.9351
2023-02-10,20.793
2023-02-11,20.793
2023-02-12,20.793
2023-02-13,21.1705
2023-02-14,21.0846
2023-02-15,22.49
2023-02-16,22.3592
2023-02-17,22.6807
2023-02-18,22.6807
2023-02-19,22.6807
2023-02-20,22.6807
2023-02-21,22.0602
2023-02-22,22.3295
2023-02-23,22.3594
2023-02-24,22.6174
2023-02-25,22.6174
2023-02-26,22.6174
2023-02-27,22.8081
2023-02-28,22.9464
2023-03-01,23.0324
2023-03-02,23.0735
2023-03-03,23.2381
2023-03-04,23.2381
2023-03-05,23.2381
2023-03-06,22.6697
2023-03-07,22.3033
2023-03-08,22.3931
2023-03-09,21.9407
2023-03-10,21.4509
2023-03-11,21.4509
2023-03-12,21.4509
2023-03-13,21.0658
2023-03-14,21.5593
2023-03-15,20.8078
2023-03-16,21.1069
2023-03-17,20.8489
