,LAZ US Equity
2021-04-01,10.8201
2021-04-02,10.8201
2021-04-03,10.8201
2021-04-04,10.8201
2021-04-05,10.8321
2021-04-06,10.8081
2021-04-07,11.0669
2021-04-08,11.12
2021-04-09,11.0977
2021-04-10,11.0977
2021-04-11,11.0977
2021-04-12,11.1028
2021-04-13,10.7447
2021-04-14,10.9503
2021-04-15,10.9383
2021-04-16,10.8801
2021-04-17,10.8801
2021-04-18,10.8801
2021-04-19,11.0788
2021-04-20,10.9486
2021-04-21,11.06
2021-04-22,10.9315
2021-04-23,11.1011
2021-04-24,11.1011
2021-04-25,11.1011
2021-04-26,11.0223
2021-04-27,11.0137
2021-04-28,11.0446
2021-04-29,11.1028
2021-04-30,10.8509
2021-05-01,10.8509
2021-05-02,10.8509
2021-05-03,10.8629
2021-05-04,11.2314
2021-05-05,11.4258
2021-05-06,11.6383
2021-05-07,11.5428
2021-05-08,11.5428
2021-05-09,11.5428
2021-05-10,11.4294
2021-05-11,11.2134
2021-05-12,11.001
2021-05-13,11.3268
2021-05-14,11.5374
2021-05-15,11.5374
2021-05-16,11.5374
2021-05-17,11.6365
2021-05-18,11.3646
2021-05-19,11.4384
2021-05-20,11.3574
2021-05-21,11.496
2021-05-22,11.496
2021-05-23,11.496
2021-05-24,11.6113
2021-05-25,11.4222
2021-05-26,11.4204
2021-05-27,11.5284
2021-05-28,11.6347
2021-05-29,11.6347
2021-05-30,11.6347
2021-05-31,11.6347
2021-06-01,11.8147
2021-06-02,11.7283
2021-06-03,11.6833
2021-06-04,11.6959
2021-06-05,11.6959
2021-06-06,11.6959
2021-06-07,11.6347
2021-06-08,11.6383
2021-06-09,11.5968
2021-06-10,11.4402
2021-06-11,11.532
2021-06-12,11.532
2021-06-13,11.532
2021-06-14,11.397
2021-06-15,11.4042
2021-06-16,11.334
2021-06-17,11.0892
2021-06-18,10.9722
2021-06-19,10.9722
2021-06-20,10.9722
2021-06-21,11.1792
2021-06-22,11.0928
2021-06-23,11.1594
2021-06-24,11.235
2021-06-25,11.4222
2021-06-26,11.4222
2021-06-27,11.4222
2021-06-28,11.0892
2021-06-29,11.208
2021-06-30,10.2528
2021-07-01,10.4389
2021-07-02,10.4664
2021-07-03,10.4664
2021-07-04,10.4664
2021-07-05,10.4664
2021-07-06,10.3596
2021-07-07,10.426
2021-07-08,10.2674
2021-07-09,10.3823
2021-07-10,10.3823
2021-07-11,10.3823
2021-07-12,10.481
2021-07-13,10.3904
2021-07-14,10.2027
2021-07-15,10.1428
2021-07-16,10.002
2021-07-17,10.002
2021-07-18,10.002
2021-07-19,9.8984
2021-07-20,10.1007
2021-07-21,10.2188
2021-07-22,10.0619
2021-07-23,10.0684
2021-07-24,10.0684
2021-07-25,10.0684
2021-07-26,10.0716
2021-07-27,9.9243
2021-07-28,10.1218
2021-07-29,10.3402
2021-07-30,10.5684
2021-07-31,10.5684
2021-08-01,10.5684
2021-08-02,10.7755
2021-08-03,10.5684
2021-08-04,10.6088
2021-08-05,10.6784
2021-08-06,10.6542
2021-08-07,10.6542
2021-08-08,10.6542
2021-08-09,10.7124
2021-08-10,10.7156
2021-08-11,10.7464
2021-08-12,10.7642
2021-08-13,10.8014
2021-08-14,10.8014
2021-08-15,10.8014
2021-08-16,10.6768
2021-08-17,10.6525
2021-08-18,10.5004
2021-08-19,10.3127
2021-08-20,10.4211
2021-08-21,10.4211
2021-08-22,10.4211
2021-08-23,10.4486
2021-08-24,10.5651
2021-08-25,10.7917
2021-08-26,10.7011
2021-08-27,10.8192
2021-08-28,10.8192
2021-08-29,10.8192
2021-08-30,10.7254
2021-08-31,10.6007
2021-09-01,10.7286
2021-09-02,10.8208
2021-09-03,10.7577
2021-09-04,10.7577
2021-09-05,10.7577
2021-09-06,10.7577
2021-09-07,10.727
2021-09-08,10.6169
2021-09-09,10.6428
2021-09-10,10.6898
2021-09-11,10.6898
2021-09-12,10.6898
2021-09-13,10.6978
2021-09-14,10.4842
2021-09-15,10.5732
2021-09-16,10.5506
2021-09-17,10.5668
2021-09-18,10.5668
2021-09-19,10.5668
2021-09-20,10.4147
2021-09-21,10.2852
2021-09-22,10.3952
2021-09-23,10.5425
2021-09-24,10.4519
2021-09-25,10.4519
2021-09-26,10.4519
2021-09-27,10.5571
2021-09-28,10.3483
2021-09-29,10.4405
2021-09-30,9.228
2021-10-01,9.5118
2021-10-02,9.5118
2021-10-03,9.5118
2021-10-04,9.5857
2021-10-05,9.6461
2021-10-06,9.5963
2021-10-07,9.6808
2021-10-08,9.7231
2021-10-09,9.7231
2021-10-10,9.7231
2021-10-11,9.6853
2021-10-12,9.6989
2021-10-13,9.7729
2021-10-14,9.8106
2021-10-15,9.8816
2021-10-16,9.8816
2021-10-17,9.8816
2021-10-18,9.9932
2021-10-19,10.0597
2021-10-20,10.1412
2021-10-21,10.2015
2021-10-22,10.2015
2021-10-23,10.2015
2021-10-24,10.2015
2021-10-25,10.3102
2021-10-26,10.1895
2021-10-27,10.0204
2021-10-28,10.2332
2021-10-29,9.7095
2021-10-30,9.7095
2021-10-31,9.7095
2021-11-01,9.6642
2021-11-02,9.545
2021-11-03,9.6657
2021-11-04,9.6401
2021-11-05,9.548
2021-11-06,9.548
2021-11-07,9.548
2021-11-08,9.4846
2021-11-09,9.4438
2021-11-10,9.4453
2021-11-11,9.6174
2021-11-12,9.5359
2021-11-13,9.5359
2021-11-14,9.5359
2021-11-15,9.4182
2021-11-16,9.4076
2021-11-17,9.2884
2021-11-18,9.225
2021-11-19,9.2974
2021-11-20,9.2974
2021-11-21,9.2974
2021-11-22,9.2884
2021-11-23,9.3095
2021-11-24,9.2325
2021-11-25,9.2325
2021-11-26,8.9684
2021-11-27,8.9684
2021-11-28,8.9684
2021-11-29,9.0589
2021-11-30,8.748
2021-12-01,8.7133
2021-12-02,8.9563
2021-12-03,8.822
2021-12-04,8.822
2021-12-05,8.822
2021-12-06,8.9216
2021-12-07,9.1269
2021-12-08,8.9714
2021-12-09,8.9427
2021-12-10,8.8748
2021-12-11,8.8748
2021-12-12,8.8748
2021-12-13,8.8024
2021-12-14,8.825
2021-12-15,8.8205
2021-12-16,8.8341
2021-12-17,8.7208
2021-12-18,8.7208
2021-12-19,8.7208
2021-12-20,8.6137
2021-12-21,8.7827
2021-12-22,8.8295
2021-12-23,8.9548
2021-12-24,8.9548
2021-12-25,8.9548
2021-12-26,8.9548
2021-12-27,9.1314
2021-12-28,9.0544
2021-12-29,9.0348
2021-12-30,8.985
2021-12-31,7.9808
2022-01-01,7.9808
2022-01-02,7.9808
2022-01-03,8.156
2022-01-04,8.2732
2022-01-05,8.115
2022-01-06,8.2831
2022-01-07,8.3156
2022-01-08,8.3156
2022-01-09,8.3156
2022-01-10,8.2902
2022-01-11,8.3707
2022-01-12,8.1659
2022-01-13,8.1814
2022-01-14,8.0811
2022-01-15,8.0811
2022-01-16,8.0811
2022-01-17,8.0811
2022-01-18,7.9017
2022-01-19,7.7237
2022-01-20,7.7971
2022-01-21,7.7279
2022-01-22,7.7279
2022-01-23,7.7279
2022-01-24,7.7096
2022-01-25,7.6629
2022-01-26,7.6997
2022-01-27,7.7406
2022-01-28,7.831
2022-01-29,7.831
2022-01-30,7.831
2022-01-31,7.9822
2022-02-01,8.0627
2022-02-02,7.8833
2022-02-03,7.8593
2022-02-04,7.6488
2022-02-05,7.6488
2022-02-06,7.6488
2022-02-07,7.5768
2022-02-08,7.6206
2022-02-09,7.718
2022-02-10,7.5414
2022-02-11,7.2942
2022-02-12,7.2942
2022-02-13,7.2942
2022-02-14,7.1784
2022-02-15,7.1727
2022-02-16,7.1544
2022-02-17,6.9467
2022-02-18,6.9001
2022-02-19,6.9001
2022-02-20,6.9001
2022-02-21,6.9001
2022-02-22,6.7913
2022-02-23,6.7122
2022-02-24,6.6373
2022-02-25,6.7588
2022-02-26,6.7588
2022-02-27,6.7588
2022-02-28,6.7023
2022-03-01,6.6133
2022-03-02,6.7828
2022-03-03,6.7461
2022-03-04,6.5822
2022-03-05,6.5822
2022-03-06,6.5822
2022-03-07,6.472
2022-03-08,6.3618
2022-03-09,6.5398
2022-03-10,6.4395
2022-03-11,6.3858
2022-03-12,6.3858
2022-03-13,6.3858
2022-03-14,6.3675
2022-03-15,6.5017
2022-03-16,6.7263
2022-03-17,6.6415
2022-03-18,6.8026
2022-03-19,6.8026
2022-03-20,6.8026
2022-03-21,6.7758
2022-03-22,6.8803
2022-03-23,6.6995
2022-03-24,6.7941
2022-03-25,6.7673
2022-03-26,6.7673
2022-03-27,6.7673
2022-03-28,6.8294
2022-03-29,7.006
2022-03-30,6.8916
2022-03-31,7.193
2022-04-01,7.2943
2022-04-02,7.2943
2022-04-03,7.2943
2022-04-04,7.3243
2022-04-05,7.2218
2022-04-06,7.1438
2022-04-07,7.0795
2022-04-08,7.1069
2022-04-09,7.1069
2022-04-10,7.1069
2022-04-11,7.1356
2022-04-12,7.0549
2022-04-13,7.0932
2022-04-14,7.0125
2022-04-15,7.0125
2022-04-16,7.0125
2022-04-17,7.0125
2022-04-18,7.1465
2022-04-19,7.3736
2022-04-20,7.39
2022-04-21,7.3011
2022-04-22,7.1807
2022-04-23,7.1807
2022-04-24,7.1807
2022-04-25,7.2409
2022-04-26,7.0521
2022-04-27,7.0549
2022-04-28,7.1452
2022-04-29,6.9564
2022-04-30,6.9564
2022-05-01,6.9564
2022-05-02,7.0959
2022-05-03,7.1246
2022-05-04,7.2067
2022-05-05,7.1301
2022-05-06,6.9605
2022-05-07,6.9605
2022-05-08,6.9605
2022-05-09,6.9701
2022-05-10,6.9947
2022-05-11,6.8524
2022-05-12,6.8401
2022-05-13,6.8757
2022-05-14,6.8757
2022-05-15,6.8757
2022-05-16,6.8962
2022-05-17,7.1233
2022-05-18,6.9755
2022-05-19,6.9974
2022-05-20,7.0891
2022-05-21,7.0891
2022-05-22,7.0891
2022-05-23,7.085
2022-05-24,7.0658
2022-05-25,7.1889
2022-05-26,7.2135
2022-05-27,7.3394
2022-05-28,7.3394
2022-05-29,7.3394
2022-05-30,7.3394
2022-05-31,7.297
2022-06-01,7.2642
2022-06-02,7.4146
2022-06-03,7.2874
2022-06-04,7.2874
2022-06-05,7.2874
2022-06-06,7.3996
2022-06-07,7.4625
2022-06-08,7.3462
2022-06-09,7.2655
2022-06-10,7.007
2022-06-11,7.007
2022-06-12,7.007
2022-06-13,6.8155
2022-06-14,6.8374
2022-06-15,6.9318
2022-06-16,6.7498
2022-06-17,6.7225
2022-06-18,6.7225
2022-06-19,6.7225
2022-06-20,6.7225
2022-06-21,6.7936
2022-06-22,6.7608
2022-06-23,6.8716
2022-06-24,7.1246
2022-06-25,7.1246
2022-06-26,7.1246
2022-06-27,7.0193
2022-06-28,7.0426
2022-06-29,6.9892
2022-06-30,7.1915
2022-07-01,7.1958
2022-07-02,7.1958
2022-07-03,7.1958
2022-07-04,7.1958
2022-07-05,7.3237
2022-07-06,7.3151
2022-07-07,7.5121
2022-07-08,7.5149
2022-07-09,7.5149
2022-07-10,7.5149
2022-07-11,7.3151
2022-07-12,7.3611
2022-07-13,7.2288
2022-07-14,7.1483
2022-07-15,7.351
2022-07-16,7.351
2022-07-17,7.351
2022-07-18,7.2633
2022-07-19,7.4891
2022-07-20,7.5854
2022-07-21,7.5969
2022-07-22,7.5796
2022-07-23,7.5796
2022-07-24,7.5796
2022-07-25,7.5049
2022-07-26,7.4244
2022-07-27,7.5077
2022-07-28,7.7924
2022-07-29,7.9477
2022-07-30,7.9477
2022-07-31,7.9477
2022-08-01,7.9707
2022-08-02,7.9707
2022-08-03,8.09
2022-08-04,8.0253
2022-08-05,7.8902
2022-08-06,7.8902
2022-08-07,7.8902
2022-08-08,7.9362
2022-08-09,7.8902
2022-08-10,8.1173
2022-08-11,8.1533
2022-08-12,8.2338
2022-08-13,8.2338
2022-08-14,8.2338
2022-08-15,8.1504
2022-08-16,8.1763
2022-08-17,8.1303
2022-08-18,8.136
2022-08-19,8.0037
2022-08-20,8.0037
2022-08-21,8.0037
2022-08-22,7.8743
2022-08-23,7.9261
2022-08-24,7.9347
2022-08-25,8.0929
2022-08-26,7.8298
2022-08-27,7.8298
2022-08-28,7.8298
2022-08-29,7.7636
2022-08-30,7.745
2022-08-31,7.7579
2022-09-01,7.7349
2022-09-02,7.6731
2022-09-03,7.6731
2022-09-04,7.6731
2022-09-05,7.6731
2022-09-06,7.6918
2022-09-07,7.8212
2022-09-08,7.9017
2022-09-09,8.0095
2022-09-10,8.0095
2022-09-11,8.0095
2022-09-12,8.0656
2022-09-13,7.7809
2022-09-14,7.8183
2022-09-15,7.883
2022-09-16,7.7148
2022-09-17,7.7148
2022-09-18,7.7148
2022-09-19,7.8628
2022-09-20,7.7205
2022-09-21,7.663
2022-09-22,7.6055
2022-09-23,7.3438
2022-09-24,7.3438
2022-09-25,7.3438
2022-09-26,7.2691
2022-09-27,7.1268
2022-09-28,7.2303
2022-09-29,7.1109
2022-09-30,6.9468
2022-10-01,6.9468
2022-10-02,6.9468
2022-10-03,7.0298
2022-10-04,7.3217
2022-10-05,7.2559
2022-10-06,7.1171
2022-10-07,7.0298
2022-10-08,7.0298
2022-10-09,7.0298
2022-10-10,6.9969
2022-10-11,6.9482
2022-10-12,6.8681
2022-10-13,7.0784
2022-10-14,6.9625
2022-10-15,6.9625
2022-10-16,6.9625
2022-10-17,7.1056
2022-10-18,7.1929
2022-10-19,7.1142
2022-10-20,7.077
2022-10-21,7.2931
2022-10-22,7.2931
2022-10-23,7.2931
2022-10-24,7.3289
2022-10-25,7.3289
2022-10-26,7.5722
2022-10-27,7.711
2022-10-28,7.9085
2022-10-29,7.9085
2022-10-30,7.9085
2022-10-31,7.7883
2022-11-01,7.7597
2022-11-02,7.6681
2022-11-03,7.4348
2022-11-04,7.3962
2022-11-05,7.3962
2022-11-06,7.3962
2022-11-07,7.4906
2022-11-08,7.4749
2022-11-09,7.3804
2022-11-10,7.8441
2022-11-11,7.95
2022-11-12,7.95
2022-11-13,7.95
2022-11-14,7.9457
2022-11-15,7.9328
2022-11-16,7.7883
2022-11-17,7.6638
2022-11-18,7.628
2022-11-19,7.628
2022-11-20,7.628
2022-11-21,7.6208
2022-11-22,7.6495
2022-11-23,7.6781
2022-11-24,7.6781
2022-11-25,7.6509
2022-11-26,7.6509
2022-11-27,7.6509
2022-11-28,7.5736
2022-11-29,7.6108
2022-11-30,7.6309
2022-12-01,7.6738
2022-12-02,7.6509
2022-12-03,7.6509
2022-12-04,7.6509
2022-12-05,7.3489
2022-12-06,7.2645
2022-12-07,7.4892
2022-12-08,7.5307
2022-12-09,7.5264
2022-12-10,7.5264
2022-12-11,7.5264
2022-12-12,7.794
2022-12-13,7.9157
2022-12-14,7.9443
2022-12-15,7.5908
2022-12-16,7.5393
2022-12-17,7.5393
2022-12-18,7.5393
2022-12-19,7.4663
2022-12-20,7.5121
2022-12-21,7.6609
2022-12-22,7.4577
2022-12-23,7.4892
2022-12-24,7.4892
2022-12-25,7.4892
2022-12-26,7.4892
2022-12-27,7.4362
2022-12-28,7.3575
2022-12-29,7.4334
2022-12-30,9.4015
2022-12-31,9.4015
2023-01-01,9.4015
2023-01-02,9.4015
2023-01-03,9.4661
2023-01-04,9.6334
2023-01-05,9.5821
2023-01-06,9.7626
2023-01-07,9.7626
2023-01-08,9.7626
2023-01-09,9.7949
2023-01-10,9.8842
2023-01-11,10.08
2023-01-12,10.0515
2023-01-13,10.1579
2023-01-14,10.1579
2023-01-15,10.1579
2023-01-16,10.1579
2023-01-17,10.2244
2023-01-18,10.2225
2023-01-19,10.2016
2023-01-20,10.4125
2023-01-21,10.4125
2023-01-22,10.4125
2023-01-23,10.4391
2023-01-24,10.3327
2023-01-25,10.3973
2023-01-26,10.5456
2023-01-27,10.5836
2023-01-28,10.5836
2023-01-29,10.5836
2023-01-30,10.4848
2023-01-31,10.4296
2023-02-01,10.6349
2023-02-02,10.576
2023-02-03,10.4943
2023-02-04,10.4943
2023-02-05,10.4943
2023-02-06,10.2396
2023-02-07,10.1769
2023-02-08,10.0743
2023-02-09,9.9906
2023-02-10,10.0002
2023-02-11,10.0002
2023-02-12,10.0002
2023-02-13,10.0895
2023-02-14,10.0059
2023-02-15,10.0097
2023-02-16,9.8804
2023-02-17,9.9735
2023-02-18,9.9735
2023-02-19,9.9735
2023-02-20,9.9735
2023-02-21,9.7018
2023-02-22,9.7341
2023-02-23,9.8405
2023-02-24,9.8063
2023-02-25,9.8063
2023-02-26,9.8063
2023-02-27,9.8861
2023-02-28,9.9127
2023-03-01,10.0819
2023-03-02,10.0344
2023-03-03,10.0382
2023-03-04,10.0382
2023-03-05,10.0382
2023-03-06,9.964
2023-03-07,9.8443
2023-03-08,9.9146
2023-03-09,9.6429
2023-03-10,9.3293
2023-03-11,9.3293
2023-03-12,9.3293
2023-03-13,9.1184
2023-03-14,9.1222
2023-03-15,8.9891
2023-03-16,9.1621
2023-03-17,9.0309
