,MAR US Equity
2020-04-02,22.7076
2020-04-03,21.8024
2020-04-04,21.8024
2020-04-05,21.8024
2020-04-06,24.4603
2020-04-07,25.2062
2020-04-08,27.2179
2020-04-09,26.9362
2020-04-10,26.9362
2020-04-11,26.9362
2020-04-12,26.9362
2020-04-13,26.1926
2020-04-14,27.2526
2020-04-15,26.8023
2020-04-16,26.7237
2020-04-17,27.6174
2020-04-18,27.6174
2020-04-19,27.6174
2020-04-20,26.5806
2020-04-21,26.6106
2020-04-22,26.6383
2020-04-23,26.8877
2020-04-24,26.7976
2020-04-25,26.7976
2020-04-26,26.7976
2020-04-27,27.8507
2020-04-28,28.3472
2020-04-29,30.3262
2020-04-30,29.16
2020-05-01,27.7306
2020-05-02,27.7306
2020-05-03,27.7306
2020-05-04,27.2295
2020-05-05,27.4789
2020-05-06,26.89
2020-05-07,28.0146
2020-05-08,28.2894
2020-05-09,28.2894
2020-05-10,28.2894
2020-05-11,27.1692
2020-05-12,26.4809
2020-05-13,25.541
2020-05-14,26.4625
2020-05-15,26.5802
2020-05-16,26.5802
2020-05-17,26.5802
2020-05-18,29.7812
2020-05-19,29.0999
2020-05-20,29.5641
2020-05-21,29.257
2020-05-22,29.1877
2020-05-23,29.1877
2020-05-24,29.1877
2020-05-25,29.1877
2020-05-26,30.0815
2020-05-27,30.7836
2020-05-28,29.3239
2020-05-29,28.5988
2020-05-30,28.5988
2020-05-31,28.5988
2020-06-01,30.1069
2020-06-02,30.2408
2020-06-03,31.2316
2020-06-04,32.3679
2020-06-05,33.0931
2020-06-06,33.0931
2020-06-07,33.0931
2020-06-08,34.2894
2020-06-09,32.9453
2020-06-10,31.8598
2020-06-11,29.2778
2020-06-12,29.4671
2020-06-13,29.4671
2020-06-14,29.4671
2020-06-15,29.1276
2020-06-16,29.8667
2020-06-17,29.2062
2020-06-18,29.5803
2020-06-19,28.8713
2020-06-20,28.8713
2020-06-21,28.8713
2020-06-22,28.9868
2020-06-23,29.0884
2020-06-24,27.7904
2020-06-25,27.5687
2020-06-26,26.8528
2020-06-27,26.8528
2020-06-28,26.8528
2020-06-29,28.1599
2020-06-30,45.5225
2020-07-01,45.8657
2020-07-02,46.3207
2020-07-03,46.3207
2020-07-04,46.3207
2020-07-05,46.3207
2020-07-06,47.1033
2020-07-07,46.178
2020-07-08,47.165
2020-07-09,45.723
2020-07-10,46.5944
2020-07-11,46.5944
2020-07-12,46.5944
2020-07-13,46.205
2020-07-14,46.0585
2020-07-15,48.7227
2020-07-16,48.368
2020-07-17,47.7395
2020-07-18,47.7395
2020-07-19,47.7395
2020-07-20,46.5828
2020-07-21,47.1535
2020-07-22,47.4812
2020-07-23,46.7718
2020-07-24,46.205
2020-07-25,46.205
2020-07-26,46.205
2020-07-27,45.7307
2020-07-28,45.8387
2020-07-29,46.0662
2020-07-30,45.4377
2020-07-31,44.7881
2020-08-01,44.7881
2020-08-02,44.7881
2020-08-03,44.6705
2020-08-04,45.6652
2020-08-05,46.1163
2020-08-06,47.3193
2020-08-07,48.6263
2020-08-08,48.6263
2020-08-09,48.6263
2020-08-10,49.9248
2020-08-11,49.8785
2020-08-12,49.5006
2020-08-13,49.6799
2020-08-14,49.4929
2020-08-15,49.4929
2020-08-16,49.4929
2020-08-17,49.381
2020-08-18,48.8874
2020-08-19,48.7177
2020-08-20,48.7254
2020-08-21,49.2075
2020-08-22,49.2075
2020-08-23,49.2075
2020-08-24,50.2178
2020-08-25,50.5572
2020-08-26,50.0212
2020-08-27,51.7218
2020-08-28,53.4456
2020-08-29,53.4456
2020-08-30,53.4456
2020-08-31,52.1537
2020-09-01,52.2231
2020-09-02,52.7244
2020-09-03,52.2231
2020-09-04,52.8903
2020-09-05,52.8903
2020-09-06,52.8903
2020-09-07,52.8903
2020-09-08,52.5663
2020-09-09,51.8066
2020-09-10,51.1781
2020-09-11,50.7462
2020-09-12,50.7462
2020-09-13,50.7462
2020-09-14,52.8363
2020-09-15,53.1101
2020-09-16,54.024
2020-09-17,52.7321
2020-09-18,50.9852
2020-09-19,50.9852
2020-09-20,50.9852
2020-09-21,48.3398
2020-09-22,49.2962
2020-09-23,48.309
2020-09-24,47.6958
2020-09-25,48.3283
2020-09-26,48.3283
2020-09-27,48.3283
2020-09-28,49.489
2020-09-29,48.415
2020-09-30,83.1422
2020-10-01,84.3233
2020-10-02,84.9239
2020-10-03,84.9239
2020-10-04,84.9239
2020-10-05,85.9449
2020-10-06,86.0383
2020-10-07,87.433
2020-10-08,88.3005
2020-10-09,87.6532
2020-10-10,87.6532
2020-10-11,87.6532
2020-10-12,88.5674
2020-10-13,86.9192
2020-10-14,86.1384
2020-10-15,86.1384
2020-10-16,86.5989
2020-10-17,86.5989
2020-10-18,86.5989
2020-10-19,84.0497
2020-10-20,85.4844
2020-10-21,84.8572
2020-10-22,88.6408
2020-10-23,89.2681
2020-10-24,89.2681
2020-10-25,89.2681
2020-10-26,85.4377
2020-10-27,83.7294
2020-10-28,81.4005
2020-10-29,83.6426
2020-10-30,83.3424
2020-10-31,83.3424
2020-11-01,83.3424
2020-11-02,83.3557
2020-11-03,85.4844
2020-11-04,86.7857
2020-11-05,88.7009
2020-11-06,90.693
2020-11-07,90.693
2020-11-08,90.693
2020-11-09,100.3096
2020-11-10,100.4297
2020-11-11,99.0349
2020-11-12,98.3342
2020-11-13,101.444
2020-11-14,101.444
2020-11-15,101.444
2020-11-16,103.9533
2020-11-17,103.2993
2020-11-18,101.6709
2020-11-19,102.1848
2020-11-20,100.9636
2020-11-21,100.9636
2020-11-22,100.9636
2020-11-23,103.5062
2020-11-24,108.7248
2020-11-25,107.597
2020-11-26,107.597
2020-11-27,107.0164
2020-11-28,107.0164
2020-11-29,107.0164
2020-11-30,106.0287
2020-12-01,107.1299
2020-12-02,107.2633
2020-12-03,109.6658
2020-12-04,111.8614
2020-12-05,111.8614
2020-12-06,111.8614
2020-12-07,110.0929
2020-12-08,109.8193
2020-12-09,108.4312
2020-12-10,109.2987
2020-12-11,107.1232
2020-12-12,107.1232
2020-12-13,107.1232
2020-12-14,105.8619
2020-12-15,108.3578
2020-12-16,108.4112
2020-12-17,108.3111
2020-12-18,107.3301
2020-12-19,107.3301
2020-12-20,107.3301
2020-12-21,106.329
2020-12-22,105.6217
2020-12-23,107.1899
2020-12-24,107.2834
2020-12-25,107.2834
2020-12-26,107.2834
2020-12-27,107.2834
2020-12-28,106.9964
2020-12-29,107.4502
2020-12-30,108.4312
2020-12-31,633.9862
2021-01-01,633.9862
2021-01-02,633.9862
2021-01-03,633.9862
2021-01-04,606.3794
2021-01-05,611.476
2021-01-06,624.2176
2021-01-07,627.9243
2021-01-08,625.376
2021-01-09,625.376
2021-01-10,625.376
2021-01-11,621.399
2021-01-12,616.4954
2021-01-13,613.0977
2021-01-14,622.4415
2021-01-15,614.2174
2021-01-16,614.2174
2021-01-17,614.2174
2021-01-18,614.2174
2021-01-19,614.4491
2021-01-20,613.9471
2021-01-21,613.5224
2021-01-22,599.1591
2021-01-23,599.1591
2021-01-24,599.1591
2021-01-25,586.4948
2021-01-26,589.6609
2021-01-27,578.1934
2021-01-28,590.7034
2021-01-29,573.7145
2021-01-30,573.7145
2021-01-31,573.7145
2021-02-01,579.2745
2021-02-02,596.0703
2021-02-03,600.8966
2021-02-04,609.0049
2021-02-05,624.5651
2021-02-06,624.5651
2021-02-07,624.5651
2021-02-08,623.0593
2021-02-09,615.1827
2021-02-10,614.0243
2021-02-11,613.6382
2021-02-12,624.5651
2021-02-13,624.5651
2021-02-14,624.5651
2021-02-15,624.5651
2021-02-16,628.1173
2021-02-17,631.7468
2021-02-18,634.3474
2021-02-19,650.9543
2021-02-20,650.9543
2021-02-21,650.9543
2021-02-22,675.2081
2021-02-23,702.204
2021-02-24,732.9075
2021-02-25,704.2895
2021-02-26,696.4881
2021-02-27,696.4881
2021-02-28,696.4881
2021-03-01,698.033
2021-03-02,699.8868
2021-03-03,689.6909
2021-03-04,683.7433
2021-03-05,692.0467
2021-03-06,692.0467
2021-03-07,692.0467
2021-03-08,705.6412
2021-03-09,692.3557
2021-03-10,692.8964
2021-03-11,699.4233
2021-03-12,704.7143
2021-03-13,704.7143
2021-03-14,704.7143
2021-03-15,717.6909
2021-03-16,706.375
2021-03-17,726.9213
2021-03-18,720.5102
2021-03-19,712.7475
2021-03-20,712.7475
2021-03-21,712.7475
2021-03-22,709.735
2021-03-23,674.6674
2021-03-24,679.9609
2021-03-25,692.7124
2021-03-26,693.6814
2021-03-27,693.6814
2021-03-28,693.6814
2021-03-29,685.077
2021-03-30,699.1463
2021-03-31,1087.43
2021-04-01,1088.3947
2021-04-02,1088.3947
2021-04-03,1088.3947
2021-04-04,1088.3947
2021-04-05,1104.432
2021-04-06,1108.5921
2021-04-07,1091.6504
2021-04-08,1095.4487
2021-04-09,1089.6608
2021-04-10,1089.6608
2021-04-11,1089.6608
2021-04-12,1094.9061
2021-04-13,1091.6504
2021-04-14,1096.3531
2021-04-15,1093.8811
2021-04-16,1090.5651
2021-04-17,1090.5651
2021-04-18,1090.5651
2021-04-19,1086.1639
2021-04-20,1050.4115
2021-04-21,1067.2326
2021-04-22,1078.5673
2021-04-23,1088.9373
2021-04-24,1088.9373
2021-04-25,1088.9373
2021-04-26,1089.6608
2021-04-27,1097.2574
2021-04-28,1095.509
2021-04-29,1105.0349
2021-04-30,1089.9019
2021-05-01,1089.9019
2021-05-02,1089.9019
2021-05-03,1092.1327
2021-05-04,1084.4155
2021-05-05,1065.7253
2021-05-06,1054.1495
2021-05-07,1078.8687
2021-05-08,1078.8687
2021-05-09,1078.8687
2021-05-10,1042.6911
2021-05-11,1049.0229
2021-05-12,1014.2278
2021-05-13,1034.3089
2021-05-14,1058.5509
2021-05-15,1058.5509
2021-05-16,1058.5509
2021-05-17,1037.8668
2021-05-18,1037.3241
2021-05-19,1035.2737
2021-05-20,1032.5601
2021-05-21,1032.741
2021-05-22,1032.741
2021-05-23,1032.741
2021-05-24,1050.1084
2021-05-25,1055.5357
2021-05-26,1065.6667
2021-05-27,1073.9282
2021-05-28,1060.2997
2021-05-29,1060.2997
2021-05-30,1060.2997
2021-05-31,1060.2997
2021-06-01,1069.9482
2021-06-02,1054.5708
2021-06-03,1041.1232
2021-06-04,1051.1335
2021-06-05,1051.1335
2021-06-06,1051.1335
2021-06-07,1053.6663
2021-06-08,1073.2046
2021-06-09,1061.7469
2021-06-10,1062.6515
2021-06-11,1059.6966
2021-06-12,1059.6966
2021-06-13,1059.6966
2021-06-14,1062.2294
2021-06-15,1063.4957
2021-06-16,1058.0684
2021-06-17,1049.5053
2021-06-18,1031.6555
2021-06-19,1031.6555
2021-06-20,1031.6555
2021-06-21,1056.0784
2021-06-22,1047.1535
2021-06-23,1045.3444
2021-06-24,1043.475
2021-06-25,1039.5553
2021-06-26,1039.5553
2021-06-27,1039.5553
2021-06-28,1013.8057
2021-06-29,1008.5593
2021-06-30,79.068
2021-07-01,80.3443
2021-07-02,81.2921
2021-07-03,81.2921
2021-07-04,81.2921
2021-07-05,81.2921
2021-07-06,80.7619
2021-07-07,80.5179
2021-07-08,79.5935
2021-07-09,81.8645
2021-07-10,81.8645
2021-07-11,81.8645
2021-07-12,81.5314
2021-07-13,79.922
2021-07-14,80.5272
2021-07-15,80.4803
2021-07-16,78.3782
2021-07-17,78.3782
2021-07-18,78.3782
2021-07-19,76.4075
2021-07-20,78.3688
2021-07-21,80.8698
2021-07-22,79.997
2021-07-23,80.3161
2021-07-24,80.3161
2021-07-25,80.3161
2021-07-26,81.8692
2021-07-27,82.3197
2021-07-28,82.8452
2021-07-29,84.3983
2021-07-30,83.5068
2021-07-31,83.5068
2021-08-01,83.5068
2021-08-02,82.986
2021-08-03,81.9386
2021-08-04,79.7519
2021-08-05,81.5116
2021-08-06,81.4506
2021-08-07,81.4506
2021-08-08,81.4506
2021-08-09,79.3483
2021-08-10,79.7613
2021-08-11,79.8223
2021-08-12,78.2503
2021-08-13,78.0673
2021-08-14,78.0673
2021-08-15,78.0673
2021-08-16,77.4807
2021-08-17,76.1809
2021-08-18,76.012
2021-08-19,76.134
2021-08-20,76.5516
2021-08-21,76.5516
2021-08-22,76.5516
2021-08-23,77.9594
2021-08-24,79.2451
2021-08-25,79.2498
2021-08-26,77.7341
2021-08-27,78.8369
2021-08-28,78.8369
2021-08-29,78.8369
2021-08-30,78.4052
2021-08-31,78.4239
2021-09-01,78.2785
2021-09-02,78.5459
2021-09-03,77.4197
2021-09-04,77.4197
2021-09-05,77.4197
2021-09-06,77.4197
2021-09-07,77.9124
2021-09-08,77.7857
2021-09-09,78.8697
2021-09-10,78.6585
2021-09-11,78.6585
2021-09-12,78.6585
2021-09-13,80.6951
2021-09-14,81.8025
2021-09-15,82.9005
2021-09-16,82.9568
2021-09-17,82.5345
2021-09-18,82.5345
2021-09-19,82.5345
2021-09-20,82.0277
2021-09-21,81.6476
2021-09-22,82.7691
2021-09-23,85.3547
2021-09-24,86.5747
2021-09-25,86.5747
2021-09-26,86.5747
2021-09-27,87.424
2021-09-28,87.0815
2021-09-29,86.2932
2021-09-30,58.9052
2021-10-01,61.5052
2021-10-02,61.5052
2021-10-03,61.5052
2021-10-04,61.2313
2021-10-05,61.3303
2021-10-06,61.2874
2021-10-07,62.0925
2021-10-08,61.8747
2021-10-09,61.8747
2021-10-10,61.8747
2021-10-11,61.7856
2021-10-12,61.9935
2021-10-13,61.0598
2021-10-14,61.2577
2021-10-15,62.8481
2021-10-16,62.8481
2021-10-17,62.8481
2021-10-18,62.5742
2021-10-19,61.1917
2021-10-20,60.6143
2021-10-21,61.3996
2021-10-22,61.1027
2021-10-23,61.1027
2021-10-24,61.1027
2021-10-25,61.1159
2021-10-26,61.5283
2021-10-27,62.7689
2021-10-28,62.825
2021-10-29,62.8415
2021-10-30,62.8415
2021-10-31,62.8415
2021-11-01,63.4387
2021-11-02,62.8547
2021-11-03,64.334
2021-11-04,64.1888
2021-11-05,65.3503
2021-11-06,65.3503
2021-11-07,65.3503
2021-11-08,65.6077
2021-11-09,64.4132
2021-11-10,63.1659
2021-11-11,61.8064
2021-11-12,61.6777
2021-11-13,61.6777
2021-11-14,61.6777
2021-11-15,61.4137
2021-11-16,60.8561
2021-11-17,61.7569
2021-11-18,61.4302
2021-11-19,61.1629
2021-11-20,61.1629
2021-11-21,61.1629
2021-11-22,61.6546
2021-11-23,61.9945
2021-11-24,62.0506
2021-11-25,62.0506
2021-11-26,58.6947
2021-11-27,58.6947
2021-11-28,58.6947
2021-11-29,59.7936
2021-11-30,58.7343
2021-12-01,57.0647
2021-12-02,59.909
2021-12-03,59.5329
2021-12-04,59.5329
2021-12-05,59.5329
2021-12-06,61.7503
2021-12-07,61.6942
2021-12-08,62.0605
2021-12-09,61.8988
2021-12-10,63.1065
2021-12-11,63.1065
2021-12-12,63.1065
2021-12-13,60.7538
2021-12-14,60.8627
2021-12-15,59.9288
2021-12-16,59.7903
2021-12-17,59.6022
2021-12-18,59.6022
2021-12-19,59.6022
2021-12-20,59.4339
2021-12-21,62.2849
2021-12-22,63.6905
2021-12-23,64.5518
2021-12-24,64.5518
2021-12-25,64.5518
2021-12-26,64.5518
2021-12-27,65.0533
2021-12-28,65.0665
2021-12-29,65.0005
2021-12-30,64.4429
2021-12-31,36.4622
2022-01-01,36.4622
2022-01-02,36.4622
2022-01-03,36.2147
2022-01-04,36.9777
2022-01-05,36.3003
2022-01-06,36.4585
2022-01-07,36.7265
2022-01-08,36.7265
2022-01-09,36.7265
2022-01-10,35.8685
2022-01-11,36.4548
2022-01-12,36.3915
2022-01-13,36.3264
2022-01-14,36.0081
2022-01-15,36.0081
2022-01-16,36.0081
2022-01-17,36.0081
2022-01-18,35.3958
2022-01-19,34.4076
2022-01-20,34.8729
2022-01-21,34.9269
2022-01-22,34.9269
2022-01-23,34.9269
2022-01-24,34.6942
2022-01-25,34.9343
2022-01-26,35.2507
2022-01-27,34.3164
2022-01-28,35.3716
2022-01-29,35.3716
2022-01-30,35.3716
2022-01-31,35.6955
2022-02-01,36.0491
2022-02-02,35.6489
2022-02-03,35.8611
2022-02-04,35.997
2022-02-05,35.997
2022-02-06,35.997
2022-02-07,36.6111
2022-02-08,37.6365
2022-02-09,38.005
2022-02-10,38.219
2022-02-11,37.3257
2022-02-12,37.3257
2022-02-13,37.3257
2022-02-14,37.5956
2022-02-15,39.4975
2022-02-16,39.8816
2022-02-17,38.9325
2022-02-18,38.3265
2022-02-19,38.3265
2022-02-20,38.3265
2022-02-21,38.3265
2022-02-22,37.9908
2022-02-23,37.0306
2022-02-24,37.176
2022-02-25,38.2239
2022-02-26,38.2239
2022-02-27,38.2239
2022-02-28,37.4352
2022-03-01,36.46
2022-03-02,37.079
2022-03-03,36.5644
2022-03-04,35.4102
2022-03-05,35.4102
2022-03-06,35.4102
2022-03-07,33.3181
2022-03-08,34.2
2022-03-09,35.4456
2022-03-10,36.0218
2022-03-11,35.8502
2022-03-12,35.8502
2022-03-13,35.8502
2022-03-14,35.8726
2022-03-15,36.7378
2022-03-16,37.8361
2022-03-17,37.6403
2022-03-18,37.631
2022-03-19,37.631
2022-03-20,37.631
2022-03-21,37.3998
2022-03-22,37.6073
2022-03-23,37.0612
2022-03-24,37.871
2022-03-25,37.7849
2022-03-26,37.7849
2022-03-27,37.7849
2022-03-28,37.7924
2022-03-29,39.0565
2022-03-30,38.7069
2022-03-31,30.1295
2022-04-01,29.8249
2022-04-02,29.8249
2022-04-03,29.8249
2022-04-04,29.9676
2022-04-05,29.872
2022-04-06,28.7198
2022-04-07,28.4976
2022-04-08,28.3799
2022-04-09,28.3799
2022-04-10,28.3799
2022-04-11,28.1724
2022-04-12,28.2887
2022-04-13,30.0986
2022-04-14,30.8299
2022-04-15,30.8299
2022-04-16,30.8299
2022-04-17,30.8299
2022-04-18,31.2183
2022-04-19,32.0468
2022-04-20,32.2704
2022-04-21,31.3684
2022-04-22,30.6798
2022-04-23,30.6798
2022-04-24,30.6798
2022-04-25,31.1198
2022-04-26,30.3502
2022-04-27,30.7843
2022-04-28,31.4258
2022-04-29,30.3899
2022-04-30,30.3899
2022-05-01,30.3899
2022-05-02,30.4811
2022-05-03,29.7307
2022-05-04,30.9409
2022-05-05,30.414
2022-05-06,29.6576
2022-05-07,29.6576
2022-05-08,29.6576
2022-05-09,28.3817
2022-05-10,29.0057
2022-05-11,28.8394
2022-05-12,28.3066
2022-05-13,28.7569
2022-05-14,28.7569
2022-05-15,28.7569
2022-05-16,28.158
2022-05-17,28.5303
2022-05-18,26.935
2022-05-19,27.3648
2022-05-20,27.1131
2022-05-21,27.1131
2022-05-22,27.1131
2022-05-23,27.5149
2022-05-24,26.7319
2022-05-25,27.7489
2022-05-26,29.3118
2022-05-27,29.6635
2022-05-28,29.6635
2022-05-29,29.6635
2022-05-30,29.6635
2022-05-31,29.5193
2022-06-01,29.3736
2022-06-02,29.9372
2022-06-03,29.9711
2022-06-04,29.9711
2022-06-05,29.9711
2022-06-06,30.4067
2022-06-07,30.3434
2022-06-08,29.7562
2022-06-09,28.9409
2022-06-10,27.796
2022-06-11,27.796
2022-06-12,27.796
2022-06-13,26.6525
2022-06-14,26.6701
2022-06-15,27.0498
2022-06-16,25.6311
2022-06-17,25.6414
2022-06-18,25.6414
2022-06-19,25.6414
2022-06-20,25.6414
2022-06-21,25.1043
2022-06-22,24.3508
2022-06-23,23.8504
2022-06-24,24.782
2022-06-25,24.782
2022-06-26,24.782
2022-06-27,24.8997
2022-06-28,24.679
2022-06-29,24.5377
2022-06-30,20.0171
2022-07-01,20.403
2022-07-02,20.403
2022-07-03,20.403
2022-07-04,20.403
2022-07-05,20.3434
2022-07-06,19.9732
2022-07-07,20.3422
2022-07-08,20.235
2022-07-09,20.235
2022-07-10,20.235
2022-07-11,20.2301
2022-07-12,20.3957
2022-07-13,20.6003
2022-07-14,20.5979
2022-07-15,20.9108
2022-07-16,20.9108
2022-07-17,20.9108
2022-07-18,21.0618
2022-07-19,21.8325
2022-07-20,22.0371
2022-07-21,21.8423
2022-07-22,21.8313
2022-07-23,21.8313
2022-07-24,21.8313
2022-07-25,22.0846
2022-07-26,21.8472
2022-07-27,22.6459
2022-07-28,22.7056
2022-07-29,22.7945
2022-07-30,22.7945
2022-07-31,22.7945
2022-08-01,22.8858
2022-08-02,22.5621
2022-08-03,22.6949
2022-08-04,22.6527
2022-08-05,22.4136
2022-08-06,22.4136
2022-08-07,22.4136
2022-08-08,22.5658
2022-08-09,22.6285
2022-08-10,22.9244
2022-08-11,22.9111
2022-08-12,23.266
2022-08-13,23.266
2022-08-14,23.266
2022-08-15,23.1586
2022-08-16,23.5281
2022-08-17,23.2057
2022-08-18,23.3844
2022-08-19,22.9413
2022-08-20,22.9413
2022-08-21,22.9413
2022-08-22,22.5235
2022-08-23,22.6104
2022-08-24,22.7662
2022-08-25,23.097
2022-08-26,22.375
2022-08-27,22.375
2022-08-28,22.375
2022-08-29,22.2579
2022-08-30,21.9705
2022-08-31,22.0188
2022-09-01,22.0442
2022-09-02,22.078
2022-09-03,22.078
2022-09-04,22.078
2022-09-05,22.078
2022-09-06,21.8534
2022-09-07,22.4849
2022-09-08,22.7022
2022-09-09,23.0596
2022-09-10,23.0596
2022-09-11,23.0596
2022-09-12,23.231
2022-09-13,22.5187
2022-09-14,23.0813
2022-09-15,23.0777
2022-09-16,22.1613
2022-09-17,22.1613
2022-09-18,22.1613
2022-09-19,22.4559
2022-09-20,22.4136
2022-09-21,21.3463
2022-09-22,20.3731
2022-09-23,20.0556
2022-09-24,20.0556
2022-09-25,20.0556
2022-09-26,19.9034
2022-09-27,20.2004
2022-09-28,20.821
2022-09-29,20.4214
2022-09-30,17.6919
2022-10-01,17.6919
2022-10-02,17.6919
2022-10-03,17.761
2022-10-04,18.4685
2022-10-05,18.4287
2022-10-06,18.1032
2022-10-07,17.8343
2022-10-08,17.8343
2022-10-09,17.8343
2022-10-10,17.7296
2022-10-11,17.5506
2022-10-12,17.873
2022-10-13,18.0143
2022-10-14,18.0467
2022-10-15,18.0467
2022-10-16,18.0467
2022-10-17,18.4988
2022-10-18,18.7228
2022-10-19,18.7228
2022-10-20,18.4643
2022-10-21,19.0891
2022-10-22,19.0891
2022-10-23,19.0891
2022-10-24,19.2451
2022-10-25,19.2922
2022-10-26,19.2514
2022-10-27,19.378
2022-10-28,19.7338
2022-10-29,19.7338
2022-10-30,19.7338
2022-10-31,19.782
2022-11-01,19.7778
2022-11-02,19.0368
2022-11-03,17.977
2022-11-04,18.2302
2022-11-05,18.2302
2022-11-06,18.2302
2022-11-07,18.1679
2022-11-08,18.3874
2022-11-09,18.2924
2022-11-10,19.1509
2022-11-11,19.7429
2022-11-12,19.7429
2022-11-13,19.7429
2022-11-14,19.3091
2022-11-15,19.5378
2022-11-16,19.5204
2022-11-17,19.354
2022-11-18,19.5316
2022-11-19,19.5316
2022-11-20,19.5316
2022-11-21,19.4112
2022-11-22,19.6572
2022-11-23,19.5082
2022-11-24,19.5082
2022-11-25,19.6153
2022-11-26,19.6153
2022-11-27,19.6153
2022-11-28,19.2438
2022-11-29,19.4857
2022-11-30,19.9032
2022-12-01,19.8869
2022-12-02,19.9318
2022-12-03,19.9318
2022-12-04,19.9318
2022-12-05,19.5653
2022-12-06,19.4051
2022-12-07,19.0794
2022-12-08,19.4245
2022-12-09,19.4755
2022-12-10,19.4755
2022-12-11,19.4755
2022-12-12,19.6807
2022-12-13,19.6756
2022-12-14,19.2887
2022-12-15,18.8886
2022-12-16,18.7232
2022-12-17,18.7232
2022-12-18,18.7232
2022-12-19,18.4762
2022-12-20,18.3782
2022-12-21,18.2087
2022-12-22,18.0526
2022-12-23,18.1914
2022-12-24,18.1914
2022-12-25,18.1914
2022-12-26,18.1914
2022-12-27,18.1679
2022-12-28,17.8872
2022-12-29,18.1291
2022-12-30,16.7032
2022-12-31,16.7032
2023-01-01,16.7032
2023-01-02,16.7032
2023-01-03,16.599
2023-01-04,16.7919
2023-01-05,16.7023
2023-01-06,17.1138
2023-01-07,17.1138
2023-01-08,17.1138
2023-01-09,17.036
2023-01-10,17.0936
2023-01-11,17.5792
2023-01-12,17.7181
2023-01-13,17.8818
2023-01-14,17.8818
2023-01-15,17.8818
2023-01-16,17.8818
2023-01-17,17.8096
2023-01-18,17.6998
2023-01-19,17.8132
2023-01-20,18.3508
2023-01-21,18.3508
2023-01-22,18.3508
2023-01-23,18.5438
2023-01-24,18.5995
2023-01-25,18.8464
2023-01-26,19.0521
2023-01-27,19.0293
2023-01-28,19.0293
2023-01-29,19.0293
2023-01-30,18.7431
2023-01-31,19.0156
2023-02-01,19.1235
2023-02-02,19.1975
2023-02-03,19.0384
2023-02-04,19.0384
2023-02-05,19.0384
2023-02-06,18.8455
2023-02-07,19.1289
2023-02-08,19.0
2023-02-09,19.0814
2023-02-10,18.7586
2023-02-11,18.7586
2023-02-12,18.7586
2023-02-13,19.0329
2023-02-14,19.223
2023-02-15,19.1625
2023-02-16,18.7353
2023-02-17,18.4443
2023-02-18,18.4443
2023-02-19,18.4443
2023-02-20,18.4443
2023-02-21,18.2805
2023-02-22,18.2725
2023-02-23,18.3926
2023-02-24,18.2494
2023-02-25,18.2494
2023-02-26,18.2494
2023-02-27,18.1853
2023-02-28,18.1523
2023-03-01,18.1701
2023-03-02,18.3001
2023-03-03,18.4932
2023-03-04,18.4932
2023-03-05,18.4932
2023-03-06,18.6757
2023-03-07,18.5377
2023-03-08,18.5262
2023-03-09,18.018
2023-03-10,17.7332
