,BKNG US Equity
2020-10-17,94.5778
2020-10-18,94.5778
2020-10-19,93.7016
2020-10-20,94.8044
2020-10-21,96.5934
2020-10-22,101.9031
2020-10-23,103.7635
2020-10-24,103.7635
2020-10-25,103.7635
2020-10-26,99.3819
2020-10-27,96.3385
2020-10-28,90.8712
2020-10-29,92.3587
2020-10-30,91.9008
2020-10-31,91.9008
2020-11-01,91.9008
2020-11-02,90.8169
2020-11-03,94.6787
2020-11-04,97.2595
2020-11-05,100.5201
2020-11-06,101.4313
2020-11-07,101.4313
2020-11-08,101.4313
2020-11-09,121.1705
2020-11-10,114.6319
2020-11-11,114.194
2020-11-12,112.0046
2020-11-13,117.3128
2020-11-14,117.3128
2020-11-15,117.3128
2020-11-16,120.6612
2020-11-17,118.9876
2020-11-18,116.8248
2020-11-19,114.8402
2020-11-20,113.7662
2020-11-21,113.7662
2020-11-22,113.7662
2020-11-23,115.3636
2020-11-24,120.2977
2020-11-25,117.9578
2020-11-26,117.9578
2020-11-27,117.301
2020-11-28,117.301
2020-11-29,117.301
2020-11-30,115.8717
2020-12-01,117.301
2020-12-02,118.8206
2020-12-03,119.8952
2020-12-04,121.5712
2020-12-05,121.5712
2020-12-06,121.5712
2020-12-07,121.7925
2020-12-08,119.3063
2020-12-09,120.5137
2020-12-10,120.3815
2020-12-11,119.4574
2020-12-12,119.4574
2020-12-13,119.4574
2020-12-14,118.0883
2020-12-15,119.979
2020-12-16,120.018
2020-12-17,120.8867
2020-12-18,120.0735
2020-12-19,120.0735
2020-12-20,120.0735
2020-12-21,118.2175
2020-12-22,117.3099
2020-12-23,120.1443
2020-12-24,119.4066
2020-12-25,119.4066
2020-12-26,119.4066
2020-12-27,119.4066
2020-12-28,122.3319
2020-12-29,125.1338
2020-12-30,126.3058
2020-12-31,126.3058
2021-01-01,126.3058
2021-01-02,126.3058
2021-01-03,126.3058
2021-01-04,126.3058
2021-01-05,126.3058
2021-01-06,126.3058
2021-01-07,126.3058
2021-01-08,126.3058
2021-01-09,126.3058
2021-01-10,126.3058
2021-01-11,126.3058
2021-01-12,126.3058
2021-01-13,126.3058
2021-01-14,126.3058
2021-01-15,126.3058
2021-01-16,126.3058
2021-01-17,126.3058
2021-01-18,126.3058
2021-01-19,126.3058
2021-01-20,126.3058
2021-01-21,126.3058
2021-01-22,126.3058
2021-01-23,126.3058
2021-01-24,126.3058
2021-01-25,126.3058
2021-01-26,126.3058
2021-01-27,126.3058
2021-01-28,126.3058
2021-01-29,126.3058
2021-01-30,126.3058
2021-01-31,126.3058
2021-02-01,126.3058
2021-02-02,126.3058
2021-02-03,126.3058
2021-02-04,126.3058
2021-02-05,126.3058
2021-02-06,126.3058
2021-02-07,126.3058
2021-02-08,126.3058
2021-02-09,126.3058
2021-02-10,126.3058
2021-02-11,126.3058
2021-02-12,126.3058
2021-02-13,126.3058
2021-02-14,126.3058
2021-02-15,126.3058
2021-02-16,126.3058
2021-02-17,126.3058
2021-02-18,126.3058
2021-02-19,126.3058
2021-02-20,126.3058
2021-02-21,126.3058
2021-02-22,126.3058
2021-02-23,126.3058
2021-02-24,126.3058
2021-02-25,126.3058
2021-02-26,126.3058
2021-02-27,126.3058
2021-02-28,126.3058
2021-03-01,126.3058
2021-03-02,126.3058
2021-03-03,126.3058
2021-03-04,126.3058
2021-03-05,126.3058
2021-03-06,126.3058
2021-03-07,126.3058
2021-03-08,126.3058
2021-03-09,126.3058
2021-03-10,126.3058
2021-03-11,126.3058
2021-03-12,126.3058
2021-03-13,126.3058
2021-03-14,126.3058
2021-03-15,126.3058
2021-03-16,126.3058
2021-03-17,126.3058
2021-03-18,126.3058
2021-03-19,126.3058
2021-03-20,126.3058
2021-03-21,126.3058
2021-03-22,126.3058
2021-03-23,126.3058
2021-03-24,126.3058
2021-03-25,126.3058
2021-03-26,126.3058
2021-03-27,126.3058
2021-03-28,126.3058
2021-03-29,126.3058
2021-03-30,126.3058
2021-03-31,126.3058
2021-04-01,126.3058
2021-04-02,126.3058
2021-04-03,126.3058
2021-04-04,126.3058
2021-04-05,126.3058
2021-04-06,126.3058
2021-04-07,126.3058
2021-04-08,126.3058
2021-04-09,126.3058
2021-04-10,126.3058
2021-04-11,126.3058
2021-04-12,126.3058
2021-04-13,126.3058
2021-04-14,126.3058
2021-04-15,126.3058
2021-04-16,126.3058
2021-04-17,126.3058
2021-04-18,126.3058
2021-04-19,126.3058
2021-04-20,126.3058
2021-04-21,126.3058
2021-04-22,126.3058
2021-04-23,126.3058
2021-04-24,126.3058
2021-04-25,126.3058
2021-04-26,126.3058
2021-04-27,126.3058
2021-04-28,126.3058
2021-04-29,126.3058
2021-04-30,126.3058
2021-05-01,126.3058
2021-05-02,126.3058
2021-05-03,126.3058
2021-05-04,126.3058
2021-05-05,126.3058
2021-05-06,126.3058
2021-05-07,126.3058
2021-05-08,126.3058
2021-05-09,126.3058
2021-05-10,126.3058
2021-05-11,126.3058
2021-05-12,126.3058
2021-05-13,126.3058
2021-05-14,126.3058
2021-05-15,126.3058
2021-05-16,126.3058
2021-05-17,126.3058
2021-05-18,126.3058
2021-05-19,126.3058
2021-05-20,126.3058
2021-05-21,126.3058
2021-05-22,126.3058
2021-05-23,126.3058
2021-05-24,126.3058
2021-05-25,126.3058
2021-05-26,126.3058
2021-05-27,126.3058
2021-05-28,126.3058
2021-05-29,126.3058
2021-05-30,126.3058
2021-05-31,126.3058
2021-06-01,126.3058
2021-06-02,126.3058
2021-06-03,126.3058
2021-06-04,126.3058
2021-06-05,126.3058
2021-06-06,126.3058
2021-06-07,126.3058
2021-06-08,126.3058
2021-06-09,126.3058
2021-06-10,126.3058
2021-06-11,126.3058
2021-06-12,126.3058
2021-06-13,126.3058
2021-06-14,126.3058
2021-06-15,126.3058
2021-06-16,126.3058
2021-06-17,126.3058
2021-06-18,126.3058
2021-06-19,126.3058
2021-06-20,126.3058
2021-06-21,126.3058
2021-06-22,126.3058
2021-06-23,126.3058
2021-06-24,126.3058
2021-06-25,126.3058
2021-06-26,126.3058
2021-06-27,126.3058
2021-06-28,126.3058
2021-06-29,126.3058
2021-06-30,126.3058
2021-07-01,126.3058
2021-07-02,126.3058
2021-07-03,126.3058
2021-07-04,126.3058
2021-07-05,126.3058
2021-07-06,126.3058
2021-07-07,126.3058
2021-07-08,126.3058
2021-07-09,126.3058
2021-07-10,126.3058
2021-07-11,126.3058
2021-07-12,126.3058
2021-07-13,126.3058
2021-07-14,126.3058
2021-07-15,126.3058
2021-07-16,126.3058
2021-07-17,126.3058
2021-07-18,126.3058
2021-07-19,126.3058
2021-07-20,126.3058
2021-07-21,126.3058
2021-07-22,126.3058
2021-07-23,126.3058
2021-07-24,126.3058
2021-07-25,126.3058
2021-07-26,126.3058
2021-07-27,126.3058
2021-07-28,126.3058
2021-07-29,126.3058
2021-07-30,126.3058
2021-07-31,126.3058
2021-08-01,126.3058
2021-08-02,126.3058
2021-08-03,126.3058
2021-08-04,126.3058
2021-08-05,126.3058
2021-08-06,126.3058
2021-08-07,126.3058
2021-08-08,126.3058
2021-08-09,126.3058
2021-08-10,126.3058
2021-08-11,126.3058
2021-08-12,126.3058
2021-08-13,126.3058
2021-08-14,126.3058
2021-08-15,126.3058
2021-08-16,126.3058
2021-08-17,126.3058
2021-08-18,126.3058
2021-08-19,126.3058
2021-08-20,126.3058
2021-08-21,126.3058
2021-08-22,126.3058
2021-08-23,126.3058
2021-08-24,126.3058
2021-08-25,126.3058
2021-08-26,126.3058
2021-08-27,126.3058
2021-08-28,126.3058
2021-08-29,126.3058
2021-08-30,126.3058
2021-08-31,126.3058
2021-09-01,126.3058
2021-09-02,126.3058
2021-09-03,126.3058
2021-09-04,126.3058
2021-09-05,126.3058
2021-09-06,126.3058
2021-09-07,126.3058
2021-09-08,126.3058
2021-09-09,126.3058
2021-09-10,126.3058
2021-09-11,126.3058
2021-09-12,126.3058
2021-09-13,126.3058
2021-09-14,126.3058
2021-09-15,126.3058
2021-09-16,126.3058
2021-09-17,126.3058
2021-09-18,126.3058
2021-09-19,126.3058
2021-09-20,126.3058
2021-09-21,126.3058
2021-09-22,126.3058
2021-09-23,126.3058
2021-09-24,126.3058
2021-09-25,126.3058
2021-09-26,126.3058
2021-09-27,126.3058
2021-09-28,126.3058
2021-09-29,126.3058
2021-09-30,62.4426
2021-10-01,64.6947
2021-10-02,64.6947
2021-10-03,64.6947
2021-10-04,64.795
2021-10-05,64.0485
2021-10-06,64.4841
2021-10-07,65.0553
2021-10-08,65.2028
2021-10-09,65.2028
2021-10-10,65.2028
2021-10-11,65.0117
2021-10-12,64.9373
2021-10-13,64.8777
2021-10-14,65.8029
2021-10-15,66.9598
2021-10-16,66.9598
2021-10-17,66.9598
2021-10-18,65.9653
2021-10-19,64.8933
2021-10-20,62.7258
2021-10-21,63.466
2021-10-22,63.0117
2021-10-23,63.0117
2021-10-24,63.0117
2021-10-25,63.5168
2021-10-26,64.3421
2021-10-27,63.9318
2021-10-28,63.9779
2021-10-29,63.731
2021-10-30,63.731
2021-10-31,63.731
2021-11-01,65.6236
2021-11-02,64.6387
2021-11-03,64.1365
2021-11-04,64.1827
2021-11-05,69.1806
2021-11-06,69.1806
2021-11-07,69.1806
2021-11-08,69.7544
2021-11-09,69.9835
2021-11-10,67.8295
2021-11-11,65.3371
2021-11-12,64.5848
2021-11-13,64.5848
2021-11-14,64.5848
2021-11-15,63.3037
2021-11-16,62.6258
2021-11-17,62.2427
2021-11-18,62.5064
2021-11-19,61.5178
2021-11-20,61.5178
2021-11-21,61.5178
2021-11-22,60.3406
2021-11-23,61.5491
2021-11-24,61.0545
2021-11-25,61.0545
2021-11-26,56.452
2021-11-27,56.452
2021-11-28,56.452
2021-11-29,57.1786
2021-11-30,54.9768
2021-12-01,54.0198
2021-12-02,56.9017
2021-12-03,55.3226
2021-12-04,55.3226
2021-12-05,55.3226
2021-12-06,58.422
2021-12-07,58.9095
2021-12-08,60.6172
2021-12-09,59.5297
2021-12-10,58.6714
2021-12-11,58.6714
2021-12-12,58.6714
2021-12-13,56.2859
2021-12-14,55.6107
2021-12-15,55.7604
2021-12-16,56.7089
2021-12-17,57.96
2021-12-18,57.96
2021-12-19,57.96
2021-12-20,57.913
2021-12-21,62.2254
2021-12-22,62.7591
2021-12-23,63.2279
2021-12-24,63.2279
2021-12-25,63.2279
2021-12-26,63.2279
2021-12-27,63.0153
2021-12-28,62.8066
2021-12-29,62.7453
2021-12-30,63.0541
2021-12-31,38.3068
2022-01-01,38.3068
2022-01-02,38.3068
2022-01-03,39.3299
2022-01-04,39.3877
2022-01-05,38.5383
2022-01-06,38.8125
2022-01-07,38.8884
2022-01-08,38.8884
2022-01-09,38.8884
2022-01-10,38.7538
2022-01-11,39.4615
2022-01-12,38.9134
2022-01-13,39.2898
2022-01-14,39.1577
2022-01-15,39.1577
2022-01-16,39.1577
2022-01-17,39.1577
2022-01-18,38.0597
2022-01-19,37.9425
2022-01-20,38.8729
2022-01-21,37.4288
2022-01-22,37.4288
2022-01-23,37.4288
2022-01-24,37.4906
2022-01-25,37.1517
2022-01-26,37.8363
2022-01-27,37.6556
2022-01-28,38.5323
2022-01-29,38.5323
2022-01-30,38.5323
2022-01-31,39.2429
2022-02-01,39.3993
2022-02-02,38.9936
2022-02-03,38.9367
2022-02-04,39.0257
2022-02-05,39.0257
2022-02-06,39.0257
2022-02-07,39.6858
2022-02-08,40.6454
2022-02-09,42.0537
2022-02-10,42.0767
2022-02-11,40.4583
2022-02-12,40.4583
2022-02-13,40.4583
2022-02-14,40.7158
2022-02-15,42.1882
2022-02-16,43.3086
2022-02-17,42.0038
2022-02-18,41.8798
2022-02-19,41.8798
2022-02-20,41.8798
2022-02-21,41.8798
2022-02-22,40.2644
2022-02-23,39.2943
2022-02-24,36.4304
2022-02-25,36.2086
2022-02-26,36.2086
2022-02-27,36.2086
2022-02-28,34.4196
2022-03-01,32.7774
2022-03-02,34.2766
2022-03-03,33.2698
2022-03-04,31.3529
2022-03-05,31.3529
2022-03-06,31.3529
2022-03-07,28.6028
2022-03-08,29.9521
2022-03-09,32.179
2022-03-10,32.0953
2022-03-11,31.883
2022-03-12,31.883
2022-03-13,31.883
2022-03-14,31.5971
2022-03-15,32.9114
2022-03-16,34.9141
2022-03-17,34.2376
2022-03-18,34.6499
2022-03-19,34.6499
2022-03-20,34.6499
2022-03-21,34.2417
2022-03-22,34.9063
2022-03-23,34.2148
2022-03-24,35.8897
2022-03-25,35.6593
2022-03-26,35.6593
2022-03-27,35.6593
2022-03-28,36.1326
2022-03-29,37.6904
2022-03-30,36.9708
2022-03-31,31.3287
2022-04-01,31.5945
2022-04-02,31.5945
2022-04-03,31.5945
2022-04-04,31.6924
2022-04-05,30.6367
2022-04-06,29.5962
2022-04-07,29.4736
2022-04-08,28.8456
2022-04-09,28.8456
2022-04-10,28.8456
2022-04-11,28.8702
2022-04-12,29.0371
2022-04-13,30.117
2022-04-14,29.6668
2022-04-15,29.6668
2022-04-16,29.6668
2022-04-17,29.6668
2022-04-18,29.283
2022-04-19,29.8326
2022-04-20,30.003
2022-04-21,29.8318
2022-04-22,29.4827
2022-04-23,29.4827
2022-04-24,29.4827
2022-04-25,29.924
2022-04-26,28.6469
2022-04-27,30.0003
2022-04-28,30.8048
2022-04-29,29.3353
2022-04-30,29.3353
2022-05-01,29.3353
2022-05-02,29.0975
2022-05-03,27.9082
2022-05-04,27.78
2022-05-05,28.7145
2022-05-06,29.0187
2022-05-07,29.0187
2022-05-08,29.0187
2022-05-09,26.6931
2022-05-10,26.9848
2022-05-11,27.3551
2022-05-12,27.0948
2022-05-13,27.7604
2022-05-14,27.7604
2022-05-15,27.7604
2022-05-16,26.9989
2022-05-17,28.3695
2022-05-18,27.0584
2022-05-19,27.7809
2022-05-20,27.9513
2022-05-21,27.9513
2022-05-22,27.9513
2022-05-23,27.8252
2022-05-24,27.054
2022-05-25,28.3781
2022-05-26,29.3905
2022-05-27,29.9965
2022-05-28,29.9965
2022-05-29,29.9965
2022-05-30,29.9965
2022-05-31,29.6909
2022-06-01,29.6229
2022-06-02,31.4462
2022-06-03,30.9489
2022-06-04,30.9489
2022-06-05,30.9489
2022-06-06,31.1047
2022-06-07,30.8243
2022-06-08,31.0842
2022-06-09,30.1581
2022-06-10,27.8022
2022-06-11,27.8022
2022-06-12,27.8022
2022-06-13,26.09
2022-06-14,25.7111
2022-06-15,26.0072
2022-06-16,24.2765
2022-06-17,25.1027
2022-06-18,25.1027
2022-06-19,25.1027
2022-06-20,25.1027
2022-06-21,25.5173
2022-06-22,24.8707
2022-06-23,24.1242
2022-06-24,25.4323
2022-06-25,25.4323
2022-06-26,25.4323
2022-06-27,24.9579
2022-06-28,24.1699
2022-06-29,23.7872
2022-06-30,16.5033
2022-07-01,16.6944
2022-07-02,16.6944
2022-07-03,16.6944
2022-07-04,16.6944
2022-07-05,16.8954
2022-07-06,16.5221
2022-07-07,16.8749
2022-07-08,16.7094
2022-07-09,16.7094
2022-07-10,16.7094
2022-07-11,16.2573
2022-07-12,16.3952
2022-07-13,16.393
2022-07-14,15.7478
2022-07-15,15.9961
2022-07-16,15.9961
2022-07-17,15.9961
2022-07-18,16.4006
2022-07-19,17.3667
2022-07-20,17.3667
2022-07-21,17.3125
2022-07-22,17.116
2022-07-23,17.116
2022-07-24,17.116
2022-07-25,17.3654
2022-07-26,16.9743
2022-07-27,17.7972
2022-07-28,18.1529
2022-07-29,18.382
2022-07-30,18.382
2022-07-31,18.382
2022-08-01,18.09
2022-08-02,18.5894
2022-08-03,18.2451
2022-08-04,18.056
2022-08-05,17.8368
2022-08-06,17.8368
2022-08-07,17.8368
2022-08-08,18.1401
2022-08-09,18.1539
2022-08-10,18.8078
2022-08-11,19.2019
2022-08-12,19.7647
2022-08-13,19.7647
2022-08-14,19.7647
2022-08-15,19.8511
2022-08-16,20.0633
2022-08-17,19.85
2022-08-18,19.9983
2022-08-19,19.4297
2022-08-20,19.4297
2022-08-21,19.4297
2022-08-22,18.306
2022-08-23,18.5043
2022-08-24,18.4859
2022-08-25,18.6588
2022-08-26,17.699
2022-08-27,17.699
2022-08-28,17.699
2022-08-29,17.5781
2022-08-30,17.3968
2022-08-31,17.3533
2022-09-01,17.1242
2022-09-02,16.9806
2022-09-03,16.9806
2022-09-04,16.9806
2022-09-05,16.9806
2022-09-06,16.7537
2022-09-07,17.3203
2022-09-08,17.6505
2022-09-09,18.3882
2022-09-10,18.3882
2022-09-11,18.3882
2022-09-12,18.7058
2022-09-13,17.7958
2022-09-14,18.254
2022-09-15,18.1496
2022-09-16,17.3596
2022-09-17,17.3596
2022-09-18,17.3596
2022-09-19,17.6207
2022-09-20,17.5581
2022-09-21,16.6736
2022-09-22,15.8265
2022-09-23,15.3279
2022-09-24,15.3279
2022-09-25,15.3279
2022-09-26,15.3217
2022-09-27,15.3208
2022-09-28,15.8885
2022-09-29,15.4168
2022-09-30,13.6653
2022-10-01,13.6653
2022-10-02,13.6653
2022-10-03,13.9733
2022-10-04,14.664
2022-10-05,14.3853
2022-10-06,14.2389
2022-10-07,14.027
2022-10-08,14.027
2022-10-09,14.027
2022-10-10,13.9078
2022-10-11,13.5911
2022-10-12,13.9448
2022-10-13,14.0871
2022-10-14,13.9005
2022-10-15,13.9005
2022-10-16,13.9005
2022-10-17,14.5644
2022-10-18,14.7927
2022-10-19,14.7742
2022-10-20,14.7897
2022-10-21,15.2137
2022-10-22,15.2137
2022-10-23,15.2137
2022-10-24,15.091
2022-10-25,15.6605
2022-10-26,15.4614
2022-10-27,15.3081
2022-10-28,15.6356
2022-10-29,15.6356
2022-10-30,15.6356
2022-10-31,15.6163
2022-11-01,15.7891
2022-11-02,14.475
2022-11-03,14.8756
2022-11-04,15.2855
2022-11-05,15.2855
2022-11-06,15.2855
2022-11-07,14.9437
2022-11-08,15.1574
2022-11-09,15.2132
2022-11-10,15.8929
2022-11-11,16.4763
2022-11-12,16.4763
2022-11-13,16.4763
2022-11-14,16.1687
2022-11-15,16.3595
2022-11-16,16.4596
2022-11-17,15.8445
2022-11-18,15.8405
2022-11-19,15.8405
2022-11-20,15.8405
2022-11-21,15.6653
2022-11-22,15.8968
2022-11-23,16.0862
2022-11-24,16.0862
2022-11-25,16.214
2022-11-26,16.214
2022-11-27,16.214
2022-11-28,16.2163
2022-11-29,16.488
2022-11-30,17.0127
2022-12-01,16.8513
2022-12-02,17.0632
2022-12-03,17.0632
2022-12-04,17.0632
2022-12-05,16.8196
2022-12-06,16.6989
2022-12-07,15.9692
2022-12-08,16.4341
2022-12-09,16.5118
2022-12-10,16.5118
2022-12-11,16.5118
2022-12-12,17.0174
2022-12-13,16.7464
2022-12-14,16.4008
2022-12-15,16.0545
2022-12-16,15.8259
2022-12-17,15.8259
2022-12-18,15.8259
2022-12-19,15.766
2022-12-20,15.994
2022-12-21,16.0984
2022-12-22,15.779
2022-12-23,16.1036
2022-12-24,16.1036
2022-12-25,16.1036
2022-12-26,16.1036
2022-12-27,16.3289
2022-12-28,15.9968
2022-12-29,16.3731
2022-12-30,14.9252
2022-12-31,14.9252
2023-01-01,14.9252
2023-01-02,14.9252
2023-01-03,15.0539
2023-01-04,15.6487
2023-01-05,15.911
2023-01-06,16.1718
2023-01-07,16.1718
2023-01-08,16.1718
2023-01-09,16.3935
2023-01-10,16.4889
2023-01-11,16.5182
2023-01-12,16.7612
2023-01-13,17.1001
2023-01-14,17.1001
2023-01-15,17.1001
2023-01-16,17.1001
2023-01-17,17.3485
2023-01-18,17.0629
2023-01-19,17.207
2023-01-20,17.4266
2023-01-21,17.4266
2023-01-22,17.4266
2023-01-23,17.8622
2023-01-24,17.868
2023-01-25,17.7798
2023-01-26,18.087
2023-01-27,18.3406
2023-01-28,18.3406
2023-01-29,18.3406
2023-01-30,18.1313
2023-01-31,18.1094
2023-02-01,18.1979
2023-02-02,18.266
2023-02-03,18.2688
2023-02-04,18.2688
2023-02-05,18.2688
2023-02-06,18.382
2023-02-07,18.513
2023-02-08,18.0408
2023-02-09,18.1248
2023-02-10,17.4576
2023-02-11,17.4576
2023-02-12,17.4576
2023-02-13,18.0253
2023-02-14,18.3903
2023-02-15,18.7365
2023-02-16,18.5586
2023-02-17,18.3216
2023-02-18,18.3216
2023-02-19,18.3216
2023-02-20,18.3216
2023-02-21,18.044
2023-02-22,18.0532
2023-02-23,17.5089
2023-02-24,17.7007
2023-02-25,17.7007
2023-02-26,17.7007
2023-02-27,18.2069
2023-02-28,18.2284
2023-03-01,18.4374
2023-03-02,18.6257
2023-03-03,18.9398
2023-03-04,18.9398
2023-03-05,18.9398
2023-03-06,18.8884
2023-03-07,18.6336
2023-03-08,18.6628
2023-03-09,18.0911
2023-03-10,17.9074
2023-03-11,17.9074
2023-03-12,17.9074
2023-03-13,17.6004
2023-03-14,17.8724
2023-03-15,17.4295
2023-03-16,17.6079
