,NOC US Equity
2020-05-04,16.6556
2020-05-05,16.9153
2020-05-06,16.6753
2020-05-07,16.722
2020-05-08,16.8695
2020-05-09,16.8695
2020-05-10,16.8695
2020-05-11,16.8619
2020-05-12,16.7795
2020-05-13,16.5673
2020-05-14,16.2089
2020-05-15,16.6165
2020-05-16,16.6165
2020-05-17,16.6165
2020-05-18,17.0174
2020-05-19,16.8434
2020-05-20,16.5648
2020-05-21,16.8888
2020-05-22,16.7963
2020-05-23,16.7963
2020-05-24,16.7963
2020-05-25,16.7963
2020-05-26,16.7241
2020-05-27,17.5137
2020-05-28,17.5032
2020-05-29,17.1867
2020-05-30,17.1867
2020-05-31,17.1867
2020-06-01,16.9964
2020-06-02,16.8447
2020-06-03,17.2187
2020-06-04,17.2094
2020-06-05,17.4767
2020-06-06,17.4767
2020-06-07,17.4767
2020-06-08,17.7578
2020-06-09,17.4948
2020-06-10,17.441
2020-06-11,16.5896
2020-06-12,16.4505
2020-06-13,16.4505
2020-06-14,16.4505
2020-06-15,16.2799
2020-06-16,16.7472
2020-06-17,16.6442
2020-06-18,16.4568
2020-06-19,16.2395
2020-06-20,16.2395
2020-06-21,16.2395
2020-06-22,16.3614
2020-06-23,16.0059
2020-06-24,15.7878
2020-06-25,15.7811
2020-06-26,15.7857
2020-06-27,15.7857
2020-06-28,15.7857
2020-06-29,16.0866
2020-06-30,15.6077
2020-07-01,15.6368
2020-07-02,15.7128
2020-07-03,15.7128
2020-07-04,15.7128
2020-07-05,15.7128
2020-07-06,15.8137
2020-07-07,15.4844
2020-07-08,15.3445
2020-07-09,14.7155
2020-07-10,14.9667
2020-07-11,14.9667
2020-07-12,14.9667
2020-07-13,14.9812
2020-07-14,15.1141
2020-07-15,15.3304
2020-07-16,15.4504
2020-07-17,15.5828
2020-07-18,15.5828
2020-07-19,15.5828
2020-07-20,15.3607
2020-07-21,15.6389
2020-07-22,15.9632
2020-07-23,15.8411
2020-07-24,15.8257
2020-07-25,15.8257
2020-07-26,15.8257
2020-07-27,15.6318
2020-07-28,15.8332
2020-07-29,15.9324
2020-07-30,16.3797
2020-07-31,16.3382
2020-08-01,16.3382
2020-08-02,16.3382
2020-08-03,16.2792
2020-08-04,16.3382
2020-08-05,16.5333
2020-08-06,16.3934
2020-08-07,16.5151
2020-08-08,16.5151
2020-08-09,16.5151
2020-08-10,16.7833
2020-08-11,17.0374
2020-08-12,16.9357
2020-08-13,16.9033
2020-08-14,17.0461
2020-08-15,17.0461
2020-08-16,17.0461
2020-08-17,16.9506
2020-08-18,16.8609
2020-08-19,16.8738
2020-08-20,16.8223
2020-08-21,16.8717
2020-08-22,16.8717
2020-08-23,16.8717
2020-08-24,17.1441
2020-08-25,17.0852
2020-08-26,17.0191
2020-08-27,17.3339
2020-08-28,17.1578
2020-08-29,17.1578
2020-08-30,17.1578
2020-08-31,17.069
2020-09-01,16.9764
2020-09-02,17.3077
2020-09-03,17.0532
2020-09-04,16.9203
2020-09-05,16.9203
2020-09-06,16.9203
2020-09-07,16.9203
2020-09-08,16.7347
2020-09-09,16.9361
2020-09-10,16.5462
2020-09-11,16.9141
2020-09-12,16.9141
2020-09-13,16.9141
2020-09-14,16.8962
2020-09-15,16.8784
2020-09-16,17.1047
2020-09-17,17.12
2020-09-18,17.0229
2020-09-19,17.0229
2020-09-20,17.0229
2020-09-21,16.3747
2020-09-22,16.6616
2020-09-23,16.4648
2020-09-24,16.3261
2020-09-25,16.4623
2020-09-26,16.4623
2020-09-27,16.4623
2020-09-28,16.5254
2020-09-29,16.3494
2020-09-30,15.5973
2020-10-01,15.4458
2020-10-02,15.5339
2020-10-03,15.5339
2020-10-04,15.5339
2020-10-05,15.4611
2020-10-06,15.3289
2020-10-07,15.5315
2020-10-08,15.7699
2020-10-09,15.5887
2020-10-10,15.5887
2020-10-11,15.5887
2020-10-12,15.6426
2020-10-13,15.4783
2020-10-14,15.5726
2020-10-15,15.5698
2020-10-16,15.6282
2020-10-17,15.6282
2020-10-18,15.6282
2020-10-19,15.4261
2020-10-20,15.3322
2020-10-21,15.3042
2020-10-22,15.0828
2020-10-23,15.3068
2020-10-24,15.3068
2020-10-25,15.3068
2020-10-26,15.3649
2020-10-27,15.047
2020-10-28,14.6986
2020-10-29,14.6464
2020-10-30,14.5405
2020-10-31,14.5405
2020-11-01,14.5405
2020-11-02,14.8209
2020-11-03,15.1582
2020-11-04,15.6037
2020-11-05,15.2644
2020-11-06,15.0157
2020-11-07,15.0157
2020-11-08,15.0157
2020-11-09,15.0124
2020-11-10,15.5571
2020-11-11,15.3698
2020-11-12,15.2162
2020-11-13,15.4418
2020-11-14,15.4418
2020-11-15,15.4418
2020-11-16,15.4838
2020-11-17,15.4797
2020-11-18,15.3961
2020-11-19,15.35
2020-11-20,15.224
2020-11-21,15.224
2020-11-22,15.224
2020-11-23,15.2269
2020-11-24,15.3706
2020-11-25,15.4645
2020-11-26,15.4645
2020-11-27,15.208
2020-11-28,15.208
2020-11-29,15.208
2020-11-30,15.0527
2020-12-01,15.005
2020-12-02,14.909
2020-12-03,15.1009
2020-12-04,15.2574
2020-12-05,15.2574
2020-12-06,15.2574
2020-12-07,15.0009
2020-12-08,15.0404
2020-12-09,15.1133
2020-12-10,14.895
2020-12-11,14.9832
2020-12-12,14.9832
2020-12-13,14.9832
2020-12-14,14.8773
2020-12-15,14.8983
2020-12-16,15.0425
2020-12-17,14.9877
2020-12-18,15.0886
2020-12-19,15.0886
2020-12-20,15.0886
2020-12-21,14.8613
2020-12-22,14.8082
2020-12-23,14.9869
2020-12-24,14.9432
2020-12-25,14.9432
2020-12-26,14.9432
2020-12-27,14.9432
2020-12-28,15.084
2020-12-29,15.0005
2020-12-30,15.0672
2020-12-31,15.1935
2021-01-01,15.1935
2021-01-02,15.1935
2021-01-03,15.1935
2021-01-04,14.785
2021-01-05,14.8601
2021-01-06,14.9647
2021-01-07,14.6956
2021-01-08,14.5213
2021-01-09,14.5213
2021-01-10,14.5213
2021-01-11,14.7842
2021-01-12,14.8991
2021-01-13,14.9778
2021-01-14,15.1238
2021-01-15,15.0307
2021-01-16,15.0307
2021-01-17,15.0307
2021-01-18,15.0307
2021-01-19,14.9187
2021-01-20,14.9499
2021-01-21,14.8716
2021-01-22,14.9245
2021-01-23,14.9245
2021-01-24,14.9245
2021-01-25,14.9733
2021-01-26,14.7174
2021-01-27,14.6817
2021-01-28,14.7143
2021-01-29,14.451
2021-01-30,14.451
2021-01-31,14.451
2021-02-01,14.6847
2021-02-02,15.0001
2021-02-03,15.0305
2021-02-04,15.076
2021-02-05,14.9505
2021-02-06,14.9505
2021-02-07,14.9505
2021-02-08,15.0055
2021-02-09,15.1552
2021-02-10,15.149
2021-02-11,14.985
2021-02-12,14.8919
2021-02-13,14.8919
2021-02-14,14.8919
2021-02-15,14.8919
2021-02-16,14.6261
2021-02-17,14.8845
2021-02-18,14.9124
2021-02-19,14.8869
2021-02-20,14.8869
2021-02-21,14.8869
2021-02-22,14.9156
2021-02-23,14.946
2021-02-24,15.0711
2021-02-25,15.0776
2021-02-26,14.6581
2021-02-27,14.6581
2021-02-28,14.6581
2021-03-01,14.7319
2021-03-02,14.9501
2021-03-03,14.9632
2021-03-04,14.898
2021-03-05,15.0374
2021-03-06,15.0374
2021-03-07,15.0374
2021-03-08,15.2306
2021-03-09,14.9304
2021-03-10,15.0001
2021-03-11,14.9759
2021-03-12,15.0735
2021-03-13,15.0735
2021-03-14,15.0735
2021-03-15,15.2355
2021-03-16,15.2396
2021-03-17,15.4336
2021-03-18,15.6129
2021-03-19,15.3549
2021-03-20,15.3549
2021-03-21,15.3549
2021-03-22,15.5829
2021-03-23,15.5801
2021-03-24,15.6576
2021-03-25,15.8692
2021-03-26,15.7802
2021-03-27,15.7802
2021-03-28,15.7802
2021-03-29,15.9496
2021-03-30,15.9303
2021-03-31,10.8446
2021-04-01,10.8054
2021-04-02,10.8054
2021-04-03,10.8054
2021-04-04,10.8054
2021-04-05,10.7212
2021-04-06,10.735
2021-04-07,10.8109
2021-04-08,10.8691
2021-04-09,10.9726
2021-04-10,10.9726
2021-04-11,10.9726
2021-04-12,10.9926
2021-04-13,10.9364
2021-04-14,11.0232
2021-04-15,11.0981
2021-04-16,11.1478
2021-04-17,11.1478
2021-04-18,11.1478
2021-04-19,11.0994
2021-04-20,11.113
2021-04-21,11.1232
2021-04-22,11.0667
2021-04-23,11.0291
2021-04-24,11.0291
2021-04-25,11.0291
2021-04-26,10.9145
2021-04-27,10.9705
2021-04-28,10.9299
2021-04-29,11.3043
2021-04-30,11.3644
2021-05-01,11.3644
2021-05-02,11.3644
2021-05-03,11.5417
2021-05-04,11.7343
2021-05-05,11.8659
2021-05-06,11.7864
2021-05-07,11.8021
2021-05-08,11.8021
2021-05-09,11.8021
2021-05-10,11.8878
2021-05-11,11.7391
2021-05-12,11.5999
2021-05-13,11.7867
2021-05-14,11.8286
2021-05-15,11.8286
2021-05-16,11.8286
2021-05-17,11.8627
2021-05-18,11.7478
2021-05-19,11.8094
2021-05-20,11.8381
2021-05-21,11.7975
2021-05-22,11.7975
2021-05-23,11.7975
2021-05-24,11.844
2021-05-25,11.7848
2021-05-26,11.6964
2021-05-27,11.7975
2021-05-28,11.6734
2021-05-29,11.6734
2021-05-30,11.6734
2021-05-31,11.6734
2021-06-01,11.6667
2021-06-02,11.7097
2021-06-03,11.6907
2021-06-04,11.9882
2021-06-05,11.9882
2021-06-06,11.9882
2021-06-07,11.8348
2021-06-08,11.8151
2021-06-09,11.8554
2021-06-10,11.853
2021-06-11,11.9219
2021-06-12,11.9219
2021-06-13,11.9219
2021-06-14,11.8454
2021-06-15,11.9203
2021-06-16,11.8448
2021-06-17,11.7499
2021-06-18,11.7091
2021-06-19,11.7091
2021-06-20,11.7091
2021-06-21,11.874
2021-06-22,11.8546
2021-06-23,11.7927
2021-06-24,11.7764
2021-06-25,11.8746
2021-06-26,11.8746
2021-06-27,11.8746
2021-06-28,11.7908
2021-06-29,11.5231
2021-06-30,11.446
2021-07-01,11.5583
2021-07-02,11.6007
2021-07-03,11.6007
2021-07-04,11.6007
2021-07-05,11.6007
2021-07-06,11.5591
2021-07-07,11.6559
2021-07-08,11.6205
2021-07-09,11.6709
2021-07-10,11.6709
2021-07-11,11.6709
2021-07-12,11.631
2021-07-13,11.5521
2021-07-14,11.4596
2021-07-15,11.4645
2021-07-16,11.4293
2021-07-17,11.4293
2021-07-18,11.4293
2021-07-19,11.2199
2021-07-20,11.3532
2021-07-21,11.3931
2021-07-22,11.3342
2021-07-23,11.3891
2021-07-24,11.3891
2021-07-25,11.3891
2021-07-26,11.3073
2021-07-27,11.413
2021-07-28,11.3569
2021-07-29,11.4539
2021-07-30,11.3834
2021-07-31,11.3834
2021-08-01,11.3834
2021-08-02,11.352
2021-08-03,11.4213
2021-08-04,11.2295
2021-08-05,11.2688
2021-08-06,11.3592
2021-08-07,11.3592
2021-08-08,11.3592
2021-08-09,11.3293
2021-08-10,11.3744
2021-08-11,11.4656
2021-08-12,11.4058
2021-08-13,11.3858
2021-08-14,11.3858
2021-08-15,11.3858
2021-08-16,11.5328
2021-08-17,11.5331
2021-08-18,11.3872
2021-08-19,11.332
2021-08-20,11.3829
2021-08-21,11.3829
2021-08-22,11.3829
2021-08-23,11.3808
2021-08-24,11.3768
2021-08-25,11.3738
2021-08-26,11.4832
2021-08-27,11.432
2021-08-28,11.432
2021-08-29,11.432
2021-08-30,11.5061
2021-08-31,11.5083
2021-09-01,11.4357
2021-09-02,11.5243
2021-09-03,11.4611
2021-09-04,11.4611
2021-09-05,11.4611
2021-09-06,11.4611
2021-09-07,11.273
2021-09-08,11.3136
2021-09-09,11.217
2021-09-10,11.1455
2021-09-11,11.1455
2021-09-12,11.1455
2021-09-13,11.1349
2021-09-14,11.0823
2021-09-15,11.1893
2021-09-16,11.0271
2021-09-17,11.0426
2021-09-18,11.0426
2021-09-19,11.0426
2021-09-20,11.0044
2021-09-21,10.9066
2021-09-22,10.9967
2021-09-23,11.0605
2021-09-24,11.1882
2021-09-25,11.1882
2021-09-26,11.1882
2021-09-27,11.2285
2021-09-28,11.2576
2021-09-29,11.3824
2021-09-30,11.1779
2021-10-01,11.1982
2021-10-02,11.1982
2021-10-03,11.1982
2021-10-04,11.3237
2021-10-05,11.4349
2021-10-06,11.6315
2021-10-07,11.7736
2021-10-08,11.959
2021-10-09,11.959
2021-10-10,11.959
2021-10-11,12.0499
2021-10-12,11.9683
2021-10-13,11.9321
2021-10-14,11.9648
2021-10-15,12.108
2021-10-16,12.108
2021-10-17,12.108
2021-10-18,12.0692
2021-10-19,12.2121
2021-10-20,12.2538
2021-10-21,12.3038
2021-10-22,12.3946
2021-10-23,12.3946
2021-10-24,12.3946
2021-10-25,12.4055
2021-10-26,12.14
2021-10-27,11.9176
2021-10-28,11.045
2021-10-29,11.0079
2021-10-30,11.0079
2021-10-31,11.0079
2021-11-01,10.9459
2021-11-02,10.9027
2021-11-03,10.9265
2021-11-04,10.9932
2021-11-05,11.1949
2021-11-06,11.1949
2021-11-07,11.1949
2021-11-08,11.1661
2021-11-09,11.1988
2021-11-10,11.1355
2021-11-11,11.079
2021-11-12,11.0715
2021-11-13,11.0715
2021-11-14,11.0715
2021-11-15,11.0806
2021-11-16,10.9394
2021-11-17,10.9226
2021-11-18,10.8562
2021-11-19,10.9009
2021-11-20,10.9009
2021-11-21,10.9009
2021-11-22,11.163
2021-11-23,11.1907
2021-11-24,11.1164
2021-11-25,11.1164
2021-11-26,10.9231
2021-11-27,10.9231
2021-11-28,10.9231
2021-11-29,10.9862
2021-11-30,10.7876
2021-12-01,10.7139
2021-12-02,10.8863
2021-12-03,11.0241
2021-12-04,11.0241
2021-12-05,11.0241
2021-12-06,11.1842
2021-12-07,11.1504
2021-12-08,11.1876
2021-12-09,11.2862
2021-12-10,11.3699
2021-12-11,11.3699
2021-12-12,11.3699
2021-12-13,11.5339
2021-12-14,11.5049
2021-12-15,11.5729
2021-12-16,11.5703
2021-12-17,11.5373
2021-12-18,11.5373
2021-12-19,11.5373
2021-12-20,11.3409
2021-12-21,11.5642
2021-12-22,11.5988
2021-12-23,11.6343
2021-12-24,11.6343
2021-12-25,11.6343
2021-12-26,11.6343
2021-12-27,11.7139
2021-12-28,11.7432
2021-12-29,11.7343
2021-12-30,11.7222
2021-12-31,12.8271
2022-01-01,12.8271
2022-01-02,12.8271
2022-01-03,12.7839
2022-01-04,13.1054
2022-01-05,13.0493
2022-01-06,13.1133
2022-01-07,13.2017
2022-01-08,13.2017
2022-01-09,13.2017
2022-01-10,13.2525
2022-01-11,13.2067
2022-01-12,13.0645
2022-01-13,13.1228
2022-01-14,13.2867
2022-01-15,13.2867
2022-01-16,13.2867
2022-01-17,13.2867
2022-01-18,13.2356
2022-01-19,13.2362
2022-01-20,13.1172
2022-01-21,13.1565
2022-01-22,13.1565
2022-01-23,13.1565
2022-01-24,13.2757
2022-01-25,13.2791
2022-01-26,13.2805
2022-01-27,12.299
2022-01-28,12.4705
2022-01-29,12.4705
2022-01-30,12.4705
2022-01-31,12.186
2022-02-01,12.2048
2022-02-02,12.2158
2022-02-03,12.294
2022-02-04,12.1819
2022-02-05,12.1819
2022-02-06,12.1819
2022-02-07,12.2761
2022-02-08,12.4462
2022-02-09,12.5854
2022-02-10,12.5208
2022-02-11,12.9987
2022-02-12,12.9987
2022-02-13,12.9987
2022-02-14,12.7578
2022-02-15,12.5968
2022-02-16,12.8423
2022-02-17,12.9653
2022-02-18,12.7758
2022-02-19,12.7758
2022-02-20,12.7758
2022-02-21,12.7758
2022-02-22,12.7614
2022-02-23,12.633
2022-02-24,12.8929
2022-02-25,13.2846
2022-02-26,13.2846
2022-02-27,13.2846
2022-02-28,14.1815
2022-03-01,14.5672
2022-03-02,14.4923
2022-03-03,14.3901
2022-03-04,14.9116
2022-03-05,14.9116
2022-03-06,14.9116
2022-03-07,15.1708
2022-03-08,14.3768
2022-03-09,14.3965
2022-03-10,14.2498
2022-03-11,14.0202
2022-03-12,14.0202
2022-03-13,14.0202
2022-03-14,14.1617
2022-03-15,14.3384
2022-03-16,13.6923
2022-03-17,13.813
2022-03-18,13.7896
2022-03-19,13.7896
2022-03-20,13.7896
2022-03-21,14.3047
2022-03-22,14.2965
2022-03-23,14.3136
2022-03-24,14.5249
2022-03-25,14.6246
2022-03-26,14.6246
2022-03-27,14.6246
2022-03-28,14.3103
2022-03-29,14.2967
2022-03-30,14.4907
2022-03-31,22.0408
2022-04-01,22.3579
2022-04-02,22.3579
2022-04-03,22.3579
2022-04-04,22.2049
2022-04-05,22.2767
2022-04-06,22.5881
2022-04-07,22.9771
2022-04-08,22.68
2022-04-09,22.68
2022-04-10,22.68
2022-04-11,22.6165
2022-04-12,22.6641
2022-04-13,22.7159
2022-04-14,22.8279
2022-04-15,22.8279
2022-04-16,22.8279
2022-04-17,22.8279
2022-04-18,22.7602
2022-04-19,22.7113
2022-04-20,22.6691
2022-04-21,21.8354
2022-04-22,22.0005
2022-04-23,22.0005
2022-04-24,22.0005
2022-04-25,21.8593
2022-04-26,21.7962
2022-04-27,21.6817
2022-04-28,21.8763
2022-04-29,21.6356
2022-04-30,21.6356
2022-05-01,21.6356
2022-05-02,21.6031
2022-05-03,22.13
2022-05-04,22.6023
2022-05-05,22.7729
2022-05-06,22.858
2022-05-07,22.858
2022-05-08,22.858
2022-05-09,22.2439
2022-05-10,22.0766
2022-05-11,21.931
2022-05-12,22.1104
2022-05-13,22.1959
2022-05-14,22.1959
2022-05-15,22.1959
2022-05-16,22.4149
2022-05-17,22.465
2022-05-18,22.281
2022-05-19,22.0153
2022-05-20,21.7996
2022-05-21,21.7996
2022-05-22,21.7996
2022-05-23,22.3603
2022-05-24,22.9581
2022-05-25,22.8129
2022-05-26,22.805
2022-05-27,22.9439
2022-05-28,22.9439
2022-05-29,22.9439
2022-05-30,22.9439
2022-05-31,22.8275
2022-06-01,22.6723
2022-06-02,22.6148
2022-06-03,23.2614
2022-06-04,23.2614
2022-06-05,23.2614
2022-06-06,23.2819
2022-06-07,23.8325
2022-06-08,23.0144
2022-06-09,22.6169
2022-06-10,22.6544
2022-06-11,22.6544
2022-06-12,22.6544
2022-06-13,22.5234
2022-06-14,22.2639
2022-06-15,22.4304
2022-06-16,22.037
2022-06-17,21.8246
2022-06-18,21.8246
2022-06-19,21.8246
2022-06-20,21.8246
2022-06-21,22.6523
2022-06-22,22.4371
2022-06-23,22.3382
2022-06-24,22.6494
2022-06-25,22.6494
2022-06-26,22.6494
2022-06-27,22.7796
2022-06-28,22.6899
2022-06-29,22.5706
2022-06-30,24.1227
2022-07-01,24.4562
2022-07-02,24.4562
2022-07-03,24.4562
2022-07-04,24.4562
2022-07-05,23.5152
2022-07-06,24.2638
2022-07-07,24.1573
2022-07-08,24.2022
2022-07-09,24.2022
2022-07-10,24.2022
2022-07-11,23.9919
2022-07-12,23.7084
2022-07-13,23.5511
2022-07-14,23.2856
2022-07-15,23.3801
2022-07-16,23.3801
2022-07-17,23.3801
2022-07-18,22.8696
2022-07-19,23.2172
2022-07-20,23.1608
2022-07-21,23.0637
2022-07-22,22.9804
2022-07-23,22.9804
2022-07-24,22.9804
2022-07-25,23.0432
2022-07-26,22.6726
2022-07-27,22.7222
2022-07-28,23.0003
2022-07-29,24.0402
2022-07-30,24.0402
2022-07-31,24.0402
2022-08-01,23.9011
2022-08-02,24.1317
2022-08-03,24.1615
2022-08-04,24.0036
2022-08-05,23.9845
2022-08-06,23.9845
2022-08-07,23.9845
2022-08-08,23.6637
2022-08-09,23.8202
2022-08-10,23.7951
2022-08-11,23.6747
2022-08-12,24.0692
2022-08-13,24.0692
2022-08-14,24.0692
2022-08-15,24.3793
2022-08-16,24.321
2022-08-17,24.6193
2022-08-18,24.6351
2022-08-19,24.5444
2022-08-20,24.5444
2022-08-21,24.5444
2022-08-22,24.2653
2022-08-23,24.2096
2022-08-24,24.4653
2022-08-25,24.7031
2022-08-26,24.3053
2022-08-27,24.3053
2022-08-28,24.3053
2022-08-29,24.3342
2022-08-30,24.1266
2022-08-31,24.0015
2022-09-01,24.1006
2022-09-02,23.9572
2022-09-03,23.9572
2022-09-04,23.9572
2022-09-05,23.9572
2022-09-06,24.076
2022-09-07,24.4181
2022-09-08,24.501
2022-09-09,24.5725
2022-09-10,24.5725
2022-09-11,24.5725
2022-09-12,24.1849
2022-09-13,23.616
2022-09-14,24.2947
2022-09-15,24.3032
2022-09-16,24.3083
2022-09-17,24.3083
2022-09-18,24.3083
2022-09-19,24.4304
2022-09-20,24.6827
2022-09-21,24.6346
2022-09-22,24.7874
2022-09-23,24.0368
2022-09-24,24.0368
2022-09-25,24.0368
2022-09-26,23.8475
2022-09-27,23.8377
2022-09-28,24.244
2022-09-29,23.682
2022-09-30,24.6136
2022-10-01,24.6136
2022-10-02,24.6136
2022-10-03,25.3063
2022-10-04,25.512
2022-10-05,25.2496
2022-10-06,25.2847
2022-10-07,25.7736
2022-10-08,25.7736
2022-10-09,25.7736
2022-10-10,26.122
2022-10-11,26.2786
2022-10-12,25.6066
2022-10-13,26.0144
2022-10-14,24.3376
2022-10-15,24.3376
2022-10-16,24.3376
2022-10-17,24.8283
2022-10-18,26.2557
2022-10-19,26.4407
2022-10-20,26.5095
2022-10-21,26.9696
2022-10-22,26.9696
2022-10-23,26.9696
2022-10-24,27.1181
2022-10-25,27.1537
2022-10-26,27.3445
2022-10-27,27.4235
2022-10-28,27.9877
2022-10-29,27.9877
2022-10-30,27.9877
2022-10-31,28.028
2022-11-01,27.44
2022-11-02,27.1902
2022-11-03,26.9757
2022-11-04,26.853
2022-11-05,26.853
2022-11-06,26.853
2022-11-07,27.3903
2022-11-08,27.6662
2022-11-09,27.3173
2022-11-10,27.2479
2022-11-11,25.5064
2022-11-12,25.5064
2022-11-13,25.5064
2022-11-14,25.0156
2022-11-15,25.8655
2022-11-16,26.063
2022-11-17,26.6774
2022-11-18,26.7477
2022-11-19,26.7477
2022-11-20,26.7477
2022-11-21,27.0814
2022-11-22,26.9372
2022-11-23,26.8337
2022-11-24,26.8337
2022-11-25,27.0796
2022-11-26,27.0796
2022-11-27,27.0796
2022-11-28,26.9475
2022-11-29,27.1028
2022-11-30,27.3241
2022-12-01,27.1902
2022-12-02,27.8753
2022-12-03,27.8753
2022-12-04,27.8753
2022-12-05,27.6886
2022-12-06,27.2578
2022-12-07,27.6339
2022-12-08,27.6492
2022-12-09,27.1293
2022-12-10,27.1293
2022-12-11,27.1293
2022-12-12,27.4087
2022-12-13,26.9793
2022-12-14,27.2564
2022-12-15,27.1091
2022-12-16,27.1709
2022-12-17,27.1709
2022-12-18,27.1709
2022-12-19,27.2896
2022-12-20,27.1575
2022-12-21,27.5704
2022-12-22,27.2381
2022-12-23,27.3903
2022-12-24,27.3903
2022-12-25,27.3903
2022-12-26,27.3903
2022-12-27,27.6778
2022-12-28,27.6429
2022-12-29,27.7141
2022-12-30,26.4724
2022-12-31,26.4724
2023-01-01,26.4724
2023-01-02,26.4724
2023-01-03,26.2467
2023-01-04,25.6534
2023-01-05,25.7419
2023-01-06,25.4385
2023-01-07,25.4385
2023-01-08,25.4385
2023-01-09,24.3267
2023-01-10,24.343
2023-01-11,24.2207
2023-01-12,24.0092
2023-01-13,22.8744
2023-01-14,22.8744
2023-01-15,22.8744
2023-01-16,22.8744
2023-01-17,22.6239
2023-01-18,22.2175
2023-01-19,22.0572
2023-01-20,22.4183
2023-01-21,22.4183
2023-01-22,22.4183
2023-01-23,22.423
2023-01-24,22.7838
2023-01-25,22.9539
2023-01-26,22.001
2023-01-27,21.7536
2023-01-28,21.7536
2023-01-29,21.7536
2023-01-30,21.8229
2023-01-31,22.1952
2023-02-01,21.9636
2023-02-02,21.8901
2023-02-03,21.8807
2023-02-04,21.8807
2023-02-05,21.8807
2023-02-06,22.2343
2023-02-07,22.3699
2023-02-08,22.5361
2023-02-09,22.4422
2023-02-10,22.8676
2023-02-11,22.8676
2023-02-12,22.8676
2023-02-13,22.8855
2023-02-14,23.0228
2023-02-15,22.7435
2023-02-16,22.931
2023-02-17,23.1554
2023-02-18,23.1554
2023-02-19,23.1554
2023-02-20,23.1554
2023-02-21,23.2965
2023-02-22,23.4997
2023-02-23,23.3947
2023-02-24,23.1673
2023-02-25,23.1673
2023-02-26,23.1673
2023-02-27,23.1316
2023-02-28,22.8783
2023-03-01,22.812
2023-03-02,23.0551
2023-03-03,23.0172
2023-03-04,23.0172
2023-03-05,23.0172
2023-03-06,23.1379
2023-03-07,23.2221
2023-03-08,22.9267
2023-03-09,22.6628
2023-03-10,22.6942
2023-03-11,22.6942
2023-03-12,22.6942
2023-03-13,22.6075
2023-03-14,22.4341
2023-03-15,22.2318
2023-03-16,22.2849
