,ROK US Equity
,CURRENT_EV_TO_T12M_EBIT
2023-03-04,31.4579
2023-03-05,31.4579
2023-03-06,31.7334
2023-03-07,31.1554
2023-03-08,31.431
2023-03-09,31.1173
2023-03-10,30.2034
2023-03-11,30.2034
2023-03-12,30.2034
2023-03-13,29.9195
2023-03-14,30.6887
2023-03-15,29.052
2023-03-16,29.5493
2023-03-17,28.6855
2023-03-18,28.6855
2023-03-19,28.6855
2023-03-20,29.2069
2023-03-21,29.6551
2023-03-22,29.142
2023-03-23,29.2153
2023-03-24,29.1392
2023-03-25,29.1392
2023-03-26,29.1392
2023-03-27,29.2134
2023-03-28,29.2487
2023-03-29,29.7831
2023-03-30,30.0605
2023-03-31,24.0456
2023-04-01,24.0456
2023-04-02,24.0456
2023-04-03,23.888
2023-04-04,22.974
2023-04-05,22.5662
2023-04-06,22.4918
2023-04-07,22.4918
2023-04-08,22.4918
2023-04-09,22.4918
2023-04-10,22.7165
2023-04-11,22.9565
2023-04-12,23.1461
2023-04-13,22.9266
2023-04-14,22.8675
2023-04-15,22.8675
2023-04-16,22.8675
2023-04-17,22.9069
2023-04-18,22.8354
2023-04-19,22.6501
2023-04-20,22.6143
2023-04-21,22.7325
2023-04-22,22.7325
2023-04-23,22.7325
2023-04-24,22.7785
2023-04-25,22.6946
2023-04-26,22.3809
2023-04-27,23.3452
2023-04-28,23.3299
2023-04-29,23.3299
2023-04-30,23.3299
2023-05-01,23.2744
2023-05-02,23.0094
2023-05-03,22.9809
2023-05-04,23.0226
2023-05-05,23.3306
2023-05-06,23.3306
2023-05-07,23.3306
2023-05-08,23.1613
2023-05-09,22.9174
2023-05-10,22.3575
2023-05-11,22.3867
2023-05-12,22.4867
2023-05-13,22.4867
2023-05-14,22.4867
2023-05-15,22.6531
2023-05-16,22.3494
2023-05-17,22.6889
2023-05-18,23.162
2023-05-19,23.1766
2023-05-20,23.1766
2023-05-21,23.1766
2023-05-22,23.2613
2023-05-23,22.9685
2023-05-24,22.367
2023-05-25,22.6013
2023-05-26,23.5358
2023-05-27,23.5358
2023-05-28,23.5358
2023-05-29,23.5358
2023-05-30,23.5767
2023-05-31,22.9788
2023-06-01,23.1153
2023-06-02,24.0184
2023-06-03,24.0184
2023-06-04,24.0184
2023-06-05,23.9359
2023-06-06,23.9563
2023-06-07,24.4754
2023-06-08,24.7543
2023-06-09,24.9426
2023-06-10,24.9426
2023-06-11,24.9426
2023-06-12,25.2551
2023-06-13,25.6705
2023-06-14,25.4989
2023-06-15,25.9581
2023-06-16,25.6946
2023-06-17,25.6946
2023-06-18,25.6946
2023-06-19,25.6946
2023-06-20,25.6647
2023-06-21,26.056
2023-06-22,25.6347
2023-06-23,25.5099
2023-06-24,25.5099
2023-06-25,25.5099
2023-06-26,25.8581
2023-06-27,26.1954
2023-06-28,26.0895
2023-06-29,26.3108
2023-06-30,25.6739
2023-07-01,25.6739
2023-07-02,25.6739
2023-07-03,25.6754
2023-07-04,25.6754
2023-07-05,25.5073
2023-07-06,25.3238
2023-07-07,25.3866
2023-07-08,25.3866
2023-07-09,25.3866
2023-07-10,26.1187
2023-07-11,26.2875
2023-07-12,26.387
2023-07-13,26.5925
2023-07-14,26.5056
2023-07-15,26.5056
2023-07-16,26.5056
2023-07-17,26.6009
2023-07-18,26.9052
2023-07-19,26.7012
2023-07-20,26.5995
2023-07-21,26.2126
2023-07-22,26.2126
2023-07-23,26.2126
2023-07-24,26.2868
2023-07-25,26.2698
2023-07-26,25.9924
2023-07-27,25.7347
2023-07-28,25.9458
2023-07-29,25.9458
2023-07-30,25.9458
2023-07-31,26.1569
2023-08-01,24.3621
2023-08-02,23.8941
2023-08-03,23.7366
2023-08-04,23.5086
2023-08-05,23.5086
2023-08-06,23.5086
2023-08-07,24.3303
2023-08-08,23.9837
2023-08-09,23.8602
2023-08-10,23.5397
2023-08-11,23.3223
2023-08-12,23.3223
2023-08-13,23.3223
2023-08-14,23.5326
2023-08-15,23.4267
2023-08-16,23.2496
2023-08-17,22.9912
2023-08-18,22.9947
2023-08-19,22.9947
2023-08-20,22.9947
2023-08-21,23.0858
2023-08-22,23.0724
2023-08-23,23.4183
2023-08-24,23.4839
2023-08-25,23.8256
2023-08-26,23.8256
2023-08-27,23.8256
2023-08-28,24.2308
2023-08-29,24.8096
2023-08-30,24.2675
2023-08-31,24.4447
2023-09-01,24.5837
2023-09-02,24.5837
2023-09-03,24.5837
2023-09-04,24.5837
2023-09-05,24.1002
2023-09-06,24.3317
2023-09-07,23.9054
2023-09-08,23.3703
2023-09-09,23.3703
2023-09-10,23.3703
2023-09-11,23.1606
2023-09-12,22.8211
2023-09-13,22.5662
2023-09-14,22.6799
2023-09-15,22.5472
2023-09-16,22.5472
2023-09-17,22.5472
2023-09-18,22.7964
2023-09-19,22.7279
2023-09-20,22.5451
2023-09-21,22.1053
2023-09-22,22.2761
2023-09-23,22.2761
2023-09-24,22.2761
2023-09-25,22.4921
2023-09-26,22.113
2023-09-27,22.5189
2023-09-28,22.6326
2023-09-29,20.8347
2023-09-30,20.8347
2023-10-01,20.8347
2023-10-02,20.7044
2023-10-03,20.7295
2023-10-04,21.0334
2023-10-05,20.8543
2023-10-06,21.1358
2023-10-07,21.1358
2023-10-08,21.1358
2023-10-09,21.1467
2023-10-10,21.2301
2023-10-11,21.7877
2023-10-12,21.7952
2023-10-13,21.0009
2023-10-14,21.0009
2023-10-15,21.0009
2023-10-16,21.2356
2023-10-17,21.1521
2023-10-18,20.136
2023-10-19,19.8613
2023-10-20,19.4909
2023-10-21,19.4909
2023-10-22,19.4909
2023-10-23,19.5445
2023-10-24,19.4774
2023-10-25,19.3051
2023-10-26,19.2562
2023-10-27,19.2155
2023-10-28,19.2155
2023-10-29,19.2155
2023-10-30,19.3146
2023-10-31,19.2705
2023-11-01,19.5533
2023-11-02,18.9849
2023-11-03,19.3308
2023-11-04,19.3308
2023-11-05,19.3308
2023-11-06,18.9781
2023-11-07,18.8777
2023-11-08,18.856
2023-11-09,18.8553
2023-11-10,18.9447
2023-11-11,18.9447
2023-11-12,18.9447
2023-11-13,19.1432
2023-11-14,19.5624
2023-11-15,19.7398
2023-11-16,19.9165
2023-11-17,20.0845
2023-11-18,20.0845
2023-11-19,20.0845
2023-11-20,19.8041
2023-11-21,19.687
2023-11-22,19.9179
2023-11-23,19.9179
2023-11-24,19.9314
2023-11-25,19.9314
2023-11-26,19.9314
2023-11-27,19.8001
2023-11-28,19.6775
2023-11-29,19.7662
2023-11-30,20.0967
2023-12-01,20.505
2023-12-02,20.505
2023-12-03,20.505
2023-12-04,20.3716
2023-12-05,20.0669
2023-12-06,20.2775
2023-12-07,20.2626
2023-12-08,20.3059
2023-12-09,20.3059
2023-12-10,20.3059
2023-12-11,20.3913
2023-12-12,20.6554
2023-12-13,21.1484
2023-12-14,22.2238
2023-12-15,22.0559
2023-12-16,22.0559
2023-12-17,22.0559
2023-12-18,22.1188
2023-12-19,22.4696
2023-12-20,21.9847
2023-12-21,22.2006
2023-12-22,22.2703
2023-12-23,22.2703
2023-12-24,22.2703
2023-12-25,22.2703
2023-12-26,22.4909
2023-12-27,22.5031
2023-12-28,22.4625
2023-12-29,23.9606
2023-12-30,23.9606
2023-12-31,23.9606
2024-01-01,23.9606
2024-01-02,23.6724
2024-01-03,23.4953
2024-01-04,23.5522
2024-01-05,23.5789
2024-01-06,23.5789
2024-01-07,23.5789
2024-01-08,23.6499
2024-01-09,23.4327
2024-01-10,23.3694
2024-01-11,23.5824
2024-01-12,23.5466
2024-01-13,23.5466
2024-01-14,23.5466
2024-01-15,23.5466
2024-01-16,23.1101
2024-01-17,22.8992
2024-01-18,23.2345
2024-01-19,23.4664
2024-01-20,23.4664
2024-01-21,23.4664
2024-01-22,23.6204
2024-01-23,23.5241
2024-01-24,23.2485
2024-01-25,23.522
2024-01-26,23.4348
2024-01-27,23.4348
2024-01-28,23.4348
2024-01-29,23.5487
2024-01-30,23.7314
2024-01-31,19.9415
2024-02-01,20.6255
2024-02-02,20.977
2024-02-03,20.977
2024-02-04,20.977
2024-02-05,20.8582
2024-02-06,20.4125
2024-02-07,21.048
2024-02-08,21.7292
2024-02-09,22.0659
2024-02-10,22.0659
2024-02-11,22.0659
2024-02-12,21.8684
2024-02-13,21.706
2024-02-14,21.8149
2024-02-15,21.9169
2024-02-16,21.8002
2024-02-17,21.8002
2024-02-18,21.8002
2024-02-19,21.8002
2024-02-20,21.3011
2024-02-21,21.4424
2024-02-22,21.7229
2024-02-23,21.8557
2024-02-24,21.8557
2024-02-25,21.8557
2024-02-26,21.6659
2024-02-27,21.8881
2024-02-28,22.2705
2024-02-29,22.177
2024-03-01,22.4561
2024-03-02,22.4561
2024-03-03,22.4561
2024-03-04,22.3942
2024-03-05,22.3598
2024-03-06,22.6058
2024-03-07,22.8139
2024-03-08,22.8455
2024-03-09,22.8455
2024-03-10,22.8455
2024-03-11,22.1566
2024-03-12,22.0926
2024-03-13,22.1278
2024-03-14,21.8199
2024-03-15,21.8817
2024-03-16,21.8817
2024-03-17,21.8817
2024-03-18,21.6912
2024-03-19,21.6926
2024-03-20,21.945
2024-03-21,22.5292
2024-03-22,22.2684
2024-03-23,22.2684
2024-03-24,22.2684
2024-03-25,21.9928
2024-03-26,22.1327
2024-03-27,22.6079
2024-03-28,22.6163
2024-03-29,22.6163
2024-03-30,22.6163
2024-03-31,22.6163
2024-04-01,22.0568
2024-04-02,21.836
2024-04-03,21.8114
2024-04-04,21.5619
2024-04-05,21.7664
2024-04-06,21.7664
2024-04-07,21.7664
2024-04-08,21.964
