,1981718D US Equity
,CURRENT_EV_TO_T12M_EBIT
2020-01-01,11.2664
2020-01-02,11.429
2020-01-03,11.1741
2020-01-04,11.1741
2020-01-05,11.1741
2020-01-06,11.2383
2020-01-07,11.3627
2020-01-08,11.3688
2020-01-09,11.3908
2020-01-10,11.3276
2020-01-11,11.3276
2020-01-12,11.3276
2020-01-13,11.3808
2020-01-14,11.2985
2020-01-15,11.1721
2020-01-16,11.5694
2020-01-17,11.433
2020-01-18,11.433
2020-01-19,11.433
2020-01-20,11.433
2020-01-21,11.4771
2020-01-22,11.5835
2020-01-23,11.4671
2020-01-24,11.1902
2020-01-25,11.1902
2020-01-26,11.1902
2020-01-27,10.8772
2020-01-28,10.9955
2020-01-29,10.9173
2020-01-30,11.1741
2020-01-31,10.8225
2020-02-01,10.8225
2020-02-02,10.8225
2020-02-03,10.8567
2020-02-04,11.1376
2020-02-05,11.4065
2020-02-06,11.2962
2020-02-07,11.1898
2020-02-08,11.1898
2020-02-09,11.1898
2020-02-10,11.0935
2020-02-11,11.2801
2020-02-12,11.3162
2020-02-13,11.246
2020-02-14,11.236
2020-02-15,11.236
2020-02-16,11.236
2020-02-17,11.236
2020-02-18,11.1276
2020-02-19,11.2901
2020-02-20,11.531
2020-02-21,11.0413
2020-02-22,11.0413
2020-02-23,11.0413
2020-02-24,10.5095
2020-02-25,10.0479
2020-02-26,9.9877
2020-02-27,10.074
2020-02-28,9.7689
2020-02-29,9.7689
2020-03-01,9.7689
2020-03-02,10.0579
2020-03-03,9.2672
2020-03-04,9.0124
2020-03-05,8.4946
2020-03-06,8.3501
2020-03-07,8.3501
2020-03-08,8.3501
2020-03-09,7.3968
2020-03-10,8.1173
2020-03-11,7.9808
2020-03-12,7.0496
2020-03-13,8.1554
2020-03-14,8.1554
2020-03-15,8.1554
2020-03-16,7.3146
2020-03-17,7.8905
2020-03-18,7.5453
2020-03-19,7.6256
2020-03-20,7.5293
2020-03-21,7.5293
2020-03-22,7.5293
2020-03-23,7.1259
2020-03-24,7.5995
2020-03-25,8.3621
2020-03-26,8.326
2020-03-27,8.2196
2020-03-28,8.2196
2020-03-29,8.2196
2020-03-30,8.4063
2020-03-31,8.0551
2020-04-01,7.9214
2020-04-02,8.2443
2020-04-03,8.0859
2020-04-04,8.0859
2020-04-05,8.0859
2020-04-06,8.6247
2020-04-07,8.343
2020-04-08,8.6638
2020-04-09,8.7337
2020-04-10,8.7337
2020-04-11,8.7337
2020-04-12,8.7337
2020-04-13,8.344
2020-04-14,8.6186
2020-04-15,8.2998
2020-04-16,8.3389
2020-04-17,8.6021
2020-04-18,8.6021
2020-04-19,8.6021
2020-04-20,8.7358
2020-04-21,8.6371
2020-04-22,8.6432
2020-04-23,8.5713
2020-04-24,8.4787
2020-04-25,8.4787
2020-04-26,8.4787
2020-04-27,8.7892
2020-04-28,8.8612
2020-04-29,9.2314
2020-04-30,9.0031
2020-05-01,8.7399
2020-05-02,8.7399
2020-05-03,8.7399
2020-05-04,8.5877
2020-05-05,8.343
2020-05-06,8.306
2020-05-07,8.4579
2020-05-08,8.7233
2020-05-09,8.7233
2020-05-10,8.7233
2020-05-11,8.5279
2020-05-12,8.2295
2020-05-13,7.9692
2020-05-14,8.0094
2020-05-15,7.8386
2020-05-16,7.8386
2020-05-17,7.8386
2020-05-18,8.2336
2020-05-19,7.9538
2020-05-20,8.1308
2020-05-21,8.0238
2020-05-22,7.9373
2020-05-23,7.9373
2020-05-24,7.9373
2020-05-25,7.9373
2020-05-26,8.3344
2020-05-27,8.9126
2020-05-28,8.6781
2020-05-29,8.5958
2020-05-30,8.5958
2020-05-31,8.5958
2020-06-01,8.7768
2020-06-02,8.9126
2020-06-03,9.4393
2020-06-04,10.2047
2020-06-05,10.4393
2020-06-06,10.4393
2020-06-07,10.4393
2020-06-08,10.2027
2020-06-09,9.8426
2020-06-10,9.3941
2020-06-11,8.9651
2020-06-12,9.0093
2020-06-13,9.0093
2020-06-14,9.0093
2020-06-15,9.0505
2020-06-16,9.1245
2020-06-17,9.0525
2020-06-18,9.104
2020-06-19,9.0566
2020-06-20,9.0566
2020-06-21,9.0566
2020-06-22,9.0217
2020-06-23,8.9023
2020-06-24,8.4332
2020-06-25,8.4888
2020-06-26,7.9662
2020-06-27,7.9662
2020-06-28,7.9662
2020-06-29,8.2089
2020-06-30,9.0563
2020-07-01,8.9089
2020-07-02,8.9775
2020-07-03,8.9775
2020-07-04,8.9775
2020-07-05,8.9775
2020-07-06,9.1674
2020-07-07,9.0987
2020-07-08,9.2199
2020-07-09,9.1028
2020-07-10,9.3108
2020-07-11,9.3108
2020-07-12,9.3108
2020-07-13,9.2118
2020-07-14,9.2543
2020-07-15,9.5047
2020-07-16,9.331
2020-07-17,9.0058
2020-07-18,9.0058
2020-07-19,9.0058
2020-07-20,9.0987
2020-07-21,9.3977
2020-07-22,9.3189
2020-07-23,9.3957
2020-07-24,9.3371
2020-07-25,9.3371
2020-07-26,9.3371
2020-07-27,9.0967
2020-07-28,9.0644
2020-07-29,9.1452
2020-07-30,9.0503
2020-07-31,8.9573
2020-08-01,8.9573
2020-08-02,8.9573
2020-08-03,8.9998
2020-08-04,9.1371
2020-08-05,9.1876
2020-08-06,8.9493
2020-08-07,9.1494
2020-08-08,9.1494
2020-08-09,9.1494
2020-08-10,9.0969
2020-08-11,9.3433
2020-08-12,9.3252
2020-08-13,9.2706
2020-08-14,9.3736
2020-08-15,9.3736
2020-08-16,9.3736
2020-08-17,9.2797
2020-08-18,9.3494
2020-08-19,9.513
2020-08-20,9.2646
2020-08-21,9.2464
2020-08-22,9.2464
2020-08-23,9.2464
2020-08-24,9.3858
2020-08-25,9.4807
2020-08-26,9.4585
2020-08-27,9.5958
2020-08-28,9.6221
2020-08-29,9.6221
2020-08-30,9.6221
2020-08-31,9.4605
2020-09-01,9.5231
2020-09-02,9.5595
2020-09-03,9.4383
2020-09-04,9.6039
2020-09-05,9.6039
2020-09-06,9.6039
2020-09-07,9.6039
2020-09-08,9.2787
2020-09-09,9.3595
2020-09-10,9.2848
2020-09-11,9.408
2020-09-12,9.408
2020-09-13,9.408
2020-09-14,9.507
2020-09-15,9.3009
2020-09-16,9.5292
2020-09-17,9.5211
2020-09-18,9.5777
2020-09-19,9.5777
2020-09-20,9.5777
2020-09-21,9.412
2020-09-22,9.3555
2020-09-23,9.311
2020-09-24,9.212
2020-09-25,9.3474
2020-09-26,9.3474
2020-09-27,9.3474
2020-09-28,9.6201
2020-09-29,9.5332
2020-09-30,9.616
2020-10-01,9.9736
2020-10-02,9.9534
2020-10-03,9.9534
2020-10-04,9.9534
2020-10-05,9.7817
2020-10-06,9.7817
2020-10-07,9.7817
2020-10-08,9.7817
2020-10-09,9.7817
2020-10-10,9.7817
2020-10-11,9.7817
2020-10-12,9.7817
2020-10-13,9.7817
2020-10-14,9.7817
2020-10-15,9.7817
2020-10-16,9.7817
2020-10-17,9.7817
2020-10-18,9.7817
2020-10-19,9.7817
2020-10-20,9.7817
2020-10-21,9.7817
2020-10-22,9.7817
2020-10-23,9.7817
2020-10-24,9.7817
2020-10-25,9.7817
2020-10-26,9.7817
2020-10-27,9.7817
2020-10-28,9.7817
2020-10-29,9.7817
2020-10-30,9.7817
2020-10-31,9.7817
2020-11-01,9.7817
2020-11-02,9.7817
2020-11-03,9.7817
2020-11-04,9.7817
2020-11-05,9.7817
2020-11-06,9.7817
2020-11-07,9.7817
2020-11-08,9.7817
2020-11-09,9.7817
2020-11-10,9.7817
2020-11-11,9.7817
2020-11-12,9.7817
2020-11-13,9.7817
2020-11-14,9.7817
2020-11-15,9.7817
2020-11-16,9.7817
2020-11-17,9.7817
2020-11-18,9.7817
2020-11-19,9.7817
2020-11-20,9.7817
2020-11-21,9.7817
2020-11-22,9.7817
2020-11-23,9.7817
2020-11-24,9.7817
2020-11-25,9.7817
2020-11-26,9.7817
2020-11-27,9.7817
2020-11-28,9.7817
2020-11-29,9.7817
2020-11-30,9.7817
2020-12-01,9.7817
2020-12-02,9.7817
2020-12-03,9.7817
2020-12-04,9.7817
2020-12-05,9.7817
2020-12-06,9.7817
2020-12-07,9.7817
2020-12-08,9.7817
2020-12-09,9.7817
2020-12-10,9.7817
2020-12-11,9.7817
2020-12-12,9.7817
2020-12-13,9.7817
2020-12-14,9.7817
2020-12-15,9.7817
2020-12-16,9.7817
2020-12-17,9.7817
2020-12-18,9.7817
2020-12-19,9.7817
2020-12-20,9.7817
2020-12-21,9.7817
2020-12-22,9.7817
2020-12-23,9.7817
2020-12-24,9.7817
2020-12-25,9.7817
2020-12-26,9.7817
2020-12-27,9.7817
2020-12-28,9.7817
2020-12-29,9.7817
2020-12-30,9.7817
2020-12-31,9.7817
2021-01-01,9.7817
2021-01-02,9.7817
2021-01-03,9.7817
2021-01-04,9.7817
2021-01-05,9.7817
2021-01-06,9.7817
