,DISH US Equity
2020-07-10,15.6342
2020-07-11,15.6342
2020-07-12,15.6342
2020-07-13,15.6874
2020-07-14,15.8175
2020-07-15,16.1987
2020-07-16,16.0362
2020-07-17,15.8914
2020-07-18,15.8914
2020-07-19,15.8914
2020-07-20,15.8204
2020-07-21,16.1308
2020-07-22,16.1308
2020-07-23,16.0864
2020-07-24,16.0746
2020-07-25,16.0746
2020-07-26,16.0746
2020-07-27,16.0805
2020-07-28,16.0066
2020-07-29,16.0923
2020-07-30,15.9209
2020-07-31,15.7052
2020-08-01,15.7052
2020-08-02,15.7052
2020-08-03,16.2519
2020-08-04,16.1869
2020-08-05,16.2844
2020-08-06,16.3524
2020-08-07,16.3361
2020-08-08,16.3361
2020-08-09,16.3361
2020-08-10,16.6915
2020-08-11,16.6501
2020-08-12,16.4131
2020-08-13,16.6056
2020-08-14,16.4842
2020-08-15,16.4842
2020-08-16,16.4842
2020-08-17,16.5819
2020-08-18,16.3924
2020-08-19,16.3006
2020-08-20,16.2532
2020-08-21,16.1465
2020-08-22,16.1465
2020-08-23,16.1465
2020-08-24,16.4575
2020-08-25,16.345
2020-08-26,16.4516
2020-08-27,16.496
2020-08-28,16.5286
2020-08-29,16.5286
2020-08-30,16.5286
2020-08-31,16.7359
2020-09-01,16.4546
2020-09-02,16.73
2020-09-03,16.2976
2020-09-04,16.2206
2020-09-05,16.2206
2020-09-06,16.2206
2020-09-07,16.2206
2020-09-08,15.9984
2020-09-09,16.0399
2020-09-10,15.72
2020-09-11,15.7245
2020-09-12,15.7245
2020-09-13,15.7245
2020-09-14,15.8889
2020-09-15,15.9126
2020-09-16,16.0606
2020-09-17,15.7052
2020-09-18,15.415
2020-09-19,15.415
2020-09-20,15.415
2020-09-21,15.101
2020-09-22,15.138
2020-09-23,14.6849
2020-09-24,14.6804
2020-09-25,14.6715
2020-09-26,14.6715
2020-09-27,14.6715
2020-09-28,15.064
2020-09-29,14.9973
2020-09-30,12.8337
2020-10-01,12.7716
2020-10-02,12.7132
2020-10-03,12.7132
2020-10-04,12.7132
2020-10-05,12.6797
2020-10-06,12.4364
2020-10-07,12.4538
2020-10-08,12.4737
2020-10-09,12.4116
2020-10-10,12.4116
2020-10-11,12.4116
2020-10-12,12.6748
2020-10-13,12.6996
2020-10-14,12.5928
2020-10-15,12.4886
2020-10-16,12.4935
2020-10-17,12.4935
2020-10-18,12.4935
2020-10-19,12.2204
2020-10-20,12.3446
2020-10-21,12.2875
2020-10-22,12.3173
2020-10-23,12.3893
2020-10-24,12.3893
2020-10-25,12.3893
2020-10-26,12.1435
2020-10-27,12.0814
2020-10-28,11.786
2020-10-29,11.9325
2020-10-30,11.9548
2020-10-31,11.9548
2020-11-01,11.9548
2020-11-02,12.0367
2020-11-03,12.1534
2020-11-04,12.208
2020-11-05,12.4265
2020-11-06,12.5146
2020-11-07,12.5146
2020-11-08,12.5146
2020-11-09,12.5979
2020-11-10,12.8054
2020-11-11,13.1708
2020-11-12,13.1162
2020-11-13,13.4666
2020-11-14,13.4666
2020-11-15,13.4666
2020-11-16,13.8146
2020-11-17,14.0906
2020-11-18,13.9538
2020-11-19,14.0682
2020-11-20,14.0756
2020-11-21,14.0756
2020-11-22,14.0756
2020-11-23,14.359
2020-11-24,14.6822
2020-11-25,14.6151
2020-11-26,14.6151
2020-11-27,14.5529
2020-11-28,14.5529
2020-11-29,14.5529
2020-11-30,14.543
2020-12-01,14.6101
2020-12-02,14.8189
2020-12-03,14.8661
2020-12-04,14.6847
2020-12-05,14.6847
2020-12-06,14.6847
2020-12-07,14.7493
2020-12-08,14.6623
2020-12-09,14.6076
2020-12-10,14.6275
2020-12-11,14.5778
2020-12-12,14.5778
2020-12-13,14.5778
2020-12-14,14.3342
2020-12-15,14.4957
2020-12-16,13.4592
2020-12-17,13.4343
2020-12-18,13.2056
2020-12-19,13.2056
2020-12-20,13.2056
2020-12-21,13.0267
2020-12-22,12.8054
2020-12-23,13.325
2020-12-24,13.3473
2020-12-25,13.3473
2020-12-26,13.3473
2020-12-27,13.3473
2020-12-28,13.5636
2020-12-29,13.5064
2020-12-30,13.4617
2020-12-31,11.3453
2021-01-01,11.3453
2021-01-02,11.3453
2021-01-03,11.3453
2021-01-04,11.1803
2021-01-05,11.1681
2021-01-06,11.2394
2021-01-07,11.3616
2021-01-08,11.5123
2021-01-09,11.5123
2021-01-10,11.5123
2021-01-11,11.4247
2021-01-12,11.4879
2021-01-13,11.3534
2021-01-14,11.5876
2021-01-15,11.5041
2021-01-16,11.5041
2021-01-17,11.5041
2021-01-18,11.5041
2021-01-19,11.4166
2021-01-20,11.3596
2021-01-21,11.2598
2021-01-22,11.0154
2021-01-23,11.0154
2021-01-24,11.0154
2021-01-25,11.0113
2021-01-26,11.1864
2021-01-27,10.9013
2021-01-28,10.8545
2021-01-29,10.6692
2021-01-30,10.6692
2021-01-31,10.6692
2021-02-01,10.7567
2021-02-02,10.883
2021-02-03,11.0174
2021-02-04,11.1742
2021-02-05,11.1152
2021-02-06,11.1152
2021-02-07,11.1152
2021-02-08,11.1783
2021-02-09,11.3331
2021-02-10,11.3351
2021-02-11,11.2129
2021-02-12,11.1457
2021-02-13,11.1457
2021-02-14,11.1457
2021-02-15,11.1457
2021-02-16,11.328
2021-02-17,11.3779
2021-02-18,11.6528
2021-02-19,11.6162
2021-02-20,11.6162
2021-02-21,11.6162
2021-02-22,11.3316
2021-02-23,11.0647
2021-02-24,11.1563
2021-02-25,11.1869
2021-02-26,11.1788
2021-02-27,11.1788
2021-02-28,11.1788
2021-03-01,11.4497
2021-03-02,11.5007
2021-03-03,11.6127
2021-03-04,11.4375
2021-03-05,11.6473
2021-03-06,11.6473
2021-03-07,11.6473
2021-03-08,11.8552
2021-03-09,11.7737
2021-03-10,12.0487
2021-03-11,12.0752
2021-03-12,12.3523
2021-03-13,12.3523
2021-03-14,12.3523
2021-03-15,12.6599
2021-03-16,12.6497
2021-03-17,12.6986
2021-03-18,12.4277
2021-03-19,12.3543
2021-03-20,12.3543
2021-03-21,12.3543
2021-03-22,12.4076
2021-03-23,12.0816
2021-03-24,11.996
2021-03-25,12.1448
2021-03-26,12.1183
2021-03-27,12.1183
2021-03-28,12.1183
2021-03-29,11.9757
2021-03-30,12.0674
2021-03-31,9.4964
2021-04-01,9.592
2021-04-02,9.592
2021-04-03,9.592
2021-04-04,9.592
2021-04-05,9.7338
2021-04-06,9.6924
2021-04-07,9.7418
2021-04-08,9.7593
2021-04-09,9.7131
2021-04-10,9.7131
2021-04-11,9.7131
2021-04-12,9.7752
2021-04-13,9.7019
2021-04-14,9.7322
2021-04-15,9.7354
2021-04-16,9.7848
2021-04-17,9.7848
2021-04-18,9.7848
2021-04-19,9.6239
2021-04-20,9.6063
2021-04-21,10.2515
2021-04-22,10.414
2021-04-23,10.4968
2021-04-24,10.4968
2021-04-25,10.4968
2021-04-26,10.5924
2021-04-27,10.4937
2021-04-28,10.3551
2021-04-29,10.922
2021-04-30,10.8805
2021-05-01,10.8805
2021-05-02,10.8805
2021-05-03,10.8262
2021-05-04,11.0688
2021-05-05,11.0449
2021-05-06,11.0625
2021-05-07,11.1582
2021-05-08,11.1582
2021-05-09,11.1582
2021-05-10,11.1471
2021-05-11,11.1104
2021-05-12,10.8278
2021-05-13,10.8533
2021-05-14,11.0449
2021-05-15,11.0449
2021-05-16,11.0449
2021-05-17,10.9459
2021-05-18,10.8102
2021-05-19,10.6186
2021-05-20,10.7623
2021-05-21,10.7623
2021-05-22,10.7623
2021-05-23,10.7623
2021-05-24,10.8214
2021-05-25,10.6506
2021-05-26,10.7527
2021-05-27,10.8405
2021-05-28,10.6777
2021-05-29,10.6777
2021-05-30,10.6777
2021-05-31,10.6777
2021-06-01,10.732
2021-06-02,10.9906
2021-06-03,10.8964
2021-06-04,10.9315
2021-06-05,10.9315
2021-06-06,10.9315
2021-06-07,10.9188
2021-06-08,10.6873
2021-06-09,10.186
2021-06-10,10.1253
2021-06-11,10.1269
2021-06-12,10.1269
2021-06-13,10.1269
2021-06-14,10.1205
2021-06-15,10.1413
2021-06-16,10.3121
2021-06-17,10.3009
2021-06-18,10.1221
2021-06-19,10.1221
2021-06-20,10.1221
2021-06-21,10.2722
2021-06-22,10.2371
2021-06-23,10.1876
2021-06-24,10.3057
2021-06-25,10.5005
2021-06-26,10.5005
2021-06-27,10.5005
2021-06-28,10.3951
2021-06-29,10.3919
2021-06-30,9.5122
2021-07-01,9.6066
2021-07-02,9.6273
2021-07-03,9.6273
2021-07-04,9.6273
2021-07-05,9.6273
2021-07-06,9.5018
2021-07-07,9.3808
2021-07-08,9.3129
2021-07-09,9.4679
2021-07-10,9.4679
2021-07-11,9.4679
2021-07-12,9.4384
2021-07-13,9.2833
2021-07-14,9.304
2021-07-15,9.2332
2021-07-16,9.1652
2021-07-17,9.1652
2021-07-18,9.1652
2021-07-19,9.1047
2021-07-20,9.3749
2021-07-21,9.5166
2021-07-22,9.5299
2021-07-23,9.4944
2021-07-24,9.4944
2021-07-25,9.4944
2021-07-26,9.645
2021-07-27,9.6701
2021-07-28,9.5993
2021-07-29,9.5727
2021-07-30,9.5254
2021-07-31,9.5254
2021-08-01,9.5254
2021-08-02,9.4959
2021-08-03,9.5417
2021-08-04,9.4694
2021-08-05,9.5181
2021-08-06,9.5373
2021-08-07,9.5373
2021-08-08,9.5373
2021-08-09,9.585
2021-08-10,9.718
2021-08-11,9.7816
2021-08-12,9.7121
2021-08-13,9.6574
2021-08-14,9.6574
2021-08-15,9.6574
2021-08-16,9.7151
2021-08-17,9.7136
2021-08-18,9.6515
2021-08-19,9.551
2021-08-20,9.6781
2021-08-21,9.6781
2021-08-22,9.6781
2021-08-23,9.7239
2021-08-24,9.7269
2021-08-25,9.7993
2021-08-26,9.6737
2021-08-27,9.718
2021-08-28,9.718
2021-08-29,9.718
2021-08-30,9.7402
2021-08-31,9.7831
2021-09-01,9.8909
2021-09-02,10.0757
2021-09-03,10.055
2021-09-04,10.055
2021-09-05,10.055
2021-09-06,10.055
2021-09-07,10.0505
2021-09-08,10.0358
2021-09-09,9.8274
2021-09-10,9.6589
2021-09-11,9.6589
2021-09-12,9.6589
2021-09-13,9.8821
2021-09-14,9.5481
2021-09-15,9.6944
2021-09-16,9.6574
2021-09-17,9.619
2021-09-18,9.619
2021-09-19,9.619
2021-09-20,9.5525
2021-09-21,9.4683
2021-09-22,9.5998
2021-09-23,9.6752
2021-09-24,9.7417
2021-09-25,9.7417
2021-09-26,9.7417
2021-09-27,9.953
2021-09-28,9.8126
2021-09-29,9.8643
2021-09-30,10.061
2021-10-01,10.319
2021-10-02,10.319
2021-10-03,10.319
2021-10-04,10.36
2021-10-05,10.3205
2021-10-06,10.2477
2021-10-07,10.3433
2021-10-08,10.2204
2021-10-09,10.2204
2021-10-10,10.2204
2021-10-11,10.0277
2021-10-12,9.9715
2021-10-13,9.8881
2021-10-14,10.0702
2021-10-15,10.0337
2021-10-16,10.0337
2021-10-17,10.0337
2021-10-18,10.0489
2021-10-19,10.1718
2021-10-20,10.2158
2021-10-21,10.1248
2021-10-22,10.0398
2021-10-23,10.0398
2021-10-24,10.0398
2021-10-25,10.0808
2021-10-26,9.9958
2021-10-27,9.7515
2021-10-28,9.7196
2021-10-29,9.6984
2021-10-30,9.6984
2021-10-31,9.6984
2021-11-01,9.8911
2021-11-02,9.9715
2021-11-03,10.0049
2021-11-04,9.1025
2021-11-05,9.2211
2021-11-06,9.2211
2021-11-07,9.2211
2021-11-08,9.2059
2021-11-09,9.0691
2021-11-10,9.0113
2021-11-11,8.9824
2021-11-12,9.0204
2021-11-13,9.0204
2021-11-14,9.0204
2021-11-15,8.9672
2021-11-16,8.9018
2021-11-17,8.8562
2021-11-18,8.6814
2021-11-19,8.5705
2021-11-20,8.5705
2021-11-21,8.5705
2021-11-22,8.5705
2021-11-23,8.5021
2021-11-24,8.5963
2021-11-25,8.5963
2021-11-26,8.534
2021-11-27,8.534
2021-11-28,8.534
2021-11-29,8.5021
2021-11-30,8.2163
2021-12-01,8.1099
2021-12-02,8.2072
2021-12-03,8.2132
2021-12-04,8.2132
2021-12-05,8.2132
2021-12-06,8.3653
2021-12-07,8.3501
2021-12-08,8.3744
2021-12-09,8.3546
2021-12-10,8.3501
2021-12-11,8.3501
2021-12-12,8.3501
2021-12-13,8.3987
2021-12-14,8.3637
2021-12-15,8.3607
2021-12-16,8.3759
2021-12-17,8.5203
2021-12-18,8.5203
2021-12-19,8.5203
2021-12-20,8.2315
2021-12-21,8.3364
2021-12-22,8.3713
2021-12-23,8.4625
2021-12-24,8.4625
2021-12-25,8.4625
2021-12-26,8.4625
2021-12-27,8.4641
2021-12-28,8.4595
2021-12-29,8.4002
2021-12-30,8.4595
2021-12-31,10.909
2022-01-01,10.909
2022-01-02,10.909
2022-01-03,11.0493
2022-01-04,11.1269
2022-01-05,11.0048
2022-01-06,10.9949
2022-01-07,11.2293
2022-01-08,11.2293
2022-01-09,11.2293
2022-01-10,11.1583
2022-01-11,11.3944
2022-01-12,11.5578
2022-01-13,11.5463
2022-01-14,11.5281
2022-01-15,11.5281
2022-01-16,11.5281
2022-01-17,11.5281
2022-01-18,11.4885
2022-01-19,11.1748
2022-01-20,11.0411
2022-01-21,10.7968
2022-01-22,10.7968
2022-01-23,10.7968
2022-01-24,10.6432
2022-01-25,10.6878
2022-01-26,10.6168
2022-01-27,10.5508
2022-01-28,10.6696
2022-01-29,10.6696
2022-01-30,10.6696
2022-01-31,10.7373
2022-02-01,10.7918
2022-02-02,10.7109
2022-02-03,10.6432
2022-02-04,10.6135
2022-02-05,10.6135
2022-02-06,10.6135
2022-02-07,10.5673
2022-02-08,10.6267
2022-02-09,10.8661
2022-02-10,10.8248
2022-02-11,10.7175
2022-02-12,10.7175
2022-02-13,10.7175
2022-02-14,10.6663
2022-02-15,10.8182
2022-02-16,10.7687
2022-02-17,10.4864
2022-02-18,10.3345
2022-02-19,10.3345
2022-02-20,10.3345
2022-02-21,10.3345
2022-02-22,10.2652
2022-02-23,10.105
2022-02-24,10.419
2022-02-25,10.9706
2022-02-26,10.9706
2022-02-27,10.9706
2022-02-28,10.8319
2022-03-01,10.7147
2022-03-02,10.6701
2022-03-03,10.6701
2022-03-04,10.5346
2022-03-05,10.5346
2022-03-06,10.5346
2022-03-07,10.4207
2022-03-08,10.6701
2022-03-09,10.6635
2022-03-10,10.5924
2022-03-11,10.5165
2022-03-12,10.5165
2022-03-13,10.5165
2022-03-14,10.4174
2022-03-15,10.4174
2022-03-16,10.637
2022-03-17,10.746
2022-03-18,10.7807
2022-03-19,10.7807
2022-03-20,10.7807
2022-03-21,10.7147
2022-03-22,10.7741
2022-03-23,10.7114
2022-03-24,10.6569
2022-03-25,10.6585
2022-03-26,10.6585
2022-03-27,10.6585
2022-03-28,10.7312
2022-03-29,10.7873
2022-03-30,10.8187
2022-03-31,12.8939
2022-04-01,12.9946
2022-04-02,12.9946
2022-04-03,12.9946
2022-04-04,12.9946
2022-04-05,12.9067
2022-04-06,12.8078
2022-04-07,12.6631
2022-04-08,13.0202
2022-04-09,13.0202
2022-04-10,13.0202
2022-04-11,12.9909
2022-04-12,12.9177
2022-04-13,12.9818
2022-04-14,13.1759
2022-04-15,13.1759
2022-04-16,13.1759
2022-04-17,13.1759
2022-04-18,13.1374
2022-04-19,13.2326
2022-04-20,13.1319
2022-04-21,12.8334
2022-04-22,12.7071
2022-04-23,12.7071
2022-04-24,12.7071
2022-04-25,12.8646
2022-04-26,12.7876
2022-04-27,12.6943
2022-04-28,12.6869
2022-04-29,12.3189
2022-04-30,12.3189
2022-05-01,12.3189
2022-05-02,12.176
2022-05-03,12.2419
2022-05-04,12.48
2022-05-05,12.1302
2022-05-06,11.1746
2022-05-07,11.1746
2022-05-08,11.1746
2022-05-09,11.0058
2022-05-10,11.0884
2022-05-11,10.3013
2022-05-12,10.7692
2022-05-13,10.9251
2022-05-14,10.9251
2022-05-15,10.9251
2022-05-16,10.8572
2022-05-17,11.0425
2022-05-18,10.9306
2022-05-19,10.8609
2022-05-20,10.9104
2022-05-21,10.9104
2022-05-22,10.9104
2022-05-23,10.8884
2022-05-24,10.8976
2022-05-25,11.1269
2022-05-26,11.1343
2022-05-27,11.1893
2022-05-28,11.1893
2022-05-29,11.1893
2022-05-30,11.1893
2022-05-31,11.2865
2022-06-01,11.1673
2022-06-02,11.2003
2022-06-03,11.0425
2022-06-04,11.0425
2022-06-05,11.0425
2022-06-06,11.0462
2022-06-07,11.0022
2022-06-08,10.9141
2022-06-09,10.7508
2022-06-10,10.782
2022-06-11,10.782
2022-06-12,10.782
2022-06-13,10.4536
2022-06-14,10.3325
2022-06-15,10.4334
2022-06-16,10.1674
2022-06-17,10.2371
2022-06-18,10.2371
2022-06-19,10.2371
2022-06-20,10.2371
2022-06-21,10.1289
2022-06-22,10.1344
2022-06-23,10.1968
2022-06-24,10.5563
2022-06-25,10.5563
2022-06-26,10.5563
2022-06-27,10.5545
2022-06-28,10.4242
2022-06-29,10.3857
2022-06-30,11.4127
2022-07-01,11.4999
2022-07-02,11.4999
2022-07-03,11.4999
2022-07-04,11.4999
2022-07-05,11.5177
2022-07-06,11.4503
2022-07-07,11.4385
2022-07-08,11.4939
2022-07-09,11.4939
2022-07-10,11.4939
2022-07-11,11.2423
2022-07-12,11.3117
2022-07-13,11.3394
2022-07-14,11.2562
2022-07-15,11.377
2022-07-16,11.377
2022-07-17,11.377
2022-07-18,11.379
2022-07-19,11.4702
2022-07-20,11.6742
2022-07-21,11.6069
2022-07-22,11.5653
2022-07-23,11.5653
2022-07-24,11.5653
2022-07-25,11.5058
2022-07-26,11.4305
2022-07-27,11.5217
2022-07-28,11.4365
2022-07-29,11.3018
2022-07-30,11.3018
2022-07-31,11.3018
2022-08-01,11.278
2022-08-02,11.2542
2022-08-03,11.4723
2022-08-04,11.6586
2022-08-05,11.6666
2022-08-06,11.6666
2022-08-07,11.6666
2022-08-08,11.6646
2022-08-09,11.5694
2022-08-10,11.6963
2022-08-11,11.7003
2022-08-12,11.847
2022-08-13,11.847
2022-08-14,11.847
2022-08-15,11.8688
2022-08-16,11.7201
2022-08-17,11.4941
2022-08-18,11.5179
2022-08-19,11.506
2022-08-20,11.506
2022-08-21,11.506
2022-08-22,11.3216
2022-08-23,11.3097
2022-08-24,11.3295
2022-08-25,11.5397
2022-08-26,11.3513
2022-08-27,11.3513
2022-08-28,11.3513
2022-08-29,11.2939
2022-08-30,11.2602
2022-08-31,11.2998
2022-09-01,11.391
2022-09-02,11.2324
2022-09-03,11.2324
2022-09-04,11.2324
2022-09-05,11.2324
2022-09-06,11.163
2022-09-07,11.3652
2022-09-08,11.389
2022-09-09,11.6923
2022-09-10,11.6923
2022-09-11,11.6923
2022-09-12,11.7478
2022-09-13,11.4941
2022-09-14,11.2661
2022-09-15,11.2879
2022-09-16,11.2879
2022-09-17,11.2879
2022-09-18,11.2879
2022-09-19,11.2364
2022-09-20,11.0639
2022-09-21,11.0342
2022-09-22,10.9668
2022-09-23,10.8736
2022-09-24,10.8736
2022-09-25,10.8736
2022-09-26,10.6892
2022-09-27,10.6615
2022-09-28,10.7982
2022-09-29,10.6634
2022-09-30,12.0797
2022-10-01,12.0797
2022-10-02,12.0797
2022-10-03,12.2933
2022-10-04,12.4289
2022-10-05,12.3489
2022-10-06,12.3155
2022-10-07,12.1309
2022-10-08,12.1309
2022-10-09,12.1309
2022-10-10,12.1442
2022-10-11,12.0086
2022-10-12,11.9663
2022-10-13,11.993
2022-10-14,11.8862
2022-10-15,11.8862
2022-10-16,11.8862
2022-10-17,12.0975
2022-10-18,12.1509
2022-10-19,12.0619
2022-10-20,12.102
2022-10-21,12.1398
2022-10-22,12.1398
2022-10-23,12.1398
2022-10-24,12.1331
2022-10-25,12.3288
2022-10-26,12.36
2022-10-27,12.3822
2022-10-28,12.4289
2022-10-29,12.4289
2022-10-30,12.4289
2022-10-31,12.3199
2022-11-01,12.3533
2022-11-02,12.2423
2022-11-03,12.0576
2022-11-04,11.9752
2022-11-05,11.9752
2022-11-06,11.9752
2022-11-07,12.269
2022-11-08,12.4182
2022-11-09,12.1533
2022-11-10,12.5784
2022-11-11,12.7876
2022-11-12,12.7876
2022-11-13,12.7876
2022-11-14,12.6741
2022-11-15,12.574
2022-11-16,12.5027
2022-11-17,12.4293
2022-11-18,12.3937
2022-11-19,12.3937
2022-11-20,12.3937
2022-11-21,12.3091
2022-11-22,12.4493
2022-11-23,12.5406
2022-11-24,12.5406
2022-11-25,12.5651
2022-11-26,12.5651
2022-11-27,12.5651
2022-11-28,12.4716
2022-11-29,12.4938
2022-11-30,12.5762
2022-12-01,12.4738
2022-12-02,12.4671
2022-12-03,12.4671
2022-12-04,12.4671
2022-12-05,12.2245
2022-12-06,12.2201
2022-12-07,12.2201
2022-12-08,12.2579
2022-12-09,12.2846
2022-12-10,12.2846
2022-12-11,12.2846
2022-12-12,12.4315
2022-12-13,12.5985
2022-12-14,12.5072
2022-12-15,12.3113
2022-12-16,12.2112
2022-12-17,12.2112
2022-12-18,12.2112
2022-12-19,12.091
2022-12-20,12.0798
2022-12-21,12.1021
2022-12-22,12.1511
2022-12-23,12.2223
2022-12-24,12.2223
2022-12-25,12.2223
2022-12-26,12.2223
2022-12-27,12.1644
2022-12-28,12.0086
2022-12-29,12.1466
2022-12-30,14.3518
2022-12-31,14.3518
2023-01-01,14.3518
2023-01-02,14.3518
2023-01-03,14.3674
2023-01-04,14.5542
2023-01-05,14.6061
2023-01-06,14.7669
2023-01-07,14.7669
2023-01-08,14.7669
2023-01-09,14.8136
2023-01-10,14.5568
2023-01-11,14.6139
2023-01-12,14.6164
2023-01-13,14.4686
2023-01-14,14.4686
2023-01-15,14.4686
2023-01-16,14.4686
2023-01-17,14.4712
2023-01-18,14.3259
2023-01-19,14.1365
2023-01-20,14.3155
2023-01-21,14.3155
2023-01-22,14.3155
2023-01-23,14.4867
2023-01-24,14.4141
2023-01-25,14.5179
2023-01-26,14.4478
2023-01-27,14.4452
2023-01-28,14.4452
2023-01-29,14.4452
2023-01-30,14.3311
2023-01-31,14.4426
2023-02-01,14.5827
2023-02-02,14.7565
2023-02-03,14.6216
2023-02-04,14.6216
2023-02-05,14.6216
2023-02-06,14.5127
2023-02-07,14.4867
2023-02-08,14.3233
2023-02-09,14.2014
2023-02-10,14.2558
2023-02-11,14.2558
2023-02-12,14.2558
2023-02-13,14.3233
2023-02-14,14.3466
2023-02-15,14.4478
2023-02-16,14.3674
2023-02-17,14.3804
2023-02-18,14.3804
2023-02-19,14.3804
2023-02-20,14.3804
2023-02-21,14.0639
2023-02-22,14.1028
2023-02-23,14.2822
2023-02-24,14.155
2023-02-25,14.155
2023-02-26,14.155
2023-02-27,13.8771
2023-02-28,13.672
2023-03-01,13.6123
2023-03-02,13.5604
2023-03-03,13.6253
2023-03-04,13.6253
2023-03-05,13.6253
2023-03-06,13.5396
2023-03-07,13.6538
2023-03-08,13.6175
2023-03-09,13.6409
2023-03-10,13.4435
2023-03-11,13.4435
2023-03-12,13.4435
2023-03-13,13.3786
2023-03-14,13.3059
2023-03-15,13.2748
2023-03-16,13.1839
