,PII US Equity
2020-08-09,18.4234
2020-08-10,18.4234
2020-08-11,18.4234
2020-08-12,18.4234
2020-08-13,18.4234
2020-08-14,18.4234
2020-08-15,18.4234
2020-08-16,18.4234
2020-08-17,18.4234
2020-08-18,18.4234
2020-08-19,18.4234
2020-08-20,18.4234
2020-08-21,18.4234
2020-08-22,18.4234
2020-08-23,18.4234
2020-08-24,18.4234
2020-08-25,18.4234
2020-08-26,18.4234
2020-08-27,18.4234
2020-08-28,18.4234
2020-08-29,18.4234
2020-08-30,18.4234
2020-08-31,18.4234
2020-09-01,18.4234
2020-09-02,18.4234
2020-09-03,18.4234
2020-09-04,18.4234
2020-09-05,18.4234
2020-09-06,18.4234
2020-09-07,18.4234
2020-09-08,18.4234
2020-09-09,18.4234
2020-09-10,18.4234
2020-09-11,18.4234
2020-09-12,18.4234
2020-09-13,18.4234
2020-09-14,18.4234
2020-09-15,18.4234
2020-09-16,18.4234
2020-09-17,18.4234
2020-09-18,18.4234
2020-09-19,18.4234
2020-09-20,18.4234
2020-09-21,18.4234
2020-09-22,18.4234
2020-09-23,18.4234
2020-09-24,18.4234
2020-09-25,18.4234
2020-09-26,18.4234
2020-09-27,18.4234
2020-09-28,18.4234
2020-09-29,18.4234
2020-09-30,80.8136
2020-10-01,80.9565
2020-10-02,84.0213
2020-10-03,84.0213
2020-10-04,84.0213
2020-10-05,86.3074
2020-10-06,85.8716
2020-10-07,87.7148
2020-10-08,85.6144
2020-10-09,84.7714
2020-10-10,84.7714
2020-10-11,84.7714
2020-10-12,82.9425
2020-10-13,83.1497
2020-10-14,81.3994
2020-10-15,82.914
2020-10-16,82.0352
2020-10-17,82.0352
2020-10-18,82.0352
2020-10-19,80.8922
2020-10-20,81.6423
2020-10-21,77.8917
2020-10-22,78.999
2020-10-23,78.9061
2020-10-24,78.9061
2020-10-25,78.9061
2020-10-26,78.8204
2020-10-27,79.5581
2020-10-28,79.8024
2020-10-29,79.0335
2020-10-30,78.7101
2020-10-31,78.7101
2020-11-01,78.7101
2020-11-02,80.1401
2020-11-03,81.0887
2020-11-04,82.0301
2020-11-05,85.5442
2020-11-06,83.6542
2020-11-07,83.6542
2020-11-08,83.6542
2020-11-09,77.51
2020-11-10,80.1617
2020-11-11,81.5127
2020-11-12,78.7532
2020-11-13,80.3988
2020-11-14,80.3988
2020-11-15,80.3988
2020-11-16,82.7344
2020-11-17,83.1296
2020-11-18,78.7245
2020-11-19,79.5293
2020-11-20,79.4646
2020-11-21,79.4646
2020-11-22,79.4646
2020-11-23,81.5343
2020-11-24,81.9223
2020-11-25,82.1595
2020-11-26,82.1595
2020-11-27,82.0732
2020-11-28,82.0732
2020-11-29,82.0732
2020-11-30,82.4038
2020-12-01,84.6387
2020-12-02,83.3811
2020-12-03,82.7272
2020-12-04,83.1224
2020-12-05,83.1224
2020-12-06,83.1224
2020-12-07,82.1307
2020-12-08,81.1606
2020-12-09,81.6349
2020-12-10,81.5918
2020-12-11,80.866
2020-12-12,80.866
2020-12-13,80.866
2020-12-14,81.3474
2020-12-15,82.4541
2020-12-16,82.6841
2020-12-17,83.1224
2020-12-18,84.7178
2020-12-19,84.7178
2020-12-20,84.7178
2020-12-21,84.3944
2020-12-22,85.7023
2020-12-23,84.9621
2020-12-24,84.3656
2020-12-25,84.3656
2020-12-26,84.3656
2020-12-27,84.3656
2020-12-28,83.7692
2020-12-29,82.1954
2020-12-30,82.9787
2020-12-31,32.1342
2021-01-01,32.1342
2021-01-02,32.1342
2021-01-03,32.1342
2021-01-04,32.2591
2021-01-05,33.0002
2021-01-06,35.1799
2021-01-07,35.0811
2021-01-08,34.9184
2021-01-09,34.9184
2021-01-10,34.9184
2021-01-11,35.4648
2021-01-12,36.4761
2021-01-13,35.7321
2021-01-14,35.5054
2021-01-15,35.8077
2021-01-16,35.8077
2021-01-17,35.8077
2021-01-18,35.8077
2021-01-19,37.3451
2021-01-20,38.4466
2021-01-21,38.6616
2021-01-22,38.9494
2021-01-23,38.9494
2021-01-24,38.9494
2021-01-25,39.1731
2021-01-26,40.388
2021-01-27,38.5541
2021-01-28,38.6355
2021-01-29,38.3507
2021-01-30,38.3507
2021-01-31,38.3507
2021-02-01,37.6503
2021-02-02,38.0048
2021-02-03,38.8651
2021-02-04,39.0278
2021-02-05,38.9029
2021-02-06,38.9029
2021-02-07,38.9029
2021-02-08,39.923
2021-02-09,39.8125
2021-02-10,40.3066
2021-02-11,40.6205
2021-02-12,39.952
2021-02-13,39.952
2021-02-14,39.952
2021-02-15,39.952
2021-02-16,39.3778
2021-02-17,38.9195
2021-02-18,38.6801
2021-02-19,40.0141
2021-02-20,40.0141
2021-02-21,40.0141
2021-02-22,39.7135
2021-02-23,40.3323
2021-02-24,41.2547
2021-02-25,39.8682
2021-02-26,38.8173
2021-02-27,38.8173
2021-02-28,38.8173
2021-03-01,40.741
2021-03-02,40.3148
2021-03-03,40.2914
2021-03-04,40.2039
2021-03-05,42.2384
2021-03-06,42.2384
2021-03-07,42.2384
2021-03-08,43.622
2021-03-09,43.4907
2021-03-10,43.3797
2021-03-11,44.3401
2021-03-12,44.4627
2021-03-13,44.4627
2021-03-14,44.4627
2021-03-15,45.4581
2021-03-16,44.4452
2021-03-17,43.8986
2021-03-18,43.072
2021-03-19,43.7072
2021-03-20,43.7072
2021-03-21,43.7072
2021-03-22,43.9131
2021-03-23,41.996
2021-03-24,41.1463
2021-03-25,42.2455
2021-03-26,43.2548
2021-03-27,43.2548
2021-03-28,43.2548
2021-03-29,43.0749
2021-03-30,43.7565
2021-03-31,23.8969
2021-04-01,24.1221
2021-04-02,24.1221
2021-04-03,24.1221
2021-04-04,24.1221
2021-04-05,24.5457
2021-04-06,24.3929
2021-04-07,24.5441
2021-04-08,24.5709
2021-04-09,24.6559
2021-04-10,24.6559
2021-04-11,24.6559
2021-04-12,25.1457
2021-04-13,25.3976
2021-04-14,25.7016
2021-04-15,25.3913
2021-04-16,25.711
2021-04-17,25.711
2021-04-18,25.711
2021-04-19,25.6307
2021-04-20,25.3929
2021-04-21,25.6606
2021-04-22,25.722
2021-04-23,25.9362
2021-04-24,25.9362
2021-04-25,25.9362
2021-04-26,25.6953
2021-04-27,25.4323
2021-04-28,24.4496
2021-04-29,24.4136
2021-04-30,24.8067
2021-05-01,24.8067
2021-05-02,24.8067
2021-05-03,25.2281
2021-05-04,25.1591
2021-05-05,24.9587
2021-05-06,25.3612
2021-05-07,25.51
2021-05-08,25.51
2021-05-09,25.51
2021-05-10,24.9994
2021-05-11,25.0056
2021-05-12,23.4566
2021-05-13,23.928
2021-05-14,23.9265
2021-05-15,23.9265
2021-05-16,23.9265
2021-05-17,23.643
2021-05-18,23.361
2021-05-19,23.4049
2021-05-20,23.101
2021-05-21,23.0791
2021-05-22,23.0791
2021-05-23,23.0791
2021-05-24,23.0619
2021-05-25,23.2577
2021-05-26,23.4049
2021-05-27,23.5647
2021-05-28,23.4268
2021-05-29,23.4268
2021-05-30,23.4268
2021-05-31,23.4268
2021-06-01,23.7996
2021-06-02,22.9287
2021-06-03,22.4635
2021-06-04,22.5387
2021-06-05,22.5387
2021-06-06,22.5387
2021-06-07,22.4432
2021-06-08,22.5481
2021-06-09,22.2646
2021-06-10,22.8191
2021-06-11,23.4065
2021-06-12,23.4065
2021-06-13,23.4065
2021-06-14,23.1668
2021-06-15,23.3454
2021-06-16,23.5067
2021-06-17,23.4738
2021-06-18,23.3908
2021-06-19,23.3908
2021-06-20,23.3908
2021-06-21,23.6696
2021-06-22,23.8294
2021-06-23,23.3093
2021-06-24,23.5834
2021-06-25,23.8403
2021-06-26,23.8403
2021-06-27,23.8403
2021-06-28,23.928
2021-06-29,24.1614
2021-06-30,10.6546
2021-07-01,10.475
2021-07-02,10.5412
2021-07-03,10.5412
2021-07-04,10.5412
2021-07-05,10.5412
2021-07-06,10.4395
2021-07-07,10.5003
2021-07-08,10.4054
2021-07-09,10.5993
2021-07-10,10.5993
2021-07-11,10.5993
2021-07-12,10.5699
2021-07-13,10.2252
2021-07-14,10.2443
2021-07-15,10.1719
2021-07-16,10.0286
2021-07-17,10.0286
2021-07-18,10.0286
2021-07-19,10.0497
2021-07-20,10.5126
2021-07-21,10.5378
2021-07-22,10.4395
2021-07-23,10.4675
2021-07-24,10.4675
2021-07-25,10.4675
2021-07-26,10.7938
2021-07-27,10.1464
2021-07-28,9.9985
2021-07-29,10.0984
2021-07-30,10.1572
2021-07-31,10.1572
2021-08-01,10.1572
2021-08-02,10.1248
2021-08-03,10.372
2021-08-04,10.3031
2021-08-05,10.2774
2021-08-06,10.1842
2021-08-07,10.1842
2021-08-08,10.1842
2021-08-09,9.9998
2021-08-10,10.2126
2021-08-11,10.4429
2021-08-12,10.4213
2021-08-13,10.2504
2021-08-14,10.2504
2021-08-15,10.2504
2021-08-16,10.3112
2021-08-17,10.01
2021-08-18,9.8472
2021-08-19,9.6459
2021-08-20,9.7189
2021-08-21,9.7189
2021-08-22,9.7189
2021-08-23,9.754
2021-08-24,9.8938
2021-08-25,9.8391
2021-08-26,9.6236
2021-08-27,9.6169
2021-08-28,9.6169
2021-08-29,9.6169
2021-08-30,9.6493
2021-08-31,9.3933
2021-09-01,9.3454
2021-09-02,9.3494
2021-09-03,9.4595
2021-09-04,9.4595
2021-09-05,9.4595
2021-09-06,9.4595
2021-09-07,9.1759
2021-09-08,9.0921
2021-09-09,9.242
2021-09-10,9.4021
2021-09-11,9.4021
2021-09-12,9.4021
2021-09-13,9.5264
2021-09-14,9.3859
2021-09-15,9.5595
2021-09-16,9.5473
2021-09-17,9.3886
2021-09-18,9.3886
2021-09-19,9.3886
2021-09-20,9.2191
2021-09-21,9.1576
2021-09-22,9.313
2021-09-23,9.4352
2021-09-24,9.4649
2021-09-25,9.4649
2021-09-26,9.4649
2021-09-27,9.5109
2021-09-28,9.5561
2021-09-29,9.6736
2021-09-30,10.5729
2021-10-01,10.6909
2021-10-02,10.6909
2021-10-03,10.6909
2021-10-04,10.7377
2021-10-05,10.789
2021-10-06,10.6991
2021-10-07,10.8959
2021-10-08,11.1506
2021-10-09,11.1506
2021-10-10,11.1506
2021-10-11,11.1209
2021-10-12,11.0667
2021-10-13,11.0259
2021-10-14,11.2316
2021-10-15,11.3779
2021-10-16,11.3779
2021-10-17,11.3779
2021-10-18,11.5041
2021-10-19,11.4113
2021-10-20,11.0719
2021-10-21,11.1833
2021-10-22,11.0533
2021-10-23,11.0533
2021-10-24,11.0533
2021-10-25,11.063
2021-10-26,10.3327
2021-10-27,10.4063
2021-10-28,10.2598
2021-10-29,10.236
2021-10-30,10.236
2021-10-31,10.236
2021-11-01,10.6168
2021-11-02,10.7232
2021-11-03,10.837
2021-11-04,10.8875
2021-11-05,10.8853
2021-11-06,10.8853
2021-11-07,10.8853
2021-11-08,10.8734
2021-11-09,10.6666
2021-11-10,10.5952
2021-11-11,10.5863
2021-11-12,10.9277
2021-11-13,10.9277
2021-11-14,10.9277
2021-11-15,11.0199
2021-11-16,10.9969
2021-11-17,10.7485
2021-11-18,10.7023
2021-11-19,10.5893
2021-11-20,10.5893
2021-11-21,10.5893
2021-11-22,10.8972
2021-11-23,10.7299
2021-11-24,10.7886
2021-11-25,10.7886
2021-11-26,10.5625
2021-11-27,10.5625
2021-11-28,10.5625
2021-11-29,10.3193
2021-11-30,10.001
2021-12-01,9.9341
2021-12-02,10.1215
2021-12-03,9.9668
2021-12-04,9.9668
2021-12-05,9.9668
2021-12-06,10.0426
2021-12-07,9.9623
2021-12-08,9.9772
2021-12-09,9.7288
2021-12-10,9.6024
2021-12-11,9.6024
2021-12-12,9.6024
2021-12-13,9.6366
2021-12-14,9.5867
2021-12-15,9.8329
2021-12-16,9.6819
2021-12-17,9.345
2021-12-18,9.345
2021-12-19,9.345
2021-12-20,9.3138
2021-12-21,9.4603
2021-12-22,9.5146
2021-12-23,9.5905
2021-12-24,9.5905
2021-12-25,9.5905
2021-12-26,9.5905
2021-12-27,9.6447
2021-12-28,9.7437
2021-12-29,9.795
2021-12-30,9.8463
2021-12-31,11.4842
2022-01-01,11.4842
2022-01-02,11.4842
2022-01-03,11.5202
2022-01-04,11.8022
2022-01-05,11.8185
2022-01-06,11.8871
2022-01-07,11.9076
2022-01-08,11.9076
2022-01-09,11.9076
2022-01-10,12.1596
2022-01-11,12.097
2022-01-12,12.0953
2022-01-13,12.2479
2022-01-14,12.2513
2022-01-15,12.2513
2022-01-16,12.2513
2022-01-17,12.2513
2022-01-18,11.6496
2022-01-19,11.7516
2022-01-20,11.2228
2022-01-21,11.1302
2022-01-22,11.1302
2022-01-23,11.1302
2022-01-24,11.5031
2022-01-25,11.4234
2022-01-26,11.6051
2022-01-27,11.4037
2022-01-28,11.6839
2022-01-29,11.6839
2022-01-30,11.6839
2022-01-31,11.7139
2022-02-01,11.9222
2022-02-02,11.9008
2022-02-03,11.8725
2022-02-04,11.9333
2022-02-05,11.9333
2022-02-06,11.9333
2022-02-07,12.0405
2022-02-08,12.2959
2022-02-09,12.391
2022-02-10,12.3002
2022-02-11,12.4022
2022-02-12,12.4022
2022-02-13,12.4022
2022-02-14,12.2427
2022-02-15,12.5174
2022-02-16,12.8126
2022-02-17,12.6362
2022-02-18,12.6302
2022-02-19,12.6302
2022-02-20,12.6302
2022-02-21,12.6302
2022-02-22,12.4996
2022-02-23,12.2604
2022-02-24,12.0823
2022-02-25,12.2189
2022-02-26,12.2189
2022-02-27,12.2189
2022-02-28,12.3699
2022-03-01,11.9594
2022-03-02,12.3241
2022-03-03,12.4072
2022-03-04,12.0518
2022-03-05,12.0518
2022-03-06,12.0518
2022-03-07,11.3427
2022-03-08,11.2698
2022-03-09,11.6218
2022-03-10,11.4522
2022-03-11,11.0917
2022-03-12,11.0917
2022-03-13,11.0917
2022-03-14,10.9178
2022-03-15,11.0679
2022-03-16,11.1477
2022-03-17,11.0875
2022-03-18,11.3266
2022-03-19,11.3266
2022-03-20,11.3266
2022-03-21,11.156
2022-03-22,11.2652
2022-03-23,10.778
2022-03-24,11.0384
2022-03-25,11.0107
2022-03-26,11.0107
2022-03-27,11.0107
2022-03-28,11.1056
2022-03-29,11.4853
2022-03-30,11.3787
2022-03-31,12.8649
2022-04-01,12.9717
2022-04-02,12.9717
2022-04-03,12.9717
2022-04-04,13.1099
2022-04-05,12.72
2022-04-06,12.6152
2022-04-07,12.7019
2022-04-08,12.7915
2022-04-09,12.7915
2022-04-10,12.7915
2022-04-11,12.9049
2022-04-12,12.9107
2022-04-13,13.0632
2022-04-14,13.0479
2022-04-15,13.0479
2022-04-16,13.0479
2022-04-17,13.0479
2022-04-18,12.8935
2022-04-19,13.2147
2022-04-20,13.1785
2022-04-21,13.006
2022-04-22,12.659
2022-04-23,12.659
2022-04-24,12.659
2022-04-25,13.0041
2022-04-26,12.2171
2022-04-27,12.0884
2022-04-28,12.1351
2022-04-29,11.8786
2022-04-30,11.8786
2022-05-01,11.8786
2022-05-02,12.0855
2022-05-03,12.6338
2022-05-04,13.4328
2022-05-05,12.7568
2022-05-06,12.8169
2022-05-07,12.8169
2022-05-08,12.8169
2022-05-09,12.7454
2022-05-10,12.5156
2022-05-11,12.3773
2022-05-12,12.8674
2022-05-13,13.4443
2022-05-14,13.4443
2022-05-15,13.4443
2022-05-16,13.0066
2022-05-17,13.4938
2022-05-18,12.6557
2022-05-19,12.4564
2022-05-20,12.2248
2022-05-21,12.2248
2022-05-22,12.2248
2022-05-23,12.4297
2022-05-24,12.118
2022-05-25,12.6605
2022-05-26,12.854
2022-05-27,13.0524
2022-05-28,13.0524
2022-05-29,13.0524
2022-05-30,13.0524
2022-05-31,12.9856
2022-06-01,12.6958
2022-06-02,13.0047
2022-06-03,12.3611
2022-06-04,12.3611
2022-06-05,12.3611
2022-06-06,12.7015
2022-06-07,12.8359
2022-06-08,12.9761
2022-06-09,12.9551
2022-06-10,12.3744
2022-06-11,12.3744
2022-06-12,12.3744
2022-06-13,12.2133
2022-06-14,12.4374
2022-06-15,12.4927
2022-06-16,12.0579
2022-06-17,12.1265
2022-06-18,12.1265
2022-06-19,12.1265
2022-06-20,12.1265
2022-06-21,12.4669
2022-06-22,12.6309
2022-06-23,12.7892
2022-06-24,13.0829
2022-06-25,13.0829
2022-06-26,13.0829
2022-06-27,13.0209
2022-06-28,12.7387
2022-06-29,12.5871
2022-06-30,12.7391
2022-07-01,12.9108
2022-07-02,12.9108
2022-07-03,12.9108
2022-07-04,12.9108
2022-07-05,13.5799
2022-07-06,13.6408
2022-07-07,14.0107
2022-07-08,13.9881
2022-07-09,13.9881
2022-07-10,13.9881
2022-07-11,13.4995
2022-07-12,13.7791
2022-07-13,13.8557
2022-07-14,13.5436
2022-07-15,13.5809
2022-07-16,13.5809
2022-07-17,13.5809
2022-07-18,13.6113
2022-07-19,13.8939
2022-07-20,14.0313
2022-07-21,14.1873
2022-07-22,14.1912
2022-07-23,14.1912
2022-07-24,14.1912
2022-07-25,14.0852
2022-07-26,13.8142
2022-07-27,13.9331
2022-07-28,14.215
2022-07-29,14.5165
2022-07-30,14.5165
2022-07-31,14.5165
2022-08-01,14.4841
2022-08-02,14.1649
2022-08-03,14.4526
2022-08-04,14.4271
2022-08-05,14.3004
2022-08-06,14.3004
2022-08-07,14.3004
2022-08-08,14.4919
2022-08-09,14.4526
2022-08-10,14.6304
2022-08-11,14.7561
2022-08-12,14.8072
2022-08-13,14.8072
2022-08-14,14.8072
2022-08-15,14.8239
2022-08-16,15.0281
2022-08-17,14.8474
2022-08-18,15.0242
2022-08-19,14.9348
2022-08-20,14.9348
2022-08-21,14.9348
2022-08-22,14.6294
2022-08-23,14.649
2022-08-24,14.704
2022-08-25,14.9663
2022-08-26,14.486
2022-08-27,14.486
2022-08-28,14.486
2022-08-29,14.4438
2022-08-30,14.3259
2022-08-31,14.1226
2022-09-01,14.1668
2022-09-02,14.0303
2022-09-03,14.0303
2022-09-04,14.0303
2022-09-05,14.0303
2022-09-06,13.6473
2022-09-07,13.9586
2022-09-08,13.9959
2022-09-09,14.0784
2022-09-10,14.0784
2022-09-11,14.0784
2022-09-12,14.3819
2022-09-13,13.8742
2022-09-14,13.9203
2022-09-15,13.8673
2022-09-16,13.5884
2022-09-17,13.5884
2022-09-18,13.5884
2022-09-19,13.7956
2022-09-20,13.5402
2022-09-21,13.3045
2022-09-22,12.9991
2022-09-23,12.6652
2022-09-24,12.6652
2022-09-25,12.6652
2022-09-26,12.6711
2022-09-27,12.8282
2022-09-28,13.2279
2022-09-29,12.5886
2022-09-30,10.8474
2022-10-01,10.8474
2022-10-02,10.8474
2022-10-03,11.0466
2022-10-04,11.4951
2022-10-05,11.2899
2022-10-06,11.1475
2022-10-07,10.9585
2022-10-08,10.9585
2022-10-09,10.9585
2022-10-10,11.0576
2022-10-11,11.1933
2022-10-12,11.2289
2022-10-13,11.1178
2022-10-14,10.855
2022-10-15,10.855
2022-10-16,10.855
2022-10-17,11.0288
2022-10-18,11.1187
2022-10-19,10.6855
2022-10-20,10.5931
2022-10-21,10.5998
2022-10-22,10.5998
2022-10-23,10.5998
2022-10-24,10.7474
2022-10-25,10.8238
2022-10-26,10.9839
2022-10-27,11.0375
2022-10-28,11.139
2022-10-29,11.139
2022-10-30,11.139
2022-10-31,11.1208
2022-11-01,11.337
2022-11-02,11.026
2022-11-03,10.9822
2022-11-04,11.2817
2022-11-05,11.2817
2022-11-06,11.2817
2022-11-07,11.497
2022-11-08,11.6604
2022-11-09,11.3683
2022-11-10,11.9112
2022-11-11,12.36
2022-11-12,12.36
2022-11-13,12.36
2022-11-14,11.9343
2022-11-15,11.8625
2022-11-16,11.6942
2022-11-17,11.8139
2022-11-18,11.851
2022-11-19,11.851
2022-11-20,11.851
2022-11-21,11.813
2022-11-22,12.0218
2022-11-23,12.0432
2022-11-24,12.0432
2022-11-25,12.0102
2022-11-26,12.0102
2022-11-27,12.0102
2022-11-28,12.0374
2022-11-29,12.063
2022-11-30,12.1488
2022-12-01,12.1439
2022-12-02,12.3551
2022-12-03,12.3551
2022-12-04,12.3551
2022-12-05,11.8683
2022-12-06,11.9038
2022-12-07,11.6596
2022-12-08,11.4154
2022-12-09,11.4071
2022-12-10,11.4071
2022-12-11,11.4071
2022-12-12,11.681
2022-12-13,11.6398
2022-12-14,11.6299
2022-12-15,11.5086
2022-12-16,11.2586
2022-12-17,11.2586
2022-12-18,11.2586
2022-12-19,11.0284
2022-12-20,10.9459
2022-12-21,11.1571
2022-12-22,10.9575
2022-12-23,11.0524
2022-12-24,11.0524
2022-12-25,11.0524
2022-12-26,11.0524
2022-12-27,11.0284
2022-12-28,10.8411
2022-12-29,11.0334
2022-12-30,9.572
2022-12-31,9.572
2023-01-01,9.572
2023-01-02,9.572
2023-01-03,9.536
2023-01-04,9.6081
2023-01-05,9.6232
2023-01-06,9.7457
2023-01-07,9.7457
2023-01-08,9.7457
2023-01-09,9.7478
2023-01-10,9.8235
2023-01-11,9.9323
2023-01-12,10.0252
2023-01-13,9.9661
2023-01-14,9.9661
2023-01-15,9.9661
2023-01-16,9.9661
2023-01-17,10.0
2023-01-18,9.7269
2023-01-19,9.6491
2023-01-20,9.7802
2023-01-21,9.7802
2023-01-22,9.7802
2023-01-23,9.9215
2023-01-24,9.9251
2023-01-25,9.9539
2023-01-26,9.9654
2023-01-27,10.0173
2023-01-28,10.0173
2023-01-29,10.0173
2023-01-30,9.9769
2023-01-31,10.5691
2023-02-01,10.7809
2023-02-02,10.8494
2023-02-03,10.8069
2023-02-04,10.8069
2023-02-05,10.8069
2023-02-06,10.6981
2023-02-07,10.6945
2023-02-08,10.7233
2023-02-09,10.5806
2023-02-10,10.5951
2023-02-11,10.5951
2023-02-12,10.5951
2023-02-13,10.7312
2023-02-14,10.7644
2023-02-15,10.9358
2023-02-16,10.9265
2023-02-17,10.7596
2023-02-18,10.7596
2023-02-19,10.7596
2023-02-20,10.7596
2023-02-21,10.5581
2023-02-22,10.5092
2023-02-23,10.5028
2023-02-24,10.3763
2023-02-25,10.3763
2023-02-26,10.3763
2023-02-27,10.4316
2023-02-28,10.3579
2023-03-01,10.3593
2023-03-02,10.4777
2023-03-03,10.4989
2023-03-04,10.4989
2023-03-05,10.4989
2023-03-06,10.4543
2023-03-07,10.5968
2023-03-08,10.708
2023-03-09,10.3636
2023-03-10,10.1998
2023-03-11,10.1998
2023-03-12,10.1998
2023-03-13,10.1594
2023-03-14,10.1658
2023-03-15,9.9093
2023-03-16,10.0286
2023-03-17,9.8061
2023-03-18,9.8061
