,LVS US Equity
2020-04-04,14.5074
2020-04-05,14.5074
2020-04-06,15.2842
2020-04-07,15.8431
2020-04-08,16.919
2020-04-09,17.2851
2020-04-10,17.2851
2020-04-11,17.2851
2020-04-12,17.2851
2020-04-13,16.9022
2020-04-14,17.3605
2020-04-15,17.0727
2020-04-16,16.7374
2020-04-17,17.0475
2020-04-18,17.0475
2020-04-19,17.0475
2020-04-20,15.9633
2020-04-21,15.2814
2020-04-22,15.3764
2020-04-23,16.7541
2020-04-24,16.1449
2020-04-25,16.1449
2020-04-26,16.1449
2020-04-27,16.8715
2020-04-28,16.9274
2020-04-29,17.5729
2020-04-30,17.3298
2020-05-01,16.6563
2020-05-02,16.6563
2020-05-03,16.6563
2020-05-04,16.6116
2020-05-05,16.8743
2020-05-06,16.8883
2020-05-07,17.1481
2020-05-08,18.1458
2020-05-09,18.1458
2020-05-10,18.1458
2020-05-11,17.4639
2020-05-12,16.7541
2020-05-13,16.3238
2020-05-14,16.6759
2020-05-15,16.4188
2020-05-16,16.4188
2020-05-17,16.4188
2020-05-18,17.4332
2020-05-19,17.3941
2020-05-20,17.9306
2020-05-21,17.4835
2020-05-22,17.0168
2020-05-23,17.0168
2020-05-24,17.0168
2020-05-25,17.0168
2020-05-26,17.8635
2020-05-27,18.143
2020-05-28,17.4779
2020-05-29,17.3074
2020-05-30,17.3074
2020-05-31,17.3074
2020-06-01,17.612
2020-06-02,17.2655
2020-06-03,18.3833
2020-06-04,18.5398
2020-06-05,18.713
2020-06-06,18.713
2020-06-07,18.713
2020-06-08,19.4592
2020-06-09,18.9059
2020-06-10,18.3777
2020-06-11,17.6288
2020-06-12,17.8468
2020-06-13,17.8468
2020-06-14,17.8468
2020-06-15,17.6204
2020-06-16,17.7154
2020-06-17,17.5757
2020-06-18,17.3801
2020-06-19,17.0978
2020-06-20,17.0978
2020-06-21,17.0978
2020-06-22,16.8463
2020-06-23,17.0112
2020-06-24,16.4691
2020-06-25,16.4831
2020-06-26,16.0192
2020-06-27,16.0192
2020-06-28,16.0192
2020-06-29,16.388
2020-06-30,42.8903
2020-07-01,42.5373
2020-07-02,43.4549
2020-07-03,43.4549
2020-07-04,43.4549
2020-07-05,43.4549
2020-07-06,43.9702
2020-07-07,42.5303
2020-07-08,42.9397
2020-07-09,42.2832
2020-07-10,43.0173
2020-07-11,43.0173
2020-07-12,43.0173
2020-07-13,45.0007
2020-07-14,44.1961
2020-07-15,46.2148
2020-07-16,45.8336
2020-07-17,45.1137
2020-07-18,45.1137
2020-07-19,45.1137
2020-07-20,44.1184
2020-07-21,44.6266
2020-07-22,43.8079
2020-07-23,42.4244
2020-07-24,42.0604
2020-07-25,42.0604
2020-07-26,42.0604
2020-07-27,41.4392
2020-07-28,41.9615
2020-07-29,42.0321
2020-07-30,42.8651
2020-07-31,41.5521
2020-08-01,41.5521
2020-08-02,41.5521
2020-08-03,41.8062
2020-08-04,41.6156
2020-08-05,41.3403
2020-08-06,42.6675
2020-08-07,41.9474
2020-08-08,41.9474
2020-08-09,41.9474
2020-08-10,44.2911
2020-08-11,46.7477
2020-08-12,45.3852
2020-08-13,45.0676
2020-08-14,44.8911
2020-08-15,44.8911
2020-08-16,44.8911
2020-08-17,44.4323
2020-08-18,44.4111
2020-08-19,44.2558
2020-08-20,44.2487
2020-08-21,44.997
2020-08-22,44.997
2020-08-23,44.997
2020-08-24,45.9076
2020-08-25,46.0135
2020-08-26,45.9429
2020-08-27,46.4159
2020-08-28,47.5665
2020-08-29,47.5665
2020-08-30,47.5665
2020-08-31,46.5429
2020-09-01,45.7947
2020-09-02,46.9806
2020-09-03,46.4865
2020-09-04,47.4253
2020-09-05,47.4253
2020-09-06,47.4253
2020-09-07,47.4253
2020-09-08,47.2206
2020-09-09,46.6347
2020-09-10,47.6795
2020-09-11,47.39
2020-09-12,47.39
2020-09-13,47.39
2020-09-14,48.2301
2020-09-15,47.3477
2020-09-16,45.8088
2020-09-17,45.3923
2020-09-18,45.3358
2020-09-19,45.3358
2020-09-20,45.3358
2020-09-21,43.5287
2020-09-22,43.3946
2020-09-23,42.5404
2020-09-24,43.1545
2020-09-25,43.8958
2020-09-26,43.8958
2020-09-27,43.8958
2020-09-28,44.3617
2020-09-29,43.7263
2020-09-30,43.7263
2020-10-01,43.7263
2020-10-02,43.7263
2020-10-03,43.7263
2020-10-04,43.7263
2020-10-05,43.7263
2020-10-06,43.7263
2020-10-07,43.7263
2020-10-08,43.7263
2020-10-09,43.7263
2020-10-10,43.7263
2020-10-11,43.7263
2020-10-12,43.7263
2020-10-13,43.7263
2020-10-14,43.7263
2020-10-15,43.7263
2020-10-16,43.7263
2020-10-17,43.7263
2020-10-18,43.7263
2020-10-19,43.7263
2020-10-20,43.7263
2020-10-21,43.7263
2020-10-22,43.7263
2020-10-23,43.7263
2020-10-24,43.7263
2020-10-25,43.7263
2020-10-26,43.7263
2020-10-27,43.7263
2020-10-28,43.7263
2020-10-29,43.7263
2020-10-30,43.7263
2020-10-31,43.7263
2020-11-01,43.7263
2020-11-02,43.7263
2020-11-03,43.7263
2020-11-04,43.7263
2020-11-05,43.7263
2020-11-06,43.7263
2020-11-07,43.7263
2020-11-08,43.7263
2020-11-09,43.7263
2020-11-10,43.7263
2020-11-11,43.7263
2020-11-12,43.7263
2020-11-13,43.7263
2020-11-14,43.7263
2020-11-15,43.7263
2020-11-16,43.7263
2020-11-17,43.7263
2020-11-18,43.7263
2020-11-19,43.7263
2020-11-20,43.7263
2020-11-21,43.7263
2020-11-22,43.7263
2020-11-23,43.7263
2020-11-24,43.7263
2020-11-25,43.7263
2020-11-26,43.7263
2020-11-27,43.7263
2020-11-28,43.7263
2020-11-29,43.7263
2020-11-30,43.7263
2020-12-01,43.7263
2020-12-02,43.7263
2020-12-03,43.7263
2020-12-04,43.7263
2020-12-05,43.7263
2020-12-06,43.7263
2020-12-07,43.7263
2020-12-08,43.7263
2020-12-09,43.7263
2020-12-10,43.7263
2020-12-11,43.7263
2020-12-12,43.7263
2020-12-13,43.7263
2020-12-14,43.7263
2020-12-15,43.7263
2020-12-16,43.7263
2020-12-17,43.7263
2020-12-18,43.7263
2020-12-19,43.7263
2020-12-20,43.7263
2020-12-21,43.7263
2020-12-22,43.7263
2020-12-23,43.7263
2020-12-24,43.7263
2020-12-25,43.7263
2020-12-26,43.7263
2020-12-27,43.7263
2020-12-28,43.7263
2020-12-29,43.7263
2020-12-30,43.7263
2020-12-31,43.7263
2021-01-01,43.7263
2021-01-02,43.7263
2021-01-03,43.7263
2021-01-04,43.7263
2021-01-05,43.7263
2021-01-06,43.7263
2021-01-07,43.7263
2021-01-08,43.7263
2021-01-09,43.7263
2021-01-10,43.7263
2021-01-11,43.7263
2021-01-12,43.7263
2021-01-13,43.7263
2021-01-14,43.7263
2021-01-15,43.7263
2021-01-16,43.7263
2021-01-17,43.7263
2021-01-18,43.7263
2021-01-19,43.7263
2021-01-20,43.7263
2021-01-21,43.7263
2021-01-22,43.7263
2021-01-23,43.7263
2021-01-24,43.7263
2021-01-25,43.7263
2021-01-26,43.7263
2021-01-27,43.7263
2021-01-28,43.7263
2021-01-29,43.7263
2021-01-30,43.7263
2021-01-31,43.7263
2021-02-01,43.7263
2021-02-02,43.7263
2021-02-03,43.7263
2021-02-04,43.7263
2021-02-05,43.7263
2021-02-06,43.7263
2021-02-07,43.7263
2021-02-08,43.7263
2021-02-09,43.7263
2021-02-10,43.7263
2021-02-11,43.7263
2021-02-12,43.7263
2021-02-13,43.7263
2021-02-14,43.7263
2021-02-15,43.7263
2021-02-16,43.7263
2021-02-17,43.7263
2021-02-18,43.7263
2021-02-19,43.7263
2021-02-20,43.7263
2021-02-21,43.7263
2021-02-22,43.7263
2021-02-23,43.7263
2021-02-24,43.7263
2021-02-25,43.7263
2021-02-26,43.7263
2021-02-27,43.7263
2021-02-28,43.7263
2021-03-01,43.7263
2021-03-02,43.7263
2021-03-03,43.7263
2021-03-04,43.7263
2021-03-05,43.7263
2021-03-06,43.7263
2021-03-07,43.7263
2021-03-08,43.7263
2021-03-09,43.7263
2021-03-10,43.7263
2021-03-11,43.7263
2021-03-12,43.7263
2021-03-13,43.7263
2021-03-14,43.7263
2021-03-15,43.7263
2021-03-16,43.7263
2021-03-17,43.7263
2021-03-18,43.7263
2021-03-19,43.7263
2021-03-20,43.7263
2021-03-21,43.7263
2021-03-22,43.7263
2021-03-23,43.7263
2021-03-24,43.7263
2021-03-25,43.7263
2021-03-26,43.7263
2021-03-27,43.7263
2021-03-28,43.7263
2021-03-29,43.7263
2021-03-30,43.7263
2021-03-31,43.7263
2021-04-01,43.7263
2021-04-02,43.7263
2021-04-03,43.7263
2021-04-04,43.7263
2021-04-05,43.7263
2021-04-06,43.7263
2021-04-07,43.7263
2021-04-08,43.7263
2021-04-09,43.7263
2021-04-10,43.7263
2021-04-11,43.7263
2021-04-12,43.7263
2021-04-13,43.7263
2021-04-14,43.7263
2021-04-15,43.7263
2021-04-16,43.7263
2021-04-17,43.7263
2021-04-18,43.7263
2021-04-19,43.7263
2021-04-20,43.7263
2021-04-21,43.7263
2021-04-22,43.7263
2021-04-23,43.7263
2021-04-24,43.7263
2021-04-25,43.7263
2021-04-26,43.7263
2021-04-27,43.7263
2021-04-28,43.7263
2021-04-29,43.7263
2021-04-30,43.7263
2021-05-01,43.7263
2021-05-02,43.7263
2021-05-03,43.7263
2021-05-04,43.7263
2021-05-05,43.7263
2021-05-06,43.7263
2021-05-07,43.7263
2021-05-08,43.7263
2021-05-09,43.7263
2021-05-10,43.7263
2021-05-11,43.7263
2021-05-12,43.7263
2021-05-13,43.7263
2021-05-14,43.7263
2021-05-15,43.7263
2021-05-16,43.7263
2021-05-17,43.7263
2021-05-18,43.7263
2021-05-19,43.7263
2021-05-20,43.7263
2021-05-21,43.7263
2021-05-22,43.7263
2021-05-23,43.7263
2021-05-24,43.7263
2021-05-25,43.7263
2021-05-26,43.7263
2021-05-27,43.7263
2021-05-28,43.7263
2021-05-29,43.7263
2021-05-30,43.7263
2021-05-31,43.7263
2021-06-01,43.7263
2021-06-02,43.7263
2021-06-03,43.7263
2021-06-04,43.7263
2021-06-05,43.7263
2021-06-06,43.7263
2021-06-07,43.7263
2021-06-08,43.7263
2021-06-09,43.7263
2021-06-10,43.7263
2021-06-11,43.7263
2021-06-12,43.7263
2021-06-13,43.7263
2021-06-14,43.7263
2021-06-15,43.7263
2021-06-16,43.7263
2021-06-17,43.7263
2021-06-18,43.7263
2021-06-19,43.7263
2021-06-20,43.7263
2021-06-21,43.7263
2021-06-22,43.7263
2021-06-23,43.7263
2021-06-24,43.7263
2021-06-25,43.7263
2021-06-26,43.7263
2021-06-27,43.7263
2021-06-28,43.7263
2021-06-29,43.7263
2021-06-30,43.7263
2021-07-01,43.7263
2021-07-02,43.7263
2021-07-03,43.7263
2021-07-04,43.7263
2021-07-05,43.7263
2021-07-06,43.7263
2021-07-07,43.7263
2021-07-08,43.7263
2021-07-09,43.7263
2021-07-10,43.7263
2021-07-11,43.7263
2021-07-12,43.7263
2021-07-13,43.7263
2021-07-14,43.7263
2021-07-15,43.7263
2021-07-16,43.7263
2021-07-17,43.7263
2021-07-18,43.7263
2021-07-19,43.7263
2021-07-20,43.7263
2021-07-21,43.7263
2021-07-22,43.7263
2021-07-23,43.7263
2021-07-24,43.7263
2021-07-25,43.7263
2021-07-26,43.7263
2021-07-27,43.7263
2021-07-28,43.7263
2021-07-29,43.7263
2021-07-30,43.7263
2021-07-31,43.7263
2021-08-01,43.7263
2021-08-02,43.7263
2021-08-03,43.7263
2021-08-04,43.7263
2021-08-05,43.7263
2021-08-06,43.7263
2021-08-07,43.7263
2021-08-08,43.7263
2021-08-09,43.7263
2021-08-10,43.7263
2021-08-11,43.7263
2021-08-12,43.7263
2021-08-13,43.7263
2021-08-14,43.7263
2021-08-15,43.7263
2021-08-16,43.7263
2021-08-17,43.7263
2021-08-18,43.7263
2021-08-19,43.7263
2021-08-20,43.7263
2021-08-21,43.7263
2021-08-22,43.7263
2021-08-23,43.7263
2021-08-24,43.7263
2021-08-25,43.7263
2021-08-26,43.7263
2021-08-27,43.7263
2021-08-28,43.7263
2021-08-29,43.7263
2021-08-30,43.7263
2021-08-31,43.7263
2021-09-01,43.7263
2021-09-02,43.7263
2021-09-03,43.7263
2021-09-04,43.7263
2021-09-05,43.7263
2021-09-06,43.7263
2021-09-07,43.7263
2021-09-08,43.7263
2021-09-09,43.7263
2021-09-10,43.7263
2021-09-11,43.7263
2021-09-12,43.7263
2021-09-13,43.7263
2021-09-14,43.7263
2021-09-15,43.7263
2021-09-16,43.7263
2021-09-17,43.7263
2021-09-18,43.7263
2021-09-19,43.7263
2021-09-20,43.7263
2021-09-21,43.7263
2021-09-22,43.7263
2021-09-23,43.7263
2021-09-24,43.7263
2021-09-25,43.7263
2021-09-26,43.7263
2021-09-27,43.7263
2021-09-28,43.7263
2021-09-29,43.7263
2021-09-30,43.7263
2021-10-01,43.7263
2021-10-02,43.7263
2021-10-03,43.7263
2021-10-04,43.7263
2021-10-05,43.7263
2021-10-06,43.7263
2021-10-07,43.7263
2021-10-08,43.7263
2021-10-09,43.7263
2021-10-10,43.7263
2021-10-11,43.7263
2021-10-12,43.7263
2021-10-13,43.7263
2021-10-14,43.7263
2021-10-15,43.7263
2021-10-16,43.7263
2021-10-17,43.7263
2021-10-18,43.7263
2021-10-19,43.7263
2021-10-20,43.7263
2021-10-21,43.7263
2021-10-22,43.7263
2021-10-23,43.7263
2021-10-24,43.7263
2021-10-25,43.7263
2021-10-26,43.7263
2021-10-27,43.7263
2021-10-28,43.7263
2021-10-29,43.7263
2021-10-30,43.7263
2021-10-31,43.7263
2021-11-01,43.7263
2021-11-02,43.7263
2021-11-03,43.7263
2021-11-04,43.7263
2021-11-05,43.7263
2021-11-06,43.7263
2021-11-07,43.7263
2021-11-08,43.7263
2021-11-09,43.7263
2021-11-10,43.7263
2021-11-11,43.7263
2021-11-12,43.7263
2021-11-13,43.7263
2021-11-14,43.7263
2021-11-15,43.7263
2021-11-16,43.7263
2021-11-17,43.7263
2021-11-18,43.7263
2021-11-19,43.7263
2021-11-20,43.7263
2021-11-21,43.7263
2021-11-22,43.7263
2021-11-23,43.7263
2021-11-24,43.7263
2021-11-25,43.7263
2021-11-26,43.7263
2021-11-27,43.7263
2021-11-28,43.7263
2021-11-29,43.7263
2021-11-30,43.7263
2021-12-01,43.7263
2021-12-02,43.7263
2021-12-03,43.7263
2021-12-04,43.7263
2021-12-05,43.7263
2021-12-06,43.7263
2021-12-07,43.7263
2021-12-08,43.7263
2021-12-09,43.7263
2021-12-10,43.7263
2021-12-11,43.7263
2021-12-12,43.7263
2021-12-13,43.7263
2021-12-14,43.7263
2021-12-15,43.7263
2021-12-16,43.7263
2021-12-17,43.7263
2021-12-18,43.7263
2021-12-19,43.7263
2021-12-20,43.7263
2021-12-21,43.7263
2021-12-22,43.7263
2021-12-23,43.7263
2021-12-24,43.7263
2021-12-25,43.7263
2021-12-26,43.7263
2021-12-27,43.7263
2021-12-28,43.7263
2021-12-29,43.7263
2021-12-30,43.7263
2021-12-31,43.7263
2022-01-01,43.7263
2022-01-02,43.7263
2022-01-03,43.7263
2022-01-04,43.7263
2022-01-05,43.7263
2022-01-06,43.7263
2022-01-07,43.7263
2022-01-08,43.7263
2022-01-09,43.7263
2022-01-10,43.7263
2022-01-11,43.7263
2022-01-12,43.7263
2022-01-13,43.7263
2022-01-14,43.7263
2022-01-15,43.7263
2022-01-16,43.7263
2022-01-17,43.7263
2022-01-18,43.7263
2022-01-19,43.7263
2022-01-20,43.7263
2022-01-21,43.7263
2022-01-22,43.7263
2022-01-23,43.7263
2022-01-24,43.7263
2022-01-25,43.7263
2022-01-26,43.7263
2022-01-27,43.7263
2022-01-28,43.7263
2022-01-29,43.7263
2022-01-30,43.7263
2022-01-31,43.7263
2022-02-01,43.7263
2022-02-02,43.7263
2022-02-03,43.7263
2022-02-04,43.7263
2022-02-05,43.7263
2022-02-06,43.7263
2022-02-07,43.7263
2022-02-08,43.7263
2022-02-09,43.7263
2022-02-10,43.7263
2022-02-11,43.7263
2022-02-12,43.7263
2022-02-13,43.7263
2022-02-14,43.7263
2022-02-15,43.7263
2022-02-16,43.7263
2022-02-17,43.7263
2022-02-18,43.7263
2022-02-19,43.7263
2022-02-20,43.7263
2022-02-21,43.7263
2022-02-22,43.7263
2022-02-23,43.7263
2022-02-24,43.7263
2022-02-25,43.7263
2022-02-26,43.7263
2022-02-27,43.7263
2022-02-28,43.7263
2022-03-01,43.7263
2022-03-02,43.7263
2022-03-03,43.7263
2022-03-04,43.7263
2022-03-05,43.7263
2022-03-06,43.7263
2022-03-07,43.7263
2022-03-08,43.7263
2022-03-09,43.7263
2022-03-10,43.7263
2022-03-11,43.7263
2022-03-12,43.7263
2022-03-13,43.7263
2022-03-14,43.7263
2022-03-15,43.7263
2022-03-16,43.7263
2022-03-17,43.7263
2022-03-18,43.7263
2022-03-19,43.7263
2022-03-20,43.7263
2022-03-21,43.7263
2022-03-22,43.7263
2022-03-23,43.7263
2022-03-24,43.7263
2022-03-25,43.7263
2022-03-26,43.7263
2022-03-27,43.7263
2022-03-28,43.7263
2022-03-29,43.7263
2022-03-30,43.7263
2022-03-31,43.7263
2022-04-01,43.7263
2022-04-02,43.7263
2022-04-03,43.7263
2022-04-04,43.7263
2022-04-05,43.7263
2022-04-06,43.7263
2022-04-07,43.7263
2022-04-08,43.7263
2022-04-09,43.7263
2022-04-10,43.7263
2022-04-11,43.7263
2022-04-12,43.7263
2022-04-13,43.7263
2022-04-14,43.7263
2022-04-15,43.7263
2022-04-16,43.7263
2022-04-17,43.7263
2022-04-18,43.7263
2022-04-19,43.7263
2022-04-20,43.7263
2022-04-21,43.7263
2022-04-22,43.7263
2022-04-23,43.7263
2022-04-24,43.7263
2022-04-25,43.7263
2022-04-26,43.7263
2022-04-27,43.7263
2022-04-28,43.7263
2022-04-29,43.7263
2022-04-30,43.7263
2022-05-01,43.7263
2022-05-02,43.7263
2022-05-03,43.7263
2022-05-04,43.7263
2022-05-05,43.7263
2022-05-06,43.7263
2022-05-07,43.7263
2022-05-08,43.7263
2022-05-09,43.7263
2022-05-10,43.7263
2022-05-11,43.7263
2022-05-12,43.7263
2022-05-13,43.7263
2022-05-14,43.7263
2022-05-15,43.7263
2022-05-16,43.7263
2022-05-17,43.7263
2022-05-18,43.7263
2022-05-19,43.7263
2022-05-20,43.7263
2022-05-21,43.7263
2022-05-22,43.7263
2022-05-23,43.7263
2022-05-24,43.7263
2022-05-25,43.7263
2022-05-26,43.7263
2022-05-27,43.7263
2022-05-28,43.7263
2022-05-29,43.7263
2022-05-30,43.7263
2022-05-31,43.7263
2022-06-01,43.7263
2022-06-02,43.7263
2022-06-03,43.7263
2022-06-04,43.7263
2022-06-05,43.7263
2022-06-06,43.7263
2022-06-07,43.7263
2022-06-08,43.7263
2022-06-09,43.7263
2022-06-10,43.7263
2022-06-11,43.7263
2022-06-12,43.7263
2022-06-13,43.7263
2022-06-14,43.7263
2022-06-15,43.7263
2022-06-16,43.7263
2022-06-17,43.7263
2022-06-18,43.7263
2022-06-19,43.7263
2022-06-20,43.7263
2022-06-21,43.7263
2022-06-22,43.7263
2022-06-23,43.7263
2022-06-24,43.7263
2022-06-25,43.7263
2022-06-26,43.7263
2022-06-27,43.7263
2022-06-28,43.7263
2022-06-29,43.7263
2022-06-30,43.7263
2022-07-01,43.7263
2022-07-02,43.7263
2022-07-03,43.7263
2022-07-04,43.7263
2022-07-05,43.7263
2022-07-06,43.7263
2022-07-07,43.7263
2022-07-08,43.7263
2022-07-09,43.7263
2022-07-10,43.7263
2022-07-11,43.7263
2022-07-12,43.7263
2022-07-13,43.7263
2022-07-14,43.7263
2022-07-15,43.7263
2022-07-16,43.7263
2022-07-17,43.7263
2022-07-18,43.7263
2022-07-19,43.7263
2022-07-20,43.7263
2022-07-21,43.7263
2022-07-22,43.7263
2022-07-23,43.7263
2022-07-24,43.7263
2022-07-25,43.7263
2022-07-26,43.7263
2022-07-27,43.7263
2022-07-28,43.7263
2022-07-29,43.7263
2022-07-30,43.7263
2022-07-31,43.7263
2022-08-01,43.7263
2022-08-02,43.7263
2022-08-03,43.7263
2022-08-04,43.7263
2022-08-05,43.7263
2022-08-06,43.7263
2022-08-07,43.7263
2022-08-08,43.7263
2022-08-09,43.7263
2022-08-10,43.7263
2022-08-11,43.7263
2022-08-12,43.7263
2022-08-13,43.7263
2022-08-14,43.7263
2022-08-15,43.7263
2022-08-16,43.7263
2022-08-17,43.7263
2022-08-18,43.7263
2022-08-19,43.7263
2022-08-20,43.7263
2022-08-21,43.7263
2022-08-22,43.7263
2022-08-23,43.7263
2022-08-24,43.7263
2022-08-25,43.7263
2022-08-26,43.7263
2022-08-27,43.7263
2022-08-28,43.7263
2022-08-29,43.7263
2022-08-30,43.7263
2022-08-31,43.7263
2022-09-01,43.7263
2022-09-02,43.7263
2022-09-03,43.7263
2022-09-04,43.7263
2022-09-05,43.7263
2022-09-06,43.7263
2022-09-07,43.7263
2022-09-08,43.7263
2022-09-09,43.7263
2022-09-10,43.7263
2022-09-11,43.7263
2022-09-12,43.7263
2022-09-13,43.7263
2022-09-14,43.7263
2022-09-15,43.7263
2022-09-16,43.7263
2022-09-17,43.7263
2022-09-18,43.7263
2022-09-19,43.7263
2022-09-20,43.7263
2022-09-21,43.7263
2022-09-22,43.7263
2022-09-23,43.7263
2022-09-24,43.7263
2022-09-25,43.7263
2022-09-26,43.7263
2022-09-27,43.7263
2022-09-28,43.7263
2022-09-29,43.7263
2022-09-30,43.7263
2022-10-01,43.7263
2022-10-02,43.7263
2022-10-03,43.7263
2022-10-04,43.7263
2022-10-05,43.7263
2022-10-06,43.7263
2022-10-07,43.7263
2022-10-08,43.7263
2022-10-09,43.7263
2022-10-10,43.7263
2022-10-11,43.7263
2022-10-12,43.7263
2022-10-13,43.7263
2022-10-14,43.7263
2022-10-15,43.7263
2022-10-16,43.7263
2022-10-17,43.7263
2022-10-18,43.7263
2022-10-19,43.7263
2022-10-20,43.7263
2022-10-21,43.7263
2022-10-22,43.7263
2022-10-23,43.7263
2022-10-24,43.7263
2022-10-25,43.7263
2022-10-26,43.7263
2022-10-27,43.7263
2022-10-28,43.7263
2022-10-29,43.7263
2022-10-30,43.7263
2022-10-31,43.7263
2022-11-01,43.7263
2022-11-02,43.7263
2022-11-03,43.7263
2022-11-04,43.7263
2022-11-05,43.7263
2022-11-06,43.7263
2022-11-07,43.7263
2022-11-08,43.7263
2022-11-09,43.7263
2022-11-10,43.7263
2022-11-11,43.7263
2022-11-12,43.7263
2022-11-13,43.7263
2022-11-14,43.7263
2022-11-15,43.7263
2022-11-16,43.7263
2022-11-17,43.7263
2022-11-18,43.7263
2022-11-19,43.7263
2022-11-20,43.7263
2022-11-21,43.7263
2022-11-22,43.7263
2022-11-23,43.7263
2022-11-24,43.7263
2022-11-25,43.7263
2022-11-26,43.7263
2022-11-27,43.7263
2022-11-28,43.7263
2022-11-29,43.7263
2022-11-30,43.7263
2022-12-01,43.7263
2022-12-02,43.7263
2022-12-03,43.7263
2022-12-04,43.7263
2022-12-05,43.7263
2022-12-06,43.7263
2022-12-07,43.7263
2022-12-08,43.7263
2022-12-09,43.7263
2022-12-10,43.7263
2022-12-11,43.7263
2022-12-12,43.7263
2022-12-13,43.7263
2022-12-14,43.7263
2022-12-15,43.7263
2022-12-16,43.7263
2022-12-17,43.7263
2022-12-18,43.7263
2022-12-19,43.7263
2022-12-20,43.7263
2022-12-21,43.7263
2022-12-22,43.7263
2022-12-23,43.7263
2022-12-24,43.7263
2022-12-25,43.7263
2022-12-26,43.7263
2022-12-27,43.7263
2022-12-28,43.7263
2022-12-29,43.7263
2022-12-30,43.7263
2022-12-31,43.7263
2023-01-01,43.7263
2023-01-02,43.7263
2023-01-03,43.7263
2023-01-04,43.7263
2023-01-05,43.7263
2023-01-06,43.7263
2023-01-07,43.7263
2023-01-08,43.7263
2023-01-09,43.7263
2023-01-10,43.7263
2023-01-11,43.7263
2023-01-12,43.7263
2023-01-13,43.7263
2023-01-14,43.7263
2023-01-15,43.7263
2023-01-16,43.7263
2023-01-17,43.7263
2023-01-18,43.7263
2023-01-19,43.7263
2023-01-20,43.7263
2023-01-21,43.7263
2023-01-22,43.7263
2023-01-23,43.7263
2023-01-24,43.7263
2023-01-25,43.7263
2023-01-26,43.7263
2023-01-27,43.7263
2023-01-28,43.7263
2023-01-29,43.7263
2023-01-30,43.7263
2023-01-31,43.7263
2023-02-01,43.7263
2023-02-02,43.7263
2023-02-03,43.7263
2023-02-04,43.7263
2023-02-05,43.7263
2023-02-06,43.7263
2023-02-07,43.7263
2023-02-08,43.7263
2023-02-09,43.7263
2023-02-10,43.7263
2023-02-11,43.7263
2023-02-12,43.7263
2023-02-13,43.7263
2023-02-14,43.7263
2023-02-15,43.7263
2023-02-16,43.7263
2023-02-17,43.7263
2023-02-18,43.7263
2023-02-19,43.7263
2023-02-20,43.7263
2023-02-21,43.7263
2023-02-22,43.7263
2023-02-23,43.7263
2023-02-24,43.7263
2023-02-25,43.7263
2023-02-26,43.7263
2023-02-27,43.7263
2023-02-28,43.7263
2023-03-01,43.7263
2023-03-02,43.7263
2023-03-03,43.7263
2023-03-04,43.7263
2023-03-05,43.7263
2023-03-06,43.7263
2023-03-07,43.7263
2023-03-08,43.7263
2023-03-09,43.7263
2023-03-10,43.7263
