,FE US Equity
2021-05-12,19.5006
2021-05-13,19.759
2021-05-14,19.7913
2021-05-15,19.7913
2021-05-16,19.7913
2021-05-17,19.8161
2021-05-18,19.8062
2021-05-19,19.7391
2021-05-20,19.8111
2021-05-21,19.8907
2021-05-22,19.8907
2021-05-23,19.8907
2021-05-24,19.8683
2021-05-25,19.7938
2021-05-26,19.7838
2021-05-27,19.8559
2021-05-28,19.8658
2021-05-29,19.8658
2021-05-30,19.8658
2021-05-31,19.8658
2021-06-01,19.8931
2021-06-02,19.923
2021-06-03,20.005
2021-06-04,19.9702
2021-06-05,19.9702
2021-06-06,19.9702
2021-06-07,20.0298
2021-06-08,19.9553
2021-06-09,20.0099
2021-06-10,20.0447
2021-06-11,20.077
2021-06-12,20.077
2021-06-13,20.077
2021-06-14,20.0845
2021-06-15,20.1068
2021-06-16,19.9254
2021-06-17,19.8186
2021-06-18,19.672
2021-06-19,19.672
2021-06-20,19.672
2021-06-21,19.836
2021-06-22,19.7639
2021-06-23,19.6273
2021-06-24,19.6844
2021-06-25,19.8111
2021-06-26,19.8111
2021-06-27,19.8111
2021-06-28,19.9031
2021-06-29,19.7739
2021-06-30,21.7445
2021-07-01,21.8677
2021-07-02,21.8184
2021-07-03,21.8184
2021-07-04,21.8184
2021-07-05,21.8184
2021-07-06,21.8705
2021-07-07,21.9225
2021-07-08,21.802
2021-07-09,21.8321
2021-07-10,21.8321
2021-07-11,21.8321
2021-07-12,21.8184
2021-07-13,21.6924
2021-07-14,21.7007
2021-07-15,21.802
2021-07-16,21.9033
2021-07-17,21.9033
2021-07-18,21.9033
2021-07-19,21.7856
2021-07-20,21.8568
2021-07-21,21.8349
2021-07-22,22.2816
2021-07-23,22.0952
2021-07-24,22.0952
2021-07-25,22.0952
2021-07-26,22.1747
2021-07-27,22.2048
2021-07-28,22.0048
2021-07-29,21.9801
2021-07-30,22.0541
2021-07-31,22.0541
2021-08-01,22.0541
2021-08-02,22.0925
2021-08-03,22.1144
2021-08-04,21.9774
2021-08-05,21.9582
2021-08-06,21.9199
2021-08-07,21.9199
2021-08-08,21.9199
2021-08-09,21.9281
2021-08-10,21.9253
2021-08-11,22.0103
2021-08-12,22.0514
2021-08-13,22.1418
2021-08-14,22.1418
2021-08-15,22.1418
2021-08-16,22.1939
2021-08-17,22.1446
2021-08-18,22.0267
2021-08-19,22.224
2021-08-20,22.2651
2021-08-21,22.2651
2021-08-22,22.2651
2021-08-23,22.1884
2021-08-24,22.1391
2021-08-25,22.2405
2021-08-26,22.1144
2021-08-27,22.1226
2021-08-28,22.1226
2021-08-29,22.1226
2021-08-30,22.1446
2021-08-31,22.2048
2021-09-01,22.3583
2021-09-02,22.4926
2021-09-03,22.4021
2021-09-04,22.4021
2021-09-05,22.4021
2021-09-06,22.4021
2021-09-07,22.0952
2021-09-08,22.224
2021-09-09,22.0678
2021-09-10,21.8815
2021-09-11,21.8815
2021-09-12,21.8815
2021-09-13,21.8103
2021-09-14,21.8157
2021-09-15,21.9116
2021-09-16,21.7774
2021-09-17,21.6184
2021-09-18,21.6184
2021-09-19,21.6184
2021-09-20,21.5609
2021-09-21,21.5965
2021-09-22,21.6541
2021-09-23,21.6239
2021-09-24,21.6458
2021-09-25,21.6458
2021-09-26,21.6458
2021-09-27,21.6157
2021-09-28,21.5362
2021-09-29,21.5006
2021-09-30,22.3804
2021-10-01,22.4464
2021-10-02,22.4464
2021-10-03,22.4464
2021-10-04,22.4923
2021-10-05,22.5526
2021-10-06,22.6846
2021-10-07,22.6129
2021-10-08,22.5526
2021-10-09,22.5526
2021-10-10,22.5526
2021-10-11,22.4234
2021-10-12,22.4062
2021-10-13,22.3861
2021-10-14,22.6387
2021-10-15,22.6674
2021-10-16,22.6674
2021-10-17,22.6674
2021-10-18,22.5382
2021-10-19,22.7391
2021-10-20,22.8712
2021-10-21,22.8425
2021-10-22,22.9917
2021-10-23,22.9917
2021-10-24,22.9917
2021-10-25,22.8827
2021-10-26,22.9774
2021-10-27,22.9458
2021-10-28,23.0393
2021-10-29,23.2202
2021-10-30,23.2202
2021-10-31,23.2202
2021-11-01,23.2977
2021-11-02,23.4413
2021-11-03,23.4269
2021-11-04,23.3293
2021-11-05,23.3753
2021-11-06,23.3753
2021-11-07,23.3753
2021-11-08,23.2145
2021-11-09,23.1542
2021-11-10,23.3437
2021-11-11,23.3638
2021-11-12,23.3552
2021-11-13,23.3552
2021-11-14,23.3552
2021-11-15,23.4844
2021-11-16,23.5217
2021-11-17,23.3781
2021-11-18,23.2432
2021-11-19,23.2202
2021-11-20,23.2202
2021-11-21,23.2202
2021-11-22,23.2776
2021-11-23,23.3379
2021-11-24,23.3293
2021-11-25,23.3293
2021-11-26,23.0422
2021-11-27,23.0422
2021-11-28,23.0422
2021-11-29,23.3695
2021-11-30,22.9704
2021-12-01,22.9905
2021-12-02,23.246
2021-12-03,23.3092
2021-12-04,23.3092
2021-12-05,23.3092
2021-12-06,23.4269
2021-12-07,23.4872
2021-12-08,23.47
2021-12-09,23.47
2021-12-10,23.5332
2021-12-11,23.5332
2021-12-12,23.5332
2021-12-13,23.6911
2021-12-14,23.6365
2021-12-15,23.6251
2021-12-16,23.7313
2021-12-17,23.6653
2021-12-18,23.6653
2021-12-19,23.6653
2021-12-20,23.7227
2021-12-21,23.7112
2021-12-22,23.7916
2021-12-23,23.7945
2021-12-24,23.7945
2021-12-25,23.7945
2021-12-26,23.7945
2021-12-27,23.7715
2021-12-28,23.9266
2021-12-29,23.9811
2021-12-30,24.0328
2021-12-31,26.243
2022-01-01,26.243
2022-01-02,26.243
2022-01-03,26.1326
2022-01-04,26.0821
2022-01-05,25.9938
2022-01-06,26.038
2022-01-07,26.1862
2022-01-08,26.1862
2022-01-09,26.1862
2022-01-10,26.2209
2022-01-11,26.1704
2022-01-12,26.1862
2022-01-13,26.243
2022-01-14,26.2367
2022-01-15,26.2367
2022-01-16,26.2367
2022-01-17,26.2367
2022-01-18,26.243
2022-01-19,26.1894
2022-01-20,26.1925
2022-01-21,26.161
2022-01-22,26.161
2022-01-23,26.161
2022-01-24,26.1547
2022-01-25,26.1578
2022-01-26,26.1074
2022-01-27,26.1389
2022-01-28,26.2935
2022-01-29,26.2935
2022-01-30,26.2935
2022-01-31,26.3597
2022-02-01,26.3124
2022-02-02,26.4764
2022-02-03,26.5616
2022-02-04,26.1704
2022-02-05,26.1704
2022-02-06,26.1704
2022-02-07,26.1957
2022-02-08,26.3597
2022-02-09,26.4386
2022-02-10,26.1894
2022-02-11,26.2335
2022-02-12,26.2335
2022-02-13,26.2335
2022-02-14,25.9749
2022-02-15,25.8803
2022-02-16,26.6992
2022-02-17,26.7124
2022-02-18,26.6661
2022-02-19,26.6661
2022-02-20,26.6661
2022-02-21,26.6661
2022-02-22,26.6562
2022-02-23,26.2167
2022-02-24,26.2927
2022-02-25,26.7917
2022-02-26,26.7917
2022-02-27,26.7917
2022-02-28,26.9536
2022-03-01,26.7785
2022-03-02,26.8941
2022-03-03,27.142
2022-03-04,27.294
2022-03-05,27.294
2022-03-06,27.294
2022-03-07,27.8524
2022-03-08,27.7665
2022-03-09,27.6905
2022-03-10,27.674
2022-03-11,27.6541
2022-03-12,27.6541
2022-03-13,27.6541
2022-03-14,27.7467
2022-03-15,27.7268
2022-03-16,27.6244
2022-03-17,27.6806
2022-03-18,27.3799
2022-03-19,27.3799
2022-03-20,27.3799
2022-03-21,27.5319
2022-03-22,27.5154
2022-03-23,27.5021
2022-03-24,27.6485
2022-03-25,27.9561
2022-03-26,27.9561
2022-03-27,27.9561
2022-03-28,28.0388
2022-03-29,28.1612
2022-03-30,28.2737
2022-03-31,28.4071
2022-04-01,28.6485
2022-04-02,28.6485
2022-04-03,28.6485
2022-04-04,28.5559
2022-04-05,28.6651
2022-04-06,29.0918
2022-04-07,28.9429
2022-04-08,28.9396
2022-04-09,28.9396
2022-04-10,28.9396
2022-04-11,28.7444
2022-04-12,28.8304
2022-04-13,28.8371
2022-04-14,28.9164
2022-04-15,28.9164
2022-04-16,28.9164
2022-04-17,28.9164
2022-04-18,28.8801
2022-04-19,28.9495
2022-04-20,29.2671
2022-04-21,29.1554
2022-04-22,28.4575
2022-04-23,28.4575
2022-04-24,28.4575
2022-04-25,28.2689
2022-04-26,28.1168
2022-04-27,28.0374
2022-04-28,28.0374
2022-04-29,27.5644
2022-04-30,27.5644
2022-05-01,27.5644
2022-05-02,27.442
2022-05-03,27.5081
2022-05-04,27.6768
2022-05-05,27.2898
2022-05-06,27.356
2022-05-07,27.356
2022-05-08,27.356
2022-05-09,27.1873
2022-05-10,27.1476
2022-05-11,27.2501
2022-05-12,27.2005
2022-05-13,27.2997
2022-05-14,27.2997
2022-05-15,27.2997
2022-05-16,27.0483
2022-05-17,27.3725
2022-05-18,27.2203
2022-05-19,27.1376
2022-05-20,27.2534
2022-05-21,27.2534
2022-05-22,27.2534
2022-05-23,27.3626
2022-05-24,27.5478
2022-05-25,27.518
2022-05-26,27.5677
2022-05-27,27.604
2022-05-28,27.604
2022-05-29,27.604
2022-05-30,27.604
2022-05-31,27.4486
2022-06-01,27.3163
2022-06-02,27.2435
2022-06-03,27.0913
2022-06-04,27.0913
2022-06-05,27.0913
2022-06-06,27.0748
2022-06-07,27.0913
2022-06-08,26.9259
2022-06-09,26.7275
2022-06-10,26.6679
2022-06-11,26.6679
2022-06-12,26.6679
2022-06-13,26.1056
2022-06-14,25.9369
2022-06-15,25.5565
2022-06-16,25.2555
2022-06-17,25.1166
2022-06-18,25.1166
2022-06-19,25.1166
2022-06-20,25.1166
2022-06-21,25.1364
2022-06-22,25.2191
2022-06-23,25.4639
2022-06-24,25.573
2022-06-25,25.573
2022-06-26,25.573
2022-06-27,25.8575
2022-06-28,25.7384
2022-06-29,25.884
2022-06-30,23.0833
2022-07-01,23.3717
2022-07-02,23.3717
2022-07-03,23.3717
2022-07-04,23.3717
2022-07-05,22.8502
2022-07-06,22.7919
2022-07-07,22.7275
2022-07-08,22.6968
2022-07-09,22.6968
2022-07-10,22.6968
2022-07-11,22.7858
2022-07-12,22.7827
2022-07-13,22.7152
2022-07-14,22.7704
2022-07-15,22.8011
2022-07-16,22.8011
2022-07-17,22.8011
2022-07-18,22.7765
2022-07-19,22.933
2022-07-20,22.8686
2022-07-21,22.9085
2022-07-22,23.0619
2022-07-23,23.0619
2022-07-24,23.0619
2022-07-25,23.1539
2022-07-26,23.3078
2022-07-27,23.3815
2022-07-28,23.6302
2022-07-29,23.925
2022-07-30,23.925
2022-07-31,23.925
2022-08-01,23.7469
2022-08-02,23.489
2022-08-03,23.403
2022-08-04,23.2034
2022-08-05,23.0867
2022-08-06,23.0867
2022-08-07,23.0867
2022-08-08,23.056
2022-08-09,23.2648
2022-08-10,23.4429
2022-08-11,23.6087
2022-08-12,23.8421
2022-08-13,23.8421
2022-08-14,23.8421
2022-08-15,23.9587
2022-08-16,23.9004
2022-08-17,23.8605
2022-08-18,23.9526
2022-08-19,23.9772
2022-08-20,23.9772
2022-08-21,23.9772
2022-08-22,23.7223
2022-08-23,23.7346
2022-08-24,23.7714
2022-08-25,23.8728
2022-08-26,23.6456
2022-08-27,23.6456
2022-08-28,23.6456
2022-08-29,23.6425
2022-08-30,23.5043
2022-08-31,23.4491
2022-09-01,23.6394
2022-09-02,23.5596
2022-09-03,23.5596
2022-09-04,23.5596
2022-09-05,23.5596
2022-09-06,23.5012
2022-09-07,23.9403
2022-09-08,23.9035
2022-09-09,24.0508
2022-09-10,24.0508
2022-09-11,24.0508
2022-09-12,24.1276
2022-09-13,23.9403
2022-09-14,24.0294
2022-09-15,23.7162
2022-09-16,23.9557
2022-09-17,23.9557
2022-09-18,23.9557
2022-09-19,24.1583
2022-09-20,24.0109
2022-09-21,23.8943
2022-09-22,23.7377
2022-09-23,23.6026
2022-09-24,23.6026
2022-09-25,23.6026
2022-09-26,23.2096
2022-09-27,23.0376
2022-09-28,23.1789
2022-09-29,22.7214
2022-09-30,24.5456
2022-10-01,24.5456
2022-10-02,24.5456
2022-10-03,24.7597
2022-10-04,25.1878
2022-10-05,24.7992
2022-10-06,24.4962
2022-10-07,24.2492
2022-10-08,24.2492
2022-10-09,24.2492
2022-10-10,24.4797
2022-10-11,24.4534
2022-10-12,24.2657
2022-10-13,24.5851
2022-10-14,24.2723
2022-10-15,24.2723
2022-10-16,24.2723
2022-10-17,24.5193
2022-10-18,24.6477
2022-10-19,24.5193
2022-10-20,24.2426
2022-10-21,24.3513
2022-10-22,24.3513
2022-10-23,24.3513
2022-10-24,24.5061
2022-10-25,24.7444
2022-10-26,24.3489
2022-10-27,24.6356
2022-10-28,24.9091
2022-10-29,24.9091
2022-10-30,24.9091
2022-10-31,24.7872
2022-11-01,25.0212
2022-11-02,24.8762
2022-11-03,24.952
2022-11-04,24.8498
2022-11-05,24.8498
2022-11-06,24.8498
2022-11-07,24.6752
2022-11-08,24.7707
2022-11-09,24.6126
2022-11-10,25.209
2022-11-11,24.8696
2022-11-12,24.8696
2022-11-13,24.8696
2022-11-14,24.6191
2022-11-15,24.9322
2022-11-16,24.8993
2022-11-17,24.7674
2022-11-18,25.041
2022-11-19,25.041
2022-11-20,25.041
2022-11-21,25.0838
2022-11-22,25.2057
2022-11-23,25.3804
2022-11-24,25.3804
2022-11-25,25.4957
2022-11-26,25.4957
2022-11-27,25.4957
2022-11-28,25.4199
2022-11-29,25.476
2022-11-30,25.9505
2022-12-01,25.9966
2022-12-02,26.0428
2022-12-03,26.0428
2022-12-04,26.0428
2022-12-05,25.9801
2022-12-06,26.0592
2022-12-07,26.1021
2022-12-08,26.1021
2022-12-09,26.0296
2022-12-10,26.0296
2022-12-11,26.0296
2022-12-12,26.28
2022-12-13,26.28
2022-12-14,26.313
2022-12-15,26.2009
2022-12-16,25.8483
2022-12-17,25.8483
2022-12-18,25.8483
2022-12-19,25.8747
2022-12-20,25.9538
2022-12-21,26.1087
2022-12-22,26.0032
2022-12-23,26.2009
2022-12-24,26.2009
2022-12-25,26.2009
2022-12-26,26.2009
2022-12-27,26.2866
2022-12-28,26.224
2022-12-29,26.2833
2022-12-30,24.1881
2022-12-31,24.1881
2023-01-01,24.1881
2023-01-02,24.1881
2023-01-03,24.2151
2023-01-04,24.3079
2023-01-05,24.1103
2023-01-06,24.3168
2023-01-07,24.3168
2023-01-08,24.3168
2023-01-09,24.3258
2023-01-10,24.3827
2023-01-11,24.4635
2023-01-12,24.5324
2023-01-13,24.4246
2023-01-14,24.4246
2023-01-15,24.4246
2023-01-16,24.4246
2023-01-17,24.5024
2023-01-18,24.242
2023-01-19,24.1762
2023-01-20,24.266
2023-01-21,24.266
2023-01-22,24.266
2023-01-23,23.9487
2023-01-24,23.9606
2023-01-25,23.9067
2023-01-26,24.0235
2023-01-27,23.9756
2023-01-28,23.9756
2023-01-29,23.9756
2023-01-30,23.9965
2023-01-31,23.8918
2023-02-01,23.9487
2023-02-02,23.9067
2023-02-03,23.4637
2023-02-04,23.4637
2023-02-05,23.4637
2023-02-06,23.5206
2023-02-07,23.6284
2023-02-08,23.4188
2023-02-09,23.4128
2023-02-10,23.5775
2023-02-11,23.5775
2023-02-12,23.5775
2023-02-13,23.7345
2023-02-14,23.6686
2023-02-15,23.8454
2023-02-16,23.7885
2023-02-17,23.9263
2023-02-18,23.9263
2023-02-19,23.9263
2023-02-20,23.9263
2023-02-21,23.7645
2023-02-22,23.5847
2023-02-23,23.4619
2023-02-24,23.5578
2023-02-25,23.5578
2023-02-26,23.5578
2023-02-27,23.5907
2023-02-28,23.4799
2023-03-01,23.2402
2023-03-02,23.3421
2023-03-03,23.5458
2023-03-04,23.5458
2023-03-05,23.5458
2023-03-06,23.6117
2023-03-07,23.366
2023-03-08,23.5308
2023-03-09,23.363
2023-03-10,23.0455
2023-03-11,23.0455
2023-03-12,23.0455
2023-03-13,23.2582
2023-03-14,23.375
2023-03-15,23.5338
2023-03-16,23.6626
2023-03-17,23.5518
2023-03-18,23.5518
