,FICO US Equity
2020-05-09,40.6503
2020-05-10,40.6503
2020-05-11,40.5978
2020-05-12,38.6797
2020-05-13,38.5141
2020-05-14,38.5121
2020-05-15,38.7584
2020-05-16,38.7584
2020-05-17,38.7584
2020-05-18,40.2031
2020-05-19,40.4464
2020-05-20,41.9123
2020-05-21,42.0718
2020-05-22,42.4978
2020-05-23,42.4978
2020-05-24,42.4978
2020-05-25,42.4978
2020-05-26,43.2196
2020-05-27,43.0571
2020-05-28,43.3266
2020-05-29,43.8354
2020-05-30,43.8354
2020-05-31,43.8354
2020-06-01,44.3594
2020-06-02,45.2074
2020-06-03,45.9827
2020-06-04,44.2816
2020-06-05,45.6587
2020-06-06,45.6587
2020-06-07,45.6587
2020-06-08,44.7693
2020-06-09,45.5375
2020-06-10,46.2805
2020-06-11,43.9122
2020-06-12,44.9328
2020-06-13,44.9328
2020-06-14,44.9328
2020-06-15,45.5405
2020-06-16,46.1241
2020-06-17,45.8323
2020-06-18,45.9898
2020-06-19,45.7788
2020-06-20,45.7788
2020-06-21,45.7788
2020-06-22,46.4421
2020-06-23,46.1453
2020-06-24,44.4825
2020-06-25,45.2205
2020-06-26,44.1938
2020-06-27,44.1938
2020-06-28,44.1938
2020-06-29,44.1767
2020-06-30,45.7225
2020-07-01,46.2863
2020-07-02,45.7969
2020-07-03,45.7969
2020-07-04,45.7969
2020-07-05,45.7969
2020-07-06,45.6012
2020-07-07,44.8824
2020-07-08,46.1262
2020-07-09,46.1018
2020-07-10,45.1241
2020-07-11,45.1241
2020-07-12,45.1241
2020-07-13,43.8446
2020-07-14,44.7591
2020-07-15,44.4961
2020-07-16,43.9129
2020-07-17,45.224
2020-07-18,45.224
2020-07-19,45.224
2020-07-20,45.487
2020-07-21,45.6073
2020-07-22,46.1364
2020-07-23,45.9804
2020-07-24,45.3443
2020-07-25,45.3443
2020-07-26,45.3443
2020-07-27,46.5055
2020-07-28,45.5451
2020-07-29,47.7909
2020-07-30,47.8632
2020-07-31,47.8724
2020-08-01,47.8724
2020-08-02,47.8724
2020-08-03,47.7684
2020-08-04,47.5238
2020-08-05,47.694
2020-08-06,48.063
2020-08-07,48.1303
2020-08-08,48.1303
2020-08-09,48.1303
2020-08-10,47.6757
2020-08-11,46.8765
2020-08-12,47.1089
2020-08-13,47.4249
2020-08-14,46.902
2020-08-15,46.902
2020-08-16,46.902
2020-08-17,47.4005
2020-08-18,46.9499
2020-08-19,46.5789
2020-08-20,46.7837
2020-08-21,46.0794
2020-08-22,46.0794
2020-08-23,46.0794
2020-08-24,45.9836
2020-08-25,46.2649
2020-08-26,46.4647
2020-08-27,46.427
2020-08-28,46.4749
2020-08-29,46.4749
2020-08-30,46.4749
2020-08-31,45.9968
2020-09-01,48.4351
2020-09-02,49.0783
2020-09-03,45.849
2020-09-04,45.8582
2020-09-05,45.8582
2020-09-06,45.8582
2020-09-07,45.8582
2020-09-08,44.5218
2020-09-09,45.8857
2020-09-10,45.2405
2020-09-11,45.6502
2020-09-12,45.6502
2020-09-13,45.6502
2020-09-14,46.3882
2020-09-15,47.5187
2020-09-16,47.0631
2020-09-17,48.2873
2020-09-18,47.6502
2020-09-19,47.6502
2020-09-20,47.6502
2020-09-21,46.3485
2020-09-22,46.7654
2020-09-23,45.6533
2020-09-24,44.8969
2020-09-25,45.9367
2020-09-26,45.9367
2020-09-27,45.9367
2020-09-28,46.6828
2020-09-29,46.6512
2020-09-30,43.6754
2020-10-01,44.7988
2020-10-02,44.4824
2020-10-03,44.4824
2020-10-04,44.4824
2020-10-05,44.8337
2020-10-06,44.6866
2020-10-07,45.7133
2020-10-08,45.0117
2020-10-09,45.3127
2020-10-10,45.3127
2020-10-11,45.3127
2020-10-12,45.5275
2020-10-13,45.1066
2020-10-14,44.8704
2020-10-15,44.8008
2020-10-16,44.8385
2020-10-17,44.8385
2020-10-18,44.8385
2020-10-19,44.3576
2020-10-20,44.5879
2020-10-21,44.2937
2020-10-22,44.4185
2020-10-23,44.6643
2020-10-24,44.6643
2020-10-25,44.6643
2020-10-26,42.728
2020-10-27,41.7845
2020-10-28,40.2662
2020-10-29,40.5836
2020-10-30,40.392
2020-10-31,40.392
2020-11-01,40.392
2020-11-02,40.3339
2020-11-03,41.4816
2020-11-04,45.2498
2020-11-05,45.5352
2020-11-06,45.4627
2020-11-07,45.4627
2020-11-08,45.4627
2020-11-09,44.1708
2020-11-10,44.4021
2020-11-11,48.1654
2020-11-12,47.3441
2020-11-13,48.4637
2020-11-14,48.4637
2020-11-15,48.4637
2020-11-16,48.4637
2020-11-17,48.9268
2020-11-18,48.5637
2020-11-19,49.0511
2020-11-20,49.39
2020-11-21,49.39
2020-11-22,49.39
2020-11-23,49.7182
2020-11-24,49.121
2020-11-25,48.6889
2020-11-26,48.6889
2020-11-27,48.4899
2020-11-28,48.4899
2020-11-29,48.4899
2020-11-30,48.418
2020-12-01,48.8618
2020-12-02,48.7317
2020-12-03,49.4609
2020-12-04,50.5571
2020-12-05,50.5571
2020-12-06,50.5571
2020-12-07,51.2203
2020-12-08,52.0291
2020-12-09,50.8979
2020-12-10,51.732
2020-12-11,52.2175
2020-12-12,52.2175
2020-12-13,52.2175
2020-12-14,52.7738
2020-12-15,52.8408
2020-12-16,53.237
2020-12-17,53.7244
2020-12-18,53.1953
2020-12-19,53.1953
2020-12-20,53.1953
2020-12-21,52.6369
2020-12-22,52.5777
2020-12-23,52.4272
2020-12-24,52.8525
2020-12-25,52.8525
2020-12-26,52.8525
2020-12-27,52.8525
2020-12-28,51.8786
2020-12-29,51.7902
2020-12-30,51.4446
2020-12-31,46.1555
2021-01-01,46.1555
2021-01-02,46.1555
2021-01-03,46.1555
2021-01-04,45.6591
2021-01-05,45.6376
2021-01-06,44.9506
2021-01-07,44.358
2021-01-08,45.2383
2021-01-09,45.2383
2021-01-10,45.2383
2021-01-11,44.8355
2021-01-12,44.5443
2021-01-13,44.2592
2021-01-14,43.6082
2021-01-15,43.7731
2021-01-16,43.7731
2021-01-17,43.7731
2021-01-18,43.7731
2021-01-19,43.8092
2021-01-20,45.4693
2021-01-21,44.4619
2021-01-22,44.8776
2021-01-23,44.8776
2021-01-24,44.8776
2021-01-25,46.159
2021-01-26,46.2002
2021-01-27,42.5197
2021-01-28,44.6472
2021-01-29,41.1059
2021-01-30,41.1059
2021-01-31,41.1059
2021-02-01,41.2672
2021-02-02,42.3277
2021-02-03,42.2725
2021-02-04,43.4737
2021-02-05,43.5056
2021-02-06,43.5056
2021-02-07,43.5056
2021-02-08,43.4849
2021-02-09,43.4245
2021-02-10,43.0008
2021-02-11,42.8507
2021-02-12,43.1484
2021-02-13,43.1484
2021-02-14,43.1484
2021-02-15,43.1484
2021-02-16,42.4882
2021-02-17,42.7566
2021-02-18,43.0888
2021-02-19,43.1518
2021-02-20,43.1518
2021-02-21,43.1518
2021-02-22,41.9023
2021-02-23,41.8359
2021-02-24,42.3959
2021-02-25,40.9454
2021-02-26,41.7479
2021-02-27,41.7479
2021-02-28,41.7479
2021-03-01,42.9905
2021-03-02,42.5098
2021-03-03,41.539
2021-03-04,40.1705
2021-03-05,40.6425
2021-03-06,40.6425
2021-03-07,40.6425
2021-03-08,39.3585
2021-03-09,41.7151
2021-03-10,41.8497
2021-03-11,42.7437
2021-03-12,42.3329
2021-03-13,42.3329
2021-03-14,42.3329
2021-03-15,44.2434
2021-03-16,43.6851
2021-03-17,43.9888
2021-03-18,42.0991
2021-03-19,41.8618
2021-03-20,41.8618
2021-03-21,41.8618
2021-03-22,42.9775
2021-03-23,42.9887
2021-03-24,43.2873
2021-03-25,43.6402
2021-03-26,44.7991
2021-03-27,44.7991
2021-03-28,44.7991
2021-03-29,44.1286
2021-03-30,44.0303
2021-03-31,41.1942
2021-04-01,42.39
2021-04-02,42.39
2021-04-03,42.39
2021-04-04,42.39
2021-04-05,42.2167
2021-04-06,42.7159
2021-04-07,42.4326
2021-04-08,43.4165
2021-04-09,43.7865
2021-04-10,43.7865
2021-04-11,43.7865
2021-04-12,44.329
2021-04-13,44.3026
2021-04-14,44.0449
2021-04-15,44.7945
2021-04-16,44.9583
2021-04-17,44.9583
2021-04-18,44.9583
2021-04-19,44.7207
2021-04-20,44.2079
2021-04-21,44.5321
2021-04-22,45.0433
2021-04-23,45.7239
2021-04-24,45.7239
2021-04-25,45.7239
2021-04-26,45.8788
2021-04-27,45.7287
2021-04-28,45.4815
2021-04-29,44.9623
2021-04-30,44.0321
2021-05-01,44.0321
2021-05-02,44.0321
2021-05-03,43.5778
2021-05-04,42.8948
2021-05-05,41.3959
2021-05-06,41.2261
2021-05-07,41.3809
2021-05-08,41.3809
2021-05-09,41.3809
2021-05-10,41.1226
2021-05-11,40.6612
2021-05-12,39.0102
2021-05-13,39.7702
2021-05-14,41.0049
2021-05-15,41.0049
2021-05-16,41.0049
2021-05-17,40.9085
2021-05-18,40.8872
2021-05-19,40.4013
2021-05-20,41.7814
2021-05-21,41.0301
2021-05-22,41.0301
2021-05-23,41.0301
2021-05-24,41.7071
2021-05-25,42.2048
2021-05-26,41.9607
2021-05-27,41.8138
2021-05-28,42.1622
2021-05-29,42.1622
2021-05-30,42.1622
2021-05-31,42.1622
2021-06-01,41.6013
2021-06-02,41.264
2021-06-03,40.0846
2021-06-04,40.9203
2021-06-05,40.9203
2021-06-06,40.9203
2021-06-07,40.4756
2021-06-08,40.7489
2021-06-09,40.9875
2021-06-10,41.4006
2021-06-11,42.061
2021-06-12,42.061
2021-06-13,42.061
2021-06-14,42.1258
2021-06-15,41.6455
2021-06-16,41.1779
2021-06-17,41.7577
2021-06-18,41.8691
2021-06-19,41.8691
2021-06-20,41.8691
2021-06-21,42.1827
2021-06-22,42.159
2021-06-23,41.4433
2021-06-24,41.7632
2021-06-25,41.7609
2021-06-26,41.7609
2021-06-27,41.7609
2021-06-28,42.1867
2021-06-29,42.6132
2021-06-30,32.1743
2021-07-01,32.0316
2021-07-02,32.4846
2021-07-03,32.4846
2021-07-04,32.4846
2021-07-05,32.4846
2021-07-06,33.0229
2021-07-07,33.3047
2021-07-08,32.9237
2021-07-09,33.4668
2021-07-10,33.4668
2021-07-11,33.4668
2021-07-12,33.0827
2021-07-13,33.0398
2021-07-14,33.3198
2021-07-15,33.1813
2021-07-16,33.4595
2021-07-17,33.4595
2021-07-18,33.4595
2021-07-19,33.3355
2021-07-20,34.0262
2021-07-21,34.4817
2021-07-22,35.0508
2021-07-23,35.2105
2021-07-24,35.2105
2021-07-25,35.2105
2021-07-26,34.4278
2021-07-27,33.814
2021-07-28,33.673
2021-07-29,33.6924
2021-07-30,33.4583
2021-07-31,33.4583
2021-08-01,33.4583
2021-08-02,33.5877
2021-08-03,32.4147
2021-08-04,31.6809
2021-08-05,30.8271
2021-08-06,30.2668
2021-08-07,30.2668
2021-08-08,30.2668
2021-08-09,29.8068
2021-08-10,29.1875
2021-08-11,29.2186
2021-08-12,28.8713
2021-08-13,28.718
2021-08-14,28.718
2021-08-15,28.718
2021-08-16,28.5074
2021-08-17,29.0569
2021-08-18,28.6219
2021-08-19,28.4501
2021-08-20,28.1649
2021-08-21,28.1649
2021-08-22,28.1649
2021-08-23,28.5259
2021-08-24,28.8749
2021-08-25,29.1058
2021-08-26,28.6524
2021-08-27,29.1864
2021-08-28,29.1864
2021-08-29,29.1864
2021-08-30,28.9262
2021-08-31,29.2007
2021-09-01,29.752
2021-09-02,29.9303
2021-09-03,29.6475
2021-09-04,29.6475
2021-09-05,29.6475
2021-09-06,29.6475
2021-09-07,29.3528
2021-09-08,29.3737
2021-09-09,29.311
2021-09-10,28.7019
2021-09-11,28.7019
2021-09-12,28.7019
2021-09-13,28.2825
2021-09-14,27.9794
2021-09-15,28.0528
2021-09-16,28.2878
2021-09-17,27.6799
2021-09-18,27.6799
2021-09-19,27.6799
2021-09-20,27.2211
2021-09-21,26.8189
2021-09-22,26.708
2021-09-23,27.0295
2021-09-24,26.7885
2021-09-25,26.7885
2021-09-26,26.7885
2021-09-27,26.6125
2021-09-28,25.9001
2021-09-29,25.6215
2021-09-30,24.5379
2021-10-01,24.9956
2021-10-02,24.9956
2021-10-03,24.9956
2021-10-04,24.4363
2021-10-05,24.4166
2021-10-06,24.6631
2021-10-07,25.0164
2021-10-08,24.7081
2021-10-09,24.7081
2021-10-10,24.7081
2021-10-11,24.3475
2021-10-12,24.607
2021-10-13,24.5003
2021-10-14,25.1163
2021-10-15,25.2045
2021-10-16,25.2045
2021-10-17,25.2045
2021-10-18,25.5089
2021-10-19,25.5218
2021-10-20,25.2517
2021-10-21,25.0939
2021-10-22,25.2185
2021-10-23,25.2185
2021-10-24,25.2185
2021-10-25,25.4398
2021-10-26,25.2618
2021-10-27,24.3762
2021-10-28,24.3924
2021-10-29,24.5531
2021-10-30,24.5531
2021-10-31,24.5531
2021-11-01,24.6687
2021-11-02,24.1229
2021-11-03,23.7556
2021-11-04,23.691
2021-11-05,23.5422
2021-11-06,23.5422
2021-11-07,23.5422
2021-11-08,24.5519
2021-11-09,24.8642
2021-11-10,23.2236
2021-11-11,22.639
2021-11-12,22.5232
2021-11-13,22.5232
2021-11-14,22.5232
2021-11-15,23.3345
2021-11-16,22.6417
2021-11-17,21.8147
2021-11-18,21.2833
2021-11-19,21.5403
2021-11-20,21.5403
2021-11-21,21.5403
2021-11-22,21.3601
2021-11-23,21.1301
2021-11-24,21.3163
2021-11-25,21.3163
2021-11-26,20.8968
2021-11-27,20.8968
2021-11-28,20.8968
2021-11-29,21.1696
2021-11-30,21.3033
2021-12-01,21.8689
2021-12-02,22.7873
2021-12-03,22.8393
2021-12-04,22.8393
2021-12-05,22.8393
2021-12-06,23.801
2021-12-07,23.8579
2021-12-08,24.0782
2021-12-09,24.2183
2021-12-10,24.2454
2021-12-11,24.2454
2021-12-12,24.2454
2021-12-13,24.5999
2021-12-14,24.2605
2021-12-15,24.6524
2021-12-16,24.2979
2021-12-17,24.503
2021-12-18,24.503
2021-12-19,24.503
2021-12-20,25.0919
2021-12-21,25.1779
2021-12-22,25.4778
2021-12-23,25.7397
2021-12-24,25.7397
2021-12-25,25.7397
2021-12-26,25.7397
2021-12-27,25.7278
2021-12-28,25.6639
2021-12-29,25.9849
2021-12-30,25.8485
2021-12-31,25.3682
2022-01-01,25.3682
2022-01-02,25.3682
2022-01-03,25.8599
2022-01-04,26.0003
2022-01-05,24.9639
2022-01-06,25.8807
2022-01-07,25.6999
2022-01-08,25.6999
2022-01-09,25.6999
2022-01-10,25.7071
2022-01-11,26.1391
2022-01-12,26.3199
2022-01-13,25.6235
2022-01-14,25.5122
2022-01-15,25.5122
2022-01-16,25.5122
2022-01-17,25.5122
2022-01-18,25.4862
2022-01-19,25.6349
2022-01-20,25.2279
2022-01-21,25.0231
2022-01-22,25.0231
2022-01-23,25.0231
2022-01-24,25.6687
2022-01-25,23.9197
2022-01-26,23.946
2022-01-27,23.9462
2022-01-28,27.4477
2022-01-29,27.4477
2022-01-30,27.4477
2022-01-31,27.541
2022-02-01,27.6683
2022-02-02,28.0238
2022-02-03,27.5525
2022-02-04,27.894
2022-02-05,27.894
2022-02-06,27.894
2022-02-07,27.928
2022-02-08,28.4143
2022-02-09,28.961
2022-02-10,28.6309
2022-02-11,28.621
2022-02-12,28.621
2022-02-13,28.621
2022-02-14,28.4103
2022-02-15,28.6864
2022-02-16,28.3683
2022-02-17,28.237
2022-02-18,27.7013
2022-02-19,27.7013
2022-02-20,27.7013
2022-02-21,27.7013
2022-02-22,27.0502
2022-02-23,25.5344
2022-02-24,26.4157
2022-02-25,26.4626
2022-02-26,26.4626
2022-02-27,26.4626
2022-02-28,26.3527
2022-03-01,26.5659
2022-03-02,27.2919
2022-03-03,26.891
2022-03-04,27.6529
2022-03-05,27.6529
2022-03-06,27.6529
2022-03-07,26.6438
2022-03-08,26.2389
2022-03-09,27.0882
2022-03-10,26.873
2022-03-11,25.9528
2022-03-12,25.9528
2022-03-13,25.9528
2022-03-14,26.0951
2022-03-15,26.7267
2022-03-16,26.9783
2022-03-17,26.8026
2022-03-18,27.3743
2022-03-19,27.3743
2022-03-20,27.3743
2022-03-21,26.9788
2022-03-22,27.0318
2022-03-23,26.0147
2022-03-24,26.0522
2022-03-25,25.6692
2022-03-26,25.6692
2022-03-27,25.6692
2022-03-28,25.9134
2022-03-29,26.7607
2022-03-30,26.6408
2022-03-31,24.0724
2022-04-01,23.2907
2022-04-02,23.2907
2022-04-03,23.2907
2022-04-04,23.4337
2022-04-05,22.8637
2022-04-06,21.9162
2022-04-07,22.0109
2022-04-08,21.9003
2022-04-09,21.9003
2022-04-10,21.9003
2022-04-11,21.5479
2022-04-12,21.3835
2022-04-13,21.7286
2022-04-14,21.6713
2022-04-15,21.6713
2022-04-16,21.6713
2022-04-17,21.6713
2022-04-18,21.2624
2022-04-19,21.4814
2022-04-20,21.4149
2022-04-21,20.4397
2022-04-22,20.2544
2022-04-23,20.2544
2022-04-24,20.2544
2022-04-25,20.432
2022-04-26,19.6507
2022-04-27,19.6952
2022-04-28,20.1489
2022-04-29,19.6156
2022-04-30,19.6156
2022-05-01,19.6156
2022-05-02,19.6417
2022-05-03,19.4813
2022-05-04,19.8362
2022-05-05,19.1286
2022-05-06,18.5545
2022-05-07,18.5545
2022-05-08,18.5545
2022-05-09,18.1749
2022-05-10,18.9373
2022-05-11,18.6084
2022-05-12,18.6821
2022-05-13,19.0774
2022-05-14,19.0774
2022-05-15,19.0774
2022-05-16,19.2064
2022-05-17,19.8892
2022-05-18,19.7109
2022-05-19,19.8497
2022-05-20,20.6
2022-05-21,20.6
2022-05-22,20.6
2022-05-23,20.7482
2022-05-24,20.3942
2022-05-25,20.7204
2022-05-26,20.8785
2022-05-27,21.2963
2022-05-28,21.2963
2022-05-29,21.2963
2022-05-30,21.2963
2022-05-31,21.2348
2022-06-01,21.0865
2022-06-02,21.6845
2022-06-03,21.7245
2022-06-04,21.7245
2022-06-05,21.7245
2022-06-06,21.5511
2022-06-07,21.7887
2022-06-08,21.1867
2022-06-09,21.0227
2022-06-10,20.8871
2022-06-11,20.8871
2022-06-12,20.8871
2022-06-13,19.9584
2022-06-14,19.8807
2022-06-15,20.6171
2022-06-16,19.6732
2022-06-17,19.8636
2022-06-18,19.8636
2022-06-19,19.8636
2022-06-20,19.8636
2022-06-21,20.1323
2022-06-22,20.2051
2022-06-23,20.9064
2022-06-24,21.5313
2022-06-25,21.5313
2022-06-26,21.5313
2022-06-27,21.481
2022-06-28,20.8668
2022-06-29,20.8534
2022-06-30,23.3366
2022-07-01,23.7012
2022-07-02,23.7012
2022-07-03,23.7012
2022-07-04,23.7012
2022-07-05,23.8533
2022-07-06,24.2333
2022-07-07,24.4617
2022-07-08,24.2259
2022-07-09,24.2259
2022-07-10,24.2259
2022-07-11,24.1748
2022-07-12,23.893
2022-07-13,24.1005
2022-07-14,24.2581
2022-07-15,24.694
2022-07-16,24.694
2022-07-17,24.694
2022-07-18,24.5504
2022-07-19,25.295
2022-07-20,25.7691
2022-07-21,26.5726
2022-07-22,26.6435
2022-07-23,26.6435
2022-07-24,26.6435
2022-07-25,26.745
2022-07-26,24.6603
2022-07-27,25.1582
2022-07-28,26.0797
2022-07-29,26.3651
2022-07-30,26.3651
2022-07-31,26.3651
2022-08-01,26.2992
2022-08-02,26.3933
2022-08-03,26.172
2022-08-04,26.4103
2022-08-05,26.7514
2022-08-06,26.7514
2022-08-07,26.7514
2022-08-08,27.1069
2022-08-09,27.1426
2022-08-10,27.6506
2022-08-11,26.9328
2022-08-12,27.1508
2022-08-13,27.1508
2022-08-14,27.1508
2022-08-15,27.1045
2022-08-16,27.6689
2022-08-17,27.5575
2022-08-18,27.4707
2022-08-19,27.1045
2022-08-20,27.1045
2022-08-21,27.1045
2022-08-22,26.5319
2022-08-23,26.4455
2022-08-24,26.5704
2022-08-25,26.9014
2022-08-26,26.4802
2022-08-27,26.4802
2022-08-28,26.4802
2022-08-29,25.7899
2022-08-30,25.4662
2022-08-31,25.156
2022-09-01,24.8385
2022-09-02,24.6919
2022-09-03,24.6919
2022-09-04,24.6919
2022-09-05,24.6919
2022-09-06,24.7811
2022-09-07,25.1627
2022-09-08,25.2626
2022-09-09,25.2703
2022-09-10,25.2703
2022-09-11,25.2703
2022-09-12,25.6997
2022-09-13,25.3938
2022-09-14,25.8593
2022-09-15,25.5709
2022-09-16,25.9544
2022-09-17,25.9544
2022-09-18,25.9544
2022-09-19,25.1772
2022-09-20,25.1883
2022-09-21,25.1704
2022-09-22,24.6827
2022-09-23,24.1192
2022-09-24,24.1192
2022-09-25,24.1192
2022-09-26,24.1322
2022-09-27,24.0063
2022-09-28,24.3662
2022-09-29,23.9711
2022-09-30,22.4161
2022-10-01,22.4161
2022-10-02,22.4161
2022-10-03,22.9701
2022-10-04,23.7723
2022-10-05,23.7183
2022-10-06,22.5004
2022-10-07,21.9594
2022-10-08,21.9594
2022-10-09,21.9594
2022-10-10,21.6852
2022-10-11,22.1237
2022-10-12,22.1042
2022-10-13,22.0464
2022-10-14,21.876
2022-10-15,21.876
2022-10-16,21.876
2022-10-17,22.289
2022-10-18,22.7885
2022-10-19,22.2736
2022-10-20,22.2569
2022-10-21,22.3067
2022-10-22,22.3067
2022-10-23,22.3067
2022-10-24,22.5963
2022-10-25,23.3817
2022-10-26,24.0711
2022-10-27,25.3286
2022-10-28,25.8193
2022-10-29,25.8193
2022-10-30,25.8193
2022-10-31,25.5274
2022-11-01,25.4008
2022-11-02,24.0684
2022-11-03,23.5646
2022-11-04,23.5027
2022-11-05,23.5027
2022-11-06,23.5027
2022-11-07,23.5725
2022-11-08,24.2094
2022-11-09,23.6682
2022-11-10,30.0229
2022-11-11,31.2104
2022-11-12,31.2104
2022-11-13,31.2104
2022-11-14,30.5349
2022-11-15,31.6211
2022-11-16,31.6847
2022-11-17,30.2499
2022-11-18,29.7659
2022-11-19,29.7659
2022-11-20,29.7659
2022-11-21,30.0095
2022-11-22,29.8442
2022-11-23,29.9082
2022-11-24,29.9082
2022-11-25,30.3585
2022-11-26,30.3585
2022-11-27,30.3585
2022-11-28,30.2945
2022-11-29,30.4354
2022-11-30,31.7698
2022-12-01,31.8352
2022-12-02,31.8435
2022-12-03,31.8435
2022-12-04,31.8435
2022-12-05,31.419
2022-12-06,31.3043
2022-12-07,31.4834
2022-12-08,32.0125
2022-12-09,31.5732
2022-12-10,31.5732
2022-12-11,31.5732
2022-12-12,31.6128
2022-12-13,31.8085
2022-12-14,31.1694
2022-12-15,30.7794
2022-12-16,30.4304
2022-12-17,30.4304
2022-12-18,30.4304
2022-12-19,30.2011
2022-12-20,30.4543
2022-12-21,31.5157
2022-12-22,31.5304
2022-12-23,31.6335
2022-12-24,31.6335
2022-12-25,31.6335
2022-12-26,31.6335
2022-12-27,31.5203
2022-12-28,31.1768
2022-12-29,30.9033
2022-12-30,29.5094
2022-12-31,29.5094
2023-01-01,29.5094
2023-01-02,29.5094
2023-01-03,29.184
2023-01-04,29.9701
2023-01-05,29.4355
2023-01-06,29.6574
2023-01-07,29.6574
2023-01-08,29.6574
2023-01-09,29.302
2023-01-10,28.9493
2023-01-11,29.5266
2023-01-12,29.8177
2023-01-13,30.3611
2023-01-14,30.3611
2023-01-15,30.3611
2023-01-16,30.3611
2023-01-17,30.7997
2023-01-18,30.8917
2023-01-19,30.6227
2023-01-20,31.7377
2023-01-21,31.7377
2023-01-22,31.7377
2023-01-23,31.7716
2023-01-24,31.3431
2023-01-25,31.4596
2023-01-26,31.8039
2023-01-27,32.4337
2023-01-28,32.4337
2023-01-29,32.4337
2023-01-30,31.7254
2023-01-31,32.6865
2023-02-01,33.4285
2023-02-02,33.7673
2023-02-03,33.3682
2023-02-04,33.3682
2023-02-05,33.3682
2023-02-06,33.0191
2023-02-07,33.2001
2023-02-08,33.1699
2023-02-09,33.2094
2023-02-10,33.2977
2023-02-11,33.2977
2023-02-12,33.2977
2023-02-13,33.9412
2023-02-14,34.1106
2023-02-15,34.1497
2023-02-16,33.6556
2023-02-17,33.4068
2023-02-18,33.4068
2023-02-19,33.4068
2023-02-20,33.4068
2023-02-21,32.6444
2023-02-22,32.5769
2023-02-23,32.9402
2023-02-24,32.6861
2023-02-25,32.6861
2023-02-26,32.6861
2023-02-27,32.8843
2023-02-28,33.1939
2023-03-01,33.4334
2023-03-02,33.6432
2023-03-03,34.4286
2023-03-04,34.4286
2023-03-05,34.4286
2023-03-06,34.045
2023-03-07,34.2734
2023-03-08,34.2206
2023-03-09,34.0383
2023-03-10,34.0086
2023-03-11,34.0086
2023-03-12,34.0086
2023-03-13,33.4378
2023-03-14,34.0587
2023-03-15,32.7907
2023-03-16,33.3083
2023-03-17,32.1982
