,NUE US Equity
,CURRENT_EV_TO_T12M_EBIT
2020-05-13,10.6281
2020-05-14,10.6654
2020-05-15,10.7925
2020-05-16,10.7925
2020-05-17,10.7925
2020-05-18,11.4041
2020-05-19,11.3054
2020-05-20,11.3646
2020-05-21,11.2156
2020-05-22,11.1016
2020-05-23,11.1016
2020-05-24,11.1016
2020-05-25,11.1016
2020-05-26,11.5466
2020-05-27,11.8951
2020-05-28,11.7745
2020-05-29,11.711
2020-05-30,11.711
2020-05-31,11.711
2020-06-01,11.7548
2020-06-02,11.9236
2020-06-03,12.1143
2020-06-04,12.2327
2020-06-05,12.4146
2020-06-06,12.4146
2020-06-07,12.4146
2020-06-08,12.419
2020-06-09,12.1472
2020-06-10,12.1143
2020-06-11,11.141
2020-06-12,11.4786
2020-06-13,11.4786
2020-06-14,11.4786
2020-06-15,11.6364
2020-06-16,12.2217
2020-06-17,12.0924
2020-06-18,11.9872
2020-06-19,11.8074
2020-06-20,11.8074
2020-06-21,11.8074
2020-06-22,11.7197
2020-06-23,11.7022
2020-06-24,11.3624
2020-06-25,11.5268
2020-06-26,11.3471
2020-06-27,11.3471
2020-06-28,11.3471
2020-06-29,11.4129
2020-06-30,11.5246
2020-07-01,11.2989
2020-07-02,14.6714
2020-07-03,14.6714
2020-07-04,14.6714
2020-07-05,14.6714
2020-07-06,14.7439
2020-07-07,14.6076
2020-07-08,14.1667
2020-07-09,13.9173
2020-07-10,14.3959
2020-07-11,14.3959
2020-07-12,14.3959
2020-07-13,14.248
2020-07-14,14.5728
2020-07-15,14.7526
2020-07-16,14.7758
2020-07-17,14.6308
2020-07-18,14.6308
2020-07-19,14.6308
2020-07-20,14.4684
2020-07-21,14.8136
2020-07-22,14.9209
2020-07-23,15.0166
2020-07-24,15.092
2020-07-25,15.092
2020-07-26,15.092
2020-07-27,15.3762
2020-07-28,15.0398
2020-07-29,15.2109
2020-07-30,15.0485
2020-07-31,14.831
2020-08-01,14.831
2020-08-02,14.831
2020-08-03,15.0949
2020-08-04,15.1384
2020-08-05,15.2747
2020-08-06,15.2109
2020-08-07,15.5242
2020-08-08,15.5242
2020-08-09,15.5242
2020-08-10,16.0346
2020-08-11,15.8345
2020-08-12,16.0073
2020-08-13,15.8939
2020-08-14,16.1091
2020-08-15,16.1091
2020-08-16,16.1091
2020-08-17,16.1469
2020-08-18,16.1469
2020-08-19,15.9783
2020-08-20,15.9376
2020-08-21,15.6584
2020-08-22,15.6584
2020-08-23,15.6584
2020-08-24,16.0451
2020-08-25,15.9143
2020-08-26,15.8939
2020-08-27,15.9085
2020-08-28,16.0364
2020-08-29,16.0364
2020-08-30,16.0364
2020-08-31,15.8823
2020-09-01,16.2254
2020-09-02,16.4639
2020-09-03,16.2167
2020-09-04,16.301
2020-09-05,16.301
2020-09-06,16.301
2020-09-07,16.301
2020-09-08,15.9201
2020-09-09,16.0568
2020-09-10,15.862
