,COR US Equity
2020-04-11,16.5358
2020-04-12,16.5358
2020-04-13,16.1168
2020-04-14,16.8217
2020-04-15,16.6282
2020-04-16,16.2642
2020-04-17,16.7809
2020-04-18,16.7809
2020-04-19,16.7809
2020-04-20,16.8572
2020-04-21,16.1381
2020-04-22,16.3032
2020-04-23,16.4382
2020-04-24,16.6939
2020-04-25,16.6939
2020-04-26,16.6939
2020-04-27,17.0632
2020-04-28,16.8413
2020-04-29,16.8075
2020-04-30,16.8643
2020-05-01,16.2819
2020-05-02,16.2819
2020-05-03,16.2819
2020-05-04,16.289
2020-05-05,16.5643
2020-05-06,16.1257
2020-05-07,16.5105
2020-05-08,16.3965
2020-05-09,16.3965
2020-05-10,16.3965
2020-05-11,16.8438
2020-05-12,16.4824
2020-05-13,15.7053
2020-05-14,15.6842
2020-05-15,15.986
2020-05-16,15.986
2020-05-17,15.986
2020-05-18,16.5912
2020-05-19,16.6666
2020-05-20,17.2104
2020-05-21,17.1262
2020-05-22,17.2824
2020-05-23,17.2824
2020-05-24,17.2824
2020-05-25,17.2824
2020-05-26,16.8684
2020-05-27,17.3157
2020-05-28,17.5034
2020-05-29,17.6683
2020-05-30,17.6683
2020-05-31,17.6683
2020-06-01,17.635
2020-06-02,18.2507
2020-06-03,18.3963
2020-06-04,18.3893
2020-06-05,18.3051
2020-06-06,18.3051
2020-06-07,18.3051
2020-06-08,18.8893
2020-06-09,18.4682
2020-06-10,17.9507
2020-06-11,17.3473
2020-06-12,17.5858
2020-06-13,17.5858
2020-06-14,17.5858
2020-06-15,17.8209
2020-06-16,18.3296
2020-06-17,18.5121
2020-06-18,18.5296
2020-06-19,18.8629
2020-06-20,18.8629
2020-06-21,18.8629
2020-06-22,18.7893
2020-06-23,18.7489
2020-06-24,18.2823
2020-06-25,18.6033
2020-06-26,18.3419
2020-06-27,18.3419
2020-06-28,18.3419
2020-06-29,18.3086
2020-06-30,18.8742
2020-07-01,18.6422
2020-07-02,18.7547
2020-07-03,18.7547
2020-07-04,18.7547
2020-07-05,18.7547
2020-07-06,18.8654
2020-07-07,18.4402
2020-07-08,18.2486
2020-07-09,18.1046
2020-07-10,18.2205
2020-07-11,18.2205
2020-07-12,18.2205
2020-07-13,18.2592
2020-07-14,18.6211
2020-07-15,19.0727
2020-07-16,19.2203
2020-07-17,19.5208
2020-07-18,19.5208
2020-07-19,19.5208
2020-07-20,19.1237
2020-07-21,19.468
2020-07-22,19.4083
2020-07-23,19.447
2020-07-24,19.3995
2020-07-25,19.3995
2020-07-26,19.3995
2020-07-27,19.4417
2020-07-28,19.1096
2020-07-29,19.3204
2020-07-30,19.1201
2020-07-31,18.7722
2020-08-01,18.7722
2020-08-02,18.7722
2020-08-03,19.526
2020-08-04,19.5647
2020-08-05,19.4199
2020-08-06,19.0866
2020-08-07,19.173
2020-08-08,19.173
2020-08-09,19.173
2020-08-10,19.3388
2020-08-11,19.0461
2020-08-12,19.4287
2020-08-13,19.2841
2020-08-14,19.464
2020-08-15,19.464
2020-08-16,19.464
2020-08-17,19.4058
2020-08-18,19.3035
2020-08-19,19.1042
2020-08-20,18.6334
2020-08-21,18.4765
2020-08-22,18.4765
2020-08-23,18.4765
2020-08-24,18.3742
2020-08-25,18.4994
2020-08-26,18.39
2020-08-27,18.4729
2020-08-28,18.3706
2020-08-29,18.3706
2020-08-30,18.3706
2020-08-31,18.279
2020-09-01,17.7975
2020-09-02,18.5011
2020-09-03,18.3759
2020-09-04,18.2031
2020-09-05,18.2031
2020-09-06,18.2031
2020-09-07,18.2031
2020-09-08,17.9845
2020-09-09,18.1326
2020-09-10,17.7922
2020-09-11,17.7587
2020-09-12,17.7587
2020-09-13,17.7587
2020-09-14,17.8504
2020-09-15,17.9033
2020-09-16,18.2366
2020-09-17,18.2402
2020-09-18,18.2437
2020-09-19,18.2437
2020-09-20,18.2437
2020-09-21,18.0656
2020-09-22,17.9668
2020-09-23,17.7693
2020-09-24,17.861
2020-09-25,18.2384
2020-09-26,18.2384
2020-09-27,18.2384
2020-09-28,18.3759
2020-09-29,18.1255
2020-09-30,18.1255
2020-10-01,18.1255
2020-10-02,18.1255
2020-10-03,18.1255
2020-10-04,18.1255
2020-10-05,18.1255
2020-10-06,18.1255
2020-10-07,18.1255
2020-10-08,18.1255
2020-10-09,18.1255
2020-10-10,18.1255
2020-10-11,18.1255
2020-10-12,18.1255
2020-10-13,18.1255
2020-10-14,18.1255
2020-10-15,18.1255
2020-10-16,18.1255
2020-10-17,18.1255
2020-10-18,18.1255
2020-10-19,18.1255
2020-10-20,18.1255
2020-10-21,18.1255
2020-10-22,18.1255
2020-10-23,18.1255
2020-10-24,18.1255
2020-10-25,18.1255
2020-10-26,18.1255
2020-10-27,18.1255
2020-10-28,18.1255
2020-10-29,18.1255
2020-10-30,18.1255
2020-10-31,18.1255
2020-11-01,18.1255
2020-11-02,18.1255
2020-11-03,18.1255
2020-11-04,18.1255
2020-11-05,18.1255
2020-11-06,18.1255
2020-11-07,18.1255
2020-11-08,18.1255
2020-11-09,18.1255
2020-11-10,18.1255
2020-11-11,18.1255
2020-11-12,18.1255
2020-11-13,18.1255
2020-11-14,18.1255
2020-11-15,18.1255
2020-11-16,18.1255
2020-11-17,18.1255
2020-11-18,18.1255
2020-11-19,18.1255
2020-11-20,18.1255
2020-11-21,18.1255
2020-11-22,18.1255
2020-11-23,18.1255
2020-11-24,18.1255
2020-11-25,18.1255
2020-11-26,18.1255
2020-11-27,18.1255
2020-11-28,18.1255
2020-11-29,18.1255
2020-11-30,18.1255
2020-12-01,18.1255
2020-12-02,18.1255
2020-12-03,18.1255
2020-12-04,18.1255
2020-12-05,18.1255
2020-12-06,18.1255
2020-12-07,18.1255
2020-12-08,18.1255
2020-12-09,18.1255
2020-12-10,18.1255
2020-12-11,18.1255
2020-12-12,18.1255
2020-12-13,18.1255
2020-12-14,18.1255
2020-12-15,18.1255
2020-12-16,18.1255
2020-12-17,18.1255
2020-12-18,18.1255
2020-12-19,18.1255
2020-12-20,18.1255
2020-12-21,18.1255
2020-12-22,18.1255
2020-12-23,18.1255
2020-12-24,18.1255
2020-12-25,18.1255
2020-12-26,18.1255
2020-12-27,18.1255
2020-12-28,18.1255
2020-12-29,18.1255
2020-12-30,18.1255
2020-12-31,18.1255
2021-01-01,18.1255
2021-01-02,18.1255
2021-01-03,18.1255
2021-01-04,18.1255
2021-01-05,18.1255
2021-01-06,18.1255
2021-01-07,18.1255
2021-01-08,18.1255
2021-01-09,18.1255
2021-01-10,18.1255
2021-01-11,18.1255
2021-01-12,18.1255
2021-01-13,18.1255
2021-01-14,18.1255
2021-01-15,18.1255
2021-01-16,18.1255
2021-01-17,18.1255
2021-01-18,18.1255
2021-01-19,18.1255
2021-01-20,18.1255
2021-01-21,18.1255
2021-01-22,18.1255
2021-01-23,18.1255
2021-01-24,18.1255
2021-01-25,18.1255
2021-01-26,18.1255
2021-01-27,18.1255
2021-01-28,18.1255
2021-01-29,18.1255
2021-01-30,18.1255
2021-01-31,18.1255
2021-02-01,18.1255
2021-02-02,18.1255
2021-02-03,18.1255
2021-02-04,18.1255
2021-02-05,18.1255
2021-02-06,18.1255
2021-02-07,18.1255
2021-02-08,18.1255
2021-02-09,18.1255
2021-02-10,18.1255
2021-02-11,18.1255
2021-02-12,18.1255
2021-02-13,18.1255
2021-02-14,18.1255
2021-02-15,18.1255
2021-02-16,18.1255
2021-02-17,18.1255
2021-02-18,18.1255
2021-02-19,18.1255
2021-02-20,18.1255
2021-02-21,18.1255
2021-02-22,18.1255
2021-02-23,18.1255
2021-02-24,18.1255
2021-02-25,18.1255
2021-02-26,18.1255
2021-02-27,18.1255
2021-02-28,18.1255
2021-03-01,18.1255
2021-03-02,18.1255
2021-03-03,18.1255
2021-03-04,18.1255
2021-03-05,18.1255
2021-03-06,18.1255
2021-03-07,18.1255
2021-03-08,18.1255
2021-03-09,18.1255
2021-03-10,18.1255
2021-03-11,18.1255
2021-03-12,18.1255
2021-03-13,18.1255
2021-03-14,18.1255
2021-03-15,18.1255
2021-03-16,18.1255
2021-03-17,18.1255
2021-03-18,18.1255
2021-03-19,18.1255
2021-03-20,18.1255
2021-03-21,18.1255
2021-03-22,18.1255
2021-03-23,18.1255
2021-03-24,18.1255
2021-03-25,18.1255
2021-03-26,18.1255
2021-03-27,18.1255
2021-03-28,18.1255
2021-03-29,18.1255
2021-03-30,18.1255
2021-03-31,18.1255
2021-04-01,18.1255
2021-04-02,18.1255
2021-04-03,18.1255
2021-04-04,18.1255
2021-04-05,18.1255
2021-04-06,18.1255
2021-04-07,18.1255
2021-04-08,18.1255
2021-04-09,18.1255
2021-04-10,18.1255
2021-04-11,18.1255
2021-04-12,18.1255
2021-04-13,18.1255
2021-04-14,18.1255
2021-04-15,18.1255
2021-04-16,18.1255
2021-04-17,18.1255
2021-04-18,18.1255
2021-04-19,18.1255
2021-04-20,18.1255
2021-04-21,18.1255
2021-04-22,18.1255
2021-04-23,18.1255
2021-04-24,18.1255
2021-04-25,18.1255
2021-04-26,18.1255
2021-04-27,18.1255
2021-04-28,18.1255
2021-04-29,18.1255
2021-04-30,18.1255
2021-05-01,18.1255
2021-05-02,18.1255
2021-05-03,18.1255
2021-05-04,18.1255
2021-05-05,18.1255
2021-05-06,18.1255
2021-05-07,18.1255
2021-05-08,18.1255
2021-05-09,18.1255
2021-05-10,18.1255
2021-05-11,18.1255
2021-05-12,18.1255
2021-05-13,18.1255
2021-05-14,18.1255
2021-05-15,18.1255
2021-05-16,18.1255
2021-05-17,18.1255
2021-05-18,18.1255
2021-05-19,18.1255
2021-05-20,18.1255
2021-05-21,18.1255
2021-05-22,18.1255
2021-05-23,18.1255
2021-05-24,18.1255
2021-05-25,18.1255
2021-05-26,18.1255
2021-05-27,18.1255
2021-05-28,18.1255
2021-05-29,18.1255
2021-05-30,18.1255
2021-05-31,18.1255
2021-06-01,18.1255
2021-06-02,18.1255
2021-06-03,18.1255
2021-06-04,18.1255
2021-06-05,18.1255
2021-06-06,18.1255
2021-06-07,18.1255
2021-06-08,18.1255
2021-06-09,18.1255
2021-06-10,18.1255
2021-06-11,18.1255
2021-06-12,18.1255
2021-06-13,18.1255
2021-06-14,18.1255
2021-06-15,18.1255
2021-06-16,18.1255
2021-06-17,18.1255
2021-06-18,18.1255
2021-06-19,18.1255
2021-06-20,18.1255
2021-06-21,18.1255
2021-06-22,18.1255
2021-06-23,18.1255
2021-06-24,18.1255
2021-06-25,18.1255
2021-06-26,18.1255
2021-06-27,18.1255
2021-06-28,18.1255
2021-06-29,18.1255
2021-06-30,18.1255
2021-07-01,18.1255
2021-07-02,18.1255
2021-07-03,18.1255
2021-07-04,18.1255
2021-07-05,18.1255
2021-07-06,18.1255
2021-07-07,18.1255
2021-07-08,18.1255
2021-07-09,18.1255
2021-07-10,18.1255
2021-07-11,18.1255
2021-07-12,18.1255
2021-07-13,18.1255
2021-07-14,18.1255
2021-07-15,18.1255
2021-07-16,18.1255
2021-07-17,18.1255
2021-07-18,18.1255
2021-07-19,18.1255
2021-07-20,18.1255
2021-07-21,18.1255
2021-07-22,18.1255
2021-07-23,18.1255
2021-07-24,18.1255
2021-07-25,18.1255
2021-07-26,18.1255
2021-07-27,18.1255
2021-07-28,18.1255
2021-07-29,18.1255
2021-07-30,18.1255
2021-07-31,18.1255
2021-08-01,18.1255
2021-08-02,18.1255
2021-08-03,18.1255
2021-08-04,18.1255
2021-08-05,18.1255
2021-08-06,18.1255
2021-08-07,18.1255
2021-08-08,18.1255
2021-08-09,18.1255
2021-08-10,18.1255
2021-08-11,18.1255
2021-08-12,18.1255
2021-08-13,18.1255
2021-08-14,18.1255
2021-08-15,18.1255
2021-08-16,18.1255
2021-08-17,18.1255
2021-08-18,18.1255
2021-08-19,18.1255
2021-08-20,18.1255
2021-08-21,18.1255
2021-08-22,18.1255
2021-08-23,18.1255
2021-08-24,18.1255
2021-08-25,18.1255
2021-08-26,18.1255
2021-08-27,18.1255
2021-08-28,18.1255
2021-08-29,18.1255
2021-08-30,18.1255
2021-08-31,18.1255
2021-09-01,18.1255
2021-09-02,18.1255
2021-09-03,18.1255
2021-09-04,18.1255
2021-09-05,18.1255
2021-09-06,18.1255
2021-09-07,18.1255
2021-09-08,18.1255
2021-09-09,18.1255
2021-09-10,18.1255
2021-09-11,18.1255
2021-09-12,18.1255
2021-09-13,18.1255
2021-09-14,18.1255
2021-09-15,18.1255
2021-09-16,18.1255
2021-09-17,18.1255
2021-09-18,18.1255
2021-09-19,18.1255
2021-09-20,18.1255
2021-09-21,18.1255
2021-09-22,18.1255
2021-09-23,18.1255
2021-09-24,18.1255
2021-09-25,18.1255
2021-09-26,18.1255
2021-09-27,18.1255
2021-09-28,18.1255
2021-09-29,18.1255
2021-09-30,12.9299
2021-10-01,12.9617
2021-10-02,12.9617
2021-10-03,12.9617
2021-10-04,12.831
2021-10-05,12.8558
2021-10-06,12.7048
2021-10-07,12.8522
2021-10-08,12.9228
2021-10-09,12.9228
2021-10-10,12.9228
2021-10-11,13.1903
2021-10-12,12.9546
2021-10-13,12.8761
2021-10-14,12.9881
2021-10-15,12.9661
2021-10-16,12.9661
2021-10-17,12.9661
2021-10-18,12.8355
2021-10-19,12.9643
2021-10-20,13.177
2021-10-21,13.2176
2021-10-22,13.2715
2021-10-23,13.2715
2021-10-24,13.2715
2021-10-25,13.2079
2021-10-26,13.2397
2021-10-27,12.9387
2021-10-28,13.0402
2021-10-29,13.1567
2021-10-30,13.1567
2021-10-31,13.1567
2021-11-01,13.2265
2021-11-02,13.4374
2021-11-03,13.7101
2021-11-04,13.5769
2021-11-05,13.6466
2021-11-06,13.6466
2021-11-07,13.6466
2021-11-08,13.5062
2021-11-09,13.3906
2021-11-10,13.4798
2021-11-11,13.4807
2021-11-12,13.4498
2021-11-13,13.4498
2021-11-14,13.4498
2021-11-15,13.3686
2021-11-16,13.3191
2021-11-17,13.3906
2021-11-18,13.3747
2021-11-19,13.0243
2021-11-20,13.0243
2021-11-21,13.0243
2021-11-22,13.0773
2021-11-23,13.3197
2021-11-24,13.3002
2021-11-25,13.3002
2021-11-26,13.0164
2021-11-27,13.0164
2021-11-28,13.0164
2021-11-29,13.0164
2021-11-30,12.6203
2021-12-01,12.4727
2021-12-02,12.6248
2021-12-03,12.7096
2021-12-04,12.7096
2021-12-05,12.7096
2021-12-06,12.8988
2021-12-07,12.9537
2021-12-08,13.0712
2021-12-09,13.1455
2021-12-10,13.2728
2021-12-11,13.2728
2021-12-12,13.2728
2021-12-13,13.2189
2021-12-14,13.2878
2021-12-15,13.3294
2021-12-16,13.348
2021-12-17,13.454
2021-12-18,13.454
2021-12-19,13.454
2021-12-20,13.5274
2021-12-21,13.6689
2021-12-22,13.6866
2021-12-23,13.8386
2021-12-24,13.8386
2021-12-25,13.8386
2021-12-26,13.8386
2021-12-27,14.0482
2021-12-28,14.0888
2021-12-29,14.1755
2021-12-30,14.2135
2021-12-31,12.8624
2022-01-01,12.8624
2022-01-02,12.8624
2022-01-03,12.8395
2022-01-04,12.7325
2022-01-05,12.8293
2022-01-06,12.6553
2022-01-07,12.882
2022-01-08,12.882
2022-01-09,12.882
2022-01-10,13.011
2022-01-11,13.1647
2022-01-12,13.1019
2022-01-13,13.0322
2022-01-14,13.1435
2022-01-15,13.1435
2022-01-16,13.1435
2022-01-17,13.1435
2022-01-18,12.9405
2022-01-19,12.82
2022-01-20,12.8616
2022-01-21,12.7461
2022-01-22,12.7461
2022-01-23,12.7461
2022-01-24,12.7487
2022-01-25,12.7071
2022-01-26,12.6638
2022-01-27,13.067
2022-01-28,13.247
2022-01-29,13.247
2022-01-30,13.247
2022-01-31,13.1958
2022-02-01,13.3203
2022-02-02,13.189
2022-02-03,13.3426
2022-02-04,13.2342
2022-02-05,13.2342
2022-02-06,13.2342
2022-02-07,13.4731
2022-02-08,13.7146
2022-02-09,13.7726
2022-02-10,13.6548
2022-02-11,13.5439
2022-02-12,13.5439
2022-02-13,13.5439
2022-02-14,13.5388
2022-02-15,13.6497
2022-02-16,13.7564
2022-02-17,13.7035
2022-02-18,13.6514
2022-02-19,13.6514
2022-02-20,13.6514
2022-02-21,13.6514
2022-02-22,13.5712
2022-02-23,13.4782
2022-02-24,13.3409
2022-02-25,13.6873
2022-02-26,13.6873
2022-02-27,13.6873
2022-02-28,13.7393
2022-03-01,13.6915
2022-03-02,13.7794
2022-03-03,13.9901
2022-03-04,14.1462
2022-03-05,14.1462
2022-03-06,14.1462
2022-03-07,13.9364
2022-03-08,13.8997
2022-03-09,14.0208
2022-03-10,14.0498
2022-03-11,13.9125
2022-03-12,13.9125
2022-03-13,13.9125
2022-03-14,14.0481
2022-03-15,14.4952
2022-03-16,14.4193
2022-03-17,14.5643
2022-03-18,14.5472
2022-03-19,14.5472
2022-03-20,14.5472
2022-03-21,14.6479
2022-03-22,14.5566
2022-03-23,14.5071
2022-03-24,14.5993
2022-03-25,14.7767
2022-03-26,14.7767
2022-03-27,14.7767
2022-03-28,14.7801
2022-03-29,14.8066
2022-03-30,14.8151
2022-03-31,13.8874
2022-04-01,14.0326
2022-04-02,14.0326
2022-04-03,14.0326
2022-04-04,13.8906
2022-04-05,13.9716
2022-04-06,14.1625
2022-04-07,14.546
2022-04-08,14.7481
2022-04-09,14.7481
2022-04-10,14.7481
2022-04-11,14.5243
2022-04-12,14.5219
2022-04-13,14.5492
2022-04-14,14.4088
2022-04-15,14.4088
2022-04-16,14.4088
2022-04-17,14.4088
2022-04-18,14.4642
2022-04-19,14.5404
2022-04-20,14.7714
2022-04-21,14.7144
2022-04-22,14.2315
2022-04-23,14.2315
2022-04-24,14.2315
2022-04-25,14.189
2022-04-26,14.0912
2022-04-27,14.108
2022-04-28,14.1313
2022-04-29,13.6131
2022-04-30,13.6131
2022-05-01,13.6131
2022-05-02,13.427
2022-05-03,13.5706
2022-05-04,14.0739
2022-05-05,13.9454
2022-05-06,14.2523
2022-05-07,14.2523
2022-05-08,14.2523
2022-05-09,14.1165
2022-05-10,14.3037
2022-05-11,14.4362
2022-05-12,13.6577
2022-05-13,13.7606
2022-05-14,13.7606
2022-05-15,13.7606
2022-05-16,13.8939
2022-05-17,14.0851
2022-05-18,13.6176
2022-05-19,13.4786
2022-05-20,13.5428
2022-05-21,13.5428
2022-05-22,13.5428
2022-05-23,13.7453
2022-05-24,13.7758
2022-05-25,13.8714
2022-05-26,13.9944
2022-05-27,14.0795
2022-05-28,14.0795
2022-05-29,14.0795
2022-05-30,14.0795
2022-05-31,13.9132
2022-06-01,13.5292
2022-06-02,13.3846
2022-06-03,13.2898
2022-06-04,13.2898
2022-06-05,13.2898
2022-06-06,13.2785
2022-06-07,13.493
2022-06-08,13.2408
2022-06-09,13.0431
2022-06-10,13.0825
2022-06-11,13.0825
2022-06-12,13.0825
2022-06-13,12.8471
2022-06-14,12.8222
2022-06-15,12.9106
2022-06-16,12.8021
2022-06-17,12.7796
2022-06-18,12.7796
2022-06-19,12.7796
2022-06-20,12.7796
2022-06-21,12.9869
2022-06-22,13.1283
2022-06-23,13.0945
2022-06-24,13.4047
2022-06-25,13.4047
2022-06-26,13.4047
2022-06-27,13.4657
2022-06-28,12.9813
2022-06-29,13.0126
2022-06-30,13.3223
2022-07-01,13.4628
2022-07-02,13.4628
2022-07-03,13.4628
2022-07-04,13.4628
2022-07-05,13.2571
2022-07-06,13.1834
2022-07-07,13.2638
2022-07-08,13.4129
2022-07-09,13.4129
2022-07-10,13.4129
2022-07-11,13.3087
2022-07-12,13.3138
2022-07-13,13.1216
2022-07-14,13.1571
2022-07-15,13.3849
2022-07-16,13.3849
2022-07-17,13.3849
2022-07-18,13.2308
2022-07-19,13.4586
2022-07-20,13.3231
2022-07-21,13.3781
2022-07-22,13.4086
2022-07-23,13.4086
2022-07-24,13.4086
2022-07-25,13.5483
2022-07-26,13.6373
2022-07-27,13.6262
2022-07-28,13.6686
2022-07-29,13.6991
2022-07-30,13.6991
2022-07-31,13.6991
2022-08-01,13.6991
2022-08-02,13.4349
2022-08-03,12.9883
2022-08-04,13.0109
2022-08-05,13.1819
2022-08-06,13.1819
2022-08-07,13.1819
2022-08-08,13.124
2022-08-09,13.4676
2022-08-10,13.5396
2022-08-11,13.7608
2022-08-12,13.9518
2022-08-13,13.9518
2022-08-14,13.9518
2022-08-15,13.9786
2022-08-16,14.1328
2022-08-17,13.8706
2022-08-18,13.9024
2022-08-19,14.08
2022-08-20,14.08
2022-08-21,14.08
2022-08-22,13.8253
2022-08-23,13.744
2022-08-24,13.7616
2022-08-25,13.9451
2022-08-26,13.5907
2022-08-27,13.5907
2022-08-28,13.5907
2022-08-29,13.6996
2022-08-30,13.527
2022-08-31,13.6217
2022-09-01,13.7097
2022-09-02,13.7181
2022-09-03,13.7181
2022-09-04,13.7181
2022-09-05,13.7181
2022-09-06,13.5765
2022-09-07,13.729
2022-09-08,13.7038
2022-09-09,13.6812
2022-09-10,13.6812
2022-09-11,13.6812
2022-09-12,13.7181
2022-09-13,13.1542
2022-09-14,13.0813
2022-09-15,13.0562
2022-09-16,13.1182
2022-09-17,13.1182
2022-09-18,13.1182
2022-09-19,13.1031
2022-09-20,12.9799
2022-09-21,12.9984
2022-09-22,13.0729
2022-09-23,12.8375
2022-09-24,12.8375
2022-09-25,12.8375
2022-09-26,12.7663
2022-09-27,12.6901
2022-09-28,12.9389
2022-09-29,12.7428
2022-09-30,13.3826
2022-10-01,13.3826
2022-10-02,13.3826
2022-10-03,13.7311
2022-10-04,14.0307
2022-10-05,14.0062
2022-10-06,13.7837
2022-10-07,13.5595
2022-10-08,13.5595
2022-10-09,13.5595
2022-10-10,13.5831
2022-10-11,13.9413
2022-10-12,13.6987
2022-10-13,13.9711
2022-10-14,13.8441
2022-10-15,13.8441
2022-10-16,13.8441
2022-10-17,14.0
2022-10-18,14.141
2022-10-19,14.0535
2022-10-20,14.0342
2022-10-21,14.4686
2022-10-22,14.4686
2022-10-23,14.4686
2022-10-24,14.6762
2022-10-25,14.91
2022-10-26,15.0782
2022-10-27,15.1842
2022-10-28,15.4828
2022-10-29,15.4828
2022-10-30,15.4828
2022-10-31,15.2998
2022-11-01,15.221
2022-11-02,15.0887
2022-11-03,15.3541
2022-11-04,15.6869
2022-11-05,15.6869
2022-11-06,15.6869
2022-11-07,15.7193
2022-11-08,15.4067
2022-11-09,15.2789
2022-11-10,15.0017
2022-11-11,14.8287
2022-11-12,14.8287
2022-11-13,14.8287
2022-11-14,14.9782
2022-11-15,14.8087
2022-11-16,15.0712
2022-11-17,15.3424
2022-11-18,15.6101
2022-11-19,15.6101
2022-11-20,15.6101
2022-11-21,15.4623
2022-11-22,15.8456
2022-11-23,15.9169
2022-11-24,15.9169
2022-11-25,16.1055
2022-11-26,16.1055
2022-11-27,16.1055
2022-11-28,16.0595
2022-11-29,16.1229
2022-11-30,16.3654
2022-12-01,16.4471
2022-12-02,16.6522
2022-12-03,16.6522
2022-12-04,16.6522
2022-12-05,16.4167
2022-12-06,16.2463
2022-12-07,16.3306
2022-12-08,16.3454
2022-12-09,15.8995
2022-12-10,15.8995
2022-12-11,15.8995
2022-12-12,16.0621
2022-12-13,15.7071
2022-12-14,15.7277
2022-12-15,15.756
2022-12-16,15.8583
2022-12-17,15.8583
2022-12-18,15.8583
2022-12-19,15.8952
2022-12-20,15.909
2022-12-21,16.0756
2022-12-22,16.0713
2022-12-23,16.1349
2022-12-24,16.1349
2022-12-25,16.1349
2022-12-26,16.1349
2022-12-27,16.0481
2022-12-28,15.9072
2022-12-29,15.7947
2022-12-30,16.0888
2022-12-31,16.0888
2023-01-01,16.0888
2023-01-02,16.0888
2023-01-03,15.9662
2023-01-04,15.8436
2023-01-05,15.8618
2023-01-06,16.0888
2023-01-07,16.0888
2023-01-08,16.0888
2023-01-09,16.0249
2023-01-10,16.2226
2023-01-11,16.0612
2023-01-12,16.0189
2023-01-13,15.9654
2023-01-14,15.9654
2023-01-15,15.9654
2023-01-16,15.9654
2023-01-17,15.955
2023-01-18,15.8506
2023-01-19,15.8497
2023-01-20,15.7867
2023-01-21,15.7867
2023-01-22,15.7867
2023-01-23,15.7444
2023-01-24,15.7193
2023-01-25,15.8946
2023-01-26,16.0197
2023-01-27,15.8816
2023-01-28,15.8816
2023-01-29,15.8816
2023-01-30,15.9803
2023-01-31,16.2937
2023-02-01,15.616
2023-02-02,15.3944
2023-02-03,15.245
2023-02-04,15.245
2023-02-05,15.245
2023-02-06,15.0526
2023-02-07,15.2501
2023-02-08,15.3412
2023-02-09,15.0981
2023-02-10,15.4425
2023-02-11,15.4425
2023-02-12,15.4425
2023-02-13,15.4064
2023-02-14,15.2991
2023-02-15,15.4236
2023-02-16,15.5662
2023-02-17,15.6538
2023-02-18,15.6538
2023-02-19,15.6538
2023-02-20,15.6538
2023-02-21,15.598
2023-02-22,15.537
2023-02-23,15.4829
2023-02-24,15.403
2023-02-25,15.403
2023-02-26,15.403
2023-02-27,15.2364
2023-02-28,15.1445
2023-03-01,15.2261
2023-03-02,15.0878
2023-03-03,15.1952
2023-03-04,15.1952
2023-03-05,15.1952
2023-03-06,15.2218
2023-03-07,14.9427
2023-03-08,14.8268
2023-03-09,14.667
2023-03-10,14.6327
2023-03-11,14.6327
2023-03-12,14.6327
2023-03-13,14.527
2023-03-14,14.606
