,MPC US Equity
2020-04-02,10.9866
2020-04-03,10.9866
2020-04-04,10.9866
2020-04-05,10.9866
2020-04-06,10.9866
2020-04-07,10.9866
2020-04-08,10.9866
2020-04-09,10.9866
2020-04-10,10.9866
2020-04-11,10.9866
2020-04-12,10.9866
2020-04-13,10.9866
2020-04-14,10.9866
2020-04-15,10.9866
2020-04-16,10.9866
2020-04-17,10.9866
2020-04-18,10.9866
2020-04-19,10.9866
2020-04-20,10.9866
2020-04-21,10.9866
2020-04-22,10.9866
2020-04-23,10.9866
2020-04-24,10.9866
2020-04-25,10.9866
2020-04-26,10.9866
2020-04-27,10.9866
2020-04-28,10.9866
2020-04-29,10.9866
2020-04-30,10.9866
2020-05-01,10.9866
2020-05-02,10.9866
2020-05-03,10.9866
2020-05-04,10.9866
2020-05-05,10.9866
2020-05-06,10.9866
2020-05-07,10.9866
2020-05-08,10.9866
2020-05-09,10.9866
2020-05-10,10.9866
2020-05-11,10.9866
2020-05-12,10.9866
2020-05-13,10.9866
2020-05-14,10.9866
2020-05-15,10.9866
2020-05-16,10.9866
2020-05-17,10.9866
2020-05-18,10.9866
2020-05-19,10.9866
2020-05-20,10.9866
2020-05-21,10.9866
2020-05-22,10.9866
2020-05-23,10.9866
2020-05-24,10.9866
2020-05-25,10.9866
2020-05-26,10.9866
2020-05-27,10.9866
2020-05-28,10.9866
2020-05-29,10.9866
2020-05-30,10.9866
2020-05-31,10.9866
2020-06-01,10.9866
2020-06-02,10.9866
2020-06-03,10.9866
2020-06-04,10.9866
2020-06-05,10.9866
2020-06-06,10.9866
2020-06-07,10.9866
2020-06-08,10.9866
2020-06-09,10.9866
2020-06-10,10.9866
2020-06-11,10.9866
2020-06-12,10.9866
2020-06-13,10.9866
2020-06-14,10.9866
2020-06-15,10.9866
2020-06-16,10.9866
2020-06-17,10.9866
2020-06-18,10.9866
2020-06-19,10.9866
2020-06-20,10.9866
2020-06-21,10.9866
2020-06-22,10.9866
2020-06-23,10.9866
2020-06-24,10.9866
2020-06-25,10.9866
2020-06-26,10.9866
2020-06-27,10.9866
2020-06-28,10.9866
2020-06-29,10.9866
2020-06-30,10.9866
2020-07-01,10.9866
2020-07-02,10.9866
2020-07-03,10.9866
2020-07-04,10.9866
2020-07-05,10.9866
2020-07-06,10.9866
2020-07-07,10.9866
2020-07-08,10.9866
2020-07-09,10.9866
2020-07-10,10.9866
2020-07-11,10.9866
2020-07-12,10.9866
2020-07-13,10.9866
2020-07-14,10.9866
2020-07-15,10.9866
2020-07-16,10.9866
2020-07-17,10.9866
2020-07-18,10.9866
2020-07-19,10.9866
2020-07-20,10.9866
2020-07-21,10.9866
2020-07-22,10.9866
2020-07-23,10.9866
2020-07-24,10.9866
2020-07-25,10.9866
2020-07-26,10.9866
2020-07-27,10.9866
2020-07-28,10.9866
2020-07-29,10.9866
2020-07-30,10.9866
2020-07-31,10.9866
2020-08-01,10.9866
2020-08-02,10.9866
2020-08-03,10.9866
2020-08-04,10.9866
2020-08-05,10.9866
2020-08-06,10.9866
2020-08-07,10.9866
2020-08-08,10.9866
2020-08-09,10.9866
2020-08-10,10.9866
2020-08-11,10.9866
2020-08-12,10.9866
2020-08-13,10.9866
2020-08-14,10.9866
2020-08-15,10.9866
2020-08-16,10.9866
2020-08-17,10.9866
2020-08-18,10.9866
2020-08-19,10.9866
2020-08-20,10.9866
2020-08-21,10.9866
2020-08-22,10.9866
2020-08-23,10.9866
2020-08-24,10.9866
2020-08-25,10.9866
2020-08-26,10.9866
2020-08-27,10.9866
2020-08-28,10.9866
2020-08-29,10.9866
2020-08-30,10.9866
2020-08-31,10.9866
2020-09-01,10.9866
2020-09-02,10.9866
2020-09-03,10.9866
2020-09-04,10.9866
2020-09-05,10.9866
2020-09-06,10.9866
2020-09-07,10.9866
2020-09-08,10.9866
2020-09-09,10.9866
2020-09-10,10.9866
2020-09-11,10.9866
2020-09-12,10.9866
2020-09-13,10.9866
2020-09-14,10.9866
2020-09-15,10.9866
2020-09-16,10.9866
2020-09-17,10.9866
2020-09-18,10.9866
2020-09-19,10.9866
2020-09-20,10.9866
2020-09-21,10.9866
2020-09-22,10.9866
2020-09-23,10.9866
2020-09-24,10.9866
2020-09-25,10.9866
2020-09-26,10.9866
2020-09-27,10.9866
2020-09-28,10.9866
2020-09-29,10.9866
2020-09-30,10.9866
2020-10-01,10.9866
2020-10-02,10.9866
2020-10-03,10.9866
2020-10-04,10.9866
2020-10-05,10.9866
2020-10-06,10.9866
2020-10-07,10.9866
2020-10-08,10.9866
2020-10-09,10.9866
2020-10-10,10.9866
2020-10-11,10.9866
2020-10-12,10.9866
2020-10-13,10.9866
2020-10-14,10.9866
2020-10-15,10.9866
2020-10-16,10.9866
2020-10-17,10.9866
2020-10-18,10.9866
2020-10-19,10.9866
2020-10-20,10.9866
2020-10-21,10.9866
2020-10-22,10.9866
2020-10-23,10.9866
2020-10-24,10.9866
2020-10-25,10.9866
2020-10-26,10.9866
2020-10-27,10.9866
2020-10-28,10.9866
2020-10-29,10.9866
2020-10-30,10.9866
2020-10-31,10.9866
2020-11-01,10.9866
2020-11-02,10.9866
2020-11-03,10.9866
2020-11-04,10.9866
2020-11-05,10.9866
2020-11-06,10.9866
2020-11-07,10.9866
2020-11-08,10.9866
2020-11-09,10.9866
2020-11-10,10.9866
2020-11-11,10.9866
2020-11-12,10.9866
2020-11-13,10.9866
2020-11-14,10.9866
2020-11-15,10.9866
2020-11-16,10.9866
2020-11-17,10.9866
2020-11-18,10.9866
2020-11-19,10.9866
2020-11-20,10.9866
2020-11-21,10.9866
2020-11-22,10.9866
2020-11-23,10.9866
2020-11-24,10.9866
2020-11-25,10.9866
2020-11-26,10.9866
2020-11-27,10.9866
2020-11-28,10.9866
2020-11-29,10.9866
2020-11-30,10.9866
2020-12-01,10.9866
2020-12-02,10.9866
2020-12-03,10.9866
2020-12-04,10.9866
2020-12-05,10.9866
2020-12-06,10.9866
2020-12-07,10.9866
2020-12-08,10.9866
2020-12-09,10.9866
2020-12-10,10.9866
2020-12-11,10.9866
2020-12-12,10.9866
2020-12-13,10.9866
2020-12-14,10.9866
2020-12-15,10.9866
2020-12-16,10.9866
2020-12-17,10.9866
2020-12-18,10.9866
2020-12-19,10.9866
2020-12-20,10.9866
2020-12-21,10.9866
2020-12-22,10.9866
2020-12-23,10.9866
2020-12-24,10.9866
2020-12-25,10.9866
2020-12-26,10.9866
2020-12-27,10.9866
2020-12-28,10.9866
2020-12-29,10.9866
2020-12-30,10.9866
2020-12-31,10.9866
2021-01-01,10.9866
2021-01-02,10.9866
2021-01-03,10.9866
2021-01-04,10.9866
2021-01-05,10.9866
2021-01-06,10.9866
2021-01-07,10.9866
2021-01-08,10.9866
2021-01-09,10.9866
2021-01-10,10.9866
2021-01-11,10.9866
2021-01-12,10.9866
2021-01-13,10.9866
2021-01-14,10.9866
2021-01-15,10.9866
2021-01-16,10.9866
2021-01-17,10.9866
2021-01-18,10.9866
2021-01-19,10.9866
2021-01-20,10.9866
2021-01-21,10.9866
2021-01-22,10.9866
2021-01-23,10.9866
2021-01-24,10.9866
2021-01-25,10.9866
2021-01-26,10.9866
2021-01-27,10.9866
2021-01-28,10.9866
2021-01-29,10.9866
2021-01-30,10.9866
2021-01-31,10.9866
2021-02-01,10.9866
2021-02-02,10.9866
2021-02-03,10.9866
2021-02-04,10.9866
2021-02-05,10.9866
2021-02-06,10.9866
2021-02-07,10.9866
2021-02-08,10.9866
2021-02-09,10.9866
2021-02-10,10.9866
2021-02-11,10.9866
2021-02-12,10.9866
2021-02-13,10.9866
2021-02-14,10.9866
2021-02-15,10.9866
2021-02-16,10.9866
2021-02-17,10.9866
2021-02-18,10.9866
2021-02-19,10.9866
2021-02-20,10.9866
2021-02-21,10.9866
2021-02-22,10.9866
2021-02-23,10.9866
2021-02-24,10.9866
2021-02-25,10.9866
2021-02-26,10.9866
2021-02-27,10.9866
2021-02-28,10.9866
2021-03-01,10.9866
2021-03-02,10.9866
2021-03-03,10.9866
2021-03-04,10.9866
2021-03-05,10.9866
2021-03-06,10.9866
2021-03-07,10.9866
2021-03-08,10.9866
2021-03-09,10.9866
2021-03-10,10.9866
2021-03-11,10.9866
2021-03-12,10.9866
2021-03-13,10.9866
2021-03-14,10.9866
2021-03-15,10.9866
2021-03-16,10.9866
2021-03-17,10.9866
2021-03-18,10.9866
2021-03-19,10.9866
2021-03-20,10.9866
2021-03-21,10.9866
2021-03-22,10.9866
2021-03-23,10.9866
2021-03-24,10.9866
2021-03-25,10.9866
2021-03-26,10.9866
2021-03-27,10.9866
2021-03-28,10.9866
2021-03-29,10.9866
2021-03-30,10.9866
2021-03-31,608.4935
2021-04-01,620.5291
2021-04-02,620.5291
2021-04-03,620.5291
2021-04-04,620.5291
2021-04-05,610.9423
2021-04-06,609.4835
2021-04-07,611.0986
2021-04-08,607.8162
2021-04-09,605.0548
2021-04-10,605.0548
2021-04-11,605.0548
2021-04-12,601.8245
2021-04-13,603.7001
2021-04-14,610.4734
2021-04-15,610.4734
2021-04-16,612.5054
2021-04-17,612.5054
2021-04-18,612.5054
2021-04-19,608.1809
2021-04-20,600.9908
2021-04-21,607.5557
2021-04-22,601.0429
2021-04-23,605.9405
2021-04-24,605.9405
2021-04-25,605.9405
2021-04-26,607.3473
2021-04-27,610.5776
2021-04-28,618.6534
2021-04-29,621.7795
2021-04-30,619.7476
2021-05-01,619.7476
2021-05-02,619.7476
2021-05-03,627.615
2021-05-04,628.3444
2021-05-05,639.1295
2021-05-06,640.2525
2021-05-07,643.0719
2021-05-08,643.0719
2021-05-09,643.0719
2021-05-10,642.0799
2021-05-11,635.9711
2021-05-12,637.6941
2021-05-13,636.702
2021-05-14,643.4896
2021-05-15,643.4896
2021-05-16,643.4896
2021-05-17,651.0081
2021-05-18,644.7949
2021-05-19,640.7224
2021-05-20,641.3489
2021-05-21,640.9312
2021-05-22,640.9312
2021-05-23,640.9312
2021-05-24,646.8834
2021-05-25,643.1241
2021-05-26,647.2489
2021-05-27,650.3816
2021-05-28,652.4701
2021-05-29,652.4701
2021-05-30,652.4701
2021-05-31,652.4701
2021-06-01,656.1249
2021-06-02,658.6311
2021-06-03,660.093
2021-06-04,662.2337
2021-06-05,662.2337
2021-06-06,662.2337
2021-06-07,660.5107
2021-06-08,664.4266
2021-06-09,661.9204
2021-06-10,661.0328
2021-06-11,659.6753
2021-06-12,659.6753
2021-06-13,659.6753
2021-06-14,658.6833
2021-06-15,662.2337
2021-06-16,660.1974
2021-06-17,648.0843
2021-06-18,637.1719
2021-06-19,637.1719
2021-06-20,637.1719
2021-06-21,648.5542
2021-06-22,650.0683
2021-06-23,651.1648
2021-06-24,655.2895
2021-06-25,656.386
2021-06-26,656.386
2021-06-27,656.386
2021-06-28,645.6825
2021-06-29,643.4896
2021-06-30,116.041
2021-07-01,117.1182
2021-07-02,116.8647
2021-07-03,116.8647
2021-07-04,116.8647
2021-07-05,116.8647
2021-07-06,114.2034
2021-07-07,112.9108
2021-07-08,112.2771
2021-07-09,113.8359
2021-07-10,113.8359
2021-07-11,113.8359
2021-07-12,113.3924
2021-07-13,112.2138
2021-07-14,109.3244
2021-07-15,108.2218
2021-07-16,106.9672
2021-07-17,106.9672
2021-07-18,106.9672
2021-07-19,103.9511
2021-07-20,105.5225
2021-07-21,108.0064
2021-07-22,107.132
2021-07-23,107.1827
2021-07-24,107.1827
2021-07-25,107.1827
2021-07-26,108.7414
2021-07-27,108.3359
2021-07-28,109.5271
2021-07-29,110.3509
2021-07-30,109.4511
2021-07-31,109.4511
2021-08-01,109.4511
2021-08-02,108.488
2021-08-03,110.3636
2021-08-04,106.861
2021-08-05,109.4758
2021-08-06,110.6159
2021-08-07,110.6159
2021-08-08,110.6159
2021-08-09,110.3804
2021-08-10,111.9419
2021-08-11,112.7598
2021-08-12,113.2555
2021-08-13,112.7722
2021-08-14,112.7722
2021-08-15,112.7722
2021-08-16,111.8179
2021-08-17,110.2317
2021-08-18,109.2156
2021-08-19,106.6752
2021-08-20,107.3443
2021-08-21,107.3443
2021-08-22,107.3443
2021-08-23,109.8848
2021-08-24,111.2975
2021-08-25,112.1278
2021-08-26,111.4586
2021-08-27,113.8503
2021-08-28,113.8503
2021-08-29,113.8503
2021-08-30,112.4995
2021-08-31,112.9209
2021-09-01,110.4176
2021-09-02,111.2231
2021-09-03,111.6445
2021-09-04,111.6445
2021-09-05,111.6445
2021-09-06,111.6445
2021-09-07,112.0534
2021-09-08,110.2441
2021-09-09,110.4176
2021-09-10,109.9467
2021-09-11,109.9467
2021-09-12,109.9467
2021-09-13,112.103
2021-09-14,110.8018
2021-09-15,113.2926
2021-09-16,112.7102
2021-09-17,112.4128
2021-09-18,112.4128
2021-09-19,112.4128
2021-09-20,110.2689
2021-09-21,111.1488
2021-09-22,113.714
2021-09-23,116.0561
2021-09-24,116.1676
2021-09-25,116.1676
2021-09-26,116.1676
2021-09-27,117.6547
2021-09-28,116.936
2021-09-29,116.2172
2021-09-30,21.5204
2021-10-01,21.9039
2021-10-02,21.9039
2021-10-03,21.9039
2021-10-04,21.7855
2021-10-05,21.836
2021-10-06,21.7505
2021-10-07,21.8907
2021-10-08,22.2546
2021-10-09,22.2546
2021-10-10,22.2546
2021-10-11,22.1231
2021-10-12,22.1625
2021-10-13,22.2765
2021-10-14,22.5877
2021-10-15,22.614
2021-10-16,22.614
2021-10-17,22.614
2021-10-18,22.5263
2021-10-19,22.6206
2021-10-20,22.7038
2021-10-21,22.6644
2021-10-22,22.7718
2021-10-23,22.7718
2021-10-24,22.7718
2021-10-25,22.9208
2021-10-26,22.98
2021-10-27,22.4715
2021-10-28,22.5855
2021-10-29,22.4233
2021-10-30,22.4233
2021-10-31,22.4233
2021-11-01,22.7148
2021-11-02,21.6386
2021-11-03,21.4357
2021-11-04,21.4124
2021-11-05,21.8859
2021-11-06,21.8859
2021-11-07,21.8859
2021-11-08,21.8563
2021-11-09,22.165
2021-11-10,21.8246
2021-11-11,21.9261
2021-11-12,21.8838
2021-11-13,21.8838
2021-11-14,21.8838
2021-11-15,21.9515
2021-11-16,21.6809
2021-11-17,21.4145
2021-11-18,21.2285
2021-11-19,20.7169
2021-11-20,20.7169
2021-11-21,20.7169
2021-11-22,21.015
2021-11-23,21.4716
2021-11-24,21.6196
2021-11-25,21.6196
2021-11-26,20.9431
2021-11-27,20.9431
2021-11-28,20.9431
2021-11-29,21.034
2021-11-30,20.8374
2021-12-01,20.8501
2021-12-02,21.3617
2021-12-03,21.0107
2021-12-04,21.0107
2021-12-05,21.0107
2021-12-06,21.2623
2021-12-07,21.5519
2021-12-08,21.516
2021-12-09,21.3638
2021-12-10,21.4378
2021-12-11,21.4378
2021-12-12,21.4378
2021-12-13,21.0403
2021-12-14,21.1756
2021-12-15,21.182
2021-12-16,21.2433
2021-12-17,21.1756
2021-12-18,21.1756
2021-12-19,21.1756
2021-12-20,20.8501
2021-12-21,21.3807
2021-12-22,21.313
2021-12-23,21.3004
2021-12-24,21.3004
2021-12-25,21.3004
2021-12-26,21.3004
2021-12-27,21.5202
2021-12-28,21.5815
2021-12-29,21.4927
2021-12-30,21.3828
2021-12-31,14.612
2022-01-01,14.612
2022-01-02,14.612
2022-01-03,14.851
2022-01-04,15.1588
2022-01-05,15.2204
2022-01-06,15.4938
2022-01-07,15.6055
2022-01-08,15.6055
2022-01-09,15.6055
2022-01-10,15.5368
2022-01-11,15.8575
2022-01-12,15.9133
2022-01-13,15.919
2022-01-14,16.1509
2022-01-15,16.1509
2022-01-16,16.1509
2022-01-17,16.1509
2022-01-18,16.1237
2022-01-19,15.9519
2022-01-20,15.7572
2022-01-21,15.5726
2022-01-22,15.5726
2022-01-23,15.5726
2022-01-24,15.5282
2022-01-25,15.6871
2022-01-26,15.6127
2022-01-27,15.7444
2022-01-28,15.73
2022-01-29,15.73
2022-01-30,15.73
2022-01-31,15.7229
2022-02-01,16.0479
2022-02-02,16.6892
2022-02-03,16.4702
2022-02-04,16.6448
2022-02-05,16.6448
2022-02-06,16.6448
2022-02-07,16.8796
2022-02-08,16.8023
2022-02-09,16.8739
2022-02-10,16.8667
2022-02-11,17.0743
2022-02-12,17.0743
2022-02-13,17.0743
2022-02-14,16.7837
2022-02-15,16.6763
2022-02-16,16.6262
2022-02-17,16.4688
2022-02-18,16.4773
2022-02-19,16.4773
2022-02-20,16.4773
2022-02-21,16.4773
2022-02-22,16.2783
2022-02-23,16.2912
2022-02-24,15.2385
2022-02-25,15.512
2022-02-26,15.512
2022-02-27,15.512
2022-02-28,15.6868
2022-03-01,15.3108
2022-03-02,15.5711
2022-03-03,15.5016
2022-03-04,15.5484
2022-03-05,15.5484
2022-03-06,15.5484
2022-03-07,15.134
2022-03-08,15.3522
2022-03-09,15.2496
2022-03-10,15.5744
2022-03-11,15.6497
2022-03-12,15.6497
2022-03-13,15.6497
2022-03-14,15.4094
2022-03-15,15.1158
2022-03-16,15.1756
2022-03-17,15.473
2022-03-18,15.625
2022-03-19,15.625
2022-03-20,15.625
2022-03-21,15.8406
2022-03-22,15.7458
2022-03-23,15.903
2022-03-24,16.0238
2022-03-25,16.1329
2022-03-26,16.1329
2022-03-27,16.1329
2022-03-28,16.0992
2022-03-29,16.2511
2022-03-30,16.5382
2022-03-31,12.506
2022-04-01,12.4395
2022-04-02,12.4395
2022-04-03,12.4395
2022-04-04,12.4646
2022-04-05,12.4299
2022-04-06,12.5127
2022-04-07,12.5397
2022-04-08,12.6408
2022-04-09,12.6408
2022-04-10,12.6408
2022-04-11,12.4462
2022-04-12,12.5349
2022-04-13,12.7073
2022-04-14,12.6697
2022-04-15,12.6697
2022-04-16,12.6697
2022-04-17,12.6697
2022-04-18,12.95
2022-04-19,12.9818
2022-04-20,13.0338
2022-04-21,12.8181
2022-04-22,12.6582
2022-04-23,12.6582
2022-04-24,12.6582
2022-04-25,12.3865
2022-04-26,12.5031
2022-04-27,12.6745
2022-04-28,12.9096
2022-04-29,12.6755
2022-04-30,12.6755
2022-05-01,12.6755
2022-05-02,12.8547
2022-05-03,12.9138
2022-05-04,13.259
2022-05-05,13.0491
2022-05-06,13.2189
2022-05-07,13.2189
2022-05-08,13.2189
2022-05-09,12.7468
2022-05-10,12.827
2022-05-11,12.8494
2022-05-12,12.9222
2022-05-13,13.2151
2022-05-14,13.2151
2022-05-15,13.2151
2022-05-16,13.2702
2022-05-17,13.3709
2022-05-18,13.2459
2022-05-19,13.2039
2022-05-20,13.2786
2022-05-21,13.2786
2022-05-22,13.2786
2022-05-23,13.3112
2022-05-24,13.3476
2022-05-25,13.5081
2022-05-26,13.551
2022-05-27,13.7954
2022-05-28,13.7954
2022-05-29,13.7954
2022-05-30,13.7954
2022-05-31,13.7665
2022-06-01,13.9643
2022-06-02,13.9979
2022-06-03,14.1238
2022-06-04,14.1238
2022-06-05,14.1238
2022-06-06,14.4755
2022-06-07,14.8729
2022-06-08,14.8002
2022-06-09,14.6593
2022-06-10,14.3775
2022-06-11,14.3775
2022-06-12,14.3775
2022-06-13,13.8019
2022-06-14,13.8486
2022-06-15,13.4969
2022-06-16,12.8513
2022-06-17,12.4138
2022-06-18,12.4138
2022-06-19,12.4138
2022-06-20,12.4138
2022-06-21,12.7935
2022-06-22,12.5789
2022-06-23,12.1656
2022-06-24,12.2636
2022-06-25,12.2636
2022-06-26,12.2636
2022-06-27,12.4744
2022-06-28,12.5444
2022-06-29,12.1516
2022-06-30,5.0572
2022-07-01,5.1505
2022-07-02,5.1505
2022-07-03,5.1505
2022-07-04,5.1505
2022-07-05,5.0379
2022-07-06,4.938
2022-07-07,5.1074
2022-07-08,5.1008
2022-07-09,5.1008
2022-07-10,5.1008
2022-07-11,5.1156
2022-07-12,5.0794
2022-07-13,5.0461
2022-07-14,4.9943
2022-07-15,5.1481
2022-07-16,5.1481
2022-07-17,5.1481
2022-07-18,5.1814
2022-07-19,5.289
2022-07-20,5.3277
2022-07-21,5.2315
2022-07-22,5.1986
2022-07-23,5.1986
2022-07-24,5.1986
2022-07-25,5.3281
2022-07-26,5.2936
2022-07-27,5.3766
2022-07-28,5.3606
2022-07-29,5.4456
2022-07-30,5.4456
2022-07-31,5.4456
2022-08-01,5.3906
2022-08-02,5.2248
2022-08-03,5.1892
2022-08-04,5.0941
2022-08-05,5.096
2022-08-06,5.096
2022-08-07,5.096
2022-08-08,5.1025
2022-08-09,5.2146
2022-08-10,5.2839
2022-08-11,5.3419
2022-08-12,5.3707
2022-08-13,5.3707
2022-08-14,5.3707
2022-08-15,5.307
2022-08-16,5.3396
2022-08-17,5.4142
2022-08-18,5.4965
2022-08-19,5.4836
2022-08-20,5.4836
2022-08-21,5.4836
2022-08-22,5.4824
2022-08-23,5.5987
2022-08-24,5.6476
2022-08-25,5.6927
2022-08-26,5.6309
2022-08-27,5.6309
2022-08-28,5.6309
2022-08-29,5.6559
2022-08-30,5.5234
2022-08-31,5.4949
2022-09-01,5.3438
2022-09-02,5.4336
2022-09-03,5.4336
2022-09-04,5.4336
2022-09-05,5.4336
2022-09-06,5.4082
2022-09-07,5.4036
2022-09-08,5.4078
2022-09-09,5.4669
2022-09-10,5.4669
2022-09-11,5.4669
2022-09-12,5.4643
2022-09-13,5.3775
2022-09-14,5.4029
2022-09-15,5.3203
2022-09-16,5.3017
2022-09-17,5.3017
2022-09-18,5.3017
2022-09-19,5.3264
2022-09-20,5.3605
2022-09-21,5.2646
2022-09-22,5.3142
2022-09-23,5.1426
2022-09-24,5.1426
2022-09-25,5.1426
2022-09-26,5.0703
2022-09-27,5.1957
2022-09-28,5.4699
2022-09-29,5.4173
2022-09-30,3.9853
2022-10-01,3.9853
2022-10-02,3.9853
2022-10-03,4.0785
2022-10-04,4.2114
2022-10-05,4.2076
2022-10-06,4.2151
2022-10-07,4.1876
2022-10-08,4.1876
2022-10-09,4.1876
2022-10-10,4.1666
2022-10-11,4.0958
2022-10-12,4.137
2022-10-13,4.2477
2022-10-14,4.1138
2022-10-15,4.1138
2022-10-16,4.1138
2022-10-17,4.148
2022-10-18,4.2232
2022-10-19,4.2423
2022-10-20,4.255
2022-10-21,4.31
2022-10-22,4.31
2022-10-23,4.31
2022-10-24,4.3121
2022-10-25,4.3116
2022-10-26,4.3568
2022-10-27,4.3711
2022-10-28,4.369
2022-10-29,4.369
2022-10-30,4.369
2022-10-31,4.3703
2022-11-01,4.3277
2022-11-02,4.2145
2022-11-03,4.3023
2022-11-04,4.2884
2022-11-05,4.2884
2022-11-06,4.2884
2022-11-07,4.3353
2022-11-08,4.3251
2022-11-09,4.2431
2022-11-10,4.3272
2022-11-11,4.3791
2022-11-12,4.3791
2022-11-13,4.3791
2022-11-14,4.3613
2022-11-15,4.3479
2022-11-16,4.3444
2022-11-17,4.358
2022-11-18,4.3778
2022-11-19,4.3778
2022-11-20,4.3778
2022-11-21,4.3558
2022-11-22,4.515
2022-11-23,4.4897
2022-11-24,4.4897
2022-11-25,4.4796
2022-11-26,4.4796
2022-11-27,4.4796
2022-11-28,4.3965
2022-11-29,4.4358
2022-11-30,4.3938
2022-12-01,4.3537
2022-12-02,4.3031
2022-12-03,4.3031
2022-12-04,4.3031
2022-12-05,4.1567
2022-12-06,4.0767
2022-12-07,4.0694
2022-12-08,4.0656
2022-12-09,4.0144
2022-12-10,4.0144
2022-12-11,4.0144
2022-12-12,4.1253
2022-12-13,4.1231
2022-12-14,4.1185
2022-12-15,4.1167
2022-12-16,4.0884
2022-12-17,4.0884
2022-12-18,4.0884
2022-12-19,4.1218
2022-12-20,4.1709
2022-12-21,4.2099
2022-12-22,4.1365
2022-12-23,4.2243
2022-12-24,4.2243
2022-12-25,4.2243
2022-12-26,4.2243
2022-12-27,4.2674
2022-12-28,4.2092
2022-12-29,4.2512
2022-12-30,3.6676
2022-12-31,3.6676
2023-01-01,3.6676
2023-01-02,3.6676
2023-01-03,3.5472
2023-01-04,3.5397
2023-01-05,3.6531
2023-01-06,3.6771
2023-01-07,3.6771
2023-01-08,3.6771
2023-01-09,3.6538
2023-01-10,3.6701
2023-01-11,3.6943
2023-01-12,3.7694
2023-01-13,3.7896
2023-01-14,3.7896
2023-01-15,3.7896
2023-01-16,3.7896
2023-01-17,3.7861
2023-01-18,3.776
2023-01-19,3.8183
2023-01-20,3.8731
2023-01-21,3.8731
2023-01-22,3.8731
2023-01-23,3.8986
2023-01-24,3.972
2023-01-25,3.9632
2023-01-26,4.0851
2023-01-27,4.0301
2023-01-28,4.0301
2023-01-29,4.0301
2023-01-30,3.9484
2023-01-31,3.9348
2023-02-01,3.8125
2023-02-02,3.7449
2023-02-03,3.7075
2023-02-04,3.7075
2023-02-05,3.7075
2023-02-06,3.6681
2023-02-07,3.7962
2023-02-08,3.7815
2023-02-09,3.7634
2023-02-10,3.8967
2023-02-11,3.8967
2023-02-12,3.8967
2023-02-13,3.9191
2023-02-14,3.9374
2023-02-15,3.9037
2023-02-16,3.8905
2023-02-17,3.8022
2023-02-18,3.8022
2023-02-19,3.8022
2023-02-20,3.8022
2023-02-21,3.8147
2023-02-22,3.8084
2023-02-23,3.7324
2023-02-24,3.7198
2023-02-25,3.7198
2023-02-26,3.7198
2023-02-27,3.7546
2023-02-28,3.6922
2023-03-01,3.8092
2023-03-02,3.7945
2023-03-03,3.8748
2023-03-04,3.8748
2023-03-05,3.8748
2023-03-06,3.842
2023-03-07,3.8066
2023-03-08,3.758
2023-03-09,3.7686
2023-03-10,3.7721
2023-03-11,3.7721
2023-03-12,3.7721
2023-03-13,3.6731
2023-03-14,3.7561
2023-03-15,3.6505
