,SON US Equity
2023-03-20,13.1671
2023-03-21,13.0976
2023-03-22,13.2844
2023-03-23,13.2207
2023-03-24,13.3481
2023-03-25,13.3481
2023-03-26,13.3481
2023-03-27,13.4248
2023-03-28,13.4943
2023-03-29,13.5392
2023-03-30,13.558
2023-03-31,12.531
2023-04-01,12.531
2023-04-02,12.531
2023-04-03,12.4978
2023-04-04,12.3451
2023-04-05,12.373
2023-04-06,12.3504
2023-04-07,12.3504
2023-04-08,12.3504
2023-04-09,12.3504
2023-04-10,12.3823
2023-04-11,12.4327
2023-04-12,12.4327
2023-04-13,12.462
2023-04-14,12.4713
2023-04-15,12.4713
2023-04-16,12.4713
2023-04-17,12.5629
2023-04-18,12.5855
2023-04-19,12.6772
2023-04-20,12.7157
2023-04-21,12.636
2023-04-22,12.636
2023-04-23,12.636
2023-04-24,12.6426
2023-04-25,12.5118
2023-04-26,12.3428
2023-04-27,12.3787
2023-04-28,12.4945
2023-04-29,12.4945
2023-04-30,12.4945
2023-05-01,12.6954
2023-05-02,12.3601
2023-05-03,12.3542
2023-05-04,12.3263
2023-05-05,12.4327
2023-05-06,12.4327
2023-05-07,12.4327
2023-05-08,12.3928
2023-05-09,12.2531
2023-05-10,12.2996
2023-05-11,12.2903
2023-05-12,12.3702
2023-05-13,12.3702
2023-05-14,12.3702
2023-05-15,12.3489
2023-05-16,12.2145
2023-05-17,12.2371
2023-05-18,12.3462
2023-05-19,12.3675
2023-05-20,12.3675
2023-05-21,12.3675
2023-05-22,12.4434
2023-05-23,12.5232
2023-05-24,12.4261
2023-05-25,12.4141
2023-05-26,12.5086
2023-05-27,12.5086
2023-05-28,12.5086
2023-05-29,12.5086
2023-05-30,12.5898
2023-05-31,12.3941
2023-06-01,12.3116
2023-06-02,12.6364
2023-06-03,12.6364
2023-06-04,12.6364
2023-06-05,12.6244
2023-06-06,12.7761
2023-06-07,12.8799
2023-06-08,12.8546
2023-06-09,12.8041
2023-06-10,12.8041
2023-06-11,12.8041
2023-06-12,12.5432
2023-06-13,12.5831
2023-06-14,12.3901
2023-06-15,12.462
2023-06-16,12.4993
2023-06-17,12.4993
2023-06-18,12.4993
2023-06-19,12.4993
2023-06-20,12.293
2023-06-21,12.2238
2023-06-22,12.1452
2023-06-23,12.0587
2023-06-24,12.0587
2023-06-25,12.0587
2023-06-26,12.1106
2023-06-27,12.2065
2023-06-28,12.1506
2023-06-29,12.2624
2023-06-30,12.2745
2023-07-01,12.2745
2023-07-02,12.2745
2023-07-03,12.3702
2023-07-04,12.3702
2023-07-05,12.0075
2023-07-06,11.9805
2023-07-07,12.0115
2023-07-08,12.0115
2023-07-09,12.0115
2023-07-10,11.9373
2023-07-11,11.9724
2023-07-12,12.0992
2023-07-13,12.1288
2023-07-14,12.114
2023-07-15,12.114
2023-07-16,12.114
2023-07-17,12.1059
2023-07-18,12.2178
2023-07-19,12.1882
2023-07-20,12.1909
2023-07-21,12.1787
2023-07-22,12.1787
2023-07-23,12.1787
2023-07-24,12.1679
2023-07-25,12.2853
2023-07-26,12.2259
2023-07-27,12.2084
2023-07-28,12.2543
2023-07-29,12.2543
2023-07-30,12.2543
2023-07-31,12.2232
2023-08-01,12.3675
2023-08-02,12.1478
2023-08-03,12.106
2023-08-04,12.0911
2023-08-05,12.0911
2023-08-06,12.0911
2023-08-07,12.1114
2023-08-08,11.99
2023-08-09,11.9522
2023-08-10,11.9778
2023-08-11,11.9563
2023-08-12,11.9563
2023-08-13,11.9563
2023-08-14,11.936
2023-08-15,11.843
2023-08-16,11.7985
2023-08-17,11.8322
2023-08-18,11.8349
2023-08-19,11.8349
2023-08-20,11.8349
2023-08-21,11.8228
2023-08-22,11.87
2023-08-23,11.8524
2023-08-24,11.8578
2023-08-25,11.9441
2023-08-26,11.9441
2023-08-27,11.9441
2023-08-28,12.021
2023-08-29,12.1289
2023-08-30,12.1693
2023-08-31,12.0628
2023-09-01,12.0763
2023-09-02,12.0763
2023-09-03,12.0763
2023-09-04,12.0763
2023-09-05,11.8228
2023-09-06,11.7607
2023-09-07,11.6758
2023-09-08,11.7135
2023-09-09,11.7135
2023-09-10,11.7135
2023-09-11,11.6515
2023-09-12,11.6447
2023-09-13,11.6434
2023-09-14,11.8673
2023-09-15,11.8106
2023-09-16,11.8106
2023-09-17,11.8106
2023-09-18,11.8457
2023-09-19,11.758
2023-09-20,11.7068
2023-09-21,11.6393
2023-09-22,11.6002
2023-09-23,11.6002
2023-09-24,11.6002
2023-09-25,11.6447
2023-09-26,11.5476
2023-09-27,11.5247
2023-09-28,11.6191
2023-09-29,12.2208
2023-09-30,12.2208
2023-10-01,12.2208
2023-10-02,12.1446
2023-10-03,12.1017
2023-10-04,12.1585
2023-10-05,12.1142
2023-10-06,12.0781
2023-10-07,12.0781
2023-10-08,12.0781
2023-10-09,12.182
2023-10-10,12.164
2023-10-11,12.1668
2023-10-12,11.9507
2023-10-13,12.0144
2023-10-14,12.0144
2023-10-15,12.0144
2023-10-16,12.1114
2023-10-17,12.1682
2023-10-18,12.0463
2023-10-19,11.9203
2023-10-20,11.7499
2023-10-21,11.7499
2023-10-22,11.7499
2023-10-23,11.635
2023-10-24,11.6973
2023-10-25,11.6835
2023-10-26,11.7361
2023-10-27,11.7056
2023-10-28,11.7056
2023-10-29,11.7056
2023-10-30,11.7956
2023-10-31,11.869
2023-11-01,12.1959
2023-11-02,12.2346
2023-11-03,12.326
2023-11-04,12.326
2023-11-05,12.326
2023-11-06,12.344
2023-11-07,12.2596
2023-11-08,12.2526
2023-11-09,12.1391
2023-11-10,12.1696
2023-11-11,12.1696
2023-11-12,12.1696
2023-11-13,12.0726
2023-11-14,12.297
2023-11-15,12.3717
2023-11-16,12.3053
2023-11-17,12.3302
2023-11-18,12.3302
2023-11-19,12.3302
2023-11-20,12.3288
2023-11-21,12.3177
2023-11-22,12.3579
2023-11-23,12.3579
2023-11-24,12.3759
2023-11-25,12.3759
2023-11-26,12.3759
2023-11-27,12.3634
2023-11-28,12.2554
2023-11-29,12.3343
2023-11-30,12.333
2023-12-01,12.4382
2023-12-02,12.4382
2023-12-03,12.4382
2023-12-04,12.4673
2023-12-05,12.2568
2023-12-06,12.2263
2023-12-07,12.315
2023-12-08,12.2402
2023-12-09,12.2402
2023-12-10,12.2402
2023-12-11,12.2416
2023-12-12,12.1405
2023-12-13,12.5296
2023-12-14,12.4894
2023-12-15,12.3482
2023-12-16,12.3482
2023-12-17,12.3482
2023-12-18,12.4465
2023-12-19,12.4728
2023-12-20,12.3717
2023-12-21,12.4562
2023-12-22,12.4701
2023-12-23,12.4701
2023-12-24,12.4701
2023-12-25,12.4701
2023-12-26,12.4742
2023-12-27,12.4839
2023-12-28,12.4978
2023-12-29,12.1986
2023-12-30,12.1986
2023-12-31,12.1986
2024-01-01,12.1986
2024-01-02,12.3519
2024-01-03,12.304
2024-01-04,12.3464
2024-01-05,12.4901
2024-01-06,12.4901
2024-01-07,12.4901
2024-01-08,12.4956
2024-01-09,12.4627
2024-01-10,12.4025
2024-01-11,12.4203
2024-01-12,12.3519
2024-01-13,12.3519
2024-01-14,12.3519
2024-01-15,12.3519
2024-01-16,12.2834
2024-01-17,12.2137
2024-01-18,12.3437
2024-01-19,12.4025
2024-01-20,12.4025
2024-01-21,12.4025
2024-01-22,12.5298
2024-01-23,12.486
2024-01-24,12.4258
2024-01-25,12.475
2024-01-26,12.5325
2024-01-27,12.5325
2024-01-28,12.5325
2024-01-29,12.5065
2024-01-30,12.5517
2024-01-31,12.3396
2024-02-01,12.408
2024-02-02,12.3464
2024-02-03,12.3464
2024-02-04,12.3464
2024-02-05,12.3026
2024-02-06,12.278
2024-02-07,12.2889
2024-02-08,12.3382
2024-02-09,12.3464
2024-02-10,12.3464
2024-02-11,12.3464
2024-02-12,12.3669
2024-02-13,12.1671
2024-02-14,12.2205
2024-02-15,12.382
2024-02-16,12.1685
2024-02-17,12.1685
2024-02-18,12.1685
2024-02-19,12.1685
2024-02-20,12.2588
2024-02-21,12.2971
2024-02-22,12.4367
2024-02-23,12.4148
2024-02-24,12.4148
2024-02-25,12.4148
2024-02-26,12.3437
2024-02-27,12.2643
2024-02-28,12.3052
2024-02-29,12.323
2024-03-01,12.3271
2024-03-02,12.3271
2024-03-03,12.3271
2024-03-04,12.3258
2024-03-05,12.3367
2024-03-06,12.3066
2024-03-07,12.4354
2024-03-08,12.4423
2024-03-09,12.4423
2024-03-10,12.4423
2024-03-11,12.4396
2024-03-12,12.4533
2024-03-13,12.4725
2024-03-14,12.3477
2024-03-15,12.3655
2024-03-16,12.3655
2024-03-17,12.3655
2024-03-18,12.2147
2024-03-19,12.3532
2024-03-20,12.3093
2024-03-21,12.4039
2024-03-22,12.2888
2024-03-23,12.2888
2024-03-24,12.2888
2024-03-25,12.3367
2024-03-26,12.3175
2024-03-27,12.4546
2024-03-28,12.4821
2024-03-29,12.4821
2024-03-30,12.4821
2024-03-31,12.4821
2024-04-01,12.4492
2024-04-02,12.4354
2024-04-03,12.36
2024-04-04,12.4793
2024-04-05,12.3902
2024-04-06,12.3902
2024-04-07,12.3902
2024-04-08,12.4505
