,PAG US Equity
2023-03-19,10.7238
2023-03-20,10.8993
2023-03-21,11.0005
2023-03-22,10.8659
2023-03-23,10.8037
2023-03-24,10.8506
2023-03-25,10.8506
2023-03-26,10.8506
2023-03-27,10.9213
2023-03-28,10.9399
2023-03-29,11.036
2023-03-30,11.1553
2023-03-31,11.4523
2023-04-01,11.4523
2023-04-02,11.4523
2023-04-03,11.52
2023-04-04,11.3917
2023-04-05,11.2583
2023-04-06,11.1532
2023-04-07,11.1532
2023-04-08,11.1532
2023-04-09,11.1532
2023-04-10,11.21
2023-04-11,11.4419
2023-04-12,11.3667
2023-04-13,11.3596
2023-04-14,11.4926
2023-04-15,11.4926
2023-04-16,11.4926
2023-04-17,11.4736
2023-04-18,11.5721
2023-04-19,11.5143
2023-04-20,11.4168
2023-04-21,11.3946
2023-04-22,11.3946
2023-04-23,11.3946
2023-04-24,11.4377
2023-04-25,11.2199
2023-04-26,11.1717
2023-04-27,11.2731
2023-04-28,11.2929
2023-04-29,11.2929
2023-04-30,11.2929
2023-05-01,11.4915
2023-05-02,11.4291
2023-05-03,11.1936
2023-05-04,11.1326
2023-05-05,11.3132
2023-05-06,11.3132
2023-05-07,11.3132
2023-05-08,11.3463
2023-05-09,11.3828
2023-05-10,11.3974
2023-05-11,11.3104
2023-05-12,11.3662
2023-05-13,11.3662
2023-05-14,11.3662
2023-05-15,11.3681
2023-05-16,11.2286
2023-05-17,11.3903
2023-05-18,11.4759
2023-05-19,11.3388
2023-05-20,11.3388
2023-05-21,11.3388
2023-05-22,11.4121
2023-05-23,11.4854
2023-05-24,11.4466
2023-05-25,11.4797
2023-05-26,11.4352
2023-05-27,11.4352
2023-05-28,11.4352
2023-05-29,11.4352
2023-05-30,11.6078
2023-05-31,11.2759
2023-06-01,11.2858
2023-06-02,11.6608
2023-06-03,11.6608
2023-06-04,11.6608
2023-06-05,11.5213
2023-06-06,11.6925
2023-06-07,11.8981
2023-06-08,11.9426
2023-06-09,11.8258
2023-06-10,11.8258
2023-06-11,11.8258
2023-06-12,11.8603
2023-06-13,12.1104
2023-06-14,12.022
2023-06-15,12.1421
2023-06-16,12.0088
2023-06-17,12.0088
2023-06-18,12.0088
2023-06-19,12.0088
2023-06-20,12.022
2023-06-21,12.1284
2023-06-22,12.1468
2023-06-23,12.2338
2023-06-24,12.2338
2023-06-25,12.2338
2023-06-26,12.2887
2023-06-27,12.4542
2023-06-28,12.5672
2023-06-29,12.588
2023-06-30,12.8908
2023-07-01,12.8908
2023-07-02,12.8908
2023-07-03,12.9117
2023-07-04,12.9117
2023-07-05,12.8794
2023-07-06,12.9806
2023-07-07,13.1564
2023-07-08,13.1564
2023-07-09,13.1564
2023-07-10,13.2846
2023-07-11,13.4485
2023-07-12,13.4537
2023-07-13,13.3877
2023-07-14,13.2822
2023-07-15,13.2822
2023-07-16,13.2822
2023-07-17,13.3074
2023-07-18,13.3982
2023-07-19,13.5093
2023-07-20,13.3554
2023-07-21,13.0196
2023-07-22,13.0196
2023-07-23,13.0196
2023-07-24,12.9435
2023-07-25,12.8158
2023-07-26,12.7174
2023-07-27,12.5311
2023-07-28,12.4621
2023-07-29,12.4621
2023-07-30,12.4621
2023-07-31,12.4542
2023-08-01,12.5093
2023-08-02,13.0032
2023-08-03,12.9787
2023-08-04,12.7285
2023-08-05,12.7285
2023-08-06,12.7285
2023-08-07,12.7503
2023-08-08,12.6479
2023-08-09,12.691
2023-08-10,12.6479
2023-08-11,13.019
2023-08-12,13.019
2023-08-13,13.019
2023-08-14,13.0802
2023-08-15,12.981
2023-08-16,12.9282
2023-08-17,12.7493
2023-08-18,12.8485
2023-08-19,12.8485
2023-08-20,12.8485
2023-08-21,12.7799
2023-08-22,12.6979
2023-08-23,12.7285
2023-08-24,12.6048
2023-08-25,12.5483
2023-08-26,12.5483
2023-08-27,12.5483
2023-08-28,12.5242
2023-08-29,12.6432
2023-08-30,12.6548
2023-08-31,12.5876
2023-09-01,12.6743
2023-09-02,12.6743
2023-09-03,12.6743
2023-09-04,12.6743
2023-09-05,12.476
2023-09-06,12.3513
2023-09-07,12.3398
2023-09-08,12.3708
2023-09-09,12.3708
2023-09-10,12.3708
2023-09-11,12.3986
2023-09-12,12.4741
2023-09-13,12.4505
2023-09-14,12.7563
2023-09-15,12.5677
2023-09-16,12.5677
2023-09-17,12.5677
2023-09-18,12.6242
2023-09-19,12.6219
2023-09-20,12.507
2023-09-21,12.4083
2023-09-22,12.3662
2023-09-23,12.3662
2023-09-24,12.3662
2023-09-25,12.4862
2023-09-26,12.4477
2023-09-27,12.6831
2023-09-28,12.7609
2023-09-29,12.8819
2023-09-30,12.8819
2023-10-01,12.8819
2023-10-02,12.6992
2023-10-03,12.4913
2023-10-04,12.4738
2023-10-05,12.1641
2023-10-06,12.2162
2023-10-07,12.2162
2023-10-08,12.2162
2023-10-09,12.3502
2023-10-10,12.4648
2023-10-11,12.3724
2023-10-12,12.0864
2023-10-13,11.9117
2023-10-14,11.9117
2023-10-15,11.9117
2023-10-16,12.1286
2023-10-17,12.1561
2023-10-18,12.1868
2023-10-19,11.978
2023-10-20,11.9491
2023-10-21,11.9491
2023-10-22,11.9491
2023-10-23,11.7986
2023-10-24,11.7692
2023-10-25,11.7119
2023-10-26,11.862
2023-10-27,11.826
2023-10-28,11.826
2023-10-29,11.826
2023-10-30,11.7314
2023-10-31,11.738
2023-11-01,11.9584
2023-11-02,12.1026
2023-11-03,12.3547
2023-11-04,12.3547
2023-11-05,12.3547
2023-11-06,12.2076
2023-11-07,12.165
2023-11-08,12.1546
2023-11-09,11.9692
2023-11-10,12.026
2023-11-11,12.026
2023-11-12,12.026
2023-11-13,12.0444
2023-11-14,12.4038
2023-11-15,12.5169
2023-11-16,12.1565
2023-11-17,12.2478
2023-11-18,12.2478
2023-11-19,12.2478
2023-11-20,12.2303
2023-11-21,12.1816
2023-11-22,12.1693
2023-11-23,12.1693
2023-11-24,12.2667
2023-11-25,12.2667
2023-11-26,12.2667
2023-11-27,12.1092
2023-11-28,12.1139
2023-11-29,11.9929
2023-11-30,12.0321
2023-12-01,12.2672
2023-12-02,12.2672
2023-12-03,12.2672
2023-12-04,12.2776
2023-12-05,12.1016
2023-12-06,12.0298
2023-12-07,12.0827
2023-12-08,12.0775
2023-12-09,12.0775
2023-12-10,12.0775
2023-12-11,12.1314
2023-12-12,12.0241
2023-12-13,12.3428
2023-12-14,12.6947
2023-12-15,12.6119
2023-12-16,12.6119
2023-12-17,12.6119
2023-12-18,12.5405
2023-12-19,12.6474
2023-12-20,12.5069
2023-12-21,12.698
2023-12-22,12.6639
2023-12-23,12.6639
2023-12-24,12.6639
2023-12-25,12.6639
2023-12-26,12.7292
2023-12-27,12.6677
2023-12-28,12.6204
2023-12-29,13.7226
2023-12-30,13.7226
2023-12-31,13.7226
2024-01-01,13.7226
2024-01-02,13.7221
2024-01-03,13.3646
2024-01-04,13.2407
2024-01-05,13.2288
2024-01-06,13.2288
2024-01-07,13.2288
2024-01-08,13.3133
2024-01-09,13.2571
2024-01-10,13.2914
2024-01-11,13.2745
2024-01-12,13.1587
2024-01-13,13.1587
2024-01-14,13.1587
2024-01-15,13.1587
2024-01-16,13.2019
2024-01-17,13.2139
2024-01-18,13.2661
2024-01-19,13.2721
2024-01-20,13.2721
2024-01-21,13.2721
2024-01-22,13.4004
2024-01-23,13.3188
2024-01-24,13.2412
2024-01-25,13.3377
2024-01-26,13.3651
2024-01-27,13.3651
2024-01-28,13.3651
2024-01-29,13.4968
2024-01-30,13.5003
2024-01-31,13.1189
2024-02-01,13.3402
2024-02-02,13.3074
2024-02-03,13.3074
2024-02-04,13.3074
2024-02-05,13.1805
2024-02-06,13.187
2024-02-07,13.1129
2024-02-08,13.1015
2024-02-09,13.3322
2024-02-10,13.3322
2024-02-11,13.3322
2024-02-12,13.4406
2024-02-13,13.2173
2024-02-14,13.2218
2024-02-15,13.274
2024-02-16,13.1349
2024-02-17,13.1349
2024-02-18,13.1349
2024-02-19,13.1349
2024-02-20,12.9352
2024-02-21,13.0051
2024-02-22,13.2108
2024-02-23,13.2241
2024-02-24,13.2241
2024-02-25,13.2241
2024-02-26,13.2058
2024-02-27,13.2618
2024-02-28,13.2415
2024-02-29,13.3486
2024-03-01,13.4051
2024-03-02,13.4051
2024-03-03,13.4051
2024-03-04,13.3342
2024-03-05,13.3312
2024-03-06,13.2995
2024-03-07,13.3109
2024-03-08,13.2856
2024-03-09,13.2856
2024-03-10,13.2856
2024-03-11,13.2891
2024-03-12,13.36
2024-03-13,13.3857
2024-03-14,13.2608
2024-03-15,13.3386
2024-03-16,13.3386
2024-03-17,13.3386
2024-03-18,13.3218
2024-03-19,13.3282
2024-03-20,13.5513
2024-03-21,13.6866
2024-03-22,13.5944
2024-03-23,13.5944
2024-03-24,13.5944
2024-03-25,13.5852
2024-03-26,13.5803
2024-03-27,13.7817
2024-03-28,13.7762
2024-03-29,13.7762
2024-03-30,13.7762
2024-03-31,13.7762
2024-04-01,13.7132
2024-04-02,13.4686
2024-04-03,13.4513
2024-04-04,13.301
2024-04-05,13.3486
2024-04-06,13.3486
2024-04-07,13.3486
2024-04-08,13.3253
