,LAUR US Equity
2020-12-11,21.9746
2020-12-12,21.9746
2020-12-13,21.9746
2020-12-14,21.9746
2020-12-15,21.9746
2020-12-16,21.9746
2020-12-17,21.9746
2020-12-18,21.9746
2020-12-19,21.9746
2020-12-20,21.9746
2020-12-21,21.9746
2020-12-22,21.9746
2020-12-23,21.9746
2020-12-24,21.9746
2020-12-25,21.9746
2020-12-26,21.9746
2020-12-27,21.9746
2020-12-28,21.9746
2020-12-29,21.9746
2020-12-30,21.9746
2020-12-31,21.9746
2021-01-01,21.9746
2021-01-02,21.9746
2021-01-03,21.9746
2021-01-04,21.9746
2021-01-05,21.9746
2021-01-06,21.9746
2021-01-07,21.9746
2021-01-08,21.9746
2021-01-09,21.9746
2021-01-10,21.9746
2021-01-11,21.9746
2021-01-12,21.9746
2021-01-13,21.9746
2021-01-14,21.9746
2021-01-15,21.9746
2021-01-16,21.9746
2021-01-17,21.9746
2021-01-18,21.9746
2021-01-19,21.9746
2021-01-20,21.9746
2021-01-21,21.9746
2021-01-22,21.9746
2021-01-23,21.9746
2021-01-24,21.9746
2021-01-25,21.9746
2021-01-26,21.9746
2021-01-27,21.9746
2021-01-28,21.9746
2021-01-29,21.9746
2021-01-30,21.9746
2021-01-31,21.9746
2021-02-01,21.9746
2021-02-02,21.9746
2021-02-03,21.9746
2021-02-04,21.9746
2021-02-05,21.9746
2021-02-06,21.9746
2021-02-07,21.9746
2021-02-08,21.9746
2021-02-09,21.9746
2021-02-10,21.9746
2021-02-11,21.9746
2021-02-12,21.9746
2021-02-13,21.9746
2021-02-14,21.9746
2021-02-15,21.9746
2021-02-16,21.9746
2021-02-17,21.9746
2021-02-18,21.9746
2021-02-19,21.9746
2021-02-20,21.9746
2021-02-21,21.9746
2021-02-22,21.9746
2021-02-23,21.9746
2021-02-24,21.9746
2021-02-25,21.9746
2021-02-26,21.9746
2021-02-27,21.9746
2021-02-28,21.9746
2021-03-01,21.9746
2021-03-02,21.9746
2021-03-03,21.9746
2021-03-04,21.9746
2021-03-05,21.9746
2021-03-06,21.9746
2021-03-07,21.9746
2021-03-08,21.9746
2021-03-09,21.9746
2021-03-10,21.9746
2021-03-11,21.9746
2021-03-12,21.9746
2021-03-13,21.9746
2021-03-14,21.9746
2021-03-15,21.9746
2021-03-16,21.9746
2021-03-17,21.9746
2021-03-18,21.9746
2021-03-19,21.9746
2021-03-20,21.9746
2021-03-21,21.9746
2021-03-22,21.9746
2021-03-23,21.9746
2021-03-24,21.9746
2021-03-25,21.9746
2021-03-26,21.9746
2021-03-27,21.9746
2021-03-28,21.9746
2021-03-29,21.9746
2021-03-30,21.9746
2021-03-31,21.9746
2021-04-01,21.9746
2021-04-02,21.9746
2021-04-03,21.9746
2021-04-04,21.9746
2021-04-05,21.9746
2021-04-06,21.9746
2021-04-07,21.9746
2021-04-08,21.9746
2021-04-09,21.9746
2021-04-10,21.9746
2021-04-11,21.9746
2021-04-12,21.9746
2021-04-13,21.9746
2021-04-14,21.9746
2021-04-15,21.9746
2021-04-16,21.9746
2021-04-17,21.9746
2021-04-18,21.9746
2021-04-19,21.9746
2021-04-20,21.9746
2021-04-21,21.9746
2021-04-22,21.9746
2021-04-23,21.9746
2021-04-24,21.9746
2021-04-25,21.9746
2021-04-26,21.9746
2021-04-27,21.9746
2021-04-28,21.9746
2021-04-29,21.9746
2021-04-30,21.9746
2021-05-01,21.9746
2021-05-02,21.9746
2021-05-03,21.9746
2021-05-04,21.9746
2021-05-05,21.9746
2021-05-06,21.9746
2021-05-07,21.9746
2021-05-08,21.9746
2021-05-09,21.9746
2021-05-10,21.9746
2021-05-11,21.9746
2021-05-12,21.9746
2021-05-13,21.9746
2021-05-14,21.9746
2021-05-15,21.9746
2021-05-16,21.9746
2021-05-17,21.9746
2021-05-18,21.9746
2021-05-19,21.9746
2021-05-20,21.9746
2021-05-21,21.9746
2021-05-22,21.9746
2021-05-23,21.9746
2021-05-24,21.9746
2021-05-25,21.9746
2021-05-26,21.9746
2021-05-27,21.9746
2021-05-28,21.9746
2021-05-29,21.9746
2021-05-30,21.9746
2021-05-31,21.9746
2021-06-01,21.9746
2021-06-02,21.9746
2021-06-03,21.9746
2021-06-04,21.9746
2021-06-05,21.9746
2021-06-06,21.9746
2021-06-07,21.9746
2021-06-08,21.9746
2021-06-09,21.9746
2021-06-10,21.9746
2021-06-11,21.9746
2021-06-12,21.9746
2021-06-13,21.9746
2021-06-14,21.9746
2021-06-15,21.9746
2021-06-16,21.9746
2021-06-17,21.9746
2021-06-18,21.9746
2021-06-19,21.9746
2021-06-20,21.9746
2021-06-21,21.9746
2021-06-22,21.9746
2021-06-23,21.9746
2021-06-24,21.9746
2021-06-25,21.9746
2021-06-26,21.9746
2021-06-27,21.9746
2021-06-28,21.9746
2021-06-29,21.9746
2021-06-30,21.9746
2021-07-01,21.9746
2021-07-02,21.9746
2021-07-03,21.9746
2021-07-04,21.9746
2021-07-05,21.9746
2021-07-06,21.9746
2021-07-07,21.9746
2021-07-08,21.9746
2021-07-09,21.9746
2021-07-10,21.9746
2021-07-11,21.9746
2021-07-12,21.9746
2021-07-13,21.9746
2021-07-14,21.9746
2021-07-15,21.9746
2021-07-16,21.9746
2021-07-17,21.9746
2021-07-18,21.9746
2021-07-19,21.9746
2021-07-20,21.9746
2021-07-21,21.9746
2021-07-22,21.9746
2021-07-23,21.9746
2021-07-24,21.9746
2021-07-25,21.9746
2021-07-26,21.9746
2021-07-27,21.9746
2021-07-28,21.9746
2021-07-29,21.9746
2021-07-30,21.9746
2021-07-31,21.9746
2021-08-01,21.9746
2021-08-02,21.9746
2021-08-03,21.9746
2021-08-04,21.9746
2021-08-05,21.9746
2021-08-06,21.9746
2021-08-07,21.9746
2021-08-08,21.9746
2021-08-09,21.9746
2021-08-10,21.9746
2021-08-11,21.9746
2021-08-12,21.9746
2021-08-13,21.9746
2021-08-14,21.9746
2021-08-15,21.9746
2021-08-16,21.9746
2021-08-17,21.9746
2021-08-18,21.9746
2021-08-19,21.9746
2021-08-20,21.9746
2021-08-21,21.9746
2021-08-22,21.9746
2021-08-23,21.9746
2021-08-24,21.9746
2021-08-25,21.9746
2021-08-26,21.9746
2021-08-27,21.9746
2021-08-28,21.9746
2021-08-29,21.9746
2021-08-30,21.9746
2021-08-31,21.9746
2021-09-01,21.9746
2021-09-02,21.9746
2021-09-03,21.9746
2021-09-04,21.9746
2021-09-05,21.9746
2021-09-06,21.9746
2021-09-07,21.9746
2021-09-08,21.9746
2021-09-09,21.9746
2021-09-10,21.9746
2021-09-11,21.9746
2021-09-12,21.9746
2021-09-13,21.9746
2021-09-14,21.9746
2021-09-15,21.9746
2021-09-16,21.9746
2021-09-17,21.9746
2021-09-18,21.9746
2021-09-19,21.9746
2021-09-20,21.9746
2021-09-21,21.9746
2021-09-22,21.9746
2021-09-23,21.9746
2021-09-24,21.9746
2021-09-25,21.9746
2021-09-26,21.9746
2021-09-27,21.9746
2021-09-28,21.9746
2021-09-29,21.9746
2021-09-30,45.0907
2021-10-01,49.4402
2021-10-02,49.4402
2021-10-03,49.4402
2021-10-04,48.7878
2021-10-05,50.2231
2021-10-06,47.222
2021-10-07,47.6569
2021-10-08,46.874
2021-10-09,46.874
2021-10-10,46.874
2021-10-11,46.439
2021-10-12,45.7866
2021-10-13,46.3956
2021-10-14,46.6565
2021-10-15,46.439
2021-10-16,46.439
2021-10-17,46.439
2021-10-18,45.6996
2021-10-19,46.613
2021-10-20,45.3952
2021-10-21,46.7
2021-10-22,46.5695
2021-10-23,46.5695
2021-10-24,46.5695
2021-10-25,45.6561
2021-10-26,45.2647
2021-10-27,43.3944
2021-10-28,44.3513
2021-10-29,43.7478
2021-10-30,43.7478
2021-10-31,43.7478
2021-11-01,13.5027
2021-11-02,11.4919
2021-11-03,13.8378
2021-11-04,18.362
2021-11-05,20.7498
2021-11-06,20.7498
2021-11-07,20.7498
2021-11-08,22.0065
2021-11-09,21.5038
2021-11-10,20.5403
2021-11-11,18.3919
2021-11-12,17.9731
2021-11-13,17.9731
2021-11-14,17.9731
2021-11-15,17.1774
2021-11-16,17.8894
2021-11-17,17.68
2021-11-18,16.5073
2021-11-19,17.2612
2021-11-20,17.2612
2021-11-21,17.2612
2021-11-22,16.968
2021-11-23,17.8475
2021-11-24,17.5962
2021-11-25,17.5962
2021-11-26,16.4236
2021-11-27,16.4236
2021-11-28,16.4236
2021-11-29,15.3347
2021-11-30,13.0732
2021-12-01,12.0262
2021-12-02,13.7433
2021-12-03,13.492
2021-12-04,13.492
2021-12-05,13.492
2021-12-06,15.0415
2021-12-07,15.3766
2021-12-08,17.0518
2021-12-09,15.2091
2021-12-10,15.0483
2021-12-11,15.0483
2021-12-12,15.0483
2021-12-13,13.6256
2021-12-14,13.7093
2021-12-15,14.6299
2021-12-16,15.7179
2021-12-17,17.9358
2021-12-18,17.9358
2021-12-19,17.9358
2021-12-20,19.1493
2021-12-21,22.9992
2021-12-22,21.3672
2021-12-23,22.1623
2021-12-24,22.1623
2021-12-25,22.1623
2021-12-26,22.1623
2021-12-27,21.6183
2021-12-28,21.3253
2021-12-29,21.5764
2021-12-30,21.8693
2021-12-31,21.8693
2022-01-01,21.8693
2022-01-02,21.8693
2022-01-03,21.8693
2022-01-04,21.8693
2022-01-05,21.8693
2022-01-06,21.8693
2022-01-07,21.8693
2022-01-08,21.8693
2022-01-09,21.8693
2022-01-10,21.8693
2022-01-11,21.8693
2022-01-12,21.8693
2022-01-13,21.8693
2022-01-14,21.8693
2022-01-15,21.8693
2022-01-16,21.8693
2022-01-17,21.8693
2022-01-18,21.8693
2022-01-19,21.8693
2022-01-20,21.8693
2022-01-21,21.8693
2022-01-22,21.8693
2022-01-23,21.8693
2022-01-24,21.8693
2022-01-25,21.8693
2022-01-26,21.8693
2022-01-27,21.8693
2022-01-28,21.8693
2022-01-29,21.8693
2022-01-30,21.8693
2022-01-31,21.8693
2022-02-01,21.8693
2022-02-02,21.8693
2022-02-03,21.8693
2022-02-04,21.8693
2022-02-05,21.8693
2022-02-06,21.8693
2022-02-07,21.8693
2022-02-08,21.8693
2022-02-09,21.8693
2022-02-10,21.8693
2022-02-11,21.8693
2022-02-12,21.8693
2022-02-13,21.8693
2022-02-14,21.8693
2022-02-15,21.8693
2022-02-16,21.8693
2022-02-17,21.8693
2022-02-18,21.8693
2022-02-19,21.8693
2022-02-20,21.8693
2022-02-21,21.8693
2022-02-22,21.8693
2022-02-23,21.8693
2022-02-24,21.8693
2022-02-25,21.8693
2022-02-26,21.8693
2022-02-27,21.8693
2022-02-28,21.8693
2022-03-01,21.8693
2022-03-02,21.8693
2022-03-03,21.8693
2022-03-04,21.8693
2022-03-05,21.8693
2022-03-06,21.8693
2022-03-07,21.8693
2022-03-08,21.8693
2022-03-09,21.8693
2022-03-10,21.8693
2022-03-11,21.8693
2022-03-12,21.8693
2022-03-13,21.8693
2022-03-14,21.8693
2022-03-15,21.8693
2022-03-16,21.8693
2022-03-17,21.8693
2022-03-18,21.8693
2022-03-19,21.8693
2022-03-20,21.8693
2022-03-21,21.8693
2022-03-22,21.8693
2022-03-23,21.8693
2022-03-24,21.8693
2022-03-25,21.8693
2022-03-26,21.8693
2022-03-27,21.8693
2022-03-28,21.8693
2022-03-29,21.8693
2022-03-30,21.8693
2022-03-31,26.2802
2022-04-01,26.4768
2022-04-02,26.4768
2022-04-03,26.4768
2022-04-04,26.123
2022-04-05,25.6906
2022-04-06,25.3172
2022-04-07,25.4941
2022-04-08,25.7692
2022-04-09,25.7692
2022-04-10,25.7692
2022-04-11,25.6513
2022-04-12,25.8086
2022-04-13,26.3982
2022-04-14,26.6733
2022-04-15,26.6733
2022-04-16,26.6733
2022-04-17,26.6733
2022-04-18,26.073
2022-04-19,25.116
2022-04-20,25.4223
2022-04-21,25.1926
2022-04-22,24.7141
2022-04-23,24.7141
2022-04-24,24.7141
2022-04-25,25.2691
2022-04-26,25.25
2022-04-27,25.3457
2022-04-28,25.1543
2022-04-29,24.6758
2022-04-30,24.6758
2022-05-01,24.6758
2022-05-02,24.6567
2022-05-03,24.6758
2022-05-04,24.7332
2022-05-05,25.7255
2022-05-06,25.1937
2022-05-07,25.1937
2022-05-08,25.1937
2022-05-09,24.7948
2022-05-10,24.8138
2022-05-11,24.434
2022-05-12,24.8518
2022-05-13,24.8138
2022-05-14,24.8138
2022-05-15,24.8138
2022-05-16,25.1937
2022-05-17,26.1434
2022-05-18,26.0484
2022-05-19,26.5422
2022-05-20,26.8081
2022-05-21,26.8081
2022-05-22,26.8081
2022-05-23,26.8651
2022-05-24,26.9031
2022-05-25,27.5679
2022-05-26,27.7198
2022-05-27,28.2896
2022-05-28,28.2896
2022-05-29,28.2896
2022-05-30,28.2896
2022-05-31,27.169
2022-06-01,27.34
2022-06-02,27.9477
2022-06-03,27.9667
2022-06-04,27.9667
2022-06-05,27.9667
2022-06-06,27.6249
2022-06-07,27.6438
2022-06-08,26.5992
2022-06-09,26.3143
2022-06-10,25.7825
2022-06-11,25.7825
2022-06-12,25.7825
2022-06-13,24.9658
2022-06-14,24.6239
2022-06-15,24.6619
2022-06-16,24.1301
2022-06-17,24.6429
2022-06-18,24.6429
2022-06-19,24.6429
2022-06-20,24.6429
2022-06-21,24.7379
2022-06-22,23.5033
2022-06-23,23.7882
2022-06-24,24.5479
2022-06-25,24.5479
2022-06-26,24.5479
2022-06-27,24.7759
2022-06-28,24.5099
2022-06-29,24.358
2022-06-30,14.9078
2022-07-01,15.0697
2022-07-02,15.0697
2022-07-03,15.0697
2022-07-04,15.0697
2022-07-05,14.6595
2022-07-06,14.6487
2022-07-07,14.6919
2022-07-08,14.7998
2022-07-09,14.7998
2022-07-10,14.7998
2022-07-11,14.7458
2022-07-12,14.4543
2022-07-13,14.6379
2022-07-14,14.3356
2022-07-15,14.7458
2022-07-16,14.7458
2022-07-17,14.7458
2022-07-18,14.8322
2022-07-19,15.1669
2022-07-20,15.1885
2022-07-21,15.1021
2022-07-22,14.9726
2022-07-23,14.9726
2022-07-24,14.9726
2022-07-25,15.0589
2022-07-26,15.0481
2022-07-27,15.1453
2022-07-28,15.3181
2022-07-29,15.1993
2022-07-30,15.1993
2022-07-31,15.1993
2022-08-01,14.897
2022-08-02,14.843
2022-08-03,14.8538
2022-08-04,14.68
2022-08-05,13.938
2022-08-06,13.938
2022-08-07,13.938
2022-08-08,13.938
2022-08-09,13.9896
2022-08-10,14.1648
2022-08-11,14.0205
2022-08-12,14.1132
2022-08-13,14.1132
2022-08-14,14.1132
2022-08-15,14.309
2022-08-16,14.2369
2022-08-17,14.1235
2022-08-18,14.1235
2022-08-19,14.1751
2022-08-20,14.1751
2022-08-21,14.1751
2022-08-22,14.0926
2022-08-23,14.0102
2022-08-24,13.8865
2022-08-25,13.938
2022-08-26,13.5774
2022-08-27,13.5774
2022-08-28,13.5774
2022-08-29,13.7525
2022-08-30,13.7629
2022-08-31,13.7732
2022-09-01,13.7938
2022-09-02,13.6804
2022-09-03,13.6804
2022-09-04,13.6804
2022-09-05,13.6804
2022-09-06,13.7319
2022-09-07,13.8556
2022-09-08,13.7938
2022-09-09,13.9071
2022-09-10,13.9071
2022-09-11,13.9071
2022-09-12,14.3194
2022-09-13,14.1648
2022-09-14,14.0411
2022-09-15,14.34
2022-09-16,14.2781
2022-09-17,14.2781
2022-09-18,14.2781
2022-09-19,14.4327
2022-09-20,14.711
2022-09-21,14.6388
2022-09-22,14.3194
2022-09-23,14.0411
2022-09-24,14.0411
2022-09-25,14.0411
2022-09-26,13.7525
2022-09-27,12.7426
2022-09-28,13.1651
2022-09-29,13.3609
2022-09-30,10.6477
2022-10-01,10.6477
2022-10-02,10.6477
2022-10-03,10.6477
2022-10-04,11.0662
2022-10-05,11.1026
2022-10-06,11.3755
2022-10-07,10.6932
2022-10-08,10.6932
2022-10-09,10.6932
2022-10-10,10.7841
2022-10-11,10.675
2022-10-12,10.8933
2022-10-13,10.9297
2022-10-14,10.5112
2022-10-15,10.5112
2022-10-16,10.5112
2022-10-17,10.866
2022-10-18,11.0298
2022-10-19,10.8842
2022-10-20,10.8114
2022-10-21,11.0025
2022-10-22,11.0025
2022-10-23,11.0025
2022-10-24,11.0571
2022-10-25,12.2307
2022-10-26,12.4218
2022-10-27,12.6492
2022-10-28,12.6765
2022-10-29,12.6765
2022-10-30,12.6765
2022-10-31,12.5491
2022-11-01,12.5582
2022-11-02,11.9305
2022-11-03,12.4162
2022-11-04,12.1661
2022-11-05,12.1661
2022-11-06,12.1661
2022-11-07,12.1479
2022-11-08,11.784
2022-11-09,12.1479
2022-11-10,12.2479
2022-11-11,12.0205
2022-11-12,12.0205
2022-11-13,12.0205
2022-11-14,12.066
2022-11-15,12.1024
2022-11-16,10.8561
2022-11-17,10.192
2022-11-18,10.3376
2022-11-19,10.3376
2022-11-20,10.3376
2022-11-21,10.565
2022-11-22,10.5923
2022-11-23,10.3285
2022-11-24,10.3285
2022-11-25,10.4285
2022-11-26,10.4285
2022-11-27,10.4285
2022-11-28,9.9322
2022-11-29,9.8976
2022-11-30,10.1227
2022-12-01,9.9668
2022-12-02,9.9062
2022-12-03,9.9062
2022-12-04,9.9062
2022-12-05,9.837
2022-12-06,9.8456
2022-12-07,9.7764
2022-12-08,9.4907
2022-12-09,9.6205
2022-12-10,9.6205
2022-12-11,9.6205
2022-12-12,9.7071
2022-12-13,9.811
2022-12-14,9.7071
2022-12-15,9.6552
2022-12-16,9.2656
2022-12-17,9.2656
2022-12-18,9.2656
2022-12-19,9.127
2022-12-20,9.1963
2022-12-21,9.4301
2022-12-22,9.4387
2022-12-23,9.4301
2022-12-24,9.4301
2022-12-25,9.4301
2022-12-26,9.4301
2022-12-27,9.5166
2022-12-28,9.4214
2022-12-29,9.5253
2022-12-30,7.6661
2022-12-31,7.6661
2023-01-01,7.6661
2023-01-02,7.6661
2023-01-03,7.788
2023-01-04,7.7706
2023-01-05,7.7474
2023-01-06,7.7415
2023-01-07,7.7415
2023-01-08,7.7415
2023-01-09,7.6603
2023-01-10,7.8286
2023-01-11,7.7764
2023-01-12,7.8518
2023-01-13,7.9215
2023-01-14,7.9215
2023-01-15,7.9215
2023-01-16,7.9215
2023-01-17,8.0666
2023-01-18,8.113
2023-01-19,8.0608
2023-01-20,8.2929
2023-01-21,8.2929
2023-01-22,8.2929
2023-01-23,8.2465
2023-01-24,8.3742
2023-01-25,8.4554
2023-01-26,8.467
2023-01-27,8.467
2023-01-28,8.467
2023-01-29,8.467
2023-01-30,8.4206
2023-01-31,8.4554
2023-02-01,8.6295
2023-02-02,8.5715
2023-02-03,8.6063
2023-02-04,8.6063
2023-02-05,8.6063
2023-02-06,8.2813
2023-02-07,8.2697
2023-02-08,8.1536
2023-02-09,8.1942
2023-02-10,8.1942
2023-02-11,8.1942
2023-02-12,8.1942
2023-02-13,8.2871
2023-02-14,8.2175
2023-02-15,8.2581
2023-02-16,8.2871
2023-02-17,8.3277
2023-02-18,8.3277
2023-02-19,8.3277
2023-02-20,8.3277
2023-02-21,8.2
2023-02-22,8.113
2023-02-23,9.0615
2023-02-24,9.044
2023-02-25,9.044
2023-02-26,9.044
2023-02-27,8.9859
2023-02-28,8.98
2023-03-01,8.7998
2023-03-02,8.8986
2023-03-03,9.0091
2023-03-04,9.0091
2023-03-05,9.0091
2023-03-06,8.98
2023-03-07,8.98
2023-03-08,9.0033
2023-03-09,8.8986
2023-03-10,8.7939
2023-03-11,8.7939
2023-03-12,8.7939
2023-03-13,8.73
2023-03-14,8.8928
2023-03-15,8.8288
2023-03-16,8.8579
