,CCK US Equity
2023-03-18,12.2052
2023-03-19,12.2052
2023-03-20,12.2933
2023-03-21,12.4318
2023-03-22,12.3176
2023-03-23,12.2601
2023-03-24,12.2403
2023-03-25,12.2403
2023-03-26,12.2403
2023-03-27,12.3598
2023-03-28,12.5082
2023-03-29,12.5729
2023-03-30,12.6412
2023-03-31,13.9142
2023-04-01,13.9142
2023-04-02,13.9142
2023-04-03,13.918
2023-04-04,13.6961
2023-04-05,13.5999
2023-04-06,13.5256
2023-04-07,13.5256
2023-04-08,13.5256
2023-04-09,13.5256
2023-04-10,13.5142
2023-04-11,13.5713
2023-04-12,13.3647
2023-04-13,13.4799
2023-04-14,13.2894
2023-04-15,13.2894
2023-04-16,13.2894
2023-04-17,13.4894
2023-04-18,13.5704
2023-04-19,13.6313
2023-04-20,13.578
2023-04-21,13.5475
2023-04-22,13.5475
2023-04-23,13.5475
2023-04-24,13.5656
2023-04-25,13.777
2023-04-26,13.7161
2023-04-27,14.1199
2023-04-28,14.2071
2023-04-29,14.2071
2023-04-30,14.2071
2023-05-01,14.1814
2023-05-02,14.0633
2023-05-03,13.9538
2023-05-04,14.1138
2023-05-05,14.2024
2023-05-06,14.2024
2023-05-07,14.2024
2023-05-08,14.0728
2023-05-09,13.9814
2023-05-10,13.9081
2023-05-11,13.9814
2023-05-12,13.849
2023-05-13,13.849
2023-05-14,13.849
2023-05-15,13.9262
2023-05-16,13.7004
2023-05-17,13.789
2023-05-18,13.8585
2023-05-19,13.8043
2023-05-20,13.8043
2023-05-21,13.8043
2023-05-22,13.7052
2023-05-23,13.7976
2023-05-24,13.5852
2023-05-25,13.4804
2023-05-26,13.5395
2023-05-27,13.5395
2023-05-28,13.5395
2023-05-29,13.5395
2023-05-30,13.5061
2023-05-31,13.2976
2023-06-01,13.3985
2023-06-02,13.6919
2023-06-03,13.6919
2023-06-04,13.6919
2023-06-05,13.8966
2023-06-06,13.9643
2023-06-07,13.9757
2023-06-08,14.0185
2023-06-09,14.0157
2023-06-10,14.0157
2023-06-11,14.0157
2023-06-12,14.1681
2023-06-13,14.2043
2023-06-14,14.1633
2023-06-15,14.2995
2023-06-16,14.4957
2023-06-17,14.4957
2023-06-18,14.4957
2023-06-19,14.4957
2023-06-20,14.4167
2023-06-21,14.3214
2023-06-22,14.3709
2023-06-23,14.2033
2023-06-24,14.2033
2023-06-25,14.2033
2023-06-26,14.2186
2023-06-27,14.3643
2023-06-28,14.1519
2023-06-29,14.2909
2023-06-30,15.3426
2023-07-01,15.3426
2023-07-02,15.3426
2023-07-03,15.4883
2023-07-04,15.4883
2023-07-05,15.1193
2023-07-06,15.0718
2023-07-07,15.3312
2023-07-08,15.3312
2023-07-09,15.3312
2023-07-10,15.2599
2023-07-11,15.3622
2023-07-12,15.5586
2023-07-13,15.5565
2023-07-14,15.602
2023-07-15,15.602
2023-07-16,15.602
2023-07-17,15.5286
2023-07-18,15.664
2023-07-19,15.7633
2023-07-20,15.8253
2023-07-21,15.7498
2023-07-22,15.7498
2023-07-23,15.7498
2023-07-24,15.7198
2023-07-25,16.2976
2023-07-26,16.0878
2023-07-27,16.0361
2023-07-28,16.1665
2023-07-29,16.1665
2023-07-30,16.1665
2023-07-31,15.9952
2023-08-01,16.017
2023-08-02,15.7938
2023-08-03,15.8665
2023-08-04,15.7626
2023-08-05,15.7626
2023-08-06,15.7626
2023-08-07,15.7356
2023-08-08,15.638
2023-08-09,15.5487
2023-08-10,15.6183
2023-08-11,15.6038
2023-08-12,15.6038
2023-08-13,15.6038
2023-08-14,15.6277
2023-08-15,15.5166
2023-08-16,15.5103
2023-08-17,15.4948
2023-08-18,15.4543
2023-08-19,15.4543
2023-08-20,15.4543
2023-08-21,15.4356
2023-08-22,15.4781
2023-08-23,15.4906
2023-08-24,15.5581
2023-08-25,15.556
2023-08-26,15.556
2023-08-27,15.556
2023-08-28,15.6796
2023-08-29,15.88
2023-08-30,15.9506
2023-08-31,15.9848
2023-09-01,16.1105
2023-09-02,16.1105
2023-09-03,16.1105
2023-09-04,16.1105
2023-09-05,15.9215
2023-09-06,15.7927
2023-09-07,15.5996
2023-09-08,15.7024
2023-09-09,15.7024
2023-09-10,15.7024
2023-09-11,15.6401
2023-09-12,15.6463
2023-09-13,15.7356
2023-09-14,15.909
2023-09-15,15.7439
2023-09-16,15.7439
2023-09-17,15.7439
2023-09-18,15.7398
2023-09-19,15.6785
2023-09-20,15.7471
2023-09-21,15.5373
2023-09-22,15.4491
2023-09-23,15.4491
2023-09-24,15.4491
2023-09-25,15.4055
2023-09-26,15.2622
2023-09-27,15.3535
2023-09-28,15.5166
2023-09-29,14.2389
2023-09-30,14.2389
2023-10-01,14.2389
2023-10-02,14.198
2023-10-03,14.0763
2023-10-04,14.1688
2023-10-05,13.9556
2023-10-06,13.6206
2023-10-07,13.6206
2023-10-08,13.6206
2023-10-09,13.7735
2023-10-10,13.8524
2023-10-11,13.79
2023-10-12,13.4259
2023-10-13,13.3509
2023-10-14,13.3509
2023-10-15,13.3509
2023-10-16,13.5184
2023-10-17,13.6771
2023-10-18,13.53
2023-10-19,13.4025
2023-10-20,13.2496
2023-10-21,13.2496
2023-10-22,13.2496
2023-10-23,13.123
2023-10-24,13.569
2023-10-25,13.3421
2023-10-26,13.5232
2023-10-27,13.3665
2023-10-28,13.3665
2023-10-29,13.3665
2023-10-30,13.45
2023-10-31,13.4714
2023-11-01,13.5016
2023-11-02,13.5133
2023-11-03,13.7353
2023-11-04,13.7353
2023-11-05,13.7353
2023-11-06,13.6623
2023-11-07,13.523
2023-11-08,13.5308
2023-11-09,13.4003
2023-11-10,13.4539
2023-11-11,13.4539
2023-11-12,13.4539
2023-11-13,13.4325
2023-11-14,13.7188
2023-11-15,13.8152
2023-11-16,13.7402
2023-11-17,13.7626
2023-11-18,13.7626
2023-11-19,13.7626
2023-11-20,13.711
2023-11-21,13.7217
2023-11-22,13.6399
2023-11-23,13.6399
2023-11-24,13.6993
2023-11-25,13.6993
2023-11-26,13.6993
2023-11-27,13.6701
2023-11-28,13.6263
2023-11-29,13.8093
2023-11-30,13.9982
2023-12-01,14.1959
2023-12-02,14.1959
2023-12-03,14.1959
2023-12-04,14.2387
2023-12-05,14.0401
2023-12-06,14.23
2023-12-07,14.2679
2023-12-08,14.2436
2023-12-09,14.2436
2023-12-10,14.2436
2023-12-11,14.2329
2023-12-12,14.1803
2023-12-13,14.4306
2023-12-14,14.4676
2023-12-15,14.3926
2023-12-16,14.3926
2023-12-17,14.3926
2023-12-18,14.4948
2023-12-19,14.6341
2023-12-20,14.5124
2023-12-21,14.5883
2023-12-22,14.5932
2023-12-23,14.5932
2023-12-24,14.5932
2023-12-25,14.5932
2023-12-26,14.6535
2023-12-27,14.675
2023-12-28,14.7091
2023-12-29,14.1484
2023-12-30,14.1484
2023-12-31,14.1484
2024-01-01,14.1484
2024-01-02,14.1161
2024-01-03,13.9602
2024-01-04,13.982
2024-01-05,14.0666
2024-01-06,14.0666
2024-01-07,14.0666
2024-01-08,14.1398
2024-01-09,14.1189
2024-01-10,14.0904
2024-01-11,14.059
2024-01-12,14.0305
2024-01-13,14.0305
2024-01-14,14.0305
2024-01-15,14.0305
2024-01-16,14.0248
2024-01-17,13.9079
2024-01-18,13.8822
2024-01-19,14.0106
2024-01-20,14.0106
2024-01-21,14.0106
2024-01-22,14.0305
2024-01-23,14.059
2024-01-24,13.9488
2024-01-25,13.9982
2024-01-26,14.0486
2024-01-27,14.0486
2024-01-28,14.0486
2024-01-29,14.0191
2024-01-30,14.0153
2024-01-31,13.8071
2024-02-01,13.9164
2024-02-02,13.8584
2024-02-03,13.8584
2024-02-04,13.8584
2024-02-05,13.7909
2024-02-06,12.6824
2024-02-07,12.5198
2024-02-08,12.4561
2024-02-09,12.5037
2024-02-10,12.5037
2024-02-11,12.5037
2024-02-12,12.5845
2024-02-13,12.3839
2024-02-14,12.3782
2024-02-15,12.2327
2024-02-16,12.2631
2024-02-17,12.2631
2024-02-18,12.2631
2024-02-19,12.2631
2024-02-20,12.3468
2024-02-21,12.5474
2024-02-22,12.6967
2024-02-23,12.7062
2024-02-24,12.7062
2024-02-25,12.7062
2024-02-26,12.6035
2024-02-27,12.7687
2024-02-28,12.5431
2024-02-29,12.6859
2024-03-01,12.6573
2024-03-02,12.6573
2024-03-03,12.6573
2024-03-04,12.6174
2024-03-05,12.4984
2024-03-06,12.6269
2024-03-07,12.7982
2024-03-08,12.8153
2024-03-09,12.8153
2024-03-10,12.8153
2024-03-11,12.8401
2024-03-12,12.8173
2024-03-13,12.8134
2024-03-14,12.7468
2024-03-15,12.7906
2024-03-16,12.7906
2024-03-17,12.7906
2024-03-18,12.763
2024-03-19,12.7468
2024-03-20,12.7497
2024-03-21,12.7935
2024-03-22,12.7744
2024-03-23,12.7744
2024-03-24,12.7744
2024-03-25,12.7599
2024-03-26,12.7637
2024-03-27,12.8665
2024-03-28,12.9379
2024-03-29,12.9379
2024-03-30,12.9379
2024-03-31,12.9379
2024-04-01,12.9426
2024-04-02,12.8322
2024-04-03,12.7627
2024-04-04,12.7703
2024-04-05,12.7513
2024-04-06,12.7513
2024-04-07,12.7513
2024-04-08,12.7218
