,ETN US Equity
2021-04-13,33.8126
2021-04-14,33.9039
2021-04-15,34.0201
2021-04-16,34.0927
2021-04-17,34.0927
2021-04-18,34.0927
2021-04-19,34.0159
2021-04-20,33.5346
2021-04-21,34.1674
2021-04-22,34.1446
2021-04-23,34.4703
2021-04-24,34.4703
2021-04-25,34.4703
2021-04-26,34.5533
2021-04-27,34.8064
2021-04-28,34.794
2021-04-29,34.8957
2021-04-30,34.462
2021-05-01,34.462
2021-05-02,34.462
2021-05-03,34.7587
2021-05-04,34.8333
2021-05-05,35.0014
2021-05-06,35.2007
2021-05-07,35.4249
2021-05-08,35.4249
2021-05-09,35.4249
2021-05-10,35.4041
2021-05-11,35.0596
2021-05-12,34.6299
2021-05-13,35.0679
2021-05-14,35.5577
2021-05-15,35.5577
2021-05-16,35.5577
2021-05-17,35.4062
2021-05-18,34.7628
2021-05-19,34.4369
2021-05-20,34.6175
2021-05-21,34.576
2021-05-22,34.576
2021-05-23,34.576
2021-05-24,34.6196
2021-05-25,34.4473
2021-05-26,34.4826
2021-05-27,34.8167
2021-05-28,34.9537
2021-05-29,34.9537
2021-05-30,34.9537
2021-05-31,34.9537
2021-06-01,35.1696
2021-06-02,35.1031
2021-06-03,35.1965
2021-06-04,35.6303
2021-06-05,35.6303
2021-06-06,35.6303
2021-06-07,35.2858
2021-06-08,35.3418
2021-06-09,35.1945
2021-06-10,35.2796
2021-06-11,35.2401
2021-06-12,35.2401
2021-06-13,35.2401
2021-06-14,35.1094
2021-06-15,35.4933
2021-06-16,35.1862
2021-06-17,34.4078
2021-06-18,33.7105
2021-06-19,33.7105
2021-06-20,33.7105
2021-06-21,34.495
2021-06-22,34.4514
2021-06-23,34.7794
2021-06-24,35.0367
2021-06-25,35.2526
2021-06-26,35.2526
2021-06-27,35.2526
2021-06-28,35.2132
2021-06-29,35.2111
2021-06-30,29.6162
2021-07-01,29.9469
2021-07-02,30.1513
2021-07-03,30.1513
2021-07-04,30.1513
2021-07-05,30.1513
2021-07-06,29.8688
2021-07-07,30.281
2021-07-08,30.0134
2021-07-09,30.5103
2021-07-10,30.5103
2021-07-11,30.5103
2021-07-12,30.7612
2021-07-13,30.5901
2021-07-14,30.4837
2021-07-15,30.5618
2021-07-16,30.374
2021-07-17,30.374
2021-07-18,30.374
2021-07-19,29.7841
2021-07-20,30.5984
2021-07-21,30.8543
2021-07-22,30.9241
2021-07-23,31.0371
2021-07-24,31.0371
2021-07-25,31.0371
2021-07-26,30.9207
2021-07-27,30.939
2021-07-28,30.826
2021-07-29,31.1999
2021-07-30,31.2564
2021-07-31,31.2564
2021-08-01,31.2564
2021-08-02,30.9972
2021-08-03,32.0542
2021-08-04,31.8913
2021-08-05,31.9063
2021-08-06,32.0675
2021-08-07,32.0675
2021-08-08,32.0675
2021-08-09,32.134
2021-08-10,32.8089
2021-08-11,32.7357
2021-08-12,32.779
2021-08-13,32.8538
2021-08-14,32.8538
2021-08-15,32.8538
2021-08-16,33.0017
2021-08-17,32.7341
2021-08-18,32.6576
2021-08-19,32.7407
2021-08-20,32.8272
2021-08-21,32.8272
2021-08-22,32.8272
2021-08-23,33.0566
2021-08-24,33.148
2021-08-25,33.2843
2021-08-26,33.143
2021-08-27,33.2544
2021-08-28,33.2544
2021-08-29,33.2544
2021-08-30,33.2843
2021-08-31,32.9768
2021-09-01,32.7092
2021-09-02,32.9385
2021-09-03,32.6477
2021-09-04,32.6477
2021-09-05,32.6477
2021-09-06,32.6477
2021-09-07,32.2022
2021-09-08,32.1457
2021-09-09,31.8415
2021-09-10,31.652
2021-09-11,31.652
2021-09-12,31.652
2021-09-13,31.2996
2021-09-14,30.9721
2021-09-15,31.6786
2021-09-16,31.4691
2021-09-17,31.1766
2021-09-18,31.1766
2021-09-19,31.1766
2021-09-20,31.0054
2021-09-21,30.6879
2021-09-22,30.9937
2021-09-23,31.2547
2021-09-24,30.9239
2021-09-25,30.9239
2021-09-26,30.9239
2021-09-27,30.781
2021-09-28,30.5882
2021-09-29,30.5017
2021-09-30,22.5802
2021-10-01,22.7567
2021-10-02,22.7567
2021-10-03,22.7567
2021-10-04,22.455
2021-10-05,22.8371
2021-10-06,22.8951
2021-10-07,23.1876
2021-10-08,23.1402
2021-10-09,23.1402
2021-10-10,23.1402
2021-10-11,23.0084
2021-10-12,22.8845
2021-10-13,23.1178
2021-10-14,23.9321
2021-10-15,24.1798
2021-10-16,24.1798
2021-10-17,24.1798
2021-10-18,24.1561
2021-10-19,24.1838
2021-10-20,24.4104
2021-10-21,24.2681
2021-10-22,24.3024
2021-10-23,24.3024
2021-10-24,24.3024
2021-10-25,24.3195
2021-10-26,24.1653
2021-10-27,24.0046
2021-10-28,24.6423
2021-10-29,24.616
2021-10-30,24.616
2021-10-31,24.616
2021-11-01,24.5606
2021-11-02,25.5212
2021-11-03,25.2392
2021-11-04,25.5673
2021-11-05,25.4777
2021-11-06,25.4777
2021-11-07,25.4777
2021-11-08,25.7966
2021-11-09,25.9205
2021-11-10,25.5529
2021-11-11,25.2959
2021-11-12,25.5436
2021-11-13,25.5436
2021-11-14,25.5436
2021-11-15,25.6675
2021-11-16,25.8072
2021-11-17,25.7149
2021-11-18,25.7439
2021-11-19,25.6095
2021-11-20,25.6095
2021-11-21,25.6095
2021-11-22,25.6121
2021-11-23,25.6451
2021-11-24,25.4316
2021-11-25,25.4316
2021-11-26,24.9783
2021-11-27,24.9783
2021-11-28,24.9783
2021-11-29,24.9612
2021-11-30,24.2602
2021-12-01,24.1825
2021-12-02,24.8624
2021-12-03,24.8374
2021-12-04,24.8374
2021-12-05,24.8374
2021-12-06,25.284
2021-12-07,25.3842
2021-12-08,25.2959
2021-12-09,25.1207
2021-12-10,25.3671
2021-12-11,25.3671
2021-12-12,25.3671
2021-12-13,25.2669
2021-12-14,24.6265
2021-12-15,25.2089
2021-12-16,25.1483
2021-12-17,24.6568
2021-12-18,24.6568
2021-12-19,24.6568
2021-12-20,24.5237
2021-12-21,24.9428
2021-12-22,24.8769
2021-12-23,25.0482
2021-12-24,25.0482
2021-12-25,25.0482
2021-12-26,25.0482
2021-12-27,25.3947
2021-12-28,25.4646
2021-12-29,25.5318
2021-12-30,25.4936
2021-12-31,25.1273
2022-01-01,25.1273
2022-01-02,25.1273
2022-01-03,24.5889
2022-01-04,24.9513
2022-01-05,24.6342
2022-01-06,24.686
2022-01-07,24.4841
2022-01-08,24.4841
2022-01-09,24.4841
2022-01-10,24.299
2022-01-11,24.4724
2022-01-12,24.9513
2022-01-13,24.915
2022-01-14,24.8814
2022-01-15,24.8814
2022-01-16,24.8814
2022-01-17,24.8814
2022-01-18,24.3262
2022-01-19,23.9069
2022-01-20,23.6054
2022-01-21,23.5381
2022-01-22,23.5381
2022-01-23,23.5381
2022-01-24,23.5614
2022-01-25,23.1369
2022-01-26,23.2404
2022-01-27,22.8755
2022-01-28,23.0398
2022-01-29,23.0398
2022-01-30,23.0398
2022-01-31,23.265
2022-02-01,23.3892
2022-02-02,23.6507
2022-02-03,23.0579
2022-02-04,22.3034
2022-02-05,22.3034
2022-02-06,22.3034
2022-02-07,22.1909
2022-02-08,22.3681
2022-02-09,23.0605
2022-02-10,22.7939
2022-02-11,22.2594
2022-02-12,22.2594
2022-02-13,22.2594
2022-02-14,22.4549
2022-02-15,22.8897
2022-02-16,23.0838
2022-02-17,22.4846
2022-02-18,22.6089
2022-02-19,22.6089
2022-02-20,22.6089
2022-02-21,22.6089
2022-02-22,22.4018
2022-02-23,22.0847
2022-02-24,22.2239
2022-02-25,22.7172
2022-02-26,22.7172
2022-02-27,22.7172
2022-02-28,22.7392
2022-03-01,21.7241
2022-03-02,22.4647
2022-03-03,22.866
2022-03-04,22.1927
2022-03-05,22.1927
2022-03-06,22.1927
2022-03-07,21.6751
2022-03-08,21.7283
2022-03-09,22.1071
2022-03-10,21.9877
2022-03-11,21.8217
2022-03-12,21.8217
2022-03-13,21.8217
2022-03-14,22.0215
2022-03-15,22.2563
2022-03-16,22.6546
2022-03-17,22.8297
2022-03-18,22.9452
2022-03-19,22.9452
2022-03-20,22.9452
2022-03-21,22.818
2022-03-22,22.9023
2022-03-23,22.5365
2022-03-24,22.6364
2022-03-25,22.7635
2022-03-26,22.7635
2022-03-27,22.7635
2022-03-28,22.7674
2022-03-29,23.1981
2022-03-30,22.9296
2022-03-31,22.2035
2022-04-01,22.2099
2022-04-02,22.2099
2022-04-03,22.2099
2022-04-04,22.0972
2022-04-05,21.5519
2022-04-06,21.3305
2022-04-07,21.4583
2022-04-08,21.371
2022-04-09,21.371
2022-04-10,21.371
2022-04-11,21.0028
2022-04-12,20.8193
2022-04-13,20.9395
2022-04-14,20.7042
2022-04-15,20.7042
2022-04-16,20.7042
2022-04-17,20.7042
2022-04-18,20.7991
2022-04-19,21.4456
2022-04-20,21.9024
2022-04-21,21.9745
2022-04-22,21.4798
2022-04-23,21.4798
2022-04-24,21.4798
2022-04-25,21.6101
2022-04-26,21.1938
2022-04-27,21.438
2022-04-28,21.7126
2022-04-29,21.3507
2022-04-30,21.3507
2022-05-01,21.3507
2022-05-02,21.538
2022-05-03,21.5217
2022-05-04,21.9449
2022-05-05,21.7491
2022-05-06,21.6114
2022-05-07,21.6114
2022-05-08,21.6114
2022-05-09,21.696
2022-05-10,20.8141
2022-05-11,20.7927
2022-05-12,20.9114
2022-05-13,20.8584
2022-05-14,20.8584
2022-05-15,20.8584
2022-05-16,20.5614
2022-05-17,21.1174
2022-05-18,20.2506
2022-05-19,20.195
2022-05-20,19.9499
2022-05-21,19.9499
2022-05-22,19.9499
2022-05-23,20.2809
2022-05-24,19.9108
2022-05-25,19.9423
2022-05-26,20.2203
2022-05-27,20.6676
2022-05-28,20.6676
2022-05-29,20.6676
2022-05-30,20.6676
2022-05-31,20.5134
2022-06-01,20.4022
2022-06-02,20.7939
2022-06-03,20.7345
2022-06-04,20.7345
2022-06-05,20.7345
2022-06-06,20.8621
2022-06-07,21.3738
2022-06-08,21.2563
2022-06-09,21.0062
2022-06-10,20.3151
2022-06-11,20.3151
2022-06-12,20.3151
2022-06-13,19.7869
2022-06-14,19.4926
2022-06-15,19.5545
2022-06-16,18.9354
2022-06-17,18.8608
2022-06-18,18.8608
2022-06-19,18.8608
2022-06-20,18.8608
2022-06-21,18.9392
2022-06-22,18.9493
2022-06-23,19.0339
2022-06-24,19.6581
2022-06-25,19.6581
2022-06-26,19.6581
2022-06-27,19.7111
2022-06-28,19.3409
2022-06-29,19.0819
2022-06-30,18.5098
2022-07-01,18.6803
2022-07-02,18.6803
2022-07-03,18.6803
2022-07-04,18.6803
2022-07-05,18.595
2022-07-06,18.7581
2022-07-07,18.9546
2022-07-08,18.7359
2022-07-09,18.7359
2022-07-10,18.7359
2022-07-11,18.7396
2022-07-12,18.6197
2022-07-13,18.4764
2022-07-14,18.3924
2022-07-15,18.8805
2022-07-16,18.8805
2022-07-17,18.8805
2022-07-18,18.6197
2022-07-19,19.2895
2022-07-20,19.481
2022-07-21,19.9123
2022-07-22,19.827
2022-07-23,19.827
2022-07-24,19.827
2022-07-25,19.8826
2022-07-26,20.1347
2022-07-27,20.4473
2022-07-28,21.0145
2022-07-29,21.2777
2022-07-30,21.2777
2022-07-31,21.2777
2022-08-01,21.1677
2022-08-02,20.9988
2022-08-03,21.2837
2022-08-04,21.285
2022-08-05,21.2776
2022-08-06,21.2776
2022-08-07,21.2776
2022-08-08,21.1888
2022-08-09,21.0013
2022-08-10,21.3627
2022-08-11,21.3763
2022-08-12,21.7451
2022-08-13,21.7451
2022-08-14,21.7451
2022-08-15,21.7426
2022-08-16,21.8265
2022-08-17,21.6896
2022-08-18,21.8573
2022-08-19,21.5477
2022-08-20,21.5477
2022-08-21,21.5477
2022-08-22,21.0432
2022-08-23,20.9889
2022-08-24,20.8915
2022-08-25,21.2036
2022-08-26,20.3438
2022-08-27,20.3438
2022-08-28,20.3438
2022-08-29,20.2982
2022-08-30,20.1168
2022-08-31,19.7961
2022-09-01,20.0589
2022-09-02,19.8775
2022-09-03,19.8775
2022-09-04,19.8775
2022-09-05,19.8775
2022-09-06,20.0206
2022-09-07,20.3672
2022-09-08,20.6102
2022-09-09,20.9149
2022-09-10,20.9149
2022-09-11,20.9149
2022-09-12,21.1493
2022-09-13,20.5202
2022-09-14,20.593
2022-09-15,20.3475
2022-09-16,19.9972
2022-09-17,19.9972
2022-09-18,19.9972
2022-09-19,20.2377
2022-09-20,20.1094
2022-09-21,19.9429
2022-09-22,19.6099
2022-09-23,19.4878
2022-09-24,19.4878
2022-09-25,19.4878
2022-09-26,19.4125
2022-09-27,19.1374
2022-09-28,19.4594
2022-09-29,19.489
2022-09-30,24.103
2022-10-01,24.103
2022-10-02,24.103
2022-10-03,24.7879
2022-10-04,25.6677
2022-10-05,25.8254
2022-10-06,25.5085
2022-10-07,24.6395
2022-10-08,24.6395
2022-10-09,24.6395
2022-10-10,24.5699
2022-10-11,24.5761
2022-10-12,24.4261
2022-10-13,24.8359
2022-10-14,24.2499
2022-10-15,24.2499
2022-10-16,24.2499
2022-10-17,24.8544
2022-10-18,25.2286
2022-10-19,24.975
2022-10-20,24.3968
2022-10-21,25.0261
2022-10-22,25.0261
2022-10-23,25.0261
2022-10-24,25.3724
2022-10-25,26.0651
2022-10-26,25.9832
2022-10-27,26.1641
2022-10-28,26.7191
2022-10-29,26.7191
2022-10-30,26.7191
2022-10-31,26.6867
2022-11-01,26.8941
2022-11-02,26.7351
2022-11-03,27.3496
2022-11-04,27.9825
2022-11-05,27.9825
2022-11-06,27.9825
2022-11-07,27.9378
2022-11-08,27.9053
2022-11-09,27.6136
2022-11-10,28.5136
2022-11-11,28.4318
2022-11-12,28.4318
2022-11-13,28.4318
2022-11-14,28.4395
2022-11-15,28.5538
2022-11-16,28.4534
2022-11-17,28.5908
2022-11-18,28.9583
2022-11-19,28.9583
2022-11-20,28.9583
2022-11-21,28.8872
2022-11-22,29.1852
2022-11-23,29.0123
2022-11-24,29.0123
2022-11-25,29.1281
2022-11-26,29.1281
2022-11-27,29.1281
2022-11-28,28.5785
2022-11-29,28.5167
2022-11-30,28.7174
2022-12-01,28.7035
2022-12-02,28.6958
2022-12-03,28.6958
2022-12-04,28.6958
2022-12-05,28.2404
2022-12-06,27.8467
2022-12-07,27.7633
2022-12-08,27.9918
2022-12-09,27.9192
2022-12-10,27.9192
2022-12-11,27.9192
2022-12-12,28.3129
2022-12-13,28.7468
2022-12-14,28.3947
2022-12-15,27.4715
2022-12-16,27.3357
2022-12-17,27.3357
2022-12-18,27.3357
2022-12-19,27.3357
2022-12-20,27.5533
2022-12-21,27.8945
2022-12-22,27.5842
2022-12-23,27.6907
2022-12-24,27.6907
2022-12-25,27.6907
2022-12-26,27.6907
2022-12-27,27.7741
2022-12-28,27.5286
2022-12-29,27.7757
2022-12-30,25.4902
2022-12-31,25.4902
2023-01-01,25.4902
2023-01-02,25.4902
2023-01-03,25.6041
2023-01-04,25.7566
2023-01-05,25.5258
2023-01-06,26.0815
2023-01-07,26.0815
2023-01-08,26.0815
2023-01-09,26.0502
2023-01-10,25.9832
2023-01-11,26.5076
2023-01-12,26.5959
2023-01-13,26.5589
2023-01-14,26.5589
2023-01-15,26.5589
2023-01-16,26.5589
2023-01-17,26.2682
2023-01-18,25.5728
2023-01-19,24.7649
2023-01-20,25.285
2023-01-21,25.285
2023-01-22,25.285
2023-01-23,25.7709
2023-01-24,26.1656
2023-01-25,25.8022
2023-01-26,26.053
2023-01-27,26.2439
2023-01-28,26.2439
2023-01-29,26.2439
2023-01-30,26.0487
2023-01-31,26.2397
2023-02-01,26.4007
2023-02-02,26.204
2023-02-03,26.3864
2023-02-04,26.3864
2023-02-05,26.3864
2023-02-06,26.2596
2023-02-07,26.5646
2023-02-08,27.1901
2023-02-09,26.9607
2023-02-10,27.4794
2023-02-11,27.4794
2023-02-12,27.4794
2023-02-13,27.9653
2023-02-14,27.7729
2023-02-15,27.884
2023-02-16,27.9353
2023-02-17,28.0964
2023-02-18,28.0964
2023-02-19,28.0964
2023-02-20,28.0964
2023-02-21,27.458
2023-02-22,27.5364
2023-02-23,27.7644
2023-02-24,27.8314
2023-02-25,27.8314
2023-02-26,27.8314
2023-02-27,27.9926
2023-02-28,28.071
2023-03-01,27.9141
2023-03-02,28.1024
2023-03-03,28.4446
2023-03-04,28.4446
2023-03-05,28.4446
2023-03-06,28.3876
2023-03-07,28.1523
2023-03-08,28.3961
2023-03-09,27.9911
2023-03-10,27.4107
2023-03-11,27.4107
2023-03-12,27.4107
2023-03-13,27.2496
2023-03-14,27.6289
2023-03-15,25.8379
2023-03-16,26.5665
