,ECOL US Equity
2020-10-05,25.4808
2020-10-06,25.4808
2020-10-07,25.4808
2020-10-08,25.4808
2020-10-09,25.4808
2020-10-10,25.4808
2020-10-11,25.4808
2020-10-12,25.4808
2020-10-13,25.4808
2020-10-14,25.4808
2020-10-15,25.4808
2020-10-16,25.4808
2020-10-17,25.4808
2020-10-18,25.4808
2020-10-19,25.4808
2020-10-20,25.4808
2020-10-21,25.4808
2020-10-22,25.4808
2020-10-23,25.4808
2020-10-24,25.4808
2020-10-25,25.4808
2020-10-26,25.4808
2020-10-27,25.4808
2020-10-28,25.4808
2020-10-29,25.4808
2020-10-30,25.4808
2020-10-31,25.4808
2020-11-01,25.4808
2020-11-02,25.4808
2020-11-03,25.4808
2020-11-04,25.4808
2020-11-05,25.4808
2020-11-06,25.4808
2020-11-07,25.4808
2020-11-08,25.4808
2020-11-09,25.4808
2020-11-10,25.4808
2020-11-11,25.4808
2020-11-12,25.4808
2020-11-13,25.4808
2020-11-14,25.4808
2020-11-15,25.4808
2020-11-16,25.4808
2020-11-17,25.4808
2020-11-18,25.4808
2020-11-19,25.4808
2020-11-20,25.4808
2020-11-21,25.4808
2020-11-22,25.4808
2020-11-23,25.4808
2020-11-24,25.4808
2020-11-25,25.4808
2020-11-26,25.4808
2020-11-27,25.4808
2020-11-28,25.4808
2020-11-29,25.4808
2020-11-30,25.4808
2020-12-01,25.4808
2020-12-02,25.4808
2020-12-03,25.4808
2020-12-04,25.4808
2020-12-05,25.4808
2020-12-06,25.4808
2020-12-07,25.4808
2020-12-08,25.4808
2020-12-09,25.4808
2020-12-10,25.4808
2020-12-11,25.4808
2020-12-12,25.4808
2020-12-13,25.4808
2020-12-14,25.4808
2020-12-15,25.4808
2020-12-16,25.4808
2020-12-17,25.4808
2020-12-18,25.4808
2020-12-19,25.4808
2020-12-20,25.4808
2020-12-21,25.4808
2020-12-22,25.4808
2020-12-23,25.4808
2020-12-24,25.4808
2020-12-25,25.4808
2020-12-26,25.4808
2020-12-27,25.4808
2020-12-28,25.4808
2020-12-29,25.4808
2020-12-30,25.4808
2020-12-31,25.4808
2021-01-01,25.4808
2021-01-02,25.4808
2021-01-03,25.4808
2021-01-04,25.4808
2021-01-05,25.4808
2021-01-06,25.4808
2021-01-07,25.4808
2021-01-08,25.4808
2021-01-09,25.4808
2021-01-10,25.4808
2021-01-11,25.4808
2021-01-12,25.4808
2021-01-13,25.4808
2021-01-14,25.4808
2021-01-15,25.4808
2021-01-16,25.4808
2021-01-17,25.4808
2021-01-18,25.4808
2021-01-19,25.4808
2021-01-20,25.4808
2021-01-21,25.4808
2021-01-22,25.4808
2021-01-23,25.4808
2021-01-24,25.4808
2021-01-25,25.4808
2021-01-26,25.4808
2021-01-27,25.4808
2021-01-28,25.4808
2021-01-29,25.4808
2021-01-30,25.4808
2021-01-31,25.4808
2021-02-01,25.4808
2021-02-02,25.4808
2021-02-03,25.4808
2021-02-04,25.4808
2021-02-05,25.4808
2021-02-06,25.4808
2021-02-07,25.4808
2021-02-08,25.4808
2021-02-09,25.4808
2021-02-10,25.4808
2021-02-11,25.4808
2021-02-12,25.4808
2021-02-13,25.4808
2021-02-14,25.4808
2021-02-15,25.4808
2021-02-16,25.4808
2021-02-17,25.4808
2021-02-18,25.4808
2021-02-19,25.4808
2021-02-20,25.4808
2021-02-21,25.4808
2021-02-22,25.4808
2021-02-23,25.4808
2021-02-24,25.4808
2021-02-25,25.4808
2021-02-26,25.4808
2021-02-27,25.4808
2021-02-28,25.4808
2021-03-01,25.4808
2021-03-02,25.4808
2021-03-03,25.4808
2021-03-04,25.4808
2021-03-05,25.4808
2021-03-06,25.4808
2021-03-07,25.4808
2021-03-08,25.4808
2021-03-09,25.4808
2021-03-10,25.4808
2021-03-11,25.4808
2021-03-12,25.4808
2021-03-13,25.4808
2021-03-14,25.4808
2021-03-15,25.4808
2021-03-16,25.4808
2021-03-17,25.4808
2021-03-18,25.4808
2021-03-19,25.4808
2021-03-20,25.4808
2021-03-21,25.4808
2021-03-22,25.4808
2021-03-23,25.4808
2021-03-24,25.4808
2021-03-25,25.4808
2021-03-26,25.4808
2021-03-27,25.4808
2021-03-28,25.4808
2021-03-29,25.4808
2021-03-30,25.4808
2021-03-31,25.4808
2021-04-01,25.4808
2021-04-02,25.4808
2021-04-03,25.4808
2021-04-04,25.4808
2021-04-05,25.4808
2021-04-06,25.4808
2021-04-07,25.4808
2021-04-08,25.4808
2021-04-09,25.4808
2021-04-10,25.4808
2021-04-11,25.4808
2021-04-12,25.4808
2021-04-13,25.4808
2021-04-14,25.4808
2021-04-15,25.4808
2021-04-16,25.4808
2021-04-17,25.4808
2021-04-18,25.4808
2021-04-19,25.4808
2021-04-20,25.4808
2021-04-21,25.4808
2021-04-22,25.4808
2021-04-23,25.4808
2021-04-24,25.4808
2021-04-25,25.4808
2021-04-26,25.4808
2021-04-27,25.4808
2021-04-28,25.4808
2021-04-29,25.4808
2021-04-30,25.4808
2021-05-01,25.4808
2021-05-02,25.4808
2021-05-03,25.4808
2021-05-04,25.4808
2021-05-05,25.4808
2021-05-06,25.4808
2021-05-07,25.4808
2021-05-08,25.4808
2021-05-09,25.4808
2021-05-10,25.4808
2021-05-11,25.4808
2021-05-12,25.4808
2021-05-13,25.4808
2021-05-14,25.4808
2021-05-15,25.4808
2021-05-16,25.4808
2021-05-17,25.4808
2021-05-18,25.4808
2021-05-19,25.4808
2021-05-20,25.4808
2021-05-21,25.4808
2021-05-22,25.4808
2021-05-23,25.4808
2021-05-24,25.4808
2021-05-25,25.4808
2021-05-26,25.4808
2021-05-27,25.4808
2021-05-28,25.4808
2021-05-29,25.4808
2021-05-30,25.4808
2021-05-31,25.4808
2021-06-01,25.4808
2021-06-02,25.4808
2021-06-03,25.4808
2021-06-04,25.4808
2021-06-05,25.4808
2021-06-06,25.4808
2021-06-07,25.4808
2021-06-08,25.4808
2021-06-09,25.4808
2021-06-10,25.4808
2021-06-11,25.4808
2021-06-12,25.4808
2021-06-13,25.4808
2021-06-14,25.4808
2021-06-15,25.4808
2021-06-16,25.4808
2021-06-17,25.4808
2021-06-18,25.4808
2021-06-19,25.4808
2021-06-20,25.4808
2021-06-21,25.4808
2021-06-22,25.4808
2021-06-23,25.4808
2021-06-24,25.4808
2021-06-25,25.4808
2021-06-26,25.4808
2021-06-27,25.4808
2021-06-28,25.4808
2021-06-29,25.4808
2021-06-30,25.4808
2021-07-01,25.4808
2021-07-02,25.4808
2021-07-03,25.4808
2021-07-04,25.4808
2021-07-05,25.4808
2021-07-06,25.4808
2021-07-07,25.4808
2021-07-08,25.4808
2021-07-09,25.4808
2021-07-10,25.4808
2021-07-11,25.4808
2021-07-12,25.4808
2021-07-13,25.4808
2021-07-14,25.4808
2021-07-15,25.4808
2021-07-16,25.4808
2021-07-17,25.4808
2021-07-18,25.4808
2021-07-19,25.4808
2021-07-20,25.4808
2021-07-21,25.4808
2021-07-22,25.4808
2021-07-23,25.4808
2021-07-24,25.4808
2021-07-25,25.4808
2021-07-26,25.4808
2021-07-27,25.4808
2021-07-28,25.4808
2021-07-29,25.4808
2021-07-30,25.4808
2021-07-31,25.4808
2021-08-01,25.4808
2021-08-02,25.4808
2021-08-03,25.4808
2021-08-04,25.4808
2021-08-05,25.4808
2021-08-06,25.4808
2021-08-07,25.4808
2021-08-08,25.4808
2021-08-09,25.4808
2021-08-10,25.4808
2021-08-11,25.4808
2021-08-12,25.4808
2021-08-13,25.4808
2021-08-14,25.4808
2021-08-15,25.4808
2021-08-16,25.4808
2021-08-17,25.4808
2021-08-18,25.4808
2021-08-19,25.4808
2021-08-20,25.4808
2021-08-21,25.4808
2021-08-22,25.4808
2021-08-23,25.4808
2021-08-24,25.4808
2021-08-25,25.4808
2021-08-26,25.4808
2021-08-27,25.4808
2021-08-28,25.4808
2021-08-29,25.4808
2021-08-30,25.4808
2021-08-31,25.4808
2021-09-01,25.4808
2021-09-02,25.4808
2021-09-03,25.4808
2021-09-04,25.4808
2021-09-05,25.4808
2021-09-06,25.4808
2021-09-07,25.4808
2021-09-08,25.4808
2021-09-09,25.4808
2021-09-10,25.4808
2021-09-11,25.4808
2021-09-12,25.4808
2021-09-13,25.4808
2021-09-14,25.4808
2021-09-15,25.4808
2021-09-16,25.4808
2021-09-17,25.4808
2021-09-18,25.4808
2021-09-19,25.4808
2021-09-20,25.4808
2021-09-21,25.4808
2021-09-22,25.4808
2021-09-23,25.4808
2021-09-24,25.4808
2021-09-25,25.4808
2021-09-26,25.4808
2021-09-27,25.4808
2021-09-28,25.4808
2021-09-29,25.4808
2021-09-30,25.4808
2021-10-01,25.4808
2021-10-02,25.4808
2021-10-03,25.4808
2021-10-04,25.4808
2021-10-05,25.4808
2021-10-06,25.4808
2021-10-07,25.4808
2021-10-08,25.4808
2021-10-09,25.4808
2021-10-10,25.4808
2021-10-11,25.4808
2021-10-12,25.4808
2021-10-13,25.4808
2021-10-14,25.4808
2021-10-15,25.4808
2021-10-16,25.4808
2021-10-17,25.4808
2021-10-18,25.4808
2021-10-19,25.4808
2021-10-20,25.4808
2021-10-21,25.4808
2021-10-22,25.4808
2021-10-23,25.4808
2021-10-24,25.4808
2021-10-25,25.4808
2021-10-26,25.4808
2021-10-27,25.4808
2021-10-28,25.4808
2021-10-29,25.4808
2021-10-30,25.4808
2021-10-31,25.4808
2021-11-01,25.4808
2021-11-02,25.4808
2021-11-03,25.4808
2021-11-04,25.4808
2021-11-05,25.4808
2021-11-06,25.4808
2021-11-07,25.4808
2021-11-08,25.4808
2021-11-09,25.4808
2021-11-10,25.4808
2021-11-11,25.4808
2021-11-12,25.4808
2021-11-13,25.4808
2021-11-14,25.4808
2021-11-15,25.4808
2021-11-16,25.4808
2021-11-17,25.4808
2021-11-18,25.4808
2021-11-19,25.4808
2021-11-20,25.4808
2021-11-21,25.4808
2021-11-22,25.4808
2021-11-23,25.4808
2021-11-24,25.4808
2021-11-25,25.4808
2021-11-26,25.4808
2021-11-27,25.4808
2021-11-28,25.4808
2021-11-29,25.4808
2021-11-30,25.4808
2021-12-01,25.4808
2021-12-02,25.4808
2021-12-03,25.4808
2021-12-04,25.4808
2021-12-05,25.4808
2021-12-06,25.4808
2021-12-07,25.4808
2021-12-08,25.4808
2021-12-09,25.4808
2021-12-10,25.4808
2021-12-11,25.4808
2021-12-12,25.4808
2021-12-13,25.4808
2021-12-14,25.4808
2021-12-15,25.4808
2021-12-16,25.4808
2021-12-17,25.4808
2021-12-18,25.4808
2021-12-19,25.4808
2021-12-20,25.4808
2021-12-21,25.4808
2021-12-22,25.4808
2021-12-23,25.4808
2021-12-24,25.4808
2021-12-25,25.4808
2021-12-26,25.4808
2021-12-27,25.4808
2021-12-28,25.4808
2021-12-29,25.4808
2021-12-30,25.4808
2021-12-31,52.1458
2022-01-01,52.1458
2022-01-02,52.1458
2022-01-03,52.0702
2022-01-04,52.2875
2022-01-05,51.6166
2022-01-06,51.8434
2022-01-07,52.2686
2022-01-08,52.2686
2022-01-09,52.2686
2022-01-10,52.1647
2022-01-11,51.9001
2022-01-12,52.0324
2022-01-13,51.7489
2022-01-14,51.7205
2022-01-15,51.7205
2022-01-16,51.7205
2022-01-17,51.7205
2022-01-18,50.7755
2022-01-19,50.2936
2022-01-20,49.4525
2022-01-21,49.4147
2022-01-22,49.4147
2022-01-23,49.4147
2022-01-24,50.1046
2022-01-25,49.462
2022-01-26,48.224
2022-01-27,47.3073
2022-01-28,47.8271
2022-01-29,47.8271
2022-01-30,47.8271
2022-01-31,48.9706
2022-02-01,49.0367
2022-02-02,48.8761
2022-02-03,47.9594
2022-02-04,47.6192
2022-02-05,47.6192
2022-02-06,47.6192
2022-02-07,47.2695
2022-02-08,48.5831
2022-02-09,66.6139
2022-02-10,66.0921
2022-02-11,66.0359
2022-02-12,66.0359
2022-02-13,66.0359
2022-02-14,65.9233
2022-02-15,65.9608
2022-02-16,66.0359
2022-02-17,66.0359
2022-02-18,66.0827
2022-02-19,66.0827
2022-02-20,66.0827
2022-02-21,66.0827
2022-02-22,66.1578
2022-02-23,66.3359
2022-02-24,66.6641
2022-02-25,66.4954
2022-02-26,66.4954
2022-02-27,66.4954
2022-02-28,66.7935
2022-03-01,66.8502
2022-03-02,66.7368
2022-03-03,66.9163
2022-03-04,66.9825
2022-03-05,66.9825
2022-03-06,66.9825
2022-03-07,66.7651
2022-03-08,66.8596
2022-03-09,66.8407
2022-03-10,66.8974
2022-03-11,66.7462
2022-03-12,66.7462
2022-03-13,66.7462
2022-03-14,67.0108
2022-03-15,66.8502
2022-03-16,66.8974
2022-03-17,66.8974
2022-03-18,66.8218
2022-03-19,66.8218
2022-03-20,66.8218
2022-03-21,66.8502
2022-03-22,66.8029
2022-03-23,66.8785
2022-03-24,66.9352
2022-03-25,66.9069
2022-03-26,66.9069
2022-03-27,66.9069
2022-03-28,66.7368
2022-03-29,66.6139
2022-03-30,66.479
2022-03-31,80.0762
2022-04-01,80.1099
2022-04-02,80.1099
2022-04-03,80.1099
2022-04-04,80.1211
2022-04-05,80.0986
2022-04-06,80.1211
2022-04-07,80.1548
2022-04-08,80.1548
2022-04-09,80.1548
2022-04-10,80.1548
2022-04-11,80.1323
2022-04-12,80.1099
2022-04-13,80.1435
2022-04-14,80.1435
2022-04-15,80.1435
2022-04-16,80.1435
2022-04-17,80.1435
2022-04-18,80.1548
2022-04-19,80.1548
2022-04-20,80.166
2022-04-21,80.1772
2022-04-22,80.1772
2022-04-23,80.1772
2022-04-24,80.1772
2022-04-25,80.1997
2022-04-26,80.166
2022-04-27,80.166
2022-04-28,80.2221
2022-04-29,80.5001
2022-04-30,80.5001
2022-05-01,80.5001
2022-05-02,80.5001
2022-05-03,80.5001
2022-05-04,80.5001
2022-05-05,80.5001
2022-05-06,80.5001
2022-05-07,80.5001
2022-05-08,80.5001
2022-05-09,80.5001
2022-05-10,80.5001
2022-05-11,80.5001
2022-05-12,80.5001
2022-05-13,80.5001
2022-05-14,80.5001
2022-05-15,80.5001
2022-05-16,80.5001
2022-05-17,80.5001
2022-05-18,80.5001
2022-05-19,80.5001
2022-05-20,80.5001
2022-05-21,80.5001
2022-05-22,80.5001
2022-05-23,80.5001
2022-05-24,80.5001
2022-05-25,80.5001
2022-05-26,80.5001
2022-05-27,80.5001
2022-05-28,80.5001
2022-05-29,80.5001
2022-05-30,80.5001
2022-05-31,80.5001
2022-06-01,80.5001
2022-06-02,80.5001
2022-06-03,80.5001
2022-06-04,80.5001
2022-06-05,80.5001
2022-06-06,80.5001
2022-06-07,80.5001
2022-06-08,80.5001
2022-06-09,80.5001
2022-06-10,80.5001
2022-06-11,80.5001
2022-06-12,80.5001
2022-06-13,80.5001
2022-06-14,80.5001
2022-06-15,80.5001
2022-06-16,80.5001
2022-06-17,80.5001
2022-06-18,80.5001
2022-06-19,80.5001
2022-06-20,80.5001
2022-06-21,80.5001
2022-06-22,80.5001
2022-06-23,80.5001
2022-06-24,80.5001
2022-06-25,80.5001
2022-06-26,80.5001
2022-06-27,80.5001
2022-06-28,80.5001
2022-06-29,80.5001
2022-06-30,80.5001
2022-07-01,80.5001
2022-07-02,80.5001
2022-07-03,80.5001
2022-07-04,80.5001
2022-07-05,80.5001
2022-07-06,80.5001
2022-07-07,80.5001
2022-07-08,80.5001
2022-07-09,80.5001
2022-07-10,80.5001
2022-07-11,80.5001
2022-07-12,80.5001
2022-07-13,80.5001
2022-07-14,80.5001
2022-07-15,80.5001
2022-07-16,80.5001
2022-07-17,80.5001
2022-07-18,80.5001
2022-07-19,80.5001
2022-07-20,80.5001
2022-07-21,80.5001
2022-07-22,80.5001
2022-07-23,80.5001
2022-07-24,80.5001
2022-07-25,80.5001
2022-07-26,80.5001
2022-07-27,80.5001
2022-07-28,80.5001
2022-07-29,80.5001
2022-07-30,80.5001
2022-07-31,80.5001
2022-08-01,80.5001
2022-08-02,80.5001
2022-08-03,80.5001
2022-08-04,80.5001
2022-08-05,80.5001
2022-08-06,80.5001
2022-08-07,80.5001
2022-08-08,80.5001
2022-08-09,80.5001
2022-08-10,80.5001
2022-08-11,80.5001
2022-08-12,80.5001
2022-08-13,80.5001
2022-08-14,80.5001
2022-08-15,80.5001
2022-08-16,80.5001
2022-08-17,80.5001
2022-08-18,80.5001
2022-08-19,80.5001
2022-08-20,80.5001
2022-08-21,80.5001
2022-08-22,80.5001
2022-08-23,80.5001
2022-08-24,80.5001
2022-08-25,80.5001
2022-08-26,80.5001
2022-08-27,80.5001
2022-08-28,80.5001
2022-08-29,80.5001
2022-08-30,80.5001
2022-08-31,80.5001
2022-09-01,80.5001
2022-09-02,80.5001
2022-09-03,80.5001
2022-09-04,80.5001
2022-09-05,80.5001
2022-09-06,80.5001
2022-09-07,80.5001
2022-09-08,80.5001
2022-09-09,80.5001
2022-09-10,80.5001
2022-09-11,80.5001
2022-09-12,80.5001
2022-09-13,80.5001
2022-09-14,80.5001
2022-09-15,80.5001
2022-09-16,80.5001
2022-09-17,80.5001
2022-09-18,80.5001
2022-09-19,80.5001
2022-09-20,80.5001
2022-09-21,80.5001
2022-09-22,80.5001
2022-09-23,80.5001
2022-09-24,80.5001
2022-09-25,80.5001
2022-09-26,80.5001
2022-09-27,80.5001
2022-09-28,80.5001
2022-09-29,80.5001
2022-09-30,80.5001
2022-10-01,80.5001
2022-10-02,80.5001
2022-10-03,80.5001
2022-10-04,80.5001
2022-10-05,80.5001
2022-10-06,80.5001
2022-10-07,80.5001
2022-10-08,80.5001
2022-10-09,80.5001
2022-10-10,80.5001
2022-10-11,80.5001
2022-10-12,80.5001
2022-10-13,80.5001
2022-10-14,80.5001
2022-10-15,80.5001
2022-10-16,80.5001
2022-10-17,80.5001
2022-10-18,80.5001
2022-10-19,80.5001
2022-10-20,80.5001
2022-10-21,80.5001
2022-10-22,80.5001
2022-10-23,80.5001
2022-10-24,80.5001
2022-10-25,80.5001
2022-10-26,80.5001
2022-10-27,80.5001
2022-10-28,80.5001
2022-10-29,80.5001
2022-10-30,80.5001
2022-10-31,80.5001
2022-11-01,80.5001
2022-11-02,80.5001
2022-11-03,80.5001
2022-11-04,80.5001
2022-11-05,80.5001
2022-11-06,80.5001
2022-11-07,80.5001
2022-11-08,80.5001
2022-11-09,80.5001
2022-11-10,80.5001
2022-11-11,80.5001
2022-11-12,80.5001
2022-11-13,80.5001
2022-11-14,80.5001
2022-11-15,80.5001
2022-11-16,80.5001
2022-11-17,80.5001
2022-11-18,80.5001
2022-11-19,80.5001
2022-11-20,80.5001
2022-11-21,80.5001
2022-11-22,80.5001
2022-11-23,80.5001
2022-11-24,80.5001
2022-11-25,80.5001
2022-11-26,80.5001
2022-11-27,80.5001
2022-11-28,80.5001
2022-11-29,80.5001
2022-11-30,80.5001
2022-12-01,80.5001
2022-12-02,80.5001
2022-12-03,80.5001
2022-12-04,80.5001
2022-12-05,80.5001
2022-12-06,80.5001
2022-12-07,80.5001
2022-12-08,80.5001
2022-12-09,80.5001
2022-12-10,80.5001
2022-12-11,80.5001
2022-12-12,80.5001
2022-12-13,80.5001
2022-12-14,80.5001
2022-12-15,80.5001
2022-12-16,80.5001
2022-12-17,80.5001
2022-12-18,80.5001
2022-12-19,80.5001
2022-12-20,80.5001
2022-12-21,80.5001
2022-12-22,80.5001
2022-12-23,80.5001
2022-12-24,80.5001
2022-12-25,80.5001
2022-12-26,80.5001
2022-12-27,80.5001
2022-12-28,80.5001
2022-12-29,80.5001
2022-12-30,80.5001
2022-12-31,80.5001
2023-01-01,80.5001
2023-01-02,80.5001
2023-01-03,80.5001
2023-01-04,80.5001
2023-01-05,80.5001
2023-01-06,80.5001
2023-01-07,80.5001
2023-01-08,80.5001
2023-01-09,80.5001
2023-01-10,80.5001
2023-01-11,80.5001
2023-01-12,80.5001
2023-01-13,80.5001
2023-01-14,80.5001
2023-01-15,80.5001
2023-01-16,80.5001
2023-01-17,80.5001
2023-01-18,80.5001
2023-01-19,80.5001
2023-01-20,80.5001
2023-01-21,80.5001
2023-01-22,80.5001
2023-01-23,80.5001
2023-01-24,80.5001
2023-01-25,80.5001
2023-01-26,80.5001
2023-01-27,80.5001
2023-01-28,80.5001
2023-01-29,80.5001
2023-01-30,80.5001
2023-01-31,80.5001
2023-02-01,80.5001
2023-02-02,80.5001
2023-02-03,80.5001
2023-02-04,80.5001
2023-02-05,80.5001
2023-02-06,80.5001
2023-02-07,80.5001
2023-02-08,80.5001
2023-02-09,80.5001
2023-02-10,80.5001
2023-02-11,80.5001
2023-02-12,80.5001
2023-02-13,80.5001
2023-02-14,80.5001
2023-02-15,80.5001
2023-02-16,80.5001
2023-02-17,80.5001
2023-02-18,80.5001
2023-02-19,80.5001
2023-02-20,80.5001
2023-02-21,80.5001
2023-02-22,80.5001
2023-02-23,80.5001
2023-02-24,80.5001
2023-02-25,80.5001
2023-02-26,80.5001
2023-02-27,80.5001
2023-02-28,80.5001
2023-03-01,80.5001
2023-03-02,80.5001
2023-03-03,80.5001
2023-03-04,80.5001
2023-03-05,80.5001
2023-03-06,80.5001
2023-03-07,80.5001
2023-03-08,80.5001
2023-03-09,80.5001
2023-03-10,80.5001
