,VNOM US Equity
2020-09-27,11.7512
2020-09-28,11.9773
2020-09-29,11.9156
2020-09-30,12.8221
2020-10-01,12.6168
2020-10-02,12.7537
2020-10-03,12.7537
2020-10-04,12.7537
2020-10-05,13.073
2020-10-06,12.8791
2020-10-07,12.8791
2020-10-08,13.3922
2020-10-09,13.187
2020-10-10,13.187
2020-10-11,13.187
2020-10-12,13.0958
2020-10-13,12.8221
2020-10-14,13.3124
2020-10-15,13.4379
2020-10-16,13.0387
2020-10-17,13.0387
2020-10-18,13.0387
2020-10-19,12.9247
2020-10-20,13.1756
2020-10-21,12.9133
2020-10-22,13.0273
2020-10-23,12.9475
2020-10-24,12.9475
2020-10-25,12.9475
2020-10-26,12.6054
2020-10-27,12.6054
2020-10-28,11.9897
2020-10-29,12.2291
2020-10-30,12.2405
2020-10-31,12.2405
2020-11-01,12.2405
2020-11-02,12.48
2020-11-03,12.7768
2020-11-04,12.6514
2020-11-05,12.9143
2020-11-06,12.8231
2020-11-07,12.8231
2020-11-08,12.8231
2020-11-09,13.7924
2020-11-10,14.8645
2020-11-11,14.7162
2020-11-12,14.2144
2020-11-13,14.7618
2020-11-14,14.7618
2020-11-15,14.7618
2020-11-16,15.1039
2020-11-17,15.4917
2020-11-18,15.5259
2020-11-19,15.7084
2020-11-20,15.7654
2020-11-21,15.7654
2020-11-22,15.7654
2020-11-23,16.6778
2020-11-24,17.2024
2020-11-25,17.3278
2020-11-26,17.3278
2020-11-27,17.3164
2020-11-28,17.3164
2020-11-29,17.3164
2020-11-30,17.0199
2020-12-01,17.2936
2020-12-02,17.3848
2020-12-03,17.8752
2020-12-04,18.9244
2020-12-05,18.9244
2020-12-06,18.9244
2020-12-07,18.6964
2020-12-08,18.7078
2020-12-09,18.6735
2020-12-10,19.0613
2020-12-11,18.9473
2020-12-12,18.9473
2020-12-13,18.9473
2020-12-14,18.4569
2020-12-15,18.8104
2020-12-16,18.6051
2020-12-17,18.5595
2020-12-18,18.5595
2020-12-19,18.5595
2020-12-20,18.5595
2020-12-21,17.7726
2020-12-22,17.0541
2020-12-23,17.8182
2020-12-24,17.7042
2020-12-25,17.7042
2020-12-26,17.7042
2020-12-27,17.7042
2020-12-28,17.6357
2020-12-29,17.4305
2020-12-30,17.3278
2020-12-31,44.9622
2021-01-01,44.9622
2021-01-02,44.9622
2021-01-03,44.9622
2021-01-04,46.6404
2021-01-05,48.3187
2021-01-06,49.2776
2021-01-07,51.6151
2021-01-08,51.2255
2021-01-09,51.2255
2021-01-10,51.2255
2021-01-11,50.806
2021-01-12,54.5819
2021-01-13,53.0836
2021-01-14,53.9826
2021-01-15,53.3233
2021-01-16,53.3233
2021-01-17,53.3233
2021-01-18,53.3233
2021-01-19,54.2523
2021-01-20,55.3012
2021-01-21,53.1135
2021-01-22,53.8927
2021-01-23,53.8927
2021-01-24,53.8927
2021-01-25,53.8028
2021-01-26,53.2634
2021-01-27,50.5063
2021-01-28,51.8549
2021-01-29,51.3154
2021-01-30,51.3154
2021-01-31,51.3154
2021-02-01,52.5741
2021-02-02,52.664
2021-02-03,55.3611
2021-02-04,55.2712
2021-02-05,54.6419
2021-02-06,54.6419
2021-02-07,54.6419
2021-02-08,56.7097
2021-02-09,57.0693
2021-02-10,59.2569
2021-02-11,59.5267
2021-02-12,61.2049
2021-02-13,61.2049
2021-02-14,61.2049
2021-02-15,61.2049
2021-02-16,61.3247
2021-02-17,60.156
2021-02-18,57.8784
2021-02-19,57.9683
2021-02-20,57.9683
2021-02-21,57.9683
2021-02-22,59.7065
2021-02-23,59.7772
2021-02-24,59.9843
2021-02-25,58.0615
2021-02-26,56.3681
2021-02-27,56.3681
2021-02-28,56.3681
2021-03-01,56.9872
2021-03-02,55.5131
2021-03-03,56.0733
2021-03-04,56.2797
2021-03-05,58.2845
2021-03-06,58.2845
2021-03-07,58.2845
2021-03-08,57.7538
2021-03-09,55.8964
2021-03-10,58.196
2021-03-11,59.3753
2021-03-12,59.906
2021-03-13,59.906
2021-03-14,59.906
2021-03-15,63.0901
2021-03-16,60.9674
2021-03-17,62.0877
2021-03-18,57.9307
2021-03-19,59.3753
2021-03-20,59.3753
2021-03-21,59.3753
2021-03-22,57.7538
2021-03-23,55.0709
2021-03-24,55.9259
2021-03-25,55.5721
2021-03-26,56.1912
2021-03-27,56.1912
2021-03-28,56.1912
2021-03-29,53.5968
2021-03-30,52.8892
2021-03-31,39.3331
2021-04-01,40.9834
2021-04-02,40.9834
2021-04-03,40.9834
2021-04-04,40.9834
2021-04-05,39.3551
2021-04-06,39.2231
2021-04-07,39.5091
2021-04-08,39.4211
2021-04-09,40.4993
2021-04-10,40.4993
2021-04-11,40.4993
2021-04-12,41.5995
2021-04-13,42.9198
2021-04-14,44.4601
2021-04-15,44.7682
2021-04-16,43.822
2021-04-17,43.822
2021-04-18,43.822
2021-04-19,43.976
2021-04-20,44.2181
2021-04-21,45.8464
2021-04-22,45.8464
2021-04-23,45.3183
2021-04-24,45.3183
2021-04-25,45.3183
2021-04-26,46.9246
2021-04-27,46.6385
2021-04-28,47.7827
2021-04-29,47.9148
2021-04-30,46.9246
2021-05-01,46.9246
2021-05-02,46.9246
2021-05-03,47.6275
2021-05-04,46.8371
2021-05-05,48.0689
2021-05-06,47.7401
2021-05-07,48.7923
2021-05-08,48.7923
2021-05-09,48.7923
2021-05-10,47.8716
2021-05-11,47.1482
2021-05-12,47.3016
2021-05-13,46.8413
2021-05-14,47.9593
2021-05-15,47.9593
2021-05-16,47.9593
2021-05-17,48.8142
2021-05-18,48.1785
2021-05-19,46.4467
2021-05-20,46.5344
2021-05-21,46.3152
2021-05-22,46.3152
2021-05-23,46.3152
2021-05-24,46.7317
2021-05-25,45.8767
2021-05-26,46.2275
2021-05-27,46.7317
2021-05-28,46.8194
2021-05-29,46.8194
2021-05-30,46.8194
2021-05-31,46.8194
2021-06-01,48.3758
2021-06-02,48.2223
2021-06-03,48.2223
2021-06-04,48.2443
2021-06-05,48.2443
2021-06-06,48.2443
2021-06-07,48.2223
2021-06-08,50.1734
2021-06-09,49.4938
2021-06-10,49.5596
2021-06-11,49.2307
2021-06-12,49.2307
2021-06-13,49.2307
2021-06-14,48.3319
2021-06-15,49.2088
2021-06-16,48.9457
2021-06-17,47.477
2021-06-18,47.5866
2021-06-19,47.5866
2021-06-20,47.5866
2021-06-21,50.1295
2021-06-22,49.6911
2021-06-23,50.0418
2021-06-24,50.0418
2021-06-25,49.6253
2021-06-26,49.6253
2021-06-27,49.6253
2021-06-28,48.1785
2021-06-29,48.2881
2021-06-30,23.4672
2021-07-01,23.8407
2021-07-02,23.4672
2021-07-03,23.4672
2021-07-04,23.4672
2021-07-05,23.4672
2021-07-06,22.827
2021-07-07,22.4749
2021-07-08,21.9841
2021-07-09,22.8911
2021-07-10,22.8911
2021-07-11,22.8911
2021-07-12,22.8377
2021-07-13,22.7844
2021-07-14,22.1655
2021-07-15,21.6107
2021-07-16,21.2906
2021-07-17,21.2906
2021-07-18,21.2906
2021-07-19,20.7144
2021-07-20,21.1732
2021-07-21,21.8241
2021-07-22,22.2189
2021-07-23,22.0375
2021-07-24,22.0375
2021-07-25,22.0375
2021-07-26,22.2615
2021-07-27,21.8027
2021-07-28,22.0908
2021-07-29,22.571
2021-07-30,22.5923
2021-07-31,22.5923
2021-08-01,22.5923
2021-08-02,22.571
2021-08-03,22.4996
2021-08-04,22.0526
2021-08-05,22.5953
2021-08-06,22.457
2021-08-07,22.457
2021-08-08,22.457
2021-08-09,22.4251
2021-08-10,23.3509
2021-08-11,23.2126
2021-08-12,23.021
2021-08-13,22.5528
2021-08-14,22.5528
2021-08-15,22.5528
2021-08-16,21.9462
2021-08-17,21.9781
2021-08-18,21.744
2021-08-19,21.2758
2021-08-20,21.6482
2021-08-21,21.6482
2021-08-22,21.6482
2021-08-23,22.2442
2021-08-24,22.4464
2021-08-25,22.606
2021-08-26,22.5528
2021-08-27,22.7869
2021-08-28,22.7869
2021-08-29,22.7869
2021-08-30,23.0636
2021-08-31,23.0849
2021-09-01,22.9572
2021-09-02,23.8085
2021-09-03,23.5638
2021-09-04,23.5638
2021-09-05,23.5638
2021-09-06,23.5638
2021-09-07,23.3829
2021-09-08,23.021
2021-09-09,23.5531
2021-09-10,23.4573
2021-09-11,23.4573
2021-09-12,23.4573
2021-09-13,23.9788
2021-09-14,23.6595
2021-09-15,24.5215
2021-09-16,24.6599
2021-09-17,25.2665
2021-09-18,25.2665
2021-09-19,25.2665
2021-09-20,24.6812
2021-09-21,24.7237
2021-09-22,25.0323
2021-09-23,25.6283
2021-09-24,25.6709
2021-09-25,25.6709
2021-09-26,25.6709
2021-09-27,26.5222
2021-09-28,25.8092
2021-09-29,26.8947
2021-09-30,18.9217
2021-10-01,19.1018
2021-10-02,19.1018
2021-10-03,19.1018
2021-10-04,21.4571
2021-10-05,21.556
2021-10-06,21.1358
2021-10-07,21.2347
2021-10-08,21.556
2021-10-09,21.556
2021-10-10,21.556
2021-10-11,21.6137
2021-10-12,21.7043
2021-10-13,21.5395
2021-10-14,21.6961
2021-10-15,22.3058
2021-10-16,22.3058
2021-10-17,22.3058
2021-10-18,23.0227
2021-10-19,22.7837
2021-10-20,22.6107
2021-10-21,22.0339
2021-10-22,22.2311
2021-10-23,22.2311
2021-10-24,22.2311
2021-10-25,22.2229
2021-10-26,22.0996
2021-10-27,20.8833
2021-10-28,20.9572
2021-10-29,20.6531
2021-10-30,20.6531
2021-10-31,20.6531
2021-11-01,20.9737
2021-11-02,21.0641
2021-11-03,20.5134
2021-11-04,20.9079
2021-11-05,21.4175
2021-11-06,21.4175
2021-11-07,21.4175
2021-11-08,21.3353
2021-11-09,21.2942
2021-11-10,21.1052
2021-11-11,21.0723
2021-11-12,21.0558
2021-11-13,21.0558
2021-11-14,21.0558
2021-11-15,21.138
2021-11-16,22.2804
2021-11-17,21.4421
2021-11-18,21.8859
2021-11-19,20.7846
2021-11-20,20.7846
2021-11-21,20.7846
2021-11-22,20.7764
2021-11-23,21.401
2021-11-24,21.5983
2021-11-25,21.5983
2021-11-26,20.1929
2021-11-27,20.1929
2021-11-28,20.1929
2021-11-29,20.5216
2021-11-30,20.2504
2021-12-01,19.5107
2021-12-02,20.0778
2021-12-03,19.9381
2021-12-04,19.9381
2021-12-05,19.9381
2021-12-06,20.497
2021-12-07,20.8011
2021-12-08,20.8339
2021-12-09,20.4148
2021-12-10,20.2997
2021-12-11,20.2997
2021-12-12,20.2997
2021-12-13,19.8148
2021-12-14,19.4121
2021-12-15,19.4532
2021-12-16,19.5272
2021-12-17,19.3546
2021-12-18,19.3546
2021-12-19,19.3546
2021-12-20,19.3135
2021-12-21,19.897
2021-12-22,19.9134
2021-12-23,19.8806
2021-12-24,19.8806
2021-12-25,19.8806
2021-12-26,19.8806
2021-12-27,20.7764
2021-12-28,20.5792
2021-12-29,20.3573
2021-12-30,20.2833
2021-12-31,12.0484
2022-01-01,12.0484
2022-01-02,12.0484
2022-01-03,12.5792
2022-01-04,13.3072
2022-01-05,13.5515
2022-01-06,13.9366
2022-01-07,13.9037
2022-01-08,13.9037
2022-01-09,13.9037
2022-01-10,13.8755
2022-01-11,14.2654
2022-01-12,14.3922
2022-01-13,14.3828
2022-01-14,14.4862
2022-01-15,14.4862
2022-01-16,14.4862
2022-01-17,14.4862
2022-01-18,14.7304
2022-01-19,14.6365
2022-01-20,14.3687
2022-01-21,13.8098
2022-01-22,13.8098
2022-01-23,13.8098
2022-01-24,14.0916
2022-01-25,14.4815
2022-01-26,14.721
2022-01-27,14.8384
2022-01-28,14.5707
2022-01-29,14.5707
2022-01-30,14.5707
2022-01-31,14.7398
2022-02-01,15.031
2022-02-02,14.9183
2022-02-03,14.6881
2022-02-04,14.7257
2022-02-05,14.7257
2022-02-06,14.7257
2022-02-07,14.8431
2022-02-08,14.5002
2022-02-09,14.6271
2022-02-10,14.7304
2022-02-11,15.2565
2022-02-12,15.2565
2022-02-13,15.2565
2022-02-14,14.9981
2022-02-15,14.7915
2022-02-16,14.8196
2022-02-17,14.5284
2022-02-18,14.3499
2022-02-19,14.3499
2022-02-20,14.3499
2022-02-21,14.3499
2022-02-22,14.1574
2022-02-23,14.9356
2022-02-24,15.4037
2022-02-25,15.2511
2022-02-26,15.2511
2022-02-27,15.2511
2022-02-28,15.6777
2022-03-01,15.7519
2022-03-02,15.7473
2022-03-03,15.6917
2022-03-04,15.9699
2022-03-05,15.9699
2022-03-06,15.9699
2022-03-07,15.4412
2022-03-08,15.5108
2022-03-09,15.3531
2022-03-10,15.8076
2022-03-11,15.3485
2022-03-12,15.3485
2022-03-13,15.3485
2022-03-14,15.1398
2022-03-15,14.9358
2022-03-16,15.0192
2022-03-17,15.8122
2022-03-18,15.7473
2022-03-19,15.7473
2022-03-20,15.7473
2022-03-21,15.9003
2022-03-22,15.7798
2022-03-23,15.9189
2022-03-24,15.9653
2022-03-25,16.6516
2022-03-26,16.6516
2022-03-27,16.6516
2022-03-28,16.3316
2022-03-29,16.1554
2022-03-30,15.9189
2022-03-31,12.3542
2022-04-01,12.5046
2022-04-02,12.5046
2022-04-03,12.5046
2022-04-04,12.6991
2022-04-05,12.8091
2022-04-06,12.9596
2022-04-07,12.9412
2022-04-08,12.9852
2022-04-09,12.9852
2022-04-10,12.9852
2022-04-11,12.6881
2022-04-12,12.5927
2022-04-13,13.0109
2022-04-14,13.0549
2022-04-15,13.0549
2022-04-16,13.0549
2022-04-17,13.0549
2022-04-18,13.154
2022-04-19,12.9706
2022-04-20,13.2384
2022-04-21,12.7027
2022-04-22,12.567
2022-04-23,12.567
2022-04-24,12.567
2022-04-25,12.1487
2022-04-26,11.8149
2022-04-27,12.0166
2022-04-28,12.1341
2022-04-29,12.046
2022-04-30,12.046
2022-05-01,12.046
2022-05-02,11.8405
2022-05-03,12.8788
2022-05-04,13.0219
2022-05-05,12.6257
2022-05-06,12.7027
2022-05-07,12.7027
2022-05-08,12.7027
2022-05-09,11.7525
2022-05-10,11.9286
2022-05-11,11.7048
2022-05-12,11.7121
2022-05-13,11.9249
2022-05-14,11.9249
2022-05-15,11.9249
2022-05-16,12.1304
2022-05-17,12.4753
2022-05-18,12.3285
2022-05-19,12.1634
2022-05-20,12.2111
2022-05-21,12.2111
2022-05-22,12.2111
2022-05-23,12.4386
2022-05-24,12.3909
2022-05-25,12.7908
2022-05-26,13.121
2022-05-27,13.4769
2022-05-28,13.4769
2022-05-29,13.4769
2022-05-30,13.4769
2022-05-31,13.8181
2022-06-01,13.9135
2022-06-02,13.9612
2022-06-03,14.2547
2022-06-04,14.2547
2022-06-05,14.2547
2022-06-06,14.284
2022-06-07,14.4895
2022-06-08,14.3978
2022-06-09,14.1813
2022-06-10,14.0932
2022-06-11,14.0932
2022-06-12,14.0932
2022-06-13,13.6383
2022-06-14,13.6493
2022-06-15,13.4952
2022-06-16,13.1063
2022-06-17,12.0533
2022-06-18,12.0533
2022-06-19,12.0533
2022-06-20,12.0533
2022-06-21,12.2515
2022-06-22,11.2168
2022-06-23,10.6335
2022-06-24,10.7729
2022-06-25,10.7729
2022-06-26,10.7729
2022-06-27,11.2719
2022-06-28,11.6938
2022-06-29,11.1838
2022-06-30,9.0781
2022-07-01,9.2615
2022-07-02,9.2615
2022-07-03,9.2615
2022-07-04,9.2615
2022-07-05,8.6401
2022-07-06,8.2583
2022-07-07,8.8176
2022-07-08,8.8029
2022-07-09,8.8029
2022-07-10,8.8029
2022-07-11,8.7762
2022-07-12,8.5276
2022-07-13,8.8176
2022-07-14,8.5543
2022-07-15,8.7022
2022-07-16,8.7022
2022-07-17,8.7022
2022-07-18,8.8591
2022-07-19,9.1668
2022-07-20,9.3385
2022-07-21,9.1787
2022-07-22,9.1254
2022-07-23,9.1254
2022-07-24,9.1254
2022-07-25,9.5752
2022-07-26,9.7025
2022-07-27,9.9422
2022-07-28,9.9629
2022-07-29,10.2796
2022-07-30,10.2796
2022-07-31,10.2796
2022-08-01,9.957
2022-08-02,10.2036
2022-08-03,9.8006
2022-08-04,9.4375
2022-08-05,9.6454
2022-08-06,9.6454
2022-08-07,9.6454
2022-08-08,9.7596
2022-08-09,9.8621
2022-08-10,10.0173
2022-08-11,10.3657
2022-08-12,10.4712
2022-08-13,10.4712
2022-08-14,10.4712
2022-08-15,9.9294
2022-08-16,9.7889
2022-08-17,9.7947
2022-08-18,10.2193
2022-08-19,9.9441
2022-08-20,9.9441
2022-08-21,9.9441
2022-08-22,10.4565
2022-08-23,10.6293
2022-08-24,10.6878
2022-08-25,10.6527
2022-08-26,10.4155
2022-08-27,10.4155
2022-08-28,10.4155
2022-08-29,10.5239
2022-08-30,10.1871
2022-08-31,10.1198
2022-09-01,9.8738
2022-09-02,10.1373
2022-09-03,10.1373
2022-09-04,10.1373
2022-09-05,10.1373
2022-09-06,10.029
2022-09-07,9.8591
2022-09-08,10.0875
2022-09-09,10.3042
2022-09-10,10.3042
2022-09-11,10.3042
2022-09-12,10.3892
2022-09-13,10.2779
2022-09-14,10.7845
2022-09-15,10.5444
2022-09-16,10.4126
2022-09-17,10.4126
2022-09-18,10.4126
2022-09-19,10.1695
2022-09-20,10.2574
2022-09-21,10.0553
2022-09-22,9.8533
2022-09-23,9.0509
2022-09-24,9.0509
2022-09-25,9.0509
2022-09-26,8.7405
2022-09-27,8.8606
2022-09-28,9.5575
2022-09-29,9.496
2022-09-30,8.3576
2022-10-01,8.3576
2022-10-02,8.3576
2022-10-03,8.7546
2022-10-04,8.9672
2022-10-05,9.0851
2022-10-06,9.1619
2022-10-07,9.1389
2022-10-08,9.1389
2022-10-09,9.1389
2022-10-10,9.3002
2022-10-11,9.2003
2022-10-12,9.2772
2022-10-13,9.354
2022-10-14,9.0364
2022-10-15,9.0364
2022-10-16,9.0364
2022-10-17,9.1645
2022-10-18,9.313
2022-10-19,9.4462
2022-10-20,9.4053
2022-10-21,9.4795
2022-10-22,9.4795
2022-10-23,9.4795
2022-10-24,9.4667
2022-10-25,9.4719
2022-10-26,9.6486
2022-10-27,9.4078
2022-10-28,9.4949
2022-10-29,9.4949
2022-10-30,9.4949
2022-10-31,9.559
2022-11-01,9.6179
2022-11-02,9.664
2022-11-03,9.7511
2022-11-04,9.8151
2022-11-05,9.8151
2022-11-06,9.8151
2022-11-07,10.0892
2022-11-08,9.7379
2022-11-09,9.239
2022-11-10,9.407
2022-11-11,9.5012
2022-11-12,9.5012
2022-11-13,9.5012
2022-11-14,9.4808
2022-11-15,9.519
2022-11-16,9.351
2022-11-17,9.3357
2022-11-18,9.2466
2022-11-19,9.2466
2022-11-20,9.2466
2022-11-21,8.9997
2022-11-22,9.2899
2022-11-23,9.323
2022-11-24,9.323
2022-11-25,9.3612
2022-11-26,9.3612
2022-11-27,9.3612
2022-11-28,9.2262
2022-11-29,9.2924
2022-11-30,9.4248
2022-12-01,9.379
2022-12-02,9.4783
2022-12-03,9.4783
2022-12-04,9.4783
2022-12-05,9.2517
2022-12-06,8.964
2022-12-07,8.9844
2022-12-08,8.7985
2022-12-09,8.5694
2022-12-10,8.5694
2022-12-11,8.5694
2022-12-12,8.88
2022-12-13,9.1397
2022-12-14,8.9742
2022-12-15,8.9691
2022-12-16,8.7374
2022-12-17,8.7374
2022-12-18,8.7374
2022-12-19,8.712
2022-12-20,8.9513
2022-12-21,9.0888
2022-12-22,8.7578
2022-12-23,9.2186
2022-12-24,9.2186
2022-12-25,9.2186
2022-12-26,9.2186
2022-12-27,9.2313
2022-12-28,8.9386
2022-12-29,9.1371
2022-12-30,8.5244
2022-12-31,8.5244
2023-01-01,8.5244
2023-01-02,8.5244
2023-01-03,7.8532
2023-01-04,7.7781
2023-01-05,7.8896
2023-01-06,8.1803
2023-01-07,8.1803
2023-01-08,8.1803
2023-01-09,8.4663
2023-01-10,8.5051
2023-01-11,8.5584
2023-01-12,8.9
2023-01-13,8.8782
2023-01-14,8.8782
2023-01-15,8.8782
2023-01-16,8.8782
2023-01-17,8.728
2023-01-18,8.4033
2023-01-19,8.6577
2023-01-20,8.6408
2023-01-21,8.6408
2023-01-22,8.6408
2023-01-23,8.7425
2023-01-24,8.7934
2023-01-25,8.8104
2023-01-26,8.8055
2023-01-27,8.7256
2023-01-28,8.7256
2023-01-29,8.7256
2023-01-30,8.4954
2023-01-31,8.5148
2023-02-01,8.2967
2023-02-02,8.1488
2023-02-03,8.1464
2023-02-04,8.1464
2023-02-05,8.1464
2023-02-06,8.1319
2023-02-07,8.413
2023-02-08,8.3524
2023-02-09,8.1004
2023-02-10,8.4299
2023-02-11,8.4299
2023-02-12,8.4299
2023-02-13,8.4687
2023-02-14,8.6771
2023-02-15,8.4832
2023-02-16,8.4663
2023-02-17,8.098
2023-02-18,8.098
2023-02-19,8.098
2023-02-20,8.098
2023-02-21,7.9305
2023-02-22,7.8847
2023-02-23,7.9354
2023-02-24,7.7505
2023-02-25,7.7505
2023-02-26,7.7505
2023-02-27,7.8273
2023-02-28,7.6953
2023-03-01,8.0026
2023-03-02,8.0578
2023-03-03,8.1082
2023-03-04,8.1082
2023-03-05,8.1082
2023-03-06,8.0242
2023-03-07,7.8897
2023-03-08,7.8441
2023-03-09,7.7985
2023-03-10,7.6785
2023-03-11,7.6785
2023-03-12,7.6785
2023-03-13,7.5056
2023-03-14,7.5104
2023-03-15,7.1646
