,HLIO US Equity
2020-10-16,36.0321
2020-10-17,36.0321
2020-10-18,36.0321
2020-10-19,35.8657
2020-10-20,36.6761
2020-10-21,37.3419
2020-10-22,37.4504
2020-10-23,37.3057
2020-10-24,37.3057
2020-10-25,37.3057
2020-10-26,37.0814
2020-10-27,36.8064
2020-10-28,35.4098
2020-10-29,35.6341
2020-10-30,35.6559
2020-10-31,35.6559
2020-11-01,35.6559
2020-11-02,36.9231
2020-11-03,37.7922
2020-11-04,36.5537
2020-11-05,37.7198
2020-11-06,37.4301
2020-11-07,37.4301
2020-11-08,37.4301
2020-11-09,39.8999
2020-11-10,41.5368
2020-11-11,41.5586
2020-11-12,40.856
2020-11-13,40.5083
2020-11-14,40.5083
2020-11-15,40.5083
2020-11-16,41.5223
2020-11-17,41.3413
2020-11-18,40.6025
2020-11-19,40.9864
2020-11-20,40.4395
2020-11-21,40.4395
2020-11-22,40.4395
2020-11-23,41.2109
2020-11-24,42.8116
2020-11-25,42.1163
2020-11-26,42.1163
2020-11-27,41.4716
2020-11-28,41.4716
2020-11-29,41.4716
2020-11-30,41.0371
2020-12-01,40.9357
2020-12-02,40.9357
2020-12-03,41.0516
2020-12-04,41.4716
2020-12-05,41.4716
2020-12-06,41.4716
2020-12-07,41.2833
2020-12-08,42.1018
2020-12-09,43.0434
2020-12-10,42.7754
2020-12-11,43.4345
2020-12-12,43.4345
2020-12-13,43.4345
2020-12-14,42.9709
2020-12-15,44.3833
2020-12-16,43.6155
2020-12-17,43.7242
2020-12-18,43.956
2020-12-19,43.956
2020-12-20,43.956
2020-12-21,43.4997
2020-12-22,43.0071
2020-12-23,43.1955
2020-12-24,43.5938
2020-12-25,43.5938
2020-12-26,43.5938
2020-12-27,43.5938
2020-12-28,43.6011
2020-12-29,43.1737
2020-12-30,43.6735
2020-12-31,60.1752
2021-01-01,60.1752
2021-01-02,60.1752
2021-01-03,60.1752
2021-01-04,58.9527
2021-01-05,60.4161
2021-01-06,63.8336
2021-01-07,64.6367
2021-01-08,63.9496
2021-01-09,63.9496
2021-01-10,63.9496
2021-01-11,64.717
2021-01-12,65.7342
2021-01-13,64.3244
2021-01-14,65.3951
2021-01-15,64.2084
2021-01-16,64.2084
2021-01-17,64.2084
2021-01-18,64.2084
2021-01-19,63.9407
2021-01-20,64.137
2021-01-21,63.9139
2021-01-22,64.8241
2021-01-23,64.8241
2021-01-24,64.8241
2021-01-25,63.6641
2021-01-26,63.4856
2021-01-27,61.3887
2021-01-28,61.7278
2021-01-29,61.2995
2021-01-30,61.2995
2021-01-31,61.2995
2021-02-01,62.4238
2021-02-02,63.5124
2021-02-03,63.8247
2021-02-04,65.8859
2021-02-05,66.3321
2021-02-06,66.3321
2021-02-07,66.3321
2021-02-08,67.9382
2021-02-09,67.9382
2021-02-10,67.4742
2021-02-11,66.457
2021-02-12,66.6979
2021-02-13,66.6979
2021-02-14,66.6979
2021-02-15,66.6979
2021-02-16,66.8407
2021-02-17,67.4028
2021-02-18,67.4742
2021-02-19,68.8127
2021-02-20,68.8127
2021-02-21,68.8127
2021-02-22,69.9816
2021-02-23,70.9096
2021-02-24,72.364
2021-02-25,71.1505
2021-02-26,70.981
2021-02-27,70.981
2021-02-28,70.981
2021-03-01,72.8994
2021-03-02,74.225
2021-03-03,74.6544
2021-03-04,73.6346
2021-03-05,75.3432
2021-03-06,75.3432
2021-03-07,75.3432
2021-03-08,78.5011
2021-03-09,78.3848
2021-03-10,77.2844
2021-03-11,78.1701
2021-03-12,79.0647
2021-03-13,79.0647
2021-03-14,79.0647
2021-03-15,77.6781
2021-03-16,77.2397
2021-03-17,78.4474
2021-03-18,78.7337
2021-03-19,78.9931
2021-03-20,78.9931
2021-03-21,78.9931
2021-03-22,76.5419
2021-03-23,74.6365
2021-03-24,74.5828
2021-03-25,76.1752
2021-03-26,78.0985
2021-03-27,78.0985
2021-03-28,78.0985
2021-03-29,76.3809
2021-03-30,78.2059
2021-03-31,77.8122
2021-04-01,34.5923
2021-04-02,34.5923
2021-04-03,34.5923
2021-04-04,34.5923
2021-04-05,34.5404
2021-04-06,34.1255
2021-04-07,32.9407
2021-04-08,33.2519
2021-04-09,33.3357
2021-04-10,33.3357
2021-04-11,33.3357
2021-04-12,33.3995
2021-04-13,32.9048
2021-04-14,33.2599
2021-04-15,33.7386
2021-04-16,33.6189
2021-04-17,33.6189
2021-04-18,33.6189
2021-04-19,33.575
2021-04-20,33.1881
2021-04-21,33.8942
2021-04-22,33.591
2021-04-23,34.3247
2021-04-24,34.3247
2021-04-25,34.3247
2021-04-26,34.4684
2021-04-27,34.6642
2021-04-28,34.5084
2021-04-29,34.4764
2021-04-30,34.3486
2021-05-01,34.3486
2021-05-02,34.3486
2021-05-03,34.5643
2021-05-04,34.8758
2021-05-05,35.1235
2021-05-06,35.3112
2021-05-07,35.8145
2021-05-08,35.8145
2021-05-09,35.8145
2021-05-10,35.3991
2021-05-11,35.7473
2021-05-12,35.1362
2021-05-13,36.4662
2021-05-14,36.9056
2021-05-15,36.9056
2021-05-16,36.9056
2021-05-17,36.3544
2021-05-18,35.3678
2021-05-19,34.8805
2021-05-20,33.5824
2021-05-21,33.9459
2021-05-22,33.9459
2021-05-23,33.9459
2021-05-24,34.0977
2021-05-25,33.6743
2021-05-26,33.9179
2021-05-27,34.2934
2021-05-28,33.858
2021-05-29,33.858
2021-05-30,33.858
2021-05-31,33.858
2021-06-01,34.2974
2021-06-02,34.4611
2021-06-03,34.9085
2021-06-04,34.7088
2021-06-05,34.7088
2021-06-06,34.7088
2021-06-07,34.9524
2021-06-08,35.228
2021-06-09,34.6848
2021-06-10,34.2255
2021-06-11,34.4971
2021-06-12,34.4971
2021-06-13,34.4971
2021-06-14,34.2375
2021-06-15,35.0363
2021-06-16,35.4996
2021-06-17,34.6449
2021-06-18,34.8885
2021-06-19,34.8885
2021-06-20,34.8885
2021-06-21,35.971
2021-06-22,35.9869
2021-06-23,35.7952
2021-06-24,36.3225
2021-06-25,35.7752
2021-06-26,35.7752
2021-06-27,35.7752
2021-06-28,36.4742
2021-06-29,36.8177
2021-06-30,36.654
2021-07-01,36.7139
2021-07-02,27.5062
2021-07-03,27.5062
2021-07-04,27.5062
2021-07-05,27.5062
2021-07-06,27.3816
2021-07-07,27.8311
2021-07-08,27.4393
2021-07-09,27.8828
2021-07-10,27.8828
2021-07-11,27.8828
2021-07-12,28.0923
2021-07-13,27.6489
2021-07-14,27.4788
2021-07-15,27.3361
2021-07-16,26.9716
2021-07-17,26.9716
2021-07-18,26.9716
2021-07-19,26.3156
2021-07-20,27.0384
2021-07-21,27.5669
2021-07-22,27.3634
2021-07-23,27.9496
2021-07-24,27.9496
2021-07-25,27.9496
2021-07-26,27.7825
2021-07-27,27.9344
2021-07-28,27.9496
2021-07-29,28.639
2021-07-30,28.5054
2021-07-31,28.5054
2021-08-01,28.5054
2021-08-02,28.3049
2021-08-03,28.4264
2021-08-04,28.4295
2021-08-05,28.7241
2021-08-06,28.8152
2021-08-07,28.8152
2021-08-08,28.8152
2021-08-09,28.2472
2021-08-10,29.9365
2021-08-11,29.9182
2021-08-12,29.497
2021-08-13,29.5031
2021-08-14,29.5031
2021-08-15,29.5031
2021-08-16,29.4848
2021-08-17,28.9751
2021-08-18,28.557
2021-08-19,28.026
2021-08-20,28.0535
2021-08-21,28.0535
2021-08-22,28.0535
2021-08-23,28.3617
2021-08-24,28.4258
2021-08-25,28.5174
2021-08-26,27.9772
2021-08-27,28.554
2021-08-28,28.554
2021-08-29,28.554
2021-08-30,28.8744
2021-08-31,28.8592
2021-09-01,29.4329
2021-09-02,29.2376
2021-09-03,29.7839
2021-09-04,29.7839
2021-09-05,29.7839
2021-09-06,29.7839
2021-09-07,29.4726
2021-09-08,29.8113
2021-09-09,29.8907
2021-09-10,29.8144
2021-09-11,29.8144
2021-09-12,29.8144
2021-09-13,30.0128
2021-09-14,29.8449
2021-09-15,30.2172
2021-09-16,29.7076
2021-09-17,30.3118
2021-09-18,30.3118
2021-09-19,30.3118
2021-09-20,29.5611
2021-09-21,29.9334
2021-09-22,30.1898
2021-09-23,30.7971
2021-09-24,30.8947
2021-09-25,30.8947
2021-09-26,30.8947
2021-09-27,31.438
2021-09-28,30.5438
2021-09-29,30.0524
2021-09-30,29.0087
2021-10-01,24.1809
2021-10-02,24.1809
2021-10-03,24.1809
2021-10-04,24.3597
2021-10-05,25.2236
2021-10-06,24.8937
2021-10-07,25.5712
2021-10-08,25.6871
2021-10-09,25.6871
2021-10-10,25.6871
2021-10-11,25.0927
2021-10-12,24.5134
2021-10-13,24.2136
2021-10-14,24.8609
2021-10-15,24.7451
2021-10-16,24.7451
2021-10-17,24.7451
2021-10-18,25.3193
2021-10-19,25.5989
2021-10-20,25.8382
2021-10-21,26.1203
2021-10-22,26.0699
2021-10-23,26.0699
2021-10-24,26.0699
2021-10-25,26.1732
2021-10-26,26.1858
2021-10-27,25.8432
2021-10-28,26.5585
2021-10-29,26.3671
2021-10-30,26.3671
2021-10-31,26.3671
2021-11-01,26.0901
2021-11-02,26.0775
2021-11-03,26.0649
2021-11-04,26.3142
2021-11-05,26.9338
2021-11-06,26.9338
2021-11-07,26.9338
2021-11-08,29.7124
2021-11-09,30.7009
2021-11-10,31.3384
2021-11-11,31.1419
2021-11-12,30.5095
2021-11-13,30.5095
2021-11-14,30.5095
2021-11-15,30.6506
2021-11-16,31.1167
2021-11-17,31.3661
2021-11-18,32.2026
2021-11-19,31.0612
2021-11-20,31.0612
2021-11-21,31.0612
2021-11-22,30.8269
2021-11-23,30.9529
2021-11-24,30.7009
2021-11-25,30.7009
2021-11-26,29.2975
2021-11-27,29.2975
2021-11-28,29.2975
2021-11-29,29.3681
2021-11-30,28.713
2021-12-01,28.3729
2021-12-02,28.3603
2021-12-03,28.2192
2021-12-04,28.2192
2021-12-05,28.2192
2021-12-06,28.5291
2021-12-07,28.8793
2021-12-08,28.8289
2021-12-09,29.101
2021-12-10,28.9574
2021-12-11,28.9574
2021-12-12,28.9574
2021-12-13,28.3502
2021-12-14,27.8614
2021-12-15,28.3678
2021-12-16,27.7279
2021-12-17,27.6296
2021-12-18,27.6296
2021-12-19,27.6296
2021-12-20,27.1862
2021-12-21,27.8312
2021-12-22,28.7659
2021-12-23,29.4134
2021-12-24,29.4134
2021-12-25,29.4134
2021-12-26,29.4134
2021-12-27,30.1114
2021-12-28,29.3454
2021-12-29,30.1844
2021-12-30,29.8468
2021-12-31,25.6216
2022-01-01,25.6216
2022-01-02,25.6216
2022-01-03,25.1037
2022-01-04,24.8254
2022-01-05,24.2557
2022-01-06,24.4067
2022-01-07,23.9967
2022-01-08,23.9967
2022-01-09,23.9967
2022-01-10,23.7464
2022-01-11,23.5242
2022-01-12,23.0559
2022-01-13,23.166
2022-01-14,21.9166
2022-01-15,21.9166
2022-01-16,21.9166
2022-01-17,21.9166
2022-01-18,21.3598
2022-01-19,20.706
2022-01-20,20.0651
2022-01-21,19.9205
2022-01-22,19.9205
2022-01-23,19.9205
2022-01-24,20.6046
2022-01-25,19.6443
2022-01-26,19.4156
2022-01-27,18.7359
2022-01-28,19.5645
2022-01-29,19.5645
2022-01-30,19.5645
2022-01-31,19.4631
2022-02-01,19.558
2022-02-02,19.5602
2022-02-03,18.8373
2022-02-04,18.8395
2022-02-05,18.8395
2022-02-06,18.8395
2022-02-07,19.558
2022-02-08,20.0349
2022-02-09,20.1989
2022-02-10,19.8234
2022-02-11,19.489
2022-02-12,19.489
2022-02-13,19.489
2022-02-14,19.4178
2022-02-15,19.9076
2022-02-16,19.7652
2022-02-17,19.0337
2022-02-18,19.2041
2022-02-19,19.2041
2022-02-20,19.2041
2022-02-21,19.2041
2022-02-22,19.0078
2022-02-23,18.8006
2022-02-24,19.0294
2022-02-25,19.435
2022-02-26,19.435
2022-02-27,19.435
2022-02-28,19.8472
2022-03-01,18.7171
2022-03-02,19.1555
2022-03-03,19.108
2022-03-04,18.7603
2022-03-05,18.7603
2022-03-06,18.7603
2022-03-07,18.5703
2022-03-08,18.2183
2022-03-09,18.5163
2022-03-10,18.2032
2022-03-11,18.1945
2022-03-12,18.1945
2022-03-13,18.1945
2022-03-14,18.7473
2022-03-15,18.6242
2022-03-16,18.9805
2022-03-17,19.3606
2022-03-18,19.5679
2022-03-19,19.5679
2022-03-20,19.5679
2022-03-21,19.4124
2022-03-22,20.4425
2022-03-23,19.9199
2022-03-24,20.138
2022-03-25,19.4751
2022-03-26,19.4751
2022-03-27,19.4751
2022-03-28,19.2181
2022-03-29,19.9372
2022-03-30,19.7795
2022-03-31,20.2568
2022-04-01,18.8028
2022-04-02,18.8028
2022-04-03,18.8028
2022-04-04,18.4713
2022-04-05,18.2381
2022-04-06,18.0376
2022-04-07,18.1379
2022-04-08,18.0744
2022-04-09,18.0744
2022-04-10,18.0744
2022-04-11,17.9128
2022-04-12,17.7859
2022-04-13,18.1031
2022-04-14,17.8923
2022-04-15,17.8923
2022-04-16,17.8923
2022-04-17,17.8923
2022-04-18,17.5486
2022-04-19,17.9742
2022-04-20,17.9292
2022-04-21,17.7225
2022-04-22,17.434
2022-04-23,17.434
2022-04-24,17.434
2022-04-25,17.5548
2022-04-26,16.7384
2022-04-27,16.7177
2022-04-28,16.7936
2022-04-29,16.4615
2022-04-30,16.4615
2022-05-01,16.4615
2022-05-02,16.9186
2022-05-03,16.9002
2022-05-04,17.4741
2022-05-05,16.8387
2022-05-06,16.769
2022-05-07,16.769
2022-05-08,16.769
2022-05-09,16.4676
2022-05-10,16.152
2022-05-11,16.0454
2022-05-12,16.4533
2022-05-13,16.5332
2022-05-14,16.5332
2022-05-15,16.5332
2022-05-16,16.4246
2022-05-17,16.7587
2022-05-18,16.1602
2022-05-19,16.072
2022-05-20,16.0372
2022-05-21,16.0372
2022-05-22,16.0372
2022-05-23,16.0679
2022-05-24,15.9081
2022-05-25,16.0638
2022-05-26,16.4308
2022-05-27,16.6952
2022-05-28,16.6952
2022-05-29,16.6952
2022-05-30,16.6952
2022-05-31,16.7157
2022-06-01,16.937
2022-06-02,17.5725
2022-06-03,17.4987
2022-06-04,17.4987
2022-06-05,17.4987
2022-06-06,17.5909
2022-06-07,17.6114
2022-06-08,17.552
2022-06-09,17.306
2022-06-10,17.0805
2022-06-11,17.0805
2022-06-12,17.0805
2022-06-13,16.6808
2022-06-14,16.5086
2022-06-15,16.6337
2022-06-16,15.4059
2022-06-17,15.5924
2022-06-18,15.5924
2022-06-19,15.5924
2022-06-20,15.5924
2022-06-21,15.4161
2022-06-22,15.4427
2022-06-23,15.617
2022-06-24,16.2873
2022-06-25,16.2873
2022-06-26,16.2873
2022-06-27,16.2606
2022-06-28,16.1253
2022-06-29,16.1028
2022-06-30,16.2709
2022-07-01,15.6539
2022-07-02,15.6539
2022-07-03,15.6539
2022-07-04,15.6539
2022-07-05,15.4141
2022-07-06,15.3444
2022-07-07,15.6723
2022-07-08,15.4694
2022-07-09,15.4694
2022-07-10,15.4694
2022-07-11,15.2952
2022-07-12,15.078
2022-07-13,15.0636
2022-07-14,14.873
2022-07-15,15.0452
2022-07-16,15.0452
2022-07-17,15.0452
2022-07-18,14.7685
2022-07-19,15.1907
2022-07-20,15.2747
2022-07-21,15.4797
2022-07-22,15.3362
2022-07-23,15.3362
2022-07-24,15.3362
2022-07-25,15.4735
2022-07-26,15.6027
2022-07-27,15.9121
2022-07-28,16.1048
2022-07-29,16.4737
2022-07-30,16.4737
2022-07-31,16.4737
2022-08-01,16.4081
2022-08-02,16.2257
2022-08-03,16.3425
2022-08-04,16.6684
2022-08-05,16.6336
2022-08-06,16.6336
2022-08-07,16.6336
2022-08-08,16.7729
2022-08-09,14.9242
2022-08-10,15.9159
2022-08-11,16.0473
2022-08-12,16.7248
2022-08-13,16.7248
2022-08-14,16.7248
2022-08-15,16.7453
2022-08-16,16.5565
2022-08-17,16.0432
2022-08-18,16.1191
2022-08-19,15.8686
2022-08-20,15.8686
2022-08-21,15.8686
2022-08-22,15.2239
2022-08-23,15.1213
2022-08-24,14.9529
2022-08-25,15.1192
2022-08-26,14.4376
2022-08-27,14.4376
2022-08-28,14.4376
2022-08-29,14.1542
2022-08-30,13.8894
2022-08-31,13.5834
2022-09-01,13.5259
2022-09-02,13.4335
2022-09-03,13.4335
2022-09-04,13.4335
2022-09-05,13.4335
2022-09-06,13.6676
2022-09-07,13.8791
2022-09-08,13.8627
2022-09-09,13.9653
2022-09-10,13.9653
2022-09-11,13.9653
2022-09-12,13.9982
2022-09-13,13.3966
2022-09-14,12.9202
2022-09-15,12.9469
2022-09-16,12.832
2022-09-17,12.832
2022-09-18,12.832
2022-09-19,13.1625
2022-09-20,13.0804
2022-09-21,12.8669
2022-09-22,12.6821
2022-09-23,12.4973
2022-09-24,12.4973
2022-09-25,12.4973
2022-09-26,12.526
2022-09-27,12.5958
2022-09-28,12.8402
2022-09-29,12.8977
2022-09-30,14.0427
2022-10-01,14.0427
2022-10-02,14.0427
2022-10-03,14.2904
2022-10-04,14.652
2022-10-05,14.6388
2022-10-06,14.584
2022-10-07,14.1085
2022-10-08,14.1085
2022-10-09,14.1085
2022-10-10,14.1172
2022-10-11,14.3474
2022-10-12,14.2553
2022-10-13,14.6125
2022-10-14,14.3474
2022-10-15,14.3474
2022-10-16,14.3474
2022-10-17,14.5753
2022-10-18,14.8317
2022-10-19,14.6432
2022-10-20,14.1194
2022-10-21,14.5183
2022-10-22,14.5183
2022-10-23,14.5183
2022-10-24,14.5534
2022-10-25,14.8142
2022-10-26,14.9895
2022-10-27,15.1166
2022-10-28,15.3993
2022-10-29,15.3993
2022-10-30,15.3993
2022-10-31,15.3774
2022-11-01,15.4212
2022-11-02,15.1911
2022-11-03,15.007
2022-11-04,15.4234
2022-11-05,15.4234
2022-11-06,15.4234
2022-11-07,14.0735
2022-11-08,14.0822
2022-11-09,14.1501
2022-11-10,14.8846
2022-11-11,14.7903
2022-11-12,14.7903
2022-11-13,14.7903
2022-11-14,14.8385
2022-11-15,14.9547
2022-11-16,14.753
2022-11-17,15.0797
2022-11-18,15.7308
2022-11-19,15.7308
2022-11-20,15.7308
2022-11-21,15.4809
2022-11-22,15.22
2022-11-23,15.1893
2022-11-24,15.1893
2022-11-25,15.1893
2022-11-26,15.1893
2022-11-27,15.1893
2022-11-28,14.8473
2022-11-29,14.4242
2022-11-30,14.5162
2022-12-01,14.7092
2022-12-02,14.7114
2022-12-03,14.7114
2022-12-04,14.7114
2022-12-05,14.7684
2022-12-06,14.6259
2022-12-07,14.6851
2022-12-08,14.7903
2022-12-09,14.7574
2022-12-10,14.7574
2022-12-11,14.7574
2022-12-12,14.7728
2022-12-13,15.1323
2022-12-14,14.8013
2022-12-15,14.3211
2022-12-16,14.3431
2022-12-17,14.3431
2022-12-18,14.3431
2022-12-19,14.4724
2022-12-20,14.7925
2022-12-21,15.1564
2022-12-22,14.8561
2022-12-23,14.9657
2022-12-24,14.9657
2022-12-25,14.9657
2022-12-26,14.9657
2022-12-27,14.8802
2022-12-28,14.5579
2022-12-29,15.1214
2022-12-30,15.975
2022-12-31,15.975
2023-01-01,15.975
2023-01-02,15.975
2023-01-03,15.9679
2023-01-04,16.2524
2023-01-05,16.2524
2023-01-06,16.5298
2023-01-07,16.5298
2023-01-08,16.5298
2023-01-09,16.5891
2023-01-10,16.5298
2023-01-11,16.9115
2023-01-12,17.2174
2023-01-13,17.3146
2023-01-14,17.3146
2023-01-15,17.3146
2023-01-16,17.3146
2023-01-17,17.464
2023-01-18,17.0514
2023-01-19,17.4071
2023-01-20,18.0378
2023-01-21,18.0378
2023-01-22,18.0378
2023-01-23,18.4338
2023-01-24,18.576
2023-01-25,18.5452
2023-01-26,18.8155
2023-01-27,18.761
2023-01-28,18.761
2023-01-29,18.761
2023-01-30,18.6638
2023-01-31,18.7159
2023-02-01,19.4462
2023-02-02,19.5505
2023-02-03,19.5743
2023-02-04,19.5743
2023-02-05,19.5743
2023-02-06,19.3134
2023-02-07,19.304
2023-02-08,18.8819
2023-02-09,18.6472
2023-02-10,18.8772
2023-02-11,18.8772
2023-02-12,18.8772
2023-02-13,18.9388
2023-02-14,18.8203
2023-02-15,19.2755
2023-02-16,18.7918
2023-02-17,19.3324
2023-02-18,19.3324
2023-02-19,19.3324
2023-02-20,19.3324
2023-02-21,18.5428
2023-02-22,18.6709
2023-02-23,18.7396
2023-02-24,18.7159
2023-02-25,18.7159
2023-02-26,18.7159
2023-02-27,18.9744
2023-02-28,19.1418
2023-03-01,19.6805
2023-03-02,19.8134
2023-03-03,20.2334
2023-03-04,20.2334
2023-03-05,20.2334
2023-03-06,19.9273
2023-03-07,19.8704
2023-03-08,19.5832
2023-03-09,19.3364
2023-03-10,18.8476
2023-03-11,18.8476
2023-03-12,18.8476
2023-03-13,18.7242
2023-03-14,19.2415
2023-03-15,18.8001
2023-03-16,19.0113
2023-03-17,18.4465
