,OGS US Equity
2020-07-02,19.7318
2020-07-03,19.7318
2020-07-04,19.7318
2020-07-05,19.7318
2020-07-06,19.5618
2020-07-07,19.3812
2020-07-08,19.3901
2020-07-09,19.151
2020-07-10,19.3405
2020-07-11,19.3405
2020-07-12,19.3405
2020-07-13,19.4379
2020-07-14,19.3688
2020-07-15,19.3936
2020-07-16,19.2767
2020-07-17,19.3245
2020-07-18,19.3245
2020-07-19,19.3245
2020-07-20,19.1191
2020-07-21,19.4715
2020-07-22,19.7938
2020-07-23,20.0311
2020-07-24,19.7141
2020-07-25,19.7141
2020-07-26,19.7141
2020-07-27,19.5759
2020-07-28,19.7514
2020-07-29,19.7975
2020-07-30,19.6025
2020-07-31,19.4536
2020-08-01,19.4536
2020-08-02,19.4536
2020-08-03,19.2497
2020-08-04,19.2515
2020-08-05,19.1806
2020-08-06,19.3153
2020-08-07,19.6787
2020-08-08,19.6787
2020-08-09,19.6787
2020-08-10,19.6787
2020-08-11,19.6415
2020-08-12,19.7638
2020-08-13,19.4483
2020-08-14,19.411
2020-08-15,19.411
2020-08-16,19.411
2020-08-17,19.3614
2020-08-18,19.2816
2020-08-19,19.2125
2020-08-20,19.3295
2020-08-21,19.3543
2020-08-22,19.3543
2020-08-23,19.3543
2020-08-24,19.3791
2020-08-25,19.2746
2020-08-26,19.0884
2020-08-27,19.1398
2020-08-28,19.2214
2020-08-29,19.2214
2020-08-30,19.2214
2020-08-31,19.1735
2020-09-01,18.8881
2020-09-02,19.2232
2020-09-03,19.17
2020-09-04,19.0051
2020-09-05,19.0051
2020-09-06,19.0051
2020-09-07,19.0051
2020-09-08,18.5815
2020-09-09,18.6648
2020-09-10,18.3794
2020-09-11,18.3298
2020-09-12,18.3298
2020-09-13,18.3298
2020-09-14,18.4362
2020-09-15,18.3227
2020-09-16,18.4131
2020-09-17,18.2571
2020-09-18,18.0019
2020-09-19,18.0019
2020-09-20,18.0019
2020-09-21,17.876
2020-09-22,18.1277
2020-09-23,17.8317
2020-09-24,17.9363
2020-09-25,18.1845
2020-09-26,18.1845
2020-09-27,18.1845
2020-09-28,18.1756
2020-09-29,18.1667
2020-09-30,18.4251
2020-10-01,18.4022
2020-10-02,18.5449
2020-10-03,18.5449
2020-10-04,18.5449
2020-10-05,18.6506
2020-10-06,18.9183
2020-10-07,18.9782
2020-10-08,19.2882
2020-10-09,19.2547
2020-10-10,19.2547
2020-10-11,19.2547
2020-10-12,19.2688
2020-10-13,19.2512
2020-10-14,19.1948
2020-10-15,19.1966
2020-10-16,19.1473
2020-10-17,19.1473
2020-10-18,19.1473
2020-10-19,19.0257
2020-10-20,19.0046
2020-10-21,19.1191
2020-10-22,19.2952
2020-10-23,19.2917
2020-10-24,19.2917
2020-10-25,19.2917
2020-10-26,19.267
2020-10-27,19.0363
2020-10-28,18.4903
2020-10-29,18.3917
2020-10-30,18.4304
2020-10-31,18.4304
2020-11-01,18.4304
2020-11-02,18.8619
2020-11-03,19.2892
2020-11-04,19.0859
2020-11-05,18.9481
2020-11-06,18.8191
2020-11-07,18.8191
2020-11-08,18.8191
2020-11-09,19.2591
2020-11-10,19.9783
2020-11-11,19.9695
2020-11-12,19.4835
2020-11-13,19.7787
2020-11-14,19.7787
2020-11-15,19.7787
2020-11-16,19.9978
2020-11-17,20.0702
2020-11-18,19.662
2020-11-19,19.7522
2020-11-20,19.8317
2020-11-21,19.8317
2020-11-22,19.8317
2020-11-23,20.0755
2020-11-24,20.7382
2020-11-25,20.7842
2020-11-26,20.7842
2020-11-27,20.3707
2020-11-28,20.3707
2020-11-29,20.3707
2020-11-30,20.2629
2020-12-01,20.2275
2020-12-02,20.2523
2020-12-03,20.072
2020-12-04,20.3477
2020-12-05,20.3477
2020-12-06,20.3477
2020-12-07,20.2982
2020-12-08,20.2134
2020-12-09,20.3053
2020-12-10,20.3671
2020-12-11,20.4131
2020-12-12,20.4131
2020-12-13,20.4131
2020-12-14,20.4095
2020-12-15,20.7577
2020-12-16,20.4219
2020-12-17,20.6552
2020-12-18,20.0985
2020-12-19,20.0985
2020-12-20,20.0985
2020-12-21,19.6444
2020-12-22,19.6868
2020-12-23,19.7009
2020-12-24,19.7981
2020-12-25,19.7981
2020-12-26,19.7981
2020-12-27,19.7981
2020-12-28,19.8158
2020-12-29,19.6656
2020-12-30,19.6832
2020-12-31,20.1199
2021-01-01,20.1199
2021-01-02,20.1199
2021-01-03,20.1199
2021-01-04,19.8907
2021-01-05,19.7893
2021-01-06,20.2458
2021-01-07,19.707
2021-01-08,19.3921
2021-01-09,19.3921
2021-01-10,19.3921
2021-01-11,19.2714
2021-01-12,19.2085
2021-01-13,19.1962
2021-01-14,19.191
2021-01-15,19.2837
2021-01-16,19.2837
2021-01-17,19.2837
2021-01-18,19.2837
2021-01-19,19.1717
2021-01-20,19.1105
2021-01-21,19.044
2021-01-22,19.0738
2021-01-23,19.0738
2021-01-24,19.0738
2021-01-25,19.3694
2021-01-26,19.3397
2021-01-27,19.7403
2021-01-28,19.4691
2021-01-29,19.4831
2021-01-30,19.4831
2021-01-31,19.4831
2021-02-01,19.6056
2021-02-02,19.5408
2021-02-03,19.2697
2021-02-04,19.3572
2021-02-05,19.4429
2021-02-06,19.4429
2021-02-07,19.4429
2021-02-08,19.3816
2021-02-09,19.3799
2021-02-10,19.5881
2021-02-11,19.5216
2021-02-12,19.4061
2021-02-13,19.4061
2021-02-14,19.4061
2021-02-15,19.4061
2021-02-16,19.3257
2021-02-17,19.4551
2021-02-18,19.5618
2021-02-19,19.6458
2021-02-20,19.6458
2021-02-21,19.6458
2021-02-22,18.939
2021-02-23,18.9373
2021-02-24,18.9093
2021-02-25,18.7624
2021-02-26,18.4209
2021-02-27,18.4209
2021-02-28,18.4209
2021-03-01,18.8905
2021-03-02,18.7555
2021-03-03,18.7537
2021-03-04,18.7572
2021-03-05,19.601
2021-03-06,19.601
2021-03-07,19.601
2021-03-08,19.8501
2021-03-09,19.5642
2021-03-10,19.7484
2021-03-11,19.6273
2021-03-12,19.8694
2021-03-13,19.8694
2021-03-14,19.8694
2021-03-15,20.2027
2021-03-16,20.2904
2021-03-17,19.8062
2021-03-18,19.7957
2021-03-19,19.801
2021-03-20,19.801
2021-03-21,19.801
2021-03-22,19.515
2021-03-23,19.5501
2021-03-24,19.7536
2021-03-25,19.8852
2021-03-26,19.8448
2021-03-27,19.8448
2021-03-28,19.8448
2021-03-29,20.0694
2021-03-30,20.0325
2021-03-31,26.3415
2021-04-01,26.3238
2021-04-02,26.3238
2021-04-03,26.3238
2021-04-04,26.3238
2021-04-05,26.4141
2021-04-06,26.4141
2021-04-07,26.4267
2021-04-08,26.5082
2021-04-09,26.533
2021-04-10,26.533
2021-04-11,26.533
2021-04-12,26.6021
2021-04-13,26.5011
2021-04-14,26.5719
2021-04-15,26.8624
2021-04-16,26.9987
2021-04-17,26.9987
2021-04-18,26.9987
2021-04-19,26.9864
2021-04-20,27.1316
2021-04-21,27.0377
2021-04-22,27.0944
2021-04-23,27.1121
2021-04-24,27.1121
2021-04-25,27.1121
2021-04-26,26.8978
2021-04-27,26.6711
2021-04-28,26.703
2021-04-29,26.9049
2021-04-30,26.9722
2021-05-01,26.9722
2021-05-02,26.9722
2021-05-03,26.9917
2021-05-04,26.85
2021-05-05,26.4941
2021-05-06,26.5525
2021-05-07,26.6039
2021-05-08,26.6039
2021-05-09,26.6039
2021-05-10,26.7385
2021-05-11,26.5826
2021-05-12,26.1222
2021-05-13,26.34
2021-05-14,26.1452
2021-05-15,26.1452
2021-05-16,26.1452
2021-05-17,25.8618
2021-05-18,25.7998
2021-05-19,25.6546
2021-05-20,25.7573
2021-05-21,25.8282
2021-05-22,25.8282
2021-05-23,25.8282
2021-05-24,25.8795
2021-05-25,25.876
2021-05-26,25.9929
2021-05-27,25.9592
2021-05-28,25.8831
2021-05-29,25.8831
2021-05-30,25.8831
2021-05-31,25.8831
2021-06-01,25.915
2021-06-02,25.9752
2021-06-03,26.0867
2021-06-04,26.0407
2021-06-05,26.0407
2021-06-06,26.0407
2021-06-07,26.1151
2021-06-08,26.108
2021-06-09,26.2975
2021-06-10,26.4675
2021-06-11,26.4498
2021-06-12,26.4498
2021-06-13,26.4498
2021-06-14,26.3967
2021-06-15,26.4604
2021-06-16,26.5082
2021-06-17,26.5507
2021-06-18,25.9398
2021-06-19,25.9398
2021-06-20,25.9398
2021-06-21,26.131
2021-06-22,25.9575
2021-06-23,25.7538
2021-06-24,25.8016
2021-06-25,26.0903
2021-06-26,26.0903
2021-06-27,26.0903
2021-06-28,26.1717
2021-06-29,26.0017
2021-06-30,25.4607
2021-07-01,25.5578
2021-07-02,25.5266
2021-07-03,25.5266
2021-07-04,25.5266
2021-07-05,25.5266
2021-07-06,25.3862
2021-07-07,25.4399
2021-07-08,25.2735
2021-07-09,25.2562
2021-07-10,25.2562
2021-07-11,25.2562
2021-07-12,25.3827
2021-07-13,25.3117
2021-07-14,25.3602
2021-07-15,25.4746
2021-07-16,25.5491
2021-07-17,25.5491
2021-07-18,25.5491
2021-07-19,25.2718
2021-07-20,25.3775
2021-07-21,25.3307
2021-07-22,25.1626
2021-07-23,25.4278
2021-07-24,25.4278
2021-07-25,25.4278
2021-07-26,25.4157
2021-07-27,25.7364
2021-07-28,25.6341
2021-07-29,25.5405
2021-07-30,25.4018
2021-07-31,25.4018
2021-08-01,25.4018
2021-08-02,25.4937
2021-08-03,25.6548
2021-08-04,25.4702
2021-08-05,25.5921
2021-08-06,25.5451
2021-08-07,25.5451
2021-08-08,25.5451
2021-08-09,25.5224
2021-08-10,25.4841
2021-08-11,25.5346
2021-08-12,25.3064
2021-08-13,25.3639
2021-08-14,25.3639
2021-08-15,25.3639
2021-08-16,25.3169
2021-08-17,25.3517
2021-08-18,25.1793
2021-08-19,25.1653
2021-08-20,25.2524
2021-08-21,25.2524
2021-08-22,25.2524
2021-08-23,25.2019
2021-08-24,25.2646
2021-08-25,25.188
2021-08-26,24.9476
2021-08-27,25.1096
2021-08-28,25.1096
2021-08-29,25.1096
2021-08-30,25.1026
2021-08-31,25.1218
2021-09-01,25.2925
2021-09-02,25.4022
2021-09-03,25.1584
2021-09-04,25.1584
2021-09-05,25.1584
2021-09-06,25.1584
2021-09-07,24.8518
2021-09-08,25.1061
2021-09-09,24.9267
2021-09-10,24.5435
2021-09-11,24.5435
2021-09-12,24.5435
2021-09-13,24.4738
2021-09-14,24.2509
2021-09-15,23.9983
2021-09-16,23.8921
2021-09-17,23.8032
2021-09-18,23.8032
2021-09-19,23.8032
2021-09-20,23.7562
2021-09-21,23.7893
2021-09-22,23.8537
2021-09-23,23.8746
2021-09-24,23.7318
2021-09-25,23.7318
2021-09-26,23.7318
2021-09-27,23.7266
2021-09-28,23.6378
2021-09-29,23.8433
2021-09-30,24.014
2021-10-01,24.2986
2021-10-02,24.2986
2021-10-03,24.2986
2021-10-04,24.7082
2021-10-05,24.6926
2021-10-06,24.7047
2021-10-07,24.7273
2021-10-08,24.7672
2021-10-09,24.7672
2021-10-10,24.7672
2021-10-11,24.8661
2021-10-12,24.913
2021-10-13,24.9321
2021-10-14,24.9841
2021-10-15,24.7967
2021-10-16,24.7967
2021-10-17,24.7967
2021-10-18,24.5329
2021-10-19,24.6492
2021-10-20,24.8401
2021-10-21,24.7342
2021-10-22,24.8089
2021-10-23,24.8089
2021-10-24,24.8089
2021-10-25,24.9963
2021-10-26,24.9008
2021-10-27,24.6856
2021-10-28,24.7082
2021-10-29,24.696
2021-10-30,24.696
2021-10-31,24.696
2021-11-01,25.0605
2021-11-02,24.9496
2021-11-03,25.0105
2021-11-04,25.0626
2021-11-05,25.0574
2021-11-06,25.0574
2021-11-07,25.0574
2021-11-08,25.0001
2021-11-09,24.9218
2021-11-10,24.9688
2021-11-11,24.7793
2021-11-12,24.6437
2021-11-13,24.6437
2021-11-14,24.6437
2021-11-15,25.0053
2021-11-16,24.8506
2021-11-17,24.8697
2021-11-18,24.6993
2021-11-19,24.828
2021-11-20,24.828
2021-11-21,24.828
2021-11-22,24.8245
2021-11-23,24.8314
2021-11-24,24.9357
2021-11-25,24.9357
2021-11-26,24.4942
2021-11-27,24.4942
2021-11-28,24.4942
2021-11-29,24.6107
2021-11-30,24.2874
2021-12-01,24.2283
2021-12-02,24.5307
2021-12-03,24.5916
2021-12-04,24.5916
2021-12-05,24.5916
2021-12-06,25.1148
2021-12-07,25.127
2021-12-08,25.2782
2021-12-09,25.306
2021-12-10,25.6206
2021-12-11,25.6206
2021-12-12,25.6206
2021-12-13,25.7371
2021-12-14,25.6276
2021-12-15,25.9439
2021-12-16,26.09
2021-12-17,26.1334
2021-12-18,26.1334
2021-12-19,26.1334
2021-12-20,26.1265
2021-12-21,25.9544
2021-12-22,26.0395
2021-12-23,26.1769
2021-12-24,26.1769
2021-12-25,26.1769
2021-12-26,26.1769
2021-12-27,26.2725
2021-12-28,26.1821
2021-12-29,26.3698
2021-12-30,26.4811
2021-12-31,26.9375
2022-01-01,26.9375
2022-01-02,26.9375
2022-01-03,26.8581
2022-01-04,26.9427
2022-01-05,27.0584
2022-01-06,27.1603
2022-01-07,27.1759
2022-01-08,27.1759
2022-01-09,27.1759
2022-01-10,27.2346
2022-01-11,27.2208
2022-01-12,27.0515
2022-01-13,27.2363
2022-01-14,27.428
2022-01-15,27.428
2022-01-16,27.428
2022-01-17,27.428
2022-01-18,27.39
2022-01-19,27.2916
2022-01-20,26.9997
2022-01-21,26.8909
2022-01-22,26.8909
2022-01-23,26.8909
2022-01-24,26.5057
2022-01-25,26.6456
2022-01-26,26.7061
2022-01-27,26.7942
2022-01-28,26.922
2022-01-29,26.922
2022-01-30,26.922
2022-01-31,26.9893
2022-02-01,26.9548
2022-02-02,26.9859
2022-02-03,27.0584
2022-02-04,26.846
2022-02-05,26.846
2022-02-06,26.846
2022-02-07,26.7665
2022-02-08,26.7855
2022-02-09,26.7043
2022-02-10,26.3883
2022-02-11,26.542
2022-02-12,26.542
2022-02-13,26.542
2022-02-14,26.4867
2022-02-15,26.371
2022-02-16,26.5213
2022-02-17,26.8322
2022-02-18,26.8287
2022-02-19,26.8287
2022-02-20,26.8287
2022-02-21,26.8287
2022-02-22,26.8978
2022-02-23,26.675
2022-02-24,26.9525
2022-02-25,27.5748
2022-02-26,27.5748
2022-02-27,27.5748
2022-02-28,27.8998
2022-03-01,27.7719
2022-03-02,28.0813
2022-03-03,28.3648
2022-03-04,28.6379
2022-03-05,28.6379
2022-03-06,28.6379
2022-03-07,28.8989
2022-03-08,28.8298
2022-03-09,28.0294
2022-03-10,28.4149
2022-03-11,28.4288
2022-03-12,28.4288
2022-03-13,28.4288
2022-03-14,28.3734
2022-03-15,28.2472
2022-03-16,27.962
2022-03-17,28.0346
2022-03-18,27.7978
2022-03-19,27.7978
2022-03-20,27.7978
2022-03-21,28.1401
2022-03-22,27.981
2022-03-23,27.9309
2022-03-24,28.0917
2022-03-25,28.548
2022-03-26,28.548
2022-03-27,28.548
2022-03-28,28.6103
2022-03-29,28.6984
2022-03-30,28.835
2022-03-31,27.7823
2022-04-01,27.9981
2022-04-02,27.9981
2022-04-03,27.9981
2022-04-04,27.8058
2022-04-05,27.9279
2022-04-06,28.3058
2022-04-07,28.2824
2022-04-08,28.5219
2022-04-09,28.5219
2022-04-10,28.5219
2022-04-11,28.3009
2022-04-12,28.3566
2022-04-13,28.1205
2022-04-14,28.0395
2022-04-15,28.0395
2022-04-16,28.0395
2022-04-17,28.0395
2022-04-18,27.94
2022-04-19,27.994
2022-04-20,28.0699
2022-04-21,28.0243
2022-04-22,27.9332
2022-04-23,27.9332
2022-04-24,27.9332
2022-04-25,27.8219
2022-04-26,27.8286
2022-04-27,27.7578
2022-04-28,27.7949
2022-04-29,27.2551
2022-04-30,27.2551
2022-05-01,27.2551
2022-05-02,26.9616
2022-05-03,27.0224
2022-05-04,27.4997
2022-05-05,27.326
2022-05-06,27.3834
2022-05-07,27.3834
2022-05-08,27.3834
2022-05-09,27.4323
2022-05-10,27.3075
2022-05-11,27.2923
2022-05-12,27.4188
2022-05-13,27.3446
2022-05-14,27.3446
2022-05-15,27.3446
2022-05-16,27.5234
2022-05-17,27.7916
2022-05-18,27.7612
2022-05-19,27.5537
2022-05-20,27.4778
2022-05-21,27.4778
2022-05-22,27.4778
2022-05-23,27.6398
2022-05-24,27.9737
2022-05-25,27.8928
2022-05-26,27.9029
2022-05-27,27.8675
2022-05-28,27.8675
2022-05-29,27.8675
2022-05-30,27.8675
2022-05-31,27.7022
2022-06-01,27.6583
2022-06-02,27.6549
2022-06-03,27.7241
2022-06-04,27.7241
2022-06-05,27.7241
2022-06-06,27.773
2022-06-07,27.8945
2022-06-08,27.6195
2022-06-09,27.3614
2022-06-10,27.38
2022-06-11,27.38
2022-06-12,27.38
2022-06-13,26.545
2022-06-14,26.319
2022-06-15,26.3494
2022-06-16,26.1942
2022-06-17,26.0862
2022-06-18,26.0862
2022-06-19,26.0862
2022-06-20,26.0862
2022-06-21,26.2515
2022-06-22,26.2448
2022-06-23,26.2127
2022-06-24,26.2583
2022-06-25,26.2583
2022-06-26,26.2583
2022-06-27,26.7036
2022-06-28,26.6749
2022-06-29,26.6547
2022-06-30,26.081
2022-07-01,26.569
2022-07-02,26.569
2022-07-03,26.569
2022-07-04,26.569
2022-07-05,25.7695
2022-07-06,26.025
2022-07-07,25.936
2022-07-08,25.8305
2022-07-09,25.8305
2022-07-10,25.8305
2022-07-11,25.8552
2022-07-12,25.8503
2022-07-13,25.8882
2022-07-14,25.9508
2022-07-15,26.1915
2022-07-16,26.1915
2022-07-17,26.1915
2022-07-18,26.0909
2022-07-19,26.2574
2022-07-20,26.0645
2022-07-21,25.8354
2022-07-22,25.9343
2022-07-23,25.9343
2022-07-24,25.9343
2022-07-25,26.1602
2022-07-26,26.2788
2022-07-27,26.2689
2022-07-28,26.6794
2022-07-29,26.6992
2022-07-30,26.6992
2022-07-31,26.6992
2022-08-01,26.5607
2022-08-02,26.3865
2022-08-03,26.2495
2022-08-04,26.0483
2022-08-05,25.9905
2022-08-06,25.9905
2022-08-07,25.9905
2022-08-08,26.0648
2022-08-09,26.2677
2022-08-10,26.2446
2022-08-11,26.2116
2022-08-12,26.3271
2022-08-13,26.3271
2022-08-14,26.3271
2022-08-15,26.4145
2022-08-16,26.4195
2022-08-17,26.3733
2022-08-18,26.4607
2022-08-19,26.5086
2022-08-20,26.5086
2022-08-21,26.5086
2022-08-22,26.2363
2022-08-23,26.1555
2022-08-24,26.0466
2022-08-25,26.1473
2022-08-26,26.0235
2022-08-27,26.0235
2022-08-28,26.0235
2022-08-29,26.0351
2022-08-30,25.7315
2022-08-31,25.6111
2022-09-01,25.7892
2022-09-02,25.7513
2022-09-03,25.7513
2022-09-04,25.7513
2022-09-05,25.7513
2022-09-06,25.7612
2022-09-07,26.0334
2022-09-08,25.9097
2022-09-09,26.0169
2022-09-10,26.0169
2022-09-11,26.0169
2022-09-12,26.2132
2022-09-13,25.8288
2022-09-14,25.9889
2022-09-15,25.7315
2022-09-16,25.8041
2022-09-17,25.8041
2022-09-18,25.8041
2022-09-19,25.974
2022-09-20,25.875
2022-09-21,25.7216
2022-09-22,25.8701
2022-09-23,25.6655
2022-09-24,25.6655
2022-09-25,25.6655
2022-09-26,25.3867
2022-09-27,24.9148
2022-09-28,25.2052
2022-09-29,24.6178
2022-09-30,20.7055
2022-10-01,20.7055
2022-10-02,20.7055
2022-10-03,21.0904
2022-10-04,21.3908
2022-10-05,21.118
2022-10-06,20.8305
2022-10-07,20.6893
2022-10-08,20.6893
2022-10-09,20.6893
2022-10-10,20.7282
2022-10-11,20.9669
2022-10-12,20.647
2022-10-13,20.9604
2022-10-14,20.7299
2022-10-15,20.7299
2022-10-16,20.7299
2022-10-17,21.0286
2022-10-18,21.2511
2022-10-19,21.2592
2022-10-20,21.0303
2022-10-21,21.1423
2022-10-22,21.1423
2022-10-23,21.1423
2022-10-24,21.1261
2022-10-25,21.2446
2022-10-26,21.3648
2022-10-27,21.5499
2022-10-28,21.8114
2022-10-29,21.8114
2022-10-30,21.8114
2022-10-31,21.8568
2022-11-01,22.2718
2022-11-02,22.1646
2022-11-03,22.2555
2022-11-04,22.4131
2022-11-05,22.4131
2022-11-06,22.4131
2022-11-07,21.9047
2022-11-08,21.9778
2022-11-09,21.9892
2022-11-10,22.642
2022-11-11,22.4878
2022-11-12,22.4878
2022-11-13,22.4878
2022-11-14,22.5056
2022-11-15,22.5771
2022-11-16,22.5154
2022-11-17,22.6031
2022-11-18,23.0578
2022-11-19,23.0578
2022-11-20,23.0578
2022-11-21,23.2137
2022-11-22,23.4281
2022-11-23,23.4914
2022-11-24,23.4914
2022-11-25,23.6197
2022-11-26,23.6197
2022-11-27,23.6197
2022-11-28,23.3306
2022-11-29,23.1033
2022-11-30,23.3956
2022-12-01,20.9044
2022-12-02,21.1041
2022-12-03,21.1041
2022-12-04,21.1041
2022-12-05,21.1804
2022-12-06,21.6676
2022-12-07,21.6498
2022-12-08,21.7911
2022-12-09,21.8089
2022-12-10,21.8089
2022-12-11,21.8089
2022-12-12,22.0704
2022-12-13,21.9957
2022-12-14,22.085
2022-12-15,21.6563
2022-12-16,21.3445
2022-12-17,21.3445
2022-12-18,21.3445
2022-12-19,21.4046
2022-12-20,21.4614
2022-12-21,21.5328
2022-12-22,21.4419
2022-12-23,21.5426
2022-12-24,21.5426
2022-12-25,21.5426
2022-12-26,21.5426
2022-12-27,21.6043
2022-12-28,21.541
2022-12-29,21.7375
2022-12-30,20.9711
2022-12-31,20.9711
2023-01-01,20.9711
2023-01-02,20.9711
2023-01-03,21.0609
2023-01-04,21.1954
2023-01-05,21.0841
2023-01-06,21.4708
2023-01-07,21.4708
2023-01-08,21.4708
2023-01-09,21.4585
2023-01-10,21.5714
2023-01-11,21.7617
2023-01-12,21.6472
2023-01-13,21.7137
2023-01-14,21.7137
2023-01-15,21.7137
2023-01-16,21.7137
2023-01-17,21.4677
2023-01-18,21.2109
2023-01-19,21.1351
2023-01-20,21.1243
2023-01-21,21.1243
2023-01-22,21.1243
2023-01-23,21.3734
2023-01-24,21.4863
2023-01-25,21.9195
2023-01-26,21.6333
2023-01-27,21.7184
2023-01-28,21.7184
2023-01-29,21.7184
2023-01-30,21.689
2023-01-31,21.9984
2023-02-01,22.0139
2023-02-02,22.2366
2023-02-03,22.0726
2023-02-04,22.0726
2023-02-05,22.0726
2023-02-06,22.2165
2023-02-07,22.0185
2023-02-08,21.7168
2023-02-09,21.5869
2023-02-10,21.8638
2023-02-11,21.8638
2023-02-12,21.8638
2023-02-13,21.9643
2023-02-14,21.7524
2023-02-15,21.7756
2023-02-16,21.8359
2023-02-17,21.9102
2023-02-18,21.9102
2023-02-19,21.9102
2023-02-20,21.9102
2023-02-21,21.6178
2023-02-22,21.6286
2023-02-23,21.9508
2023-02-24,21.9176
2023-02-25,21.9176
2023-02-26,21.9176
2023-02-27,22.0473
2023-02-28,21.935
2023-03-01,21.8148
2023-03-02,21.7389
2023-03-03,22.0663
2023-03-04,22.0663
2023-03-05,22.0663
2023-03-06,21.8876
2023-03-07,21.5665
2023-03-08,21.538
2023-03-09,21.7065
2023-03-10,21.4476
2023-03-11,21.4476
2023-03-12,21.4476
2023-03-13,21.5378
2023-03-14,21.7608
2023-03-15,21.9067
2023-03-16,22.1429
2023-03-17,22.115
