,MAXR US Equity
2020-06-09,17.1356
2020-06-10,16.8248
2020-06-11,16.2006
2020-06-12,16.438
2020-06-13,16.438
2020-06-14,16.438
2020-06-15,16.5408
2020-06-16,16.6877
2020-06-17,16.5996
2020-06-18,16.4674
2020-06-19,16.5482
2020-06-20,16.5482
2020-06-21,16.5482
2020-06-22,16.6559
2020-06-23,16.8199
2020-06-24,17.094
2020-06-25,17.3608
2020-06-26,17.2947
2020-06-27,17.2947
2020-06-28,17.2947
2020-06-29,17.2139
2020-06-30,36.0388
2020-07-01,36.8469
2020-07-02,36.2732
2020-07-03,36.2732
2020-07-04,36.2732
2020-07-05,36.2732
2020-07-06,35.3848
2020-07-07,34.9654
2020-07-08,35.4034
2020-07-09,35.1936
2020-07-10,34.8235
2020-07-11,34.8235
2020-07-12,34.8235
2020-07-13,34.4348
2020-07-14,34.4965
2020-07-15,34.8728
2020-07-16,34.8975
2020-07-17,35.0085
2020-07-18,35.0085
2020-07-19,35.0085
2020-07-20,35.2183
2020-07-21,35.2306
2020-07-22,35.5452
2020-07-23,35.0517
2020-07-24,34.9037
2020-07-25,34.9037
2020-07-26,34.9037
2020-07-27,35.1874
2020-07-28,35.2615
2020-07-29,35.4465
2020-07-30,36.0017
2020-07-31,35.9339
2020-08-01,35.9339
2020-08-02,35.9339
2020-08-03,36.9641
2020-08-04,37.1985
2020-08-05,37.8357
2020-08-06,40.5005
2020-08-07,40.3265
2020-08-08,40.3265
2020-08-09,40.3265
2020-08-10,40.1464
2020-08-11,40.3949
2020-08-12,41.0719
2020-08-13,42.1341
2020-08-14,41.7428
2020-08-15,41.7428
2020-08-16,41.7428
2020-08-17,41.7117
2020-08-18,41.2893
2020-08-19,41.5316
2020-08-20,41.5254
2020-08-21,41.6185
2020-08-22,41.6185
2020-08-23,41.6185
2020-08-24,41.1589
2020-08-25,41.1962
2020-08-26,40.6558
2020-08-27,39.5563
2020-08-28,39.7364
2020-08-29,39.7364
2020-08-30,39.7364
2020-08-31,39.3389
2020-09-01,39.5749
2020-09-02,41.0471
2020-09-03,39.9911
2020-09-04,39.6557
2020-09-05,39.6557
2020-09-06,39.6557
2020-09-07,39.6557
2020-09-08,39.1153
2020-09-09,39.2644
2020-09-10,39.3016
2020-09-11,39.1836
2020-09-12,39.1836
2020-09-13,39.1836
2020-09-14,40.6868
2020-09-15,40.7676
2020-09-16,41.0781
2020-09-17,42.0596
2020-09-18,43.1404
2020-09-19,43.1404
2020-09-20,43.1404
2020-09-21,42.4012
2020-09-22,42.1403
2020-09-23,40.3328
2020-09-24,39.6743
2020-09-25,39.9911
2020-09-26,39.9911
2020-09-27,39.9911
2020-09-28,40.7427
2020-09-29,41.0906
2020-09-30,43.0229
2020-10-01,44.125
2020-10-02,43.7342
2020-10-03,43.7342
2020-10-04,43.7342
2020-10-05,43.9328
2020-10-06,44.2788
2020-10-07,45.4258
2020-10-08,45.272
2020-10-09,45.4835
2020-10-10,45.4835
2020-10-11,45.4835
2020-10-12,45.4578
2020-10-13,46.137
2020-10-14,45.9064
2020-10-15,45.3489
2020-10-16,45.8487
2020-10-17,45.8487
2020-10-18,45.8487
2020-10-19,46.9636
2020-10-20,46.6881
2020-10-21,45.9576
2020-10-22,45.9897
2020-10-23,46.2268
2020-10-24,46.2268
2020-10-25,46.2268
2020-10-26,45.0413
2020-10-27,44.3493
2020-10-28,43.8815
2020-10-29,44.0994
2020-10-30,43.5547
2020-10-31,43.5547
2020-11-01,43.5547
2020-11-02,43.8944
2020-11-03,44.6505
2020-11-04,44.4198
2020-11-05,45.4095
2020-11-06,40.9029
2020-11-07,40.9029
2020-11-08,40.9029
2020-11-09,40.9736
2020-11-10,42.4329
2020-11-11,42.2851
2020-11-12,42.1051
2020-11-13,43.1144
2020-11-14,43.1144
2020-11-15,43.1144
2020-11-16,43.2173
2020-11-17,44.7731
2020-11-18,44.8309
2020-11-19,44.8952
2020-11-20,44.2395
2020-11-21,44.2395
2020-11-22,44.2395
2020-11-23,44.5673
2020-11-24,44.8373
2020-11-25,45.3581
2020-11-26,45.3581
2020-11-27,45.3902
2020-11-28,45.3902
2020-11-29,45.3902
2020-11-30,44.9209
2020-12-01,44.9981
2020-12-02,44.9145
2020-12-03,45.1845
2020-12-04,46.7146
2020-12-05,46.7146
2020-12-06,46.7146
2020-12-07,47.0875
2020-12-08,47.8461
2020-12-09,47.7947
2020-12-10,49.3054
2020-12-11,50.8291
2020-12-12,50.8291
2020-12-13,50.8291
2020-12-14,48.9197
2020-12-15,49.7812
2020-12-16,49.6398
2020-12-17,48.9519
2020-12-18,48.6433
2020-12-19,48.6433
2020-12-20,48.6433
2020-12-21,48.9519
2020-12-22,48.6111
2020-12-23,49.7362
2020-12-24,49.8455
2020-12-25,49.8455
2020-12-26,49.8455
2020-12-27,49.8455
2020-12-28,49.4855
2020-12-29,49.1576
2020-12-30,49.6076
2020-12-31,2477.4367
2021-01-01,2477.4367
2021-01-02,2477.4367
2021-01-03,2477.4367
2021-01-04,2407.5061
2021-01-05,2438.9596
2021-01-06,2485.3764
2021-01-07,2533.0147
2021-01-08,2487.514
2021-01-09,2487.514
2021-01-10,2487.514
2021-01-11,2485.071
2021-01-12,2504.0042
2021-01-13,2487.514
2021-01-14,2720.8194
2021-01-15,2784.6425
2021-01-16,2784.6425
2021-01-17,2784.6425
2021-01-18,2784.6425
2021-01-19,2969.6989
2021-01-20,2973.058
2021-01-21,2858.8483
2021-01-22,2832.5862
2021-01-23,2832.5862
2021-01-24,2832.5862
2021-01-25,2830.4486
2021-01-26,2782.1995
2021-01-27,2627.3751
2021-01-28,2648.1405
2021-01-29,2577.5992
2021-01-30,2577.5992
2021-01-31,2577.5992
2021-02-01,2632.2611
2021-02-02,2645.3922
2021-02-03,2693.6412
2021-02-04,2792.5822
2021-02-05,2875.6438
2021-02-06,2875.6438
2021-02-07,2875.6438
2021-02-08,2908.0134
2021-02-09,2933.3595
2021-02-10,2863.4289
2021-02-11,2830.1432
2021-02-12,2834.113
2021-02-13,2834.113
2021-02-14,2834.113
2021-02-15,2834.113
2021-02-16,2806.0187
2021-02-17,2741.8902
2021-02-18,2651.4996
2021-02-19,2759.2965
2021-02-20,2759.2965
2021-02-21,2759.2965
2021-02-22,2708.2991
2021-02-23,2688.1445
2021-02-24,2697.2321
2021-02-25,2671.1686
2021-02-26,2766.2238
2021-02-27,2766.2238
2021-02-28,2766.2238
2021-03-01,2897.1548
2021-03-02,2842.5747
2021-03-03,2725.7487
2021-03-04,2629.4669
2021-03-05,2618.7349
2021-03-06,2618.7349
2021-03-07,2618.7349
2021-03-08,2590.5249
2021-03-09,2649.3979
2021-03-10,2672.0885
2021-03-11,2740.4669
2021-03-12,2727.5885
2021-03-13,2727.5885
2021-03-14,2727.5885
2021-03-15,2765.9172
2021-03-16,2655.783
2021-03-17,2619.0715
2021-03-18,2670.621
2021-03-19,2612.907
2021-03-20,2612.907
2021-03-21,2612.907
2021-03-22,2667.038
2021-03-23,2587.9505
2021-03-24,2481.446
2021-03-25,2560.5335
2021-03-26,2622.046
2021-03-27,2622.046
2021-03-28,2622.046
2021-03-29,2557.7215
2021-03-30,2585.8415
2021-03-31,205.6561
2021-04-01,206.5055
2021-04-02,206.5055
2021-04-03,206.5055
2021-04-04,206.5055
2021-04-05,209.5519
2021-04-06,205.949
2021-04-07,205.6854
2021-04-08,209.7569
2021-04-09,207.7065
2021-04-10,207.7065
2021-04-11,207.7065
2021-04-12,202.3168
2021-04-13,202.1997
2021-04-14,204.7773
2021-04-15,203.5764
2021-04-16,207.1207
2021-04-17,207.1207
2021-04-18,207.1207
2021-04-19,202.5219
2021-04-20,200.4715
2021-04-21,204.5137
2021-04-22,207.0035
2021-04-23,210.1963
2021-04-24,210.1963
2021-04-25,210.1963
2021-04-26,212.9497
2021-04-27,214.4436
2021-04-28,213.3012
2021-04-29,210.1377
2021-04-30,208.556
2021-05-01,208.556
2021-05-02,208.556
2021-05-03,212.3398
2021-05-04,181.948
2021-05-05,178.5645
2021-05-06,186.2897
2021-05-07,189.3139
2021-05-08,189.3139
2021-05-09,189.3139
2021-05-10,183.0559
2021-05-11,187.697
2021-05-12,184.3734
2021-05-13,185.0621
2021-05-14,188.6552
2021-05-15,188.6552
2021-05-16,188.6552
2021-05-17,184.9722
2021-05-18,183.3553
2021-05-19,182.5469
2021-05-20,183.5051
2021-05-21,183.3553
2021-05-22,183.3553
2021-05-23,183.3553
2021-05-24,184.583
2021-05-25,184.1638
2021-05-26,188.3258
2021-05-27,190.6613
2021-05-28,187.9964
2021-05-29,187.9964
2021-05-30,187.9964
2021-05-31,187.9964
2021-06-01,193.2963
2021-06-02,192.7573
2021-06-03,195.6318
2021-06-04,197.4583
2021-06-05,197.4583
2021-06-06,197.4583
2021-06-07,200.0933
2021-06-08,202.4288
2021-06-09,201.0814
2021-06-10,202.1293
2021-06-11,203.0875
2021-06-12,203.0875
2021-06-13,203.0875
2021-06-14,203.9558
2021-06-15,202.5785
2021-06-16,214.6154
2021-06-17,214.5855
2021-06-18,211.3217
2021-06-19,211.3217
2021-06-20,211.3217
2021-06-21,212.9985
2021-06-22,212.6691
2021-06-23,215.9928
2021-06-24,218.0887
2021-06-25,218.2684
2021-06-26,218.2684
2021-06-27,218.2684
2021-06-28,218.5079
2021-06-29,214.825
2021-06-30,129.4935
2021-07-01,130.9667
2021-07-02,129.6552
2021-07-03,129.6552
2021-07-04,129.6552
2021-07-05,129.6552
2021-07-06,127.0861
2021-07-07,124.2655
2021-07-08,121.912
2021-07-09,121.8581
2021-07-10,121.8581
2021-07-11,121.8581
2021-07-12,121.0317
2021-07-13,121.6425
2021-07-14,118.9836
2021-07-15,117.2769
2021-07-16,118.4267
2021-07-17,118.4267
2021-07-18,118.4267
2021-07-19,113.073
2021-07-20,115.157
2021-07-21,119.2172
2021-07-22,120.2233
2021-07-23,119.1453
2021-07-24,119.1453
2021-07-25,119.1453
2021-07-26,120.5107
2021-07-27,118.7321
2021-07-28,120.1873
2021-07-29,120.7083
2021-07-30,122.9361
2021-07-31,122.9361
2021-08-01,122.9361
2021-08-02,121.8042
2021-08-03,121.3371
2021-08-04,119.3967
2021-08-05,110.7153
2021-08-06,114.9925
2021-08-07,114.9925
2021-08-08,114.9925
2021-08-09,116.2431
2021-08-10,116.4062
2021-08-11,116.1525
2021-08-12,116.08
2021-08-13,112.7089
2021-08-14,112.7089
2021-08-15,112.7089
2021-08-16,111.1502
2021-08-17,110.244
2021-08-18,109.9903
2021-08-19,107.3261
2021-08-20,107.9423
2021-08-21,107.9423
2021-08-22,107.9423
2021-08-23,110.5884
2021-08-24,112.6002
2021-08-25,112.9083
2021-08-26,111.9477
2021-08-27,114.6663
2021-08-28,114.6663
2021-08-29,114.6663
2021-08-30,114.5213
2021-08-31,115.3913
2021-09-01,115.7175
2021-09-02,116.8774
2021-09-03,115.8625
2021-09-04,115.8625
2021-09-05,115.8625
2021-09-06,115.8625
2021-09-07,114.5394
2021-09-08,113.2708
2021-09-09,114.0863
2021-09-10,113.4882
2021-09-11,113.4882
2021-09-12,113.4882
2021-09-13,114.3944
2021-09-14,111.2952
2021-09-15,111.9477
2021-09-16,111.8208
2021-09-17,112.4733
2021-09-18,112.4733
2021-09-19,112.4733
2021-09-20,109.4285
2021-09-21,110.1172
2021-09-22,111.3315
2021-09-23,112.1108
2021-09-24,111.114
2021-09-25,111.114
2021-09-26,111.114
2021-09-27,112.7452
2021-09-28,110.3165
2021-09-29,109.1929
2021-09-30,61.1156
2021-10-01,61.6541
2021-10-02,61.6541
2021-10-03,61.6541
2021-10-04,61.1881
2021-10-05,60.4217
2021-10-06,60.1835
2021-10-07,60.8256
2021-10-08,61.1777
2021-10-09,61.1777
2021-10-10,61.1777
2021-10-11,61.157
2021-10-12,61.4988
2021-10-13,61.7991
2021-10-14,63.0937
2021-10-15,62.4101
2021-10-16,62.4101
2021-10-17,62.4101
2021-10-18,61.6852
2021-10-19,62.4205
2021-10-20,62.5241
2021-10-21,62.783
2021-10-22,62.1823
2021-10-23,62.1823
2021-10-24,62.1823
2021-10-25,62.3687
2021-10-26,60.9809
2021-10-27,61.0638
2021-10-28,60.2974
2021-10-29,59.2824
2021-10-30,59.2824
2021-10-31,59.2824
2021-11-01,59.7485
2021-11-02,58.7853
2021-11-03,59.8646
2021-11-04,64.8783
2021-11-05,65.0444
2021-11-06,65.0444
2021-11-07,65.0444
2021-11-08,63.9752
2021-11-09,64.515
2021-11-10,63.4458
2021-11-11,63.6326
2021-11-12,63.8506
2021-11-13,63.8506
2021-11-14,63.8506
2021-11-15,64.4423
2021-11-16,63.6222
2021-11-17,66.3938
2021-11-18,63.9856
2021-11-19,62.8541
2021-11-20,62.8541
2021-11-21,62.8541
2021-11-22,62.7295
2021-11-23,62.7399
2021-11-24,62.5219
2021-11-25,62.5219
2021-11-26,60.3524
2021-11-27,60.3524
2021-11-28,60.3524
2021-11-29,61.1206
2021-11-30,60.3628
2021-12-01,59.0134
2021-12-02,60.3421
2021-12-03,59.5635
2021-12-04,59.5635
2021-12-05,59.5635
2021-12-06,60.8818
2021-12-07,61.0894
2021-12-08,61.8264
2021-12-09,61.8472
2021-12-10,61.4839
2021-12-11,61.4839
2021-12-12,61.4839
2021-12-13,60.1656
2021-12-14,59.4597
2021-12-15,59.3974
2021-12-16,59.8127
2021-12-17,61.1932
2021-12-18,61.1932
2021-12-19,61.1932
2021-12-20,60.4459
2021-12-21,62.7814
2021-12-22,63.4769
2021-12-23,64.1309
2021-12-24,64.1309
2021-12-25,64.1309
2021-12-26,64.1309
2021-12-27,63.3939
2021-12-28,63.2901
2021-12-29,61.6292
2021-12-30,62.6569
2021-12-31,24.8052
2022-01-01,24.8052
2022-01-02,24.8052
2022-01-03,25.086
2022-01-04,25.5319
2022-01-05,24.8961
2022-01-06,24.7516
2022-01-07,24.8754
2022-01-08,24.8754
2022-01-09,24.8754
2022-01-10,24.6938
2022-01-11,25.2387
2022-01-12,25.1025
2022-01-13,24.9043
2022-01-14,24.797
2022-01-15,24.797
2022-01-16,24.797
2022-01-17,24.797
2022-01-18,24.1323
2022-01-19,23.7814
2022-01-20,24.2933
2022-01-21,23.6658
2022-01-22,23.6658
2022-01-23,23.6658
2022-01-24,24.0662
2022-01-25,23.5997
2022-01-26,23.3355
2022-01-27,22.7492
2022-01-28,22.6955
2022-01-29,22.6955
2022-01-30,22.6955
2022-01-31,23.352
2022-02-01,23.4676
2022-02-02,23.129
2022-02-03,22.6666
2022-02-04,22.8442
2022-02-05,22.8442
2022-02-06,22.8442
2022-02-07,23.3107
2022-02-08,23.6534
2022-02-09,24.0951
2022-02-10,23.9093
2022-02-11,23.9011
2022-02-12,23.9011
2022-02-13,23.9011
2022-02-14,23.6823
2022-02-15,24.3552
2022-02-16,24.3965
2022-02-17,24.0456
2022-02-18,23.8598
2022-02-19,23.8598
2022-02-20,23.8598
2022-02-21,23.8598
2022-02-22,23.7996
2022-02-23,22.7489
2022-02-24,24.2009
2022-02-25,24.4946
2022-02-26,24.4946
2022-02-27,24.4946
2022-02-28,26.0335
2022-03-01,26.563
2022-03-02,27.3408
2022-03-03,26.8154
2022-03-04,26.2859
2022-03-05,26.2859
2022-03-06,26.2859
2022-03-07,26.4307
2022-03-08,26.6003
2022-03-09,27.2043
2022-03-10,26.8733
2022-03-11,26.0666
2022-03-12,26.0666
2022-03-13,26.0666
2022-03-14,25.6612
2022-03-15,25.8101
2022-03-16,26.0004
2022-03-17,27.0016
2022-03-18,27.4401
2022-03-19,27.4401
2022-03-20,27.4401
2022-03-21,27.4566
2022-03-22,28.0399
2022-03-23,27.9696
2022-03-24,28.5901
2022-03-25,28.5942
2022-03-26,28.5942
2022-03-27,28.5942
2022-03-28,28.5405
2022-03-29,28.5777
2022-03-30,28.9004
2022-03-31,26.0919
2022-04-01,25.8653
2022-04-02,25.8653
2022-04-03,25.8653
2022-04-04,26.0743
2022-04-05,25.962
2022-04-06,25.7037
2022-04-07,25.6026
2022-04-08,25.2432
2022-04-09,25.2432
2022-04-10,25.2432
2022-04-11,25.3742
2022-04-12,25.6063
2022-04-13,25.8122
2022-04-14,25.9807
2022-04-15,25.9807
2022-04-16,25.9807
2022-04-17,25.9807
2022-04-18,25.917
2022-04-19,26.1154
2022-04-20,25.655
2022-04-21,24.5133
2022-04-22,24.3149
2022-04-23,24.3149
2022-04-24,24.3149
2022-04-25,24.5207
2022-04-26,24.0828
2022-04-27,23.9255
2022-04-28,23.9892
2022-04-29,23.4913
2022-04-30,23.4913
2022-05-01,23.4913
2022-05-02,23.7983
2022-05-03,23.8918
2022-05-04,24.356
2022-05-05,23.9255
2022-05-06,23.4876
2022-05-07,23.4876
2022-05-08,23.4876
2022-05-09,22.2798
2022-05-10,22.3098
2022-05-11,21.93
2022-05-12,21.8285
2022-05-13,22.4039
2022-05-14,22.4039
2022-05-15,22.4039
2022-05-16,22.3625
2022-05-17,22.1744
2022-05-18,21.6818
2022-05-19,21.505
2022-05-20,21.1628
2022-05-21,21.1628
2022-05-22,21.1628
2022-05-23,21.1666
2022-05-24,20.6401
2022-05-25,22.2873
2022-05-26,22.637
2022-05-27,22.9755
2022-05-28,22.9755
2022-05-29,22.9755
2022-05-30,22.9755
2022-05-31,22.6633
2022-06-01,22.5054
2022-06-02,22.9191
2022-06-03,22.7649
2022-06-04,22.7649
2022-06-05,22.7649
2022-06-06,22.7799
2022-06-07,22.7687
2022-06-08,22.5355
2022-06-09,22.1556
2022-06-10,21.6141
2022-06-11,21.6141
2022-06-12,21.6141
2022-06-13,21.4073
2022-06-14,21.2794
2022-06-15,21.332
2022-06-16,20.6175
2022-06-17,20.9033
2022-06-18,20.9033
2022-06-19,20.9033
2022-06-20,20.9033
2022-06-21,21.4937
2022-06-22,21.4411
2022-06-23,21.4862
2022-06-24,21.8172
2022-06-25,21.8172
2022-06-26,21.8172
2022-06-27,21.6141
2022-06-28,21.4599
2022-06-29,21.1966
2022-06-30,23.1899
2022-07-01,23.3851
2022-07-02,23.3851
2022-07-03,23.3851
2022-07-04,23.3851
2022-07-05,23.2138
2022-07-06,23.0185
2022-07-07,23.4289
2022-07-08,23.2496
2022-07-09,23.2496
2022-07-10,23.2496
2022-07-11,22.7277
2022-07-12,22.8512
2022-07-13,22.7117
2022-07-14,22.381
2022-07-15,22.5245
2022-07-16,22.5245
2022-07-17,22.5245
2022-07-18,22.5524
2022-07-19,23.1102
2022-07-20,23.3971
2022-07-21,23.3851
2022-07-22,23.158
2022-07-23,23.158
2022-07-24,23.158
2022-07-25,23.3293
2022-07-26,22.9628
2022-07-27,23.3014
2022-07-28,23.421
2022-07-29,23.7437
2022-07-30,23.7437
2022-07-31,23.7437
2022-08-01,23.7477
2022-08-02,23.9987
2022-08-03,24.1581
2022-08-04,24.0824
2022-08-05,24.0903
2022-08-06,24.0903
2022-08-07,24.0903
2022-08-08,24.2577
2022-08-09,24.2503
2022-08-10,23.2515
2022-08-11,23.6166
2022-08-12,24.1821
2022-08-13,24.1821
2022-08-14,24.1821
2022-08-15,23.9816
2022-08-16,23.7249
2022-08-17,23.3839
2022-08-18,23.5123
2022-08-19,23.043
2022-08-20,23.043
2022-08-21,23.043
2022-08-22,22.7381
2022-08-23,22.7261
2022-08-24,23.043
2022-08-25,23.2315
2022-08-26,22.702
2022-08-27,22.702
2022-08-28,22.702
2022-08-29,22.3771
2022-08-30,22.4694
2022-08-31,22.3531
2022-09-01,22.1004
2022-09-02,21.8597
2022-09-03,21.8597
2022-09-04,21.8597
2022-09-05,21.8597
2022-09-06,21.6431
2022-09-07,21.9078
2022-09-08,21.7554
2022-09-09,22.2367
2022-09-10,22.2367
2022-09-11,22.2367
2022-09-12,22.3089
2022-09-13,21.8517
2022-09-14,21.5709
2022-09-15,21.4265
2022-09-16,21.1417
2022-09-17,21.1417
2022-09-18,21.1417
2022-09-19,21.4586
2022-09-20,21.2981
2022-09-21,21.1818
2022-09-22,20.9131
2022-09-23,20.54
2022-09-24,20.54
2022-09-25,20.54
2022-09-26,20.2111
2022-09-27,20.1229
2022-09-28,20.2673
2022-09-29,20.1469
2022-09-30,19.498
2022-10-01,19.498
2022-10-02,19.498
2022-10-03,19.9332
2022-10-04,20.6946
2022-10-05,20.5509
2022-10-06,20.4188
2022-10-07,20.2246
2022-10-08,20.2246
2022-10-09,20.2246
2022-10-10,20.0148
2022-10-11,19.8671
2022-10-12,19.6107
2022-10-13,19.8943
2022-10-14,19.6029
2022-10-15,19.6029
2022-10-16,19.6029
2022-10-17,20.0925
2022-10-18,20.3217
2022-10-19,20.1663
2022-10-20,20.0886
2022-10-21,20.1935
2022-10-22,20.1935
2022-10-23,20.1935
2022-10-24,20.1974
2022-10-25,20.5043
2022-10-26,20.6053
2022-10-27,20.6675
2022-10-28,20.9744
2022-10-29,20.9744
2022-10-30,20.9744
2022-10-31,20.9044
2022-11-01,20.92
2022-11-02,20.3605
2022-11-03,20.2356
2022-11-04,21.1023
2022-11-05,21.1023
2022-11-06,21.1023
2022-11-07,21.801
2022-11-08,21.7932
2022-11-09,21.5278
2022-11-10,22.4647
2022-11-11,22.4998
2022-11-12,22.4998
2022-11-13,22.4998
2022-11-14,22.0821
2022-11-15,22.3475
2022-11-16,22.0313
2022-11-17,22.3241
2022-11-18,22.5623
2022-11-19,22.5623
2022-11-20,22.5623
2022-11-21,22.6403
2022-11-22,22.3866
2022-11-23,21.2467
2022-11-24,21.2467
2022-11-25,21.516
2022-11-26,21.516
2022-11-27,21.516
2022-11-28,21.1764
2022-11-29,21.2037
2022-11-30,21.6722
2022-12-01,21.9064
2022-12-02,22.2656
2022-12-03,22.2656
2022-12-04,22.2656
2022-12-05,22.0196
2022-12-06,21.5863
2022-12-07,21.6449
2022-12-08,21.7815
2022-12-09,21.5629
2022-12-10,21.5629
2022-12-11,21.5629
2022-12-12,21.7386
2022-12-13,21.7854
2022-12-14,21.6097
2022-12-15,21.2428
2022-12-16,32.4973
2022-12-17,32.4973
2022-12-18,32.4973
2022-12-19,32.2969
2022-12-20,32.2695
2022-12-21,32.4023
2022-12-22,32.4374
2022-12-23,32.4413
2022-12-24,32.4413
2022-12-25,32.4413
2022-12-26,32.4413
2022-12-27,32.3789
2022-12-28,32.3242
2022-12-29,32.3945
2022-12-30,560.8235
2022-12-31,560.8235
2023-01-01,560.8235
2023-01-02,560.8235
2023-01-03,557.6366
2023-01-04,555.8059
2023-01-05,555.1956
2023-01-06,555.8737
2023-01-07,555.8737
2023-01-08,555.8737
2023-01-09,555.5347
2023-01-10,555.5347
2023-01-11,558.1791
2023-01-12,557.5688
2023-01-13,557.0264
2023-01-14,557.0264
2023-01-15,557.0264
2023-01-16,557.0264
2023-01-17,557.501
2023-01-18,557.501
2023-01-19,557.5688
2023-01-20,557.9079
2023-01-21,557.9079
2023-01-22,557.9079
2023-01-23,557.84
2023-01-24,557.9079
2023-01-25,557.5688
2023-01-26,558.6537
2023-01-27,557.9757
2023-01-28,557.9757
2023-01-29,557.9757
2023-01-30,558.3825
2023-01-31,560.3488
2023-02-01,561.0947
2023-02-02,560.8913
2023-02-03,559.942
2023-02-04,559.942
2023-02-05,559.942
2023-02-06,559.8742
2023-02-07,560.281
2023-02-08,560.4166
2023-02-09,559.1283
2023-02-10,559.5352
2023-02-11,559.5352
2023-02-12,559.5352
2023-02-13,561.0947
2023-02-14,561.7049
2023-02-15,559.3318
2023-02-16,559.1961
2023-02-17,559.1961
2023-02-18,559.1961
2023-02-19,559.1961
2023-02-20,559.1961
2023-02-21,558.7215
2023-02-22,559.0328
2023-02-23,559.1007
2023-02-24,559.3724
2023-02-25,559.3724
2023-02-26,559.3724
2023-02-27,559.712
2023-02-28,559.7799
2023-03-01,559.5762
2023-03-02,558.082
2023-03-03,558.4216
2023-03-04,558.4216
2023-03-05,558.4216
2023-03-06,558.2178
2023-03-07,557.6745
2023-03-08,557.0632
2023-03-09,556.0444
