,WERN US Equity
2020-05-24,15.5825
2020-05-25,15.5825
2020-05-26,15.5361
2020-05-27,15.6985
2020-05-28,16.0232
2020-05-29,16.222
2020-05-30,16.222
2020-05-31,16.222
2020-06-01,15.8443
2020-06-02,15.6952
2020-06-03,15.2765
2020-06-04,14.8789
2020-06-05,14.9021
2020-06-06,14.9021
2020-06-07,14.9021
2020-06-08,14.8226
2020-06-09,14.6536
2020-06-10,15.1539
2020-06-11,14.2443
2020-06-12,14.1201
2020-06-13,14.1201
2020-06-14,14.1201
2020-06-15,14.7696
2020-06-16,14.7596
2020-06-17,15.1705
2020-06-18,15.3097
2020-06-19,14.8756
2020-06-20,14.8756
2020-06-21,14.8756
2020-06-22,14.9352
2020-06-23,15.1241
2020-06-24,14.9054
2020-06-25,14.8027
2020-06-26,15.0545
2020-06-27,15.0545
2020-06-28,15.0545
2020-06-29,15.0545
2020-06-30,15.4179
2020-07-01,14.8832
2020-07-02,15.0024
2020-07-03,15.0024
2020-07-04,15.0024
2020-07-05,15.0024
2020-07-06,15.2817
2020-07-07,15.6801
2020-07-08,15.8163
2020-07-09,15.7074
2020-07-10,15.6052
2020-07-11,15.6052
2020-07-12,15.6052
2020-07-13,14.9479
2020-07-14,15.2646
2020-07-15,15.343
2020-07-16,15.5201
2020-07-17,15.9968
2020-07-18,15.9968
2020-07-19,15.9968
2020-07-20,15.973
2020-07-21,15.8708
2020-07-22,15.6563
2020-07-23,15.5643
2020-07-24,15.629
2020-07-25,15.629
2020-07-26,15.629
2020-07-27,15.5218
2020-07-28,15.1012
2020-07-29,15.3804
2020-07-30,15.755
2020-07-31,15.5728
2020-08-01,15.5728
2020-08-02,15.5728
2020-08-03,15.486
2020-08-04,15.4077
2020-08-05,14.9479
2020-08-06,14.8764
2020-08-07,15.1863
2020-08-08,15.1863
2020-08-09,15.1863
2020-08-10,15.4826
2020-08-11,15.7942
2020-08-12,16.0956
2020-08-13,15.7244
2020-08-14,15.7687
2020-08-15,15.7687
2020-08-16,15.7687
2020-08-17,15.8027
2020-08-18,15.8402
2020-08-19,16.0105
2020-08-20,16.1552
2020-08-21,16.5417
2020-08-22,16.5417
2020-08-23,16.5417
2020-08-24,16.4532
2020-08-25,16.368
2020-08-26,16.6201
2020-08-27,16.6098
2020-08-28,16.5247
2020-08-29,16.5247
2020-08-30,16.5247
2020-08-31,16.2625
2020-09-01,16.3033
2020-09-02,16.082
2020-09-03,16.0445
2020-09-04,16.1535
2020-09-05,16.1535
2020-09-06,16.1535
2020-09-07,16.1535
2020-09-08,16.1297
2020-09-09,16.4532
2020-09-10,16.3238
2020-09-11,16.0649
2020-09-12,16.0649
2020-09-13,16.0649
2020-09-14,15.3702
2020-09-15,15.9832
2020-09-16,15.578
2020-09-17,15.6222
2020-09-18,15.2204
2020-09-19,15.2204
2020-09-20,15.2204
2020-09-21,15.108
2020-09-22,14.9547
2020-09-23,15.0671
2020-09-24,15.1965
2020-09-25,15.1386
2020-09-26,15.1386
2020-09-27,15.1386
2020-09-28,15.3838
2020-09-29,15.217
2020-09-30,14.3956
2020-10-01,14.4217
2020-10-02,14.709
2020-10-03,14.709
2020-10-04,14.709
2020-10-05,14.8722
2020-10-06,14.7351
2020-10-07,14.8527
2020-10-08,15.0714
2020-10-09,14.918
2020-10-10,14.918
2020-10-11,14.918
2020-10-12,14.8559
2020-10-13,14.8135
2020-10-14,14.7874
2020-10-15,15.264
2020-10-16,14.7155
2020-10-17,14.7155
2020-10-18,14.7155
2020-10-19,14.1442
2020-10-20,14.2389
2020-10-21,14.1932
2020-10-22,14.3107
2020-10-23,14.1115
2020-10-24,14.1115
2020-10-25,14.1115
2020-10-26,13.8569
2020-10-27,13.6773
2020-10-28,13.7002
2020-10-29,13.2498
2020-10-30,13.0996
2020-10-31,13.0996
2020-11-01,13.0996
2020-11-02,13.1845
2020-11-03,13.4914
2020-11-04,13.1878
2020-11-05,13.3281
2020-11-06,13.3053
2020-11-07,13.3053
2020-11-08,13.3053
2020-11-09,13.4457
2020-11-10,14.0432
2020-11-11,14.0105
2020-11-12,13.8538
2020-11-13,14.0725
2020-11-14,14.0725
2020-11-15,14.0725
2020-11-16,14.3892
2020-11-17,14.4611
2020-11-18,14.3403
2020-11-19,14.2227
2020-11-20,14.0725
2020-11-21,14.0725
2020-11-22,14.0725
2020-11-23,13.8505
2020-11-24,14.0725
2020-11-25,13.8146
2020-11-26,13.8146
2020-11-27,13.8211
2020-11-28,13.8211
2020-11-29,13.8211
2020-11-30,13.7428
2020-12-01,13.8669
2020-12-02,13.7461
2020-12-03,13.6938
2020-12-04,13.6187
2020-12-05,13.6187
2020-12-06,13.6187
2020-12-07,13.6579
2020-12-08,13.7036
2020-12-09,13.7722
2020-12-10,13.7199
2020-12-11,13.7558
2020-12-12,13.7558
2020-12-13,13.7558
2020-12-14,13.5828
2020-12-15,13.6579
2020-12-16,13.6024
2020-12-17,13.6416
2020-12-18,13.7787
2020-12-19,13.7787
2020-12-20,13.7787
2020-12-21,13.7722
2020-12-22,13.6873
2020-12-23,13.635
2020-12-24,13.5991
2020-12-25,13.5991
2020-12-26,13.5991
2020-12-27,13.5991
2020-12-28,13.6481
2020-12-29,13.6383
2020-12-30,13.5665
2020-12-31,12.7114
2021-01-01,12.7114
2021-01-02,12.7114
2021-01-03,12.7114
2021-01-04,12.5838
2021-01-05,12.7236
2021-01-06,13.4071
2021-01-07,13.5773
2021-01-08,13.6289
2021-01-09,13.6289
2021-01-10,13.6289
2021-01-11,13.2704
2021-01-12,13.477
2021-01-13,13.4375
2021-01-14,13.6168
2021-01-15,13.5378
2021-01-16,13.5378
2021-01-17,13.5378
2021-01-18,13.5378
2021-01-19,13.635
2021-01-20,13.7504
2021-01-21,13.7474
2021-01-22,13.8461
2021-01-23,13.8461
2021-01-24,13.8461
2021-01-25,14.1727
2021-01-26,13.951
2021-01-27,13.4618
2021-01-28,12.9453
2021-01-29,12.7175
2021-01-30,12.7175
2021-01-31,12.7175
2021-02-01,12.9575
2021-02-02,13.1823
2021-02-03,12.9712
2021-02-04,13.0486
2021-02-05,13.036
2021-02-06,13.036
2021-02-07,13.036
2021-02-08,13.0181
2021-02-09,13.475
2021-02-10,13.5348
2021-02-11,13.3436
2021-02-12,13.5617
2021-02-13,13.5617
2021-02-14,13.5617
2021-02-15,13.5617
2021-02-16,13.4512
2021-02-17,13.4302
2021-02-18,13.7379
2021-02-19,13.7917
2021-02-20,13.7917
2021-02-21,13.7917
2021-02-22,13.6572
2021-02-23,13.6393
2021-02-24,13.8305
2021-02-25,13.7318
2021-02-26,13.6301
2021-02-27,13.6301
2021-02-28,13.6301
2021-03-01,14.0577
2021-03-02,14.1803
2021-03-03,14.5272
2021-03-04,14.4001
2021-03-05,14.5302
2021-03-06,14.5302
2021-03-07,14.5302
2021-03-08,14.4525
2021-03-09,14.5691
2021-03-10,14.4614
2021-03-11,14.8068
2021-03-12,14.9518
2021-03-13,14.9518
2021-03-14,14.9518
2021-03-15,14.7066
2021-03-16,14.6169
2021-03-17,14.578
2021-03-18,14.8771
2021-03-19,14.7515
2021-03-20,14.7515
2021-03-21,14.7515
2021-03-22,14.5093
2021-03-23,14.2671
2021-03-24,14.2521
2021-03-25,14.3717
2021-03-26,14.889
2021-03-27,14.889
2021-03-28,14.889
2021-03-29,14.8591
2021-03-30,15.1611
2021-03-31,12.7871
2021-04-01,12.9053
2021-04-02,12.9053
2021-04-03,12.9053
2021-04-04,12.9053
2021-04-05,13.0722
2021-04-06,12.958
2021-04-07,13.0354
2021-04-08,12.9935
2021-04-09,13.0276
2021-04-10,13.0276
2021-04-11,13.0276
2021-04-12,13.0696
2021-04-13,13.0486
2021-04-14,12.9672
2021-04-15,13.0591
2021-04-16,13.0144
2021-04-17,13.0144
2021-04-18,13.0144
2021-04-19,13.0118
2021-04-20,12.9961
2021-04-21,12.4949
2021-04-22,12.4319
2021-04-23,12.3086
2021-04-24,12.3086
2021-04-25,12.3086
2021-04-26,12.1827
2021-04-27,12.083
2021-04-28,12.1144
2021-04-29,12.6314
2021-04-30,12.5238
2021-05-01,12.5238
2021-05-02,12.5238
2021-05-03,12.7678
2021-05-04,12.8623
2021-05-05,12.941
2021-05-06,12.9489
2021-05-07,13.0459
2021-05-08,13.0459
2021-05-09,13.0459
2021-05-10,13.227
2021-05-11,12.9226
2021-05-12,12.7442
2021-05-13,13.101
2021-05-14,13.1115
2021-05-15,13.1115
2021-05-16,13.1115
2021-05-17,13.1404
2021-05-18,13.1509
2021-05-19,13.1378
2021-05-20,13.0223
2021-05-21,13.1247
2021-05-22,13.1247
2021-05-23,13.1247
2021-05-24,13.1247
2021-05-25,12.8334
2021-05-26,12.9541
2021-05-27,13.0118
2021-05-28,12.9856
2021-05-29,12.9856
2021-05-30,12.9856
2021-05-31,12.9856
2021-06-01,12.9489
2021-06-02,12.6681
2021-06-03,12.6576
2021-06-04,12.4005
2021-06-05,12.4005
2021-06-06,12.4005
2021-06-07,12.348
2021-06-08,12.4372
2021-06-09,12.39
2021-06-10,12.1564
2021-06-11,12.2876
2021-06-12,12.2876
2021-06-13,12.2876
2021-06-14,12.1197
2021-06-15,12.2614
2021-06-16,12.1486
2021-06-17,11.8626
2021-06-18,11.587
2021-06-19,11.587
2021-06-20,11.587
2021-06-21,11.8573
2021-06-22,12.0935
2021-06-23,12.02
2021-06-24,12.0331
2021-06-25,12.0935
2021-06-26,12.0935
2021-06-27,12.0935
2021-06-28,12.0384
2021-06-29,12.0856
2021-06-30,11.1071
2021-07-01,11.1551
2021-07-02,11.1239
2021-07-03,11.1239
2021-07-04,11.1239
2021-07-05,11.1239
2021-07-06,11.0399
2021-07-07,11.1791
2021-07-08,10.9751
2021-07-09,11.0783
2021-07-10,11.0783
2021-07-11,11.0783
2021-07-12,11.1335
2021-07-13,11.2392
2021-07-14,11.412
2021-07-15,11.4192
2021-07-16,11.2055
2021-07-17,11.2055
2021-07-18,11.2055
2021-07-19,10.9775
2021-07-20,11.1647
2021-07-21,10.9895
2021-07-22,10.9342
2021-07-23,11.1575
2021-07-24,11.1575
2021-07-25,11.1575
2021-07-26,11.1383
2021-07-27,11.1023
2021-07-28,11.1311
2021-07-29,11.4744
2021-07-30,11.395
2021-07-31,11.395
2021-08-01,11.395
2021-08-02,11.2197
2021-08-03,11.4647
2021-08-04,11.263
2021-08-05,11.2341
2021-08-06,11.3062
2021-08-07,11.3062
2021-08-08,11.3062
2021-08-09,11.1021
2021-08-10,11.1501
2021-08-11,11.3566
2021-08-12,11.3566
2021-08-13,11.5007
2021-08-14,11.5007
2021-08-15,11.5007
2021-08-16,11.4983
2021-08-17,11.5175
2021-08-18,11.4335
2021-08-19,11.4287
2021-08-20,11.6064
2021-08-21,11.6064
2021-08-22,11.6064
2021-08-23,11.6904
2021-08-24,11.6688
2021-08-25,11.604
2021-08-26,11.6136
2021-08-27,11.8729
2021-08-28,11.8729
2021-08-29,11.8729
2021-08-30,12.0362
2021-08-31,11.7432
2021-09-01,11.8825
2021-09-02,11.8705
2021-09-03,11.8225
2021-09-04,11.8225
2021-09-05,11.8225
2021-09-06,11.8225
2021-09-07,11.8225
2021-09-08,11.8585
2021-09-09,11.7192
2021-09-10,11.7336
2021-09-11,11.7336
2021-09-12,11.7336
2021-09-13,11.6712
2021-09-14,11.4551
2021-09-15,11.664
2021-09-16,11.5679
2021-09-17,11.4719
2021-09-18,11.4719
2021-09-19,11.4719
2021-09-20,11.5151
2021-09-21,11.6448
2021-09-22,11.5559
2021-09-23,11.4214
2021-09-24,11.4743
2021-09-25,11.4743
2021-09-26,11.4743
2021-09-27,11.6016
2021-09-28,11.5031
2021-09-29,11.3446
2021-09-30,11.5114
2021-10-01,11.4067
2021-10-02,11.4067
2021-10-03,11.4067
2021-10-04,11.3695
2021-10-05,11.5067
2021-10-06,11.5625
2021-10-07,11.4114
2021-10-08,11.116
2021-10-09,11.116
2021-10-10,11.116
2021-10-11,11.016
2021-10-12,11.1951
2021-10-13,11.1253
2021-10-14,11.4253
2021-10-15,11.4742
2021-10-16,11.4742
2021-10-17,11.4742
2021-10-18,11.637
2021-10-19,11.7556
2021-10-20,11.8718
2021-10-21,12.1346
2021-10-22,12.1276
2021-10-23,12.1276
2021-10-24,12.1276
2021-10-25,12.1137
2021-10-26,12.0835
2021-10-27,12.0625
2021-10-28,12.3509
2021-10-29,11.593
2021-10-30,11.593
2021-10-31,11.593
2021-11-01,11.68
2021-11-02,11.6961
2021-11-03,11.9021
2021-11-04,11.7899
2021-11-05,11.7052
2021-11-06,11.7052
2021-11-07,11.7052
2021-11-08,11.7121
2021-11-09,11.8403
2021-11-10,11.7304
2021-11-11,11.8334
2021-11-12,11.9891
2021-11-13,11.9891
2021-11-14,11.9891
2021-11-15,12.0029
2021-11-16,12.0853
2021-11-17,12.0533
2021-11-18,11.7556
2021-11-19,11.7785
2021-11-20,11.7785
2021-11-21,11.7785
2021-11-22,11.8105
2021-11-23,11.9365
2021-11-24,11.8861
2021-11-25,11.8861
2021-11-26,11.6182
2021-11-27,11.6182
2021-11-28,11.6182
2021-11-29,11.6068
2021-11-30,11.5449
2021-12-01,11.2381
2021-12-02,11.4694
2021-12-03,11.7029
2021-12-04,11.7029
2021-12-05,11.7029
2021-12-06,11.8472
2021-12-07,11.8037
2021-12-08,11.6709
2021-12-09,11.719
2021-12-10,11.7625
2021-12-11,11.7625
2021-12-12,11.7625
2021-12-13,12.0006
2021-12-14,11.9823
2021-12-15,11.9342
2021-12-16,11.7625
2021-12-17,11.593
2021-12-18,11.593
2021-12-19,11.593
2021-12-20,11.5449
2021-12-21,11.5907
2021-12-22,11.5495
2021-12-23,11.7922
2021-12-24,11.7922
2021-12-25,11.7922
2021-12-26,11.7922
2021-12-27,12.0876
2021-12-28,12.1403
2021-12-29,12.2227
2021-12-30,12.1311
2021-12-31,11.7138
2022-01-01,11.7138
2022-01-02,11.7138
2022-01-03,11.6209
2022-01-04,11.8737
2022-01-05,11.6966
2022-01-06,11.4265
2022-01-07,11.3552
2022-01-08,11.3552
2022-01-09,11.3552
2022-01-10,11.3444
2022-01-11,11.3379
2022-01-12,11.3055
2022-01-13,11.3854
2022-01-14,11.4524
2022-01-15,11.4524
2022-01-16,11.4524
2022-01-17,11.4524
2022-01-18,11.5323
2022-01-19,11.4329
2022-01-20,11.1823
2022-01-21,11.1088
2022-01-22,11.1088
2022-01-23,11.1088
2022-01-24,11.366
2022-01-25,11.0246
2022-01-26,10.7869
2022-01-27,10.7458
2022-01-28,10.869
2022-01-29,10.869
2022-01-30,10.869
2022-01-31,11.0505
2022-02-01,11.0159
2022-02-02,11.0656
2022-02-03,11.1729
2022-02-04,11.0807
2022-02-05,11.0807
2022-02-06,11.0807
2022-02-07,11.0302
2022-02-08,11.0258
2022-02-09,11.0763
2022-02-10,10.8963
2022-02-11,10.9797
2022-02-12,10.9797
2022-02-13,10.9797
2022-02-14,10.9139
2022-02-15,10.8459
2022-02-16,10.7976
2022-02-17,10.7866
2022-02-18,10.9249
2022-02-19,10.9249
2022-02-20,10.9249
2022-02-21,10.9249
2022-02-22,10.7866
2022-02-23,10.7054
2022-02-24,10.8503
2022-02-25,10.9775
2022-02-26,10.9775
2022-02-27,10.9775
2022-02-28,10.6545
2022-03-01,10.7693
2022-03-02,10.9713
2022-03-03,10.9203
2022-03-04,10.9245
2022-03-05,10.9245
2022-03-06,10.9245
2022-03-07,10.7141
2022-03-08,10.4781
2022-03-09,10.5504
2022-03-10,10.4335
2022-03-11,10.3739
2022-03-12,10.3739
2022-03-13,10.3739
2022-03-14,10.459
2022-03-15,10.4675
2022-03-16,10.8097
2022-03-17,10.6397
2022-03-18,10.6779
2022-03-19,10.6779
2022-03-20,10.6779
2022-03-21,10.5568
2022-03-22,10.5121
2022-03-23,10.3739
2022-03-24,10.3506
2022-03-25,10.3591
2022-03-26,10.3591
2022-03-27,10.3591
2022-03-28,10.3824
2022-03-29,10.4738
2022-03-30,10.3867
2022-03-31,9.2919
2022-04-01,8.683
2022-04-02,8.683
2022-04-03,8.683
2022-04-04,8.5936
2022-04-05,8.5464
2022-04-06,8.5778
2022-04-07,8.6073
2022-04-08,8.5916
2022-04-09,8.5916
2022-04-10,8.5916
2022-04-11,8.4755
2022-04-12,8.4165
2022-04-13,8.5621
2022-04-14,8.4578
2022-04-15,8.4578
2022-04-16,8.4578
2022-04-17,8.4578
2022-04-18,8.385
2022-04-19,8.686
2022-04-20,8.7903
2022-04-21,8.7686
2022-04-22,8.7549
2022-04-23,8.7549
2022-04-24,8.7549
2022-04-25,8.926
2022-04-26,8.804
2022-04-27,8.7981
2022-04-28,9.0362
2022-04-29,8.9299
2022-04-30,8.9299
2022-05-01,8.9299
2022-05-02,8.924
2022-05-03,9.0086
2022-05-04,9.4867
2022-05-05,9.4788
2022-05-06,9.4906
2022-05-07,9.4906
2022-05-08,9.4906
2022-05-09,9.5594
2022-05-10,9.4965
2022-05-11,9.3549
2022-05-12,9.404
2022-05-13,9.347
2022-05-14,9.347
2022-05-15,9.347
2022-05-16,9.1031
2022-05-17,9.1955
2022-05-18,8.5109
2022-05-19,8.5621
2022-05-20,8.7647
2022-05-21,8.7647
2022-05-22,8.7647
2022-05-23,8.9752
2022-05-24,8.987
2022-05-25,9.1601
2022-05-26,9.1463
2022-05-27,9.1542
2022-05-28,9.1542
2022-05-29,9.1542
2022-05-30,9.1542
2022-05-31,9.1149
2022-06-01,9.1503
2022-06-02,9.2349
2022-06-03,9.1995
2022-06-04,9.1995
2022-06-05,9.1995
2022-06-06,9.3627
2022-06-07,9.1227
2022-06-08,8.9457
2022-06-09,8.9319
2022-06-10,8.869
2022-06-11,8.869
2022-06-12,8.869
2022-06-13,8.7785
2022-06-14,8.7057
2022-06-15,8.8375
2022-06-16,8.5818
2022-06-17,8.45
2022-06-18,8.45
2022-06-19,8.45
2022-06-20,8.45
2022-06-21,8.5149
2022-06-22,8.4441
2022-06-23,8.5601
2022-06-24,8.6604
2022-06-25,8.6604
2022-06-26,8.6604
2022-06-27,8.7942
2022-06-28,8.6388
2022-06-29,8.6565
2022-06-30,9.0343
2022-07-01,9.1016
2022-07-02,9.1016
2022-07-03,9.1016
2022-07-04,9.1016
2022-07-05,9.1055
2022-07-06,9.0759
2022-07-07,9.2717
2022-07-08,9.2321
2022-07-09,9.2321
2022-07-10,9.2321
2022-07-11,9.2459
2022-07-12,9.244
2022-07-13,9.2123
2022-07-14,9.1649
2022-07-15,9.2598
2022-07-16,9.2598
2022-07-17,9.2598
2022-07-18,9.2697
2022-07-19,9.6118
2022-07-20,9.6316
2022-07-21,9.6613
2022-07-22,9.596
2022-07-23,9.596
2022-07-24,9.596
2022-07-25,9.5466
2022-07-26,9.5486
2022-07-27,9.5782
2022-07-28,10.0569
2022-07-29,10.1063
2022-07-30,10.1063
2022-07-31,10.1063
2022-08-01,9.9085
2022-08-02,9.7068
2022-08-03,9.8294
2022-08-04,9.4299
2022-08-05,9.5475
2022-08-06,9.5475
2022-08-07,9.5475
2022-08-08,9.517
2022-08-09,9.3281
2022-08-10,9.5305
2022-08-11,9.7002
2022-08-12,9.8004
2022-08-13,9.8004
2022-08-14,9.8004
2022-08-15,9.7387
2022-08-16,10.0568
2022-08-17,9.8621
2022-08-18,9.8409
2022-08-19,9.7657
2022-08-20,9.7657
2022-08-21,9.7657
2022-08-22,9.598
2022-08-23,9.6153
2022-08-24,9.5768
2022-08-25,9.6539
2022-08-26,9.4129
2022-08-27,9.4129
2022-08-28,9.4129
2022-08-29,9.3126
2022-08-30,9.3396
2022-08-31,9.0832
2022-09-01,9.1507
2022-09-02,9.0234
2022-09-03,9.0234
2022-09-04,9.0234
2022-09-05,9.0234
2022-09-06,8.9077
2022-09-07,9.0755
2022-09-08,8.9656
2022-09-09,9.1565
2022-09-10,9.1565
2022-09-11,9.1565
2022-09-12,9.2374
2022-09-13,9.0446
2022-09-14,9.114
2022-09-15,9.0119
2022-09-16,8.8634
2022-09-17,8.8634
2022-09-18,8.8634
2022-09-19,8.9772
2022-09-20,8.8287
2022-09-21,8.8422
2022-09-22,8.7901
2022-09-23,8.7882
2022-09-24,8.7882
2022-09-25,8.7882
2022-09-26,8.8326
2022-09-27,8.8557
2022-09-28,9.0234
2022-09-29,8.9
2022-09-30,8.7
2022-10-01,8.7
2022-10-02,8.7
2022-10-03,8.9202
2022-10-04,9.0588
2022-10-05,8.9601
2022-10-06,8.9753
2022-10-07,8.7588
2022-10-08,8.7588
2022-10-09,8.7588
2022-10-10,8.8993
2022-10-11,8.9506
2022-10-12,9.0911
2022-10-13,9.1329
2022-10-14,8.9544
2022-10-15,8.9544
2022-10-16,8.9544
2022-10-17,8.9981
2022-10-18,9.0398
2022-10-19,8.9145
2022-10-20,8.6373
2022-10-21,8.6601
2022-10-22,8.6601
2022-10-23,8.6601
2022-10-24,8.7873
2022-10-25,8.8196
2022-10-26,8.9354
2022-10-27,8.8329
2022-10-28,8.9164
2022-10-29,8.9164
2022-10-30,8.9164
2022-10-31,9.0038
2022-11-01,9.1367
2022-11-02,8.8234
2022-11-03,8.6113
2022-11-04,8.8649
2022-11-05,8.8649
2022-11-06,8.8649
2022-11-07,9.0938
2022-11-08,9.0144
2022-11-09,8.8081
2022-11-10,9.2339
2022-11-11,9.3417
2022-11-12,9.3417
2022-11-13,9.3417
2022-11-14,9.355
2022-11-15,9.6937
2022-11-16,9.4742
2022-11-17,9.5499
2022-11-18,9.7391
2022-11-19,9.7391
2022-11-20,9.7391
2022-11-21,9.6899
2022-11-22,9.6521
2022-11-23,9.6653
2022-11-24,9.6653
2022-11-25,9.7334
2022-11-26,9.7334
2022-11-27,9.7334
2022-11-28,9.6521
2022-11-29,9.7694
2022-11-30,9.8829
2022-12-01,9.8886
2022-12-02,9.9529
2022-12-03,9.9529
2022-12-04,9.9529
2022-12-05,9.811
2022-12-06,9.8072
2022-12-07,9.7637
2022-12-08,9.6937
2022-12-09,9.6804
2022-12-10,9.6804
2022-12-11,9.6804
2022-12-12,9.864
2022-12-13,9.8734
2022-12-14,9.898
2022-12-15,9.5612
2022-12-16,9.3871
2022-12-17,9.3871
2022-12-18,9.3871
2022-12-19,9.372
2022-12-20,9.143
2022-12-21,9.3436
2022-12-22,9.3398
2022-12-23,9.425
2022-12-24,9.425
2022-12-25,9.425
2022-12-26,9.425
2022-12-27,9.3493
2022-12-28,9.196
2022-12-29,9.2604
2022-12-30,9.9114
2022-12-31,9.9114
2023-01-01,9.9114
2023-01-02,9.9114
2023-01-03,9.9953
2023-01-04,10.241
2023-01-05,10.1552
2023-01-06,10.4828
2023-01-07,10.4828
2023-01-08,10.4828
2023-01-09,10.4926
2023-01-10,10.4282
2023-01-11,10.5296
2023-01-12,10.5394
2023-01-13,10.477
2023-01-14,10.477
2023-01-15,10.477
2023-01-16,10.477
2023-01-17,10.6837
2023-01-18,10.8417
2023-01-19,10.7364
2023-01-20,10.8573
2023-01-21,10.8573
2023-01-22,10.8573
2023-01-23,11.023
2023-01-24,10.986
2023-01-25,11.0679
2023-01-26,10.9938
2023-01-27,11.3058
2023-01-28,11.3058
2023-01-29,11.3058
2023-01-30,11.0464
2023-01-31,11.22
2023-02-01,11.5048
2023-02-02,11.7037
2023-02-03,11.5633
2023-02-04,11.5633
2023-02-05,11.5633
2023-02-06,11.5204
2023-02-07,11.6413
2023-02-08,11.4045
2023-02-09,11.1977
2023-02-10,11.1372
2023-02-11,11.1372
2023-02-12,11.1372
2023-02-13,11.1762
2023-02-14,11.264
2023-02-15,11.2387
2023-02-16,11.1801
2023-02-17,11.2445
2023-02-18,11.2445
2023-02-19,11.2445
2023-02-20,11.2445
2023-02-21,11.1021
2023-02-22,11.1353
2023-02-23,11.2231
2023-02-24,11.1918
2023-02-25,11.1918
2023-02-26,11.1918
2023-02-27,11.178
2023-02-28,11.1253
2023-03-01,11.0902
2023-03-02,11.2483
2023-03-03,11.2932
2023-03-04,11.2932
2023-03-05,11.2932
2023-03-06,11.219
2023-03-07,11.2346
2023-03-08,11.2522
2023-03-09,11.1448
2023-03-10,10.9301
2023-03-11,10.9301
2023-03-12,10.9301
2023-03-13,10.6823
2023-03-14,10.6237
2023-03-15,10.6667
2023-03-16,10.7779
2023-03-17,10.4696
2023-03-18,10.4696
2023-03-19,10.4696
