,VCTR US Equity
2020-06-22,11.3695
2020-06-23,11.2183
2020-06-24,11.1833
2020-06-25,11.1678
2020-06-26,11.1407
2020-06-27,11.1407
2020-06-28,11.1407
2020-06-29,11.2415
2020-06-30,9.1396
2020-07-01,9.1806
2020-07-02,9.2689
2020-07-03,9.2689
2020-07-04,9.2689
2020-07-05,9.2689
2020-07-06,9.3982
2020-07-07,9.3225
2020-07-08,9.4077
2020-07-09,9.3572
2020-07-10,9.6316
2020-07-11,9.6316
2020-07-12,9.6316
2020-07-13,9.3225
2020-07-14,9.477
2020-07-15,9.6915
2020-07-16,9.7325
2020-07-17,9.7167
2020-07-18,9.7167
2020-07-19,9.7167
2020-07-20,9.8618
2020-07-21,9.7766
2020-07-22,9.8302
2020-07-23,9.7325
2020-07-24,9.6599
2020-07-25,9.6599
2020-07-26,9.6599
2020-07-27,9.6946
2020-07-28,9.6694
2020-07-29,9.5874
2020-07-30,9.4676
2020-07-31,9.3162
2020-08-01,9.3162
2020-08-02,9.3162
2020-08-03,9.4707
2020-08-04,9.4486
2020-08-05,9.4013
2020-08-06,9.466
2020-08-07,9.5955
2020-08-08,9.5955
2020-08-09,9.5955
2020-08-10,9.6332
2020-08-11,9.6552
2020-08-12,9.5516
2020-08-13,9.4889
2020-08-14,9.4889
2020-08-15,9.4889
2020-08-16,9.4889
2020-08-17,9.3382
2020-08-18,9.2378
2020-08-19,9.197
2020-08-20,9.2065
2020-08-21,9.1751
2020-08-22,9.1751
2020-08-23,9.1751
2020-08-24,9.1437
2020-08-25,9.1123
2020-08-26,9.0778
2020-08-27,9.037
2020-08-28,9.0496
2020-08-29,9.0496
2020-08-30,9.0496
2020-08-31,9.1751
2020-09-01,9.2441
2020-09-02,9.4136
2020-09-03,9.3759
2020-09-04,9.332
2020-09-05,9.332
2020-09-06,9.332
2020-09-07,9.332
2020-09-08,9.2284
2020-09-09,9.1186
2020-09-10,8.877
2020-09-11,8.9178
2020-09-12,8.9178
2020-09-13,8.9178
2020-09-14,9.037
2020-09-15,8.9837
2020-09-16,8.9649
2020-09-17,8.9586
2020-09-18,8.946
2020-09-19,8.946
2020-09-20,8.946
2020-09-21,8.8613
2020-09-22,8.8582
2020-09-23,8.7546
2020-09-24,8.8331
2020-09-25,8.855
2020-09-26,8.855
2020-09-27,8.855
2020-09-28,8.9931
2020-09-29,8.99
2020-09-30,7.4788
2020-10-01,7.4549
2020-10-02,7.5879
2020-10-03,7.5879
2020-10-04,7.5879
2020-10-05,7.6544
2020-10-06,7.5879
2020-10-07,7.6145
2020-10-08,7.9018
2020-10-09,7.9125
2020-10-10,7.9125
2020-10-11,7.9125
2020-10-12,8.0242
2020-10-13,8.0401
2020-10-14,8.0268
2020-10-15,8.0561
2020-10-16,8.1146
2020-10-17,8.1146
2020-10-18,8.1146
2020-10-19,8.0747
2020-10-20,8.1572
2020-10-21,8.1652
2020-10-22,8.2077
2020-10-23,8.2796
2020-10-24,8.2796
2020-10-25,8.2796
2020-10-26,8.229
2020-10-27,8.2317
2020-10-28,8.0215
2020-10-29,7.947
2020-10-30,7.8646
2020-10-31,7.8646
2020-11-01,7.8646
2020-11-02,7.838
2020-11-03,7.8566
2020-11-04,8.0082
2020-11-05,8.1994
2020-11-06,8.0678
2020-11-07,8.0678
2020-11-08,8.0678
2020-11-09,8.1952
2020-11-10,8.1182
2020-11-11,8.1448
2020-11-12,8.1846
2020-11-13,8.227
2020-11-14,8.227
2020-11-15,8.227
2020-11-16,8.3304
2020-11-17,8.2907
2020-11-18,8.3384
2020-11-19,8.0387
2020-11-20,7.8636
2020-11-21,7.8636
2020-11-22,7.8636
2020-11-23,8.0307
2020-11-24,8.3517
2020-11-25,8.4074
2020-11-26,8.4074
2020-11-27,8.3994
2020-11-28,8.3994
2020-11-29,8.3994
2020-11-30,8.4312
2020-12-01,8.6819
2020-12-02,8.7707
2020-12-03,9.0917
2020-12-04,8.9352
2020-12-05,8.9352
2020-12-06,8.9352
2020-12-07,8.853
2020-12-08,8.9723
2020-12-09,9.0864
2020-12-10,9.1182
2020-12-11,9.1951
2020-12-12,9.1951
2020-12-13,9.1951
2020-12-14,8.9511
2020-12-15,8.9644
2020-12-16,8.9219
2020-12-17,9.1182
2020-12-18,9.1315
2020-12-19,9.1315
2020-12-20,9.1315
2020-12-21,9.1156
2020-12-22,9.1103
2020-12-23,9.3463
2020-12-24,9.2959
2020-12-25,9.2959
2020-12-26,9.2959
2020-12-27,9.2959
2020-12-28,9.3516
2020-12-29,9.3331
2020-12-30,9.4657
2020-12-31,8.6898
2021-01-01,8.6898
2021-01-02,8.6898
2021-01-03,8.6898
2021-01-04,8.714
2021-01-05,8.4427
2021-01-06,8.4984
2021-01-07,8.3167
2021-01-08,8.4378
2021-01-09,8.4378
2021-01-10,8.4378
2021-01-11,8.3724
2021-01-12,8.5275
2021-01-13,8.6438
2021-01-14,8.6001
2021-01-15,8.5977
2021-01-16,8.5977
2021-01-17,8.5977
2021-01-18,8.5977
2021-01-19,8.5856
2021-01-20,8.5226
2021-01-21,8.479
2021-01-22,8.3458
2021-01-23,8.3458
2021-01-24,8.3458
2021-01-25,8.1083
2021-01-26,8.1713
2021-01-27,7.9412
2021-01-28,7.9388
2021-01-29,7.8201
2021-01-30,7.8201
2021-01-31,7.8201
2021-02-01,8.0066
2021-02-02,8.2876
2021-02-03,8.2997
2021-02-04,8.5493
2021-02-05,8.6704
2021-02-06,8.6704
2021-02-07,8.6704
2021-02-08,8.6995
2021-02-09,8.7189
2021-02-10,8.6801
2021-02-11,8.8723
2021-02-12,8.7704
2021-02-13,8.7704
2021-02-14,8.7704
2021-02-15,8.7704
2021-02-16,8.7292
2021-02-17,8.6613
2021-02-18,8.511
2021-02-19,8.5013
2021-02-20,8.5013
2021-02-21,8.5013
2021-02-22,8.6904
2021-02-23,8.5667
2021-02-24,8.6346
2021-02-25,8.494
2021-02-26,8.4382
2021-02-27,8.4382
2021-02-28,8.4382
2021-03-01,8.7486
2021-03-02,8.6565
2021-03-03,8.6225
2021-03-04,8.4116
2021-03-05,8.6298
2021-03-06,8.6298
2021-03-07,8.6298
2021-03-08,8.7413
2021-03-09,8.7438
2021-03-10,8.8262
2021-03-11,8.8432
2021-03-12,9.0081
2021-03-13,9.0081
2021-03-14,9.0081
2021-03-15,9.1884
2021-03-16,9.1544
2021-03-17,9.22
2021-03-18,9.0401
2021-03-19,9.1203
2021-03-20,9.1203
2021-03-21,9.1203
2021-03-22,8.9745
2021-03-23,8.7436
2021-03-24,8.7727
2021-03-25,8.9162
2021-03-26,9.0109
2021-03-27,9.0109
2021-03-28,9.0109
2021-03-29,8.9769
2021-03-30,8.9307
2021-03-31,8.4294
2021-04-01,8.5071
2021-04-02,8.5071
2021-04-03,8.5071
2021-04-04,8.5071
2021-04-05,8.6791
2021-04-06,8.6249
2021-04-07,8.9759
2021-04-08,8.9954
2021-04-09,9.4931
2021-04-10,9.4931
2021-04-11,9.4931
2021-04-12,9.315
2021-04-13,9.0784
2021-04-14,9.093
2021-04-15,9.1369
2021-04-16,9.1418
2021-04-17,9.1418
2021-04-18,9.1418
2021-04-19,9.3711
2021-04-20,9.2199
2021-04-21,9.2833
2021-04-22,9.3296
2021-04-23,9.4223
2021-04-24,9.4223
2021-04-25,9.4223
2021-04-26,9.3955
2021-04-27,9.3101
2021-04-28,9.2784
2021-04-29,9.2735
2021-04-30,9.1784
2021-05-01,9.1784
2021-05-02,9.1784
2021-05-03,9.2808
2021-05-04,9.2443
2021-05-05,9.2394
2021-05-06,9.3004
2021-05-07,9.4275
2021-05-08,9.4275
2021-05-09,9.4275
2021-05-10,9.4275
2021-05-11,9.2506
2021-05-12,8.8589
2021-05-13,9.0382
2021-05-14,9.378
2021-05-15,9.378
2021-05-16,9.378
2021-05-17,9.352
2021-05-18,9.4134
2021-05-19,9.2765
2021-05-20,9.3402
2021-05-21,9.4299
2021-05-22,9.4299
2021-05-23,9.4299
2021-05-24,9.4912
2021-05-25,9.3214
2021-05-26,9.3921
2021-05-27,9.4322
2021-05-28,9.4912
2021-05-29,9.4912
2021-05-30,9.4912
2021-05-31,9.4912
2021-06-01,9.5195
2021-06-02,9.4771
2021-06-03,9.5478
2021-06-04,9.4865
2021-06-05,9.4865
2021-06-06,9.4865
2021-06-07,9.4983
2021-06-08,9.6186
2021-06-09,9.6493
2021-06-10,9.5431
2021-06-11,9.5337
2021-06-12,9.5337
2021-06-13,9.5337
2021-06-14,9.4936
2021-06-15,9.562
2021-06-16,9.5644
2021-06-17,9.654
2021-06-18,9.5172
2021-06-19,9.5172
2021-06-20,9.5172
2021-06-21,9.6729
2021-06-22,9.8215
2021-06-23,9.7319
2021-06-24,9.7979
2021-06-25,10.0504
2021-06-26,10.0504
2021-06-27,10.0504
2021-06-28,9.9159
2021-06-29,9.9867
2021-06-30,8.8822
2021-07-01,9.0613
2021-07-02,9.057
2021-07-03,9.057
2021-07-04,9.057
2021-07-05,9.057
2021-07-06,9.0336
2021-07-07,9.0272
2021-07-08,8.927
2021-07-09,9.0208
2021-07-10,9.0208
2021-07-11,9.0208
2021-07-12,9.0336
2021-07-13,8.9014
2021-07-14,8.9718
2021-07-15,9.0442
2021-07-16,8.944
2021-07-17,8.944
2021-07-18,8.944
2021-07-19,8.5646
2021-07-20,8.8673
2021-07-21,8.7373
2021-07-22,8.554
2021-07-23,8.4388
2021-07-24,8.4388
2021-07-25,8.4388
2021-07-26,8.4857
2021-07-27,8.3621
2021-07-28,8.2321
2021-07-29,8.3195
2021-07-30,8.4985
2021-07-31,8.4985
2021-08-01,8.4985
2021-08-02,8.6925
2021-08-03,8.814
2021-08-04,8.7906
2021-08-05,8.863
2021-08-06,9.2545
2021-08-07,9.2545
2021-08-08,9.2545
2021-08-09,9.2567
2021-08-10,9.2888
2021-08-11,9.3315
2021-08-12,9.3273
2021-08-13,9.4898
2021-08-14,9.4898
2021-08-15,9.4898
2021-08-16,9.5412
2021-08-17,9.4813
2021-08-18,9.4406
2021-08-19,9.2995
2021-08-20,9.4321
2021-08-21,9.4321
2021-08-22,9.4321
2021-08-23,9.415
2021-08-24,9.4299
2021-08-25,9.4321
2021-08-26,9.2396
2021-08-27,9.4941
2021-08-28,9.4941
2021-08-29,9.4941
2021-08-30,9.4064
2021-08-31,9.492
2021-09-01,9.4192
2021-09-02,9.3957
2021-09-03,9.2738
2021-09-04,9.2738
2021-09-05,9.2738
2021-09-06,9.2738
2021-09-07,9.7059
2021-09-08,9.2075
2021-09-09,9.216
2021-09-10,9.1091
2021-09-11,9.1091
2021-09-12,9.1091
2021-09-13,9.2396
2021-09-14,9.2631
2021-09-15,9.3572
2021-09-16,9.3872
2021-09-17,9.5048
2021-09-18,9.5048
2021-09-19,9.5048
2021-09-20,9.1433
2021-09-21,9.1198
2021-09-22,9.0727
2021-09-23,9.2246
2021-09-24,9.1497
2021-09-25,9.1497
2021-09-26,9.1497
2021-09-27,9.2965
2021-09-28,9.382
2021-09-29,9.5125
2021-09-30,8.7409
2021-10-01,8.7389
2021-10-02,8.7389
2021-10-03,8.7389
2021-10-04,8.6482
2021-10-05,8.6119
2021-10-06,8.6885
2021-10-07,8.8255
2021-10-08,9.1057
2021-10-09,9.1057
2021-10-10,9.1057
2021-10-11,8.9465
2021-10-12,8.9485
2021-10-13,8.9787
2021-10-14,9.1399
2021-10-15,9.1157
2021-10-16,9.1157
2021-10-17,9.1157
2021-10-18,8.9525
2021-10-19,8.9727
2021-10-20,9.0895
2021-10-21,9.0633
2021-10-22,9.1319
2021-10-23,9.1319
2021-10-24,9.1319
2021-10-25,9.2024
2021-10-26,9.2205
2021-10-27,9.146
2021-10-28,9.2064
2021-10-29,9.3233
2021-10-30,9.3233
2021-10-31,9.3233
2021-11-01,9.3213
2021-11-02,9.2427
2021-11-03,9.3273
2021-11-04,9.4912
2021-11-05,10.4003
2021-11-06,10.4003
2021-11-07,10.4003
2021-11-08,10.1232
2021-11-09,10.1312
2021-11-10,9.7884
2021-11-11,9.7521
2021-11-12,9.6029
2021-11-13,9.6029
2021-11-14,9.6029
2021-11-15,9.615
2021-11-16,9.6513
2021-11-17,8.9656
2021-11-18,8.3404
2021-11-19,3.3226
2021-11-20,3.3226
2021-11-21,3.3226
2021-11-22,3.342
2021-11-23,3.3879
2021-11-24,3.385
2021-11-25,3.385
2021-11-26,3.3304
2021-11-27,3.3304
2021-11-28,3.3304
2021-11-29,8.774
2021-11-30,8.7559
2021-12-01,8.895
2021-12-02,8.9979
2021-12-03,8.7256
2021-12-04,8.7256
2021-12-05,8.7256
2021-12-06,8.6208
2021-12-07,8.7821
2021-12-08,8.9273
2021-12-09,8.6692
2021-12-10,8.651
2021-12-11,8.651
2021-12-12,8.651
2021-12-13,8.5199
2021-12-14,8.6248
2021-12-15,8.7075
2021-12-16,8.5482
2021-12-17,8.6853
2021-12-18,8.6853
2021-12-19,8.6853
2021-12-20,8.5078
2021-12-21,8.6107
2021-12-22,8.9152
2021-12-23,9.0886
2021-12-24,9.0886
2021-12-25,9.0886
2021-12-26,9.0886
2021-12-27,9.131
2021-12-28,9.139
2021-12-29,9.0826
2021-12-30,9.0301
2021-12-31,10.1133
2022-01-01,10.1133
2022-01-02,10.1133
2022-01-03,10.057
2022-01-04,10.0454
2022-01-05,9.8492
2022-01-06,9.6181
2022-01-07,9.6666
2022-01-08,9.6666
2022-01-09,9.6666
2022-01-10,9.5715
2022-01-11,9.754
2022-01-12,9.8764
2022-01-13,9.7365
2022-01-14,9.5307
2022-01-15,9.5307
2022-01-16,9.5307
2022-01-17,9.5307
2022-01-18,9.3772
2022-01-19,9.317
2022-01-20,9.3209
2022-01-21,9.1092
2022-01-22,9.1092
2022-01-23,9.1092
2022-01-24,9.0412
2022-01-25,8.9597
2022-01-26,9.0607
2022-01-27,9.0762
2022-01-28,9.2005
2022-01-29,9.2005
2022-01-30,9.2005
2022-01-31,9.3636
2022-02-01,9.5035
2022-02-02,9.5248
2022-02-03,9.3947
2022-02-04,9.5812
2022-02-05,9.5812
2022-02-06,9.5812
2022-02-07,9.6919
2022-02-08,9.756
2022-02-09,9.923
2022-02-10,9.8414
2022-02-11,9.7132
2022-02-12,9.7132
2022-02-13,9.7132
2022-02-14,9.521
2022-02-15,9.6802
2022-02-16,9.8162
2022-02-17,9.5715
2022-02-18,9.5346
2022-02-19,9.5346
2022-02-20,9.5346
2022-02-21,9.5346
2022-02-22,9.3364
2022-02-23,9.2316
2022-02-24,9.2257
2022-02-25,9.4607
2022-02-26,9.4607
2022-02-27,9.4607
2022-02-28,9.4607
2022-03-01,9.3131
2022-03-02,9.6103
2022-03-03,9.453
2022-03-04,9.1131
2022-03-05,9.1131
2022-03-06,9.1131
2022-03-07,8.7149
2022-03-08,8.7033
2022-03-09,9.0335
2022-03-10,9.0878
2022-03-11,9.1112
2022-03-12,9.1112
2022-03-13,9.1112
2022-03-14,9.2437
2022-03-15,9.326
2022-03-16,9.6985
2022-03-17,9.6848
2022-03-18,9.3378
2022-03-19,9.3378
2022-03-20,9.3378
2022-03-21,9.128
2022-03-22,9.324
2022-03-23,8.9554
2022-03-24,8.979
2022-03-25,8.9084
2022-03-26,8.9084
2022-03-27,8.9084
2022-03-28,8.8045
2022-03-29,8.9005
2022-03-30,8.8397
2022-03-31,8.449
2022-04-01,8.5028
2022-04-02,8.5028
2022-04-03,8.5028
2022-04-04,8.426
2022-04-05,8.3972
2022-04-06,8.2572
2022-04-07,8.3283
2022-04-08,8.2027
2022-04-09,8.2027
2022-04-10,8.2027
2022-04-11,8.1693
2022-04-12,8.1202
2022-04-13,8.2773
2022-04-14,8.2792
2022-04-15,8.2792
2022-04-16,8.2792
2022-04-17,8.2792
2022-04-18,8.2576
2022-04-19,8.6012
2022-04-20,8.6856
2022-04-21,8.5305
2022-04-22,8.3185
2022-04-23,8.3185
2022-04-24,8.3185
2022-04-25,8.4716
2022-04-26,8.2243
2022-04-27,8.24
2022-04-28,8.3656
2022-04-29,8.2086
2022-04-30,8.2086
2022-05-01,8.2086
2022-05-02,8.3715
2022-05-03,8.3813
2022-05-04,8.4795
2022-05-05,8.1359
2022-05-06,8.0087
2022-05-07,8.0087
2022-05-08,8.0087
2022-05-09,7.8296
2022-05-10,7.7913
2022-05-11,7.7129
2022-05-12,7.8277
2022-05-13,7.8775
2022-05-14,7.8775
2022-05-15,7.8775
2022-05-16,7.9655
2022-05-17,8.1531
2022-05-18,7.9426
2022-05-19,7.889
2022-05-20,7.9541
2022-05-21,7.9541
2022-05-22,7.9541
2022-05-23,8.0096
2022-05-24,7.8928
2022-05-25,8.0651
2022-05-26,8.1933
2022-05-27,8.3178
2022-05-28,8.3178
2022-05-29,8.3178
2022-05-30,8.3178
2022-05-31,8.3235
2022-06-01,8.3005
2022-06-02,8.4575
2022-06-03,8.4039
2022-06-04,8.4039
2022-06-05,8.4039
2022-06-06,8.1914
2022-06-07,8.1455
2022-06-08,8.0517
2022-06-09,7.9617
2022-06-10,7.8488
2022-06-11,7.8488
2022-06-12,7.8488
2022-06-13,7.5329
2022-06-14,7.688
2022-06-15,7.8392
2022-06-16,7.6899
2022-06-17,7.799
2022-06-18,7.799
2022-06-19,7.799
2022-06-20,7.799
2022-06-21,7.843
2022-06-22,7.8411
2022-06-23,7.8583
2022-06-24,7.9636
2022-06-25,7.9636
2022-06-26,7.9636
2022-06-27,8.0191
2022-06-28,8.0019
2022-06-29,7.5597
2022-06-30,7.0901
2022-07-01,7.2169
2022-07-02,7.2169
2022-07-03,7.2169
2022-07-04,7.2169
2022-07-05,7.2775
2022-07-06,7.2003
2022-07-07,7.3216
2022-07-08,7.2022
2022-07-09,7.2022
2022-07-10,7.2022
2022-07-11,6.9983
2022-07-12,7.024
2022-07-13,6.8972
2022-07-14,6.8311
2022-07-15,6.967
2022-07-16,6.967
2022-07-17,6.967
2022-07-18,7.0203
2022-07-19,7.1875
2022-07-20,7.2554
2022-07-21,7.2811
2022-07-22,7.272
2022-07-23,7.272
2022-07-24,7.272
2022-07-25,7.3234
2022-07-26,7.3987
2022-07-27,7.4942
2022-07-28,7.6044
2022-07-29,7.7459
2022-07-30,7.7459
2022-07-31,7.7459
2022-08-01,7.8102
2022-08-02,7.7716
2022-08-03,7.7845
2022-08-04,7.9296
2022-08-05,7.7564
2022-08-06,7.7564
2022-08-07,7.7564
2022-08-08,7.7186
2022-08-09,7.7149
2022-08-10,7.8634
2022-08-11,8.076
2022-08-12,8.1659
2022-08-13,8.1659
2022-08-14,8.1659
2022-08-15,8.208
2022-08-16,8.1494
2022-08-17,8.0247
2022-08-18,8.0174
2022-08-19,7.8671
2022-08-20,7.8671
2022-08-21,7.8671
2022-08-22,7.7956
2022-08-23,7.8267
2022-08-24,7.8377
2022-08-25,7.8891
2022-08-26,7.6783
2022-08-27,7.6783
2022-08-28,7.6783
2022-08-29,7.6508
2022-08-30,7.6398
2022-08-31,7.572
2022-09-01,7.5591
2022-09-02,7.55
2022-09-03,7.55
2022-09-04,7.55
2022-09-05,7.55
2022-09-06,7.5536
2022-09-07,7.6691
2022-09-08,7.7479
2022-09-09,7.8267
2022-09-10,7.8267
2022-09-11,7.8267
2022-09-12,7.9441
2022-09-13,7.6379
2022-09-14,7.6984
2022-09-15,7.6911
2022-09-16,7.6416
2022-09-17,7.6416
2022-09-18,7.6416
2022-09-19,7.7443
2022-09-20,7.506
2022-09-21,7.4876
2022-09-22,7.3117
2022-09-23,7.1669
2022-09-24,7.1669
2022-09-25,7.1669
2022-09-26,7.121
2022-09-27,6.9964
2022-09-28,7.0734
2022-09-29,6.9066
2022-09-30,6.9548
2022-10-01,6.9548
2022-10-02,6.9548
2022-10-03,7.2201
2022-10-04,7.3845
2022-10-05,7.4667
2022-10-06,7.4368
2022-10-07,7.3621
2022-10-08,7.3621
2022-10-09,7.3621
2022-10-10,7.3826
2022-10-11,7.2687
2022-10-12,7.3714
2022-10-13,7.5638
2022-10-14,7.4985
2022-10-15,7.4985
2022-10-16,7.4985
2022-10-17,7.5283
2022-10-18,7.5694
2022-10-19,7.5601
2022-10-20,7.3546
2022-10-21,7.5825
2022-10-22,7.5825
2022-10-23,7.5825
2022-10-24,7.7544
2022-10-25,7.8497
2022-10-26,7.9094
2022-10-27,7.8926
2022-10-28,8.0589
2022-10-29,8.0589
2022-10-30,8.0589
2022-10-31,8.0028
2022-11-01,8.0551
2022-11-02,7.9132
2022-11-03,7.831
2022-11-04,7.955
2022-11-05,7.955
2022-11-06,7.955
2022-11-07,8.1012
2022-11-08,8.0787
2022-11-09,7.974
2022-11-10,8.5537
2022-11-11,8.6322
2022-11-12,8.6322
2022-11-13,8.6322
2022-11-14,8.5237
2022-11-15,8.5537
2022-11-16,8.5256
2022-11-17,8.5144
2022-11-18,8.4807
2022-11-19,8.4807
2022-11-20,8.4807
2022-11-21,8.5013
2022-11-22,8.5499
2022-11-23,8.3274
2022-11-24,8.3274
2022-11-25,7.9983
2022-11-26,7.9983
2022-11-27,7.9983
2022-11-28,7.8357
2022-11-29,7.9591
2022-11-30,8.0226
2022-12-01,8.0806
2022-12-02,8.1778
2022-12-03,8.1778
2022-12-04,8.1778
2022-12-05,8.1049
2022-12-06,7.9142
2022-12-07,7.7534
2022-12-08,7.7553
2022-12-09,7.7571
2022-12-10,7.7571
2022-12-11,7.7571
2022-12-12,7.7777
2022-12-13,7.7571
2022-12-14,7.6749
2022-12-15,7.6767
2022-12-16,7.6393
2022-12-17,7.6393
2022-12-18,7.6393
2022-12-19,7.5346
2022-12-20,7.6786
2022-12-21,7.7403
2022-12-22,7.6375
2022-12-23,7.6861
2022-12-24,7.6861
2022-12-25,7.6861
2022-12-26,7.6861
2022-12-27,7.6842
2022-12-28,7.5814
2022-12-29,7.673
2022-12-30,7.9832
2022-12-31,7.9832
2023-01-01,7.9832
2023-01-02,7.9832
2023-01-03,8.0242
2023-01-04,8.1024
2023-01-05,8.0242
2023-01-06,8.1336
2023-01-07,8.1336
2023-01-08,8.1336
2023-01-09,8.3054
2023-01-10,8.4187
2023-01-11,8.5808
2023-01-12,8.5027
2023-01-13,8.4656
2023-01-14,8.4656
2023-01-15,8.4656
2023-01-16,8.4656
2023-01-17,8.4226
2023-01-18,8.4148
2023-01-19,8.3406
2023-01-20,8.5066
2023-01-21,8.5066
2023-01-22,8.5066
2023-01-23,8.5046
2023-01-24,8.4539
2023-01-25,8.4597
2023-01-26,8.5261
2023-01-27,8.4851
2023-01-28,8.4851
2023-01-29,8.4851
2023-01-30,8.491
2023-01-31,8.532
2023-02-01,8.6687
2023-02-02,8.7507
2023-02-03,8.8913
2023-02-04,8.8913
2023-02-05,8.8913
2023-02-06,8.6823
2023-02-07,8.8093
2023-02-08,8.778
2023-02-09,8.6433
2023-02-10,8.5106
2023-02-11,8.5106
2023-02-12,8.5106
2023-02-13,8.8695
2023-02-14,8.9501
2023-02-15,9.071
2023-02-16,9.1113
2023-02-17,9.1784
2023-02-18,9.1784
2023-02-19,9.1784
2023-02-20,9.1784
2023-02-21,8.9769
2023-02-22,9.0403
2023-02-23,9.1343
2023-02-24,9.1036
2023-02-25,9.1036
2023-02-26,9.1036
2023-02-27,9.1055
2023-02-28,9.2609
2023-03-01,9.1784
2023-03-02,8.9827
2023-03-03,8.9923
2023-03-04,8.9923
2023-03-05,8.9923
2023-03-06,9.0254
2023-03-07,9.0042
2023-03-08,9.0196
2023-03-09,8.7807
2023-03-10,8.5034
2023-03-11,8.5034
2023-03-12,8.5034
2023-03-13,8.355
2023-03-14,8.4302
2023-03-15,8.4725
2023-03-16,8.5669
2023-03-17,8.4552
2023-03-18,8.4552
2023-03-19,8.4552
