,ETR US Equity
2020-08-19,25.2358
2020-08-20,25.0764
2020-08-21,25.1287
2020-08-22,25.1287
2020-08-23,25.1287
2020-08-24,25.1922
2020-08-25,25.0901
2020-08-26,24.8945
2020-08-27,25.0203
2020-08-28,25.2321
2020-08-29,25.2321
2020-08-30,25.2321
2020-08-31,25.2545
2020-09-01,25.0739
2020-09-02,25.4214
2020-09-03,25.1125
2020-09-04,25.1
2020-09-05,25.1
2020-09-06,25.1
2020-09-07,25.1
2020-09-08,25.1063
2020-09-09,25.1586
2020-09-10,24.8447
2020-09-11,24.7949
2020-09-12,24.7949
2020-09-13,24.7949
2020-09-14,24.9531
2020-09-15,24.9307
2020-09-16,24.968
2020-09-17,25.0664
2020-09-18,24.7924
2020-09-19,24.7924
2020-09-20,24.7924
2020-09-21,24.7177
2020-09-22,25.0228
2020-09-23,24.76
2020-09-24,24.836
2020-09-25,24.9855
2020-09-26,24.9855
2020-09-27,24.9855
2020-09-28,24.9481
2020-09-29,24.836
2020-09-30,21.8707
2020-10-01,22.1658
2020-10-02,22.4201
2020-10-03,22.4201
2020-10-04,22.4201
2020-10-05,22.5446
2020-10-06,22.6777
2020-10-07,22.5328
2020-10-08,22.8022
2020-10-09,22.6562
2020-10-10,22.6562
2020-10-11,22.6562
2020-10-12,22.6938
2020-10-13,22.7238
2020-10-14,22.6466
2020-10-15,22.5994
2020-10-16,22.7442
2020-10-17,22.7442
2020-10-18,22.7442
2020-10-19,22.6015
2020-10-20,22.6959
2020-10-21,22.7646
2020-10-22,22.8913
2020-10-23,22.9889
2020-10-24,22.9889
2020-10-25,22.9889
2020-10-26,22.9954
2020-10-27,22.8397
2020-10-28,22.3311
2020-10-29,22.1884
2020-10-30,22.1605
2020-10-31,22.1605
2020-11-01,22.1605
2020-11-02,22.6027
2020-11-03,22.9085
2020-11-04,22.6467
2020-11-05,22.7615
2020-11-06,22.5566
2020-11-07,22.5566
2020-11-08,22.5566
2020-11-09,23.0116
2020-11-10,23.0202
2020-11-11,23.0846
2020-11-12,22.8614
2020-11-13,23.0148
2020-11-14,23.0148
2020-11-15,23.0148
2020-11-16,23.4001
2020-11-17,23.3132
2020-11-18,23.1232
2020-11-19,22.9923
2020-11-20,22.9934
2020-11-21,22.9934
2020-11-22,22.9934
2020-11-23,23.0728
2020-11-24,23.1672
2020-11-25,23.3443
2020-11-26,23.3443
2020-11-27,23.2649
2020-11-28,23.2649
2020-11-29,23.2649
2020-11-30,22.9794
2020-12-01,22.9794
2020-12-02,22.9537
2020-12-03,22.7422
2020-12-04,22.7519
2020-12-05,22.7519
2020-12-06,22.7519
2020-12-07,22.739
2020-12-08,22.5973
2020-12-09,22.5083
2020-12-10,22.3795
2020-12-11,22.3279
2020-12-12,22.3279
2020-12-13,22.3279
2020-12-14,22.1809
2020-12-15,22.3065
2020-12-16,22.0832
2020-12-17,22.0897
2020-12-18,22.0317
2020-12-19,22.0317
2020-12-20,22.0317
2020-12-21,21.7097
2020-12-22,21.6013
2020-12-23,21.5434
2020-12-24,21.5305
2020-12-25,21.5305
2020-12-26,21.5305
2020-12-27,21.5305
2020-12-28,21.5638
2020-12-29,21.6797
2020-12-30,21.8836
2020-12-31,24.1431
2021-01-01,24.1431
2021-01-02,24.1431
2021-01-03,24.1431
2021-01-04,23.936
2021-01-05,23.7877
2021-01-06,23.9609
2021-01-07,23.5772
2021-01-08,23.6507
2021-01-09,23.6507
2021-01-10,23.6507
2021-01-11,23.5263
2021-01-12,23.335
2021-01-13,23.4425
2021-01-14,23.4821
2021-01-15,23.6236
2021-01-16,23.6236
2021-01-17,23.6236
2021-01-18,23.6236
2021-01-19,23.6089
2021-01-20,23.5636
2021-01-21,23.4448
2021-01-22,23.4787
2021-01-23,23.4787
2021-01-24,23.4787
2021-01-25,23.567
2021-01-26,23.5602
2021-01-27,23.438
2021-01-28,23.6938
2021-01-29,23.6326
2021-01-30,23.6326
2021-01-31,23.6326
2021-02-01,23.6123
2021-02-02,23.6892
2021-02-03,23.5828
2021-02-04,23.7617
2021-02-05,23.7798
2021-02-06,23.7798
2021-02-07,23.7798
2021-02-08,23.5353
2021-02-09,23.5953
2021-02-10,23.7096
2021-02-11,23.5545
2021-02-12,23.5828
2021-02-13,23.5828
2021-02-14,23.5828
2021-02-15,23.5828
2021-02-16,23.4538
2021-02-17,23.3904
2021-02-18,23.4742
2021-02-19,23.3893
2021-02-20,23.3893
2021-02-21,23.3893
2021-02-22,22.9253
2021-02-23,23.1607
2021-02-24,23.0266
2021-02-25,22.8082
2021-02-26,22.669
2021-02-27,22.669
2021-02-28,22.669
2021-03-01,22.7882
2021-03-02,22.9015
2021-03-03,22.7508
2021-03-04,22.7689
2021-03-05,22.9434
2021-03-06,22.9434
2021-03-07,22.9434
2021-03-08,23.0601
2021-03-09,23.127
2021-03-10,23.5451
2021-03-11,23.4216
2021-03-12,23.6947
2021-03-13,23.6947
2021-03-14,23.6947
2021-03-15,23.9633
2021-03-16,24.0517
2021-03-17,24.088
2021-03-18,23.9868
2021-03-19,24.0311
2021-03-20,24.0311
2021-03-21,24.0311
2021-03-22,23.9448
2021-03-23,23.9936
2021-03-24,23.9163
2021-03-25,24.0164
2021-03-26,24.0311
2021-03-27,24.0311
2021-03-28,24.0311
2021-03-29,24.113
2021-03-30,24.0561
2021-03-31,23.5663
2021-04-01,23.5845
2021-04-02,23.5845
2021-04-03,23.5845
2021-04-04,23.5845
2021-04-05,23.6798
2021-04-06,23.8265
2021-04-07,23.8072
2021-04-08,23.7601
2021-04-09,23.7451
2021-04-10,23.7451
2021-04-11,23.7451
2021-04-12,23.834
2021-04-13,23.9882
2021-04-14,24.0707
2021-04-15,24.2217
2021-04-16,24.3342
2021-04-17,24.3342
2021-04-18,24.3342
2021-04-19,24.3277
2021-04-20,24.4787
2021-04-21,24.4455
2021-04-22,24.3299
2021-04-23,24.3417
2021-04-24,24.3417
2021-04-25,24.3417
2021-04-26,24.3727
2021-04-27,24.3234
2021-04-28,24.3277
2021-04-29,24.543
2021-04-30,24.618
2021-05-01,24.618
2021-05-02,24.618
2021-05-03,24.6115
2021-05-04,24.5987
2021-05-05,24.3663
2021-05-06,24.4168
2021-05-07,24.4894
2021-05-08,24.4894
2021-05-09,24.4894
2021-05-10,24.5749
2021-05-11,24.3526
2021-05-12,24.016
2021-05-13,24.249
2021-05-14,24.3687
2021-05-15,24.3687
2021-05-16,24.3687
2021-05-17,24.1912
2021-05-18,24.1923
2021-05-19,24.1367
2021-05-20,24.2148
2021-05-21,24.311
2021-05-22,24.311
2021-05-23,24.311
2021-05-24,24.3281
2021-05-25,24.234
2021-05-26,24.1709
2021-05-27,24.1143
2021-05-28,24.1635
2021-05-29,24.1635
2021-05-30,24.1635
2021-05-31,24.1635
2021-06-01,24.0961
2021-06-02,24.1015
2021-06-03,24.2222
2021-06-04,24.234
2021-06-05,24.234
2021-06-06,24.234
2021-06-07,24.3056
2021-06-08,24.2564
2021-06-09,24.4157
2021-06-10,24.5269
2021-06-11,24.5568
2021-06-12,24.5568
2021-06-13,24.5568
2021-06-14,24.5525
2021-06-15,24.5878
2021-06-16,24.3922
2021-06-17,24.4189
2021-06-18,23.9636
2021-06-19,23.9636
2021-06-20,23.9636
2021-06-21,24.0812
2021-06-22,23.9454
2021-06-23,23.7488
2021-06-24,23.7039
2021-06-25,23.7701
2021-06-26,23.7701
2021-06-27,23.7701
2021-06-28,23.8503
2021-06-29,23.6504
2021-06-30,27.9748
2021-07-01,28.2072
2021-07-02,28.2384
2021-07-03,28.2384
2021-07-04,28.2384
2021-07-05,28.2384
2021-07-06,28.3009
2021-07-07,28.3608
2021-07-08,28.2959
2021-07-09,28.3771
2021-07-10,28.3771
2021-07-11,28.3771
2021-07-12,28.3921
2021-07-13,28.2197
2021-07-14,28.3283
2021-07-15,28.4645
2021-07-16,28.6019
2021-07-17,28.6019
2021-07-18,28.6019
2021-07-19,28.2134
2021-07-20,28.3059
2021-07-21,28.156
2021-07-22,28.1235
2021-07-23,28.3546
2021-07-24,28.3546
2021-07-25,28.3546
2021-07-26,28.4845
2021-07-27,28.6794
2021-07-28,28.5507
2021-07-29,28.5594
2021-07-30,28.3771
2021-07-31,28.3771
2021-08-01,28.3771
2021-08-02,28.4595
2021-08-03,28.5082
2021-08-04,28.4757
2021-08-05,28.8387
2021-08-06,28.7925
2021-08-07,28.7925
2021-08-08,28.7925
2021-08-09,28.8851
2021-08-10,29.1153
2021-08-11,29.1578
2021-08-12,29.1178
2021-08-13,29.2666
2021-08-14,29.2666
2021-08-15,29.2666
2021-08-16,29.3167
2021-08-17,29.2942
2021-08-18,29.2992
2021-08-19,29.5056
2021-08-20,29.8571
2021-08-21,29.8571
2021-08-22,29.8571
2021-08-23,29.7821
2021-08-24,29.7495
2021-08-25,29.7558
2021-08-26,29.742
2021-08-27,29.4931
2021-08-28,29.4931
2021-08-29,29.4931
2021-08-30,29.2016
2021-08-31,29.358
2021-09-01,29.5982
2021-09-02,29.7458
2021-09-03,29.6019
2021-09-04,29.6019
2021-09-05,29.6019
2021-09-06,29.6019
2021-09-07,29.5944
2021-09-08,29.8859
2021-09-09,29.6495
2021-09-10,29.5118
2021-09-11,29.5118
2021-09-12,29.5118
2021-09-13,29.7007
2021-09-14,29.8309
2021-09-15,29.6432
2021-09-16,29.5832
2021-09-17,29.4118
2021-09-18,29.4118
2021-09-19,29.4118
2021-09-20,29.2204
2021-09-21,29.029
2021-09-22,28.78
2021-09-23,28.3572
2021-09-24,28.137
2021-09-25,28.137
2021-09-26,28.137
2021-09-27,28.0331
2021-09-28,27.9381
2021-09-29,28.1232
2021-09-30,27.0709
2021-10-01,27.0782
2021-10-02,27.0782
2021-10-03,27.0782
2021-10-04,27.3221
2021-10-05,27.333
2021-10-06,27.5393
2021-10-07,27.5745
2021-10-08,27.5417
2021-10-09,27.5417
2021-10-10,27.5417
2021-10-11,27.4798
2021-10-12,27.4956
2021-10-13,27.4653
2021-10-14,27.5769
2021-10-15,27.4277
2021-10-16,27.4277
2021-10-17,27.4277
2021-10-18,27.3694
2021-10-19,27.4046
2021-10-20,27.6461
2021-10-21,27.6303
2021-10-22,27.714
2021-10-23,27.714
2021-10-24,27.714
2021-10-25,27.6145
2021-10-26,27.6279
2021-10-27,27.532
2021-10-28,27.4944
2021-10-29,27.5211
2021-10-30,27.5211
2021-10-31,27.5211
2021-11-01,27.5781
2021-11-02,27.6157
2021-11-03,27.5636
2021-11-04,27.5078
2021-11-05,27.672
2021-11-06,27.672
2021-11-07,27.672
2021-11-08,27.2873
2021-11-09,27.4378
2021-11-10,27.5737
2021-11-11,27.5361
2021-11-12,27.3504
2021-11-13,27.3504
2021-11-14,27.3504
2021-11-15,27.7679
2021-11-16,27.8019
2021-11-17,27.8577
2021-11-18,27.8213
2021-11-19,27.8783
2021-11-20,27.8783
2021-11-21,27.8783
2021-11-22,28.0421
2021-11-23,27.9208
2021-11-24,27.9329
2021-11-25,27.9329
2021-11-26,27.5312
2021-11-27,27.5312
2021-11-28,27.5312
2021-11-29,27.7715
2021-11-30,27.1975
2021-12-01,27.2048
2021-12-02,27.3978
2021-12-03,27.5519
2021-12-04,27.5519
2021-12-05,27.5519
2021-12-06,27.7533
2021-12-07,27.7448
2021-12-08,27.8249
2021-12-09,27.9147
2021-12-10,28.0555
2021-12-11,28.0555
2021-12-12,28.0555
2021-12-13,28.1125
2021-12-14,28.0409
2021-12-15,28.3516
2021-12-16,28.4511
2021-12-17,28.3115
2021-12-18,28.3115
2021-12-19,28.3115
2021-12-20,28.303
2021-12-21,28.2812
2021-12-22,28.3674
2021-12-23,28.3807
2021-12-24,28.3807
2021-12-25,28.3807
2021-12-26,28.3807
2021-12-27,28.4705
2021-12-28,28.5991
2021-12-29,28.672
2021-12-30,28.5688
2021-12-31,26.9716
2022-01-01,26.9716
2022-01-02,26.9716
2022-01-03,26.8354
2022-01-04,26.8224
2022-01-05,26.8507
2022-01-06,26.6449
2022-01-07,26.9149
2022-01-08,26.9149
2022-01-09,26.9149
2022-01-10,26.8681
2022-01-11,26.5458
2022-01-12,26.6002
2022-01-13,26.7527
2022-01-14,26.7995
2022-01-15,26.7995
2022-01-16,26.7995
2022-01-17,26.7995
2022-01-18,26.6656
2022-01-19,26.7211
2022-01-20,26.6819
2022-01-21,26.6198
2022-01-22,26.6198
2022-01-23,26.6198
2022-01-24,26.4859
2022-01-25,26.4293
2022-01-26,26.3868
2022-01-27,26.6383
2022-01-28,26.8093
2022-01-29,26.8093
2022-01-30,26.8093
2022-01-31,26.8757
2022-02-01,26.6841
2022-02-02,26.9019
2022-02-03,26.8975
2022-02-04,26.781
2022-02-05,26.781
2022-02-06,26.781
2022-02-07,26.646
2022-02-08,26.6808
2022-02-09,26.8431
2022-02-10,26.2964
2022-02-11,26.2278
2022-02-12,26.2278
2022-02-13,26.2278
2022-02-14,26.0841
2022-02-15,25.9675
2022-02-16,26.0253
2022-02-17,26.1331
2022-02-18,26.0971
2022-02-19,26.0971
2022-02-20,26.0971
2022-02-21,26.0971
2022-02-22,26.0851
2022-02-23,26.2051
2022-02-24,25.9393
2022-02-25,26.3187
2022-02-26,26.3187
2022-02-27,26.3187
2022-02-28,26.278
2022-03-01,26.1295
2022-03-02,26.4331
2022-03-03,26.7345
2022-03-04,27.0514
2022-03-05,27.0514
2022-03-06,27.0514
2022-03-07,27.0096
2022-03-08,26.7378
2022-03-09,26.5827
2022-03-10,26.696
2022-03-11,26.6674
2022-03-12,26.6674
2022-03-13,26.6674
2022-03-14,26.8346
2022-03-15,26.9425
2022-03-16,26.8622
2022-03-17,26.8478
2022-03-18,26.7444
2022-03-19,26.7444
2022-03-20,26.7444
2022-03-21,26.8897
2022-03-22,26.7697
2022-03-23,26.8985
2022-03-24,27.1053
2022-03-25,27.3363
2022-03-26,27.3363
2022-03-27,27.3363
2022-03-28,27.4229
2022-03-29,27.5364
2022-03-30,27.6103
2022-03-31,27.2647
2022-04-01,27.6218
2022-04-02,27.6218
2022-04-03,27.6218
2022-04-04,27.5491
2022-04-05,27.7522
2022-04-06,27.9971
2022-04-07,27.9318
2022-04-08,27.9671
2022-04-09,27.9671
2022-04-10,27.9671
2022-04-11,27.8036
2022-04-12,27.966
2022-04-13,27.9725
2022-04-14,28.0612
2022-04-15,28.0612
2022-04-16,28.0612
2022-04-17,28.0612
2022-04-18,28.0869
2022-04-19,28.0986
2022-04-20,28.2365
2022-04-21,28.182
2022-04-22,27.9693
2022-04-23,27.9693
2022-04-24,27.9693
2022-04-25,27.8517
2022-04-26,27.6827
2022-04-27,27.6621
2022-04-28,27.8372
2022-04-29,27.4669
2022-04-30,27.4669
2022-05-01,27.4669
2022-05-02,27.3804
2022-05-03,27.326
2022-05-04,27.4466
2022-05-05,27.4217
2022-05-06,27.5253
2022-05-07,27.5253
2022-05-08,27.5253
2022-05-09,27.5242
2022-05-10,27.2091
2022-05-11,27.3597
2022-05-12,27.1941
2022-05-13,27.301
2022-05-14,27.301
2022-05-15,27.301
2022-05-16,27.3672
2022-05-17,27.4227
2022-05-18,27.2262
2022-05-19,27.1407
2022-05-20,27.2807
2022-05-21,27.2807
2022-05-22,27.2807
2022-05-23,27.2614
2022-05-24,27.5136
2022-05-25,27.4794
2022-05-26,27.5905
2022-05-27,27.7187
2022-05-28,27.7187
2022-05-29,27.7187
2022-05-30,27.7187
2022-05-31,27.6375
2022-06-01,27.6225
2022-06-02,27.6471
2022-06-03,27.6033
2022-06-04,27.6033
2022-06-05,27.6033
2022-06-06,27.7464
2022-06-07,27.7432
2022-06-08,27.4227
2022-06-09,27.1963
2022-06-10,27.1685
2022-06-11,27.1685
2022-06-12,27.1685
2022-06-13,26.5029
2022-06-14,26.2455
2022-06-15,26.2967
2022-06-16,26.0938
2022-06-17,25.7295
2022-06-18,25.7295
2022-06-19,25.7295
2022-06-20,25.7295
2022-06-21,25.9688
2022-06-22,25.9613
2022-06-23,26.098
2022-06-24,26.5937
2022-06-25,26.5937
2022-06-26,26.5937
2022-06-27,26.7444
2022-06-28,26.7326
2022-06-29,26.7155
2022-06-30,27.2518
2022-07-01,27.5496
2022-07-02,27.5496
2022-07-03,27.5496
2022-07-04,27.5496
2022-07-05,26.9293
2022-07-06,27.1096
2022-07-07,27.0234
2022-07-08,26.9663
2022-07-09,26.9663
2022-07-10,26.9663
2022-07-11,27.0435
2022-07-12,27.0659
2022-07-13,26.9025
2022-07-14,26.9282
2022-07-15,26.9696
2022-07-16,26.9696
2022-07-17,26.9696
2022-07-18,26.8745
2022-07-19,26.9808
2022-07-20,26.7625
2022-07-21,26.7278
2022-07-22,26.8857
2022-07-23,26.8857
2022-07-24,26.8857
2022-07-25,27.0447
2022-07-26,27.0995
2022-07-27,27.0749
2022-07-28,27.404
2022-07-29,27.5305
2022-07-30,27.5305
2022-07-31,27.5305
2022-08-01,27.5619
2022-08-02,27.5283
2022-08-03,27.7824
2022-08-04,27.9588
2022-08-05,27.8256
2022-08-06,27.8256
2022-08-07,27.8256
2022-08-08,27.8793
2022-08-09,28.0473
2022-08-10,27.8793
2022-08-11,27.942
2022-08-12,28.1917
2022-08-13,28.1917
2022-08-14,28.1917
2022-08-15,28.2813
2022-08-16,28.3272
2022-08-17,28.2208
2022-08-18,28.1324
2022-08-19,28.2634
2022-08-20,28.2634
2022-08-21,28.2634
2022-08-22,28.1537
2022-08-23,28.0226
2022-08-24,27.9969
2022-08-25,28.0092
2022-08-26,27.9633
2022-08-27,27.9633
2022-08-28,27.9633
2022-08-29,28.0148
2022-08-30,27.7259
2022-08-31,27.5523
2022-09-01,27.7449
2022-09-02,27.6554
2022-09-03,27.6554
2022-09-04,27.6554
2022-09-05,27.6554
2022-09-06,27.5893
2022-09-07,27.9857
2022-09-08,27.9084
2022-09-09,28.0719
2022-09-10,28.0719
2022-09-11,28.0719
2022-09-12,28.3071
2022-09-13,27.8222
2022-09-14,27.9342
2022-09-15,27.5523
2022-09-16,27.5658
2022-09-17,27.5658
2022-09-18,27.5658
2022-09-19,27.6173
2022-09-20,27.4404
2022-09-21,27.3161
2022-09-22,27.3978
2022-09-23,27.1369
2022-09-24,27.1369
2022-09-25,27.1369
2022-09-26,26.8256
2022-09-27,26.4886
2022-09-28,26.7159
2022-09-29,26.1336
2022-09-30,24.3847
2022-10-01,24.3847
2022-10-02,24.3847
2022-10-03,24.7333
2022-10-04,24.9625
2022-10-05,24.8327
2022-10-06,24.6024
2022-10-07,24.4475
2022-10-08,24.4475
2022-10-09,24.4475
2022-10-10,24.5522
2022-10-11,24.4391
2022-10-12,23.9608
2022-10-13,24.3774
2022-10-14,24.3198
2022-10-15,24.3198
2022-10-16,24.3198
2022-10-17,24.4569
2022-10-18,24.6788
2022-10-19,24.5009
2022-10-20,24.3156
2022-10-21,24.5585
2022-10-22,24.5585
2022-10-23,24.5585
2022-10-24,24.5637
2022-10-25,24.8159
2022-10-26,24.8128
2022-10-27,24.8453
2022-10-28,25.1279
2022-10-29,25.1279
2022-10-30,25.1279
2022-10-31,25.0661
2022-11-01,25.1896
2022-11-02,25.2393
2022-11-03,25.3011
2022-11-04,25.4446
2022-11-05,25.4446
2022-11-06,25.4446
2022-11-07,25.21
2022-11-08,25.165
2022-11-09,25.0676
2022-11-10,25.4781
2022-11-11,25.4351
2022-11-12,25.4351
2022-11-13,25.4351
2022-11-14,25.2184
2022-11-15,25.32
2022-11-16,25.3828
2022-11-17,25.2477
2022-11-18,25.5702
2022-11-19,25.5702
2022-11-20,25.5702
2022-11-21,25.6885
2022-11-22,25.6508
2022-11-23,25.6791
2022-11-24,25.6791
2022-11-25,25.7618
2022-11-26,25.7618
2022-11-27,25.7618
2022-11-28,25.7095
2022-11-29,25.6634
2022-11-30,26.0257
2022-12-01,26.0288
2022-12-02,25.988
2022-12-03,25.988
2022-12-04,25.988
2022-12-05,25.9346
2022-12-06,26.1105
2022-12-07,25.9974
2022-12-08,26.1021
2022-12-09,26.0885
2022-12-10,26.0885
2022-12-11,26.0885
2022-12-12,26.2487
2022-12-13,26.2434
2022-12-14,26.2529
2022-12-15,26.0801
2022-12-16,25.8351
2022-12-17,25.8351
2022-12-18,25.8351
2022-12-19,25.6979
2022-12-20,25.6613
2022-12-21,25.7985
2022-12-22,25.6519
2022-12-23,25.7283
2022-12-24,25.7283
2022-12-25,25.7283
2022-12-26,25.7283
2022-12-27,25.8623
2022-12-28,25.6801
2022-12-29,25.7974
2022-12-30,24.3502
2022-12-31,24.3502
2023-01-01,24.3502
2023-01-02,24.3502
2023-01-03,24.0158
2023-01-04,24.0237
2023-01-05,23.473
2023-01-06,23.8719
2023-01-07,23.8719
2023-01-08,23.8719
2023-01-09,23.9493
2023-01-10,23.8769
2023-01-11,23.982
2023-01-12,23.7886
2023-01-13,23.7608
2023-01-14,23.7608
2023-01-15,23.7608
2023-01-16,23.7608
2023-01-17,23.7955
2023-01-18,23.863
2023-01-19,23.8044
2023-01-20,23.8481
2023-01-21,23.8481
2023-01-22,23.8481
2023-01-23,23.7796
2023-01-24,23.8312
2023-01-25,23.8541
2023-01-26,23.9503
2023-01-27,23.9741
2023-01-28,23.9741
2023-01-29,23.9741
2023-01-30,23.8729
2023-01-31,23.9314
2023-02-01,24.0237
2023-02-02,24.1567
2023-02-03,23.9116
2023-02-04,23.9116
2023-02-05,23.9116
2023-02-06,23.986
2023-02-07,23.8798
2023-02-08,23.6655
2023-02-09,23.4482
2023-02-10,23.6844
2023-02-11,23.6844
2023-02-12,23.6844
2023-02-13,23.6883
2023-02-14,23.7141
2023-02-15,23.859
2023-02-16,24.3366
2023-02-17,24.456
2023-02-18,24.456
2023-02-19,24.456
2023-02-20,24.456
2023-02-21,24.2676
2023-02-22,24.2573
2023-02-23,24.2285
2023-02-24,24.2492
2023-02-25,24.2492
2023-02-26,24.2492
2023-02-27,24.1225
2023-02-28,23.7916
2023-03-01,23.6421
2023-03-02,23.8792
2023-03-03,24.0183
2023-03-04,24.0183
2023-03-05,24.0183
2023-03-06,24.0946
2023-03-07,23.8153
2023-03-08,23.8833
2023-03-09,23.7905
2023-03-10,23.5596
2023-03-11,23.5596
2023-03-12,23.5596
2023-03-13,23.6864
2023-03-14,23.9112
2023-03-15,24.056
2023-03-16,24.1398
