,PFE US Equity
,CURRENT_EV_TO_T12M_EBIT
2023-03-03,7.0904
2023-03-04,7.0904
2023-03-05,7.0904
2023-03-06,7.084
2023-03-07,6.9602
2023-03-08,6.9248
2023-03-09,6.8187
2023-03-10,6.8074
2023-03-11,6.8074
2023-03-12,6.8074
2023-03-13,6.883
2023-03-14,6.8894
2023-03-15,6.9505
2023-03-16,6.9942
2023-03-17,6.9506
2023-03-18,6.9506
2023-03-19,6.9506
2023-03-20,7.0653
2023-03-21,7.0411
2023-03-22,6.9361
2023-03-23,6.9635
2023-03-24,6.9975
2023-03-25,6.9975
2023-03-26,6.9975
2023-03-27,6.97
2023-03-28,6.9329
2023-03-29,6.9749
2023-03-30,6.9959
2023-03-31,7.7297
2023-04-01,7.7297
2023-04-02,7.7297
2023-04-03,7.8271
2023-04-04,7.7474
2023-04-05,7.8625
2023-04-06,7.8536
2023-04-07,7.8536
2023-04-08,7.8536
2023-04-09,7.8536
2023-04-10,7.8943
2023-04-11,7.905
2023-04-12,7.8306
2023-04-13,7.8483
2023-04-14,7.7988
2023-04-15,7.7988
2023-04-16,7.7988
2023-04-17,7.797
2023-04-18,7.6855
2023-04-19,7.6306
2023-04-20,7.5616
2023-04-21,7.6253
2023-04-22,7.6253
2023-04-23,7.6253
2023-04-24,7.5722
2023-04-25,7.4695
2023-04-26,7.3456
2023-04-27,7.3651
2023-04-28,7.3916
2023-04-29,7.3916
2023-04-30,7.3916
2023-05-01,7.4483
2023-05-02,7.4217
2023-05-03,7.3137
2023-05-04,7.2748
2023-05-05,7.3208
2023-05-06,7.3208
2023-05-07,7.3208
2023-05-08,7.3527
2023-05-09,7.3191
2023-05-10,7.2883
2023-05-11,7.1608
2023-05-12,7.1201
2023-05-13,7.1201
2023-05-14,7.1201
2023-05-15,7.0864
2023-05-16,7.0599
2023-05-17,7.0139
2023-05-18,6.9661
2023-05-19,7.0174
2023-05-20,7.0174
2023-05-21,7.0174
2023-05-22,7.3679
2023-05-23,7.5255
2023-05-24,7.3467
2023-05-25,7.2051
2023-05-26,7.1643
2023-05-27,7.1643
2023-05-28,7.1643
2023-05-29,7.1643
2023-05-30,7.0599
2023-05-31,7.2387
2023-06-01,7.2387
2023-06-02,7.2989
2023-06-03,7.2989
2023-06-04,7.2989
2023-06-05,7.3502
2023-06-06,7.3007
2023-06-07,7.3927
2023-06-08,7.4281
2023-06-09,7.4069
2023-06-10,7.4069
2023-06-11,7.4069
2023-06-12,7.5715
2023-06-13,7.6388
2023-06-14,7.4759
2023-06-15,7.545
2023-06-16,7.5999
2023-06-17,7.5999
2023-06-18,7.5999
2023-06-19,7.5999
2023-06-20,7.4724
2023-06-21,7.3945
2023-06-22,7.3644
2023-06-23,7.2883
2023-06-24,7.2883
2023-06-25,7.2883
2023-06-26,7.0386
2023-06-27,6.9554
2023-06-28,6.9324
2023-06-29,6.9023
2023-06-30,10.5563
2023-07-01,10.5563
2023-07-02,10.5563
2023-07-03,10.5485
2023-07-04,10.5485
2023-07-05,10.4988
2023-07-06,10.2817
2023-07-07,10.2556
2023-07-08,10.2556
2023-07-09,10.2556
2023-07-10,10.2948
2023-07-11,10.3837
2023-07-12,10.3759
2023-07-13,10.3942
2023-07-14,10.4622
2023-07-15,10.4622
2023-07-16,10.4622
2023-07-17,10.3419
2023-07-18,10.4412
2023-07-19,10.4935
2023-07-20,10.5798
2023-07-21,10.7446
2023-07-22,10.7446
2023-07-23,10.7446
2023-07-24,10.7733
2023-07-25,10.6557
2023-07-26,10.6949
2023-07-27,10.4308
2023-07-28,10.3968
2023-07-29,10.3968
2023-07-30,10.3968
2023-07-31,10.3942
2023-08-01,10.2765
2023-08-02,10.2085
2023-08-03,10.117
2023-08-04,10.1222
2023-08-05,10.1222
2023-08-06,10.1222
2023-08-07,10.2948
2023-08-08,10.2843
2023-08-09,10.3377
2023-08-10,10.3063
2023-08-11,10.39
2023-08-12,10.39
2023-08-13,10.39
2023-08-14,10.3979
2023-08-15,10.22
2023-08-16,10.2436
2023-08-17,10.5129
2023-08-18,10.5522
2023-08-19,10.5522
2023-08-20,10.5522
2023-08-21,10.6437
2023-08-22,10.5992
2023-08-23,10.5522
2023-08-24,10.4214
2023-08-25,10.4789
2023-08-26,10.4789
2023-08-27,10.4789
2023-08-28,10.4345
2023-08-29,10.4188
2023-08-30,10.3534
2023-08-31,10.2174
2023-09-01,10.322
2023-09-02,10.322
2023-09-03,10.322
2023-09-04,10.322
2023-09-05,10.2174
2023-09-06,9.9533
2023-09-07,9.9298
2023-09-08,9.9219
2023-09-09,9.9219
2023-09-10,9.9219
2023-09-11,9.8408
2023-09-12,9.8958
2023-09-13,9.8775
2023-09-14,9.8958
2023-09-15,9.8748
2023-09-16,9.8748
2023-09-17,9.8748
2023-09-18,9.7624
2023-09-19,9.8539
2023-09-20,9.7572
2023-09-21,9.5558
2023-09-22,9.5139
2023-09-23,9.5139
2023-09-24,9.5139
2023-09-25,9.5898
2023-09-26,9.4381
2023-09-27,9.3596
2023-09-28,9.357
2023-09-29,22.4592
2023-09-30,22.4592
2023-10-01,22.4592
2023-10-02,22.931
2023-10-03,22.9065
2023-10-04,22.545
2023-10-05,22.643
2023-10-06,22.4347
2023-10-07,22.4347
2023-10-08,22.4347
2023-10-09,22.4776
2023-10-10,22.4592
2023-10-11,22.4224
2023-10-12,22.306
2023-10-13,21.8097
2023-10-14,21.8097
2023-10-15,21.8097
2023-10-16,22.5205
2023-10-17,22.2019
2023-10-18,21.3809
2023-10-19,21.2461
2023-10-20,20.9152
2023-10-21,20.9152
2023-10-22,20.9152
2023-10-23,21.0316
2023-10-24,20.7804
2023-10-25,20.9642
2023-10-26,21.2277
2023-10-27,20.5844
2023-10-28,20.5844
2023-10-29,20.5844
2023-10-30,20.8539
2023-10-31,20.8601
2023-11-01,20.8294
2023-11-02,20.8233
2023-11-03,21.289
2023-11-04,21.289
2023-11-05,21.289
2023-11-06,21.2399
2023-11-07,21.2828
2023-11-08,21.0209
2023-11-09,20.3224
2023-11-10,20.1998
2023-11-11,20.1998
2023-11-12,20.1998
2023-11-13,19.8934
2023-11-14,20.065
2023-11-15,20.6349
2023-11-16,20.3775
2023-11-17,20.4694
2023-11-18,20.4694
2023-11-19,20.4694
2023-11-20,20.5062
2023-11-21,20.7023
2023-11-22,20.7145
2023-11-23,20.7145
2023-11-24,20.8248
2023-11-25,20.8248
2023-11-26,20.8248
2023-11-27,20.6042
2023-11-28,20.3285
2023-11-29,20.5675
2023-11-30,20.8064
2023-12-01,19.8505
2023-12-02,19.8505
2023-12-03,19.8505
2023-12-04,20.0773
2023-12-05,19.9608
2023-12-06,19.777
2023-12-07,19.679
2023-12-08,19.7709
2023-12-09,19.7709
2023-12-10,19.7709
2023-12-11,19.6851
2023-12-12,19.6483
2023-12-13,18.4719
2023-12-14,18.1471
2023-12-15,18.4535
2023-12-16,18.4535
2023-12-17,18.4535
2023-12-18,18.717
2023-12-19,19.391
2023-12-20,19.0662
2023-12-21,19.4829
2023-12-22,19.5381
2023-12-23,19.5381
2023-12-24,19.5381
2023-12-25,19.5381
2023-12-26,19.5442
2023-12-27,19.6667
2023-12-28,19.777
2023-12-29,1018.9377
2023-12-30,1018.9377
2023-12-31,1018.9377
2024-01-01,1018.9377
2024-01-02,1042.9542
2024-01-03,1042.9542
2024-01-04,1026.6025
2024-01-05,1036.3113
2024-01-06,1036.3113
2024-01-07,1036.3113
2024-01-08,1039.1217
2024-01-09,1034.5229
2024-01-10,1024.0476
2024-01-11,1008.9735
2024-01-12,1016.6383
2024-01-13,1016.6383
2024-01-14,1016.6383
2024-01-15,1016.6383
2024-01-16,1006.9295
2024-01-17,1002.5861
2024-01-18,1001.0532
2024-01-19,1005.9075
2024-01-20,1005.9075
2024-01-21,1005.9075
2024-01-22,1006.674
2024-01-23,1009.74
2024-01-24,1007.185
2024-01-25,985.2125
2024-01-26,985.2125
2024-01-27,985.2125
2024-01-28,985.2125
2024-01-29,985.468
2024-01-30,973.7153
2024-01-31,975.2483
2024-02-01,980.6137
2024-02-02,971.4159
2024-02-03,971.4159
2024-02-04,971.4159
2024-02-05,962.2181
2024-02-06,985.979
2024-02-07,987.512
2024-02-08,987.7675
2024-02-09,987.512
2024-02-10,987.512
2024-02-11,987.512
2024-02-12,990.0669
2024-02-13,972.4379
2024-02-14,976.0148
2024-02-15,986.2345
2024-02-16,989.045
2024-02-17,989.045
2024-02-18,989.045
2024-02-19,989.045
2024-02-20,988.2785
2024-02-21,990.3224
2024-02-22,987.302
2024-02-23,992.6677
2024-02-24,992.6677
2024-02-25,992.6677
2024-02-26,977.8481
2024-02-27,970.4383
2024-02-28,974.271
2024-02-29,962.0065
2024-03-01,962.773
2024-03-02,962.773
2024-03-03,962.773
2024-03-04,944.8873
2024-03-05,949.742
2024-03-06,978.1036
2024-03-07,967.8832
2024-03-08,978.8702
2024-03-09,978.8702
2024-03-10,978.8702
2024-03-11,1008.2539
2024-03-12,999.0555
2024-03-13,1004.4212
2024-03-14,1002.1216
2024-03-15,997.2669
2024-03-16,997.2669
2024-03-17,997.2669
2024-03-18,991.6457
2024-03-19,989.3461
2024-03-20,991.1347
2024-03-21,990.1126
2024-03-22,982.4473
2024-03-23,982.4473
2024-03-24,982.4473
2024-03-25,984.2359
2024-03-26,988.3241
2024-03-27,993.1788
2024-03-28,992.4122
2024-03-29,992.4122
2024-03-30,992.4122
2024-03-31,992.4122
2024-04-01,991.6457
2024-04-02,987.302
2024-04-03,978.8702
2024-04-04,964.3061
2024-04-05,964.5616
2024-04-06,964.5616
2024-04-07,964.5616
2024-04-08,962.5175
