,LOW US Equity
2020-07-19,18.7404
2020-07-20,18.7086
2020-07-21,18.8073
2020-07-22,19.1953
2020-07-23,18.9717
2020-07-24,19.0298
2020-07-25,19.0298
2020-07-26,19.0298
2020-07-27,19.2589
2020-07-28,19.1043
2020-07-29,19.2139
2020-07-30,19.2676
2020-07-31,14.8732
2020-08-01,14.8732
2020-08-02,14.8732
2020-08-03,14.9945
2020-08-04,14.941
2020-08-05,14.9936
2020-08-06,15.0765
2020-08-07,15.2184
2020-08-08,15.2184
2020-08-09,15.2184
2020-08-10,15.3022
2020-08-11,15.3156
2020-08-12,15.5618
2020-08-13,15.4788
2020-08-14,15.3575
2020-08-15,15.3575
2020-08-16,15.3575
2020-08-17,15.7206
2020-08-18,15.676
2020-08-19,15.7276
2020-08-20,15.7544
2020-08-21,16.0349
2020-08-22,16.0349
2020-08-23,16.0349
2020-08-24,16.3841
2020-08-25,16.41
2020-08-26,16.804
2020-08-27,16.4397
2020-08-28,16.3683
2020-08-29,16.3683
2020-08-30,16.3683
2020-08-31,16.295
2020-09-01,16.554
2020-09-02,16.8129
2020-09-03,16.012
2020-09-04,15.5539
2020-09-05,15.5539
2020-09-06,15.5539
2020-09-07,15.5539
2020-09-08,15.3173
2020-09-09,15.8343
2020-09-10,15.7272
2020-09-11,16.045
2020-09-12,16.045
2020-09-13,16.045
2020-09-14,16.3397
2020-09-15,16.6825
2020-09-16,16.4754
2020-09-17,16.2138
2020-09-18,15.8852
2020-09-19,15.8852
2020-09-20,15.8852
2020-09-21,15.8406
2020-09-22,16.0147
2020-09-23,15.7522
2020-09-24,15.7441
2020-09-25,15.8361
2020-09-26,15.8361
2020-09-27,15.8361
2020-09-28,16.1075
2020-09-29,16.0781
2020-09-30,16.3995
2020-10-01,16.5165
2020-10-02,16.4558
2020-10-03,16.4558
2020-10-04,16.4558
2020-10-05,16.6388
2020-10-06,16.3218
2020-10-07,16.6325
2020-10-08,16.8468
2020-10-09,17.0576
2020-10-10,17.0576
2020-10-11,17.0576
2020-10-12,17.0129
2020-10-13,17.2451
2020-10-14,17.0915
2020-10-15,17.3183
2020-10-16,17.4567
2020-10-17,17.4567
2020-10-18,17.4567
2020-10-19,17.2272
2020-10-20,17.4022
2020-10-21,17.171
2020-10-22,16.8808
2020-10-23,16.9602
2020-10-24,16.9602
2020-10-25,16.9602
2020-10-26,16.6022
2020-10-27,16.3352
2020-10-28,16.0031
2020-10-29,15.9432
2020-10-30,14.9336
2020-10-31,14.9336
2020-11-01,14.9336
2020-11-02,15.1108
2020-11-03,15.4787
2020-11-04,15.7758
2020-11-05,15.8615
2020-11-06,15.8008
2020-11-07,15.8008
2020-11-08,15.8008
2020-11-09,14.5466
2020-11-10,14.7347
2020-11-11,14.9253
2020-11-12,14.9236
2020-11-13,15.0276
2020-11-14,15.0276
2020-11-15,15.0276
2020-11-16,15.2498
2020-11-17,15.0801
2020-11-18,13.9278
2020-11-19,14.1647
2020-11-20,14.192
2020-11-21,14.192
2020-11-22,14.192
2020-11-23,14.5017
2020-11-24,14.6085
2020-11-25,14.2731
2020-11-26,14.2731
2020-11-27,14.2562
2020-11-28,14.2562
2020-11-29,14.2562
2020-11-30,14.349
2020-12-01,14.1537
2020-12-02,14.0254
2020-12-03,14.0383
2020-12-04,13.8794
2020-12-05,13.8794
2020-12-06,13.8794
2020-12-07,14.0399
2020-12-08,13.9794
2020-12-09,14.6967
2020-12-10,14.704
2020-12-11,14.5103
2020-12-12,14.5103
2020-12-13,14.5103
2020-12-14,14.6935
2020-12-15,14.9549
2020-12-16,14.9444
2020-12-17,14.9719
2020-12-18,14.9444
2020-12-19,14.9444
2020-12-20,14.9444
2020-12-21,15.0356
2020-12-22,15.0582
2020-12-23,14.8823
2020-12-24,14.9097
2020-12-25,14.9097
2020-12-26,14.9097
2020-12-27,14.9097
2020-12-28,14.8508
2020-12-29,14.7298
2020-12-30,14.7314
2020-12-31,14.7274
2021-01-01,14.7274
2021-01-02,14.7274
2021-01-03,14.7274
2021-01-04,14.7169
2021-01-05,14.7605
2021-01-06,14.9339
2021-01-07,14.9856
2021-01-08,15.0937
2021-01-09,15.0937
2021-01-10,15.0937
2021-01-11,15.1962
2021-01-12,15.4116
2021-01-13,15.4794
2021-01-14,15.5246
2021-01-15,15.6012
2021-01-16,15.6012
2021-01-17,15.6012
2021-01-18,15.6012
2021-01-19,15.5544
2021-01-20,15.6859
2021-01-21,15.6819
2021-01-22,15.6868
2021-01-23,15.6868
2021-01-24,15.6868
2021-01-25,15.8239
2021-01-26,15.7916
2021-01-27,15.3083
2021-01-28,15.6819
2021-01-29,14.8512
2021-01-30,14.8512
2021-01-31,14.8512
2021-02-01,14.5869
2021-02-02,14.8368
2021-02-03,15.0814
2021-02-04,15.3206
2021-02-05,15.4725
2021-02-06,15.4725
2021-02-07,15.4725
2021-02-08,15.787
2021-02-09,15.6814
2021-02-10,15.6404
2021-02-11,15.5257
2021-02-12,15.6343
2021-02-13,15.6343
2021-02-14,15.6343
2021-02-15,15.6343
2021-02-16,15.3989
2021-02-17,15.632
2021-02-18,15.6343
2021-02-19,15.6632
2021-02-20,15.6632
2021-02-21,15.6632
2021-02-22,15.2735
2021-02-23,14.9834
2021-02-24,14.4774
2021-02-25,14.1902
2021-02-26,14.2834
2021-02-27,14.2834
2021-02-28,14.2834
2021-03-01,14.4494
2021-03-02,14.5335
2021-03-03,14.1728
2021-03-04,13.8303
2021-03-05,14.1948
2021-03-06,14.1948
2021-03-07,14.1948
2021-03-08,14.5236
2021-03-09,14.7563
2021-03-10,14.9434
2021-03-11,15.117
2021-03-12,15.1776
2021-03-13,15.1776
2021-03-14,15.1776
2021-03-15,15.3784
2021-03-16,15.464
2021-03-17,15.3966
2021-03-18,15.4291
2021-03-19,15.7792
2021-03-20,15.7792
2021-03-21,15.7792
2021-03-22,15.702
2021-03-23,15.5912
2021-03-24,15.612
2021-03-25,15.9458
2021-03-26,16.4246
2021-03-27,16.4246
2021-03-28,16.4246
2021-03-29,16.2023
2021-03-30,16.3064
2021-03-31,16.3183
2021-04-01,16.4031
2021-04-02,16.4031
2021-04-03,16.4031
2021-04-04,16.4031
2021-04-05,16.5823
2021-04-06,16.6172
2021-04-07,16.5778
2021-04-08,16.618
2021-04-09,16.9377
2021-04-10,16.9377
2021-04-11,16.9377
2021-04-12,17.0968
2021-04-13,17.0276
2021-04-14,17.1615
2021-04-15,17.3866
2021-04-16,17.6601
2021-04-17,17.6601
2021-04-18,17.6601
2021-04-19,17.3449
2021-04-20,17.2527
2021-04-21,17.3375
2021-04-22,17.1435
2021-04-23,17.116
2021-04-24,17.116
2021-04-25,17.116
2021-04-26,16.9866
2021-04-27,16.9762
2021-04-28,16.7539
2021-04-29,16.9308
2021-04-30,14.7987
2021-05-01,14.7987
2021-05-02,14.7987
2021-05-03,14.9927
2021-05-04,15.0651
2021-05-05,15.0454
2021-05-06,15.4362
2021-05-07,15.598
2021-05-08,15.598
2021-05-09,15.598
2021-05-10,15.7895
2021-05-11,15.3967
2021-05-12,14.752
2021-05-13,15.0677
2021-05-14,14.9737
2021-05-15,14.9737
2021-05-16,14.9737
2021-05-17,14.6592
2021-05-18,14.5684
2021-05-19,14.3967
2021-05-20,14.5732
2021-05-21,14.5115
2021-05-22,14.5115
2021-05-23,14.5115
2021-05-24,14.3928
2021-05-25,14.5476
2021-05-26,14.5856
2021-05-27,14.4526
2021-05-28,14.5214
2021-05-29,14.5214
2021-05-30,14.5214
2021-05-31,14.5214
2021-06-01,14.3281
2021-06-02,14.2581
2021-06-03,14.2276
2021-06-04,14.2023
2021-06-05,14.2023
2021-06-06,14.2023
2021-06-07,14.2244
2021-06-08,14.2989
2021-06-09,14.2471
2021-06-10,14.129
2021-06-11,14.2607
2021-06-12,14.2607
2021-06-13,14.2607
2021-06-14,14.1861
2021-06-15,14.0707
2021-06-16,13.9617
2021-06-17,14.0032
2021-06-18,14.0058
2021-06-19,14.0058
2021-06-20,14.0058
2021-06-21,14.1355
2021-06-22,14.3197
2021-06-23,14.2821
2021-06-24,14.3216
2021-06-25,14.3806
2021-06-26,14.3806
2021-06-27,14.3806
2021-06-28,14.4163
2021-06-29,14.4805
2021-06-30,14.4656
2021-07-01,14.5856
2021-07-02,14.5784
2021-07-03,14.5784
2021-07-04,14.5784
2021-07-05,14.5784
2021-07-06,14.5162
2021-07-07,14.5895
2021-07-08,14.3897
2021-07-09,14.5538
2021-07-10,14.5538
2021-07-11,14.5538
2021-07-12,14.5694
2021-07-13,14.4857
2021-07-14,14.3858
2021-07-15,14.581
2021-07-16,14.6063
2021-07-17,14.6063
2021-07-18,14.6063
2021-07-19,14.3962
2021-07-20,14.4747
2021-07-21,14.5408
2021-07-22,14.6472
2021-07-23,14.9111
2021-07-24,14.9111
2021-07-25,14.9111
2021-07-26,14.7101
2021-07-27,14.4358
2021-07-28,14.3631
2021-07-29,14.4429
2021-07-30,14.2249
2021-07-31,14.2249
2021-08-01,14.2249
2021-08-02,14.1153
2021-08-03,14.3048
2021-08-04,14.0481
2021-08-05,14.0975
2021-08-06,14.0646
2021-08-07,14.0646
2021-08-08,14.0646
2021-08-09,13.927
2021-08-10,14.0373
2021-08-11,14.3409
2021-08-12,14.1812
2021-08-13,14.0868
2021-08-14,14.0868
2021-08-15,14.0868
2021-08-16,14.275
2021-08-17,13.5639
2021-08-18,14.5298
2021-08-19,14.709
2021-08-20,15.0612
2021-08-21,15.0612
2021-08-22,15.0612
2021-08-23,14.9265
2021-08-24,14.7592
2021-08-25,14.934
2021-08-26,14.9008
2021-08-27,14.7952
2021-08-28,14.7952
2021-08-29,14.7952
2021-08-30,14.7387
2021-08-31,14.6704
2021-09-01,14.6419
2021-09-02,14.8107
2021-09-03,14.8002
2021-09-04,14.8002
2021-09-05,14.8002
2021-09-06,14.8002
2021-09-07,14.7487
2021-09-08,14.6829
2021-09-09,14.6158
2021-09-10,14.6978
2021-09-11,14.6978
2021-09-12,14.6978
2021-09-13,14.8045
2021-09-14,14.6878
2021-09-15,14.7772
2021-09-16,14.9554
2021-09-17,14.9895
2021-09-18,14.9895
2021-09-19,14.9895
2021-09-20,14.7561
2021-09-21,14.8182
2021-09-22,14.9808
2021-09-23,14.9243
2021-09-24,14.9175
2021-09-25,14.9175
2021-09-26,14.9175
2021-09-27,15.0889
2021-09-28,14.766
2021-09-29,14.8697
2021-09-30,14.6065
2021-10-01,14.6586
2021-10-02,14.6586
2021-10-03,14.6586
2021-10-04,14.7089
2021-10-05,14.694
2021-10-06,14.6773
2021-10-07,14.9194
2021-10-08,14.8114
2021-10-09,14.8114
2021-10-10,14.8114
2021-10-11,14.9784
2021-10-12,15.0373
2021-10-13,15.1814
2021-10-14,15.4502
2021-10-15,15.6184
2021-10-16,15.6184
2021-10-17,15.6184
2021-10-18,15.7786
2021-10-19,15.8512
2021-10-20,15.9816
2021-10-21,16.1312
2021-10-22,16.215
2021-10-23,16.215
2021-10-24,16.215
2021-10-25,16.4043
2021-10-26,16.3578
2021-10-27,16.4012
2021-10-28,16.4006
2021-10-29,15.8203
2021-10-30,15.8203
2021-10-31,15.8203
2021-11-01,15.6985
2021-11-02,15.7738
2021-11-03,15.8486
2021-11-04,16.0533
2021-11-05,15.9215
2021-11-06,15.9215
2021-11-07,15.9215
2021-11-08,15.8774
2021-11-09,15.8256
2021-11-10,15.7456
2021-11-11,15.7321
2021-11-12,15.9674
2021-11-13,15.9674
2021-11-14,15.9674
2021-11-15,15.8851
2021-11-16,16.4652
2021-11-17,16.5211
2021-11-18,16.483
2021-11-19,16.6077
2021-11-20,16.6077
2021-11-21,16.6077
2021-11-22,16.7727
2021-11-23,16.747
2021-11-24,16.526
2021-11-25,16.526
2021-11-26,16.2432
2021-11-27,16.2432
2021-11-28,16.2432
2021-11-29,16.2941
2021-11-30,16.0657
2021-12-01,16.1086
2021-12-02,16.3977
2021-12-03,16.3004
2021-12-04,16.3004
2021-12-05,16.3004
2021-12-06,16.443
2021-12-07,16.771
2021-12-08,16.7613
2021-12-09,16.842
2021-12-10,17.0269
2021-12-11,17.0269
2021-12-12,17.0269
2021-12-13,16.7899
2021-12-14,16.5162
2021-12-15,16.8071
2021-12-16,16.5609
2021-12-17,16.2661
2021-12-18,16.2661
2021-12-19,16.2661
2021-12-20,16.1246
2021-12-21,16.2025
2021-12-22,16.3582
2021-12-23,16.3806
2021-12-24,16.3806
2021-12-25,16.3806
2021-12-26,16.3806
2021-12-27,16.5872
2021-12-28,16.6056
2021-12-29,16.8088
2021-12-30,16.7413
2021-12-31,16.8609
2022-01-01,16.8609
2022-01-02,16.8609
2022-01-03,16.6909
2022-01-04,16.9371
2022-01-05,16.6474
2022-01-06,16.8214
2022-01-07,16.4378
2022-01-08,16.4378
2022-01-09,16.4378
2022-01-10,16.2432
2022-01-11,16.3468
2022-01-12,16.4166
2022-01-13,16.4155
2022-01-14,15.9975
2022-01-15,15.9975
2022-01-16,15.9975
2022-01-17,15.9975
2022-01-18,15.7119
2022-01-19,15.4994
2022-01-20,14.8828
2022-01-21,14.9452
2022-01-22,14.9452
2022-01-23,14.9452
2022-01-24,15.3649
2022-01-25,15.2309
2022-01-26,15.1216
2022-01-27,14.9973
2022-01-28,15.4059
2022-01-29,15.4059
2022-01-30,15.4059
2022-01-31,15.5374
2022-02-01,15.5931
2022-02-02,15.6355
2022-02-03,15.3569
2022-02-04,15.0761
2022-02-05,15.0761
2022-02-06,15.0761
2022-02-07,14.9619
2022-02-08,15.226
2022-02-09,15.3318
2022-02-10,14.9831
2022-02-11,14.9
2022-02-12,14.9
2022-02-13,14.9
2022-02-14,14.9023
2022-02-15,15.0221
2022-02-16,14.9613
2022-02-17,14.7819
2022-02-18,14.7206
2022-02-19,14.7206
2022-02-20,14.7206
2022-02-21,14.7206
2022-02-22,14.2694
2022-02-23,14.2306
2022-02-24,14.1375
2022-02-25,14.4572
2022-02-26,14.4572
2022-02-27,14.4572
2022-02-28,14.5613
2022-03-01,14.5857
2022-03-02,14.9824
2022-03-03,14.8505
2022-03-04,14.7281
2022-03-05,14.7281
2022-03-06,14.7281
2022-03-07,14.6278
2022-03-08,14.6832
2022-03-09,14.8284
2022-03-10,14.7336
2022-03-11,14.625
2022-03-12,14.625
2022-03-13,14.625
2022-03-14,14.8633
2022-03-15,15.1159
2022-03-16,15.1303
2022-03-17,15.2993
2022-03-18,15.3708
2022-03-19,15.3708
2022-03-20,15.3708
2022-03-21,14.7649
2022-03-22,14.8124
2022-03-23,14.3994
2022-03-24,14.3037
2022-03-25,13.9618
2022-03-26,13.9618
2022-03-27,13.9618
2022-03-28,14.0088
2022-03-29,14.3256
2022-03-30,13.7741
2022-03-31,13.3748
2022-04-01,13.3863
2022-04-02,13.3863
2022-04-03,13.3863
2022-04-04,13.4804
2022-04-05,13.5214
2022-04-06,13.2905
2022-04-07,13.3994
2022-04-08,13.6193
2022-04-09,13.6193
2022-04-10,13.6193
2022-04-11,13.5061
2022-04-12,13.4814
2022-04-13,13.5564
2022-04-14,13.3177
2022-04-15,13.3177
2022-04-16,13.3177
2022-04-17,13.3177
2022-04-18,13.1668
2022-04-19,13.4139
2022-04-20,13.7255
2022-04-21,13.5227
2022-04-22,13.087
2022-04-23,13.087
2022-04-24,13.087
2022-04-25,13.2685
2022-04-26,13.2253
2022-04-27,13.2242
2022-04-28,13.5287
2022-04-29,13.213
2022-04-30,13.213
2022-05-01,13.213
2022-05-02,13.5074
2022-05-03,13.4253
2022-05-04,13.7262
2022-05-05,13.1146
2022-05-06,12.917
2022-05-07,12.917
2022-05-08,12.917
2022-05-09,13.1227
2022-05-10,12.9083
2022-05-11,12.6711
2022-05-12,12.8849
2022-05-13,13.0101
2022-05-14,13.0101
2022-05-15,13.0101
2022-05-16,13.0498
2022-05-17,13.0117
2022-05-18,12.4562
2022-05-19,12.535
2022-05-20,12.3648
2022-05-21,12.3648
2022-05-22,12.3648
2022-05-23,12.4486
2022-05-24,12.3611
2022-05-25,12.572
2022-05-26,12.7394
2022-05-27,12.9551
2022-05-28,12.9551
2022-05-29,12.9551
2022-05-30,12.9551
2022-05-31,12.7273
2022-06-01,12.539
2022-06-02,12.771
2022-06-03,12.7352
2022-06-04,12.7352
2022-06-05,12.7352
2022-06-06,12.8046
2022-06-07,12.7457
2022-06-08,12.5774
2022-06-09,12.6737
2022-06-10,12.2555
2022-06-11,12.2555
2022-06-12,12.2555
2022-06-13,11.9888
2022-06-14,11.8141
2022-06-15,11.8704
2022-06-16,11.4811
2022-06-17,11.5264
2022-06-18,11.5264
2022-06-19,11.5264
2022-06-20,11.5264
2022-06-21,11.5216
2022-06-22,11.5858
2022-06-23,11.7294
2022-06-24,12.0719
2022-06-25,12.0719
2022-06-26,12.0719
2022-06-27,12.1445
2022-06-28,11.6447
2022-06-29,11.7173
2022-06-30,11.6421
2022-07-01,11.7836
2022-07-02,11.7836
2022-07-03,11.7836
2022-07-04,11.7836
2022-07-05,11.9162
2022-07-06,11.873
2022-07-07,12.0051
2022-07-08,12.0082
2022-07-09,12.0082
2022-07-10,12.0082
2022-07-11,11.9283
2022-07-12,11.9751
2022-07-13,12.0472
2022-07-14,12.0624
2022-07-15,12.1855
2022-07-16,12.1855
2022-07-17,12.1855
2022-07-18,12.2271
2022-07-19,12.3843
2022-07-20,12.5027
2022-07-21,12.6358
2022-07-22,12.742
2022-07-23,12.742
2022-07-24,12.742
2022-07-25,12.701
2022-07-26,12.3749
2022-07-27,12.4443
2022-07-28,12.4906
2022-07-29,12.6621
2022-07-30,12.6621
2022-07-31,12.6621
2022-08-01,12.7966
2022-08-02,12.4741
2022-08-03,12.8664
2022-08-04,12.9578
2022-08-05,13.0587
2022-08-06,13.0587
2022-08-07,13.0587
2022-08-08,13.2036
2022-08-09,12.8549
2022-08-10,13.1821
2022-08-11,13.2215
2022-08-12,13.4468
2022-08-13,13.4468
2022-08-14,13.4468
2022-08-15,13.5292
2022-08-16,13.8486
2022-08-17,13.7704
2022-08-18,13.8274
2022-08-19,13.5624
2022-08-20,13.5624
2022-08-21,13.5624
2022-08-22,13.4914
2022-08-23,13.3607
2022-08-24,13.4095
2022-08-25,13.3631
2022-08-26,12.8546
2022-08-27,12.8546
2022-08-28,12.8546
2022-08-29,12.8587
2022-08-30,12.6623
2022-08-31,12.5052
2022-09-01,12.5878
2022-09-02,12.5751
2022-09-03,12.5751
2022-09-04,12.5751
2022-09-05,12.5751
2022-09-06,12.445
2022-09-07,12.8704
2022-09-08,13.0275
2022-09-09,13.0923
2022-09-10,13.0923
2022-09-11,13.0923
2022-09-12,13.1305
2022-09-13,12.4792
2022-09-14,12.4159
2022-09-15,12.3471
2022-09-16,12.3864
2022-09-17,12.3864
2022-09-18,12.3864
2022-09-19,12.5542
2022-09-20,12.3149
2022-09-21,12.2104
2022-09-22,12.1981
2022-09-23,12.1987
2022-09-24,12.1987
2022-09-25,12.1987
2022-09-26,12.091
2022-09-27,12.1752
2022-09-28,12.5251
2022-09-29,12.3175
2022-09-30,12.1823
2022-10-01,12.1823
2022-10-02,12.1823
2022-10-03,12.494
2022-10-04,12.6725
2022-10-05,12.7546
2022-10-06,12.8031
2022-10-07,12.6618
2022-10-08,12.6618
2022-10-09,12.6618
2022-10-10,12.544
2022-10-11,12.622
2022-10-12,12.4914
2022-10-13,12.4552
2022-10-14,12.241
2022-10-15,12.241
2022-10-16,12.241
2022-10-17,12.5027
2022-10-18,12.4573
2022-10-19,11.9849
2022-10-20,11.6973
2022-10-21,11.9049
2022-10-22,11.9049
2022-10-23,11.9049
2022-10-24,12.1721
2022-10-25,12.4904
2022-10-26,12.4751
2022-10-27,12.4807
2022-10-28,15.3249
2022-10-29,15.3249
2022-10-30,15.3249
2022-10-31,15.0972
2022-11-01,15.0129
2022-11-02,14.5406
2022-11-03,14.1858
2022-11-04,14.3261
2022-11-05,14.3261
2022-11-06,14.3261
2022-11-07,14.5918
2022-11-08,14.7002
2022-11-09,14.596
2022-11-10,15.6616
2022-11-11,15.9448
2022-11-12,15.9448
2022-11-13,15.9448
2022-11-14,15.6821
2022-11-15,15.9339
2022-11-16,16.3128
2022-11-17,15.7112
2022-11-18,15.8019
2022-11-19,15.8019
2022-11-20,15.8019
2022-11-21,15.8221
2022-11-22,16.0712
2022-11-23,15.7376
2022-11-24,15.7376
2022-11-25,15.7347
2022-11-26,15.7347
2022-11-27,15.7347
2022-11-28,15.6214
2022-11-29,15.5293
2022-11-30,15.8274
2022-12-01,15.9994
2022-12-02,15.9618
2022-12-03,15.9618
2022-12-04,15.9618
2022-12-05,15.4536
2022-12-06,15.203
2022-12-07,15.4952
2022-12-08,15.2998
2022-12-09,15.1948
2022-12-10,15.1948
2022-12-11,15.1948
2022-12-12,15.389
2022-12-13,15.7493
2022-12-14,15.8016
2022-12-15,15.5616
2022-12-16,15.4512
2022-12-17,15.4512
2022-12-18,15.4512
2022-12-19,15.2769
2022-12-20,15.1414
2022-12-21,15.2335
2022-12-22,15.041
2022-12-23,15.2012
2022-12-24,15.2012
2022-12-25,15.2012
2022-12-26,15.2012
2022-12-27,15.1912
2022-12-28,15.0944
2022-12-29,15.2235
2022-12-30,15.0463
2022-12-31,15.0463
2023-01-01,15.0463
2023-01-02,15.0463
2023-01-03,15.0345
2023-01-04,15.1725
2023-01-05,15.1361
2023-01-06,15.1478
2023-01-07,15.1478
2023-01-08,15.1478
2023-01-09,15.058
2023-01-10,15.173
2023-01-11,15.595
2023-01-12,15.693
2023-01-13,15.8045
2023-01-14,15.8045
2023-01-15,15.8045
2023-01-16,15.8045
2023-01-17,15.6496
2023-01-18,15.5897
2023-01-19,15.2159
2023-01-20,15.3567
2023-01-21,15.3567
2023-01-22,15.3567
2023-01-23,15.3908
2023-01-24,15.4671
2023-01-25,15.4495
2023-01-26,15.1971
2023-01-27,15.237
2023-01-28,15.237
2023-01-29,15.237
2023-01-30,15.203
2023-01-31,15.575
2023-02-01,15.8867
2023-02-02,16.3562
2023-02-03,16.4248
2023-02-04,16.4248
2023-02-05,16.4248
2023-02-06,16.4189
2023-02-07,16.351
2023-02-08,16.2337
2023-02-09,15.9885
2023-02-10,15.9968
2023-02-11,15.9968
2023-02-12,15.9968
2023-02-13,16.3159
2023-02-14,16.2933
2023-02-15,16.3689
2023-02-16,16.3081
2023-02-17,16.2331
2023-02-18,16.2331
2023-02-19,16.2331
2023-02-20,16.2331
2023-02-21,15.5843
2023-02-22,15.6308
2023-02-23,15.6058
2023-02-24,15.5659
2023-02-25,15.5659
2023-02-26,15.5659
2023-02-27,15.7266
2023-02-28,15.8165
2023-03-01,15.1355
2023-03-02,15.1114
2023-03-03,15.3853
2023-03-04,15.3853
2023-03-05,15.3853
2023-03-06,15.4942
2023-03-07,15.2481
2023-03-08,15.4688
2023-03-09,15.3451
2023-03-10,15.2037
2023-03-11,15.2037
2023-03-12,15.2037
2023-03-13,15.2564
2023-03-14,15.2138
2023-03-15,15.3179
2023-03-16,15.3818
2023-03-17,15.2451
2023-03-18,15.2451
