,ZBH US Equity
2020-03-31,84.9263
2020-04-01,77.7832
2020-04-02,79.7047
2020-04-03,79.268
2020-04-04,79.268
2020-04-05,79.268
2020-04-06,82.9674
2020-04-07,85.4441
2020-04-08,91.2896
2020-04-09,90.7156
2020-04-10,90.7156
2020-04-11,90.7156
2020-04-12,90.7156
2020-04-13,89.2558
2020-04-14,92.7306
2020-04-15,90.5659
2020-04-16,90.0668
2020-04-17,95.8437
2020-04-18,95.8437
2020-04-19,95.8437
2020-04-20,94.858
2020-04-21,91.8261
2020-04-22,90.0294
2020-04-23,92.3563
2020-04-24,94.5149
2020-04-25,94.5149
2020-04-26,94.5149
2020-04-27,95.1637
2020-04-28,93.4481
2020-04-29,97.266
2020-04-30,96.5424
2020-05-01,94.3901
2020-05-02,94.3901
2020-05-03,94.3901
2020-05-04,93.0301
2020-05-05,95.4943
2020-05-06,94.1593
2020-05-07,96.3552
2020-05-08,97.8899
2020-05-09,97.8899
2020-05-10,97.8899
2020-05-11,95.4756
2020-05-12,92.772
2020-05-13,91.1989
2020-05-14,91.8419
2020-05-15,92.0229
2020-05-16,92.0229
2020-05-17,92.0229
2020-05-18,98.4398
2020-05-19,99.2388
2020-05-20,100.893
2020-05-21,98.0216
2020-05-22,98.8955
2020-05-23,98.8955
2020-05-24,98.8955
2020-05-25,98.8955
2020-05-26,100.9804
2020-05-27,101.9791
2020-05-28,101.7606
2020-05-29,100.7307
2020-05-30,100.7307
2020-05-31,100.7307
2020-06-01,101.692
2020-06-02,102.0665
2020-06-03,103.2463
2020-06-04,102.7095
2020-06-05,107.6345
2020-06-06,107.6345
2020-06-07,107.6345
2020-06-08,107.0727
2020-06-09,105.5996
2020-06-10,105.6932
2020-06-11,97.4848
2020-06-12,100.0128
2020-06-13,100.0128
2020-06-14,100.0128
2020-06-15,101.2238
2020-06-16,103.677
2020-06-17,101.8106
2020-06-18,101.4173
2020-06-19,100.6558
2020-06-20,100.6558
2020-06-21,100.6558
2020-06-22,99.6446
2020-06-23,100.4935
2020-06-24,95.6621
2020-06-25,93.8394
2020-06-26,93.9205
2020-06-27,93.9205
2020-06-28,93.9205
2020-06-29,94.8381
2020-06-30,94.8381
2020-07-01,94.8381
2020-07-02,94.8381
2020-07-03,94.8381
2020-07-04,94.8381
2020-07-05,94.8381
2020-07-06,94.8381
2020-07-07,94.8381
2020-07-08,94.8381
2020-07-09,94.8381
2020-07-10,94.8381
2020-07-11,94.8381
2020-07-12,94.8381
2020-07-13,94.8381
2020-07-14,94.8381
2020-07-15,94.8381
2020-07-16,94.8381
2020-07-17,94.8381
2020-07-18,94.8381
2020-07-19,94.8381
2020-07-20,94.8381
2020-07-21,94.8381
2020-07-22,94.8381
2020-07-23,94.8381
2020-07-24,94.8381
2020-07-25,94.8381
2020-07-26,94.8381
2020-07-27,94.8381
2020-07-28,94.8381
2020-07-29,94.8381
2020-07-30,94.8381
2020-07-31,94.8381
2020-08-01,94.8381
2020-08-02,94.8381
2020-08-03,94.8381
2020-08-04,94.8381
2020-08-05,94.8381
2020-08-06,94.8381
2020-08-07,94.8381
2020-08-08,94.8381
2020-08-09,94.8381
2020-08-10,94.8381
2020-08-11,94.8381
2020-08-12,94.8381
2020-08-13,94.8381
2020-08-14,94.8381
2020-08-15,94.8381
2020-08-16,94.8381
2020-08-17,94.8381
2020-08-18,94.8381
2020-08-19,94.8381
2020-08-20,94.8381
2020-08-21,94.8381
2020-08-22,94.8381
2020-08-23,94.8381
2020-08-24,94.8381
2020-08-25,94.8381
2020-08-26,94.8381
2020-08-27,94.8381
2020-08-28,94.8381
2020-08-29,94.8381
2020-08-30,94.8381
2020-08-31,94.8381
2020-09-01,94.8381
2020-09-02,94.8381
2020-09-03,94.8381
2020-09-04,94.8381
2020-09-05,94.8381
2020-09-06,94.8381
2020-09-07,94.8381
2020-09-08,94.8381
2020-09-09,94.8381
2020-09-10,94.8381
2020-09-11,94.8381
2020-09-12,94.8381
2020-09-13,94.8381
2020-09-14,94.8381
2020-09-15,94.8381
2020-09-16,94.8381
2020-09-17,94.8381
2020-09-18,94.8381
2020-09-19,94.8381
2020-09-20,94.8381
2020-09-21,94.8381
2020-09-22,94.8381
2020-09-23,94.8381
2020-09-24,94.8381
2020-09-25,94.8381
2020-09-26,94.8381
2020-09-27,94.8381
2020-09-28,94.8381
2020-09-29,94.8381
2020-09-30,4279.1161
2020-10-01,4308.8016
2020-10-02,4317.782
2020-10-03,4317.782
2020-10-04,4317.782
2020-10-05,4415.0705
2020-10-06,4402.3482
2020-10-07,4495.8948
2020-10-08,4541.5455
2020-10-09,4574.7234
2020-10-10,4574.7234
2020-10-11,4574.7234
2020-10-12,4603.6605
2020-10-13,4495.3959
2020-10-14,4518.0965
2020-10-15,4563.4978
2020-10-16,4548.2809
2020-10-17,4548.2809
2020-10-18,4548.2809
2020-10-19,4425.2983
2020-10-20,4422.8037
2020-10-21,4420.808
2020-10-22,4451.4913
2020-10-23,4443.0098
2020-10-24,4443.0098
2020-10-25,4443.0098
2020-10-26,4363.1833
2020-10-27,4340.4827
2020-10-28,4210.0163
2020-10-29,4221.7408
2020-10-30,4178.3352
2020-10-31,4178.3352
2020-11-01,4178.3352
2020-11-02,4188.8124
2020-11-03,4285.8515
2020-11-04,4295.5803
2020-11-05,4359.192
2020-11-06,4342.3013
2020-11-07,4342.3013
2020-11-08,4342.3013
2020-11-09,4777.5859
2020-11-10,4632.9905
2020-11-11,4614.0107
2020-11-12,4589.7867
2020-11-13,4662.9584
2020-11-14,4662.9584
2020-11-15,4662.9584
2020-11-16,4634.4889
2020-11-17,4632.7407
2020-11-18,4583.7931
2020-11-19,4542.3374
2020-11-20,4527.6031
2020-11-21,4527.6031
2020-11-22,4527.6031
2020-11-23,4535.0951
2020-11-24,4655.9659
2020-11-25,4621.0033
2020-11-26,4621.0033
2020-11-27,4629.4942
2020-11-28,4629.4942
2020-11-29,4629.4942
2020-11-30,4607.0182
2020-12-01,4531.5989
2020-12-02,4575.3021
2020-12-03,4536.8433
2020-12-04,4605.2701
2020-12-05,4605.2701
2020-12-06,4605.2701
2020-12-07,4518.363
2020-12-08,4543.3363
2020-12-09,4559.3192
2020-12-10,4528.8518
2020-12-11,4421.2169
2020-12-12,4421.2169
2020-12-13,4421.2169
2020-12-14,4443.9426
2020-12-15,4574.3032
2020-12-16,4600.2754
2020-12-17,4662.9584
2020-12-18,4675.1953
2020-12-19,4675.1953
2020-12-20,4675.1953
2020-12-21,4594.0321
2020-12-22,4649.7226
2020-12-23,4603.522
2020-12-24,4610.2648
2020-12-25,4610.2648
2020-12-26,4610.2648
2020-12-27,4610.2648
2020-12-28,4601.2744
2020-12-29,4690.1793
2020-12-30,4684.4355
2020-12-31,4684.4355
2021-01-01,4684.4355
2021-01-02,4684.4355
2021-01-03,4684.4355
2021-01-04,4684.4355
2021-01-05,4684.4355
2021-01-06,4684.4355
2021-01-07,4684.4355
2021-01-08,4684.4355
2021-01-09,4684.4355
2021-01-10,4684.4355
2021-01-11,4684.4355
2021-01-12,4684.4355
2021-01-13,4684.4355
2021-01-14,4684.4355
2021-01-15,4684.4355
2021-01-16,4684.4355
2021-01-17,4684.4355
2021-01-18,4684.4355
2021-01-19,4684.4355
2021-01-20,4684.4355
2021-01-21,4684.4355
2021-01-22,4684.4355
2021-01-23,4684.4355
2021-01-24,4684.4355
2021-01-25,4684.4355
2021-01-26,4684.4355
2021-01-27,4684.4355
2021-01-28,4684.4355
2021-01-29,4684.4355
2021-01-30,4684.4355
2021-01-31,4684.4355
2021-02-01,4684.4355
2021-02-02,4684.4355
2021-02-03,4684.4355
2021-02-04,4684.4355
2021-02-05,4684.4355
2021-02-06,4684.4355
2021-02-07,4684.4355
2021-02-08,4684.4355
2021-02-09,4684.4355
2021-02-10,4684.4355
2021-02-11,4684.4355
2021-02-12,4684.4355
2021-02-13,4684.4355
2021-02-14,4684.4355
2021-02-15,4684.4355
2021-02-16,4684.4355
2021-02-17,4684.4355
2021-02-18,4684.4355
2021-02-19,4684.4355
2021-02-20,4684.4355
2021-02-21,4684.4355
2021-02-22,4684.4355
2021-02-23,4684.4355
2021-02-24,4684.4355
2021-02-25,4684.4355
2021-02-26,4684.4355
2021-02-27,4684.4355
2021-02-28,4684.4355
2021-03-01,4684.4355
2021-03-02,4684.4355
2021-03-03,4684.4355
2021-03-04,4684.4355
2021-03-05,4684.4355
2021-03-06,4684.4355
2021-03-07,4684.4355
2021-03-08,4684.4355
2021-03-09,4684.4355
2021-03-10,4684.4355
2021-03-11,4684.4355
2021-03-12,4684.4355
2021-03-13,4684.4355
2021-03-14,4684.4355
2021-03-15,4684.4355
2021-03-16,4684.4355
2021-03-17,4684.4355
2021-03-18,4684.4355
2021-03-19,4684.4355
2021-03-20,4684.4355
2021-03-21,4684.4355
2021-03-22,4684.4355
2021-03-23,4684.4355
2021-03-24,4684.4355
2021-03-25,4684.4355
2021-03-26,4684.4355
2021-03-27,4684.4355
2021-03-28,4684.4355
2021-03-29,4684.4355
2021-03-30,4684.4355
2021-03-31,64.531
2021-04-01,64.5236
2021-04-02,64.5236
2021-04-03,64.5236
2021-04-04,64.5236
2021-04-05,65.4208
2021-04-06,65.69
2021-04-07,65.4374
2021-04-08,66.0322
2021-04-09,67.6738
2021-04-10,67.6738
2021-04-11,67.6738
2021-04-12,67.2916
2021-04-13,67.3382
2021-04-14,67.285
2021-04-15,68.4314
2021-04-16,68.4713
2021-04-17,68.4713
2021-04-18,68.4713
2021-04-19,68.6873
2021-04-20,69.1126
2021-04-21,70.0563
2021-04-22,70.2989
2021-04-23,70.3787
2021-04-24,70.3787
2021-04-25,70.3787
2021-04-26,69.7473
2021-04-27,69.9567
2021-04-28,70.6711
2021-04-29,70.7077
2021-04-30,70.2258
2021-05-01,70.2258
2021-05-02,70.2258
2021-05-03,70.485
2021-05-04,68.8659
2021-05-05,69.0721
2021-05-06,68.9656
2021-05-07,68.7195
2021-05-08,68.7195
2021-05-09,68.7195
2021-05-10,68.54
2021-05-11,67.0767
2021-05-12,65.8196
2021-05-13,66.4382
2021-05-14,66.9836
2021-05-15,66.9836
2021-05-16,66.9836
2021-05-17,66.498
2021-05-18,66.7408
2021-05-19,66.4814
2021-05-20,66.8705
2021-05-21,67.0002
2021-05-22,67.0002
2021-05-23,67.0002
2021-05-24,67.1798
2021-05-25,67.1465
2021-05-26,65.956
2021-05-27,67.1033
2021-05-28,67.3361
2021-05-29,67.3361
2021-05-30,67.3361
2021-05-31,67.3361
2021-06-01,66.6344
2021-06-02,64.9184
2021-06-03,64.5459
2021-06-04,64.2765
2021-06-05,64.2765
2021-06-06,64.2765
2021-06-07,63.8675
2021-06-08,63.7478
2021-06-09,63.9739
2021-06-10,64.3198
2021-06-11,63.9939
2021-06-12,63.9939
2021-06-13,63.9939
2021-06-14,63.7511
2021-06-15,64.0138
2021-06-16,63.9107
2021-06-17,64.6956
2021-06-18,64.0703
2021-06-19,64.0703
2021-06-20,64.0703
2021-06-21,65.7232
2021-06-22,66.6876
2021-06-23,66.0524
2021-06-24,66.0258
2021-06-25,66.5113
2021-06-26,66.5113
2021-06-27,66.5113
2021-06-28,65.7963
2021-06-29,64.9583
2021-06-30,39.4211
2021-07-01,39.8938
2021-07-02,39.9712
2021-07-03,39.9712
2021-07-04,39.9712
2021-07-05,39.9712
2021-07-06,39.8204
2021-07-07,39.4782
2021-07-08,39.1033
2021-07-09,39.1135
2021-07-10,39.1135
2021-07-11,39.1135
2021-07-12,39.2052
2021-07-13,38.6511
2021-07-14,38.3537
2021-07-15,37.8485
2021-07-16,37.9096
2021-07-17,37.9096
2021-07-18,37.9096
2021-07-19,37.2516
2021-07-20,38.3639
2021-07-21,39.1665
2021-07-22,38.9811
2021-07-23,39.248
2021-07-24,39.248
2021-07-25,39.248
2021-07-26,39.1828
2021-07-27,39.8326
2021-07-28,39.7756
2021-07-29,39.8123
2021-07-30,39.9508
2021-07-31,39.9508
2021-08-01,39.9508
2021-08-02,39.8673
2021-08-03,38.0266
2021-08-04,36.9083
2021-08-05,37.3042
2021-08-06,37.0654
2021-08-07,37.0654
2021-08-08,37.0654
2021-08-09,36.7471
2021-08-10,36.4063
2021-08-11,36.392
2021-08-12,36.5369
2021-08-13,36.4716
2021-08-14,36.4716
2021-08-15,36.4716
2021-08-16,36.5695
2021-08-17,36.8328
2021-08-18,36.1226
2021-08-19,36.0696
2021-08-20,36.343
2021-08-21,36.343
2021-08-22,36.343
2021-08-23,36.3185
2021-08-24,37.0123
2021-08-25,37.3491
2021-08-26,37.1858
2021-08-27,37.2838
2021-08-28,37.2838
2021-08-29,37.2838
2021-08-30,37.2246
2021-08-31,37.3613
2021-09-01,37.447
2021-09-02,37.0838
2021-09-03,36.6042
2021-09-04,36.6042
2021-09-05,36.6042
2021-09-06,36.6042
2021-09-07,36.5797
2021-09-08,36.7552
2021-09-09,36.1145
2021-09-10,35.3186
2021-09-11,35.3186
2021-09-12,35.3186
2021-09-13,35.4329
2021-09-14,36.796
2021-09-15,36.4552
2021-09-16,36.5001
2021-09-17,36.6001
2021-09-18,36.6001
2021-09-19,36.6001
2021-09-20,36.0553
2021-09-21,35.792
2021-09-22,36.392
2021-09-23,37.3511
2021-09-24,37.5205
2021-09-25,37.5205
2021-09-26,37.5205
2021-09-27,37.5837
2021-09-28,37.4429
2021-09-29,37.1389
2021-09-30,38.4157
2021-10-01,39.0873
2021-10-02,39.0873
2021-10-03,39.0873
2021-10-04,38.4956
2021-10-05,38.3402
2021-10-06,38.4114
2021-10-07,38.7137
2021-10-08,38.4783
2021-10-09,38.4783
2021-10-10,38.4783
2021-10-11,37.8608
2021-10-12,37.6492
2021-10-13,37.6406
2021-10-14,38.2581
2021-10-15,38.4157
2021-10-16,38.4157
2021-10-17,38.4157
2021-10-18,38.1156
2021-10-19,38.9685
2021-10-20,39.2298
2021-10-21,39.3766
2021-10-22,39.2924
2021-10-23,39.2924
2021-10-24,39.2924
2021-10-25,39.4241
2021-10-26,39.165
2021-10-27,38.4049
2021-10-28,38.2344
2021-10-29,37.7161
2021-10-30,37.7161
2021-10-31,37.7161
2021-11-01,38.2927
2021-11-02,38.2667
2021-11-03,38.9296
2021-11-04,36.5663
2021-11-05,37.4108
2021-11-06,37.4108
2021-11-07,37.4108
2021-11-08,36.5295
2021-11-09,35.8384
2021-11-10,35.7282
2021-11-11,35.4733
2021-11-12,35.4064
2021-11-13,35.4064
2021-11-14,35.4064
2021-11-15,35.1364
2021-11-16,35.2725
2021-11-17,35.1256
2021-11-18,34.6526
2021-11-19,34.6353
2021-11-20,34.6353
2021-11-21,34.6353
2021-11-22,34.9398
2021-11-23,34.996
2021-11-24,34.9506
2021-11-25,34.9506
2021-11-26,33.9463
2021-11-27,33.9463
2021-11-28,33.9463
2021-11-29,33.4884
2021-11-30,32.646
2021-12-01,32.687
2021-12-02,33.3652
2021-12-03,32.9959
2021-12-04,32.9959
2021-12-05,32.9959
2021-12-06,33.9182
2021-12-07,34.5532
2021-12-08,34.6677
2021-12-09,33.9074
2021-12-10,33.7022
2021-12-11,33.7022
2021-12-12,33.7022
2021-12-13,33.9117
2021-12-14,33.4408
2021-12-15,32.8793
2021-12-16,32.8339
2021-12-17,32.916
2021-12-18,32.916
2021-12-19,32.916
2021-12-20,32.4926
2021-12-21,33.2637
2021-12-22,33.754
2021-12-23,34.2422
2021-12-24,34.2422
2021-12-25,34.2422
2021-12-26,34.2422
2021-12-27,34.4193
2021-12-28,34.5057
2021-12-29,34.51
2021-12-30,34.5186
2021-12-31,38.9023
2022-01-01,38.9023
2022-01-02,38.9023
2022-01-03,39.4098
2022-01-04,39.728
2022-01-05,39.6235
2022-01-06,39.3613
2022-01-07,39.1719
2022-01-08,39.1719
2022-01-09,39.1719
2022-01-10,38.8683
2022-01-11,39.2277
2022-01-12,38.5478
2022-01-13,39.1524
2022-01-14,38.9849
2022-01-15,38.9849
2022-01-16,38.9849
2022-01-17,38.9849
2022-01-18,38.7348
2022-01-19,37.9869
2022-01-20,37.931
2022-01-21,37.8096
2022-01-22,37.8096
2022-01-23,37.8096
2022-01-24,38.0791
2022-01-25,37.4235
2022-01-26,37.3118
2022-01-27,37.4939
2022-01-28,37.4089
2022-01-29,37.4089
2022-01-30,37.4089
2022-01-31,37.9261
2022-02-01,38.1617
2022-02-02,37.608
2022-02-03,37.5012
2022-02-04,37.88
2022-02-05,37.88
2022-02-06,37.88
2022-02-07,35.17
2022-02-08,37.1637
2022-02-09,37.2049
2022-02-10,36.8941
2022-02-11,36.2725
2022-02-12,36.2725
2022-02-13,36.2725
2022-02-14,36.4619
2022-02-15,37.7125
2022-02-16,37.7999
2022-02-17,37.1855
2022-02-18,37.4405
2022-02-19,37.4405
2022-02-20,37.4405
2022-02-21,37.4405
2022-02-22,37.914
2022-02-23,37.8193
2022-02-24,38.0378
2022-02-25,38.8594
2022-02-26,38.8594
2022-02-27,38.8594
2022-02-28,38.9786
2022-03-01,38.237
2022-03-02,37.8844
2022-03-03,37.7483
2022-03-04,37.3374
2022-03-05,37.3374
2022-03-06,37.3374
2022-03-07,36.4231
2022-03-08,36.197
2022-03-09,36.6566
2022-03-10,37.0699
2022-03-11,36.9435
2022-03-12,36.9435
2022-03-13,36.9435
2022-03-14,36.6687
2022-03-15,37.0359
2022-03-16,37.7142
2022-03-17,37.7847
2022-03-18,37.4176
2022-03-19,37.4176
2022-03-20,37.4176
2022-03-21,37.4832
2022-03-22,37.3471
2022-03-23,37.4103
2022-03-24,38.2394
2022-03-25,38.5142
2022-03-26,38.5142
2022-03-27,38.5142
2022-03-28,38.6114
2022-03-29,39.5597
2022-03-30,39.3433
2022-03-31,40.804
2022-04-01,40.7595
2022-04-02,40.7595
2022-04-03,40.7595
2022-04-04,40.2702
2022-04-05,41.1258
2022-04-06,40.7909
2022-04-07,41.3299
2022-04-08,41.254
2022-04-09,41.254
2022-04-10,41.254
2022-04-11,40.5423
2022-04-12,40.4743
2022-04-13,40.8171
2022-04-14,40.3068
2022-04-15,40.3068
2022-04-16,40.3068
2022-04-17,40.3068
2022-04-18,40.1054
2022-04-19,41.5104
2022-04-20,42.3608
2022-04-21,41.7878
2022-04-22,40.2283
2022-04-23,40.2283
2022-04-24,40.2283
2022-04-25,40.7804
2022-04-26,39.8228
2022-04-27,39.4905
2022-04-28,39.9431
2022-04-29,38.9332
2022-04-30,38.9332
2022-05-01,38.9332
2022-05-02,38.907
2022-05-03,38.9148
2022-05-04,40.3906
2022-05-05,39.4406
2022-05-06,38.8617
2022-05-07,38.8617
2022-05-08,38.8617
2022-05-09,37.4654
2022-05-10,37.2479
2022-05-11,37.0515
2022-05-12,36.9676
2022-05-13,37.4837
2022-05-14,37.4837
2022-05-15,37.4837
2022-05-16,37.4968
2022-05-17,38.6128
2022-05-18,37.8452
2022-05-19,37.9657
2022-05-20,38.1491
2022-05-21,38.1491
2022-05-22,38.1491
2022-05-23,38.9927
2022-05-24,38.6154
2022-05-25,38.5526
2022-05-26,38.9455
2022-05-27,38.7307
2022-05-28,38.7307
2022-05-29,38.7307
2022-05-30,38.7307
2022-05-31,38.8302
2022-06-01,38.5866
2022-06-02,39.3175
2022-06-03,38.9403
2022-06-04,38.9403
2022-06-05,38.9403
2022-06-06,38.3587
2022-06-07,38.5473
2022-06-08,38.3901
2022-06-09,37.4732
2022-06-10,37.041
2022-06-11,37.041
2022-06-12,37.041
2022-06-13,36.1817
2022-06-14,34.9164
2022-06-15,35.3617
2022-06-16,34.3846
2022-06-17,34.23
2022-06-18,34.23
2022-06-19,34.23
2022-06-20,34.23
2022-06-21,34.12
2022-06-22,34.9269
2022-06-23,35.2124
2022-06-24,35.8595
2022-06-25,35.8595
2022-06-26,35.8595
2022-06-27,35.7652
2022-06-28,35.2334
2022-06-29,35.2517
2022-06-30,32.3115
2022-07-01,32.8525
2022-07-02,32.8525
2022-07-03,32.8525
2022-07-04,32.8525
2022-07-05,32.7595
2022-07-06,32.4755
2022-07-07,32.5563
2022-07-08,32.3801
2022-07-09,32.3801
2022-07-10,32.3801
2022-07-11,31.8807
2022-07-12,31.8146
2022-07-13,31.6701
2022-07-14,31.4767
2022-07-15,31.9321
2022-07-16,31.9321
2022-07-17,31.9321
2022-07-18,31.9247
2022-07-19,32.8452
2022-07-20,33.0313
2022-07-21,33.1414
2022-07-22,32.7864
2022-07-23,32.7864
2022-07-24,32.7864
2022-07-25,33.0068
2022-07-26,33.0361
2022-07-27,33.7926
2022-07-28,33.7118
2022-07-29,33.6163
2022-07-30,33.6163
2022-07-31,33.6163
2022-08-01,33.4621
2022-08-02,34.547
2022-08-03,34.9269
2022-08-04,34.373
2022-08-05,34.351
2022-08-06,34.351
2022-08-07,34.351
2022-08-08,34.3265
2022-08-09,34.1622
2022-08-10,34.7701
2022-08-11,34.7774
2022-08-12,35.3215
2022-08-13,35.3215
2022-08-14,35.3215
2022-08-15,35.2014
2022-08-16,35.0519
2022-08-17,34.6892
2022-08-18,34.6598
2022-08-19,34.3436
2022-08-20,34.3436
2022-08-21,34.3436
2022-08-22,33.8853
2022-08-23,33.3804
2022-08-24,33.4785
2022-08-25,34.0275
2022-08-26,32.9417
2022-08-27,32.9417
2022-08-28,32.9417
2022-08-29,32.9687
2022-08-30,32.9074
2022-08-31,32.6501
2022-09-01,32.7677
2022-09-02,32.4662
2022-09-03,32.4662
2022-09-04,32.4662
2022-09-05,32.4662
2022-09-06,32.3094
2022-09-07,33.204
2022-09-08,33.7456
2022-09-09,34.6549
2022-09-10,34.6549
2022-09-11,34.6549
2022-09-12,35.8239
2022-09-13,35.1205
2022-09-14,35.123
2022-09-15,34.9661
2022-09-16,34.2113
2022-09-17,34.2113
2022-09-18,34.2113
2022-09-19,34.3853
2022-09-20,33.9858
2022-09-21,33.601
2022-09-22,33.0643
2022-09-23,32.6231
2022-09-24,32.6231
2022-09-25,32.6231
2022-09-26,32.3633
2022-09-27,32.2824
2022-09-28,32.9466
2022-09-29,32.8461
2022-09-30,31.5843
2022-10-01,31.5843
2022-10-02,31.5843
2022-10-03,32.2613
2022-10-04,33.3295
2022-10-05,33.525
2022-10-06,33.0631
2022-10-07,32.4911
2022-10-08,32.4911
2022-10-09,32.4911
2022-10-10,32.1685
2022-10-11,32.5058
2022-10-12,32.1978
2022-10-13,32.7771
2022-10-14,32.1611
2022-10-15,32.1611
2022-10-16,32.1611
2022-10-17,33.0411
2022-10-18,32.6793
2022-10-19,32.4569
2022-10-20,32.0194
2022-10-21,32.2784
2022-10-22,32.2784
2022-10-23,32.2784
2022-10-24,32.6793
2022-10-25,33.0948
2022-10-26,33.4713
2022-10-27,33.2977
2022-10-28,33.7646
2022-10-29,33.7646
2022-10-30,33.7646
2022-10-31,33.7353
2022-11-01,33.3662
2022-11-02,32.3559
2022-11-03,31.801
2022-11-04,31.6616
2022-11-05,31.6616
2022-11-06,31.6616
2022-11-07,32.3168
2022-11-08,31.999
2022-11-09,31.8865
2022-11-10,33.6296
2022-11-11,34.2799
2022-11-12,34.2799
2022-11-13,34.2799
2022-11-14,33.7298
2022-11-15,34.1723
2022-11-16,34.011
2022-11-17,33.4389
2022-11-18,33.9205
2022-11-19,33.9205
2022-11-20,33.9205
2022-11-21,34.0281
2022-11-22,34.2236
2022-11-23,34.8788
2022-11-24,34.8788
2022-11-25,35.1722
2022-11-26,35.1722
2022-11-27,35.1722
2022-11-28,34.7957
2022-11-29,35.1208
2022-11-30,35.3898
2022-12-01,36.1843
2022-12-02,36.0914
2022-12-03,36.0914
2022-12-04,36.0914
2022-12-05,35.9227
2022-12-06,35.7051
2022-12-07,36.3896
2022-12-08,36.793
2022-12-09,36.441
2022-12-10,36.441
2022-12-11,36.441
2022-12-12,36.8639
2022-12-13,37.4262
2022-12-14,37.3797
2022-12-15,37.0815
2022-12-16,36.7295
2022-12-17,36.7295
2022-12-18,36.7295
2022-12-19,36.5779
2022-12-20,36.6928
2022-12-21,37.0962
2022-12-22,37.0253
2022-12-23,37.0008
2022-12-24,37.0008
2022-12-25,37.0008
2022-12-26,37.0008
2022-12-27,37.1451
2022-12-28,36.8297
2022-12-29,37.2795
2022-12-30,46.3938
2022-12-31,46.3938
2023-01-01,46.3938
2023-01-02,46.3938
2023-01-03,46.3275
2023-01-04,46.6831
2023-01-05,45.9658
2023-01-06,45.8513
2023-01-07,45.8513
2023-01-08,45.8513
2023-01-09,45.9568
2023-01-10,45.791
2023-01-11,45.4354
2023-01-12,45.0978
2023-01-13,45.1521
2023-01-14,45.1521
2023-01-15,45.1521
2023-01-16,45.1521
2023-01-17,45.0406
2023-01-18,44.7603
2023-01-19,44.7211
2023-01-20,45.3661
2023-01-21,45.3661
2023-01-22,45.3661
2023-01-23,45.9236
2023-01-24,45.785
2023-01-25,45.6102
2023-01-26,45.791
2023-01-27,45.9055
2023-01-28,45.9055
2023-01-29,45.9055
2023-01-30,45.8905
2023-01-31,46.3455
2023-02-01,46.4842
2023-02-02,46.3666
2023-02-03,46.9815
2023-02-04,46.9815
2023-02-05,46.9815
2023-02-06,46.7012
2023-02-07,47.4305
2023-02-08,47.3763
2023-02-09,46.6319
2023-02-10,46.5173
2023-02-11,46.5173
2023-02-12,46.5173
2023-02-13,46.5595
2023-02-14,46.1557
2023-02-15,46.0954
2023-02-16,45.7115
2023-02-17,45.971
2023-02-18,45.971
2023-02-19,45.971
2023-02-20,45.971
2023-02-21,45.3767
2023-02-22,45.262
2023-02-23,45.1263
2023-02-24,44.9845
2023-02-25,44.9845
2023-02-26,44.9845
2023-02-27,45.1655
2023-02-28,45.3374
2023-03-01,44.7974
