,MSM US Equity
2020-04-01,10.0289
2020-04-02,10.2016
2020-04-03,10.047
2020-04-04,10.047
2020-04-05,10.047
2020-04-06,10.4478
2020-04-07,10.6069
2020-04-08,11.1086
2020-04-09,10.958
2020-04-10,10.958
2020-04-11,10.958
2020-04-12,10.958
2020-04-13,10.4837
2020-04-14,10.9159
2020-04-15,10.7758
2020-04-16,10.7246
2020-04-17,10.7533
2020-04-18,10.7533
2020-04-19,10.7533
2020-04-20,10.5545
2020-04-21,10.434
2020-04-22,10.5364
2020-04-23,10.5816
2020-04-24,10.4732
2020-04-25,10.4732
2020-04-26,10.4732
2020-04-27,10.8692
2020-04-28,11.1236
2020-04-29,11.2607
2020-04-30,10.8722
2020-05-01,10.7683
2020-05-02,10.7683
2020-05-03,10.7683
2020-05-04,10.5786
2020-05-05,10.7894
2020-05-06,10.69
2020-05-07,10.7367
2020-05-08,11.0122
2020-05-09,11.0122
2020-05-10,11.0122
2020-05-11,11.2004
2020-05-12,10.7171
2020-05-13,10.7352
2020-05-14,10.7382
2020-05-15,10.9746
2020-05-16,10.9746
2020-05-17,10.9746
2020-05-18,11.7861
2020-05-19,11.5603
2020-05-20,11.9111
2020-05-21,11.7199
2020-05-22,11.735
2020-05-23,11.735
2020-05-24,11.735
2020-05-25,11.735
2020-05-26,12.3176
2020-05-27,12.5104
2020-05-28,12.5284
2020-05-29,12.326
2020-05-30,12.326
2020-05-31,12.326
2020-06-01,12.2747
2020-06-02,12.6533
2020-06-03,12.7724
2020-06-04,12.7513
2020-06-05,13.059
2020-06-06,13.059
2020-06-07,13.059
2020-06-08,13.1721
2020-06-09,13.1254
2020-06-10,13.0138
2020-06-11,12.338
2020-06-12,12.3954
2020-06-13,12.3954
2020-06-14,12.3954
2020-06-15,12.5929
2020-06-16,12.8991
2020-06-17,12.8946
2020-06-18,12.78
2020-06-19,12.6819
2020-06-20,12.6819
2020-06-21,12.6819
2020-06-22,12.6442
2020-06-23,12.5748
2020-06-24,12.2687
2020-06-25,12.5145
2020-06-26,12.3667
2020-06-27,12.3667
2020-06-28,12.3667
2020-06-29,12.599
2020-06-30,12.8494
2020-07-01,12.6714
2020-07-02,12.8931
2020-07-03,12.8931
2020-07-04,12.8931
2020-07-05,12.8931
2020-07-06,13.1601
2020-07-07,12.9881
2020-07-08,12.1584
2020-07-09,11.5578
2020-07-10,11.6212
2020-07-11,11.6212
2020-07-12,11.6212
2020-07-13,11.6589
2020-07-14,11.7464
2020-07-15,11.8204
2020-07-16,11.9381
2020-07-17,11.932
2020-07-18,11.932
2020-07-19,11.932
2020-07-20,11.7781
2020-07-21,11.9335
2020-07-22,11.9516
2020-07-23,12.1433
2020-07-24,12.0301
2020-07-25,12.0301
2020-07-26,12.0301
2020-07-27,12.2187
2020-07-28,11.9697
2020-07-29,12.1901
2020-07-30,12.0799
2020-07-31,11.8279
2020-08-01,11.8279
2020-08-02,11.8279
2020-08-03,12.0784
2020-08-04,12.0573
2020-08-05,12.2383
2020-08-06,12.1493
2020-08-07,12.2776
2020-08-08,12.2776
2020-08-09,12.2776
2020-08-10,12.4421
2020-08-11,12.4209
2020-08-12,12.2474
2020-08-13,12.1523
2020-08-14,12.1056
2020-08-15,12.1056
2020-08-16,12.1056
2020-08-17,12.0271
2020-08-18,11.8505
2020-08-19,11.6996
2020-08-20,11.7223
2020-08-21,11.6091
2020-08-22,11.6091
2020-08-23,11.6091
2020-08-24,11.6544
2020-08-25,11.5261
2020-08-26,11.5518
2020-08-27,11.6951
2020-08-28,12.145
2020-08-29,12.145
2020-08-30,12.145
2020-08-31,12.0278
2020-09-01,12.229
2020-09-02,12.3875
2020-09-03,12.2132
2020-09-04,12.2512
2020-09-05,12.2512
2020-09-06,12.2512
2020-09-07,12.2512
2020-09-08,11.7425
2020-09-09,11.8138
2020-09-10,11.5872
2020-09-11,11.6269
2020-09-12,11.6269
2020-09-13,11.6269
2020-09-14,11.9105
2020-09-15,11.7647
2020-09-16,11.9026
2020-09-17,11.8677
2020-09-18,11.836
2020-09-19,11.836
2020-09-20,11.836
2020-09-21,11.3194
2020-09-22,11.462
2020-09-23,11.1958
2020-09-24,11.3099
2020-09-25,11.3495
2020-09-26,11.3495
2020-09-27,11.3495
2020-09-28,11.5714
2020-09-29,11.5508
2020-09-30,11.6126
2020-10-01,11.4494
2020-10-02,11.5825
2020-10-03,11.5825
2020-10-04,11.5825
2020-10-05,11.8202
2020-10-06,11.6411
2020-10-07,11.9343
2020-10-08,11.901
2020-10-09,12.004
2020-10-10,12.004
2020-10-11,12.004
2020-10-12,12.2702
2020-10-13,11.9882
2020-10-14,11.9786
2020-10-15,12.1181
2020-10-16,12.1339
2020-10-17,12.1339
2020-10-18,12.1339
2020-10-19,12.0151
2020-10-20,12.2227
2020-10-21,12.1228
2020-10-22,12.313
2020-10-23,12.3621
2020-10-24,12.3621
2020-10-25,12.3621
2020-10-26,12.0896
2020-10-27,12.3262
2020-10-28,12.2263
2020-10-29,12.2961
2020-10-30,12.629
2020-10-31,12.629
2020-11-01,12.629
2020-11-02,13.2378
2020-11-03,13.7642
2020-11-04,13.2172
2020-11-05,13.2473
2020-11-06,13.4424
2020-11-07,13.4424
2020-11-08,13.4424
2020-11-09,13.9624
2020-11-10,14.4634
2020-11-11,14.4792
2020-11-12,14.2684
2020-11-13,14.5585
2020-11-14,14.5585
2020-11-15,14.5585
2020-11-16,15.0991
2020-11-17,14.7868
2020-11-18,14.9675
2020-11-19,15.0421
2020-11-20,14.7979
2020-11-21,14.7979
2020-11-22,14.7979
2020-11-23,15.1816
2020-11-24,15.4305
2020-11-25,15.1182
2020-11-26,15.1182
2020-11-27,16.9756
2020-11-28,16.9756
2020-11-29,16.9756
2020-11-30,16.3299
2020-12-01,16.2185
2020-12-02,16.13
2020-12-03,16.1318
2020-12-04,16.5422
2020-12-05,16.5422
2020-12-06,16.5422
2020-12-07,16.413
2020-12-08,16.5351
2020-12-09,16.7138
2020-12-10,16.5811
2020-12-11,16.6236
2020-12-12,16.6236
2020-12-13,16.6236
2020-12-14,16.2167
2020-12-15,16.5864
2020-12-16,16.5952
2020-12-17,16.6671
2020-12-18,16.7576
2020-12-19,16.7576
2020-12-20,16.7576
2020-12-21,16.8446
2020-12-22,16.7913
2020-12-23,16.8269
2020-12-24,16.8393
2020-12-25,16.8393
2020-12-26,16.8393
2020-12-27,16.8393
2020-12-28,16.8411
2020-12-29,16.6191
2020-12-30,16.6138
2020-12-31,16.5747
2021-01-01,16.5747
2021-01-02,16.5747
2021-01-03,16.5747
2021-01-04,16.0935
2021-01-05,16.2072
2021-01-06,16.3848
2021-01-07,16.5961
2021-01-08,16.5162
2021-01-09,16.5162
2021-01-10,16.5162
2021-01-11,16.2872
2021-01-12,16.6298
2021-01-13,16.3298
2021-01-14,16.3653
2021-01-15,16.4683
2021-01-16,16.4683
2021-01-17,16.4683
2021-01-18,16.4683
2021-01-19,16.3546
2021-01-20,16.035
2021-01-21,16.0599
2021-01-22,16.2889
2021-01-23,16.2889
2021-01-24,16.2889
2021-01-25,16.1948
2021-01-26,15.8184
2021-01-27,15.8255
2021-01-28,15.5326
2021-01-29,15.3639
2021-01-30,15.3639
2021-01-31,15.3639
2021-02-01,15.7367
2021-02-02,15.9321
2021-02-03,16.1238
2021-02-04,16.5837
2021-02-05,16.7968
2021-02-06,16.7968
2021-02-07,16.7968
2021-02-08,16.921
2021-02-09,16.9477
2021-02-10,16.7577
2021-02-11,16.5784
2021-02-12,16.6334
2021-02-13,16.6334
2021-02-14,16.6334
2021-02-15,16.6334
2021-02-16,16.4292
2021-02-17,16.5198
2021-02-18,16.7062
2021-02-19,16.8944
2021-02-20,16.8944
2021-02-21,16.8944
2021-02-22,16.6938
2021-02-23,16.7772
2021-02-24,17.0418
2021-02-25,17.0453
2021-02-26,20.9122
2021-02-27,20.9122
2021-02-28,20.9122
2021-03-01,21.4161
2021-03-02,20.8679
2021-03-03,20.5052
2021-03-04,20.0266
2021-03-05,20.7498
2021-03-06,20.7498
2021-03-07,20.7498
2021-03-08,21.1062
2021-03-09,20.8489
2021-03-10,21.6038
2021-03-11,21.5469
2021-03-12,21.9833
2021-03-13,21.9833
2021-03-14,21.9833
2021-03-15,22.0002
2021-03-16,21.4457
2021-03-17,21.6143
2021-03-18,21.4203
2021-03-19,21.4098
2021-03-20,21.4098
2021-03-21,21.4098
2021-03-22,21.2559
2021-03-23,20.8405
2021-03-24,21.1336
2021-03-25,21.4457
2021-03-26,21.9391
2021-03-27,21.9391
2021-03-28,21.9391
2021-03-29,21.6818
2021-03-30,22.0065
2021-03-31,21.7683
2021-04-01,22.0002
2021-04-02,22.0002
2021-04-03,22.0002
2021-04-04,22.0002
2021-04-05,22.0951
2021-04-06,22.074
2021-04-07,21.0664
2021-04-08,21.7745
2021-04-09,21.7703
2021-04-10,21.7703
2021-04-11,21.7703
2021-04-12,21.635
2021-04-13,21.3792
2021-04-14,21.282
2021-04-15,21.4342
2021-04-16,21.4912
2021-04-17,21.4912
2021-04-18,21.4912
2021-04-19,21.4701
2021-04-20,21.6329
2021-04-21,21.8146
2021-04-22,21.5293
2021-04-23,21.8506
2021-04-24,21.8506
2021-04-25,21.8506
2021-04-26,21.9689
2021-04-27,22.1676
2021-04-28,22.0154
2021-04-29,22.1254
2021-04-30,21.8083
2021-05-01,21.8083
2021-05-02,21.8083
2021-05-03,22.2374
2021-05-04,22.3938
2021-05-05,22.3452
2021-05-06,22.5566
2021-05-07,22.5439
2021-05-08,22.5439
2021-05-09,22.5439
2021-05-10,22.6242
2021-05-11,22.5692
2021-05-12,22.3029
2021-05-13,22.8821
2021-05-14,22.9624
2021-05-15,22.9624
2021-05-16,22.9624
2021-05-17,22.918
2021-05-18,22.601
2021-05-19,22.6179
2021-05-20,22.5566
2021-05-21,22.7383
2021-05-22,22.7383
2021-05-23,22.7383
2021-05-24,22.7299
2021-05-25,22.5735
2021-05-26,22.7278
2021-05-27,22.8335
2021-05-28,21.3816
2021-05-29,21.3816
2021-05-30,21.3816
2021-05-31,21.3816
2021-06-01,21.5257
2021-06-02,21.2888
2021-06-03,21.1566
2021-06-04,21.0441
2021-06-05,21.0441
2021-06-06,21.0441
2021-06-07,20.8743
2021-06-08,21.0697
2021-06-09,20.8171
2021-06-10,20.8546
2021-06-11,20.8507
2021-06-12,20.8507
2021-06-13,20.8507
2021-06-14,20.8131
2021-06-15,20.7579
2021-06-16,20.5447
2021-06-17,20.0789
2021-06-18,19.996
2021-06-19,19.996
2021-06-20,19.996
2021-06-21,20.3888
2021-06-22,20.1717
2021-06-23,20.2289
2021-06-24,20.2487
2021-06-25,20.5052
2021-06-26,20.5052
2021-06-27,20.5052
2021-06-28,20.1717
2021-06-29,20.1677
2021-06-30,20.4598
2021-07-01,20.4598
2021-07-02,20.4638
2021-07-03,20.4638
2021-07-04,20.4638
2021-07-05,20.4638
2021-07-06,20.671
2021-07-07,20.7012
2021-07-08,20.3969
2021-07-09,20.7797
2021-07-10,20.7797
2021-07-11,20.7797
2021-07-12,20.5088
2021-07-13,20.2772
2021-07-14,20.3204
2021-07-15,20.183
2021-07-16,19.8512
2021-07-17,19.8512
2021-07-18,19.8512
2021-07-19,19.5391
2021-07-20,19.9847
2021-07-21,19.9199
2021-07-22,19.6824
2021-07-23,19.7197
2021-07-24,19.7197
2021-07-25,19.7197
2021-07-26,19.8669
2021-07-27,19.8041
2021-07-28,20.1398
2021-07-29,20.2379
2021-07-30,20.2536
2021-07-31,20.2536
2021-08-01,20.2536
2021-08-02,19.861
2021-08-03,20.0652
2021-08-04,19.596
2021-08-05,19.5784
2021-08-06,19.6196
2021-08-07,19.6196
2021-08-08,19.6196
2021-08-09,19.4645
2021-08-10,19.5018
2021-08-11,19.7452
2021-08-12,19.759
2021-08-13,19.5725
2021-08-14,19.5725
2021-08-15,19.5725
2021-08-16,19.4449
2021-08-17,19.4409
2021-08-18,19.0307
2021-08-19,19.1229
2021-08-20,19.1131
2021-08-21,19.1131
2021-08-22,19.1131
2021-08-23,19.2446
2021-08-24,19.2976
2021-08-25,19.3644
2021-08-26,19.2407
2021-08-27,18.4125
2021-08-28,18.4125
2021-08-29,18.4125
2021-08-30,18.3166
2021-08-31,18.2023
2021-09-01,17.9976
2021-09-02,18.1193
2021-09-03,17.9441
2021-09-04,17.9441
2021-09-05,17.9441
2021-09-06,17.9441
2021-09-07,17.7579
2021-09-08,17.7487
2021-09-09,17.6675
2021-09-10,17.4389
2021-09-11,17.4389
2021-09-12,17.4389
2021-09-13,17.4905
2021-09-14,17.4149
2021-09-15,17.5181
2021-09-16,17.3319
2021-09-17,17.2028
2021-09-18,17.2028
2021-09-19,17.2028
2021-09-20,17.2342
2021-09-21,17.3042
2021-09-22,17.4296
2021-09-23,17.5218
2021-09-24,17.52
2021-09-25,17.52
2021-09-26,17.52
2021-09-27,17.7302
2021-09-28,17.5938
2021-09-29,17.721
2021-09-30,17.461
2021-10-01,17.6896
2021-10-02,17.6896
2021-10-03,17.6896
2021-10-04,17.8445
2021-10-05,17.8574
2021-10-06,18.1027
2021-10-07,18.0972
2021-10-08,18.2133
2021-10-09,18.2133
2021-10-10,18.2133
2021-10-11,18.0732
2021-10-12,18.1009
2021-10-13,17.981
2021-10-14,18.3738
2021-10-15,18.2428
2021-10-16,18.2428
2021-10-17,18.2428
2021-10-18,18.3609
2021-10-19,18.5139
2021-10-20,18.0898
2021-10-21,17.8214
2021-10-22,17.7387
2021-10-23,17.7387
2021-10-24,17.7387
2021-10-25,17.8196
2021-10-26,17.7295
2021-10-27,17.678
2021-10-28,18.0291
2021-10-29,18.1284
2021-10-30,18.1284
2021-10-31,18.1284
2021-11-01,18.27
2021-11-02,18.2424
2021-11-03,18.2865
2021-11-04,18.2773
2021-11-05,18.292
2021-11-06,18.292
2021-11-07,18.292
2021-11-08,18.3913
2021-11-09,18.485
2021-11-10,18.3784
2021-11-11,18.3398
2021-11-12,18.3931
2021-11-13,18.3931
2021-11-14,18.3931
2021-11-15,18.3178
2021-11-16,18.4299
2021-11-17,18.3692
2021-11-18,18.2626
2021-11-19,18.0898
2021-11-20,18.0898
2021-11-21,18.0898
2021-11-22,18.0365
2021-11-23,18.2975
2021-11-24,18.1413
2021-11-25,18.1413
2021-11-26,15.5987
2021-11-27,15.5987
2021-11-28,15.5987
2021-11-29,15.5185
2021-11-30,15.1515
2021-12-01,15.0204
2021-12-02,15.4382
2021-12-03,15.4693
2021-12-04,15.4693
2021-12-05,15.4693
2021-12-06,15.7003
2021-12-07,15.8085
2021-12-08,15.8445
2021-12-09,15.7954
2021-12-10,16.1296
2021-12-11,16.1296
2021-12-12,16.1296
2021-12-13,15.9117
2021-12-14,15.8855
2021-12-15,16.1443
2021-12-16,16.252
2021-12-17,15.9621
2021-12-18,15.9621
2021-12-19,15.9621
2021-12-20,15.8435
2021-12-21,16.0906
2021-12-22,16.0341
2021-12-23,16.0884
2021-12-24,16.0884
2021-12-25,16.0884
2021-12-26,16.0884
2021-12-27,16.1823
2021-12-28,16.1988
2021-12-29,16.2862
2021-12-30,16.0884
2021-12-31,16.1082
2022-01-01,16.1082
2022-01-02,16.1082
2022-01-03,16.0901
2022-01-04,16.2005
2022-01-05,16.0571
2022-01-06,15.9764
2022-01-07,16.0505
2022-01-08,16.0505
2022-01-09,16.0505
2022-01-10,15.9533
2022-01-11,16.0472
2022-01-12,16.1148
2022-01-13,16.3718
2022-01-14,16.3273
2022-01-15,16.3273
2022-01-16,16.3273
2022-01-17,16.3273
2022-01-18,16.0489
2022-01-19,15.9599
2022-01-20,15.7968
2022-01-21,15.8742
2022-01-22,15.8742
2022-01-23,15.8742
2022-01-24,16.0687
2022-01-25,15.838
2022-01-26,15.777
2022-01-27,15.5974
2022-01-28,15.6089
2022-01-29,15.6089
2022-01-30,15.6089
2022-01-31,15.7094
2022-02-01,15.9583
2022-02-02,16.067
2022-02-03,16.0604
2022-02-04,15.6238
2022-02-05,15.6238
2022-02-06,15.6238
2022-02-07,15.4936
2022-02-08,15.347
2022-02-09,15.6155
2022-02-10,15.4079
2022-02-11,15.3404
2022-02-12,15.3404
2022-02-13,15.3404
2022-02-14,15.3305
2022-02-15,15.3107
2022-02-16,15.4326
2022-02-17,15.3601
2022-02-18,15.2398
2022-02-19,15.2398
2022-02-20,15.2398
2022-02-21,15.2398
2022-02-22,15.169
2022-02-23,14.8609
2022-02-24,14.7505
2022-02-25,12.7369
2022-02-26,12.7369
2022-02-27,12.7369
2022-02-28,12.7054
2022-03-01,12.5098
2022-03-02,12.7041
2022-03-03,12.9339
2022-03-04,12.9832
2022-03-05,12.9832
2022-03-06,12.9832
2022-03-07,12.8464
2022-03-08,12.9011
2022-03-09,12.871
2022-03-10,12.7328
2022-03-11,12.5809
2022-03-12,12.5809
2022-03-13,12.5809
2022-03-14,12.9955
2022-03-15,13.0516
2022-03-16,12.9476
2022-03-17,13.1146
2022-03-18,13.1009
2022-03-19,13.1009
2022-03-20,13.1009
2022-03-21,13.079
2022-03-22,13.0612
2022-03-23,13.0776
2022-03-24,13.235
2022-03-25,13.3581
2022-03-26,13.3581
2022-03-27,13.3581
2022-03-28,13.3184
2022-03-29,13.4087
2022-03-30,13.8641
2022-03-31,13.7738
2022-04-01,13.8217
2022-04-02,13.8217
2022-04-03,13.8217
2022-04-04,13.6464
2022-04-05,13.6286
2022-04-06,13.6491
2022-04-07,13.6039
2022-04-08,13.7025
2022-04-09,13.7025
2022-04-10,13.7025
2022-04-11,13.782
2022-04-12,13.8094
2022-04-13,13.9641
2022-04-14,13.7477
2022-04-15,13.7477
2022-04-16,13.7477
2022-04-17,13.7477
2022-04-18,13.6806
2022-04-19,13.9641
2022-04-20,13.9956
2022-04-21,14.0833
2022-04-22,13.8765
2022-04-23,13.8765
2022-04-24,13.8765
2022-04-25,13.8176
2022-04-26,13.6875
2022-04-27,13.5546
2022-04-28,13.7573
2022-04-29,13.4519
2022-04-30,13.4519
2022-05-01,13.4519
2022-05-02,13.2465
2022-05-03,13.3451
2022-05-04,13.7655
2022-05-05,13.4615
2022-05-06,13.2643
2022-05-07,13.2643
2022-05-08,13.2643
2022-05-09,13.3245
2022-05-10,13.1383
2022-05-11,12.9205
2022-05-12,13.0561
2022-05-13,13.1616
2022-05-14,13.1616
2022-05-15,13.1616
2022-05-16,13.3245
2022-05-17,13.7532
2022-05-18,13.4245
2022-05-19,13.3602
2022-05-20,13.2917
2022-05-21,13.2917
2022-05-22,13.2917
2022-05-23,13.2889
2022-05-24,13.4615
2022-05-25,13.4875
2022-05-26,13.5985
2022-05-27,13.445
2022-05-28,13.445
2022-05-29,13.445
2022-05-30,13.445
2022-05-31,13.4047
2022-06-01,13.4289
2022-06-02,13.4222
2022-06-03,13.3497
2022-06-04,13.3497
2022-06-05,13.3497
2022-06-06,13.4315
2022-06-07,13.5685
2022-06-08,13.3698
2022-06-09,13.0973
2022-06-10,12.9375
2022-06-11,12.9375
2022-06-12,12.9375
2022-06-13,12.6368
2022-06-14,12.571
2022-06-15,12.5052
2022-06-16,12.0595
2022-06-17,11.791
2022-06-18,11.791
2022-06-19,11.791
2022-06-20,11.791
2022-06-21,11.8984
2022-06-22,11.8648
2022-06-23,11.8487
2022-06-24,12.1481
2022-06-25,12.1481
2022-06-26,12.1481
2022-06-27,12.285
2022-06-28,11.8783
2022-06-29,12.1404
2022-06-30,12.1122
2022-07-01,12.057
2022-07-02,12.057
2022-07-03,12.057
2022-07-04,12.057
2022-07-05,11.9655
2022-07-06,12.0126
2022-07-07,12.0287
2022-07-08,11.9574
2022-07-09,11.9574
2022-07-10,11.9574
2022-07-11,11.913
2022-07-12,11.9264
2022-07-13,11.9036
2022-07-14,11.7865
2022-07-15,12.1108
2022-07-16,12.1108
2022-07-17,12.1108
2022-07-18,12.0072
2022-07-19,12.2629
2022-07-20,12.3612
2022-07-21,12.4621
2022-07-22,12.5012
2022-07-23,12.5012
2022-07-24,12.5012
2022-07-25,12.6425
2022-07-26,12.6627
2022-07-27,12.734
2022-07-28,12.8942
2022-07-29,13.1284
2022-07-30,13.1284
2022-07-31,13.1284
2022-08-01,13.0988
2022-08-02,12.9722
2022-08-03,13.0638
2022-08-04,13.0543
2022-08-05,13.049
2022-08-06,13.049
2022-08-07,13.049
2022-08-08,13.0826
2022-08-09,13.1109
2022-08-10,13.3289
2022-08-11,13.3289
2022-08-12,13.5295
2022-08-13,13.5295
2022-08-14,13.5295
2022-08-15,13.5887
2022-08-16,13.6169
2022-08-17,13.5645
2022-08-18,13.6237
2022-08-19,13.5173
2022-08-20,13.5173
2022-08-21,13.5173
2022-08-22,13.3289
2022-08-23,13.2508
2022-08-24,13.2482
2022-08-25,13.3653
2022-08-26,13.0261
2022-08-27,13.0261
2022-08-28,13.0261
2022-08-29,13.0193
2022-08-30,12.8282
2022-08-31,12.664
2022-09-01,12.6586
2022-09-02,11.1547
2022-09-03,11.1547
2022-09-04,11.1547
2022-09-05,11.1547
2022-09-06,11.1439
2022-09-07,11.3207
2022-09-08,11.2861
2022-09-09,11.3458
2022-09-10,11.3458
2022-09-11,11.3458
2022-09-12,11.427
2022-09-13,11.1009
2022-09-14,10.9325
2022-09-15,10.9027
2022-09-16,10.8167
2022-09-17,10.8167
2022-09-18,10.8167
2022-09-19,10.9086
2022-09-20,10.8131
2022-09-21,10.7056
2022-09-22,10.5706
2022-09-23,10.3819
2022-09-24,10.3819
2022-09-25,10.3819
2022-09-26,10.3664
2022-09-27,10.4082
2022-09-28,10.6781
2022-09-29,10.5216
2022-09-30,10.4655
2022-10-01,10.4655
2022-10-02,10.4655
2022-10-03,10.6781
2022-10-04,10.9349
2022-10-05,10.8597
2022-10-06,10.7498
2022-10-07,10.53
2022-10-08,10.53
2022-10-09,10.53
2022-10-10,10.6268
2022-10-11,10.6936
2022-10-12,10.7008
2022-10-13,10.9218
2022-10-14,10.7187
2022-10-15,10.7187
2022-10-16,10.7187
2022-10-17,10.9385
2022-10-18,11.1475
2022-10-19,11.0257
2022-10-20,10.9239
2022-10-21,11.185
2022-10-22,11.185
2022-10-23,11.185
2022-10-24,11.3077
2022-10-25,11.3268
2022-10-26,11.3638
2022-10-27,11.4544
2022-10-28,11.6272
2022-10-29,11.6272
2022-10-30,11.6272
2022-10-31,11.6606
2022-11-01,11.8251
2022-11-02,11.5938
2022-11-03,11.5819
2022-11-04,11.6117
2022-11-05,11.6117
2022-11-06,11.6117
2022-11-07,11.6463
2022-11-08,11.6713
2022-11-09,11.5891
2022-11-10,11.9526
2022-11-11,11.9193
2022-11-12,11.9193
2022-11-13,11.9193
2022-11-14,11.7786
2022-11-15,11.8072
2022-11-16,11.7452
2022-11-17,11.7309
2022-11-18,11.9264
2022-11-19,11.9264
2022-11-20,11.9264
2022-11-21,11.8692
2022-11-22,11.9574
2022-11-23,11.7941
2022-11-24,11.7941
2022-11-25,11.7941
2022-11-26,11.7941
2022-11-27,11.7941
2022-11-28,11.7262
2022-11-29,11.7524
2022-11-30,12.0003
2022-12-01,11.9658
2022-12-02,11.3679
2022-12-03,11.3679
2022-12-04,11.3679
2022-12-05,11.2367
2022-12-06,11.1474
2022-12-07,11.179
2022-12-08,11.1881
2022-12-09,11.0987
2022-12-10,11.0987
2022-12-11,11.0987
2022-12-12,11.2028
2022-12-13,11.1643
2022-12-14,11.1485
2022-12-15,10.9782
2022-12-16,10.9578
2022-12-17,10.9578
2022-12-18,10.9578
2022-12-19,10.934
2022-12-20,10.9318
2022-12-21,11.1346
2022-12-22,11.0428
2022-12-23,11.1165
2022-12-24,11.1165
2022-12-25,11.1165
2022-12-26,11.1165
2022-12-27,11.1357
2022-12-28,10.8955
2022-12-29,10.9737
2022-12-30,10.9374
2022-12-31,10.9374
2023-01-01,10.9374
2023-01-02,10.9374
2023-01-03,10.934
2023-01-04,10.9148
2023-01-05,10.4083
2023-01-06,10.559
2023-01-07,10.559
2023-01-08,10.559
2023-01-09,10.6157
2023-01-10,10.7392
2023-01-11,10.8785
2023-01-12,10.7981
2023-01-13,10.789
2023-01-14,10.789
2023-01-15,10.789
2023-01-16,10.789
2023-01-17,10.6406
2023-01-18,10.4876
2023-01-19,10.431
2023-01-20,10.6349
2023-01-21,10.6349
2023-01-22,10.6349
2023-01-23,10.7301
2023-01-24,10.8242
2023-01-25,10.7947
2023-01-26,10.9329
2023-01-27,10.9533
2023-01-28,10.9533
2023-01-29,10.9533
2023-01-30,10.8332
2023-01-31,11.0508
2023-02-01,11.4439
2023-02-02,11.8337
2023-02-03,11.7419
2023-02-04,11.7419
2023-02-05,11.7419
2023-02-06,11.7487
2023-02-07,11.7873
2023-02-08,11.5765
2023-02-09,11.4847
2023-02-10,11.4405
2023-02-11,11.4405
2023-02-12,11.4405
2023-02-13,11.521
2023-02-14,11.4213
2023-02-15,11.4621
2023-02-16,11.4281
2023-02-17,11.5017
2023-02-18,11.5017
2023-02-19,11.5017
2023-02-20,11.5017
2023-02-21,11.2377
2023-02-22,11.1765
2023-02-23,11.2049
2023-02-24,11.1992
2023-02-25,11.1992
2023-02-26,11.1992
2023-02-27,11.2275
2023-02-28,11.257
2023-03-01,11.3612
2023-03-02,11.376
2023-03-03,10.5441
2023-03-04,10.5441
2023-03-05,10.5441
2023-03-06,10.4433
2023-03-07,10.428
2023-03-08,10.4773
2023-03-09,10.3218
2023-03-10,10.1389
2023-03-11,10.1389
2023-03-12,10.1389
2023-03-13,10.0119
2023-03-14,10.1378
2023-03-15,9.9166
2023-03-16,9.9648
2023-03-17,9.7009
2023-03-18,9.7009
2023-03-19,9.7009
