,ADP US Equity
2020-03-28,18.2891
2020-03-29,18.2891
2020-03-30,19.1706
2020-03-31,18.5547
2020-04-01,17.6218
2020-04-02,17.8671
2020-04-03,17.4676
2020-04-04,17.4676
2020-04-05,17.4676
2020-04-06,18.9528
2020-04-07,18.5923
2020-04-08,18.8027
2020-04-09,19.3375
2020-04-10,19.3375
2020-04-11,19.3375
2020-04-12,19.3375
2020-04-13,18.9367
2020-04-14,19.5185
2020-04-15,18.6834
2020-04-16,18.5869
2020-04-17,19.1445
2020-04-18,19.1445
2020-04-19,19.1445
2020-04-20,18.9756
2020-04-21,18.1432
2020-04-22,18.8255
2020-04-23,18.4529
2020-04-24,18.8965
2020-04-25,18.8965
2020-04-26,18.8965
2020-04-27,19.2973
2020-04-28,19.4032
2020-04-29,19.7826
2020-04-30,19.8075
2020-05-01,18.9697
2020-05-02,18.9697
2020-05-03,18.9697
2020-05-04,19.5115
2020-05-05,19.6903
2020-05-06,19.5221
2020-05-07,19.9504
2020-05-08,19.7143
2020-05-09,19.7143
2020-05-10,19.7143
2020-05-11,19.5288
2020-05-12,19.1445
2020-05-13,18.1905
2020-05-14,18.2399
2020-05-15,18.2265
2020-05-16,18.2265
2020-05-17,18.2265
2020-05-18,18.4334
2020-05-19,17.993
2020-05-20,18.2172
2020-05-21,18.0224
2020-05-22,18.2292
2020-05-23,18.2292
2020-05-24,18.2292
2020-05-25,18.2292
2020-05-26,18.7696
2020-05-27,19.5368
2020-05-28,19.5542
2020-05-29,19.7796
2020-05-30,19.7796
2020-05-31,19.7796
2020-06-01,19.6542
2020-06-02,20.0145
2020-06-03,20.4721
2020-06-04,20.244
2020-06-05,21.5996
2020-06-06,21.5996
2020-06-07,21.5996
2020-06-08,21.7357
2020-06-09,21.2741
2020-06-10,21.0539
2020-06-11,19.3126
2020-06-12,19.849
2020-06-13,19.849
2020-06-14,19.849
2020-06-15,19.8864
2020-06-16,20.4855
2020-06-17,20.3387
2020-06-18,20.4788
2020-06-19,20.1146
2020-06-20,20.1146
2020-06-21,20.1146
2020-06-22,20.312
2020-06-23,20.3174
2020-06-24,19.5595
2020-06-25,19.9077
2020-06-26,19.5435
2020-06-27,19.5435
2020-06-28,19.5435
2020-06-29,19.765
2020-06-30,20.5433
2020-07-01,20.5734
2020-07-02,20.769
2020-07-03,20.769
2020-07-04,20.769
2020-07-05,20.769
2020-07-06,20.795
2020-07-07,20.2847
2020-07-08,20.4352
2020-07-09,20.111
2020-07-10,20.308
2020-07-11,20.308
2020-07-12,20.308
2020-07-13,20.0768
2020-07-14,20.0768
2020-07-15,20.5036
2020-07-16,20.1725
2020-07-17,20.3668
2020-07-18,20.3668
2020-07-19,20.3668
2020-07-20,20.3463
2020-07-21,20.2984
2020-07-22,20.3777
2020-07-23,20.2806
2020-07-24,20.0699
2020-07-25,20.0699
2020-07-26,20.0699
2020-07-27,20.1096
2020-07-28,20.2368
2020-07-29,18.9386
2020-07-30,18.3598
2020-07-31,18.3625
2020-08-01,18.3625
2020-08-02,18.3625
2020-08-03,18.5746
2020-08-04,18.8866
2020-08-05,18.6198
2020-08-06,18.8593
2020-08-07,19.0605
2020-08-08,19.0605
2020-08-09,19.0605
2020-08-10,19.0852
2020-08-11,19.0756
2020-08-12,19.2781
2020-08-13,19.2343
2020-08-14,19.1933
2020-08-15,19.1933
2020-08-16,19.1933
2020-08-17,19.2891
2020-08-18,19.3288
2020-08-19,19.1851
2020-08-20,19.2193
2020-08-21,19.0728
2020-08-22,19.0728
2020-08-23,19.0728
2020-08-24,19.4259
2020-08-25,19.4807
2020-08-26,19.2822
2020-08-27,19.4738
2020-08-28,19.519
2020-08-29,19.519
2020-08-30,19.519
2020-08-31,19.2111
2020-09-01,19.1344
2020-09-02,19.675
2020-09-03,19.2179
2020-09-04,19.1344
2020-09-05,19.1344
2020-09-06,19.1344
2020-09-07,19.1344
2020-09-08,18.7731
2020-09-09,18.9606
2020-09-10,18.227
2020-09-11,18.4378
2020-09-12,18.4378
2020-09-13,18.4378
2020-09-14,18.8662
2020-09-15,18.9209
2020-09-16,19.0222
2020-09-17,19.0441
2020-09-18,18.6636
2020-09-19,18.6636
2020-09-20,18.6636
2020-09-21,18.108
2020-09-22,18.3653
2020-09-23,17.7918
2020-09-24,18.0715
2020-09-25,18.5832
2020-09-26,18.5832
2020-09-27,18.5832
2020-09-28,18.9622
2020-09-29,18.9937
2020-09-30,19.0895
2020-10-01,18.8478
2020-10-02,18.9788
2020-10-03,18.9788
2020-10-04,18.9788
2020-10-05,19.2881
2020-10-06,19.4636
2020-10-07,19.6621
2020-10-08,20.1051
2020-10-09,20.4886
2020-10-10,20.4886
2020-10-11,20.4886
2020-10-12,20.5872
2020-10-13,20.467
2020-10-14,20.3077
2020-10-15,20.1564
2020-10-16,20.2955
2020-10-17,20.2955
2020-10-18,20.2955
2020-10-19,19.8404
2020-10-20,20.0524
2020-10-21,20.0835
2020-10-22,20.3536
2020-10-23,20.4008
2020-10-24,20.4008
2020-10-25,20.4008
2020-10-26,19.9376
2020-10-27,19.9727
2020-10-28,21.1949
2020-10-29,21.6149
2020-10-30,21.5326
2020-10-31,21.5326
2020-11-01,21.5326
2020-11-02,22.0041
2020-11-03,22.6804
2020-11-04,22.4245
2020-11-05,22.1725
2020-11-06,22.6468
2020-11-07,22.6468
2020-11-08,22.6468
2020-11-09,23.1398
2020-11-10,23.2988
2020-11-11,23.4066
2020-11-12,23.0779
2020-11-13,23.3742
2020-11-14,23.3742
2020-11-15,23.3742
2020-11-16,24.1044
2020-11-17,23.9832
2020-11-18,23.5804
2020-11-19,23.6437
2020-11-20,23.3257
2020-11-21,23.3257
2020-11-22,23.3257
2020-11-23,23.4322
2020-11-24,23.8646
2020-11-25,23.7043
2020-11-26,23.7043
2020-11-27,23.8619
2020-11-28,23.8619
2020-11-29,23.8619
2020-11-30,23.6774
2020-12-01,23.7838
2020-12-02,23.3675
2020-12-03,23.4362
2020-12-04,23.8
2020-12-05,23.8
2020-12-06,23.8
2020-12-07,23.7703
2020-12-08,23.7649
2020-12-09,23.672
2020-12-10,23.4241
2020-12-11,23.6302
2020-12-12,23.6302
2020-12-13,23.6302
2020-12-14,23.579
2020-12-15,23.9293
2020-12-16,23.9077
2020-12-17,24.1435
2020-12-18,24.3995
2020-12-19,24.3995
2020-12-20,24.3995
2020-12-21,24.1637
2020-12-22,24.0088
2020-12-23,23.8539
2020-12-24,24.0384
2020-12-25,24.0384
2020-12-26,24.0384
2020-12-27,24.0384
2020-12-28,24.0452
2020-12-29,23.8107
2020-12-30,23.6679
2020-12-31,24.0294
2021-01-01,24.0294
2021-01-02,24.0294
2021-01-03,24.0294
2021-01-04,23.0529
2021-01-05,22.9895
2021-01-06,22.9099
2021-01-07,23.038
2021-01-08,23.3348
2021-01-09,23.3348
2021-01-10,23.3348
2021-01-11,22.9922
2021-01-12,23.0664
2021-01-13,22.4729
2021-01-14,22.1019
2021-01-15,21.9954
2021-01-16,21.9954
2021-01-17,21.9954
2021-01-18,21.9954
2021-01-19,22.1114
2021-01-20,22.1613
2021-01-21,21.9832
2021-01-22,22.1114
2021-01-23,22.1114
2021-01-24,22.1114
2021-01-25,22.3407
2021-01-26,22.4553
2021-01-27,22.5719
2021-01-28,22.7173
2021-01-29,22.4978
2021-01-30,22.4978
2021-01-31,22.4978
2021-02-01,22.6551
2021-02-02,22.9284
2021-02-03,22.7197
2021-02-04,23.2218
2021-02-05,22.7803
2021-02-06,22.7803
2021-02-07,22.7803
2021-02-08,22.8664
2021-02-09,22.7938
2021-02-10,22.7345
2021-02-11,22.7157
2021-02-12,22.7466
2021-02-13,22.7466
2021-02-14,22.7466
2021-02-15,22.7466
2021-02-16,22.6295
2021-02-17,22.7601
2021-02-18,23.4964
2021-02-19,23.0509
2021-02-20,23.0509
2021-02-21,23.0509
2021-02-22,23.2568
2021-02-23,23.4244
2021-02-24,24.0375
2021-02-25,23.8908
2021-02-26,23.6876
2021-02-27,23.6876
2021-02-28,23.6876
2021-03-01,24.156
2021-03-02,23.8114
2021-03-03,23.7508
2021-03-04,23.2824
2021-03-05,24.2583
2021-03-06,24.2583
2021-03-07,24.2583
2021-03-08,24.549
2021-03-09,24.9044
2021-03-10,24.7712
2021-03-11,24.7025
2021-03-12,24.8654
2021-03-13,24.8654
2021-03-14,24.8654
2021-03-15,25.7148
2021-03-16,25.6071
2021-03-17,25.5532
2021-03-18,25.3082
2021-03-19,25.0215
2021-03-20,25.0215
2021-03-21,25.0215
2021-03-22,25.0834
2021-03-23,25.0363
2021-03-24,25.2019
2021-03-25,25.4348
2021-03-26,26.2007
2021-03-27,26.2007
2021-03-28,26.2007
2021-03-29,26.1751
2021-03-30,25.5546
2021-03-31,25.4731
2021-04-01,25.598
2021-04-02,25.598
2021-04-03,25.598
2021-04-04,25.598
2021-04-05,26.0907
2021-04-06,25.5993
2021-04-07,25.1161
2021-04-08,25.4369
2021-04-09,25.6034
2021-04-10,25.6034
2021-04-11,25.6034
2021-04-12,25.6463
2021-04-13,25.9363
2021-04-14,25.8329
2021-04-15,25.9323
2021-04-16,26.0732
2021-04-17,26.0732
2021-04-18,26.0732
2021-04-19,26.0477
2021-04-20,26.0558
2021-04-21,26.2571
2021-04-22,26.3269
2021-04-23,26.4652
2021-04-24,26.4652
2021-04-25,26.4652
2021-04-26,26.3685
2021-04-27,26.4692
2021-04-28,25.2248
2021-04-29,25.3491
2021-04-30,25.1324
2021-05-01,25.1324
2021-05-02,25.1324
2021-05-03,25.7291
2021-05-04,26.0641
2021-05-05,26.0227
2021-05-06,26.2443
2021-05-07,26.1869
2021-05-08,26.1869
2021-05-09,26.1869
2021-05-10,26.1215
2021-05-11,26.1309
2021-05-12,25.4594
2021-05-13,25.8706
2021-05-14,26.1536
2021-05-15,26.1536
2021-05-16,26.1536
2021-05-17,26.1442
2021-05-18,25.8732
2021-05-19,25.6463
2021-05-20,26.0868
2021-05-21,26.239
2021-05-22,26.239
2021-05-23,26.239
2021-05-24,26.4739
2021-05-25,26.2283
2021-05-26,26.1188
2021-05-27,26.5006
2021-05-28,26.3378
2021-05-29,26.3378
2021-05-30,26.3378
2021-05-31,26.3378
2021-06-01,26.4299
2021-06-02,26.6608
2021-06-03,26.4672
2021-06-04,26.5647
2021-06-05,26.5647
2021-06-06,26.5647
2021-06-07,26.4312
2021-06-08,26.7195
2021-06-09,26.6274
2021-06-10,26.877
2021-06-11,26.8223
2021-06-12,26.8223
2021-06-13,26.8223
2021-06-14,26.7582
2021-06-15,26.7395
2021-06-16,26.4993
2021-06-17,26.5353
2021-06-18,25.9213
2021-06-19,25.9213
2021-06-20,25.9213
2021-06-21,26.3978
2021-06-22,26.4405
2021-06-23,26.2323
2021-06-24,26.3458
2021-06-25,26.5166
2021-06-26,26.5166
2021-06-27,26.5166
2021-06-28,26.4192
2021-06-29,26.5513
2021-06-30,25.6052
2021-07-01,25.757
2021-07-02,25.9701
2021-07-03,25.9701
2021-07-04,25.9701
2021-07-05,25.9701
2021-07-06,25.9229
2021-07-07,26.2075
2021-07-08,26.0186
2021-07-09,26.256
2021-07-10,26.256
2021-07-11,26.256
2021-07-12,26.2598
2021-07-13,26.2803
2021-07-14,26.3555
2021-07-15,26.6784
2021-07-16,26.4959
2021-07-17,26.4959
2021-07-18,26.4959
2021-07-19,25.9957
2021-07-20,26.182
2021-07-21,26.3517
2021-07-22,26.2011
2021-07-23,26.5572
2021-07-24,26.5572
2021-07-25,26.5572
2021-07-26,26.5814
2021-07-27,26.7882
2021-07-28,26.5465
2021-07-29,26.7942
2021-07-30,26.8959
2021-07-31,26.8959
2021-08-01,26.8959
2021-08-02,26.873
2021-08-03,27.38
2021-08-04,27.1577
2021-08-05,27.3214
2021-08-06,27.2846
2021-08-07,27.2846
2021-08-08,27.2846
2021-08-09,27.3734
2021-08-10,27.7566
2021-08-11,27.6969
2021-08-12,27.5256
2021-08-13,27.5599
2021-08-14,27.5599
2021-08-15,27.5599
2021-08-16,27.7363
2021-08-17,27.5129
2021-08-18,26.7098
2021-08-19,27.046
2021-08-20,27.1044
2021-08-21,27.1044
2021-08-22,27.1044
2021-08-23,27.1234
2021-08-24,26.6742
2021-08-25,26.6742
2021-08-26,26.5334
2021-08-27,26.7719
2021-08-28,26.7719
2021-08-29,26.7719
2021-08-30,26.7859
2021-08-31,26.7821
2021-09-01,26.5055
2021-09-02,26.4636
2021-09-03,26.5715
2021-09-04,26.5715
2021-09-05,26.5715
2021-09-06,26.5715
2021-09-07,25.918
2021-09-08,26.286
2021-09-09,26.036
2021-09-10,25.7404
2021-09-11,25.7404
2021-09-12,25.7404
2021-09-13,25.6351
2021-09-14,25.6021
2021-09-15,25.701
2021-09-16,25.432
2021-09-17,25.4663
2021-09-18,25.4663
2021-09-19,25.4663
2021-09-20,25.4841
2021-09-21,25.2607
2021-09-22,25.4206
2021-09-23,25.7899
2021-09-24,25.8951
2021-09-25,25.8951
2021-09-26,25.8951
2021-09-27,25.8317
2021-09-28,25.2688
2021-09-29,25.5604
2021-09-30,24.9001
2021-10-01,25.1535
2021-10-02,25.1535
2021-10-03,25.1535
2021-10-04,24.9062
2021-10-05,25.368
2021-10-06,25.5178
2021-10-07,25.8322
2021-10-08,25.6604
2021-10-09,25.6604
2021-10-10,25.6604
2021-10-11,25.3667
2021-10-12,25.3777
2021-10-13,25.5422
2021-10-14,25.948
2021-10-15,26.4914
2021-10-16,26.4914
2021-10-17,26.4914
2021-10-18,26.4414
2021-10-19,26.6132
2021-10-20,26.4999
2021-10-21,26.7022
2021-10-22,27.0726
2021-10-23,27.0726
2021-10-24,27.0726
2021-10-25,27.1116
2021-10-26,27.2005
2021-10-27,27.5381
2021-10-28,27.6585
2021-10-29,27.8072
2021-10-30,27.8072
2021-10-31,27.8072
2021-11-01,27.5217
2021-11-02,27.8898
2021-11-03,27.9602
2021-11-04,28.0137
2021-11-05,28.4278
2021-11-06,28.4278
2021-11-07,28.4278
2021-11-08,28.1716
2021-11-09,28.3793
2021-11-10,28.4327
2021-11-11,28.3003
2021-11-12,28.5894
2021-11-13,28.5894
2021-11-14,28.5894
2021-11-15,28.8481
2021-11-16,29.1141
2021-11-17,29.3121
2021-11-18,29.442
2021-11-19,29.4372
2021-11-20,29.4372
2021-11-21,29.4372
2021-11-22,29.3048
2021-11-23,29.2222
2021-11-24,29.0072
2021-11-25,29.0072
2021-11-26,28.4303
2021-11-27,28.4303
2021-11-28,28.4303
2021-11-29,29.193
2021-11-30,28.5845
2021-12-01,28.0963
2021-12-02,28.7716
2021-12-03,28.4631
2021-12-04,28.4631
2021-12-05,28.4631
2021-12-06,28.7436
2021-12-07,29.0995
2021-12-08,28.9987
2021-12-09,28.8092
2021-12-10,29.2939
2021-12-11,29.2939
2021-12-12,29.2939
2021-12-13,29.0862
2021-12-14,28.4424
2021-12-15,28.9526
2021-12-16,28.7011
2021-12-17,28.4048
2021-12-18,28.4048
2021-12-19,28.4048
2021-12-20,28.3987
2021-12-21,28.7133
2021-12-22,29.402
2021-12-23,29.934
2021-12-24,29.934
2021-12-25,29.934
2021-12-26,29.934
2021-12-27,30.455
2021-12-28,30.4283
2021-12-29,30.6639
2021-12-30,30.3664
2021-12-31,29.7127
2022-01-01,29.7127
2022-01-02,29.7127
2022-01-03,29.408
2022-01-04,29.5432
2022-01-05,29.2953
2022-01-06,29.0973
2022-01-07,28.7949
2022-01-08,28.7949
2022-01-09,28.7949
2022-01-10,28.0894
2022-01-11,28.3728
2022-01-12,28.2957
2022-01-13,27.9756
2022-01-14,27.5985
2022-01-15,27.5985
2022-01-16,27.5985
2022-01-17,27.5985
2022-01-18,27.3246
2022-01-19,27.1337
2022-01-20,26.5977
2022-01-21,26.2206
2022-01-22,26.2206
2022-01-23,26.2206
2022-01-24,26.3523
2022-01-25,26.191
2022-01-26,23.8335
2022-01-27,23.7105
2022-01-28,24.0477
2022-01-29,24.0477
2022-01-30,24.0477
2022-01-31,24.8434
2022-02-01,24.7713
2022-02-02,25.0478
2022-02-03,24.7204
2022-02-04,24.8528
2022-02-05,24.8528
2022-02-06,24.8528
2022-02-07,24.8209
2022-02-08,25.1081
2022-02-09,25.4332
2022-02-10,24.7689
2022-02-11,24.562
2022-02-12,24.562
2022-02-13,24.562
2022-02-14,24.3481
2022-02-15,24.5892
2022-02-16,24.6152
2022-02-17,24.1684
2022-02-18,24.1673
2022-02-19,24.1673
2022-02-20,24.1673
2022-02-21,24.1673
2022-02-22,24.1022
2022-02-23,23.6755
2022-02-24,24.1401
2022-02-25,24.6294
2022-02-26,24.6294
2022-02-27,24.6294
2022-02-28,24.6389
2022-03-01,24.3871
2022-03-02,24.8575
2022-03-03,24.6696
2022-03-04,25.114
2022-03-05,25.114
2022-03-06,25.114
2022-03-07,25.1058
2022-03-08,24.75
2022-03-09,25.2606
2022-03-10,25.2287
2022-03-11,24.9734
2022-03-12,24.9734
2022-03-13,24.9734
2022-03-14,24.9415
2022-03-15,25.5691
2022-03-16,25.5868
2022-03-17,25.7594
2022-03-18,25.8504
2022-03-19,25.8504
2022-03-20,25.8504
2022-03-21,25.5951
2022-03-22,25.9119
2022-03-23,25.5998
2022-03-24,26.1176
2022-03-25,26.3646
2022-03-26,26.3646
2022-03-27,26.3646
2022-03-28,26.5549
2022-03-29,27.0632
2022-03-30,27.3953
2022-03-31,26.4817
2022-04-01,27.1628
2022-04-02,27.1628
2022-04-03,27.1628
2022-04-04,27.3547
2022-04-05,27.677
2022-04-06,27.653
2022-04-07,27.7341
2022-04-08,27.6438
2022-04-09,27.6438
2022-04-10,27.6438
2022-04-11,26.8725
2022-04-12,26.8839
2022-04-13,27.1902
2022-04-14,26.6714
2022-04-15,26.6714
2022-04-16,26.6714
2022-04-17,26.6714
2022-04-18,26.4429
2022-04-19,26.7171
2022-04-20,27.0622
2022-04-21,26.7834
2022-04-22,26.0224
2022-04-23,26.0224
2022-04-24,26.0224
2022-04-25,26.4269
2022-04-26,25.8807
2022-04-27,26.4198
2022-04-28,26.611
2022-04-29,25.2758
2022-04-30,25.2758
2022-05-01,25.2758
2022-05-02,25.4053
2022-05-03,25.6576
2022-05-04,26.4917
2022-05-05,25.3189
2022-05-06,25.1348
2022-05-07,25.1348
2022-05-08,25.1348
2022-05-09,24.3223
2022-05-10,24.6121
2022-05-11,24.1791
2022-05-12,24.0598
2022-05-13,24.2086
2022-05-14,24.2086
2022-05-15,24.2086
2022-05-16,24.1871
2022-05-17,24.9098
2022-05-18,24.1757
2022-05-19,23.9882
2022-05-20,24.1916
2022-05-21,24.1916
2022-05-22,24.1916
2022-05-23,24.6825
2022-05-24,24.6564
2022-05-25,24.7894
2022-05-26,25.2871
2022-05-27,26.0122
2022-05-28,26.0122
2022-05-29,26.0122
2022-05-30,26.0122
2022-05-31,25.8167
2022-06-01,25.4053
2022-06-02,25.9042
2022-06-03,25.5599
2022-06-04,25.5599
2022-06-05,25.5599
2022-06-06,25.4269
2022-06-07,25.7417
2022-06-08,25.4815
2022-06-09,24.9939
2022-06-10,24.5303
2022-06-11,24.5303
2022-06-12,24.5303
2022-06-13,23.7507
2022-06-14,23.6791
2022-06-15,24.0223
2022-06-16,23.2029
2022-06-17,23.2415
2022-06-18,23.2415
2022-06-19,23.2415
2022-06-20,23.2415
2022-06-21,23.987
2022-06-22,24.0507
2022-06-23,24.4121
2022-06-24,25.3451
2022-06-25,25.3451
2022-06-26,25.3451
2022-06-27,25.2905
2022-06-28,24.8075
2022-06-29,24.595
2022-06-30,23.5654
2022-07-01,23.9149
2022-07-02,23.9149
2022-07-03,23.9149
2022-07-04,23.9149
2022-07-05,23.8327
2022-07-06,24.3564
2022-07-07,24.2754
2022-07-08,24.3575
2022-07-09,24.3575
2022-07-10,24.3575
2022-07-11,24.0968
2022-07-12,23.8119
2022-07-13,23.6782
2022-07-14,23.6925
2022-07-15,24.0135
2022-07-16,24.0135
2022-07-17,24.0135
2022-07-18,23.7045
2022-07-19,24.5416
2022-07-20,24.2239
2022-07-21,24.4474
2022-07-22,24.6939
2022-07-23,24.6939
2022-07-24,24.6939
2022-07-25,24.4792
2022-07-26,24.4277
2022-07-27,26.0938
2022-07-28,26.6875
2022-07-29,26.8665
2022-07-30,26.8665
2022-07-31,26.8665
2022-08-01,26.8883
2022-08-02,26.8119
2022-08-03,27.1784
2022-08-04,27.1424
2022-08-05,27.4922
2022-08-06,27.4922
2022-08-07,27.4922
2022-08-08,27.6459
2022-08-09,27.7756
2022-08-10,28.0665
2022-08-11,27.8224
2022-08-12,28.5362
2022-08-13,28.5362
2022-08-14,28.5362
2022-08-15,28.8556
2022-08-16,28.8915
2022-08-17,28.9624
2022-08-18,28.9896
2022-08-19,28.8675
2022-08-20,28.8675
2022-08-21,28.8675
2022-08-22,28.4927
2022-08-23,28.4262
2022-08-24,28.4665
2022-08-25,28.6921
2022-08-26,27.8497
2022-08-27,27.8497
2022-08-28,27.8497
2022-08-29,27.6753
2022-08-30,27.3168
2022-08-31,27.1882
2022-09-01,27.3571
2022-09-02,26.5419
2022-09-03,26.5419
2022-09-04,26.5419
2022-09-05,26.5419
2022-09-06,26.5049
2022-09-07,26.895
2022-09-08,26.919
2022-09-09,27.1762
2022-09-10,27.1762
2022-09-11,27.1762
2022-09-12,27.138
2022-09-13,26.1692
2022-09-14,26.106
2022-09-15,25.6951
2022-09-16,26.0145
2022-09-17,26.0145
2022-09-18,26.0145
2022-09-19,26.2411
2022-09-20,26.0036
2022-09-21,25.6635
2022-09-22,25.669
2022-09-23,25.6347
2022-09-24,25.6347
2022-09-25,25.6347
2022-09-26,25.456
2022-09-27,25.3449
2022-09-28,25.8166
2022-09-29,25.3591
2022-09-30,24.4209
2022-10-01,24.4209
2022-10-02,24.4209
2022-10-03,25.0589
2022-10-04,25.5191
2022-10-05,25.7749
2022-10-06,25.3369
2022-10-07,24.5188
2022-10-08,24.5188
2022-10-09,24.5188
2022-10-10,24.6841
2022-10-11,24.4293
2022-10-12,24.2019
2022-10-13,24.8115
2022-10-14,24.3914
2022-10-15,24.3914
2022-10-16,24.3914
2022-10-17,25.1463
2022-10-18,25.3506
2022-10-19,25.1632
2022-10-20,24.7673
2022-10-21,25.1105
2022-10-22,25.1105
2022-10-23,25.1105
2022-10-24,25.5496
2022-10-25,25.6391
2022-10-26,25.3578
2022-10-27,25.3399
2022-10-28,26.1473
2022-10-29,26.1473
2022-10-30,26.1473
2022-10-31,26.0484
2022-11-01,26.2526
2022-11-02,25.5775
2022-11-03,25.4366
2022-11-04,25.5165
2022-11-05,25.5165
2022-11-06,25.5165
2022-11-07,25.8899
2022-11-08,26.3768
2022-11-09,25.8867
2022-11-10,27.4118
2022-11-11,26.8175
2022-11-12,26.8175
2022-11-13,26.8175
2022-11-14,26.9069
2022-11-15,27.2477
2022-11-16,27.2792
2022-11-17,27.2719
2022-11-18,27.5317
2022-11-19,27.5317
2022-11-20,27.5317
2022-11-21,27.6978
2022-11-22,28.1574
2022-11-23,28.2216
2022-11-24,28.2216
2022-11-25,28.3657
2022-11-26,28.3657
2022-11-27,28.3657
2022-11-28,27.7746
2022-11-29,27.641
2022-11-30,28.3857
2022-12-01,28.7864
2022-12-02,28.9915
2022-12-03,28.9915
2022-12-04,28.9915
2022-12-05,28.412
2022-12-06,27.7956
2022-12-07,27.8682
2022-12-08,27.9555
2022-12-09,27.6558
2022-12-10,27.6558
2022-12-11,27.6558
2022-12-12,28.4162
2022-12-13,28.1816
2022-12-14,27.9587
2022-12-15,26.7712
2022-12-16,26.5882
2022-12-17,26.5882
2022-12-18,26.5882
2022-12-19,26.3789
2022-12-20,26.258
2022-12-21,26.5872
2022-12-22,25.7584
2022-12-23,25.9456
2022-12-24,25.9456
2022-12-25,25.9456
2022-12-26,25.9456
2022-12-27,25.9551
2022-12-28,25.6206
2022-12-29,25.912
2022-12-30,24.5075
2022-12-31,24.5075
2023-01-01,24.5075
2023-01-02,24.5075
2023-01-03,24.3869
2023-01-04,24.4994
2023-01-05,23.9818
2023-01-06,24.6381
2023-01-07,24.6381
2023-01-08,24.6381
2023-01-09,24.5728
2023-01-10,24.7005
2023-01-11,25.1297
2023-01-12,25.0503
2023-01-13,25.1608
2023-01-14,25.1608
2023-01-15,25.1608
2023-01-16,25.1608
2023-01-17,24.2984
2023-01-18,24.0441
2023-01-19,23.9506
2023-01-20,24.3376
2023-01-21,24.3376
2023-01-22,24.3376
2023-01-23,24.7186
2023-01-24,24.5366
2023-01-25,23.3932
2023-01-26,23.1342
2023-01-27,22.6693
2023-01-28,22.6693
2023-01-29,22.6693
2023-01-30,22.8249
2023-01-31,23.1723
2023-02-01,23.2647
2023-02-02,23.489
2023-02-03,23.1195
2023-02-04,23.1195
2023-02-05,23.1195
2023-02-06,22.9347
2023-02-07,23.2661
2023-02-08,22.9859
2023-02-09,22.9789
2023-02-10,23.1707
2023-02-11,23.1707
2023-02-12,23.1707
2023-02-13,23.3253
2023-02-14,23.0472
2023-02-15,23.3745
2023-02-16,23.3373
2023-02-17,23.4593
2023-02-18,23.4593
2023-02-19,23.4593
2023-02-20,23.4593
2023-02-21,23.0562
2023-02-22,22.8805
2023-02-23,22.8655
2023-02-24,22.745
2023-02-25,22.745
2023-02-26,22.745
2023-02-27,22.747
2023-02-28,22.5683
2023-03-01,22.5422
2023-03-02,22.8424
2023-03-03,23.0633
2023-03-04,23.0633
2023-03-05,23.0633
2023-03-06,23.1406
2023-03-07,22.7149
2023-03-08,22.7841
2023-03-09,22.4839
2023-03-10,21.9398
2023-03-11,21.9398
2023-03-12,21.9398
2023-03-13,21.9388
2023-03-14,21.9428
2023-03-15,21.9086
2023-03-16,22.1647
2023-03-17,21.9056
