,CSGS US Equity
2020-03-28,12.4997
2020-03-29,12.4997
2020-03-30,12.6786
2020-03-31,13.4728
2020-04-01,13.199
2020-04-02,13.2274
2020-04-03,13.3359
2020-04-04,13.3359
2020-04-05,13.3359
2020-04-06,14.1909
2020-04-07,14.0302
2020-04-08,14.5322
2020-04-09,14.769
2020-04-10,14.769
2020-04-11,14.769
2020-04-12,14.769
2020-04-13,14.7065
2020-04-14,15.0083
2020-04-15,14.9849
2020-04-16,14.886
2020-04-17,15.1019
2020-04-18,15.1019
2020-04-19,15.1019
2020-04-20,15.1019
2020-04-21,14.5687
2020-04-22,14.7716
2020-04-23,14.9225
2020-04-24,14.8964
2020-04-25,14.8964
2020-04-26,14.8964
2020-04-27,15.0863
2020-04-28,15.3153
2020-04-29,15.8017
2020-04-30,15.2997
2020-05-01,15.1982
2020-05-02,15.1982
2020-05-03,15.1982
2020-05-04,15.0265
2020-05-05,15.1176
2020-05-06,15.3777
2020-05-07,14.7236
2020-05-08,14.9239
2020-05-09,14.9239
2020-05-10,14.9239
2020-05-11,14.708
2020-05-12,14.188
2020-05-13,13.9488
2020-05-14,13.902
2020-05-15,13.9904
2020-05-16,13.9904
2020-05-17,13.9904
2020-05-18,14.5286
2020-05-19,14.3336
2020-05-20,14.5208
2020-05-21,14.5754
2020-05-22,14.7158
2020-05-23,14.7158
2020-05-24,14.7158
2020-05-25,14.7158
2020-05-26,14.9265
2020-05-27,15.1423
2020-05-28,14.8953
2020-05-29,14.9733
2020-05-30,14.9733
2020-05-31,14.9733
2020-06-01,15.0903
2020-06-02,15.2853
2020-06-03,15.2697
2020-06-04,15.1579
2020-06-05,15.4543
2020-06-06,15.4543
2020-06-07,15.4543
2020-06-08,15.2567
2020-06-09,14.9655
2020-06-10,15.0357
2020-06-11,14.266
2020-06-12,14.2426
2020-06-13,14.2426
2020-06-14,14.2426
2020-06-15,14.2322
2020-06-16,14.4402
2020-06-17,14.2244
2020-06-18,14.2166
2020-06-19,14.0606
2020-06-20,14.0606
2020-06-21,14.0606
2020-06-22,14.0034
2020-06-23,13.9046
2020-06-24,13.5744
2020-06-25,13.5172
2020-06-26,13.2078
2020-06-27,13.2078
2020-06-28,13.2078
2020-06-29,13.5328
2020-06-30,14.3746
2020-07-01,14.4512
2020-07-02,14.3122
2020-07-03,14.3122
2020-07-04,14.3122
2020-07-05,14.3122
2020-07-06,14.1818
2020-07-07,13.8756
2020-07-08,13.8529
2020-07-09,13.5211
2020-07-10,14.1223
2020-07-11,14.1223
2020-07-12,14.1223
2020-07-13,14.0627
2020-07-14,14.2981
2020-07-15,14.5334
2020-07-16,14.4313
2020-07-17,14.488
2020-07-18,14.488
2020-07-19,14.488
2020-07-20,14.369
2020-07-21,14.5249
2020-07-22,14.3633
2020-07-23,14.1591
2020-07-24,14.0202
2020-07-25,14.0202
2020-07-26,14.0202
2020-07-27,14.2527
2020-07-28,14.2839
2020-07-29,14.5022
2020-07-30,14.4966
2020-07-31,14.5845
2020-08-01,14.5845
2020-08-02,14.5845
2020-08-03,14.7688
2020-08-04,14.9446
2020-08-05,15.0892
2020-08-06,14.8476
2020-08-07,15.0902
2020-08-08,15.0902
2020-08-09,15.0902
2020-08-10,15.1412
2020-08-11,15.2519
2020-08-12,15.198
2020-08-13,15.1157
2020-08-14,15.2547
2020-08-15,15.2547
2020-08-16,15.2547
2020-08-17,15.2802
2020-08-18,15.1724
2020-08-19,15.1412
2020-08-20,15.0164
2020-08-21,14.9823
2020-08-22,14.9823
2020-08-23,14.9823
2020-08-24,15.0363
2020-08-25,15.0561
2020-08-26,14.9625
2020-08-27,15.0306
2020-08-28,14.9057
2020-08-29,14.9057
2020-08-30,14.9057
2020-08-31,14.7157
2020-09-01,14.6788
2020-09-02,14.8774
2020-09-03,14.4575
2020-09-04,14.2362
2020-09-05,14.2362
2020-09-06,14.2362
2020-09-07,14.2362
2020-09-08,13.7936
2020-09-09,13.7
2020-09-10,13.7397
2020-09-11,13.6659
2020-09-12,13.6659
2020-09-13,13.6659
2020-09-14,13.5893
2020-09-15,13.6376
2020-09-16,13.7539
2020-09-17,13.8645
2020-09-18,14.0035
2020-09-19,14.0035
2020-09-20,14.0035
2020-09-21,14.0291
2020-09-22,14.1284
2020-09-23,13.9837
2020-09-24,13.995
2020-09-25,14.1709
2020-09-26,14.1709
2020-09-27,14.1709
2020-09-28,14.3128
2020-09-29,14.3128
2020-09-30,14.4407
2020-10-01,14.4584
2020-10-02,14.5646
2020-10-03,14.5646
2020-10-04,14.5646
2020-10-05,14.7092
2020-10-06,14.5912
2020-10-07,14.4997
2020-10-08,14.6177
2020-10-09,14.6443
2020-10-10,14.6443
2020-10-11,14.6443
2020-10-12,14.7446
2020-10-13,14.6089
2020-10-14,14.6767
2020-10-15,14.957
2020-10-16,14.9216
2020-10-17,14.9216
2020-10-18,14.9216
2020-10-19,14.6148
2020-10-20,14.5145
2020-10-21,14.3433
2020-10-22,14.2283
2020-10-23,14.2017
2020-10-24,14.2017
2020-10-25,14.2017
2020-10-26,14.1309
2020-10-27,13.9657
2020-10-28,13.6028
2020-10-29,13.653
2020-10-30,13.535
2020-10-31,13.535
2020-11-01,13.535
2020-11-02,13.7208
2020-11-03,14.0955
2020-11-04,13.9919
2020-11-05,14.2375
2020-11-06,14.1347
2020-11-07,14.1347
2020-11-08,14.1347
2020-11-09,14.8192
2020-11-10,15.2129
2020-11-11,15.21
2020-11-12,14.6518
2020-11-13,14.9926
2020-11-14,14.9926
2020-11-15,14.9926
2020-11-16,15.304
2020-11-17,14.8986
2020-11-18,14.8163
2020-11-19,14.8281
2020-11-20,14.8809
2020-11-21,14.8809
2020-11-22,14.8809
2020-11-23,15.0014
2020-11-24,15.4068
2020-11-25,15.1982
2020-11-26,15.1982
2020-11-27,15.2012
2020-11-28,15.2012
2020-11-29,15.2012
2020-11-30,15.1042
2020-12-01,15.0425
2020-12-02,15.066
2020-12-03,15.0249
2020-12-04,15.3099
2020-12-05,15.3099
2020-12-06,15.3099
2020-12-07,15.3481
2020-12-08,15.2893
2020-12-09,15.2805
2020-12-10,15.066
2020-12-11,15.0396
2020-12-12,15.0396
2020-12-13,15.0396
2020-12-14,15.7682
2020-12-15,15.9415
2020-12-16,15.9386
2020-12-17,15.9915
2020-12-18,15.874
2020-12-19,15.874
2020-12-20,15.874
2020-12-21,15.5449
2020-12-22,15.4215
2020-12-23,15.5332
2020-12-24,15.6331
2020-12-25,15.6331
2020-12-26,15.6331
2020-12-27,15.6331
2020-12-28,15.7183
2020-12-29,15.5978
2020-12-30,15.495
2020-12-31,16.2413
2021-01-01,16.2413
2021-01-02,16.2413
2021-01-03,16.2413
2021-01-04,16.1914
2021-01-05,16.1134
2021-01-06,16.4567
2021-01-07,16.5472
2021-01-08,16.388
2021-01-09,16.388
2021-01-10,16.388
2021-01-11,16.1196
2021-01-12,16.1196
2021-01-13,15.8918
2021-01-14,15.7825
2021-01-15,15.6514
2021-01-16,15.6514
2021-01-17,15.6514
2021-01-18,15.6514
2021-01-19,16.0322
2021-01-20,16.2819
2021-01-21,16.3318
2021-01-22,16.4629
2021-01-23,16.4629
2021-01-24,16.4629
2021-01-25,16.2569
2021-01-26,16.2913
2021-01-27,15.7045
2021-01-28,15.6889
2021-01-29,15.6233
2021-01-30,15.6233
2021-01-31,15.6233
2021-02-01,15.8543
2021-02-02,16.0509
2021-02-03,15.9323
2021-02-04,15.9497
2021-02-05,16.0241
2021-02-06,16.0241
2021-02-07,16.0241
2021-02-08,16.1233
2021-02-09,16.4022
2021-02-10,16.5758
2021-02-11,16.6408
2021-02-12,16.7834
2021-02-13,16.7834
2021-02-14,16.7834
2021-02-15,16.7834
2021-02-16,16.895
2021-02-17,16.9972
2021-02-18,16.9786
2021-02-19,16.3932
2021-02-20,16.3932
2021-02-21,16.3932
2021-02-22,16.687
2021-02-23,16.5571
2021-02-24,16.7241
2021-02-25,16.687
2021-02-26,16.4458
2021-02-27,16.4458
2021-02-28,16.4458
2021-03-01,16.5324
2021-03-02,16.2726
2021-03-03,16.2973
2021-03-04,16.2633
2021-03-05,16.4705
2021-03-06,16.4705
2021-03-07,16.4705
2021-03-08,16.7334
2021-03-09,16.8169
2021-03-10,17.1107
2021-03-11,17.2405
2021-03-12,17.2746
2021-03-13,17.2746
2021-03-14,17.2746
2021-03-15,17.0241
2021-03-16,17.1323
2021-03-17,16.9746
2021-03-18,16.9127
2021-03-19,17.0179
2021-03-20,17.0179
2021-03-21,17.0179
2021-03-22,17.0519
2021-03-23,16.9158
2021-03-24,16.8385
2021-03-25,16.9468
2021-03-26,17.222
2021-03-27,17.222
2021-03-28,17.222
2021-03-29,17.0674
2021-03-30,16.4953
2021-03-31,16.6143
2021-04-01,16.9257
2021-04-02,16.9257
2021-04-03,16.9257
2021-04-04,16.9257
2021-04-05,16.9351
2021-04-06,17.1356
2021-04-07,17.0943
2021-04-08,17.2262
2021-04-09,17.3199
2021-04-10,17.3199
2021-04-11,17.3199
2021-04-12,17.2849
2021-04-13,17.3358
2021-04-14,17.3008
2021-04-15,17.3961
2021-04-16,17.4215
2021-04-17,17.4215
2021-04-18,17.4215
2021-04-19,17.3675
2021-04-20,17.1356
2021-04-21,17.3326
2021-04-22,17.2405
2021-04-23,17.2976
2021-04-24,17.2976
2021-04-25,17.2976
2021-04-26,17.3358
2021-04-27,17.0943
2021-04-28,17.034
2021-04-29,17.1737
2021-04-30,17.1039
2021-05-01,17.1039
2021-05-02,17.1039
2021-05-03,17.2119
2021-05-04,17.2214
2021-05-05,17.088
2021-05-06,16.9936
2021-05-07,16.9112
2021-05-08,16.9112
2021-05-09,16.9112
2021-05-10,17.0538
2021-05-11,16.7052
2021-05-12,16.4865
2021-05-13,16.9048
2021-05-14,16.965
2021-05-15,16.965
2021-05-16,16.965
2021-05-17,16.7273
2021-05-18,16.6196
2021-05-19,16.6545
2021-05-20,16.6703
2021-05-21,16.6164
2021-05-22,16.6164
2021-05-23,16.6164
2021-05-24,16.702
2021-05-25,16.553
2021-05-26,16.5784
2021-05-27,16.5911
2021-05-28,16.4516
2021-05-29,16.4516
2021-05-30,16.4516
2021-05-31,16.4516
2021-06-01,16.3502
2021-06-02,16.2678
2021-06-03,16.1949
2021-06-04,16.2076
2021-06-05,16.2076
2021-06-06,16.2076
2021-06-07,16.0459
2021-06-08,16.1505
2021-06-09,16.2963
2021-06-10,16.5499
2021-06-11,16.8922
2021-06-12,16.8922
2021-06-13,16.8922
2021-06-14,16.8509
2021-06-15,16.8731
2021-06-16,16.9682
2021-06-17,17.2027
2021-06-18,16.8826
2021-06-19,16.8826
2021-06-20,16.8826
2021-06-21,17.1362
2021-06-22,17.1774
2021-06-23,17.0348
2021-06-24,17.1108
2021-06-25,17.4468
2021-06-26,17.4468
2021-06-27,17.4468
2021-06-28,17.3485
2021-06-29,17.5197
2021-06-30,15.4575
2021-07-01,15.4122
2021-07-02,15.347
2021-07-03,15.347
2021-07-04,15.347
2021-07-05,15.347
2021-07-06,15.2848
2021-07-07,15.1743
2021-07-08,15.0413
2021-07-09,15.1404
2021-07-10,15.1404
2021-07-11,15.1404
2021-07-12,15.129
2021-07-13,15.1121
2021-07-14,15.1121
2021-07-15,15.0639
2021-07-16,15.1715
2021-07-17,15.1715
2021-07-18,15.1715
2021-07-19,14.9705
2021-07-20,15.0837
2021-07-21,15.129
2021-07-22,14.8261
2021-07-23,14.9507
2021-07-24,14.9507
2021-07-25,14.9507
2021-07-26,14.9846
2021-07-27,14.8884
2021-07-28,14.911
2021-07-29,15.0045
2021-07-30,14.9422
2021-07-31,14.9422
2021-08-01,14.9422
2021-08-02,14.7836
2021-08-03,14.8148
2021-08-04,14.6902
2021-08-05,15.0596
2021-08-06,15.0822
2021-08-07,15.0822
2021-08-08,15.0822
2021-08-09,14.9807
2021-08-10,15.0878
2021-08-11,15.1667
2021-08-12,15.2175
2021-08-13,15.4711
2021-08-14,15.4711
2021-08-15,15.4711
2021-08-16,15.4486
2021-08-17,15.4232
2021-08-18,15.2146
2021-08-19,15.2231
2021-08-20,15.4683
2021-08-21,15.4683
2021-08-22,15.4683
2021-08-23,15.4965
2021-08-24,15.4345
2021-08-25,15.4091
2021-08-26,15.3584
2021-08-27,15.7135
2021-08-28,15.7135
2021-08-29,15.7135
2021-08-30,15.7164
2021-08-31,15.6882
2021-09-01,15.8263
2021-09-02,15.8629
2021-09-03,15.7474
2021-09-04,15.7474
2021-09-05,15.7474
2021-09-06,15.7474
2021-09-07,15.7417
2021-09-08,15.7164
2021-09-09,15.4993
2021-09-10,15.4007
2021-09-11,15.4007
2021-09-12,15.4007
2021-09-13,15.4655
2021-09-14,15.3753
2021-09-15,15.7361
2021-09-16,15.5726
2021-09-17,15.5782
2021-09-18,15.5782
2021-09-19,15.5782
2021-09-20,15.2738
2021-09-21,15.147
2021-09-22,15.333
2021-09-23,15.4711
2021-09-24,15.6431
2021-09-25,15.6431
2021-09-26,15.6431
2021-09-27,15.7502
2021-09-28,15.629
2021-09-29,15.7417
2021-09-30,15.3086
2021-10-01,15.587
2021-10-02,15.587
2021-10-03,15.587
2021-10-04,15.7043
2021-10-05,15.838
2021-10-06,15.8053
2021-10-07,16.0837
2021-10-08,16.0864
2021-10-09,16.0864
2021-10-10,16.0864
2021-10-11,15.8954
2021-10-12,15.7998
2021-10-13,15.7453
2021-10-14,15.7862
2021-10-15,15.8544
2021-10-16,15.8544
2021-10-17,15.8544
2021-10-18,15.7262
2021-10-19,15.7371
2021-10-20,15.8408
2021-10-21,15.9172
2021-10-22,15.969
2021-10-23,15.969
2021-10-24,15.969
2021-10-25,16.01
2021-10-26,15.8599
2021-10-27,15.6252
2021-10-28,15.9117
2021-10-29,15.8135
2021-10-30,15.8135
2021-10-31,15.8135
2021-11-01,16.0918
2021-11-02,15.9909
2021-11-03,16.1601
2021-11-04,16.6493
2021-11-05,16.9839
2021-11-06,16.9839
2021-11-07,16.9839
2021-11-08,16.8942
2021-11-09,16.8479
2021-11-10,16.7336
2021-11-11,16.6493
2021-11-12,16.467
2021-11-13,16.467
2021-11-14,16.467
2021-11-15,16.2602
2021-11-16,16.5023
2021-11-17,16.5159
2021-11-18,16.3935
2021-11-19,16.437
2021-11-20,16.437
2021-11-21,16.437
2021-11-22,16.6221
2021-11-23,16.584
2021-11-24,16.4642
2021-11-25,16.4642
2021-11-26,16.2357
2021-11-27,16.2357
2021-11-28,16.2357
2021-11-29,16.3636
2021-11-30,16.4969
2021-12-01,16.584
2021-12-02,16.7554
2021-12-03,16.671
2021-12-04,16.671
2021-12-05,16.671
2021-12-06,16.8969
2021-12-07,16.9839
2021-12-08,17.0846
2021-12-09,17.1254
2021-12-10,17.2424
2021-12-11,17.2424
2021-12-12,17.2424
2021-12-13,17.5798
2021-12-14,17.6016
2021-12-15,17.8764
2021-12-16,17.5036
2021-12-17,17.169
2021-12-18,17.169
2021-12-19,17.169
2021-12-20,17.5091
2021-12-21,17.6859
2021-12-22,17.8764
2021-12-23,17.8927
2021-12-24,17.8927
2021-12-25,17.8927
2021-12-26,17.8927
2021-12-27,17.9281
2021-12-28,17.8955
2021-12-29,17.9227
2021-12-30,17.8465
2021-12-31,17.0637
2022-01-01,17.0637
2022-01-02,17.0637
2022-01-03,17.4186
2022-01-04,17.3134
2022-01-05,17.1767
2022-01-06,17.3765
2022-01-07,17.232
2022-01-08,17.232
2022-01-09,17.232
2022-01-10,17.2556
2022-01-11,17.1189
2022-01-12,17.0295
2022-01-13,17.1031
2022-01-14,17.0374
2022-01-15,17.0374
2022-01-16,17.0374
2022-01-17,17.0374
2022-01-18,16.8113
2022-01-19,16.7141
2022-01-20,16.6484
2022-01-21,16.6878
2022-01-22,16.6878
2022-01-23,16.6878
2022-01-24,16.8718
2022-01-25,16.6037
2022-01-26,16.5485
2022-01-27,16.5958
2022-01-28,16.9034
2022-01-29,16.9034
2022-01-30,16.9034
2022-01-31,16.8403
2022-02-01,16.787
2022-02-02,17.1795
2022-02-03,16.8943
2022-02-04,16.9152
2022-02-05,16.9152
2022-02-06,16.9152
2022-02-07,16.9937
2022-02-08,17.7185
2022-02-09,17.6243
2022-02-10,17.5955
2022-02-11,17.8153
2022-02-12,17.8153
2022-02-13,17.8153
2022-02-14,17.6636
2022-02-15,17.4856
2022-02-16,17.7107
2022-02-17,17.4909
2022-02-18,17.2461
2022-02-19,17.2461
2022-02-20,17.2461
2022-02-21,17.2461
2022-02-22,17.4415
2022-02-23,17.293
2022-02-24,17.5431
2022-02-25,17.9703
2022-02-26,17.9703
2022-02-27,17.9703
2022-02-28,17.9937
2022-03-01,17.7358
2022-03-02,18.1865
2022-03-03,18.2099
2022-03-04,18.7361
2022-03-05,18.7361
2022-03-06,18.7361
2022-03-07,18.8377
2022-03-08,18.6241
2022-03-09,18.6345
2022-03-10,18.9158
2022-03-11,18.5121
2022-03-12,18.5121
2022-03-13,18.5121
2022-03-14,18.3766
2022-03-15,18.2151
2022-03-16,18.6423
2022-03-17,18.6579
2022-03-18,18.4886
2022-03-19,18.4886
2022-03-20,18.4886
2022-03-21,18.4313
2022-03-22,18.374
2022-03-23,18.3063
2022-03-24,17.952
2022-03-25,18.0979
2022-03-26,18.0979
2022-03-27,18.0979
2022-03-28,18.1943
2022-03-29,18.6918
2022-03-30,18.5407
2022-03-31,21.4976
2022-04-01,21.8885
2022-04-02,21.8885
2022-04-03,21.8885
2022-04-04,22.007
2022-04-05,21.6189
2022-04-06,21.5302
2022-04-07,21.5302
2022-04-08,21.4534
2022-04-09,21.4534
2022-04-10,21.4534
2022-04-11,21.288
2022-04-12,21.5007
2022-04-13,21.6868
2022-04-14,21.6987
2022-04-15,21.6987
2022-04-16,21.6987
2022-04-17,21.6987
2022-04-18,21.5893
2022-04-19,21.8375
2022-04-20,21.9823
2022-04-21,21.7637
2022-04-22,21.5066
2022-04-23,21.5066
2022-04-24,21.5066
2022-04-25,21.5391
2022-04-26,20.9245
2022-04-27,20.8772
2022-04-28,21.223
2022-04-29,20.8329
2022-04-30,20.8329
2022-05-01,20.8329
2022-05-02,20.6616
2022-05-03,20.6704
2022-05-04,20.957
2022-05-05,20.3023
2022-05-06,19.7588
2022-05-07,19.7588
2022-05-08,19.7588
2022-05-09,19.9727
2022-05-10,19.8242
2022-05-11,19.6014
2022-05-12,19.9133
2022-05-13,20.0024
2022-05-14,20.0024
2022-05-15,20.0024
2022-05-16,19.9964
2022-05-17,20.2281
2022-05-18,19.8657
2022-05-19,19.8746
2022-05-20,20.0618
2022-05-21,20.0618
2022-05-22,20.0618
2022-05-23,20.3142
2022-05-24,20.5132
2022-05-25,20.5132
2022-05-26,20.7389
2022-05-27,20.9349
2022-05-28,20.9349
2022-05-29,20.9349
2022-05-30,20.9349
2022-05-31,21.1398
2022-06-01,20.8458
2022-06-02,21.1636
2022-06-03,21.1487
2022-06-04,21.1487
2022-06-05,21.1487
2022-06-06,20.528
2022-06-07,20.7686
2022-06-08,20.2132
2022-06-09,20.136
2022-06-10,19.8242
2022-06-11,19.8242
2022-06-12,19.8242
2022-06-13,19.4945
2022-06-14,19.5064
2022-06-15,19.5658
2022-06-16,19.1262
2022-06-17,19.2985
2022-06-18,19.2985
2022-06-19,19.2985
2022-06-20,19.2985
2022-06-21,19.5658
2022-06-22,19.6489
2022-06-23,19.7232
2022-06-24,20.5696
2022-06-25,20.5696
2022-06-26,20.5696
2022-06-27,20.7656
2022-06-28,20.231
2022-06-29,20.329
2022-06-30,26.888
2022-07-01,27.0457
2022-07-02,27.0457
2022-07-03,27.0457
2022-07-04,27.0457
2022-07-05,27.0419
2022-07-06,27.1072
2022-07-07,27.0534
2022-07-08,27.1072
2022-07-09,27.1072
2022-07-10,27.1072
2022-07-11,27.0342
2022-07-12,26.5688
2022-07-13,26.6726
2022-07-14,26.8842
2022-07-15,27.3303
2022-07-16,27.3303
2022-07-17,27.3303
2022-07-18,27.0534
2022-07-19,27.7265
2022-07-20,27.7957
2022-07-21,28.2457
2022-07-22,28.3995
2022-07-23,28.3995
2022-07-24,28.3995
2022-07-25,28.2226
2022-07-26,28.4072
2022-07-27,29.038
2022-07-28,29.088
2022-07-29,29.0303
2022-07-30,29.0303
2022-07-31,29.0303
2022-08-01,29.1264
2022-08-02,28.9187
2022-08-03,29.2149
2022-08-04,25.2825
2022-08-05,24.8679
2022-08-06,24.8679
2022-08-07,24.8679
2022-08-08,25.351
2022-08-09,25.4994
2022-08-10,25.5108
2022-08-11,25.5831
2022-08-12,25.7961
2022-08-13,25.7961
2022-08-14,25.7961
2022-08-15,25.9787
2022-08-16,25.8417
2022-08-17,25.914
2022-08-18,26.3096
2022-08-19,26.6025
2022-08-20,26.6025
2022-08-21,26.6025
2022-08-22,26.2487
2022-08-23,25.7694
2022-08-24,25.6287
2022-08-25,26.0281
2022-08-26,25.6211
2022-08-27,25.6211
2022-08-28,25.6211
2022-08-29,25.8227
2022-08-30,25.8988
2022-08-31,25.9406
2022-09-01,25.8303
2022-09-02,25.5792
2022-09-03,25.5792
2022-09-04,25.5792
2022-09-05,25.5792
2022-09-06,25.3358
2022-09-07,25.1798
2022-09-08,25.1418
2022-09-09,25.4499
2022-09-10,25.4499
2022-09-11,25.4499
2022-09-12,25.7238
2022-09-13,25.0771
2022-09-14,25.0049
2022-09-15,24.6054
2022-09-16,24.7196
2022-09-17,24.7196
2022-09-18,24.7196
2022-09-19,24.7119
2022-09-20,24.4038
2022-09-21,24.6054
2022-09-22,24.3848
2022-09-23,24.362
2022-09-24,24.362
2022-09-25,24.362
2022-09-26,23.8827
2022-09-27,24.0919
2022-09-28,24.4913
2022-09-29,24.4343
2022-09-30,28.7743
2022-10-01,28.7743
2022-10-02,28.7743
2022-10-03,29.3796
2022-10-04,29.9669
2022-10-05,30.2001
2022-10-06,30.1373
2022-10-07,29.8997
2022-10-08,29.8997
2022-10-09,29.8997
2022-10-10,30.3032
2022-10-11,30.4198
2022-10-12,30.2987
2022-10-13,31.0923
2022-10-14,30.8816
2022-10-15,30.8816
2022-10-16,30.8816
2022-10-17,31.6079
2022-10-18,31.868
2022-10-19,31.5945
2022-10-20,31.6573
2022-10-21,32.3836
2022-10-22,32.3836
2022-10-23,32.3836
2022-10-24,32.4957
2022-10-25,33.361
2022-10-26,33.1727
2022-10-27,33.4597
2022-10-28,34.2129
2022-10-29,34.2129
2022-10-30,34.2129
2022-10-31,34.0605
2022-11-01,33.4597
2022-11-02,32.406
2022-11-03,30.6195
2022-11-04,30.5887
2022-11-05,30.5887
2022-11-06,30.5887
2022-11-07,30.9937
2022-11-08,30.5843
2022-11-09,30.0999
2022-11-10,31.2095
2022-11-11,31.3063
2022-11-12,31.3063
2022-11-13,31.3063
2022-11-14,31.6058
2022-11-15,31.5265
2022-11-16,31.6454
2022-11-17,31.3548
2022-11-18,31.2535
2022-11-19,31.2535
2022-11-20,31.2535
2022-11-21,31.2095
2022-11-22,32.1517
2022-11-23,32.0593
2022-11-24,32.0593
2022-11-25,31.9492
2022-11-26,31.9492
2022-11-27,31.9492
2022-11-28,31.8655
2022-11-29,31.7026
2022-11-30,32.2926
2022-12-01,32.3322
2022-12-02,32.1473
2022-12-03,32.1473
2022-12-04,32.1473
2022-12-05,30.9277
2022-12-06,30.4962
2022-12-07,30.3069
2022-12-08,30.4258
2022-12-09,29.9502
2022-12-10,29.9502
2022-12-11,29.9502
2022-12-12,30.7208
2022-12-13,30.5887
2022-12-14,30.1131
2022-12-15,29.7389
2022-12-16,29.3955
2022-12-17,29.3955
2022-12-18,29.3955
2022-12-19,29.5848
2022-12-20,29.4835
2022-12-21,29.8093
2022-12-22,29.7301
2022-12-23,30.0823
2022-12-24,30.0823
2022-12-25,30.0823
2022-12-26,30.0823
2022-12-27,30.3069
2022-12-28,29.8093
2022-12-29,30.2496
2022-12-30,27.1612
2022-12-31,27.1612
2023-01-01,27.1612
2023-01-02,27.1612
2023-01-03,27.5853
2023-01-04,27.8133
2023-01-05,27.7373
2023-01-06,27.9174
2023-01-07,27.9174
2023-01-08,27.9174
2023-01-09,27.2932
2023-01-10,27.0732
2023-01-11,27.2532
2023-01-12,27.5613
2023-01-13,27.6373
2023-01-14,27.6373
2023-01-15,27.6373
2023-01-16,27.6373
2023-01-17,27.5893
2023-01-18,27.5293
2023-01-19,27.0772
2023-01-20,27.4573
2023-01-21,27.4573
2023-01-22,27.4573
2023-01-23,27.6413
2023-01-24,27.5693
2023-01-25,27.8173
2023-01-26,28.0534
2023-01-27,27.7373
2023-01-28,27.7373
2023-01-29,27.7373
2023-01-30,27.5813
2023-01-31,28.1494
2023-02-01,28.6575
2023-02-02,28.8637
2023-02-03,28.7525
2023-02-04,28.7525
2023-02-05,28.7525
2023-02-06,28.4309
2023-02-07,28.5698
2023-02-08,28.3316
2023-02-09,28.2125
2023-02-10,28.3713
2023-02-11,28.3713
2023-02-12,28.3713
2023-02-13,28.4984
2023-02-14,28.0258
2023-02-15,28.0497
2023-02-16,28.0695
2023-02-17,28.3115
2023-02-18,28.3115
2023-02-19,28.3115
2023-02-20,28.3115
2023-02-21,28.0138
2023-02-22,27.6128
2023-02-23,27.1681
2023-02-24,26.8942
2023-02-25,26.8942
2023-02-26,26.8942
2023-02-27,26.8386
2023-02-28,26.5885
2023-03-01,26.9815
2023-03-02,26.9141
2023-03-03,26.9458
2023-03-04,26.9458
2023-03-05,26.9458
2023-03-06,26.4575
2023-03-07,26.2391
2023-03-08,26.4575
2023-03-09,25.457
2023-03-10,25.0918
2023-03-11,25.0918
2023-03-12,25.0918
2023-03-13,24.2223
2023-03-14,24.3255
2023-03-15,24.2739
2023-03-16,24.794
2023-03-17,24.7742
