,SYNA US Equity
2020-07-07,27.3844
2020-07-08,31.2572
2020-07-09,30.5459
2020-07-10,30.5014
2020-07-11,30.5014
2020-07-12,30.5014
2020-07-13,29.6567
2020-07-14,30.7484
2020-07-15,30.7978
2020-07-16,31.5487
2020-07-17,32.4774
2020-07-18,32.4774
2020-07-19,32.4774
2020-07-20,33.332
2020-07-21,36.291
2020-07-22,36.4885
2020-07-23,36.4046
2020-07-24,36.365
2020-07-25,36.365
2020-07-26,36.365
2020-07-27,36.7504
2020-07-28,36.0736
2020-07-29,36.454
2020-07-30,36.8393
2020-07-31,37.269
2020-08-01,37.269
2020-08-02,37.269
2020-08-03,38.3361
2020-08-04,38.4398
2020-08-05,38.5929
2020-08-06,42.0459
2020-08-07,41.8121
2020-08-08,41.8121
2020-08-09,41.8121
2020-08-10,40.6137
2020-08-11,39.1973
2020-08-12,40.2323
2020-08-13,40.2125
2020-08-14,39.638
2020-08-15,39.638
2020-08-16,39.638
2020-08-17,39.8114
2020-08-18,39.4795
2020-08-19,39.0932
2020-08-20,37.974
2020-08-21,38.4829
2020-08-22,38.4829
2020-08-23,38.4829
2020-08-24,41.1408
2020-08-25,41.5779
2020-08-26,41.3295
2020-08-27,40.4651
2020-08-28,40.7831
2020-08-29,40.7831
2020-08-30,40.7831
2020-08-31,40.1322
2020-09-01,41.1457
2020-09-02,41.5432
2020-09-03,38.7412
2020-09-04,39.1635
2020-09-05,39.1635
2020-09-06,39.1635
2020-09-07,39.1635
2020-09-08,36.8484
2020-09-09,38.0059
2020-09-10,37.4992
2020-09-11,37.7426
2020-09-12,37.7426
2020-09-13,37.7426
2020-09-14,38.935
2020-09-15,39.3274
2020-09-16,38.5971
2020-09-17,38.5325
2020-09-18,38.3487
2020-09-19,38.3487
2020-09-20,38.3487
2020-09-21,37.9265
2020-09-22,38.0308
2020-09-23,36.0634
2020-09-24,36.6596
2020-09-25,36.6
2020-09-26,36.6
2020-09-27,36.6
2020-09-28,38.0109
2020-09-29,37.8966
2020-09-30,43.7817
2020-10-01,43.8962
2020-10-02,42.7123
2020-10-03,42.7123
2020-10-04,42.7123
2020-10-05,44.049
2020-10-06,43.6862
2020-10-07,44.3736
2020-10-08,44.2925
2020-10-09,45.7008
2020-10-10,45.7008
2020-10-11,45.7008
2020-10-12,46.6079
2020-10-13,46.4408
2020-10-14,45.147
2020-10-15,45.0611
2020-10-16,44.0108
2020-10-17,44.0108
2020-10-18,44.0108
2020-10-19,44.0156
2020-10-20,43.9726
2020-10-21,43.0942
2020-10-22,43.8676
2020-10-23,44.1874
2020-10-24,44.1874
2020-10-25,44.1874
2020-10-26,43.5811
2020-10-27,44.3163
2020-10-28,42.0344
2020-10-29,42.7839
2020-10-30,41.9914
2020-10-31,41.9914
2020-11-01,41.9914
2020-11-02,41.3469
2020-11-03,42.0869
2020-11-04,42.7361
2020-11-05,45.1068
2020-11-06,45.2704
2020-11-07,45.2704
2020-11-08,45.2704
2020-11-09,43.7973
2020-11-10,43.3351
2020-11-11,43.8599
2020-11-12,42.7189
2020-11-13,43.4988
2020-11-14,43.4988
2020-11-15,43.4988
2020-11-16,43.6192
2020-11-17,42.4204
2020-11-18,42.353
2020-11-19,43.778
2020-11-20,44.0621
2020-11-21,44.0621
2020-11-22,44.0621
2020-11-23,44.5483
2020-11-24,45.0634
2020-11-25,43.8069
2020-11-26,43.8069
2020-11-27,44.2209
2020-11-28,44.2209
2020-11-29,44.2209
2020-11-30,42.8296
2020-12-01,43.287
2020-12-02,42.9403
2020-12-03,43.0848
2020-12-04,44.789
2020-12-05,44.789
2020-12-06,44.789
2020-12-07,44.842
2020-12-08,44.5676
2020-12-09,43.1859
2020-12-10,44.765
2020-12-11,43.3159
2020-12-12,43.3159
2020-12-13,43.3159
2020-12-14,44.7024
2020-12-15,45.8241
2020-12-16,45.5208
2020-12-17,44.9046
2020-12-18,44.5724
2020-12-19,44.5724
2020-12-20,44.5724
2020-12-21,44.5772
2020-12-22,45.1212
2020-12-23,46.7292
2020-12-24,46.864
2020-12-25,46.864
2020-12-26,46.864
2020-12-27,46.864
2020-12-28,49.7429
2020-12-29,49.0256
2020-12-30,51.0139
2020-12-31,38.0999
2021-01-01,38.0999
2021-01-02,38.0999
2021-01-03,38.0999
2021-01-04,38.4606
2021-01-05,38.8573
2021-01-06,39.8565
2021-01-07,40.3506
2021-01-08,40.9313
2021-01-09,40.9313
2021-01-10,40.9313
2021-01-11,41.3209
2021-01-12,41.8006
2021-01-13,40.1919
2021-01-14,40.0837
2021-01-15,39.7446
2021-01-16,39.7446
2021-01-17,39.7446
2021-01-18,39.7446
2021-01-19,40.6644
2021-01-20,40.787
2021-01-21,41.595
2021-01-22,41.5265
2021-01-23,41.5265
2021-01-24,41.5265
2021-01-25,41.3461
2021-01-26,41.1549
2021-01-27,40.3073
2021-01-28,39.8168
2021-01-29,39.117
2021-01-30,39.117
2021-01-31,39.117
2021-02-01,40.8952
2021-02-02,41.8186
2021-02-03,41.2451
2021-02-04,42.3611
2021-02-05,46.795
2021-02-06,46.795
2021-02-07,46.795
2021-02-08,48.5408
2021-02-09,48.1792
2021-02-10,48.2486
2021-02-11,49.3187
2021-02-12,50.8454
2021-02-13,50.8454
2021-02-14,50.8454
2021-02-15,50.8454
2021-02-16,52.4378
2021-02-17,52.0506
2021-02-18,51.4809
2021-02-19,52.6569
2021-02-20,52.6569
2021-02-21,52.6569
2021-02-22,51.5247
2021-02-23,50.8527
2021-02-24,53.4531
2021-02-25,50.9184
2021-02-26,52.2807
2021-02-27,52.2807
2021-02-28,52.2807
2021-03-01,53.6175
2021-03-02,53.1098
2021-03-03,52.0652
2021-03-04,50.3742
2021-03-05,51.6014
2021-03-06,51.6014
2021-03-07,51.6014
2021-03-08,49.7716
2021-03-09,52.4779
2021-03-10,51.3494
2021-03-11,53.3581
2021-03-12,53.2741
2021-03-13,53.2741
2021-03-14,53.2741
2021-03-15,53.4421
2021-03-16,54.5926
2021-03-17,55.4984
2021-03-18,53.7526
2021-03-19,54.3698
2021-03-20,54.3698
2021-03-21,54.3698
2021-03-22,55.6299
2021-03-23,52.8541
2021-03-24,51.0134
2021-03-25,50.1149
2021-03-26,53.3326
2021-03-27,53.3326
2021-03-28,53.3326
2021-03-29,51.2216
2021-03-30,51.1668
2021-03-31,45.3273
2021-04-01,46.2052
2021-04-02,46.2052
2021-04-03,46.2052
2021-04-04,46.2052
2021-04-05,47.1831
2021-04-06,46.5408
2021-04-07,45.7275
2021-04-08,46.3665
2021-04-09,45.4306
2021-04-10,45.4306
2021-04-11,45.4306
2021-04-12,44.3042
2021-04-13,43.8686
2021-04-14,44.1945
2021-04-15,44.4559
2021-04-16,44.9336
2021-04-17,44.9336
2021-04-18,44.9336
2021-04-19,44.2042
2021-04-20,42.6454
2021-04-21,44.3914
2021-04-22,43.9396
2021-04-23,45.5306
2021-04-24,45.5306
2021-04-25,45.5306
2021-04-26,46.6505
2021-04-27,48.3094
2021-04-28,48.0674
2021-04-29,48.1287
2021-04-30,46.7635
2021-05-01,46.7635
2021-05-02,46.7635
2021-05-03,46.2278
2021-05-04,45.2886
2021-05-05,44.982
2021-05-06,44.6431
2021-05-07,44.1475
2021-05-08,44.1475
2021-05-09,44.1475
2021-05-10,41.5731
2021-05-11,41.9534
2021-05-12,39.6781
2021-05-13,40.4192
2021-05-14,41.8364
2021-05-15,41.8364
2021-05-16,41.8364
2021-05-17,41.4366
2021-05-18,40.8645
2021-05-19,40.9653
2021-05-20,41.8787
2021-05-21,40.8223
2021-05-22,40.8223
2021-05-23,40.8223
2021-05-24,42.558
2021-05-25,42.3792
2021-05-26,42.4117
2021-05-27,42.766
2021-05-28,42.6848
2021-05-29,42.6848
2021-05-30,42.6848
2021-05-31,42.6848
2021-06-01,42.714
2021-06-02,43.6274
2021-06-03,43.6371
2021-06-04,46.14
2021-06-05,46.14
2021-06-06,46.14
2021-06-07,45.9774
2021-06-08,46.3285
2021-06-09,46.0782
2021-06-10,46.2602
2021-06-11,47.5246
2021-06-12,47.5246
2021-06-13,47.5246
2021-06-14,48.9093
2021-06-15,48.6168
2021-06-16,48.7143
2021-06-17,49.4359
2021-06-18,49.0003
2021-06-19,49.0003
2021-06-20,49.0003
2021-06-21,49.0556
2021-06-22,49.8487
2021-06-23,49.3839
2021-06-24,50.1477
2021-06-25,49.5919
2021-06-26,49.5919
2021-06-27,49.5919
2021-06-28,50.7003
2021-06-29,51.5681
2021-06-30,37.4275
2021-07-01,36.9674
2021-07-02,37.6718
2021-07-03,37.6718
2021-07-04,37.6718
2021-07-05,37.6718
2021-07-06,37.8259
2021-07-07,36.8536
2021-07-08,36.365
2021-07-09,37.271
2021-07-10,37.271
2021-07-11,37.271
2021-07-12,37.9422
2021-07-13,37.5698
2021-07-14,36.7326
2021-07-15,36.1705
2021-07-16,34.9064
2021-07-17,34.9064
2021-07-18,34.9064
2021-07-19,35.1886
2021-07-20,35.3713
2021-07-21,36.5239
2021-07-22,35.8527
2021-07-23,36.1231
2021-07-24,36.1231
2021-07-25,36.1231
2021-07-26,36.2179
2021-07-27,34.7522
2021-07-28,35.6132
2021-07-29,35.9239
2021-07-30,36.5595
2021-07-31,36.5595
2021-08-01,36.5595
2021-08-02,36.1065
2021-08-03,35.81
2021-08-04,35.0795
2021-08-05,35.2479
2021-08-06,40.9797
2021-08-07,40.9797
2021-08-08,40.9797
2021-08-09,40.7021
2021-08-10,41.16
2021-08-11,41.1837
2021-08-12,40.7045
2021-08-13,41.555
2021-08-14,41.555
2021-08-15,41.555
2021-08-16,40.9133
2021-08-17,40.3249
2021-08-18,39.7626
2021-08-19,39.9263
2021-08-20,40.7638
2021-08-21,40.7638
2021-08-22,40.7638
2021-08-23,45.8577
2021-08-24,46.3158
2021-08-25,46.9414
2021-08-26,46.7765
2021-08-27,48.0461
2021-08-28,48.0461
2021-08-29,48.0461
2021-08-30,49.8026
2021-08-31,50.2084
2021-09-01,49.8628
2021-09-02,50.4361
2021-09-03,50.2555
2021-09-04,50.2555
2021-09-05,50.2555
2021-09-06,50.2555
2021-09-07,49.3602
2021-09-08,48.9725
2021-09-09,48.9672
2021-09-10,48.4772
2021-09-11,48.4772
2021-09-12,48.4772
2021-09-13,48.5957
2021-09-14,48.9514
2021-09-15,49.257
2021-09-16,49.639
2021-09-17,48.2875
2021-09-18,48.2875
2021-09-19,48.2875
2021-09-20,47.5393
2021-09-21,48.0398
2021-09-22,49.5626
2021-09-23,49.8524
2021-09-24,49.963
2021-09-25,49.963
2021-09-26,49.963
2021-09-27,49.365
2021-09-28,47.7316
2021-09-29,48.2348
2021-09-30,35.0251
2021-10-01,35.5586
2021-10-02,35.5586
2021-10-03,35.5586
2021-10-04,34.1971
2021-10-05,34.5957
2021-10-06,34.7267
2021-10-07,35.3968
2021-10-08,34.4532
2021-10-09,34.4532
2021-10-10,34.4532
2021-10-11,34.0257
2021-10-12,33.7638
2021-10-13,33.344
2021-10-14,34.1489
2021-10-15,33.8331
2021-10-16,33.8331
2021-10-17,33.8331
2021-10-18,34.1335
2021-10-19,34.3454
2021-10-20,34.2683
2021-10-21,34.873
2021-10-22,34.6419
2021-10-23,34.6419
2021-10-24,34.6419
2021-10-25,34.9616
2021-10-26,34.8384
2021-10-27,35.3525
2021-10-28,37.1223
2021-10-29,37.8829
2021-10-30,37.8829
2021-10-31,37.8829
2021-11-01,40.6714
2021-11-02,41.9077
2021-11-03,41.9982
2021-11-04,43.1344
2021-11-05,48.6116
2021-11-06,48.6116
2021-11-07,48.6116
2021-11-08,49.0583
2021-11-09,49.6114
2021-11-10,48.2712
2021-11-11,48.6425
2021-11-12,48.9229
2021-11-13,48.9229
2021-11-14,48.9229
2021-11-15,50.6113
2021-11-16,51.2708
2021-11-17,52.2572
2021-11-18,53.4214
2021-11-19,54.3033
2021-11-20,54.3033
2021-11-21,54.3033
2021-11-22,53.5143
2021-11-23,53.2068
2021-11-24,54.2105
2021-11-25,54.2105
2021-11-26,52.9747
2021-11-27,52.9747
2021-11-28,52.9747
2021-11-29,55.3864
2021-11-30,54.9996
2021-12-01,55.9105
2021-12-02,55.7055
2021-12-03,54.578
2021-12-04,54.578
2021-12-05,54.578
2021-12-06,54.9938
2021-12-07,57.0516
2021-12-08,56.6241
2021-12-09,54.7462
2021-12-10,54.8874
2021-12-11,54.8874
2021-12-12,54.8874
2021-12-13,53.6903
2021-12-14,52.6846
2021-12-15,54.7346
2021-12-16,51.2708
2021-12-17,51.1277
2021-12-18,51.1277
2021-12-19,51.1277
2021-12-20,51.1084
2021-12-21,52.5182
2021-12-22,53.7773
2021-12-23,54.2337
2021-12-24,54.2337
2021-12-25,54.2337
2021-12-26,54.2337
2021-12-27,56.9761
2021-12-28,56.16
2021-12-29,56.9858
2021-12-30,56.0555
2021-12-31,53.2239
2022-01-01,53.2239
2022-01-02,53.2239
2022-01-03,53.0577
2022-01-04,51.0655
2022-01-05,47.1498
2022-01-06,47.7438
2022-01-07,46.6089
2022-01-08,46.6089
2022-01-09,46.6089
2022-01-10,45.4209
2022-01-11,46.2111
2022-01-12,46.4162
2022-01-13,45.0586
2022-01-14,45.4563
2022-01-15,45.4563
2022-01-16,45.4563
2022-01-17,45.4563
2022-01-18,43.4004
2022-01-19,41.1907
2022-01-20,38.6574
2022-01-21,36.9745
2022-01-22,36.9745
2022-01-23,36.9745
2022-01-24,37.7753
2022-01-25,35.4471
2022-01-26,35.8944
2022-01-27,34.0524
2022-01-28,35.8856
2022-01-29,35.8856
2022-01-30,35.8856
2022-01-31,39.2302
2022-02-01,39.9408
2022-02-02,41.1288
2022-02-03,38.366
2022-02-04,39.4246
2022-02-05,39.4246
2022-02-06,39.4246
2022-02-07,39.8534
2022-02-08,40.6077
2022-02-09,42.3975
2022-02-10,40.9707
2022-02-11,39.7822
2022-02-12,39.7822
2022-02-13,39.7822
2022-02-14,40.6913
2022-02-15,43.3867
2022-02-16,44.2176
2022-02-17,41.9741
2022-02-18,40.9244
2022-02-19,40.9244
2022-02-20,40.9244
2022-02-21,40.9244
2022-02-22,40.195
2022-02-23,38.7628
2022-02-24,41.3603
2022-02-25,42.5434
2022-02-26,42.5434
2022-02-27,42.5434
2022-02-28,42.6857
2022-03-01,41.3389
2022-03-02,42.7943
2022-03-03,41.5293
2022-03-04,40.8141
2022-03-05,40.8141
2022-03-06,40.8141
2022-03-07,38.6026
2022-03-08,40.5472
2022-03-09,41.1237
2022-03-10,39.4584
2022-03-11,38.6222
2022-03-12,38.6222
2022-03-13,38.6222
2022-03-14,37.263
2022-03-15,40.0864
2022-03-16,42.8299
2022-03-17,42.3762
2022-03-18,43.7319
2022-03-19,43.7319
2022-03-20,43.7319
2022-03-21,40.8034
2022-03-22,41.0792
2022-03-23,39.6363
2022-03-24,40.9031
2022-03-25,31.8776
2022-03-26,31.8776
2022-03-27,31.8776
2022-03-28,32.6105
2022-03-29,33.4312
2022-03-30,30.9222
2022-03-31,29.3233
2022-04-01,28.7067
2022-04-02,28.7067
2022-04-03,28.7067
2022-04-04,28.572
2022-04-05,26.6981
2022-04-06,25.1998
2022-04-07,24.9347
2022-04-08,24.552
2022-04-09,24.552
2022-04-10,24.552
2022-04-11,23.8914
2022-04-12,23.2663
2022-04-13,23.6859
2022-04-14,22.7092
2022-04-15,22.7092
2022-04-16,22.7092
2022-04-17,22.7092
2022-04-18,23.6816
2022-04-19,24.1777
2022-04-20,23.8248
2022-04-21,22.7943
2022-04-22,22.2754
2022-04-23,22.2754
2022-04-24,22.2754
2022-04-25,22.4115
2022-04-26,21.8006
2022-04-27,21.6872
2022-04-28,23.0565
2022-04-29,22.0855
2022-04-30,22.0855
2022-05-01,22.0855
2022-05-02,23.2039
2022-05-03,23.5087
2022-05-04,25.3585
2022-05-05,23.9084
2022-05-06,23.7692
2022-05-07,23.7692
2022-05-08,23.7692
2022-05-09,22.4865
2022-05-10,22.7152
2022-05-11,20.9183
2022-05-12,20.637
2022-05-13,21.6711
2022-05-14,21.6711
2022-05-15,21.6711
2022-05-16,21.1839
2022-05-17,22.2819
2022-05-18,20.627
2022-05-19,20.8714
2022-05-20,20.735
2022-05-21,20.735
2022-05-22,20.735
2022-05-23,20.556
2022-05-24,19.8145
2022-05-25,20.387
2022-05-26,21.3416
2022-05-27,22.1157
2022-05-28,22.1157
2022-05-29,22.1157
2022-05-30,22.1157
2022-05-31,22.0845
2022-06-01,21.6683
2022-06-02,22.9382
2022-06-03,21.8302
2022-06-04,21.8302
2022-06-05,21.8302
2022-06-06,21.8828
2022-06-07,22.3402
2022-06-08,21.674
2022-06-09,20.9325
2022-06-10,20.1356
2022-06-11,20.1356
2022-06-12,20.1356
2022-06-13,18.8401
2022-06-14,19.0446
2022-06-15,19.3188
2022-06-16,17.6738
2022-06-17,17.5275
2022-06-18,17.5275
2022-06-19,17.5275
2022-06-20,17.5275
2022-06-21,18.2648
2022-06-22,18.1966
2022-06-23,18.5645
2022-06-24,19.3372
2022-06-25,19.3372
2022-06-26,19.3372
2022-06-27,19.2577
2022-06-28,18.5915
2022-06-29,18.2889
2022-06-30,13.7392
2022-07-01,13.2906
2022-07-02,13.2906
2022-07-03,13.2906
2022-07-04,13.2906
2022-07-05,13.4019
2022-07-06,13.4705
2022-07-07,14.0506
2022-07-08,13.9393
2022-07-09,13.9393
2022-07-10,13.9393
2022-07-11,13.3839
2022-07-12,13.6976
2022-07-13,13.7223
2022-07-14,13.8786
2022-07-15,14.3845
2022-07-16,14.3845
2022-07-17,14.3845
2022-07-18,14.2765
2022-07-19,15.1276
2022-07-20,15.7796
2022-07-21,16.3844
2022-07-22,15.7346
2022-07-23,15.7346
2022-07-24,15.7346
2022-07-25,15.6065
2022-07-26,15.3299
2022-07-27,16.4069
2022-07-28,16.5317
2022-07-29,16.7633
2022-07-30,16.7633
2022-07-31,16.7633
2022-08-01,16.6396
2022-08-02,16.4733
2022-08-03,17.2343
2022-08-04,16.7655
2022-08-05,16.859
2022-08-06,16.859
2022-08-07,16.859
2022-08-08,16.7882
2022-08-09,14.9506
2022-08-10,16.1944
2022-08-11,16.2169
2022-08-12,16.9715
2022-08-13,16.9715
2022-08-14,16.9715
2022-08-15,16.9805
2022-08-16,16.687
2022-08-17,16.0009
2022-08-18,16.5228
2022-08-19,15.6984
2022-08-20,15.6984
2022-08-21,15.6984
2022-08-22,14.9137
2022-08-23,14.9238
2022-08-24,14.9272
2022-08-25,15.5346
2022-08-26,14.3849
2022-08-27,14.3849
2022-08-28,14.3849
2022-08-29,14.1295
2022-08-30,13.8157
2022-08-31,13.4737
2022-09-01,13.1778
2022-09-02,13.1666
2022-09-03,13.1666
2022-09-04,13.1666
2022-09-05,13.1666
2022-09-06,13.015
2022-09-07,13.5032
2022-09-08,13.9777
2022-09-09,14.3432
2022-09-10,14.3432
2022-09-11,14.3432
2022-09-12,13.9629
2022-09-13,12.9617
2022-09-14,12.8232
2022-09-15,12.738
2022-09-16,12.7199
2022-09-17,12.7199
2022-09-18,12.7199
2022-09-19,12.6302
2022-09-20,12.3078
2022-09-21,12.2068
2022-09-22,11.9332
2022-09-23,10.315
2022-09-24,10.315
2022-09-25,10.315
2022-09-26,10.097
2022-09-27,10.3418
2022-09-28,10.5747
2022-09-29,10.2784
2022-09-30,10.1228
2022-10-01,10.1228
2022-10-02,10.1228
2022-10-03,10.428
2022-10-04,10.9573
2022-10-05,10.9315
2022-10-06,10.8582
2022-10-07,9.7313
2022-10-08,9.7313
2022-10-09,9.7313
2022-10-10,9.5836
2022-10-11,9.1257
2022-10-12,9.0266
2022-10-13,9.3923
2022-10-14,8.6788
2022-10-15,8.6788
2022-10-16,8.6788
2022-10-17,8.9305
2022-10-18,8.8036
2022-10-19,9.0108
2022-10-20,8.8809
2022-10-21,9.0861
2022-10-22,9.0861
2022-10-23,9.0861
2022-10-24,8.9434
2022-10-25,9.5261
2022-10-26,9.432
2022-10-27,9.1238
2022-10-28,9.5331
2022-10-29,9.5331
2022-10-30,9.5331
2022-10-31,9.0911
2022-11-01,9.2348
2022-11-02,8.8492
2022-11-03,8.4653
2022-11-04,9.0236
2022-11-05,9.0236
2022-11-06,9.0236
2022-11-07,9.3941
2022-11-08,9.7705
2022-11-09,9.0275
2022-11-10,10.4454
2022-11-11,10.7161
2022-11-12,10.7161
2022-11-13,10.7161
2022-11-14,10.309
2022-11-15,10.7082
2022-11-16,10.0917
2022-11-17,10.2171
2022-11-18,10.3426
2022-11-19,10.3426
2022-11-20,10.3426
2022-11-21,10.1203
2022-11-22,10.3861
2022-11-23,10.5126
2022-11-24,10.5126
2022-11-25,10.4562
2022-11-26,10.4562
2022-11-27,10.4562
2022-11-28,10.063
2022-11-29,10.1628
2022-11-30,10.7803
2022-12-01,10.7082
2022-12-02,10.4651
2022-12-03,10.4651
2022-12-04,10.4651
2022-12-05,10.1885
2022-12-06,10.0077
2022-12-07,10.1341
2022-12-08,10.4839
2022-12-09,10.2675
2022-12-10,10.2675
2022-12-11,10.2675
2022-12-12,10.2804
2022-12-13,10.5531
2022-12-14,10.5224
2022-12-15,9.8535
2022-12-16,10.0462
2022-12-17,10.0462
2022-12-18,10.0462
2022-12-19,9.7873
2022-12-20,9.7903
2022-12-21,9.9889
2022-12-22,9.5295
2022-12-23,9.6125
2022-12-24,9.6125
2022-12-25,9.6125
2022-12-26,9.6125
2022-12-27,9.4218
2022-12-28,9.2074
2022-12-29,9.7034
2022-12-30,10.6575
2022-12-31,10.6575
2023-01-01,10.6575
2023-01-02,10.6575
2023-01-03,10.3812
2023-01-04,10.9808
2023-01-05,10.6253
2023-01-06,11.1768
2023-01-07,11.1768
2023-01-08,11.1768
2023-01-09,11.4209
2023-01-10,11.7979
2023-01-11,12.1555
2023-01-12,12.3579
2023-01-13,12.6106
2023-01-14,12.6106
2023-01-15,12.6106
2023-01-16,12.6106
2023-01-17,12.6063
2023-01-18,12.5838
2023-01-19,12.2166
2023-01-20,12.8194
2023-01-21,12.8194
2023-01-22,12.8194
2023-01-23,13.766
2023-01-24,13.6193
2023-01-25,13.751
2023-01-26,14.0391
2023-01-27,13.902
2023-01-28,13.902
2023-01-29,13.902
2023-01-30,13.4737
2023-01-31,13.856
2023-02-01,14.6901
2023-02-02,15.2634
2023-02-03,13.6901
2023-02-04,13.6901
2023-02-05,13.6901
2023-02-06,13.4435
2023-02-07,14.2402
2023-02-08,13.708
2023-02-09,13.6403
2023-02-10,13.5504
2023-02-11,13.5504
2023-02-12,13.5504
2023-02-13,13.7387
2023-02-14,13.9747
2023-02-15,14.1365
2023-02-16,13.5948
2023-02-17,13.38
2023-02-18,13.38
2023-02-19,13.38
2023-02-20,13.38
2023-02-21,12.7664
2023-02-22,13.0013
2023-02-23,13.6721
2023-02-24,13.0383
2023-02-25,13.0383
2023-02-26,13.0383
2023-02-27,13.0404
2023-02-28,12.9113
2023-03-01,12.9653
2023-03-02,12.9283
2023-03-03,13.0933
2023-03-04,13.0933
2023-03-05,13.0933
2023-03-06,12.5675
2023-03-07,12.2321
2023-03-08,12.4786
2023-03-09,12.1622
2023-03-10,11.8427
2023-03-11,11.8427
