,SYY US Equity
2021-02-02,286.754
2021-02-03,297.9619
2021-02-04,298.3439
2021-02-05,300.1266
2021-02-06,300.1266
2021-02-07,300.1266
2021-02-08,299.6173
2021-02-09,297.357
2021-02-10,297.1342
2021-02-11,297.3889
2021-02-12,297.4525
2021-02-13,297.4525
2021-02-14,297.4525
2021-02-15,297.4525
2021-02-16,297.9301
2021-02-17,293.1549
2021-02-18,293.2823
2021-02-19,298.9488
2021-02-20,298.9488
2021-02-21,298.9488
2021-02-22,305.1564
2021-02-23,306.6526
2021-02-24,312.5419
2021-02-25,310.6955
2021-02-26,308.2443
2021-02-27,308.2443
2021-02-28,308.2443
2021-03-01,312.3191
2021-03-02,309.5177
2021-03-03,314.1973
2021-03-04,307.5758
2021-03-05,315.1205
2021-03-06,315.1205
2021-03-07,315.1205
2021-03-08,314.834
2021-03-09,307.3848
2021-03-10,313.3378
2021-03-11,312.7011
2021-03-12,320.2458
2021-03-13,320.2458
2021-03-14,320.2458
2021-03-15,319.7364
2021-03-16,310.8547
2021-03-17,311.8416
2021-03-18,305.6657
2021-03-19,308.4671
2021-03-20,308.4671
2021-03-21,308.4671
2021-03-22,304.9654
2021-03-23,302.355
2021-03-24,301.9412
2021-03-25,308.117
2021-03-26,147.9211
2021-03-27,147.9211
2021-03-28,147.9211
2021-03-29,145.4904
2021-03-30,146.7969
2021-03-31,145.0498
2021-04-01,143.9105
2021-04-02,143.9105
2021-04-03,143.9105
2021-04-04,143.9105
2021-04-05,145.8702
2021-04-06,148.863
2021-04-07,147.9515
2021-04-08,147.8907
2021-04-09,148.2705
2021-04-10,148.2705
2021-04-11,148.2705
2021-04-12,149.3491
2021-04-13,147.6932
2021-04-14,147.7692
2021-04-15,147.8451
2021-04-16,147.8148
2021-04-17,147.8148
2021-04-18,147.8148
2021-04-19,148.6047
2021-04-20,147.435
2021-04-21,150.6101
2021-04-22,150.5797
2021-04-23,150.9747
2021-04-24,150.9747
2021-04-25,150.9747
2021-04-26,150.4278
2021-04-27,151.9621
2021-04-28,151.8862
2021-04-29,153.299
2021-04-30,154.1498
2021-05-01,154.1498
2021-05-02,154.1498
2021-05-03,153.1015
2021-05-04,151.795
2021-05-05,151.8715
2021-05-06,155.4345
2021-05-07,156.7745
2021-05-08,156.7745
2021-05-09,156.7745
2021-05-10,155.8304
2021-05-11,153.3028
2021-05-12,149.8616
2021-05-13,151.9933
2021-05-14,153.3333
2021-05-15,153.3333
2021-05-16,153.3333
2021-05-17,153.5312
2021-05-18,151.6735
2021-05-19,148.9784
2021-05-20,147.5014
2021-05-21,148.0192
2021-05-22,148.0192
2021-05-23,148.0192
2021-05-24,147.806
2021-05-25,149.5418
2021-05-26,148.9023
2021-05-27,147.9126
2021-05-28,148.7653
2021-05-29,148.7653
2021-05-30,148.7653
2021-05-31,148.7653
2021-06-01,149.4505
2021-06-02,148.278
2021-06-03,147.6842
2021-06-04,146.6488
2021-06-05,146.6488
2021-06-06,146.6488
2021-06-07,146.9837
2021-06-08,147.7146
2021-06-09,146.4204
2021-06-10,145.6133
2021-06-11,147.0446
2021-06-12,147.0446
2021-06-13,147.0446
2021-06-14,146.329
2021-06-15,146.0549
2021-06-16,143.3446
2021-06-17,141.2128
2021-06-18,139.1877
2021-06-19,139.1877
2021-06-20,139.1877
2021-06-21,143.2228
2021-06-22,142.8725
2021-06-23,143.0857
2021-06-24,143.0248
2021-06-25,142.7355
2021-06-26,142.7355
2021-06-27,142.7355
2021-06-28,141.4869
2021-06-29,140.6647
2021-06-30,143.8166
2021-07-01,142.4005
2021-07-02,33.418
2021-07-03,33.418
2021-07-04,33.418
2021-07-05,33.418
2021-07-06,32.9731
2021-07-07,32.7987
2021-07-08,32.5993
2021-07-09,33.2578
2021-07-10,33.2578
2021-07-11,33.2578
2021-07-12,32.9339
2021-07-13,32.2505
2021-07-14,32.2185
2021-07-15,31.9942
2021-07-16,31.6347
2021-07-17,31.6347
2021-07-18,31.6347
2021-07-19,31.2396
2021-07-20,32.0227
2021-07-21,32.2363
2021-07-22,31.77
2021-07-23,32.0939
2021-07-24,32.0939
2021-07-25,32.0939
2021-07-26,32.2541
2021-07-27,32.3502
2021-07-28,32.3715
2021-07-29,32.8805
2021-07-30,32.5673
2021-07-31,32.5673
2021-08-01,32.5673
2021-08-02,32.2042
2021-08-03,31.9835
2021-08-04,31.6952
2021-08-05,32.3253
2021-08-06,32.4676
2021-08-07,32.4676
2021-08-08,32.4676
2021-08-09,32.3003
2021-08-10,34.0053
2021-08-11,33.9768
2021-08-12,34.1975
2021-08-13,34.4325
2021-08-14,34.4325
2021-08-15,34.4325
2021-08-16,34.3933
2021-08-17,34.1584
2021-08-18,33.5426
2021-08-19,33.0478
2021-08-20,33.4892
2021-08-21,33.4892
2021-08-22,33.4892
2021-08-23,33.7633
2021-08-24,34.0801
2021-08-25,34.3292
2021-08-26,34.283
2021-08-27,34.7208
2021-08-28,34.7208
2021-08-29,34.7208
2021-08-30,34.2998
2021-08-31,34.5349
2021-09-01,34.2998
2021-09-02,34.0753
2021-09-03,33.7154
2021-09-04,33.7154
2021-09-05,33.7154
2021-09-06,33.7154
2021-09-07,33.6406
2021-09-08,33.3805
2021-09-09,33.9363
2021-09-10,33.434
2021-09-11,33.434
2021-09-12,33.434
2021-09-13,33.5444
2021-09-14,33.1561
2021-09-15,33.3306
2021-09-16,33.5052
2021-09-17,33.2665
2021-09-18,33.2665
2021-09-19,33.2665
2021-09-20,33.2843
2021-09-21,33.4019
2021-09-22,33.8401
2021-09-23,34.5848
2021-09-24,34.8306
2021-09-25,34.8306
2021-09-26,34.8306
2021-09-27,35.2511
2021-09-28,34.909
2021-09-29,34.991
2021-09-30,34.1252
2021-10-01,31.0897
2021-10-02,31.0897
2021-10-03,31.0897
2021-10-04,31.276
2021-10-05,31.0649
2021-10-06,31.1798
2021-10-07,31.7262
2021-10-08,31.8752
2021-10-09,31.8752
2021-10-10,31.8752
2021-10-11,31.7231
2021-10-12,31.7852
2021-10-13,31.4064
2021-10-14,31.5275
2021-10-15,31.5244
2021-10-16,31.5244
2021-10-17,31.5244
2021-10-18,31.2388
2021-10-19,31.2512
2021-10-20,30.7793
2021-10-21,30.7203
2021-10-22,30.4253
2021-10-23,30.4253
2021-10-24,30.4253
2021-10-25,30.2297
2021-10-26,29.9161
2021-10-27,29.7236
2021-10-28,29.792
2021-10-29,29.8727
2021-10-30,29.8727
2021-10-31,29.8727
2021-11-01,30.3291
2021-11-02,30.0931
2021-11-03,30.0217
2021-11-04,30.1242
2021-11-05,31.2419
2021-11-06,31.2419
2021-11-07,31.2419
2021-11-08,30.9624
2021-11-09,30.7387
2021-11-10,30.4123
2021-11-11,30.1077
2021-11-12,29.685
2021-11-13,29.685
2021-11-14,29.685
2021-11-15,29.7534
2021-11-16,29.7845
2021-11-17,29.514
2021-11-18,29.2871
2021-11-19,29.0509
2021-11-20,29.0509
2021-11-21,29.0509
2021-11-22,29.4239
2021-11-23,29.7782
2021-11-24,29.7223
2021-11-25,29.7223
2021-11-26,28.6033
2021-11-27,28.6033
2021-11-28,28.6033
2021-11-29,28.7494
2021-11-30,27.7672
2021-12-01,27.1549
2021-12-02,27.8107
2021-12-03,27.7486
2021-12-04,27.7486
2021-12-05,27.7486
2021-12-06,28.6841
2021-12-07,28.6624
2021-12-08,28.8427
2021-12-09,28.9577
2021-12-10,28.8955
2021-12-11,28.8955
2021-12-12,28.8955
2021-12-13,28.8054
2021-12-14,28.8489
2021-12-15,29.1752
2021-12-16,29.0012
2021-12-17,28.4106
2021-12-18,28.4106
2021-12-19,28.4106
2021-12-20,28.1309
2021-12-21,29.1504
2021-12-22,29.3928
2021-12-23,29.8218
2021-12-24,29.8218
2021-12-25,29.8218
2021-12-26,29.8218
2021-12-27,30.0891
2021-12-28,30.3408
2021-12-29,30.2227
2021-12-30,30.2414
2021-12-31,26.9742
2022-01-01,26.9742
2022-01-02,26.9742
2022-01-03,27.0832
2022-01-04,27.6089
2022-01-05,27.4236
2022-01-06,27.2793
2022-01-07,27.4945
2022-01-08,27.4945
2022-01-09,27.4945
2022-01-10,27.1812
2022-01-11,26.9415
2022-01-12,26.8762
2022-01-13,27.4836
2022-01-14,27.312
2022-01-15,27.312
2022-01-16,27.312
2022-01-17,27.312
2022-01-18,27.075
2022-01-19,26.74
2022-01-20,26.8326
2022-01-21,26.6637
2022-01-22,26.6637
2022-01-23,26.6637
2022-01-24,26.5984
2022-01-25,26.5711
2022-01-26,26.5684
2022-01-27,26.4594
2022-01-28,26.7236
2022-01-29,26.7236
2022-01-30,26.7236
2022-01-31,26.8653
2022-02-01,27.2221
2022-02-02,27.3664
2022-02-03,27.1594
2022-02-04,27.0314
2022-02-05,27.0314
2022-02-06,27.0314
2022-02-07,27.3474
2022-02-08,27.7341
2022-02-09,27.5225
2022-02-10,27.9404
2022-02-11,27.8407
2022-02-12,27.8407
2022-02-13,27.8407
2022-02-14,27.6843
2022-02-15,28.3206
2022-02-16,28.6495
2022-02-17,28.2963
2022-02-18,28.1049
2022-02-19,28.1049
2022-02-20,28.1049
2022-02-21,28.1049
2022-02-22,28.2909
2022-02-23,28.2505
2022-02-24,28.485
2022-02-25,29.1024
2022-02-26,29.1024
2022-02-27,29.1024
2022-02-28,29.062
2022-03-01,28.8058
2022-03-02,29.4044
2022-03-03,29.0566
2022-03-04,28.485
2022-03-05,28.485
2022-03-06,28.485
2022-03-07,26.5412
2022-03-08,25.8833
2022-03-09,27.0831
2022-03-10,27.1424
2022-03-11,26.56
2022-03-12,26.56
2022-03-13,26.56
2022-03-14,26.2743
2022-03-15,26.5519
2022-03-16,27.1693
2022-03-17,27.0804
2022-03-18,27.4821
2022-03-19,27.4821
2022-03-20,27.4821
2022-03-21,27.35
2022-03-22,27.447
2022-03-23,27.2637
2022-03-24,27.5603
2022-03-25,27.3931
2022-03-26,27.3931
2022-03-27,27.3931
2022-03-28,27.4012
2022-03-29,27.9835
2022-03-30,27.9539
2022-03-31,27.5926
2022-04-01,24.6994
2022-04-02,24.6994
2022-04-03,24.6994
2022-04-04,24.8108
2022-04-05,24.7207
2022-04-06,24.8487
2022-04-07,25.0003
2022-04-08,25.448
2022-04-09,25.448
2022-04-10,25.448
2022-04-11,25.2443
2022-04-12,25.2111
2022-04-13,25.7086
2022-04-14,25.6139
2022-04-15,25.6139
2022-04-16,25.6139
2022-04-17,25.6139
2022-04-18,25.5286
2022-04-19,26.0474
2022-04-20,26.2843
2022-04-21,26.4359
2022-04-22,26.2132
2022-04-23,26.2132
2022-04-24,26.2132
2022-04-25,26.4359
2022-04-26,25.9408
2022-04-27,25.9574
2022-04-28,26.0995
2022-04-29,25.4267
2022-04-30,25.4267
2022-05-01,25.4267
2022-05-02,25.3462
2022-05-03,25.493
2022-05-04,25.5973
2022-05-05,24.9884
2022-05-06,24.716
2022-05-07,24.716
2022-05-08,24.716
2022-05-09,24.3843
2022-05-10,25.5617
2022-05-11,25.1699
2022-05-12,24.825
2022-05-13,25.3293
2022-05-14,25.3293
2022-05-15,25.3293
2022-05-16,25.2841
2022-05-17,25.6123
2022-05-18,24.3731
2022-05-19,23.9854
2022-05-20,23.4859
2022-05-21,23.4859
2022-05-22,23.4859
2022-05-23,23.8689
2022-05-24,23.5168
2022-05-25,23.9997
2022-05-26,24.8797
2022-05-27,25.2698
2022-05-28,25.2698
2022-05-29,25.2698
2022-05-30,25.2698
2022-05-31,25.1984
2022-06-01,24.9772
2022-06-02,25.2317
2022-06-03,25.2151
2022-06-04,25.2151
2022-06-05,25.2151
2022-06-06,25.3269
2022-06-07,25.4196
2022-06-08,25.4315
2022-06-09,24.7965
2022-06-10,24.6585
2022-06-11,24.6585
2022-06-12,24.6585
2022-06-13,24.1376
2022-06-14,24.2375
2022-06-15,24.3897
2022-06-16,23.8332
2022-06-17,23.9117
2022-06-18,23.9117
2022-06-19,23.9117
2022-06-20,23.9117
2022-06-21,24.2209
2022-06-22,23.7999
2022-06-23,24.4016
2022-06-24,25.5291
2022-06-25,25.5291
2022-06-26,25.5291
2022-06-27,25.6551
2022-06-28,25.4054
2022-06-29,25.4648
2022-06-30,25.3245
2022-07-01,23.3141
2022-07-02,23.3141
2022-07-03,23.3141
2022-07-04,23.3141
2022-07-05,23.0701
2022-07-06,22.9874
2022-07-07,23.2553
2022-07-08,23.2771
2022-07-09,23.2771
2022-07-10,23.2771
2022-07-11,23.3184
2022-07-12,23.3293
2022-07-13,23.3032
2022-07-14,23.4056
2022-07-15,23.5972
2022-07-16,23.5972
2022-07-17,23.5972
2022-07-18,23.3206
2022-07-19,23.5406
2022-07-20,23.7301
2022-07-21,23.4448
2022-07-22,23.4317
2022-07-23,23.4317
2022-07-24,23.4317
2022-07-25,23.6495
2022-07-26,23.2836
2022-07-27,23.325
2022-07-28,23.5232
2022-07-29,23.0048
2022-07-30,23.0048
2022-07-31,23.0048
2022-08-01,23.2444
2022-08-02,23.1159
2022-08-03,23.3315
2022-08-04,23.3076
2022-08-05,23.2988
2022-08-06,23.2988
2022-08-07,23.2988
2022-08-08,23.4056
2022-08-09,22.4472
2022-08-10,22.3121
2022-08-11,22.4298
2022-08-12,22.9765
2022-08-13,22.9765
2022-08-14,22.9765
2022-08-15,23.0614
2022-08-16,23.3097
2022-08-17,23.1507
2022-08-18,23.3141
2022-08-19,23.3925
2022-08-20,23.3925
2022-08-21,23.3925
2022-08-22,22.9983
2022-08-23,23.0876
2022-08-24,23.2553
2022-08-25,23.3293
2022-08-26,22.6078
2022-08-27,22.6078
2022-08-28,22.6078
2022-08-29,22.4888
2022-08-30,22.385
2022-08-31,22.3027
2022-09-01,22.2227
2022-09-02,21.9912
2022-09-03,21.9912
2022-09-04,21.9912
2022-09-05,21.9912
2022-09-06,21.9154
2022-09-07,22.4499
2022-09-08,22.4802
2022-09-09,22.6641
2022-09-10,22.6641
2022-09-11,22.6641
2022-09-12,22.7398
2022-09-13,21.9652
2022-09-14,21.6947
2022-09-15,21.7488
2022-09-16,21.4308
2022-09-17,21.4308
2022-09-18,21.4308
2022-09-19,21.777
2022-09-20,21.7207
2022-09-21,21.487
2022-09-22,21.2555
2022-09-23,20.7232
2022-09-24,20.7232
2022-09-25,20.7232
2022-09-26,20.4419
2022-09-27,20.3034
2022-09-28,20.4722
2022-09-29,19.9789
2022-09-30,19.2173
2022-10-01,19.2173
2022-10-02,19.2173
2022-10-03,19.5034
2022-10-04,20.1065
2022-10-05,20.2102
2022-10-06,19.7479
2022-10-07,19.5432
2022-10-08,19.5432
2022-10-09,19.5432
2022-10-10,19.6698
2022-10-11,19.8068
2022-10-12,19.6927
2022-10-13,20.0164
2022-10-14,19.8649
2022-10-15,19.8649
2022-10-16,19.8649
2022-10-17,20.2468
2022-10-18,20.5415
2022-10-19,20.6349
2022-10-20,20.583
2022-10-21,21.1745
2022-10-22,21.1745
2022-10-23,21.1745
2022-10-24,21.4775
2022-10-25,21.6872
2022-10-26,21.9009
2022-10-27,21.9424
2022-10-28,22.4053
2022-10-29,22.4053
2022-10-30,22.4053
2022-10-31,22.5256
2022-11-01,22.0172
2022-11-02,21.4654
2022-11-03,21.4239
2022-11-04,21.6315
2022-11-05,21.6315
2022-11-06,21.6315
2022-11-07,21.8328
2022-11-08,21.8743
2022-11-09,21.7788
2022-11-10,22.0445
2022-11-11,22.0922
2022-11-12,22.0922
2022-11-13,22.0922
2022-11-14,22.1275
2022-11-15,21.8805
2022-11-16,22.059
2022-11-17,22.0154
2022-11-18,22.2147
2022-11-19,22.2147
2022-11-20,22.2147
2022-11-21,22.2499
2022-11-22,22.4533
2022-11-23,22.4222
2022-11-24,22.4222
2022-11-25,22.5032
2022-11-26,22.5032
2022-11-27,22.5032
2022-11-28,22.3952
2022-11-29,22.2209
2022-11-30,22.5156
2022-12-01,22.4181
2022-12-02,22.2707
2022-12-03,22.2707
2022-12-04,22.2707
2022-12-05,22.2292
2022-12-06,22.0486
2022-12-07,22.0341
2022-12-08,21.976
2022-12-09,21.6273
2022-12-10,21.6273
2022-12-11,21.6273
2022-12-12,21.8141
2022-12-13,21.6854
2022-12-14,21.6086
2022-12-15,20.8096
2022-12-16,20.8905
2022-12-17,20.8905
2022-12-18,20.8905
2022-12-19,20.7307
2022-12-20,20.8075
2022-12-21,20.5709
2022-12-22,20.5875
2022-12-23,20.7681
2022-12-24,20.7681
2022-12-25,20.7681
2022-12-26,20.7681
2022-12-27,20.7431
2022-12-28,20.5397
2022-12-29,20.5086
2022-12-30,18.9814
2022-12-31,18.9814
2023-01-01,18.9814
2023-01-02,18.9814
2023-01-03,18.893
2023-01-04,19.0255
2023-01-05,18.9468
2023-01-06,19.4156
2023-01-07,19.4156
2023-01-08,19.4156
2023-01-09,19.5097
2023-01-10,19.6557
2023-01-11,19.7787
2023-01-12,19.7115
2023-01-13,19.7268
2023-01-14,19.7268
2023-01-15,19.7268
2023-01-16,19.7268
2023-01-17,19.6384
2023-01-18,19.1447
2023-01-19,19.0813
2023-01-20,19.2465
2023-01-21,19.2465
2023-01-22,19.2465
2023-01-23,19.5193
2023-01-24,19.3003
2023-01-25,19.5001
2023-01-26,19.3445
2023-01-27,19.258
2023-01-28,19.258
2023-01-29,19.258
2023-01-30,19.2984
2023-01-31,19.1754
2023-02-01,19.2885
2023-02-02,19.1365
2023-02-03,19.0576
2023-02-04,19.0576
2023-02-05,19.0576
2023-02-06,19.0941
2023-02-07,19.1615
2023-02-08,18.9613
2023-02-09,19.0075
2023-02-10,19.2231
2023-02-11,19.2231
2023-02-12,19.2231
2023-02-13,19.3482
2023-02-14,19.2616
2023-02-15,19.1846
2023-02-16,19.2019
2023-02-17,19.4405
2023-02-18,19.4405
2023-02-19,19.4405
2023-02-20,19.4405
2023-02-21,19.0749
2023-02-22,19.2019
2023-02-23,19.0248
2023-02-24,18.8863
2023-02-25,18.8863
2023-02-26,18.8863
2023-02-27,18.8613
2023-02-28,18.6438
2023-03-01,18.7439
2023-03-02,18.8324
2023-03-03,18.969
2023-03-04,18.969
2023-03-05,18.969
2023-03-06,18.9864
2023-03-07,18.8459
2023-03-08,18.6958
2023-03-09,18.5938
2023-03-10,18.3667
2023-03-11,18.3667
2023-03-12,18.3667
2023-03-13,18.5052
2023-03-14,18.6611
2023-03-15,18.7227
2023-03-16,18.6303
