,CVX US Equity
2020-06-09,80660.7084
2020-06-10,80660.7084
2020-06-11,80660.7084
2020-06-12,80660.7084
2020-06-13,80660.7084
2020-06-14,80660.7084
2020-06-15,80660.7084
2020-06-16,80660.7084
2020-06-17,80660.7084
2020-06-18,80660.7084
2020-06-19,80660.7084
2020-06-20,80660.7084
2020-06-21,80660.7084
2020-06-22,80660.7084
2020-06-23,80660.7084
2020-06-24,80660.7084
2020-06-25,80660.7084
2020-06-26,80660.7084
2020-06-27,80660.7084
2020-06-28,80660.7084
2020-06-29,80660.7084
2020-06-30,80660.7084
2020-07-01,80660.7084
2020-07-02,80660.7084
2020-07-03,80660.7084
2020-07-04,80660.7084
2020-07-05,80660.7084
2020-07-06,80660.7084
2020-07-07,80660.7084
2020-07-08,80660.7084
2020-07-09,80660.7084
2020-07-10,80660.7084
2020-07-11,80660.7084
2020-07-12,80660.7084
2020-07-13,80660.7084
2020-07-14,80660.7084
2020-07-15,80660.7084
2020-07-16,80660.7084
2020-07-17,80660.7084
2020-07-18,80660.7084
2020-07-19,80660.7084
2020-07-20,80660.7084
2020-07-21,80660.7084
2020-07-22,80660.7084
2020-07-23,80660.7084
2020-07-24,80660.7084
2020-07-25,80660.7084
2020-07-26,80660.7084
2020-07-27,80660.7084
2020-07-28,80660.7084
2020-07-29,80660.7084
2020-07-30,80660.7084
2020-07-31,80660.7084
2020-08-01,80660.7084
2020-08-02,80660.7084
2020-08-03,80660.7084
2020-08-04,80660.7084
2020-08-05,80660.7084
2020-08-06,80660.7084
2020-08-07,80660.7084
2020-08-08,80660.7084
2020-08-09,80660.7084
2020-08-10,80660.7084
2020-08-11,80660.7084
2020-08-12,80660.7084
2020-08-13,80660.7084
2020-08-14,80660.7084
2020-08-15,80660.7084
2020-08-16,80660.7084
2020-08-17,80660.7084
2020-08-18,80660.7084
2020-08-19,80660.7084
2020-08-20,80660.7084
2020-08-21,80660.7084
2020-08-22,80660.7084
2020-08-23,80660.7084
2020-08-24,80660.7084
2020-08-25,80660.7084
2020-08-26,80660.7084
2020-08-27,80660.7084
2020-08-28,80660.7084
2020-08-29,80660.7084
2020-08-30,80660.7084
2020-08-31,80660.7084
2020-09-01,80660.7084
2020-09-02,80660.7084
2020-09-03,80660.7084
2020-09-04,80660.7084
2020-09-05,80660.7084
2020-09-06,80660.7084
2020-09-07,80660.7084
2020-09-08,80660.7084
2020-09-09,80660.7084
2020-09-10,80660.7084
2020-09-11,80660.7084
2020-09-12,80660.7084
2020-09-13,80660.7084
2020-09-14,80660.7084
2020-09-15,80660.7084
2020-09-16,80660.7084
2020-09-17,80660.7084
2020-09-18,80660.7084
2020-09-19,80660.7084
2020-09-20,80660.7084
2020-09-21,80660.7084
2020-09-22,80660.7084
2020-09-23,80660.7084
2020-09-24,80660.7084
2020-09-25,80660.7084
2020-09-26,80660.7084
2020-09-27,80660.7084
2020-09-28,80660.7084
2020-09-29,80660.7084
2020-09-30,80660.7084
2020-10-01,80660.7084
2020-10-02,80660.7084
2020-10-03,80660.7084
2020-10-04,80660.7084
2020-10-05,80660.7084
2020-10-06,80660.7084
2020-10-07,80660.7084
2020-10-08,80660.7084
2020-10-09,80660.7084
2020-10-10,80660.7084
2020-10-11,80660.7084
2020-10-12,80660.7084
2020-10-13,80660.7084
2020-10-14,80660.7084
2020-10-15,80660.7084
2020-10-16,80660.7084
2020-10-17,80660.7084
2020-10-18,80660.7084
2020-10-19,80660.7084
2020-10-20,80660.7084
2020-10-21,80660.7084
2020-10-22,80660.7084
2020-10-23,80660.7084
2020-10-24,80660.7084
2020-10-25,80660.7084
2020-10-26,80660.7084
2020-10-27,80660.7084
2020-10-28,80660.7084
2020-10-29,80660.7084
2020-10-30,80660.7084
2020-10-31,80660.7084
2020-11-01,80660.7084
2020-11-02,80660.7084
2020-11-03,80660.7084
2020-11-04,80660.7084
2020-11-05,80660.7084
2020-11-06,80660.7084
2020-11-07,80660.7084
2020-11-08,80660.7084
2020-11-09,80660.7084
2020-11-10,80660.7084
2020-11-11,80660.7084
2020-11-12,80660.7084
2020-11-13,80660.7084
2020-11-14,80660.7084
2020-11-15,80660.7084
2020-11-16,80660.7084
2020-11-17,80660.7084
2020-11-18,80660.7084
2020-11-19,80660.7084
2020-11-20,80660.7084
2020-11-21,80660.7084
2020-11-22,80660.7084
2020-11-23,80660.7084
2020-11-24,80660.7084
2020-11-25,80660.7084
2020-11-26,80660.7084
2020-11-27,80660.7084
2020-11-28,80660.7084
2020-11-29,80660.7084
2020-11-30,80660.7084
2020-12-01,80660.7084
2020-12-02,80660.7084
2020-12-03,80660.7084
2020-12-04,80660.7084
2020-12-05,80660.7084
2020-12-06,80660.7084
2020-12-07,80660.7084
2020-12-08,80660.7084
2020-12-09,80660.7084
2020-12-10,80660.7084
2020-12-11,80660.7084
2020-12-12,80660.7084
2020-12-13,80660.7084
2020-12-14,80660.7084
2020-12-15,80660.7084
2020-12-16,80660.7084
2020-12-17,80660.7084
2020-12-18,80660.7084
2020-12-19,80660.7084
2020-12-20,80660.7084
2020-12-21,80660.7084
2020-12-22,80660.7084
2020-12-23,80660.7084
2020-12-24,80660.7084
2020-12-25,80660.7084
2020-12-26,80660.7084
2020-12-27,80660.7084
2020-12-28,80660.7084
2020-12-29,80660.7084
2020-12-30,80660.7084
2020-12-31,80660.7084
2021-01-01,80660.7084
2021-01-02,80660.7084
2021-01-03,80660.7084
2021-01-04,80660.7084
2021-01-05,80660.7084
2021-01-06,80660.7084
2021-01-07,80660.7084
2021-01-08,80660.7084
2021-01-09,80660.7084
2021-01-10,80660.7084
2021-01-11,80660.7084
2021-01-12,80660.7084
2021-01-13,80660.7084
2021-01-14,80660.7084
2021-01-15,80660.7084
2021-01-16,80660.7084
2021-01-17,80660.7084
2021-01-18,80660.7084
2021-01-19,80660.7084
2021-01-20,80660.7084
2021-01-21,80660.7084
2021-01-22,80660.7084
2021-01-23,80660.7084
2021-01-24,80660.7084
2021-01-25,80660.7084
2021-01-26,80660.7084
2021-01-27,80660.7084
2021-01-28,80660.7084
2021-01-29,80660.7084
2021-01-30,80660.7084
2021-01-31,80660.7084
2021-02-01,80660.7084
2021-02-02,80660.7084
2021-02-03,80660.7084
2021-02-04,80660.7084
2021-02-05,80660.7084
2021-02-06,80660.7084
2021-02-07,80660.7084
2021-02-08,80660.7084
2021-02-09,80660.7084
2021-02-10,80660.7084
2021-02-11,80660.7084
2021-02-12,80660.7084
2021-02-13,80660.7084
2021-02-14,80660.7084
2021-02-15,80660.7084
2021-02-16,80660.7084
2021-02-17,80660.7084
2021-02-18,80660.7084
2021-02-19,80660.7084
2021-02-20,80660.7084
2021-02-21,80660.7084
2021-02-22,80660.7084
2021-02-23,80660.7084
2021-02-24,80660.7084
2021-02-25,80660.7084
2021-02-26,80660.7084
2021-02-27,80660.7084
2021-02-28,80660.7084
2021-03-01,80660.7084
2021-03-02,80660.7084
2021-03-03,80660.7084
2021-03-04,80660.7084
2021-03-05,80660.7084
2021-03-06,80660.7084
2021-03-07,80660.7084
2021-03-08,80660.7084
2021-03-09,80660.7084
2021-03-10,80660.7084
2021-03-11,80660.7084
2021-03-12,80660.7084
2021-03-13,80660.7084
2021-03-14,80660.7084
2021-03-15,80660.7084
2021-03-16,80660.7084
2021-03-17,80660.7084
2021-03-18,80660.7084
2021-03-19,80660.7084
2021-03-20,80660.7084
2021-03-21,80660.7084
2021-03-22,80660.7084
2021-03-23,80660.7084
2021-03-24,80660.7084
2021-03-25,80660.7084
2021-03-26,80660.7084
2021-03-27,80660.7084
2021-03-28,80660.7084
2021-03-29,80660.7084
2021-03-30,80660.7084
2021-03-31,80660.7084
2021-04-01,80660.7084
2021-04-02,80660.7084
2021-04-03,80660.7084
2021-04-04,80660.7084
2021-04-05,80660.7084
2021-04-06,80660.7084
2021-04-07,80660.7084
2021-04-08,80660.7084
2021-04-09,80660.7084
2021-04-10,80660.7084
2021-04-11,80660.7084
2021-04-12,80660.7084
2021-04-13,80660.7084
2021-04-14,80660.7084
2021-04-15,80660.7084
2021-04-16,80660.7084
2021-04-17,80660.7084
2021-04-18,80660.7084
2021-04-19,80660.7084
2021-04-20,80660.7084
2021-04-21,80660.7084
2021-04-22,80660.7084
2021-04-23,80660.7084
2021-04-24,80660.7084
2021-04-25,80660.7084
2021-04-26,80660.7084
2021-04-27,80660.7084
2021-04-28,80660.7084
2021-04-29,80660.7084
2021-04-30,80660.7084
2021-05-01,80660.7084
2021-05-02,80660.7084
2021-05-03,80660.7084
2021-05-04,80660.7084
2021-05-05,80660.7084
2021-05-06,80660.7084
2021-05-07,80660.7084
2021-05-08,80660.7084
2021-05-09,80660.7084
2021-05-10,80660.7084
2021-05-11,80660.7084
2021-05-12,80660.7084
2021-05-13,80660.7084
2021-05-14,80660.7084
2021-05-15,80660.7084
2021-05-16,80660.7084
2021-05-17,80660.7084
2021-05-18,80660.7084
2021-05-19,80660.7084
2021-05-20,80660.7084
2021-05-21,80660.7084
2021-05-22,80660.7084
2021-05-23,80660.7084
2021-05-24,80660.7084
2021-05-25,80660.7084
2021-05-26,80660.7084
2021-05-27,80660.7084
2021-05-28,80660.7084
2021-05-29,80660.7084
2021-05-30,80660.7084
2021-05-31,80660.7084
2021-06-01,80660.7084
2021-06-02,80660.7084
2021-06-03,80660.7084
2021-06-04,80660.7084
2021-06-05,80660.7084
2021-06-06,80660.7084
2021-06-07,80660.7084
2021-06-08,80660.7084
2021-06-09,80660.7084
2021-06-10,80660.7084
2021-06-11,80660.7084
2021-06-12,80660.7084
2021-06-13,80660.7084
2021-06-14,80660.7084
2021-06-15,80660.7084
2021-06-16,80660.7084
2021-06-17,80660.7084
2021-06-18,80660.7084
2021-06-19,80660.7084
2021-06-20,80660.7084
2021-06-21,80660.7084
2021-06-22,80660.7084
2021-06-23,80660.7084
2021-06-24,80660.7084
2021-06-25,80660.7084
2021-06-26,80660.7084
2021-06-27,80660.7084
2021-06-28,80660.7084
2021-06-29,80660.7084
2021-06-30,63.1612
2021-07-01,63.9133
2021-07-02,63.8417
2021-07-03,63.8417
2021-07-04,63.8417
2021-07-05,63.8417
2021-07-06,62.7776
2021-07-07,62.2353
2021-07-08,62.0665
2021-07-09,62.8185
2021-07-10,62.8185
2021-07-11,62.8185
2021-07-12,62.9259
2021-07-13,62.7469
2021-07-14,61.7442
2021-07-15,61.4014
2021-07-16,60.0304
2021-07-17,60.0304
2021-07-18,60.0304
2021-07-19,58.6696
2021-07-20,58.9612
2021-07-21,60.6443
2021-07-22,60.1327
2021-07-23,60.1531
2021-07-24,60.1531
2021-07-25,60.1531
2021-07-26,61.2224
2021-07-27,61.0484
2021-07-28,61.34
2021-07-29,62.0511
2021-07-30,61.6623
2021-07-31,61.6623
2021-08-01,61.6623
2021-08-02,61.5702
2021-08-03,62.0665
2021-08-04,60.8898
2021-08-05,61.3965
2021-08-06,61.765
2021-08-07,61.765
2021-08-08,61.765
2021-08-09,60.8948
2021-08-10,61.8316
2021-08-11,62.2257
2021-08-12,62.1182
2021-08-13,61.7702
2021-08-14,61.7702
2021-08-15,61.7702
2021-08-16,61.2378
2021-08-17,61.1405
2021-08-18,59.0776
2021-08-19,57.844
2021-08-20,57.8491
2021-08-21,57.8491
2021-08-22,57.8491
2021-08-23,59.093
2021-08-24,59.6612
2021-08-25,60.0041
2021-08-26,59.3438
2021-08-27,60.0707
2021-08-28,60.0707
2021-08-29,60.0707
2021-08-30,59.9427
2021-08-31,59.1135
2021-09-01,58.5709
2021-09-02,59.5946
2021-09-03,59.482
2021-09-04,59.482
2021-09-05,59.482
2021-09-06,59.482
2021-09-07,59.2619
2021-09-08,58.9189
2021-09-09,58.7193
2021-09-10,58.7551
2021-09-11,58.7551
2021-09-12,58.7551
2021-09-13,59.7277
2021-09-14,58.8217
2021-09-15,59.8659
2021-09-16,59.395
2021-09-17,59.1083
2021-09-18,59.1083
2021-09-19,59.1083
2021-09-20,58.0948
2021-09-21,58.1306
2021-09-22,59.5588
2021-09-23,60.7976
2021-09-24,61.074
2021-09-25,61.074
2021-09-26,61.074
2021-09-27,62.2872
2021-09-28,62.4868
2021-09-29,62.4714
2021-09-30,22.9264
2021-10-01,23.4856
2021-10-02,23.4856
2021-10-03,23.4856
2021-10-04,23.5613
2021-10-05,23.7826
2021-10-06,23.6021
2021-10-07,23.7477
2021-10-08,24.2078
2021-10-09,24.2078
2021-10-10,24.2078
2021-10-11,24.0292
2021-10-12,24.0331
2021-10-13,24.1574
2021-10-14,24.3554
2021-10-15,24.5107
2021-10-16,24.5107
2021-10-17,24.5107
2021-10-18,24.501
2021-10-19,24.9165
2021-10-20,25.1999
2021-10-21,24.9242
2021-10-22,25.13
2021-10-23,25.13
2021-10-24,25.13
2021-10-25,25.3339
2021-10-26,25.3824
2021-10-27,24.9883
2021-10-28,25.1922
2021-10-29,25.4581
2021-10-30,25.4581
2021-10-31,25.4581
2021-11-01,25.4659
2021-11-02,25.33
2021-11-03,25.1708
2021-11-04,25.1969
2021-11-05,25.435
2021-11-06,25.435
2021-11-07,25.435
2021-11-08,25.5143
2021-11-09,25.6788
2021-11-10,25.3208
2021-11-11,25.3227
2021-11-12,25.3363
2021-11-13,25.3363
2021-11-14,25.3363
2021-11-15,25.8375
2021-11-16,25.9265
2021-11-17,25.5666
2021-11-18,25.3788
2021-11-19,24.8873
2021-11-20,24.8873
2021-11-21,24.8873
2021-11-22,25.2743
2021-11-23,25.7369
2021-11-24,25.9091
2021-11-25,25.9091
2021-11-26,25.3905
2021-11-27,25.3905
2021-11-28,25.3905
2021-11-29,25.4563
2021-11-30,25.0731
2021-12-01,24.9241
2021-12-02,25.5124
2021-12-03,25.3711
2021-12-04,25.3711
2021-12-05,25.3711
2021-12-06,25.7175
2021-12-07,26.0504
2021-12-08,26.1529
2021-12-09,26.0929
2021-12-10,26.1316
2021-12-11,26.1316
2021-12-12,26.1316
2021-12-13,25.6556
2021-12-14,25.7214
2021-12-15,25.5937
2021-12-16,25.8027
2021-12-17,25.2143
2021-12-18,25.2143
2021-12-19,25.2143
2021-12-20,25.224
2021-12-21,25.5762
2021-12-22,25.704
2021-12-23,25.7581
2021-12-24,25.7581
2021-12-25,25.7581
2021-12-26,25.7581
2021-12-27,26.2187
2021-12-28,26.1742
2021-12-29,26.0562
2021-12-30,25.9555
2021-12-31,16.0238
2022-01-01,16.0238
2022-01-02,16.0238
2022-01-03,16.254
2022-01-04,16.5155
2022-01-05,16.6107
2022-01-06,16.7361
2022-01-07,16.9494
2022-01-08,16.9494
2022-01-09,16.9494
2022-01-10,16.959
2022-01-11,17.3037
2022-01-12,17.2266
2022-01-13,17.1627
2022-01-14,17.4231
2022-01-15,17.4231
2022-01-16,17.4231
2022-01-17,17.4231
2022-01-18,17.4737
2022-01-19,17.417
2022-01-20,17.3616
2022-01-21,17.176
2022-01-22,17.176
2022-01-23,17.176
2022-01-24,17.2085
2022-01-25,17.8606
2022-01-26,17.8726
2022-01-27,18.1956
2022-01-28,17.6219
2022-01-29,17.6219
2022-01-30,17.6219
2022-01-31,17.7087
2022-02-01,18.1257
2022-02-02,18.2004
2022-02-03,18.0546
2022-02-04,18.2571
2022-02-05,18.2571
2022-02-06,18.2571
2022-02-07,18.5789
2022-02-08,18.3246
2022-02-09,18.4873
2022-02-10,18.2764
2022-02-11,18.6102
2022-02-12,18.6102
2022-02-13,18.6102
2022-02-14,18.3523
2022-02-15,18.0618
2022-02-16,18.0667
2022-02-17,17.9835
2022-02-18,17.9606
2022-02-19,17.9606
2022-02-20,17.9606
2022-02-21,17.9606
2022-02-22,17.8377
2022-02-23,18.2173
2022-02-24,18.3005
2022-02-25,18.9738
2022-02-26,18.9738
2022-02-27,18.9738
2022-02-28,19.4146
2022-03-01,20.1111
2022-03-02,20.6494
2022-03-03,20.9026
2022-03-04,21.1985
2022-03-05,21.1985
2022-03-06,21.1985
2022-03-07,21.6113
2022-03-08,22.6451
2022-03-09,22.1264
2022-03-10,22.6804
2022-03-11,22.6902
2022-03-12,22.6902
2022-03-13,22.6902
2022-03-14,22.1812
2022-03-15,21.1535
2022-03-16,21.0841
2022-03-17,21.4165
2022-03-18,21.5736
2022-03-19,21.5736
2022-03-20,21.5736
2022-03-21,21.9279
2022-03-22,21.8609
2022-03-23,22.0765
2022-03-24,22.1301
2022-03-25,22.4966
2022-03-26,22.4966
2022-03-27,22.4966
2022-03-28,22.1361
2022-03-29,21.889
2022-03-30,22.0302
2022-03-31,15.6617
2022-04-01,15.788
2022-04-02,15.788
2022-04-03,15.788
2022-04-04,15.8016
2022-04-05,15.7099
2022-04-06,15.8416
2022-04-07,16.1847
2022-04-08,16.4442
2022-04-09,16.4442
2022-04-10,16.4442
2022-04-11,16.0435
2022-04-12,16.3598
2022-04-13,16.6037
2022-04-14,16.5964
2022-04-15,16.5964
2022-04-16,16.5964
2022-04-17,16.5964
2022-04-18,16.8073
2022-04-19,16.6184
2022-04-20,16.6826
2022-04-21,15.9537
2022-04-22,15.6208
2022-04-23,15.6208
2022-04-24,15.6208
2022-04-25,15.3036
2022-04-26,15.2156
2022-04-27,15.189
2022-04-28,15.6979
2022-04-29,15.2284
2022-04-30,15.2284
2022-05-01,15.2284
2022-05-02,15.5108
2022-05-03,15.762
2022-05-04,16.2293
2022-05-05,16.1073
2022-05-06,16.5135
2022-05-07,16.5135
2022-05-08,16.5135
2022-05-09,15.4646
2022-05-10,15.6049
2022-05-11,15.8231
2022-05-12,15.9652
2022-05-13,16.2549
2022-05-14,16.2549
2022-05-15,16.2549
2022-05-16,16.7262
2022-05-17,16.8197
2022-05-18,16.2724
2022-05-19,16.1623
2022-05-20,16.2503
2022-05-21,16.2503
2022-05-22,16.2503
2022-05-23,16.6079
2022-05-24,16.6923
2022-05-25,16.9462
2022-05-26,17.0544
2022-05-27,17.2094
2022-05-28,17.2094
2022-05-29,17.2094
2022-05-30,17.2094
2022-05-31,16.8775
2022-06-01,17.0297
2022-06-02,17.0003
2022-06-03,17.147
2022-06-04,17.147
2022-06-05,17.147
2022-06-06,17.0764
2022-06-07,17.3854
2022-06-08,17.4707
2022-06-09,17.1397
2022-06-10,16.9453
2022-06-11,16.9453
2022-06-12,16.9453
2022-06-13,16.2054
2022-06-14,16.2256
2022-06-15,15.924
2022-06-16,15.119
2022-06-17,14.468
2022-06-18,14.468
2022-06-19,14.468
2022-06-20,14.468
2022-06-21,15.0374
2022-06-22,14.4212
2022-06-23,13.9225
2022-06-24,14.137
2022-06-25,14.137
2022-06-26,14.137
2022-06-27,14.3937
2022-06-28,14.611
2022-06-29,14.3396
2022-06-30,9.6977
2022-07-01,9.8078
2022-07-02,9.8078
2022-07-03,9.8078
2022-07-04,9.8078
2022-07-05,9.5627
2022-07-06,9.4431
2022-07-07,9.6175
2022-07-08,9.5697
2022-07-09,9.5697
2022-07-10,9.5697
2022-07-11,9.4895
2022-07-12,9.3247
2022-07-13,9.2655
2022-07-14,9.135
2022-07-15,9.2438
2022-07-16,9.2438
2022-07-17,9.2438
2022-07-18,9.3667
2022-07-19,9.6869
2022-07-20,9.8085
2022-07-21,9.7372
2022-07-22,9.6601
2022-07-23,9.6601
2022-07-24,9.6601
2022-07-25,9.9332
2022-07-26,9.8594
2022-07-27,9.9829
2022-07-28,10.0548
2022-07-29,10.9071
2022-07-30,10.9071
2022-07-31,10.9071
2022-08-01,10.699
2022-08-02,10.6118
2022-08-03,10.3712
2022-08-04,10.0664
2022-08-05,10.2249
2022-08-06,10.2249
2022-08-07,10.2249
2022-08-08,10.2104
2022-08-09,10.3372
2022-08-10,10.3632
2022-08-11,10.6042
2022-08-12,10.6187
2022-08-13,10.6187
2022-08-14,10.6187
2022-08-15,10.426
2022-08-16,10.4006
2022-08-17,10.4824
2022-08-18,10.5661
2022-08-19,10.4818
2022-08-20,10.4818
2022-08-21,10.4818
2022-08-22,10.4317
2022-08-23,10.7545
2022-08-24,10.8306
2022-08-25,10.9212
2022-08-26,10.8445
2022-08-27,10.8445
2022-08-28,10.8445
2022-08-29,10.9219
2022-08-30,10.6676
2022-08-31,10.5052
2022-09-01,10.3454
2022-09-02,10.4919
2022-09-03,10.4919
2022-09-04,10.4919
2022-09-05,10.4919
2022-09-06,10.4456
2022-09-07,10.3182
2022-09-08,10.3714
2022-09-09,10.6264
2022-09-10,10.6264
2022-09-11,10.6264
2022-09-12,10.7868
2022-09-13,10.5908
2022-09-14,10.8356
2022-09-15,10.6676
2022-09-16,10.4031
2022-09-17,10.4031
2022-09-18,10.4031
2022-09-19,10.4317
2022-09-20,10.3924
2022-09-21,10.3118
2022-09-22,10.3042
2022-09-23,9.6624
2022-09-24,9.6624
2022-09-25,9.6624
2022-09-26,9.4208
2022-09-27,9.4246
2022-09-28,9.7265
2022-09-29,9.6624
2022-09-30,7.8897
2022-10-01,7.8897
2022-10-02,7.8897
2022-10-03,8.3184
2022-10-04,8.6322
2022-10-05,8.68
2022-10-06,8.8337
2022-10-07,8.7598
2022-10-08,8.7598
2022-10-09,8.7598
2022-10-10,8.6061
2022-10-11,8.6077
2022-10-12,8.6327
2022-10-13,9.039
2022-10-14,8.7657
2022-10-15,8.7657
2022-10-16,8.7657
2022-10-17,8.8279
2022-10-18,8.9029
2022-10-19,9.1837
2022-10-20,9.2348
2022-10-21,9.4597
2022-10-22,9.4597
2022-10-23,9.4597
2022-10-24,9.4565
2022-10-25,9.5523
2022-10-26,9.6671
2022-10-27,9.7102
2022-10-28,9.8208
2022-10-29,9.8208
2022-10-30,9.8208
2022-10-31,9.8698
2022-11-01,9.94
2022-11-02,9.7421
2022-11-03,9.7649
2022-11-04,9.8852
2022-11-05,9.8852
2022-11-06,9.8852
2022-11-07,10.0003
2022-11-08,9.9861
2022-11-09,9.5968
2022-11-10,9.7738
2022-11-11,10.0449
2022-11-12,10.0449
2022-11-13,10.0449
2022-11-14,10.0496
2022-11-15,10.1285
2022-11-16,9.9677
2022-11-17,9.9204
2022-11-18,9.8626
2022-11-19,9.8626
2022-11-20,9.8626
2022-11-21,9.7707
2022-11-22,10.015
2022-11-23,9.9283
2022-11-24,9.9283
2022-11-25,9.8999
2022-11-26,9.8999
2022-11-27,9.8999
2022-11-28,9.6194
2022-11-29,9.7596
2022-11-30,9.8794
2022-12-01,9.8363
2022-12-02,9.7596
2022-12-03,9.7596
2022-12-04,9.7596
2022-12-05,9.5248
2022-12-06,9.2858
2022-12-07,9.3125
2022-12-08,9.3661
2022-12-09,9.0751
2022-12-10,9.0751
2022-12-11,9.0751
2022-12-12,9.167
2022-12-13,9.3656
2022-12-14,9.3026
2022-12-15,9.2348
2022-12-16,9.1129
2022-12-17,9.1129
2022-12-18,9.1129
2022-12-19,9.1738
2022-12-20,9.3204
2022-12-21,9.4271
2022-12-22,9.2894
2022-12-23,9.5689
2022-12-24,9.5689
2022-12-25,9.5689
2022-12-26,9.5689
2022-12-27,9.6861
2022-12-28,9.5469
2022-12-29,9.6173
2022-12-30,8.9567
2022-12-31,8.9567
2023-01-01,8.9567
2023-01-02,8.9567
2023-01-03,8.6903
2023-01-04,8.6006
2023-01-05,8.7508
2023-01-06,8.8148
2023-01-07,8.8148
2023-01-08,8.8148
2023-01-09,8.7479
2023-01-10,8.7896
2023-01-11,8.7489
2023-01-12,8.8399
2023-01-13,8.8632
2023-01-14,8.8632
2023-01-15,8.8632
2023-01-16,8.8632
2023-01-17,9.0051
2023-01-18,8.8472
2023-01-19,8.933
2023-01-20,9.025
2023-01-21,9.025
2023-01-22,9.025
2023-01-23,9.0134
2023-01-24,9.0216
2023-01-25,8.9368
2023-01-26,9.3588
2023-01-27,8.808
