,AAPL US Equity
2020-05-05,18.5337
2020-05-06,18.7365
2020-05-07,18.942
2020-05-08,19.3643
2020-05-09,19.3643
2020-05-10,19.3643
2020-05-11,19.6868
2020-05-12,19.4489
2020-05-13,19.2004
2020-05-14,19.3253
2020-05-15,19.2044
2020-05-16,19.2044
2020-05-17,19.2044
2020-05-18,19.6835
2020-05-19,19.5632
2020-05-20,19.9656
2020-05-21,19.8084
2020-05-22,19.9432
2020-05-23,19.9432
2020-05-24,19.9432
2020-05-25,19.9432
2020-05-26,19.8004
2020-05-27,19.8916
2020-05-28,19.9009
2020-05-29,19.8804
2020-05-30,19.8804
2020-05-31,19.8804
2020-06-01,20.1388
2020-06-02,20.2372
2020-06-03,20.3549
2020-06-04,20.1698
2020-06-05,20.7765
2020-06-06,20.7765
2020-06-07,20.7765
2020-06-08,20.906
2020-06-09,21.6018
2020-06-10,22.1866
2020-06-11,21.0672
2020-06-12,21.2589
2020-06-13,21.2589
2020-06-14,21.2589
2020-06-15,21.5357
2020-06-16,22.1364
2020-06-17,22.104
2020-06-18,22.1133
2020-06-19,21.9805
2020-06-20,21.9805
2020-06-21,21.9805
2020-06-22,22.5851
2020-06-23,23.0913
2020-06-24,22.6637
2020-06-25,22.9796
2020-06-26,21.7659
2020-06-27,21.7659
2020-06-28,21.7659
2020-06-29,22.2921
2020-06-30,22.487
2020-07-01,22.4425
2020-07-02,22.4425
2020-07-03,22.4425
2020-07-04,22.4425
2020-07-05,22.4425
2020-07-06,23.0713
2020-07-07,22.9964
2020-07-08,23.5568
2020-07-09,23.6446
2020-07-10,23.7059
2020-07-11,23.7059
2020-07-12,23.7059
2020-07-13,23.5916
2020-07-14,23.9996
2020-07-15,24.172
2020-07-16,23.8615
2020-07-17,23.8111
2020-07-18,23.8111
2020-07-19,23.8111
2020-07-20,24.3353
2020-07-21,23.9848
2020-07-22,24.0552
2020-07-23,22.9118
2020-07-24,22.8524
2020-07-25,22.8524
2020-07-26,22.8524
2020-07-27,23.4193
2020-07-28,23.0171
2020-07-29,23.4787
2020-07-30,23.4868
2020-07-31,26.0044
2020-08-01,26.0044
2020-08-02,26.0044
2020-08-03,26.6865
2020-08-04,26.8718
2020-08-05,26.9731
2020-08-06,27.9512
2020-08-07,27.2405
2020-08-08,27.2405
2020-08-09,27.2405
2020-08-10,27.6519
2020-08-11,26.7979
2020-08-12,27.7239
2020-08-13,28.2334
2020-08-14,28.2073
2020-08-15,28.2073
2020-08-16,28.2073
2020-08-17,28.1308
2020-08-18,28.3741
2020-08-19,28.411
2020-08-20,29.0651
2020-08-21,30.6177
2020-08-22,30.6177
2020-08-23,30.6177
2020-08-24,30.9966
2020-08-25,30.7336
2020-08-26,31.166
2020-08-27,30.7807
2020-08-28,30.7292
2020-08-29,30.7292
2020-08-30,30.7292
2020-08-31,31.8073
2020-09-01,33.1167
2020-09-02,32.4085
2020-09-03,29.7287
2020-09-04,29.7491
2020-09-05,29.7491
2020-09-06,29.7491
2020-09-07,29.7491
2020-09-08,27.6755
2020-09-09,28.8218
2020-09-10,27.8462
2020-09-11,27.4666
2020-09-12,27.4666
2020-09-13,27.4666
2020-09-14,28.3212
2020-09-15,28.3684
2020-09-16,27.4997
2020-09-17,27.0437
2020-09-18,26.1522
2020-09-19,26.1522
2020-09-20,26.1522
2020-09-21,26.9775
2020-09-22,27.4182
2020-09-23,26.2235
2020-09-24,26.5037
2020-09-25,27.9194
2020-09-26,27.9194
2020-09-27,27.9194
2020-09-28,28.6108
2020-09-29,28.3864
2020-09-30,28.8301
2020-10-01,29.083
2020-10-02,28.1103
2020-10-03,28.1103
2020-10-04,28.1103
2020-10-05,29.0082
2020-10-06,28.1464
2020-10-07,28.6418
2020-10-08,28.6134
2020-10-09,29.1294
2020-10-10,29.1294
2020-10-11,29.1294
2020-10-12,31.0464
2020-10-13,30.195
2020-10-14,30.2182
2020-10-15,30.0944
2020-10-16,29.6583
2020-10-17,29.6583
2020-10-18,29.6583
2020-10-19,28.874
2020-10-20,29.2688
2020-10-21,29.1036
2020-10-22,28.8147
2020-10-23,28.6315
2020-10-24,28.6315
2020-10-25,28.6315
2020-10-26,28.6341
2020-10-27,29.034
2020-10-28,27.6407
2020-10-29,28.7037
2020-10-30,26.8716
2020-10-31,26.8716
2020-11-01,26.8716
2020-11-02,26.8485
2020-11-03,27.2768
2020-11-04,28.4336
2020-11-05,29.48
2020-11-06,29.3928
2020-11-07,29.3928
2020-11-08,29.3928
2020-11-09,28.785
2020-11-10,28.6952
2020-11-11,29.598
2020-11-12,29.5262
2020-11-13,29.539
2020-11-14,29.539
2020-11-15,29.539
2020-11-16,29.8058
2020-11-17,29.5724
2020-11-18,29.2236
2020-11-19,29.38
2020-11-20,29.0466
2020-11-21,29.0466
2020-11-22,29.0466
2020-11-23,28.1514
2020-11-24,28.49
2020-11-25,28.7106
2020-11-26,28.7106
2020-11-27,28.8542
2020-11-28,28.8542
2020-11-29,28.8542
2020-11-30,29.4852
2020-12-01,30.4265
2020-12-02,30.5188
2020-12-03,30.4829
2020-12-04,30.3059
2020-12-05,30.3059
2020-12-06,30.3059
2020-12-07,30.6906
2020-12-08,30.8522
2020-12-09,30.1854
2020-12-10,30.5598
2020-12-11,30.3469
2020-12-12,30.3469
2020-12-13,30.3469
2020-12-14,30.1854
2020-12-15,31.7499
2020-12-16,31.732
2020-12-17,31.9602
2020-12-18,31.4357
2020-12-19,31.4357
2020-12-20,31.4357
2020-12-21,31.8397
2020-12-22,32.7759
2020-12-23,32.5399
2020-12-24,29.0924
2020-12-25,29.0924
2020-12-26,29.0924
2020-12-27,29.0924
2020-12-28,30.1732
2020-12-29,29.7564
2020-12-30,29.4931
2020-12-31,29.2573
2021-01-01,29.2573
2021-01-02,29.2573
2021-01-03,29.2573
2021-01-04,28.5063
2021-01-05,28.5576
2021-01-06,27.5584
2021-01-07,28.5372
2021-01-08,28.7932
2021-01-09,28.7932
2021-01-10,28.7932
2021-01-11,28.0977
2021-01-12,28.0569
2021-01-13,28.5304
2021-01-14,28.0818
2021-01-15,27.6808
2021-01-16,27.6808
2021-01-17,27.6808
2021-01-18,27.6808
2021-01-19,27.8371
2021-01-20,28.7887
2021-01-21,29.8853
2021-01-22,30.3837
2021-01-23,30.3837
2021-01-24,30.3837
2021-01-25,31.256
2021-01-26,31.3104
2021-01-27,31.0612
2021-01-28,29.8702
2021-01-29,28.7103
2021-01-30,28.7103
2021-01-31,28.7103
2021-02-01,29.2032
2021-02-02,29.3954
2021-02-03,29.158
2021-02-04,29.938
2021-02-05,29.7956
2021-02-06,29.7956
2021-02-07,29.7956
2021-02-08,29.8295
2021-02-09,29.626
2021-02-10,29.4858
2021-02-11,29.4271
2021-02-12,29.4813
2021-02-13,29.4813
2021-02-14,29.4813
2021-02-15,29.4813
2021-02-16,28.9884
2021-02-17,28.4571
2021-02-18,28.2016
2021-02-19,28.2378
2021-02-20,28.2378
2021-02-21,28.2378
2021-02-22,27.3628
2021-02-23,27.3312
2021-02-24,27.2159
2021-02-25,26.2301
2021-02-26,26.2911
2021-02-27,26.2911
2021-02-28,26.2911
2021-03-01,27.7675
2021-03-02,27.1639
2021-03-03,26.472
2021-03-04,26.0357
2021-03-05,26.3273
2021-03-06,26.3273
2021-03-07,26.3273
2021-03-08,25.1833
2021-03-09,26.2516
2021-03-10,26.0017
2021-03-11,26.4494
2021-03-12,26.2391
2021-03-13,26.2391
2021-03-14,26.2391
2021-03-15,26.9084
2021-03-16,27.2656
2021-03-17,27.0825
2021-03-18,26.1261
2021-03-19,26.004
2021-03-20,26.004
2021-03-21,26.004
2021-03-22,26.7727
2021-03-23,26.5805
2021-03-24,26.0266
2021-03-25,26.1397
2021-03-26,21.9583
2021-03-27,21.9583
2021-03-28,21.9583
2021-03-29,21.9923
2021-03-30,21.7109
2021-03-31,22.1358
2021-04-01,22.2963
2021-04-02,22.2963
2021-04-03,22.2963
2021-04-04,22.2963
2021-04-05,22.8439
2021-04-06,22.9025
2021-04-07,23.2216
2021-04-08,23.6861
2021-04-09,24.1837
2021-04-10,24.1837
2021-04-11,24.1837
2021-04-12,23.8523
2021-04-13,24.4547
2021-04-14,24.0015
2021-04-15,24.4679
2021-04-16,24.4037
2021-04-17,24.4037
2021-04-18,24.4037
2021-04-19,24.5321
2021-04-20,24.2054
2021-04-21,24.2791
2021-04-22,23.9845
2021-04-23,24.4339
2021-04-24,24.4339
2021-04-25,24.4339
2021-04-26,24.5095
2021-04-27,24.4471
2021-04-28,24.2942
2021-04-29,24.1245
2021-04-30,23.7453
2021-05-01,23.7453
2021-05-02,23.7453
2021-05-03,23.948
2021-05-04,23.0677
2021-05-05,23.1146
2021-05-06,23.4224
2021-05-07,23.5107
2021-05-08,23.5107
2021-05-09,23.5107
2021-05-10,22.88
2021-05-11,22.7035
2021-05-12,22.1141
2021-05-13,22.5271
2021-05-14,22.9926
2021-05-15,22.9926
2021-05-16,22.9926
2021-05-17,22.7711
2021-05-18,22.5046
2021-05-19,22.4745
2021-05-20,22.9663
2021-05-21,22.6134
2021-05-22,22.6134
2021-05-23,22.6134
2021-05-24,22.9269
2021-05-25,22.8894
2021-05-26,22.88
2021-05-27,22.5853
2021-05-28,22.4595
2021-05-29,22.4595
2021-05-30,22.4595
2021-05-31,22.4595
2021-06-01,22.3976
2021-06-02,22.544
2021-06-03,22.2587
2021-06-04,22.6998
2021-06-05,22.6998
2021-06-06,22.6998
2021-06-07,22.7016
2021-06-08,22.8593
2021-06-09,22.9325
2021-06-10,22.7411
2021-06-11,22.9738
2021-06-12,22.9738
2021-06-13,22.9738
2021-06-14,23.5613
2021-06-15,23.4037
2021-06-16,23.4994
2021-06-17,23.8072
2021-06-18,23.5576
2021-06-19,23.5576
2021-06-20,23.5576
2021-06-21,23.903
2021-06-22,24.2183
2021-06-23,24.1658
2021-06-24,24.1113
2021-06-25,21.5077
2021-06-26,21.5077
2021-06-27,21.5077
2021-06-28,21.7866
2021-06-29,22.0454
2021-06-30,22.1506
2021-07-01,22.2023
2021-07-02,22.6515
2021-07-03,22.6515
2021-07-04,22.6515
2021-07-05,22.6515
2021-07-06,22.9955
2021-07-07,23.4213
2021-07-08,23.1992
2021-07-09,23.5115
2021-07-10,23.5115
2021-07-11,23.5115
2021-07-12,23.4096
2021-07-13,23.6
2021-07-14,24.1861
2021-07-15,24.0742
2021-07-16,23.7252
2021-07-17,23.7252
2021-07-18,23.7252
2021-07-19,23.0673
2021-07-20,23.6851
2021-07-21,23.5599
2021-07-22,23.7937
2021-07-23,24.0875
2021-07-24,24.0875
2021-07-25,24.0875
2021-07-26,24.1594
2021-07-27,23.5967
2021-07-28,23.2613
2021-07-29,23.3705
2021-07-30,23.4069
2021-07-31,23.4069
2021-08-01,23.4069
2021-08-02,23.3506
2021-08-03,23.655
2021-08-04,23.5872
2021-08-05,23.6054
2021-08-06,23.4532
2021-08-07,23.4532
2021-08-08,23.4532
2021-08-09,23.4449
2021-08-10,23.3639
2021-08-11,23.4069
2021-08-12,23.9081
2021-08-13,23.9428
2021-08-14,23.9428
2021-08-15,23.9428
2021-08-16,24.2769
2021-08-17,24.1231
2021-08-18,23.4896
2021-08-19,23.5458
2021-08-20,23.7923
2021-08-21,23.7923
2021-08-22,23.7923
2021-08-23,24.0437
2021-08-24,24.0288
2021-08-25,23.8204
2021-08-26,23.6848
2021-08-27,23.8601
2021-08-28,23.8601
2021-08-29,23.8601
2021-08-30,24.6077
2021-08-31,24.3943
2021-09-01,24.5068
2021-09-02,24.6954
2021-09-03,24.8029
2021-09-04,24.8029
2021-09-05,24.8029
2021-09-06,24.8029
2021-09-07,25.1982
2021-09-08,24.9369
2021-09-09,24.7649
2021-09-10,23.9213
2021-09-11,23.9213
2021-09-12,23.9213
2021-09-13,24.0172
2021-09-14,23.7807
2021-09-15,23.9312
2021-09-16,23.8915
2021-09-17,23.44
2021-09-18,23.44
2021-09-19,23.44
2021-09-20,22.9239
2021-09-21,23.005
2021-09-22,23.4052
2021-09-23,23.5673
2021-09-24,21.7957
2021-09-25,21.7957
2021-09-26,21.7957
2021-09-27,21.5605
2021-09-28,21.0355
2021-09-29,21.1751
2021-09-30,20.9733
2021-10-01,21.1478
2021-10-02,21.1478
2021-10-03,21.1478
2021-10-04,20.6153
2021-10-05,20.9142
2021-10-06,21.0492
2021-10-07,21.2449
2021-10-08,21.1858
2021-10-09,21.1858
2021-10-10,21.1858
2021-10-11,21.1721
2021-10-12,20.9749
2021-10-13,20.8838
2021-10-14,21.3162
2021-10-15,21.4801
2021-10-16,21.4801
2021-10-17,21.4801
2021-10-18,21.7395
2021-10-19,22.0749
2021-10-20,22.1507
2021-10-21,22.1841
2021-10-22,22.0642
2021-10-23,22.0642
2021-10-24,22.0642
2021-10-25,22.0566
2021-10-26,22.1598
2021-10-27,22.0885
2021-10-28,22.6529
2021-10-29,22.0625
2021-10-30,22.0625
2021-10-31,22.0625
2021-11-01,21.936
2021-11-02,22.0956
2021-11-03,22.317
2021-11-04,22.2372
2021-11-05,22.2853
2021-11-06,22.2853
2021-11-07,22.2853
2021-11-08,22.1588
2021-11-09,22.2146
2021-11-10,21.7794
2021-11-11,21.7718
2021-11-12,22.0911
2021-11-13,22.0911
2021-11-14,22.0911
2021-11-15,22.0926
2021-11-16,22.2432
2021-11-17,22.6181
2021-11-18,23.2777
2021-11-19,23.6813
2021-11-20,23.6813
2021-11-21,23.6813
2021-11-22,23.7521
2021-11-23,23.8108
2021-11-24,23.8906
2021-11-25,23.8906
2021-11-26,23.1181
2021-11-27,23.1181
2021-11-28,23.1181
2021-11-29,23.6346
2021-11-30,24.3966
2021-12-01,24.3168
2021-12-02,24.1647
2021-12-03,23.8755
2021-12-04,23.8755
2021-12-05,23.8755
2021-12-06,24.3996
2021-12-07,25.282
2021-12-08,25.8693
2021-12-09,25.791
2021-12-10,26.5274
2021-12-11,26.5274
2021-12-12,26.5274
2021-12-13,25.9687
2021-12-14,25.7564
2021-12-15,26.5048
2021-12-16,25.4447
2021-12-17,25.276
2021-12-18,25.276
2021-12-19,25.276
2021-12-20,25.0667
2021-12-21,25.5546
2021-12-22,25.9537
2021-12-23,24.0569
2021-12-24,24.0569
2021-12-25,24.0569
2021-12-26,24.0569
2021-12-27,24.6253
2021-12-28,24.4793
2021-12-29,24.4919
2021-12-30,24.3263
2021-12-31,24.2379
2022-01-01,24.2379
2022-01-02,24.2379
2022-01-03,24.861
2022-01-04,24.5369
2022-01-05,23.866
2022-01-06,23.3502
2022-01-07,23.374
2022-01-08,23.374
2022-01-09,23.374
2022-01-10,23.3768
2022-01-11,23.7806
2022-01-12,23.8435
2022-01-13,23.3768
2022-01-14,23.4998
2022-01-15,23.4998
2022-01-16,23.4998
2022-01-17,23.4998
2022-01-18,23.0428
2022-01-19,22.544
2022-01-20,22.3037
2022-01-21,22.0103
2022-01-22,22.0103
2022-01-23,22.0103
2022-01-24,21.8999
2022-01-25,21.6428
2022-01-26,21.6302
2022-01-27,21.5645
2022-01-28,23.0952
2022-01-29,23.0952
2022-01-30,23.0952
2022-01-31,23.7164
2022-02-01,23.6926
2022-02-02,23.8643
2022-02-03,23.4539
2022-02-04,23.3827
2022-02-05,23.3827
2022-02-06,23.3827
2022-02-07,23.2808
2022-02-08,23.7233
2022-02-09,23.9258
2022-02-10,23.345
2022-02-11,22.8592
2022-02-12,22.8592
2022-02-13,22.8592
2022-02-14,22.8927
2022-02-15,23.4386
2022-02-16,23.4051
2022-02-17,22.8927
2022-02-18,22.6722
2022-02-19,22.6722
2022-02-20,22.6722
2022-02-21,22.6722
2022-02-22,22.2562
2022-02-23,21.6629
2022-02-24,22.0356
2022-02-25,22.3302
2022-02-26,22.3302
2022-02-27,22.3302
2022-02-28,22.3678
2022-03-01,22.0998
2022-03-02,22.5689
2022-03-03,22.5228
2022-03-04,22.0956
2022-03-05,22.0956
2022-03-06,22.0956
2022-03-07,21.5554
2022-03-08,21.2957
2022-03-09,22.0649
2022-03-10,21.4465
2022-03-11,20.9174
2022-03-12,20.9174
2022-03-13,20.9174
2022-03-14,20.3437
2022-03-15,20.9677
2022-03-16,21.5959
2022-03-17,21.7397
2022-03-18,22.2087
2022-03-19,22.2087
2022-03-20,22.2087
2022-03-21,22.4041
2022-03-22,22.8844
2022-03-23,23.0784
2022-03-24,23.6172
2022-03-25,23.2753
2022-03-26,23.2753
2022-03-27,23.2753
2022-03-28,23.3956
2022-03-29,23.8549
2022-03-30,23.6923
2022-03-31,23.2603
2022-04-01,23.2193
2022-04-02,23.2193
2022-04-03,23.2193
2022-04-04,23.7838
2022-04-05,23.3218
2022-04-06,22.8802
2022-04-07,22.9226
2022-04-08,22.6424
2022-04-09,22.6424
2022-04-10,22.6424
2022-04-11,22.0491
2022-04-12,22.3102
2022-04-13,22.6848
2022-04-14,21.9862
2022-04-15,21.9862
2022-04-16,21.9862
2022-04-17,21.9862
2022-04-18,21.9561
2022-04-19,22.2746
2022-04-20,22.2514
2022-04-21,22.1407
2022-04-22,21.5077
2022-04-23,21.5077
2022-04-24,21.5077
2022-04-25,21.6568
2022-04-26,20.8256
2022-04-27,20.7942
2022-04-28,21.7606
2022-04-29,20.7645
2022-04-30,20.7645
2022-05-01,20.7645
2022-05-02,20.8065
2022-05-03,21.0126
2022-05-04,21.8993
2022-05-05,20.6452
2022-05-06,20.7143
2022-05-07,20.7143
2022-05-08,20.7143
2022-05-09,20.0066
2022-05-10,20.3388
2022-05-11,19.2528
2022-05-12,18.7186
2022-05-13,19.3355
2022-05-14,19.3355
2022-05-15,19.3355
2022-05-16,19.1226
2022-05-17,19.6243
2022-05-18,18.4827
2022-05-19,18.0123
2022-05-20,18.0448
2022-05-21,18.0448
2022-05-22,18.0448
2022-05-23,18.7932
2022-05-24,18.4204
2022-05-25,18.442
2022-05-26,18.884
2022-05-27,19.6785
2022-05-28,19.6785
2022-05-29,19.6785
2022-05-30,19.6785
2022-05-31,19.5701
2022-06-01,19.5524
2022-06-02,19.8914
2022-06-03,19.101
2022-06-04,19.101
2022-06-05,19.101
2022-06-06,19.204
2022-06-07,19.5524
2022-06-08,19.4507
2022-06-09,18.7295
2022-06-10,17.9824
2022-06-11,17.9824
2022-06-12,17.9824
2022-06-13,17.2706
2022-06-14,17.39
2022-06-15,17.752
2022-06-16,17.0239
2022-06-17,17.2273
2022-06-18,17.2273
2022-06-19,17.2273
2022-06-20,17.2273
2022-06-21,17.8116
2022-06-22,17.7411
2022-06-23,18.137
2022-06-24,18.8726
2022-06-25,18.8726
2022-06-26,18.8726
2022-06-27,18.8726
2022-06-28,18.2954
2022-06-29,18.5402
2022-06-30,18.1969
2022-07-01,18.4992
2022-07-02,18.4992
2022-07-03,18.4992
2022-07-04,18.4992
2022-07-05,18.8589
2022-07-06,19.0449
2022-07-07,19.5141
2022-07-08,19.6085
2022-07-09,19.6085
2022-07-10,19.6085
2022-07-11,19.3117
2022-07-12,19.4471
2022-07-13,19.3965
2022-07-14,19.8041
2022-07-15,20.0366
2022-07-16,20.0366
2022-07-17,20.0366
2022-07-18,19.6126
2022-07-19,20.1501
2022-07-20,20.4292
2022-07-21,20.7451
2022-07-22,20.5728
2022-07-23,20.5728
2022-07-24,20.5728
2022-07-25,20.4169
2022-07-26,20.2322
2022-07-27,20.9421
2022-07-28,21.0187
2022-07-29,21.5673
2022-07-30,21.5673
2022-07-31,21.5673
2022-08-01,21.4315
2022-08-02,21.2278
2022-08-03,22.059
2022-08-04,22.0155
2022-08-05,21.953
2022-08-06,21.953
2022-08-07,21.953
2022-08-08,21.8879
2022-08-09,21.8946
2022-08-10,22.4814
2022-08-11,22.3795
2022-08-12,22.8698
2022-08-13,22.8698
2022-08-14,22.8698
2022-08-15,23.0178
2022-08-16,22.9961
2022-08-17,23.2025
2022-08-18,23.1482
2022-08-19,22.791
2022-08-20,22.791
2022-08-21,22.791
2022-08-22,22.2546
2022-08-23,22.2084
2022-08-24,22.2491
2022-08-25,22.5887
2022-08-26,21.7181
2022-08-27,21.7181
2022-08-28,21.7181
2022-08-29,21.4139
2022-08-30,21.0784
2022-08-31,20.8489
2022-09-01,20.9494
2022-09-02,20.6574
2022-09-03,20.6574
2022-09-04,20.6574
2022-09-05,20.6574
2022-09-06,20.4835
2022-09-07,20.6778
2022-09-08,20.474
2022-09-09,20.8692
2022-09-10,20.8692
2022-09-11,20.8692
2022-09-12,21.6923
2022-09-13,20.3898
2022-09-14,20.5895
2022-09-15,20.1902
2022-09-16,19.9634
2022-09-17,19.9634
2022-09-18,19.9634
2022-09-19,20.4767
2022-09-20,20.8054
2022-09-21,20.3735
2022-09-22,20.2404
2022-09-23,19.9343
2022-09-24,19.9343
2022-09-25,19.9343
2022-09-26,19.9801
2022-09-27,20.1133
2022-09-28,19.8549
2022-09-29,18.8646
2022-09-30,18.2887
2022-10-01,18.2887
2022-10-02,18.2887
2022-10-03,18.8606
2022-10-04,19.3517
2022-10-05,19.3921
2022-10-06,19.2615
2022-10-07,18.543
2022-10-08,18.543
2022-10-09,18.543
2022-10-10,18.5874
2022-10-11,18.3937
2022-10-12,18.3075
2022-10-13,18.9332
2022-10-14,18.3129
2022-10-15,18.3129
2022-10-16,18.3129
2022-10-17,18.8552
2022-10-18,19.0355
2022-10-19,19.0503
2022-10-20,18.987
2022-10-21,19.5091
2022-10-22,19.5091
2022-10-23,19.5091
2022-10-24,19.8024
2022-10-25,20.1913
2022-10-26,19.789
2022-10-27,19.1768
2022-10-28,20.4367
2022-10-29,20.4367
2022-10-30,20.4367
2022-10-31,20.1171
2022-11-01,19.7588
2022-11-02,19.0102
2022-11-03,18.1911
2022-11-04,18.1245
2022-11-05,18.1245
2022-11-06,18.1245
2022-11-07,18.1964
2022-11-08,18.2737
2022-11-09,17.657
2022-11-10,19.2553
2022-11-11,19.6322
2022-11-12,19.6322
2022-11-13,19.6322
2022-11-14,19.4431
2022-11-15,19.6775
2022-11-16,19.511
2022-11-17,19.7681
2022-11-18,19.844
2022-11-19,19.844
2022-11-20,19.844
2022-11-21,19.4071
2022-11-22,19.6962
2022-11-23,19.8147
2022-11-24,19.8147
2022-11-25,19.4205
2022-11-26,19.4205
2022-11-27,19.4205
2022-11-28,18.9023
2022-11-29,18.4961
2022-11-30,19.4098
2022-12-01,19.4471
2022-12-02,19.3805
2022-12-03,19.3805
2022-12-04,19.3805
2022-12-05,19.2233
2022-12-06,18.7279
2022-12-07,18.4655
2022-12-08,18.6932
2022-12-09,18.628
2022-12-10,18.628
2022-12-11,18.628
2022-12-12,18.9383
2022-12-13,19.0688
2022-12-14,18.7678
2022-12-15,17.8741
2022-12-16,17.609
2022-12-17,17.609
2022-12-18,17.609
2022-12-19,17.324
2022-12-20,17.3147
2022-12-21,17.7342
2022-12-22,17.3054
2022-12-23,17.2561
2022-12-24,17.2561
2022-12-25,17.2561
2022-12-26,17.2561
2022-12-27,17.0123
2022-12-28,16.4809
2022-12-29,16.9564
2022-12-30,17.6598
2022-12-31,17.6598
2023-01-01,17.6598
2023-01-02,17.6598
2023-01-03,16.9814
2023-01-04,17.1615
2023-01-05,16.9744
2023-01-06,17.6166
2023-01-07,17.6166
2023-01-08,17.6166
2023-01-09,17.6905
2023-01-10,17.7715
2023-01-11,18.1568
2023-01-12,18.0614
2023-01-13,18.249
2023-01-14,18.249
2023-01-15,18.249
2023-01-16,18.249
2023-01-17,18.413
2023-01-18,18.3115
2023-01-19,18.3199
2023-01-20,18.6812
2023-01-21,18.6812
2023-01-22,18.6812
2023-01-23,19.1314
2023-01-24,19.3287
2023-01-25,19.2356
2023-01-26,19.5274
2023-01-27,19.8012
2023-01-28,19.8012
2023-01-29,19.8012
2023-01-30,19.394
2023-01-31,19.5733
2023-02-01,19.7317
2023-02-02,20.4807
2023-02-03,20.9727
2023-02-04,20.9727
2023-02-05,20.9727
2023-02-06,20.5881
2023-02-07,20.9935
2023-02-08,20.6145
2023-02-09,20.4687
2023-02-10,20.4882
2023-02-11,20.4882
2023-02-12,20.4882
2023-02-13,20.8824
2023-02-14,20.7922
2023-02-15,21.0879
2023-02-16,20.863
2023-02-17,20.702
2023-02-18,20.702
2023-02-19,20.702
2023-02-20,20.702
2023-02-21,20.1369
2023-02-22,20.1966
2023-02-23,20.2646
2023-02-24,19.8912
2023-02-25,19.8912
2023-02-26,19.8912
2023-02-27,20.0592
2023-02-28,19.9884
2023-03-01,19.6968
2023-03-02,19.7801
2023-03-03,20.4909
2023-03-04,20.4909
2023-03-05,20.4909
2023-03-06,20.8797
2023-03-07,20.5701
2023-03-08,20.7464
2023-03-09,20.4298
2023-03-10,20.1397
2023-03-11,20.1397
2023-03-12,20.1397
2023-03-13,20.4132
2023-03-14,20.7075
2023-03-15,20.763
2023-03-16,21.1601
2023-03-17,21.0421
